Track,for,Emily,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/4/2011,1:30:02,16.94,N,70.931,W
8/4/2011,1:32:02,16.94,N,70.935,W
8/4/2011,1:34:02,16.94,N,70.939,W
8/4/2011,1:36:01,16.939,N,70.943,W
8/4/2011,1:38:01,16.939,N,70.947,W
8/4/2011,1:40:01,16.938,N,70.951,W
8/4/2011,1:42:01,16.938,N,70.954,W
8/4/2011,1:44:01,16.938,N,70.958,W
8/4/2011,1:46:01,16.938,N,70.962,W
8/4/2011,1:48:01,16.937,N,70.965,W
8/4/2011,1:50:01,16.937,N,70.969,W
8/4/2011,1:52:02,16.937,N,70.973,W
8/4/2011,1:54:02,16.937,N,70.976,W
8/4/2011,1:56:02,16.936,N,70.979,W
8/4/2011,1:58:02,16.936,N,70.983,W
8/4/2011,2:00:02,16.936,N,70.986,W
8/4/2011,2:02:02,16.936,N,70.989,W
8/4/2011,2:04:02,16.936,N,70.993,W
8/4/2011,2:06:01,16.936,N,70.996,W
8/4/2011,2:08:01,16.936,N,70.999,W
8/4/2011,2:10:01,16.936,N,71.002,W
8/4/2011,2:12:01,16.935,N,71.005,W
8/4/2011,2:14:01,16.935,N,71.008,W
8/4/2011,2:16:01,16.935,N,71.01,W
8/4/2011,2:18:01,16.935,N,71.013,W
8/4/2011,2:20:01,16.936,N,71.016,W
8/4/2011,2:22:02,16.936,N,71.019,W
8/4/2011,2:24:02,16.936,N,71.021,W
8/4/2011,2:26:02,16.936,N,71.024,W
8/4/2011,2:28:02,16.936,N,71.026,W
8/4/2011,2:30:02,16.936,N,71.029,W
8/4/2011,2:32:02,16.936,N,71.031,W
8/4/2011,2:34:02,16.936,N,71.033,W
8/4/2011,2:36:01,16.937,N,71.036,W
8/4/2011,2:38:01,16.937,N,71.038,W
8/4/2011,2:40:01,16.937,N,71.04,W
8/4/2011,2:42:01,16.937,N,71.042,W
8/4/2011,2:44:01,16.937,N,71.044,W
8/4/2011,2:46:01,16.938,N,71.046,W
8/4/2011,2:48:01,16.938,N,71.048,W
8/4/2011,2:50:01,16.938,N,71.05,W
8/4/2011,2:52:02,16.939,N,71.052,W
8/4/2011,2:54:02,16.939,N,71.054,W
8/4/2011,2:56:02,16.939,N,71.056,W
8/4/2011,2:58:02,16.939,N,71.058,W
8/4/2011,3:00:02,16.94,N,71.06,W
8/4/2011,3:02:02,16.94,N,71.062,W
8/4/2011,3:04:02,16.941,N,71.063,W
8/4/2011,3:06:01,16.941,N,71.065,W
8/4/2011,3:08:01,16.941,N,71.067,W
8/4/2011,3:10:01,16.942,N,71.069,W
8/4/2011,3:12:01,16.942,N,71.07,W
8/4/2011,3:14:01,16.942,N,71.072,W
8/4/2011,3:16:01,16.943,N,71.074,W
8/4/2011,3:18:01,16.943,N,71.075,W
8/4/2011,3:20:01,16.944,N,71.077,W
8/4/2011,3:22:02,16.944,N,71.078,W
8/4/2011,3:24:02,16.945,N,71.08,W
8/4/2011,3:26:02,16.945,N,71.082,W
8/4/2011,3:28:02,16.946,N,71.083,W
8/4/2011,3:30:02,16.946,N,71.085,W
8/4/2011,3:32:02,16.946,N,71.086,W
8/4/2011,3:34:02,16.947,N,71.088,W
8/4/2011,3:36:01,16.947,N,71.089,W
8/4/2011,3:38:01,16.948,N,71.091,W
8/4/2011,3:40:01,16.948,N,71.092,W
8/4/2011,3:42:01,16.949,N,71.094,W
8/4/2011,3:44:01,16.949,N,71.095,W
8/4/2011,3:46:01,16.95,N,71.097,W
8/4/2011,3:48:01,16.95,N,71.098,W
8/4/2011,3:50:01,16.951,N,71.1,W
8/4/2011,3:52:02,16.951,N,71.101,W
8/4/2011,3:54:02,16.952,N,71.103,W
8/4/2011,3:56:02,16.952,N,71.104,W
8/4/2011,3:58:02,16.953,N,71.106,W
8/4/2011,4:00:02,16.953,N,71.108,W
8/4/2011,4:02:02,16.954,N,71.109,W
8/4/2011,4:04:02,16.954,N,71.111,W
8/4/2011,4:06:01,16.954,N,71.112,W
8/4/2011,4:08:01,16.955,N,71.114,W
8/4/2011,4:10:01,16.955,N,71.116,W
8/4/2011,4:12:01,16.956,N,71.117,W
8/4/2011,4:14:01,16.956,N,71.119,W
8/4/2011,4:16:01,16.957,N,71.121,W
8/4/2011,4:18:01,16.957,N,71.122,W
8/4/2011,4:20:01,16.958,N,71.124,W
8/4/2011,4:22:02,16.958,N,71.126,W
8/4/2011,4:24:02,16.958,N,71.128,W
8/4/2011,4:26:02,16.959,N,71.13,W
8/4/2011,4:28:02,16.959,N,71.131,W
8/4/2011,4:30:02,16.96,N,71.133,W
8/4/2011,4:32:02,16.96,N,71.135,W
8/4/2011,4:34:02,16.96,N,71.137,W
8/4/2011,4:36:01,16.961,N,71.139,W
8/4/2011,4:38:01,16.961,N,71.141,W
8/4/2011,4:40:01,16.961,N,71.143,W
8/4/2011,4:42:01,16.962,N,71.146,W
8/4/2011,4:44:01,16.962,N,71.148,W
8/4/2011,4:46:01,16.962,N,71.15,W
8/4/2011,4:48:01,16.963,N,71.152,W
8/4/2011,4:50:01,16.963,N,71.155,W
8/4/2011,4:52:02,16.963,N,71.157,W
8/4/2011,4:54:02,16.963,N,71.159,W
8/4/2011,4:56:02,16.964,N,71.162,W
8/4/2011,4:58:02,16.964,N,71.164,W
8/4/2011,5:00:02,16.964,N,71.167,W
8/4/2011,5:02:02,16.964,N,71.169,W
8/4/2011,5:04:02,16.964,N,71.172,W
8/4/2011,5:06:01,16.965,N,71.175,W
8/4/2011,5:08:01,16.965,N,71.178,W
8/4/2011,5:10:01,16.965,N,71.18,W
8/4/2011,5:12:01,16.965,N,71.183,W
8/4/2011,5:14:01,16.965,N,71.186,W
8/4/2011,5:16:01,16.965,N,71.189,W
8/4/2011,5:18:01,16.965,N,71.192,W
8/4/2011,5:20:01,16.965,N,71.196,W
8/4/2011,5:22:02,16.965,N,71.199,W
8/4/2011,5:24:02,16.965,N,71.202,W
8/4/2011,5:26:02,16.965,N,71.206,W
8/4/2011,5:28:02,16.965,N,71.209,W
8/4/2011,5:30:02,16.965,N,71.213,W
8/4/2011,5:32:02,16.965,N,71.216,W
8/4/2011,5:34:02,16.965,N,71.22,W
8/4/2011,5:36:01,16.965,N,71.223,W
8/4/2011,5:38:01,16.964,N,71.227,W
8/4/2011,5:40:01,16.964,N,71.231,W
8/4/2011,5:42:01,16.964,N,71.235,W
8/4/2011,5:44:01,16.962,N,71.243,W
8/4/2011,5:46:01,16.96,N,71.251,W
8/4/2011,5:48:00,16.958,N,71.258,W
8/4/2011,5:50:00,16.956,N,71.266,W
8/4/2011,5:52:00,16.954,N,71.274,W
8/4/2011,5:54:00,16.952,N,71.282,W
8/4/2011,5:56:00,16.95,N,71.289,W
8/4/2011,5:58:00,16.948,N,71.297,W
8/4/2011,6:00:00,16.946,N,71.305,W
8/4/2011,6:02:00,16.944,N,71.313,W
8/4/2011,6:04:01,16.943,N,71.32,W
8/4/2011,6:06:01,16.941,N,71.328,W
8/4/2011,6:08:01,16.939,N,71.336,W
8/4/2011,6:10:01,16.937,N,71.343,W
8/4/2011,6:12:01,16.935,N,71.351,W
8/4/2011,6:14:01,16.933,N,71.358,W
8/4/2011,6:16:01,16.932,N,71.366,W
8/4/2011,6:18:00,16.93,N,71.373,W
8/4/2011,6:20:00,16.928,N,71.381,W
8/4/2011,6:22:00,16.926,N,71.388,W
8/4/2011,6:24:00,16.925,N,71.396,W
8/4/2011,6:26:00,16.923,N,71.403,W
8/4/2011,6:28:00,16.921,N,71.41,W
8/4/2011,6:30:00,16.92,N,71.418,W
8/4/2011,6:32:00,16.918,N,71.425,W
8/4/2011,6:34:01,16.917,N,71.432,W
8/4/2011,6:36:01,16.915,N,71.439,W
8/4/2011,6:38:01,16.914,N,71.447,W
8/4/2011,6:40:01,16.912,N,71.454,W
8/4/2011,6:42:01,16.911,N,71.461,W
8/4/2011,6:44:01,16.909,N,71.468,W
8/4/2011,6:46:01,16.908,N,71.474,W
8/4/2011,6:48:00,16.907,N,71.481,W
8/4/2011,6:50:00,16.905,N,71.488,W
8/4/2011,6:52:00,16.904,N,71.495,W
8/4/2011,6:54:00,16.903,N,71.501,W
8/4/2011,6:56:00,16.902,N,71.508,W
8/4/2011,6:58:00,16.901,N,71.515,W
8/4/2011,7:00:00,16.899,N,71.521,W
8/4/2011,7:02:00,16.898,N,71.527,W
8/4/2011,7:04:01,16.897,N,71.534,W
8/4/2011,7:06:01,16.896,N,71.54,W
8/4/2011,7:08:01,16.895,N,71.546,W
8/4/2011,7:10:01,16.895,N,71.552,W
8/4/2011,7:12:01,16.894,N,71.558,W
8/4/2011,7:14:01,16.893,N,71.564,W
8/4/2011,7:16:01,16.892,N,71.57,W
8/4/2011,7:18:00,16.891,N,71.576,W
8/4/2011,7:20:00,16.891,N,71.581,W
8/4/2011,7:22:00,16.89,N,71.587,W
8/4/2011,7:24:00,16.89,N,71.592,W
8/4/2011,7:26:00,16.889,N,71.598,W
8/4/2011,7:28:00,16.889,N,71.603,W
8/4/2011,7:30:00,16.888,N,71.608,W
8/4/2011,7:32:00,16.888,N,71.613,W
8/4/2011,7:34:01,16.888,N,71.618,W
8/4/2011,7:36:01,16.887,N,71.623,W
8/4/2011,7:38:01,16.887,N,71.628,W
8/4/2011,7:40:01,16.887,N,71.633,W
8/4/2011,7:42:01,16.887,N,71.637,W
8/4/2011,7:44:01,16.887,N,71.642,W
8/4/2011,7:46:01,16.887,N,71.647,W
8/4/2011,7:48:00,16.887,N,71.651,W
8/4/2011,7:50:00,16.887,N,71.655,W
8/4/2011,7:52:00,16.887,N,71.659,W
8/4/2011,7:54:00,16.888,N,71.664,W
8/4/2011,7:56:00,16.888,N,71.668,W
8/4/2011,7:58:00,16.888,N,71.672,W
8/4/2011,8:00:00,16.888,N,71.676,W
8/4/2011,8:02:00,16.889,N,71.679,W
8/4/2011,8:04:01,16.889,N,71.683,W
8/4/2011,8:06:01,16.89,N,71.687,W
8/4/2011,8:08:01,16.89,N,71.691,W
8/4/2011,8:10:01,16.891,N,71.694,W
8/4/2011,8:12:01,16.891,N,71.697,W
8/4/2011,8:14:01,16.892,N,71.701,W
8/4/2011,8:16:01,16.893,N,71.704,W
8/4/2011,8:18:00,16.893,N,71.707,W
8/4/2011,8:20:00,16.894,N,71.711,W
8/4/2011,8:22:00,16.895,N,71.714,W
8/4/2011,8:24:00,16.896,N,71.717,W
8/4/2011,8:26:00,16.897,N,71.72,W
8/4/2011,8:28:00,16.897,N,71.723,W
8/4/2011,8:30:00,16.898,N,71.725,W
8/4/2011,8:32:00,16.899,N,71.728,W
8/4/2011,8:33:20,16.9,N,71.73,W
8/4/2011,8:35:20,16.898,N,71.731,W
8/4/2011,8:37:20,16.897,N,71.732,W
8/4/2011,8:39:20,16.895,N,71.733,W
8/4/2011,8:41:19,16.894,N,71.734,W
8/4/2011,8:43:19,16.892,N,71.735,W
8/4/2011,8:45:19,16.891,N,71.736,W
8/4/2011,8:47:19,16.89,N,71.736,W
8/4/2011,8:49:19,16.888,N,71.737,W
8/4/2011,8:51:19,16.887,N,71.738,W
8/4/2011,8:53:19,16.886,N,71.738,W
8/4/2011,8:55:20,16.885,N,71.739,W
8/4/2011,8:57:20,16.884,N,71.739,W
8/4/2011,8:59:20,16.883,N,71.74,W
8/4/2011,9:01:20,16.882,N,71.74,W
8/4/2011,9:03:20,16.882,N,71.741,W
8/4/2011,9:05:20,16.881,N,71.741,W
8/4/2011,9:07:20,16.88,N,71.742,W
8/4/2011,9:09:20,16.88,N,71.742,W
8/4/2011,9:11:19,16.88,N,71.743,W
8/4/2011,9:13:19,16.879,N,71.743,W
8/4/2011,9:15:19,16.879,N,71.744,W
8/4/2011,9:17:19,16.879,N,71.744,W
8/4/2011,9:19:19,16.879,N,71.745,W
8/4/2011,9:21:19,16.879,N,71.745,W
8/4/2011,9:23:19,16.88,N,71.746,W
8/4/2011,9:25:20,16.88,N,71.746,W
8/4/2011,9:27:20,16.881,N,71.747,W
8/4/2011,9:29:20,16.881,N,71.748,W
8/4/2011,9:31:20,16.882,N,71.748,W
8/4/2011,9:33:20,16.883,N,71.749,W
8/4/2011,9:35:20,16.884,N,71.75,W
8/4/2011,9:37:20,16.885,N,71.75,W
8/4/2011,9:39:20,16.887,N,71.751,W
8/4/2011,9:41:19,16.888,N,71.752,W
8/4/2011,9:43:19,16.89,N,71.753,W
8/4/2011,9:45:19,16.892,N,71.754,W
8/4/2011,9:47:19,16.894,N,71.755,W
8/4/2011,9:49:19,16.896,N,71.756,W
8/4/2011,9:51:19,16.898,N,71.757,W
8/4/2011,9:53:19,16.901,N,71.758,W
8/4/2011,9:55:20,16.903,N,71.759,W
8/4/2011,9:57:20,16.906,N,71.76,W
8/4/2011,9:59:20,16.909,N,71.762,W
8/4/2011,10:01:20,16.911,N,71.763,W
8/4/2011,10:03:20,16.914,N,71.764,W
8/4/2011,10:05:20,16.918,N,71.766,W
8/4/2011,10:07:20,16.921,N,71.767,W
8/4/2011,10:09:20,16.924,N,71.769,W
8/4/2011,10:11:19,16.928,N,71.77,W
8/4/2011,10:13:19,16.931,N,71.772,W
8/4/2011,10:15:19,16.935,N,71.773,W
8/4/2011,10:17:19,16.939,N,71.775,W
8/4/2011,10:19:19,16.943,N,71.776,W
8/4/2011,10:21:19,16.947,N,71.778,W
8/4/2011,10:23:19,16.951,N,71.78,W
8/4/2011,10:25:20,16.955,N,71.782,W
8/4/2011,10:27:20,16.96,N,71.783,W
8/4/2011,10:29:20,16.964,N,71.785,W
8/4/2011,10:31:20,16.968,N,71.787,W
8/4/2011,10:33:20,16.973,N,71.789,W
8/4/2011,10:35:20,16.978,N,71.791,W
8/4/2011,10:37:20,16.982,N,71.793,W
8/4/2011,10:39:20,16.987,N,71.795,W
8/4/2011,10:41:19,16.992,N,71.797,W
8/4/2011,10:43:19,16.997,N,71.799,W
8/4/2011,10:45:19,17.002,N,71.801,W
8/4/2011,10:47:19,17.007,N,71.803,W
8/4/2011,10:49:19,17.012,N,71.805,W
8/4/2011,10:51:19,17.018,N,71.807,W
8/4/2011,10:53:19,17.023,N,71.809,W
8/4/2011,10:55:20,17.028,N,71.811,W
8/4/2011,10:57:20,17.034,N,71.813,W
8/4/2011,10:58:12,17.036,N,71.814,W
8/4/2011,11:00:12,17.041,N,71.816,W
8/4/2011,11:02:12,17.045,N,71.818,W
8/4/2011,11:04:12,17.05,N,71.82,W
8/4/2011,11:06:13,17.055,N,71.822,W
8/4/2011,11:08:13,17.06,N,71.824,W
8/4/2011,11:10:13,17.065,N,71.826,W
8/4/2011,11:12:13,17.071,N,71.828,W
8/4/2011,11:14:13,17.076,N,71.83,W
8/4/2011,11:16:13,17.082,N,71.833,W
8/4/2011,11:18:13,17.088,N,71.835,W
8/4/2011,11:20:13,17.093,N,71.837,W
8/4/2011,11:22:12,17.099,N,71.839,W
8/4/2011,11:24:12,17.105,N,71.842,W
8/4/2011,11:26:12,17.112,N,71.844,W
8/4/2011,11:28:12,17.118,N,71.847,W
8/4/2011,11:30:12,17.124,N,71.849,W
8/4/2011,11:32:12,17.131,N,71.852,W
8/4/2011,11:34:12,17.138,N,71.854,W
8/4/2011,11:36:13,17.145,N,71.857,W
8/4/2011,11:38:01,17.151,N,71.859,W
8/4/2011,11:40:01,17.154,N,71.866,W
8/4/2011,11:42:01,17.158,N,71.874,W
8/4/2011,11:44:01,17.161,N,71.881,W
8/4/2011,11:46:01,17.165,N,71.889,W
8/4/2011,11:48:00,17.168,N,71.896,W
8/4/2011,11:50:00,17.172,N,71.904,W
8/4/2011,11:52:00,17.175,N,71.911,W
8/4/2011,11:54:00,17.179,N,71.919,W
8/4/2011,11:56:00,17.182,N,71.926,W
8/4/2011,11:58:00,17.185,N,71.934,W
8/4/2011,12:00:00,17.189,N,71.941,W
8/4/2011,12:02:00,17.192,N,71.949,W
8/4/2011,12:04:01,17.196,N,71.956,W
8/4/2011,12:06:01,17.199,N,71.964,W
8/4/2011,12:08:01,17.203,N,71.971,W
8/4/2011,12:10:01,17.206,N,71.979,W
8/4/2011,12:12:01,17.21,N,71.986,W
8/4/2011,12:14:01,17.213,N,71.994,W
8/4/2011,12:16:01,17.216,N,72.001,W
8/4/2011,12:18:00,17.22,N,72.009,W
8/4/2011,12:20:00,17.223,N,72.016,W
8/4/2011,12:22:00,17.227,N,72.024,W
8/4/2011,12:24:00,17.23,N,72.031,W
8/4/2011,12:26:00,17.234,N,72.039,W
8/4/2011,12:28:00,17.237,N,72.046,W
8/4/2011,12:30:00,17.241,N,72.054,W
8/4/2011,12:32:00,17.244,N,72.061,W
8/4/2011,12:34:01,17.247,N,72.069,W
8/4/2011,12:36:01,17.251,N,72.076,W
8/4/2011,12:38:01,17.254,N,72.084,W
8/4/2011,12:40:01,17.258,N,72.091,W
8/4/2011,12:42:01,17.261,N,72.099,W
8/4/2011,12:44:01,17.265,N,72.106,W
8/4/2011,12:46:01,17.268,N,72.114,W
8/4/2011,12:48:00,17.272,N,72.121,W
8/4/2011,12:50:00,17.275,N,72.128,W
8/4/2011,12:52:00,17.278,N,72.136,W
8/4/2011,12:54:00,17.282,N,72.143,W
8/4/2011,12:56:00,17.285,N,72.151,W
8/4/2011,12:58:00,17.289,N,72.158,W
8/4/2011,13:00:00,17.292,N,72.166,W
8/4/2011,13:02:00,17.296,N,72.173,W
8/4/2011,13:04:01,17.299,N,72.181,W
8/4/2011,13:06:01,17.303,N,72.188,W
8/4/2011,13:08:01,17.306,N,72.196,W
8/4/2011,13:10:01,17.31,N,72.203,W
8/4/2011,13:12:01,17.313,N,72.211,W
8/4/2011,13:14:01,17.316,N,72.218,W
8/4/2011,13:16:01,17.32,N,72.226,W
8/4/2011,13:18:00,17.323,N,72.233,W
8/4/2011,13:20:00,17.327,N,72.241,W
8/4/2011,13:22:00,17.33,N,72.248,W
8/4/2011,13:24:00,17.334,N,72.256,W
8/4/2011,13:26:00,17.337,N,72.263,W
8/4/2011,13:28:00,17.341,N,72.271,W
8/4/2011,13:30:00,17.344,N,72.278,W
8/4/2011,13:32:00,17.347,N,72.286,W
8/4/2011,13:34:01,17.351,N,72.293,W
8/4/2011,13:36:01,17.354,N,72.301,W
8/4/2011,13:38:01,17.358,N,72.308,W
8/4/2011,13:40:01,17.361,N,72.316,W
8/4/2011,13:42:01,17.365,N,72.323,W
8/4/2011,13:44:01,17.368,N,72.331,W
8/4/2011,13:46:01,17.372,N,72.338,W
8/4/2011,13:48:00,17.375,N,72.346,W
8/4/2011,13:50:00,17.378,N,72.353,W
8/4/2011,13:52:00,17.382,N,72.361,W
8/4/2011,13:54:00,17.385,N,72.368,W
8/4/2011,13:56:00,17.389,N,72.376,W
8/4/2011,13:58:00,17.392,N,72.383,W
8/4/2011,14:00:00,17.396,N,72.39,W
8/4/2011,14:02:00,17.399,N,72.398,W
8/4/2011,14:04:01,17.403,N,72.405,W
8/4/2011,14:06:01,17.406,N,72.413,W
8/4/2011,14:08:01,17.409,N,72.42,W
8/4/2011,14:10:01,17.413,N,72.428,W
8/4/2011,14:12:01,17.416,N,72.435,W
8/4/2011,14:14:01,17.42,N,72.443,W
8/4/2011,14:16:01,17.423,N,72.45,W
8/4/2011,14:18:00,17.427,N,72.458,W
8/4/2011,14:20:00,17.43,N,72.465,W
8/4/2011,14:22:00,17.434,N,72.473,W
8/4/2011,14:24:00,17.437,N,72.48,W
8/4/2011,14:26:00,17.44,N,72.488,W
8/4/2011,14:28:00,17.444,N,72.495,W
8/4/2011,14:30:00,17.447,N,72.503,W
8/4/2011,14:32:00,17.451,N,72.51,W
8/4/2011,14:34:01,17.454,N,72.518,W
8/4/2011,14:36:01,17.458,N,72.525,W
8/4/2011,14:38:01,17.461,N,72.533,W
8/4/2011,14:40:01,17.465,N,72.54,W
8/4/2011,14:42:01,17.468,N,72.548,W
8/4/2011,14:44:01,17.471,N,72.555,W
8/4/2011,14:46:01,17.475,N,72.563,W
8/4/2011,14:48:00,17.478,N,72.57,W
8/4/2011,14:50:00,17.482,N,72.578,W
8/4/2011,14:52:00,17.485,N,72.585,W
8/4/2011,14:54:00,17.489,N,72.593,W
8/4/2011,14:56:00,17.492,N,72.6,W
8/4/2011,14:58:00,17.496,N,72.608,W
8/4/2011,15:00:00,17.499,N,72.615,W
8/4/2011,15:02:00,17.502,N,72.623,W
8/4/2011,15:04:01,17.506,N,72.63,W
8/4/2011,15:06:01,17.509,N,72.638,W
8/4/2011,15:08:01,17.513,N,72.645,W
8/4/2011,15:10:01,17.516,N,72.652,W
8/4/2011,15:12:01,17.52,N,72.66,W
8/4/2011,15:14:01,17.523,N,72.667,W
8/4/2011,15:16:01,17.527,N,72.675,W
8/4/2011,15:18:00,17.53,N,72.682,W
8/4/2011,15:20:00,17.533,N,72.69,W
8/4/2011,15:22:00,17.537,N,72.697,W
8/4/2011,15:24:00,17.54,N,72.705,W
8/4/2011,15:26:00,17.544,N,72.712,W
8/4/2011,15:28:00,17.547,N,72.72,W
8/4/2011,15:30:00,17.551,N,72.727,W
8/4/2011,15:32:00,17.554,N,72.735,W
8/4/2011,15:34:01,17.558,N,72.742,W
8/4/2011,15:36:01,17.561,N,72.75,W
8/4/2011,15:38:01,17.564,N,72.757,W
8/4/2011,15:40:01,17.568,N,72.765,W
8/4/2011,15:42:01,17.571,N,72.772,W
8/4/2011,15:44:01,17.575,N,72.78,W
8/4/2011,15:46:01,17.578,N,72.787,W
8/4/2011,15:48:00,17.582,N,72.795,W
8/4/2011,15:50:00,17.585,N,72.802,W
8/4/2011,15:52:00,17.589,N,72.81,W
8/4/2011,15:54:00,17.592,N,72.817,W
8/4/2011,15:56:00,17.596,N,72.825,W
8/4/2011,15:58:00,17.599,N,72.832,W
8/4/2011,16:00:00,17.602,N,72.84,W
8/4/2011,16:02:00,17.606,N,72.847,W
8/4/2011,16:04:01,17.609,N,72.855,W
8/4/2011,16:06:01,17.613,N,72.862,W
8/4/2011,16:08:01,17.616,N,72.87,W
8/4/2011,16:10:01,17.62,N,72.877,W
8/4/2011,16:12:01,17.623,N,72.885,W
8/4/2011,16:14:01,17.627,N,72.892,W
8/4/2011,16:16:01,17.63,N,72.9,W
8/4/2011,16:18:00,17.633,N,72.907,W
8/4/2011,16:20:00,17.637,N,72.914,W
8/4/2011,16:22:00,17.64,N,72.922,W
8/4/2011,16:24:00,17.644,N,72.929,W
8/4/2011,16:26:00,17.647,N,72.937,W
8/4/2011,16:28:00,17.651,N,72.944,W
8/4/2011,16:30:00,17.654,N,72.952,W
8/4/2011,16:32:00,17.658,N,72.959,W
8/4/2011,16:34:01,17.661,N,72.967,W
8/4/2011,16:36:01,17.664,N,72.974,W
8/4/2011,16:38:01,17.668,N,72.982,W
8/4/2011,16:40:01,17.671,N,72.989,W
8/4/2011,16:42:01,17.675,N,72.997,W
8/4/2011,16:44:01,17.678,N,73.004,W
8/4/2011,16:46:01,17.682,N,73.012,W
8/4/2011,16:48:00,17.685,N,73.019,W
8/4/2011,16:50:00,17.689,N,73.027,W
8/4/2011,16:52:00,17.692,N,73.034,W
8/4/2011,16:54:00,17.695,N,73.042,W
8/4/2011,16:56:00,17.699,N,73.049,W
8/4/2011,16:58:00,17.702,N,73.057,W
8/4/2011,17:00:00,17.706,N,73.064,W
8/4/2011,17:02:00,17.709,N,73.072,W
8/4/2011,17:04:01,17.713,N,73.079,W
8/4/2011,17:06:01,17.716,N,73.087,W
8/4/2011,17:08:01,17.72,N,73.094,W
8/4/2011,17:10:01,17.723,N,73.102,W
8/4/2011,17:12:01,17.726,N,73.109,W
8/4/2011,17:14:01,17.73,N,73.117,W
8/4/2011,17:16:01,17.733,N,73.124,W
8/4/2011,17:18:00,17.737,N,73.132,W
8/4/2011,17:20:00,17.74,N,73.139,W
8/4/2011,17:22:00,17.744,N,73.147,W
8/4/2011,17:24:00,17.747,N,73.154,W
8/4/2011,17:26:00,17.751,N,73.162,W
8/4/2011,17:28:00,17.754,N,73.169,W
8/4/2011,17:30:00,17.757,N,73.176,W
8/4/2011,17:32:00,17.761,N,73.184,W
8/4/2011,17:34:01,17.764,N,73.191,W
8/4/2011,17:36:01,17.768,N,73.199,W
8/4/2011,17:38:01,17.771,N,73.206,W
8/4/2011,17:40:01,17.775,N,73.214,W
8/4/2011,17:42:01,17.778,N,73.221,W
8/4/2011,17:44:01,17.782,N,73.229,W
8/4/2011,17:46:01,17.785,N,73.236,W
8/4/2011,17:48:00,17.788,N,73.244,W
8/4/2011,17:50:00,17.792,N,73.251,W
8/4/2011,17:52:00,17.795,N,73.259,W
8/4/2011,17:54:00,17.799,N,73.266,W
8/4/2011,17:56:00,17.802,N,73.274,W
8/4/2011,17:58:00,17.806,N,73.281,W
8/4/2011,18:00:00,17.809,N,73.289,W
8/4/2011,18:02:00,17.813,N,73.296,W
8/4/2011,18:04:01,17.816,N,73.304,W
8/4/2011,18:06:01,17.819,N,73.311,W
8/4/2011,18:08:01,17.823,N,73.319,W
8/4/2011,18:10:01,17.826,N,73.326,W
8/4/2011,18:12:01,17.83,N,73.334,W
8/4/2011,18:14:01,17.833,N,73.341,W
8/4/2011,18:16:01,17.837,N,73.349,W
8/4/2011,18:18:00,17.84,N,73.356,W
8/4/2011,18:20:00,17.844,N,73.364,W
8/4/2011,18:22:00,17.847,N,73.371,W
8/4/2011,18:24:00,17.851,N,73.379,W
8/4/2011,18:26:00,17.854,N,73.386,W
8/4/2011,18:28:00,17.857,N,73.394,W
8/4/2011,18:30:00,17.861,N,73.401,W
8/4/2011,18:32:00,17.864,N,73.409,W
8/4/2011,18:34:01,17.868,N,73.416,W
8/4/2011,18:36:01,17.871,N,73.424,W
8/4/2011,18:38:01,17.875,N,73.431,W
8/4/2011,18:40:01,17.878,N,73.438,W
8/4/2011,18:42:01,17.882,N,73.446,W
8/4/2011,18:44:01,17.885,N,73.453,W
8/4/2011,18:46:01,17.888,N,73.461,W
8/4/2011,18:48:00,17.892,N,73.468,W
8/4/2011,18:50:00,17.895,N,73.476,W
8/4/2011,18:52:00,17.899,N,73.483,W
8/4/2011,18:54:00,17.902,N,73.491,W
8/4/2011,18:55:38,17.905,N,73.497,W
8/4/2011,18:57:38,17.909,N,73.504,W
8/4/2011,18:59:38,17.913,N,73.512,W
8/4/2011,19:01:38,17.917,N,73.519,W
8/4/2011,19:03:39,17.921,N,73.526,W
8/4/2011,19:05:39,17.925,N,73.534,W
8/4/2011,19:07:39,17.929,N,73.541,W
8/4/2011,19:09:39,17.933,N,73.548,W
8/4/2011,19:11:39,17.937,N,73.556,W
8/4/2011,19:13:39,17.941,N,73.563,W
8/4/2011,19:15:39,17.945,N,73.57,W
8/4/2011,19:17:38,17.949,N,73.578,W
8/4/2011,19:19:38,17.953,N,73.585,W
8/4/2011,19:21:38,17.957,N,73.592,W
8/4/2011,19:23:38,17.961,N,73.6,W
8/4/2011,19:25:38,17.965,N,73.607,W
8/4/2011,19:27:38,17.969,N,73.614,W
8/4/2011,19:29:38,17.974,N,73.621,W
8/4/2011,19:31:38,17.978,N,73.629,W
8/4/2011,19:33:39,17.982,N,73.636,W
8/4/2011,19:35:39,17.986,N,73.643,W
8/4/2011,19:37:39,17.99,N,73.651,W
8/4/2011,19:39:39,17.994,N,73.658,W
8/4/2011,19:41:39,17.998,N,73.665,W
8/4/2011,19:43:39,18.002,N,73.673,W
8/4/2011,19:45:39,18.007,N,73.68,W
8/4/2011,19:47:38,18.011,N,73.687,W
8/4/2011,19:49:38,18.015,N,73.694,W
8/4/2011,19:51:38,18.019,N,73.702,W
8/4/2011,19:53:38,18.023,N,73.709,W
8/4/2011,19:55:38,18.028,N,73.716,W
8/4/2011,19:57:38,18.032,N,73.723,W
8/4/2011,19:59:38,18.036,N,73.731,W
