Track,for,Ophelia,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/25/2011,13:28:34,18.032,N,60.506,W
9/25/2011,13:30:35,18.034,N,60.507,W
9/25/2011,13:32:35,18.036,N,60.508,W
9/25/2011,13:34:35,18.038,N,60.509,W
9/25/2011,13:36:34,18.04,N,60.51,W
9/25/2011,13:38:34,18.042,N,60.511,W
9/25/2011,13:40:34,18.044,N,60.511,W
9/25/2011,13:42:34,18.047,N,60.512,W
9/25/2011,13:44:35,18.049,N,60.513,W
9/25/2011,13:46:35,18.051,N,60.514,W
9/25/2011,13:48:35,18.053,N,60.515,W
9/25/2011,13:50:35,18.055,N,60.516,W
9/25/2011,13:52:34,18.057,N,60.517,W
9/25/2011,13:54:34,18.059,N,60.518,W
9/25/2011,13:56:34,18.061,N,60.518,W
9/25/2011,13:58:34,18.063,N,60.519,W
9/25/2011,14:00:35,18.065,N,60.52,W
9/25/2011,14:02:35,18.067,N,60.521,W
9/25/2011,14:04:35,18.069,N,60.522,W
9/25/2011,14:06:34,18.071,N,60.523,W
9/25/2011,14:08:34,18.073,N,60.523,W
9/25/2011,14:10:34,18.075,N,60.524,W
9/25/2011,14:12:34,18.077,N,60.525,W
9/25/2011,14:14:35,18.079,N,60.526,W
9/25/2011,14:16:35,18.082,N,60.526,W
9/25/2011,14:18:35,18.084,N,60.527,W
9/25/2011,14:20:35,18.086,N,60.528,W
9/25/2011,14:22:34,18.088,N,60.528,W
9/25/2011,14:24:34,18.09,N,60.529,W
9/25/2011,14:26:34,18.092,N,60.53,W
9/25/2011,14:28:34,18.094,N,60.531,W
9/25/2011,14:30:35,18.096,N,60.531,W
9/25/2011,14:32:35,18.098,N,60.532,W
9/25/2011,14:34:35,18.1,N,60.533,W
9/25/2011,14:36:34,18.102,N,60.533,W
9/25/2011,14:38:34,18.104,N,60.534,W
9/25/2011,14:40:34,18.106,N,60.534,W
9/25/2011,14:42:34,18.108,N,60.535,W
9/25/2011,14:44:35,18.11,N,60.536,W
9/25/2011,14:46:35,18.112,N,60.536,W
9/25/2011,14:48:35,18.114,N,60.537,W
9/25/2011,14:50:35,18.116,N,60.537,W
9/25/2011,14:52:34,18.118,N,60.538,W
9/25/2011,14:54:34,18.121,N,60.539,W
9/25/2011,14:56:34,18.123,N,60.539,W
9/25/2011,14:58:34,18.125,N,60.54,W
9/25/2011,15:00:35,18.127,N,60.54,W
9/25/2011,15:02:35,18.129,N,60.541,W
9/25/2011,15:04:35,18.131,N,60.541,W
9/25/2011,15:06:34,18.133,N,60.542,W
9/25/2011,15:08:34,18.135,N,60.542,W
9/25/2011,15:10:34,18.137,N,60.543,W
9/25/2011,15:12:34,18.139,N,60.543,W
9/25/2011,15:14:35,18.141,N,60.544,W
9/25/2011,15:16:35,18.143,N,60.544,W
9/25/2011,15:18:35,18.145,N,60.545,W
9/25/2011,15:20:35,18.147,N,60.545,W
9/25/2011,15:22:34,18.149,N,60.546,W
9/25/2011,15:24:34,18.151,N,60.546,W
9/25/2011,15:26:34,18.153,N,60.546,W
9/25/2011,15:28:34,18.155,N,60.547,W
9/25/2011,15:30:35,18.157,N,60.547,W
9/25/2011,15:32:35,18.159,N,60.548,W
9/25/2011,15:34:35,18.161,N,60.548,W
9/25/2011,15:36:34,18.163,N,60.549,W
9/25/2011,15:38:34,18.165,N,60.549,W
9/25/2011,15:40:34,18.168,N,60.549,W
9/25/2011,15:42:34,18.17,N,60.55,W
9/25/2011,15:44:35,18.172,N,60.55,W
9/25/2011,15:46:35,18.174,N,60.55,W
9/25/2011,15:48:35,18.176,N,60.551,W
9/25/2011,15:50:35,18.178,N,60.551,W
9/25/2011,15:52:34,18.18,N,60.552,W
9/25/2011,15:54:34,18.182,N,60.552,W
9/25/2011,15:56:34,18.184,N,60.552,W
9/25/2011,15:58:34,18.186,N,60.553,W
9/25/2011,16:00:34,18.188,N,60.553,W
9/25/2011,16:02:34,18.19,N,60.553,W
9/25/2011,16:04:34,18.192,N,60.553,W
9/25/2011,16:06:35,18.194,N,60.554,W
9/25/2011,16:08:35,18.196,N,60.554,W
9/25/2011,16:10:35,18.198,N,60.554,W
9/25/2011,16:12:35,18.2,N,60.555,W
9/25/2011,16:14:35,18.202,N,60.555,W
9/25/2011,16:16:35,18.204,N,60.555,W
9/25/2011,16:18:35,18.206,N,60.555,W
9/25/2011,16:20:35,18.208,N,60.556,W
9/25/2011,16:22:34,18.21,N,60.556,W
9/25/2011,16:24:34,18.212,N,60.556,W
9/25/2011,16:26:34,18.214,N,60.556,W
9/25/2011,16:28:34,18.216,N,60.557,W
9/25/2011,16:30:34,18.218,N,60.557,W
9/25/2011,16:32:34,18.22,N,60.557,W
9/25/2011,16:34:34,18.222,N,60.557,W
9/25/2011,16:36:35,18.224,N,60.558,W
9/25/2011,16:38:35,18.227,N,60.558,W
9/25/2011,16:40:35,18.229,N,60.558,W
9/25/2011,16:42:35,18.231,N,60.558,W
9/25/2011,16:44:35,18.233,N,60.558,W
9/25/2011,16:46:35,18.235,N,60.559,W
9/25/2011,16:48:35,18.237,N,60.559,W
9/25/2011,16:50:35,18.239,N,60.559,W
9/25/2011,16:52:34,18.241,N,60.559,W
9/25/2011,16:54:34,18.243,N,60.559,W
9/25/2011,16:56:34,18.245,N,60.56,W
9/25/2011,16:58:34,18.247,N,60.56,W
9/25/2011,17:00:34,18.249,N,60.56,W
9/25/2011,17:02:34,18.251,N,60.56,W
9/25/2011,17:04:34,18.253,N,60.56,W
9/25/2011,17:06:35,18.255,N,60.56,W
9/25/2011,17:08:35,18.257,N,60.56,W
9/25/2011,17:10:35,18.259,N,60.561,W
9/25/2011,17:12:35,18.261,N,60.561,W
9/25/2011,17:14:35,18.263,N,60.561,W
9/25/2011,17:16:35,18.265,N,60.561,W
9/25/2011,17:18:35,18.267,N,60.561,W
9/25/2011,17:20:35,18.269,N,60.561,W
9/25/2011,17:22:34,18.271,N,60.561,W
9/25/2011,17:24:34,18.273,N,60.561,W
9/25/2011,17:26:34,18.275,N,60.562,W
9/25/2011,17:28:34,18.277,N,60.562,W
9/25/2011,17:30:34,18.279,N,60.562,W
9/25/2011,17:32:34,18.281,N,60.562,W
9/25/2011,17:34:17,18.283,N,60.562,W
9/25/2011,17:36:18,18.285,N,60.562,W
9/25/2011,17:38:18,18.287,N,60.562,W
9/25/2011,17:40:18,18.289,N,60.563,W
9/25/2011,17:42:18,18.292,N,60.563,W
9/25/2011,17:44:18,18.294,N,60.563,W
9/25/2011,17:46:18,18.296,N,60.563,W
9/25/2011,17:48:18,18.298,N,60.563,W
9/25/2011,17:50:17,18.3,N,60.563,W
9/25/2011,17:52:17,18.302,N,60.563,W
9/25/2011,17:54:17,18.304,N,60.564,W
9/25/2011,17:56:17,18.306,N,60.564,W
9/25/2011,17:58:17,18.308,N,60.564,W
9/25/2011,18:00:17,18.311,N,60.564,W
9/25/2011,18:02:17,18.313,N,60.564,W
9/25/2011,18:04:17,18.315,N,60.564,W
9/25/2011,18:06:18,18.317,N,60.564,W
9/25/2011,18:08:18,18.319,N,60.564,W
9/25/2011,18:10:18,18.321,N,60.564,W
9/25/2011,18:12:18,18.323,N,60.564,W
9/25/2011,18:14:18,18.325,N,60.564,W
9/25/2011,18:16:18,18.327,N,60.565,W
9/25/2011,18:18:18,18.329,N,60.565,W
9/25/2011,18:20:17,18.331,N,60.565,W
9/25/2011,18:22:17,18.333,N,60.565,W
9/25/2011,18:24:17,18.335,N,60.565,W
9/25/2011,18:26:17,18.337,N,60.565,W
9/25/2011,18:28:17,18.339,N,60.565,W
9/25/2011,18:30:17,18.341,N,60.565,W
9/25/2011,18:32:17,18.343,N,60.565,W
9/25/2011,18:34:17,18.345,N,60.565,W
9/25/2011,18:36:18,18.347,N,60.565,W
9/25/2011,18:38:18,18.349,N,60.565,W
9/25/2011,18:40:18,18.351,N,60.565,W
9/25/2011,18:42:18,18.353,N,60.565,W
9/25/2011,18:44:18,18.355,N,60.565,W
9/25/2011,18:46:18,18.357,N,60.565,W
9/25/2011,18:48:18,18.359,N,60.565,W
9/25/2011,18:50:17,18.361,N,60.565,W
9/25/2011,18:52:17,18.363,N,60.565,W
9/25/2011,18:54:17,18.365,N,60.565,W
9/25/2011,18:56:17,18.367,N,60.565,W
9/25/2011,18:58:17,18.369,N,60.565,W
9/25/2011,19:00:17,18.371,N,60.565,W
9/25/2011,19:02:17,18.373,N,60.565,W
9/25/2011,19:04:17,18.375,N,60.564,W
9/25/2011,19:06:18,18.377,N,60.564,W
9/25/2011,19:08:18,18.379,N,60.564,W
9/25/2011,19:10:18,18.38,N,60.564,W
9/25/2011,19:12:18,18.382,N,60.564,W
9/25/2011,19:14:18,18.384,N,60.564,W
9/25/2011,19:16:10,18.386,N,60.564,W
9/25/2011,19:18:10,18.388,N,60.564,W
9/25/2011,19:20:10,18.39,N,60.564,W
9/25/2011,19:22:10,18.392,N,60.564,W
9/25/2011,19:24:10,18.394,N,60.564,W
9/25/2011,19:26:10,18.396,N,60.564,W
9/25/2011,19:28:09,18.398,N,60.564,W
9/25/2011,19:30:09,18.4,N,60.564,W
9/25/2011,19:32:09,18.402,N,60.564,W
9/25/2011,19:34:09,18.404,N,60.564,W
9/25/2011,19:36:09,18.406,N,60.564,W
9/25/2011,19:38:09,18.408,N,60.564,W
9/25/2011,19:40:09,18.41,N,60.564,W
9/25/2011,19:42:09,18.412,N,60.564,W
9/25/2011,19:44:10,18.414,N,60.564,W
9/25/2011,19:46:10,18.416,N,60.564,W
9/25/2011,19:48:10,18.418,N,60.564,W
9/25/2011,19:50:10,18.42,N,60.564,W
9/25/2011,19:52:10,18.421,N,60.564,W
9/25/2011,19:54:10,18.423,N,60.565,W
9/25/2011,19:56:10,18.425,N,60.565,W
9/25/2011,19:58:09,18.427,N,60.565,W
9/25/2011,20:00:09,18.429,N,60.565,W
9/25/2011,20:02:09,18.431,N,60.565,W
9/25/2011,20:04:09,18.433,N,60.565,W
9/25/2011,20:06:09,18.435,N,60.565,W
9/25/2011,20:08:09,18.437,N,60.565,W
9/25/2011,20:10:09,18.439,N,60.565,W
9/25/2011,20:12:09,18.441,N,60.565,W
9/25/2011,20:14:10,18.443,N,60.565,W
9/25/2011,20:16:10,18.445,N,60.565,W
9/25/2011,20:18:10,18.447,N,60.565,W
9/25/2011,20:20:10,18.449,N,60.565,W
9/25/2011,20:22:10,18.45,N,60.565,W
9/25/2011,20:24:10,18.452,N,60.565,W
9/25/2011,20:26:10,18.454,N,60.565,W
9/25/2011,20:28:09,18.456,N,60.565,W
9/25/2011,20:30:09,18.458,N,60.565,W
9/25/2011,20:32:09,18.46,N,60.565,W
9/25/2011,20:34:09,18.462,N,60.565,W
9/25/2011,20:36:09,18.464,N,60.565,W
9/25/2011,20:38:09,18.466,N,60.565,W
9/25/2011,20:40:09,18.467,N,60.565,W
9/25/2011,20:42:09,18.469,N,60.565,W
9/25/2011,20:44:10,18.471,N,60.565,W
9/25/2011,20:46:10,18.473,N,60.565,W
9/25/2011,20:48:10,18.475,N,60.565,W
9/25/2011,20:50:10,18.477,N,60.565,W
9/25/2011,20:52:10,18.479,N,60.565,W
9/25/2011,20:54:10,18.481,N,60.565,W
9/25/2011,20:56:10,18.482,N,60.565,W
9/25/2011,20:58:09,18.484,N,60.565,W
9/25/2011,21:00:09,18.486,N,60.565,W
9/25/2011,21:02:09,18.488,N,60.565,W
9/25/2011,21:04:09,18.49,N,60.565,W
9/25/2011,21:06:09,18.492,N,60.565,W
9/25/2011,21:08:09,18.493,N,60.565,W
9/25/2011,21:10:09,18.495,N,60.565,W
9/25/2011,21:12:09,18.497,N,60.565,W
9/25/2011,21:14:10,18.499,N,60.565,W
9/25/2011,21:16:10,18.501,N,60.565,W
9/25/2011,21:18:10,18.502,N,60.565,W
9/25/2011,21:20:10,18.504,N,60.565,W
9/25/2011,21:22:10,18.506,N,60.565,W
9/25/2011,21:24:10,18.508,N,60.565,W
9/25/2011,21:26:10,18.51,N,60.565,W
9/25/2011,21:28:09,18.511,N,60.565,W
9/25/2011,21:30:09,18.513,N,60.565,W
9/25/2011,21:32:09,18.515,N,60.565,W
9/25/2011,21:34:09,18.517,N,60.565,W
9/25/2011,21:36:09,18.519,N,60.565,W
9/25/2011,21:38:09,18.52,N,60.565,W
9/25/2011,21:40:09,18.522,N,60.565,W
9/25/2011,21:42:09,18.524,N,60.565,W
9/25/2011,21:44:10,18.526,N,60.565,W
9/25/2011,21:46:10,18.527,N,60.565,W
9/25/2011,21:48:10,18.529,N,60.565,W
9/25/2011,21:50:10,18.531,N,60.564,W
9/25/2011,21:52:10,18.533,N,60.564,W
9/25/2011,21:54:10,18.534,N,60.564,W
9/25/2011,21:56:10,18.536,N,60.564,W
9/25/2011,21:58:09,18.538,N,60.564,W
9/25/2011,22:00:09,18.539,N,60.564,W
9/25/2011,22:02:09,18.541,N,60.564,W
9/25/2011,22:04:09,18.543,N,60.564,W
9/25/2011,22:06:09,18.544,N,60.564,W
9/25/2011,22:08:09,18.546,N,60.564,W
9/25/2011,22:10:09,18.548,N,60.564,W
9/25/2011,22:12:09,18.55,N,60.564,W
9/25/2011,22:14:10,18.551,N,60.564,W
9/25/2011,22:16:10,18.553,N,60.564,W
9/25/2011,22:18:10,18.555,N,60.564,W
9/25/2011,22:20:10,18.556,N,60.564,W
9/25/2011,22:22:10,18.558,N,60.564,W
9/25/2011,22:24:10,18.56,N,60.564,W
9/25/2011,22:26:10,18.561,N,60.564,W
9/25/2011,22:28:09,18.563,N,60.564,W
9/25/2011,22:30:09,18.564,N,60.564,W
9/25/2011,22:32:09,18.566,N,60.564,W
9/25/2011,22:34:09,18.568,N,60.564,W
9/25/2011,22:36:09,18.569,N,60.564,W
9/25/2011,22:38:09,18.571,N,60.563,W
9/25/2011,22:40:09,18.573,N,60.563,W
9/25/2011,22:42:09,18.574,N,60.563,W
9/25/2011,22:44:10,18.576,N,60.563,W
9/25/2011,22:46:10,18.577,N,60.563,W
9/25/2011,22:48:10,18.579,N,60.563,W
9/25/2011,22:50:10,18.58,N,60.563,W
9/25/2011,22:52:10,18.582,N,60.563,W
9/25/2011,22:54:10,18.584,N,60.563,W
9/25/2011,22:56:10,18.585,N,60.563,W
9/25/2011,22:58:09,18.587,N,60.563,W
9/25/2011,23:00:09,18.588,N,60.563,W
9/25/2011,23:02:09,18.59,N,60.563,W
9/25/2011,23:04:09,18.591,N,60.563,W
9/25/2011,23:06:09,18.593,N,60.563,W
9/25/2011,23:08:09,18.594,N,60.563,W
9/25/2011,23:10:09,18.596,N,60.562,W
9/25/2011,23:12:09,18.597,N,60.562,W
9/25/2011,23:14:10,18.599,N,60.562,W
9/25/2011,23:16:10,18.6,N,60.562,W
9/25/2011,23:18:10,18.602,N,60.562,W
9/25/2011,23:20:10,18.603,N,60.562,W
9/25/2011,23:22:10,18.605,N,60.562,W
9/25/2011,23:24:10,18.606,N,60.562,W
9/25/2011,23:26:10,18.608,N,60.562,W
9/25/2011,23:28:09,18.609,N,60.562,W
9/25/2011,23:30:09,18.611,N,60.562,W
9/25/2011,23:32:09,18.612,N,60.561,W
9/25/2011,23:34:09,18.614,N,60.561,W
9/25/2011,23:36:09,18.615,N,60.561,W
9/25/2011,23:38:09,18.616,N,60.561,W
9/25/2011,23:40:09,18.618,N,60.561,W
9/25/2011,23:42:09,18.619,N,60.561,W
9/25/2011,23:44:10,18.621,N,60.561,W
9/25/2011,23:46:10,18.622,N,60.561,W
9/25/2011,23:48:10,18.623,N,60.561,W
9/25/2011,23:50:10,18.625,N,60.561,W
9/25/2011,23:52:10,18.626,N,60.56,W
9/25/2011,23:54:10,18.628,N,60.56,W
9/25/2011,23:56:10,18.629,N,60.56,W
9/25/2011,23:58:09,18.63,N,60.56,W
9/26/2011,0:00:09,18.632,N,60.56,W
9/26/2011,0:02:09,18.633,N,60.56,W
9/26/2011,0:04:09,18.634,N,60.56,W
9/26/2011,0:06:09,18.636,N,60.56,W
9/26/2011,0:08:09,18.637,N,60.56,W
9/26/2011,0:10:09,18.638,N,60.559,W
9/26/2011,0:12:09,18.64,N,60.559,W
9/26/2011,0:14:10,18.641,N,60.559,W
9/26/2011,0:16:10,18.642,N,60.559,W
9/26/2011,0:18:10,18.644,N,60.559,W
9/26/2011,0:20:10,18.645,N,60.559,W
9/26/2011,0:22:10,18.646,N,60.559,W
9/26/2011,0:24:10,18.647,N,60.559,W
9/26/2011,0:26:10,18.649,N,60.558,W
9/26/2011,0:28:09,18.65,N,60.558,W
9/26/2011,0:30:09,18.651,N,60.558,W
9/26/2011,0:32:09,18.652,N,60.558,W
9/26/2011,0:34:09,18.653,N,60.558,W
9/26/2011,0:36:09,18.655,N,60.558,W
9/26/2011,0:38:09,18.656,N,60.558,W
9/26/2011,0:40:09,18.657,N,60.557,W
9/26/2011,0:42:09,18.658,N,60.557,W
9/26/2011,0:44:10,18.659,N,60.557,W
9/26/2011,0:46:10,18.661,N,60.557,W
9/26/2011,0:48:10,18.662,N,60.557,W
9/26/2011,0:50:10,18.663,N,60.557,W
9/26/2011,0:52:10,18.664,N,60.556,W
9/26/2011,0:54:10,18.665,N,60.556,W
9/26/2011,0:56:10,18.666,N,60.556,W
9/26/2011,0:58:09,18.668,N,60.556,W
9/26/2011,1:00:09,18.669,N,60.556,W
9/26/2011,1:02:09,18.67,N,60.556,W
9/26/2011,1:04:09,18.671,N,60.555,W
9/26/2011,1:06:09,18.672,N,60.555,W
9/26/2011,1:08:09,18.673,N,60.555,W
9/26/2011,1:10:09,18.674,N,60.555,W
9/26/2011,1:12:09,18.675,N,60.555,W
9/26/2011,1:14:10,18.676,N,60.555,W
9/26/2011,1:16:10,18.677,N,60.554,W
9/26/2011,1:18:10,18.678,N,60.554,W
9/26/2011,1:20:10,18.679,N,60.554,W
9/26/2011,1:22:10,18.68,N,60.554,W
9/26/2011,1:24:10,18.681,N,60.554,W
9/26/2011,1:26:10,18.682,N,60.553,W
9/26/2011,1:28:09,18.683,N,60.553,W
9/26/2011,1:30:09,18.684,N,60.553,W
9/26/2011,1:32:09,18.685,N,60.553,W
9/26/2011,1:34:09,18.686,N,60.553,W
9/26/2011,1:36:09,18.687,N,60.552,W
9/26/2011,1:38:09,18.688,N,60.552,W
9/26/2011,1:40:09,18.689,N,60.552,W
9/26/2011,1:42:09,18.69,N,60.552,W
9/26/2011,1:44:10,18.691,N,60.552,W
9/26/2011,1:46:10,18.692,N,60.551,W
9/26/2011,1:48:10,18.693,N,60.551,W
9/26/2011,1:50:10,18.694,N,60.551,W
9/26/2011,1:52:10,18.695,N,60.551,W
9/26/2011,1:54:10,18.696,N,60.55,W
9/26/2011,1:56:10,18.696,N,60.55,W
9/26/2011,1:58:09,18.697,N,60.55,W
9/26/2011,2:00:09,18.698,N,60.55,W
9/26/2011,2:02:09,18.699,N,60.55,W
9/26/2011,2:04:09,18.7,N,60.549,W
9/26/2011,2:06:09,18.701,N,60.549,W
9/26/2011,2:08:09,18.701,N,60.549,W
9/26/2011,2:10:09,18.702,N,60.549,W
9/26/2011,2:12:09,18.703,N,60.548,W
9/26/2011,2:14:10,18.704,N,60.548,W
9/26/2011,2:16:10,18.705,N,60.548,W
9/26/2011,2:18:10,18.705,N,60.548,W
9/26/2011,2:20:10,18.706,N,60.547,W
9/26/2011,2:22:10,18.707,N,60.547,W
9/26/2011,2:24:10,18.708,N,60.547,W
9/26/2011,2:26:10,18.708,N,60.547,W
9/26/2011,2:28:09,18.709,N,60.546,W
9/26/2011,2:30:09,18.71,N,60.546,W
9/26/2011,2:32:09,18.71,N,60.546,W
9/26/2011,2:34:09,18.711,N,60.546,W
9/26/2011,2:36:09,18.712,N,60.545,W
9/26/2011,2:38:09,18.712,N,60.545,W
9/26/2011,2:40:09,18.713,N,60.545,W
9/26/2011,2:42:09,18.714,N,60.544,W
9/26/2011,2:44:10,18.714,N,60.544,W
9/26/2011,2:46:10,18.715,N,60.544,W
9/26/2011,2:48:10,18.716,N,60.544,W
9/26/2011,2:50:10,18.716,N,60.543,W
9/26/2011,2:52:10,18.717,N,60.543,W
9/26/2011,2:54:10,18.717,N,60.543,W
9/26/2011,2:56:10,18.718,N,60.542,W
9/26/2011,2:58:09,18.719,N,60.542,W
9/26/2011,3:00:09,18.719,N,60.542,W
9/26/2011,3:02:09,18.72,N,60.542,W
9/26/2011,3:04:09,18.72,N,60.541,W
9/26/2011,3:06:09,18.721,N,60.541,W
9/26/2011,3:08:09,18.721,N,60.541,W
9/26/2011,3:10:09,18.722,N,60.54,W
9/26/2011,3:12:09,18.722,N,60.54,W
9/26/2011,3:14:10,18.723,N,60.54,W
9/26/2011,3:16:10,18.723,N,60.539,W
9/26/2011,3:18:10,18.724,N,60.539,W
9/26/2011,3:20:10,18.724,N,60.539,W
9/26/2011,3:22:10,18.725,N,60.538,W
9/26/2011,3:24:10,18.725,N,60.538,W
9/26/2011,3:26:10,18.725,N,60.538,W
9/26/2011,3:28:09,18.726,N,60.537,W
9/26/2011,3:30:09,18.726,N,60.537,W
9/26/2011,3:32:09,18.727,N,60.537,W
9/26/2011,3:34:09,18.727,N,60.536,W
9/26/2011,3:36:09,18.727,N,60.536,W
9/26/2011,3:38:09,18.728,N,60.536,W
9/26/2011,3:40:09,18.728,N,60.535,W
9/26/2011,3:42:09,18.728,N,60.535,W
9/26/2011,3:44:10,18.729,N,60.535,W
9/26/2011,3:46:10,18.729,N,60.534,W
9/26/2011,3:48:10,18.729,N,60.534,W
9/26/2011,3:50:10,18.729,N,60.534,W
9/26/2011,3:52:10,18.73,N,60.533,W
9/26/2011,3:54:10,18.73,N,60.533,W
9/26/2011,3:56:10,18.73,N,60.533,W
9/26/2011,3:58:09,18.73,N,60.532,W
9/26/2011,4:00:09,18.731,N,60.532,W
9/26/2011,4:02:09,18.731,N,60.531,W
9/26/2011,4:04:09,18.731,N,60.531,W
9/26/2011,4:06:09,18.731,N,60.531,W
9/26/2011,4:08:09,18.731,N,60.53,W
9/26/2011,4:10:09,18.732,N,60.53,W
9/26/2011,4:12:09,18.732,N,60.529,W
9/26/2011,4:14:10,18.732,N,60.529,W
9/26/2011,4:16:10,18.732,N,60.529,W
9/26/2011,4:18:10,18.732,N,60.528,W
9/26/2011,4:20:10,18.732,N,60.528,W
9/26/2011,4:22:10,18.732,N,60.527,W
9/26/2011,4:24:10,18.732,N,60.527,W
9/26/2011,4:26:10,18.732,N,60.527,W
9/26/2011,4:28:09,18.732,N,60.526,W
9/26/2011,4:30:09,18.733,N,60.526,W
9/26/2011,4:32:09,18.733,N,60.525,W
9/26/2011,4:34:09,18.733,N,60.525,W
9/26/2011,4:36:09,18.733,N,60.525,W
9/26/2011,4:38:09,18.733,N,60.524,W
9/26/2011,4:40:09,18.733,N,60.524,W
9/26/2011,4:42:09,18.733,N,60.523,W
9/26/2011,4:44:10,18.732,N,60.523,W
9/26/2011,4:46:10,18.732,N,60.522,W
9/26/2011,4:48:10,18.732,N,60.522,W
9/26/2011,4:50:10,18.732,N,60.522,W
9/26/2011,4:52:10,18.732,N,60.521,W
9/26/2011,4:54:10,18.732,N,60.521,W
9/26/2011,4:56:10,18.732,N,60.52,W
9/26/2011,4:58:09,18.732,N,60.52,W
9/26/2011,5:00:09,18.732,N,60.519,W
9/26/2011,5:02:09,18.732,N,60.519,W
9/26/2011,5:04:09,18.731,N,60.518,W
9/26/2011,5:06:09,18.731,N,60.518,W
9/26/2011,5:08:09,18.731,N,60.517,W
9/26/2011,5:10:09,18.731,N,60.517,W
9/26/2011,5:12:09,18.731,N,60.516,W
9/26/2011,5:14:10,18.73,N,60.516,W
9/26/2011,5:16:10,18.73,N,60.516,W
9/26/2011,5:18:10,18.73,N,60.515,W
9/26/2011,5:20:10,18.73,N,60.515,W
9/26/2011,5:22:10,18.729,N,60.514,W
9/26/2011,5:24:10,18.729,N,60.514,W
9/26/2011,5:26:10,18.729,N,60.513,W
9/26/2011,5:28:09,18.728,N,60.513,W
9/26/2011,5:30:09,18.728,N,60.512,W
9/26/2011,5:32:09,18.728,N,60.512,W
9/26/2011,5:34:09,18.727,N,60.511,W
9/26/2011,5:36:09,18.727,N,60.511,W
9/26/2011,5:38:09,18.727,N,60.51,W
9/26/2011,5:40:09,18.726,N,60.51,W
9/26/2011,5:42:09,18.726,N,60.509,W
9/26/2011,5:44:10,18.725,N,60.509,W
9/26/2011,5:46:10,18.725,N,60.508,W
9/26/2011,5:48:10,18.725,N,60.507,W
9/26/2011,5:50:10,18.724,N,60.507,W
9/26/2011,5:52:10,18.724,N,60.506,W
9/26/2011,5:54:10,18.723,N,60.506,W
9/26/2011,5:56:10,18.723,N,60.505,W
9/26/2011,5:58:09,18.722,N,60.505,W
9/26/2011,6:00:09,18.722,N,60.504,W
9/26/2011,6:02:09,18.721,N,60.504,W
9/26/2011,6:04:09,18.721,N,60.503,W
9/26/2011,6:06:09,18.72,N,60.503,W
9/26/2011,6:08:09,18.72,N,60.502,W
9/26/2011,6:10:09,18.719,N,60.502,W
9/26/2011,6:12:09,18.719,N,60.501,W
9/26/2011,6:14:10,18.718,N,60.501,W
9/26/2011,6:16:10,18.718,N,60.5,W
9/26/2011,6:18:10,18.717,N,60.499,W
9/26/2011,6:20:10,18.716,N,60.499,W
9/26/2011,6:22:10,18.716,N,60.498,W
9/26/2011,6:24:10,18.715,N,60.498,W
9/26/2011,6:26:10,18.715,N,60.497,W
9/26/2011,6:28:09,18.714,N,60.497,W
9/26/2011,6:30:09,18.713,N,60.496,W
9/26/2011,6:32:09,18.713,N,60.495,W
9/26/2011,6:34:09,18.712,N,60.495,W
9/26/2011,6:36:09,18.711,N,60.494,W
9/26/2011,6:38:09,18.711,N,60.494,W
9/26/2011,6:40:09,18.71,N,60.493,W
9/26/2011,6:42:09,18.709,N,60.493,W
9/26/2011,6:44:10,18.709,N,60.492,W
9/26/2011,6:46:10,18.708,N,60.491,W
9/26/2011,6:48:10,18.707,N,60.491,W
9/26/2011,6:50:10,18.706,N,60.49,W
9/26/2011,6:52:10,18.706,N,60.49,W
9/26/2011,6:54:10,18.705,N,60.489,W
9/26/2011,6:56:10,18.704,N,60.488,W
9/26/2011,6:58:09,18.703,N,60.488,W
9/26/2011,7:00:09,18.703,N,60.487,W
9/26/2011,7:02:09,18.702,N,60.487,W
9/26/2011,7:04:09,18.701,N,60.486,W
9/26/2011,7:06:09,18.7,N,60.485,W
9/26/2011,7:08:09,18.699,N,60.485,W
9/26/2011,7:10:09,18.699,N,60.484,W
9/26/2011,7:12:09,18.698,N,60.484,W
9/26/2011,7:14:10,18.697,N,60.483,W
9/26/2011,7:16:10,18.696,N,60.482,W
9/26/2011,7:18:10,18.695,N,60.482,W
9/26/2011,7:20:10,18.694,N,60.481,W
9/26/2011,7:22:10,18.693,N,60.481,W
9/26/2011,7:24:10,18.693,N,60.48,W
9/26/2011,7:26:10,18.692,N,60.479,W
9/26/2011,7:28:09,18.691,N,60.479,W
9/26/2011,7:30:09,18.69,N,60.478,W
9/26/2011,7:32:09,18.689,N,60.477,W
9/26/2011,7:34:09,18.688,N,60.477,W
9/26/2011,7:36:09,18.687,N,60.476,W
9/26/2011,7:38:09,18.686,N,60.476,W
9/26/2011,7:40:09,18.685,N,60.475,W
9/26/2011,7:42:09,18.684,N,60.474,W
9/26/2011,7:44:10,18.683,N,60.474,W
9/26/2011,7:46:10,18.682,N,60.473,W
9/26/2011,7:48:10,18.681,N,60.472,W
9/26/2011,7:50:10,18.68,N,60.472,W
9/26/2011,7:52:10,18.679,N,60.471,W
9/26/2011,7:54:10,18.678,N,60.47,W
9/26/2011,7:56:10,18.677,N,60.47,W
9/26/2011,7:58:09,18.676,N,60.469,W
9/26/2011,8:00:09,18.675,N,60.469,W
