Track,for,Earl,2016,,,,
Date,Time,(UTC),Latitude,Longitude,,,
MM/DD/Year,HH:MM:SS,(deg),(deg),,,,
8/3/2016,21:57:52,17.173,N,86.497,W,-3.02,-0.1
8/3/2016,21:59:52,17.173,N,86.5,W,-2.96,0
8/3/2016,22:01:52,17.173,N,86.503,W,-2.92,0.11
8/3/2016,22:03:53,17.173,N,86.507,W,-2.89,0.23
8/3/2016,22:05:53,17.174,N,86.51,W,-2.88,0.35
8/3/2016,22:07:53,17.174,N,86.513,W,-2.87,0.48
8/3/2016,22:09:53,17.175,N,86.516,W,-2.88,0.62
8/3/2016,22:11:52,17.175,N,86.52,W,-2.9,0.76
8/3/2016,22:13:52,17.176,N,86.523,W,-2.93,0.9
8/3/2016,22:15:52,17.177,N,86.526,W,-2.97,1.05
8/3/2016,22:17:52,17.179,N,86.53,W,-3.03,1.21
8/3/2016,22:19:53,17.18,N,86.533,W,-3.1,1.37
8/3/2016,22:21:53,17.181,N,86.537,W,-3.18,1.54
8/3/2016,22:23:53,17.183,N,86.54,W,-3.27,1.71
8/3/2016,22:25:52,17.185,N,86.544,W,-3.38,1.89
8/3/2016,22:27:52,17.187,N,86.548,W,-3.49,2.07
8/3/2016,22:29:52,17.19,N,86.552,W,-3.62,2.26
8/3/2016,22:31:52,17.192,N,86.556,W,-3.76,2.46
8/3/2016,22:33:53,17.195,N,86.56,W,-3.91,2.66
8/3/2016,22:34:37,17.196,N,86.562,W,-3.69,3.35
8/3/2016,22:36:37,17.2,N,86.566,W,-3.74,3.66
8/3/2016,22:38:37,17.204,N,86.57,W,-3.8,3.97
8/3/2016,22:40:37,17.208,N,86.575,W,-3.87,4.26
8/3/2016,22:42:36,17.213,N,86.579,W,-3.94,4.53
8/3/2016,22:44:36,17.218,N,86.584,W,-4.02,4.76
8/3/2016,22:46:36,17.223,N,86.588,W,-4.11,4.98
8/3/2016,22:48:36,17.229,N,86.593,W,-4.2,5.16
8/3/2016,22:50:37,17.234,N,86.598,W,-4.3,5.32
8/3/2016,22:52:37,17.24,N,86.603,W,-4.41,5.46
8/3/2016,22:54:37,17.246,N,86.608,W,-4.53,5.56
8/3/2016,22:56:37,17.252,N,86.613,W,-4.65,5.65
8/3/2016,22:58:36,17.258,N,86.618,W,-4.78,5.7
8/3/2016,23:00:36,17.265,N,86.624,W,-4.92,5.73
8/3/2016,23:02:36,17.271,N,86.629,W,-5.07,5.74
8/3/2016,23:04:37,17.277,N,86.635,W,-5.22,5.72
8/3/2016,23:06:37,17.283,N,86.641,W,-5.38,5.67
8/3/2016,23:08:37,17.289,N,86.647,W,-5.55,5.59
8/3/2016,23:10:37,17.295,N,86.654,W,-5.72,5.49
8/3/2016,23:12:36,17.301,N,86.66,W,-5.9,5.37
8/3/2016,23:14:36,17.307,N,86.667,W,-6.09,5.22
8/3/2016,23:16:36,17.312,N,86.674,W,-6.29,5.04
8/3/2016,23:18:36,17.318,N,86.681,W,-6.49,4.84
8/3/2016,23:20:37,17.323,N,86.689,W,-6.7,4.61
8/3/2016,23:22:37,17.328,N,86.696,W,-6.92,4.35
8/3/2016,23:24:37,17.332,N,86.704,W,-7.14,4.07
8/3/2016,23:26:37,17.336,N,86.713,W,-7.38,3.76
8/3/2016,23:28:36,17.34,N,86.721,W,-7.62,3.43
8/3/2016,23:30:36,17.344,N,86.73,W,-7.86,3.07
8/3/2016,23:32:36,17.347,N,86.739,W,-8.12,2.68
8/3/2016,23:34:37,17.35,N,86.748,W,-8.37,2.29
8/3/2016,23:34:59,17.35,N,86.75,W,-8.27,1.77
8/3/2016,23:36:59,17.352,N,86.76,W,-8.55,1.47
8/3/2016,23:39:00,17.353,N,86.769,W,-8.84,1.17
8/3/2016,23:41:00,17.354,N,86.779,W,-9.14,0.85
8/3/2016,23:43:00,17.355,N,86.79,W,-9.42,0.54
8/3/2016,23:45:00,17.355,N,86.801,W,-9.69,0.25
8/3/2016,23:46:59,17.356,N,86.812,W,-9.93,-0.03
8/3/2016,23:48:59,17.355,N,86.823,W,-10.16,-0.29
8/3/2016,23:50:59,17.355,N,86.835,W,-10.37,-0.54
8/3/2016,23:53:00,17.354,N,86.847,W,-10.55,-0.77
8/3/2016,23:55:00,17.353,N,86.859,W,-10.72,-0.99
8/3/2016,23:57:00,17.352,N,86.871,W,-10.87,-1.19
8/3/2016,23:59:00,17.351,N,86.883,W,-11,-1.38
8/4/2016,0:00:59,17.349,N,86.896,W,-11.11,-1.55
8/4/2016,0:02:59,17.347,N,86.908,W,-11.21,-1.71
8/4/2016,0:04:59,17.345,N,86.921,W,-11.28,-1.85
8/4/2016,0:06:59,17.343,N,86.934,W,-11.33,-1.98
8/4/2016,0:09:00,17.341,N,86.947,W,-11.37,-2.09
8/4/2016,0:11:00,17.339,N,86.96,W,-11.38,-2.19
8/4/2016,0:13:00,17.336,N,86.972,W,-11.38,-2.27
8/4/2016,0:15:00,17.334,N,86.985,W,-11.36,-2.33
8/4/2016,0:16:59,17.331,N,86.998,W,-11.32,-2.39
8/4/2016,0:18:59,17.329,N,87.011,W,-11.25,-2.42
8/4/2016,0:20:59,17.326,N,87.024,W,-11.17,-2.44
8/4/2016,0:23:00,17.324,N,87.036,W,-11.08,-2.45
8/4/2016,0:25:00,17.321,N,87.049,W,-10.96,-2.44
8/4/2016,0:27:00,17.318,N,87.061,W,-10.82,-2.42
8/4/2016,0:28:00,17.317,N,87.067,W,-8.8,-0.59
8/4/2016,0:30:00,17.316,N,87.077,W,-8.6,-0.52
8/4/2016,0:31:59,17.316,N,87.086,W,-8.38,-0.45
8/4/2016,0:33:59,17.315,N,87.096,W,-8.16,-0.38
8/4/2016,0:35:59,17.315,N,87.105,W,-7.93,-0.31
8/4/2016,0:38:00,17.315,N,87.114,W,-7.7,-0.24
8/4/2016,0:40:00,17.315,N,87.122,W,-7.45,-0.16
8/4/2016,0:42:00,17.314,N,87.131,W,-7.21,-0.08
8/4/2016,0:44:00,17.314,N,87.139,W,-6.97,-0.01
8/4/2016,0:45:59,17.314,N,87.146,W,-6.75,0.06
8/4/2016,0:47:59,17.314,N,87.154,W,-6.54,0.12
8/4/2016,0:49:59,17.315,N,87.161,W,-6.34,0.17
8/4/2016,0:51:59,17.315,N,87.168,W,-6.16,0.22
8/4/2016,0:54:00,17.315,N,87.175,W,-5.99,0.27
8/4/2016,0:56:00,17.315,N,87.182,W,-5.83,0.3
8/4/2016,0:58:00,17.316,N,87.188,W,-5.68,0.34
8/4/2016,1:00:00,17.316,N,87.195,W,-5.54,0.36
8/4/2016,1:01:59,17.317,N,87.201,W,-5.42,0.38
8/4/2016,1:03:59,17.317,N,87.207,W,-5.31,0.39
8/4/2016,1:05:59,17.317,N,87.213,W,-5.21,0.4
8/4/2016,1:08:00,17.318,N,87.219,W,-5.13,0.4
8/4/2016,1:10:00,17.318,N,87.224,W,-5.06,0.4
8/4/2016,1:12:00,17.319,N,87.23,W,-5,0.39
8/4/2016,1:14:00,17.319,N,87.236,W,-4.95,0.38
8/4/2016,1:15:59,17.32,N,87.241,W,-4.92,0.35
8/4/2016,1:17:59,17.32,N,87.247,W,-4.9,0.33
8/4/2016,1:19:59,17.32,N,87.252,W,-4.89,0.29
8/4/2016,1:21:59,17.321,N,87.258,W,-4.89,0.25
8/4/2016,1:24:00,17.321,N,87.263,W,-4.91,0.21
8/4/2016,1:26:00,17.321,N,87.269,W,-4.94,0.16
8/4/2016,1:28:00,17.321,N,87.275,W,-4.98,0.1
8/4/2016,1:30:00,17.321,N,87.28,W,-5.03,0.04
8/4/2016,1:31:59,17.321,N,87.286,W,-5.1,-0.03
8/4/2016,1:33:59,17.321,N,87.292,W,-5.18,-0.1
8/4/2016,1:35:59,17.321,N,87.298,W,-5.27,-0.18
8/4/2016,1:38:00,17.321,N,87.304,W,-5.37,-0.27
8/4/2016,1:40:00,17.32,N,87.31,W,-5.49,-0.36
8/4/2016,1:42:00,17.32,N,87.316,W,-5.62,-0.46
8/4/2016,1:44:00,17.319,N,87.323,W,-5.76,-0.56
8/4/2016,1:45:59,17.319,N,87.329,W,-5.92,-0.67
8/4/2016,1:47:59,17.318,N,87.336,W,-6.08,-0.79
8/4/2016,1:49:59,17.317,N,87.343,W,-6.23,-0.9
8/4/2016,1:51:59,17.316,N,87.35,W,-6.39,-1
8/4/2016,1:51:59,17.316,N,87.35,W,-8.49,-2.02
8/4/2016,1:54:00,17.314,N,87.36,W,-8.56,-2.08
8/4/2016,1:56:00,17.312,N,87.369,W,-8.61,-2.14
8/4/2016,1:58:00,17.309,N,87.379,W,-8.66,-2.19
8/4/2016,2:00:00,17.307,N,87.389,W,-8.69,-2.24
8/4/2016,2:01:59,17.304,N,87.399,W,-8.71,-2.28
8/4/2016,2:03:59,17.302,N,87.409,W,-8.71,-2.31
8/4/2016,2:05:59,17.299,N,87.418,W,-8.71,-2.33
8/4/2016,2:08:00,17.297,N,87.428,W,-8.69,-2.35
8/4/2016,2:10:00,17.294,N,87.438,W,-8.67,-2.36
8/4/2016,2:12:00,17.292,N,87.448,W,-8.63,-2.37
8/4/2016,2:14:00,17.289,N,87.458,W,-8.58,-2.36
8/4/2016,2:15:59,17.287,N,87.467,W,-8.52,-2.35
8/4/2016,2:17:59,17.284,N,87.477,W,-8.45,-2.34
8/4/2016,2:19:59,17.282,N,87.486,W,-8.36,-2.31
8/4/2016,2:21:59,17.279,N,87.496,W,-8.27,-2.28
8/4/2016,2:24:00,17.277,N,87.505,W,-8.16,-2.24
8/4/2016,2:26:00,17.274,N,87.514,W,-8.05,-2.2
8/4/2016,2:28:00,17.272,N,87.523,W,-7.92,-2.15
8/4/2016,2:30:00,17.27,N,87.532,W,-7.78,-2.09
8/4/2016,2:31:59,17.267,N,87.541,W,-7.62,-2.02
8/4/2016,2:33:59,17.265,N,87.549,W,-7.46,-1.95
8/4/2016,2:35:59,17.263,N,87.558,W,-7.29,-1.87
8/4/2016,2:38:00,17.261,N,87.566,W,-7.1,-1.78
8/4/2016,2:40:00,17.259,N,87.574,W,-6.91,-1.69
8/4/2016,2:42:00,17.258,N,87.581,W,-6.73,-1.61
8/4/2016,2:44:00,17.256,N,87.589,W,-6.55,-1.52
8/4/2016,2:45:59,17.254,N,87.596,W,-6.38,-1.44
8/4/2016,2:47:59,17.253,N,87.603,W,-6.21,-1.37
8/4/2016,2:49:59,17.251,N,87.61,W,-6.05,-1.29
8/4/2016,2:51:59,17.25,N,87.617,W,-5.9,-1.22
8/4/2016,2:51:59,17.25,N,87.617,W,-7.16,-3.47
8/4/2016,2:54:00,17.246,N,87.625,W,-7.03,-3.43
8/4/2016,2:56:00,17.243,N,87.633,W,-6.89,-3.36
8/4/2016,2:58:00,17.239,N,87.641,W,-6.75,-3.27
8/4/2016,3:00:00,17.236,N,87.648,W,-6.59,-3.15
8/4/2016,3:01:59,17.232,N,87.655,W,-6.42,-3
8/4/2016,3:03:59,17.229,N,87.663,W,-6.24,-2.83
8/4/2016,3:05:59,17.226,N,87.67,W,-6.04,-2.63
8/4/2016,3:08:00,17.223,N,87.676,W,-5.84,-2.4
8/4/2016,3:10:00,17.221,N,87.683,W,-5.63,-2.15
8/4/2016,3:12:00,17.219,N,87.689,W,-5.4,-1.87
8/4/2016,3:14:00,17.217,N,87.695,W,-5.16,-1.56
8/4/2016,3:15:59,17.215,N,87.701,W,-4.91,-1.23
8/4/2016,3:17:59,17.214,N,87.706,W,-4.65,-0.87
8/4/2016,3:19:59,17.214,N,87.711,W,-4.38,-0.48
8/4/2016,3:21:59,17.213,N,87.716,W,-4.1,-0.07
8/4/2016,3:24:00,17.213,N,87.72,W,-3.83,0.33
8/4/2016,3:26:00,17.214,N,87.725,W,-3.57,0.71
8/4/2016,3:28:00,17.215,N,87.729,W,-3.32,1.07
8/4/2016,3:30:00,17.216,N,87.732,W,-3.09,1.42
8/4/2016,3:31:59,17.218,N,87.735,W,-2.87,1.75
8/4/2016,3:33:59,17.22,N,87.739,W,-2.66,2.05
8/4/2016,3:35:59,17.222,N,87.741,W,-2.46,2.34
8/4/2016,3:38:00,17.225,N,87.744,W,-2.27,2.61
8/4/2016,3:40:00,17.228,N,87.747,W,-2.1,2.86
8/4/2016,3:42:00,17.231,N,87.749,W,-1.94,3.1
8/4/2016,3:43:00,17.233,N,87.75,W,1.55,3.15
8/4/2016,3:45:00,17.237,N,87.748,W,1.41,3.37
8/4/2016,3:46:59,17.24,N,87.747,W,1.16,3.57
8/4/2016,3:48:59,17.244,N,87.746,W,0.79,3.75
8/4/2016,3:50:59,17.248,N,87.745,W,0.31,3.9
8/4/2016,3:53:00,17.253,N,87.745,W,-0.29,4.04
8/4/2016,3:55:00,17.257,N,87.746,W,-0.99,4.16
8/4/2016,3:57:00,17.262,N,87.747,W,-1.82,4.25
8/4/2016,3:59:00,17.266,N,87.75,W,-2.75,4.33
8/4/2016,4:00:59,17.271,N,87.754,W,-3.68,4.4
8/4/2016,4:02:59,17.276,N,87.758,W,-4.56,4.46
8/4/2016,4:04:59,17.281,N,87.764,W,-5.38,4.52
8/4/2016,4:05:59,17.283,N,87.767,W,-3.63,4.25
8/4/2016,4:08:00,17.288,N,87.771,W,-4.27,4.31
8/4/2016,4:10:00,17.292,N,87.777,W,-4.95,4.38
8/4/2016,4:12:00,17.297,N,87.783,W,-5.69,4.45
8/4/2016,4:14:00,17.302,N,87.79,W,-6.48,4.53
8/4/2016,4:15:59,17.307,N,87.797,W,-7.33,4.61
8/4/2016,4:17:59,17.312,N,87.806,W,-8.22,4.7
8/4/2016,4:19:59,17.317,N,87.816,W,-9.17,4.79
8/4/2016,4:21:59,17.322,N,87.827,W,-10.17,4.88
8/4/2016,4:24:00,17.328,N,87.839,W,-11.23,4.99
8/4/2016,4:26:00,17.333,N,87.852,W,-12.33,5.09
8/4/2016,4:28:00,17.339,N,87.867,W,-13.5,5.21
8/4/2016,4:30:00,17.344,N,87.883,W,-14.67,5.32
8/4/2016,4:31:59,17.35,N,87.9,W,-15.74,5.4
8/4/2016,4:31:59,17.35,N,87.9,W,-8.04,1.05
8/4/2016,4:33:59,17.351,N,87.909,W,-8.04,1.05
8/4/2016,4:35:59,17.352,N,87.918,W,-8.04,1.05
8/4/2016,4:38:00,17.353,N,87.927,W,-8.04,1.05
8/4/2016,4:40:00,17.355,N,87.936,W,-8.04,1.05
8/4/2016,4:42:00,17.356,N,87.945,W,-8.04,1.05
8/4/2016,4:44:00,17.357,N,87.955,W,-8.04,1.05
8/4/2016,4:45:59,17.358,N,87.964,W,-8.04,1.05
8/4/2016,4:47:59,17.359,N,87.973,W,-8.04,1.05
8/4/2016,4:49:59,17.36,N,87.982,W,-8.04,1.05
8/4/2016,4:51:59,17.361,N,87.991,W,-8.04,1.05
8/4/2016,4:54:00,17.363,N,88,W,-8.04,1.05
8/4/2016,4:56:00,17.364,N,88.009,W,-8.04,1.05
8/4/2016,4:58:00,17.365,N,88.018,W,-8.04,1.05
8/4/2016,5:00:00,17.366,N,88.027,W,-8.04,1.05
8/4/2016,5:01:59,17.367,N,88.036,W,-8.04,1.05
8/4/2016,5:03:59,17.368,N,88.045,W,-8.04,1.05
8/4/2016,5:05:59,17.369,N,88.055,W,-8.04,1.05
8/4/2016,5:08:00,17.37,N,88.064,W,-8.04,1.05
8/4/2016,5:10:00,17.372,N,88.073,W,-8.04,1.05
8/4/2016,5:12:00,17.373,N,88.082,W,-8.04,1.05
8/4/2016,5:14:00,17.374,N,88.091,W,-8.04,1.05
8/4/2016,5:15:59,17.375,N,88.1,W,-8.04,1.05
8/4/2016,5:17:59,17.376,N,88.109,W,-8.04,1.05
8/4/2016,5:19:59,17.377,N,88.118,W,-8.04,1.05
8/4/2016,5:21:59,17.378,N,88.127,W,-8.04,1.05
8/4/2016,5:24:00,17.38,N,88.136,W,-8.04,1.05
8/4/2016,5:26:00,17.381,N,88.145,W,-8.04,1.05
8/4/2016,5:28:00,17.382,N,88.155,W,-8.04,1.05
8/4/2016,5:30:00,17.383,N,88.164,W,-8.04,1.05
8/4/2016,5:31:59,17.384,N,88.173,W,-8.04,1.05
8/4/2016,5:33:59,17.385,N,88.182,W,-8.04,1.05
8/4/2016,5:35:59,17.386,N,88.191,W,-8.04,1.05
8/4/2016,5:38:00,17.387,N,88.2,W,-8.04,1.05
8/4/2016,5:40:00,17.389,N,88.209,W,-8.04,1.05
8/4/2016,5:42:00,17.39,N,88.218,W,-8.04,1.05
8/4/2016,5:44:00,17.391,N,88.227,W,-8.04,1.05
8/4/2016,5:45:59,17.392,N,88.236,W,-8.04,1.05
8/4/2016,5:47:59,17.393,N,88.245,W,-8.04,1.05
8/4/2016,5:49:59,17.394,N,88.255,W,-8.04,1.05
8/4/2016,5:51:59,17.395,N,88.264,W,-8.04,1.05
8/4/2016,5:54:00,17.397,N,88.273,W,-8.04,1.05
8/4/2016,5:56:00,17.398,N,88.282,W,-8.04,1.05
8/4/2016,5:58:00,17.399,N,88.291,W,-8.04,1.05
8/4/2016,6:00:00,17.4,N,88.3,W,-8.04,1.05
8/4/2016,6:00:00,17.4,N,88.3,W,-7.84,0.99
8/4/2016,6:01:59,17.401,N,88.309,W,-7.82,0.98
8/4/2016,6:03:59,17.402,N,88.318,W,-7.81,0.98
8/4/2016,6:05:59,17.403,N,88.327,W,-7.8,0.97
8/4/2016,6:08:00,17.404,N,88.335,W,-7.78,0.97
8/4/2016,6:10:00,17.405,N,88.344,W,-7.77,0.96
8/4/2016,6:12:00,17.406,N,88.353,W,-7.75,0.96
8/4/2016,6:14:00,17.407,N,88.362,W,-7.73,0.95
8/4/2016,6:15:59,17.408,N,88.37,W,-7.72,0.95
8/4/2016,6:17:59,17.409,N,88.379,W,-7.7,0.94
8/4/2016,6:19:59,17.41,N,88.388,W,-7.69,0.93
8/4/2016,6:21:59,17.411,N,88.397,W,-7.67,0.93
8/4/2016,6:24:00,17.412,N,88.405,W,-7.65,0.92
8/4/2016,6:26:00,17.413,N,88.414,W,-7.63,0.92
8/4/2016,6:28:00,17.414,N,88.422,W,-7.61,0.91
8/4/2016,6:30:00,17.415,N,88.431,W,-7.6,0.9
8/4/2016,6:31:59,17.416,N,88.44,W,-7.58,0.9
8/4/2016,6:33:59,17.417,N,88.448,W,-7.56,0.89
8/4/2016,6:35:59,17.418,N,88.457,W,-7.54,0.89
8/4/2016,6:38:00,17.419,N,88.465,W,-7.52,0.88
8/4/2016,6:40:00,17.42,N,88.474,W,-7.5,0.87
8/4/2016,6:42:00,17.421,N,88.482,W,-7.48,0.87
8/4/2016,6:44:00,17.422,N,88.491,W,-7.46,0.86
8/4/2016,6:45:59,17.423,N,88.499,W,-7.44,0.85
8/4/2016,6:47:59,17.424,N,88.508,W,-7.42,0.84
8/4/2016,6:49:59,17.425,N,88.516,W,-7.4,0.84
8/4/2016,6:51:59,17.426,N,88.524,W,-7.37,0.83
8/4/2016,6:54:00,17.427,N,88.533,W,-7.35,0.82
8/4/2016,6:56:00,17.427,N,88.541,W,-7.33,0.81
8/4/2016,6:58:00,17.428,N,88.549,W,-7.31,0.81
8/4/2016,7:00:00,17.429,N,88.557,W,-7.28,0.8
8/4/2016,7:01:59,17.43,N,88.566,W,-7.26,0.79
8/4/2016,7:03:59,17.431,N,88.574,W,-7.24,0.78
8/4/2016,7:05:59,17.432,N,88.582,W,-7.21,0.78
8/4/2016,7:08:00,17.433,N,88.59,W,-7.19,0.77
8/4/2016,7:10:00,17.433,N,88.598,W,-7.16,0.76
8/4/2016,7:12:00,17.434,N,88.606,W,-7.14,0.75
8/4/2016,7:14:00,17.435,N,88.614,W,-7.11,0.74
8/4/2016,7:15:59,17.436,N,88.622,W,-7.09,0.73
8/4/2016,7:17:59,17.437,N,88.63,W,-7.06,0.72
8/4/2016,7:19:59,17.437,N,88.638,W,-7.04,0.72
8/4/2016,7:21:59,17.438,N,88.646,W,-7.01,0.71
8/4/2016,7:24:00,17.439,N,88.654,W,-6.98,0.7
8/4/2016,7:26:00,17.44,N,88.662,W,-6.96,0.69
8/4/2016,7:28:00,17.44,N,88.67,W,-6.93,0.68
8/4/2016,7:30:00,17.441,N,88.678,W,-6.9,0.67
8/4/2016,7:31:59,17.442,N,88.686,W,-6.87,0.66
8/4/2016,7:33:59,17.443,N,88.693,W,-6.85,0.65
8/4/2016,7:35:59,17.443,N,88.701,W,-6.82,0.64
8/4/2016,7:38:00,17.444,N,88.709,W,-6.79,0.63
8/4/2016,7:40:00,17.445,N,88.716,W,-6.76,0.62
8/4/2016,7:42:00,17.445,N,88.724,W,-6.73,0.61
8/4/2016,7:44:00,17.446,N,88.732,W,-6.7,0.6
8/4/2016,7:45:59,17.447,N,88.739,W,-6.67,0.59
8/4/2016,7:47:59,17.447,N,88.747,W,-6.64,0.58
8/4/2016,7:49:59,17.448,N,88.754,W,-6.61,0.57
8/4/2016,7:51:59,17.448,N,88.762,W,-6.58,0.56
8/4/2016,7:54:00,17.449,N,88.769,W,-6.55,0.55
8/4/2016,7:56:00,17.45,N,88.777,W,-6.51,0.54
8/4/2016,7:58:00,17.45,N,88.784,W,-6.48,0.53
8/4/2016,8:00:00,17.451,N,88.791,W,-6.45,0.52
8/4/2016,8:01:59,17.451,N,88.798,W,-6.42,0.51
8/4/2016,8:03:59,17.452,N,88.806,W,-6.38,0.5
8/4/2016,8:05:59,17.452,N,88.813,W,-6.35,0.48
8/4/2016,8:08:00,17.453,N,88.82,W,-6.32,0.47
8/4/2016,8:10:00,17.453,N,88.827,W,-6.28,0.46
8/4/2016,8:12:00,17.454,N,88.834,W,-6.25,0.45
8/4/2016,8:14:00,17.454,N,88.841,W,-6.21,0.44
8/4/2016,8:15:59,17.455,N,88.848,W,-6.18,0.43
8/4/2016,8:17:59,17.455,N,88.855,W,-6.14,0.42
8/4/2016,8:19:59,17.456,N,88.862,W,-6.11,0.4
8/4/2016,8:21:59,17.456,N,88.869,W,-6.07,0.39
8/4/2016,8:24:00,17.457,N,88.876,W,-6.04,0.38
8/4/2016,8:26:00,17.457,N,88.883,W,-6,0.37
8/4/2016,8:28:00,17.457,N,88.89,W,-5.96,0.35
8/4/2016,8:30:00,17.458,N,88.896,W,-5.93,0.34
8/4/2016,8:31:59,17.458,N,88.903,W,-5.89,0.33
8/4/2016,8:33:59,17.458,N,88.91,W,-5.85,0.32
8/4/2016,8:35:59,17.459,N,88.916,W,-5.81,0.3
8/4/2016,8:38:00,17.459,N,88.923,W,-5.77,0.29
8/4/2016,8:40:00,17.459,N,88.929,W,-5.74,0.28
8/4/2016,8:42:00,17.46,N,88.936,W,-5.7,0.26
8/4/2016,8:44:00,17.46,N,88.942,W,-5.66,0.25
8/4/2016,8:45:59,17.46,N,88.949,W,-5.62,0.24
8/4/2016,8:47:59,17.46,N,88.955,W,-5.58,0.22
8/4/2016,8:49:59,17.461,N,88.961,W,-5.54,0.21
8/4/2016,8:51:59,17.461,N,88.967,W,-5.5,0.2
8/4/2016,8:54:00,17.461,N,88.974,W,-5.46,0.18
8/4/2016,8:56:00,17.461,N,88.98,W,-5.42,0.17
8/4/2016,8:58:00,17.462,N,88.986,W,-5.37,0.16
8/4/2016,9:00:00,17.462,N,88.992,W,-5.33,0.14
8/4/2016,9:01:59,17.462,N,88.998,W,-5.29,0.13
8/4/2016,9:03:59,17.462,N,89.004,W,-5.25,0.11
8/4/2016,9:05:59,17.462,N,89.01,W,-5.21,0.1
8/4/2016,9:08:00,17.462,N,89.016,W,-5.16,0.08
8/4/2016,9:10:00,17.462,N,89.021,W,-5.12,0.07
8/4/2016,9:12:00,17.462,N,89.027,W,-5.08,0.06
8/4/2016,9:14:00,17.462,N,89.033,W,-5.03,0.04
8/4/2016,9:15:59,17.462,N,89.039,W,-4.99,0.03
8/4/2016,9:17:59,17.462,N,89.044,W,-4.94,0.01
8/4/2016,9:19:59,17.462,N,89.05,W,-4.9,0
8/4/2016,9:21:59,17.462,N,89.055,W,-4.85,-0.02
8/4/2016,9:24:00,17.462,N,89.061,W,-4.81,-0.03
8/4/2016,9:26:00,17.462,N,89.066,W,-4.76,-0.05
8/4/2016,9:28:00,17.462,N,89.072,W,-4.72,-0.07
8/4/2016,9:30:00,17.462,N,89.077,W,-4.67,-0.08
8/4/2016,9:31:59,17.462,N,89.082,W,-4.62,-0.1
8/4/2016,9:33:59,17.462,N,89.087,W,-4.58,-0.11
8/4/2016,9:35:59,17.462,N,89.092,W,-4.53,-0.13
8/4/2016,9:38:00,17.462,N,89.098,W,-4.48,-0.15
8/4/2016,9:40:00,17.462,N,89.103,W,-4.43,-0.16
8/4/2016,9:42:00,17.461,N,89.108,W,-4.38,-0.18
8/4/2016,9:44:00,17.461,N,89.113,W,-4.34,-0.19
8/4/2016,9:45:59,17.461,N,89.117,W,-4.29,-0.21
8/4/2016,9:47:59,17.461,N,89.122,W,-4.24,-0.23
8/4/2016,9:49:59,17.46,N,89.127,W,-4.19,-0.24
8/4/2016,9:51:59,17.46,N,89.132,W,-4.14,-0.26
8/4/2016,9:54:00,17.46,N,89.136,W,-4.09,-0.28
8/4/2016,9:56:00,17.46,N,89.141,W,-4.04,-0.29
8/4/2016,9:58:00,17.459,N,89.145,W,-3.99,-0.31
8/4/2016,10:00:00,17.459,N,89.15,W,-3.94,-0.33
8/4/2016,10:01:59,17.459,N,89.154,W,-3.88,-0.35
8/4/2016,10:03:59,17.458,N,89.159,W,-3.83,-0.36
8/4/2016,10:05:59,17.458,N,89.163,W,-3.78,-0.38
8/4/2016,10:08:00,17.457,N,89.167,W,-3.73,-0.4
8/4/2016,10:10:00,17.457,N,89.172,W,-3.68,-0.42
8/4/2016,10:12:00,17.456,N,89.176,W,-3.62,-0.43
8/4/2016,10:14:00,17.456,N,89.18,W,-3.57,-0.45
8/4/2016,10:15:59,17.455,N,89.184,W,-3.52,-0.47
8/4/2016,10:17:59,17.455,N,89.188,W,-3.46,-0.49
8/4/2016,10:19:59,17.454,N,89.192,W,-3.41,-0.51
8/4/2016,10:21:59,17.454,N,89.195,W,-3.35,-0.52
8/4/2016,10:24:00,17.453,N,89.199,W,-3.3,-0.54
8/4/2016,10:26:00,17.453,N,89.203,W,-3.24,-0.56
8/4/2016,10:28:00,17.452,N,89.206,W,-3.19,-0.58
8/4/2016,10:30:00,17.451,N,89.21,W,-3.13,-0.6
8/4/2016,10:31:59,17.451,N,89.214,W,-3.08,-0.62
8/4/2016,10:33:59,17.45,N,89.217,W,-3.02,-0.64
8/4/2016,10:35:59,17.449,N,89.22,W,-2.96,-0.66
8/4/2016,10:38:00,17.449,N,89.224,W,-2.91,-0.68
8/4/2016,10:40:00,17.448,N,89.227,W,-2.85,-0.7
8/4/2016,10:42:00,17.447,N,89.23,W,-2.79,-0.71
8/4/2016,10:44:00,17.446,N,89.233,W,-2.73,-0.73
8/4/2016,10:45:59,17.446,N,89.236,W,-2.67,-0.75
8/4/2016,10:47:59,17.445,N,89.239,W,-2.62,-0.77
8/4/2016,10:49:59,17.444,N,89.242,W,-2.56,-0.79
8/4/2016,10:51:59,17.443,N,89.245,W,-2.5,-0.81
8/4/2016,10:54:00,17.442,N,89.248,W,-2.44,-0.83
8/4/2016,10:56:00,17.441,N,89.251,W,-2.38,-0.85
8/4/2016,10:58:00,17.44,N,89.253,W,-2.32,-0.87
8/4/2016,11:00:00,17.439,N,89.256,W,-2.26,-0.89
8/4/2016,11:01:59,17.438,N,89.258,W,-2.2,-0.91
8/4/2016,11:03:59,17.437,N,89.261,W,-2.14,-0.94
8/4/2016,11:05:59,17.436,N,89.263,W,-2.07,-0.96
8/4/2016,11:08:00,17.435,N,89.266,W,-2.01,-0.98
8/4/2016,11:10:00,17.434,N,89.268,W,-1.95,-1
8/4/2016,11:12:00,17.433,N,89.27,W,-1.89,-1.02
8/4/2016,11:14:00,17.432,N,89.272,W,-1.83,-1.04
