Track,for,Ernesto.set,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/6/2012,5:47:50,14.715,N,78.786,W
8/6/2012,5:49:50,14.717,N,78.785,W
8/6/2012,5:51:50,14.718,N,78.784,W
8/6/2012,5:53:50,14.72,N,78.783,W
8/6/2012,5:55:50,14.721,N,78.783,W
8/6/2012,5:57:50,14.723,N,78.782,W
8/6/2012,5:59:50,14.725,N,78.782,W
8/6/2012,6:01:50,14.727,N,78.782,W
8/6/2012,6:03:49,14.729,N,78.782,W
8/6/2012,6:05:49,14.731,N,78.783,W
8/6/2012,6:07:49,14.733,N,78.783,W
8/6/2012,6:09:49,14.735,N,78.783,W
8/6/2012,6:11:49,14.737,N,78.784,W
8/6/2012,6:13:49,14.739,N,78.785,W
8/6/2012,6:15:49,14.741,N,78.786,W
8/6/2012,6:17:50,14.744,N,78.787,W
8/6/2012,6:19:50,14.746,N,78.789,W
8/6/2012,6:21:50,14.749,N,78.79,W
8/6/2012,6:23:50,14.751,N,78.792,W
8/6/2012,6:25:50,14.753,N,78.794,W
8/6/2012,6:27:50,14.756,N,78.796,W
8/6/2012,6:29:50,14.759,N,78.798,W
8/6/2012,6:31:50,14.761,N,78.8,W
8/6/2012,6:33:49,14.764,N,78.803,W
8/6/2012,6:35:49,14.767,N,78.805,W
8/6/2012,6:37:49,14.77,N,78.808,W
8/6/2012,6:39:49,14.773,N,78.811,W
8/6/2012,6:41:49,14.775,N,78.814,W
8/6/2012,6:43:49,14.778,N,78.817,W
8/6/2012,6:45:49,14.781,N,78.82,W
8/6/2012,6:47:50,14.785,N,78.823,W
8/6/2012,6:49:50,14.788,N,78.827,W
8/6/2012,6:51:50,14.791,N,78.83,W
8/6/2012,6:53:50,14.794,N,78.834,W
8/6/2012,6:55:50,14.797,N,78.838,W
8/6/2012,6:57:50,14.801,N,78.842,W
8/6/2012,6:59:50,14.804,N,78.846,W
8/6/2012,7:01:50,14.807,N,78.85,W
8/6/2012,7:03:49,14.811,N,78.855,W
8/6/2012,7:05:49,14.814,N,78.859,W
8/6/2012,7:07:49,14.818,N,78.864,W
8/6/2012,7:09:49,14.821,N,78.868,W
8/6/2012,7:11:49,14.825,N,78.873,W
8/6/2012,7:13:49,14.828,N,78.878,W
8/6/2012,7:15:49,14.832,N,78.883,W
8/6/2012,7:17:50,14.836,N,78.888,W
8/6/2012,7:19:50,14.84,N,78.893,W
8/6/2012,7:21:50,14.843,N,78.899,W
8/6/2012,7:23:50,14.847,N,78.904,W
8/6/2012,7:25:50,14.851,N,78.91,W
8/6/2012,7:27:50,14.855,N,78.915,W
8/6/2012,7:29:50,14.859,N,78.921,W
8/6/2012,7:31:50,14.863,N,78.927,W
8/6/2012,7:33:49,14.867,N,78.933,W
8/6/2012,7:35:49,14.871,N,78.939,W
8/6/2012,7:37:49,14.875,N,78.945,W
8/6/2012,7:39:49,14.879,N,78.951,W
8/6/2012,7:41:49,14.883,N,78.957,W
8/6/2012,7:43:49,14.887,N,78.963,W
8/6/2012,7:45:49,14.892,N,78.97,W
8/6/2012,7:47:50,14.896,N,78.976,W
8/6/2012,7:49:50,14.9,N,78.983,W
8/6/2012,7:51:50,14.904,N,78.989,W
8/6/2012,7:53:50,14.909,N,78.996,W
8/6/2012,7:55:50,14.913,N,79.003,W
8/6/2012,7:57:50,14.918,N,79.01,W
8/6/2012,7:59:50,14.922,N,79.017,W
8/6/2012,8:01:50,14.926,N,79.024,W
8/6/2012,8:03:49,14.931,N,79.031,W
8/6/2012,8:05:49,14.935,N,79.038,W
8/6/2012,8:07:49,14.94,N,79.045,W
8/6/2012,8:09:49,14.945,N,79.052,W
8/6/2012,8:11:49,14.949,N,79.059,W
8/6/2012,8:13:49,14.954,N,79.067,W
8/6/2012,8:15:49,14.958,N,79.074,W
8/6/2012,8:17:50,14.963,N,79.081,W
8/6/2012,8:19:50,14.968,N,79.089,W
8/6/2012,8:21:50,14.972,N,79.096,W
8/6/2012,8:23:50,14.977,N,79.104,W
8/6/2012,8:25:50,14.982,N,79.112,W
8/6/2012,8:27:50,14.987,N,79.119,W
8/6/2012,8:29:50,14.991,N,79.127,W
8/6/2012,8:31:50,14.996,N,79.135,W
8/6/2012,8:33:49,15.001,N,79.143,W
8/6/2012,8:35:49,15.006,N,79.15,W
8/6/2012,8:37:49,15.011,N,79.158,W
8/6/2012,8:39:49,15.016,N,79.166,W
8/6/2012,8:41:49,15.021,N,79.174,W
8/6/2012,8:43:49,15.026,N,79.182,W
8/6/2012,8:45:49,15.031,N,79.19,W
8/6/2012,8:47:50,15.036,N,79.198,W
8/6/2012,8:49:50,15.04,N,79.206,W
8/6/2012,8:51:50,15.045,N,79.214,W
8/6/2012,8:53:50,15.051,N,79.222,W
8/6/2012,8:55:50,15.056,N,79.23,W
8/6/2012,8:57:50,15.061,N,79.238,W
8/6/2012,8:59:50,15.066,N,79.246,W
8/6/2012,9:01:50,15.071,N,79.254,W
8/6/2012,9:03:49,15.076,N,79.262,W
8/6/2012,9:05:49,15.081,N,79.271,W
8/6/2012,9:07:49,15.086,N,79.279,W
8/6/2012,9:09:49,15.091,N,79.287,W
8/6/2012,9:11:49,15.096,N,79.295,W
8/6/2012,9:13:49,15.101,N,79.303,W
8/6/2012,9:15:49,15.106,N,79.311,W
8/6/2012,9:17:50,15.112,N,79.319,W
8/6/2012,9:19:50,15.117,N,79.328,W
8/6/2012,9:21:50,15.122,N,79.336,W
8/6/2012,9:23:50,15.127,N,79.344,W
8/6/2012,9:25:50,15.132,N,79.352,W
8/6/2012,9:27:50,15.138,N,79.36,W
8/6/2012,9:29:50,15.143,N,79.368,W
8/6/2012,9:31:50,15.148,N,79.376,W
8/6/2012,9:33:49,15.153,N,79.384,W
8/6/2012,9:35:49,15.158,N,79.392,W
8/6/2012,9:37:49,15.164,N,79.4,W
8/6/2012,9:39:49,15.169,N,79.408,W
8/6/2012,9:41:49,15.174,N,79.416,W
8/6/2012,9:43:49,15.179,N,79.424,W
8/6/2012,9:45:49,15.184,N,79.432,W
8/6/2012,9:47:50,15.19,N,79.44,W
8/6/2012,9:49:50,15.195,N,79.448,W
8/6/2012,9:51:50,15.2,N,79.456,W
8/6/2012,9:53:50,15.205,N,79.464,W
8/6/2012,9:55:50,15.211,N,79.472,W
8/6/2012,9:57:50,15.216,N,79.479,W
8/6/2012,9:59:50,15.221,N,79.487,W
8/6/2012,10:01:50,15.226,N,79.495,W
8/6/2012,10:03:49,15.232,N,79.503,W
8/6/2012,10:05:49,15.237,N,79.51,W
8/6/2012,10:07:49,15.242,N,79.518,W
8/6/2012,10:09:49,15.247,N,79.526,W
8/6/2012,10:11:49,15.253,N,79.533,W
8/6/2012,10:13:49,15.258,N,79.541,W
8/6/2012,10:15:49,15.263,N,79.549,W
8/6/2012,10:17:50,15.268,N,79.556,W
8/6/2012,10:19:50,15.274,N,79.564,W
8/6/2012,10:21:50,15.279,N,79.571,W
8/6/2012,10:23:50,15.284,N,79.579,W
8/6/2012,10:25:50,15.289,N,79.586,W
8/6/2012,10:27:50,15.295,N,79.594,W
8/6/2012,10:29:50,15.3,N,79.601,W
8/6/2012,10:31:50,15.305,N,79.608,W
8/6/2012,10:33:49,15.31,N,79.616,W
8/6/2012,10:35:49,15.316,N,79.623,W
8/6/2012,10:37:49,15.321,N,79.631,W
8/6/2012,10:39:49,15.326,N,79.638,W
8/6/2012,10:41:49,15.331,N,79.645,W
8/6/2012,10:43:49,15.337,N,79.652,W
8/6/2012,10:45:49,15.342,N,79.66,W
8/6/2012,10:47:50,15.347,N,79.667,W
8/6/2012,10:49:50,15.353,N,79.674,W
8/6/2012,10:51:50,15.358,N,79.681,W
8/6/2012,10:53:50,15.363,N,79.689,W
8/6/2012,10:55:50,15.368,N,79.696,W
8/6/2012,10:57:50,15.374,N,79.703,W
8/6/2012,10:59:50,15.379,N,79.71,W
8/6/2012,11:01:50,15.384,N,79.717,W
8/6/2012,11:03:49,15.39,N,79.724,W
8/6/2012,11:05:49,15.395,N,79.732,W
8/6/2012,11:07:49,15.4,N,79.739,W
8/6/2012,11:09:49,15.405,N,79.746,W
8/6/2012,11:11:49,15.411,N,79.753,W
8/6/2012,11:13:49,15.416,N,79.76,W
8/6/2012,11:15:49,15.421,N,79.767,W
8/6/2012,11:17:50,15.427,N,79.774,W
8/6/2012,11:19:50,15.432,N,79.781,W
8/6/2012,11:21:50,15.437,N,79.788,W
8/6/2012,11:23:50,15.442,N,79.795,W
8/6/2012,11:25:50,15.448,N,79.802,W
8/6/2012,11:27:50,15.453,N,79.809,W
8/6/2012,11:29:50,15.458,N,79.816,W
8/6/2012,11:31:50,15.464,N,79.823,W
8/6/2012,11:33:49,15.469,N,79.829,W
8/6/2012,11:35:49,15.474,N,79.836,W
8/6/2012,11:37:49,15.48,N,79.843,W
8/6/2012,11:39:49,15.485,N,79.85,W
8/6/2012,11:41:49,15.49,N,79.857,W
8/6/2012,11:43:49,15.496,N,79.864,W
8/6/2012,11:45:49,15.501,N,79.871,W
8/6/2012,11:47:50,15.506,N,79.877,W
8/6/2012,11:49:50,15.511,N,79.884,W
8/6/2012,11:51:50,15.517,N,79.891,W
8/6/2012,11:53:50,15.522,N,79.898,W
8/6/2012,11:55:50,15.527,N,79.905,W
8/6/2012,11:57:50,15.533,N,79.911,W
8/6/2012,11:59:50,15.538,N,79.918,W
8/6/2012,12:01:50,15.543,N,79.925,W
8/6/2012,12:03:49,15.549,N,79.932,W
8/6/2012,12:05:49,15.554,N,79.938,W
8/6/2012,12:07:49,15.559,N,79.945,W
8/6/2012,12:09:49,15.565,N,79.952,W
8/6/2012,12:11:49,15.57,N,79.959,W
8/6/2012,12:13:44,15.575,N,79.965,W
8/6/2012,12:15:44,15.582,N,79.971,W
8/6/2012,12:17:44,15.589,N,79.978,W
8/6/2012,12:19:45,15.596,N,79.984,W
8/6/2012,12:21:45,15.603,N,79.991,W
8/6/2012,12:23:45,15.609,N,79.997,W
8/6/2012,12:25:45,15.616,N,80.004,W
8/6/2012,12:27:45,15.622,N,80.01,W
8/6/2012,12:29:45,15.628,N,80.017,W
8/6/2012,12:31:45,15.634,N,80.023,W
8/6/2012,12:33:45,15.64,N,80.03,W
8/6/2012,12:35:44,15.646,N,80.036,W
8/6/2012,12:37:44,15.652,N,80.043,W
8/6/2012,12:39:44,15.657,N,80.05,W
8/6/2012,12:41:44,15.663,N,80.056,W
8/6/2012,12:43:44,15.668,N,80.063,W
8/6/2012,12:45:44,15.673,N,80.069,W
8/6/2012,12:47:44,15.679,N,80.076,W
8/6/2012,12:49:45,15.684,N,80.083,W
8/6/2012,12:51:45,15.689,N,80.089,W
8/6/2012,12:53:45,15.694,N,80.096,W
8/6/2012,12:55:45,15.698,N,80.103,W
8/6/2012,12:57:45,15.703,N,80.109,W
8/6/2012,12:59:45,15.708,N,80.116,W
8/6/2012,13:01:45,15.712,N,80.123,W
8/6/2012,13:03:45,15.716,N,80.13,W
8/6/2012,13:05:44,15.721,N,80.136,W
8/6/2012,13:07:44,15.725,N,80.143,W
8/6/2012,13:09:44,15.729,N,80.15,W
8/6/2012,13:11:44,15.733,N,80.156,W
8/6/2012,13:13:44,15.737,N,80.163,W
8/6/2012,13:15:44,15.741,N,80.17,W
8/6/2012,13:17:14,15.744,N,80.175,W
8/6/2012,13:19:14,15.748,N,80.182,W
8/6/2012,13:21:14,15.752,N,80.189,W
8/6/2012,13:23:14,15.756,N,80.195,W
8/6/2012,13:25:13,15.76,N,80.202,W
8/6/2012,13:27:13,15.764,N,80.209,W
8/6/2012,13:29:13,15.768,N,80.216,W
8/6/2012,13:31:13,15.771,N,80.223,W
8/6/2012,13:33:13,15.775,N,80.23,W
8/6/2012,13:35:13,15.778,N,80.237,W
8/6/2012,13:37:13,15.781,N,80.244,W
8/6/2012,13:39:14,15.784,N,80.251,W
8/6/2012,13:41:14,15.787,N,80.258,W
8/6/2012,13:43:14,15.79,N,80.265,W
8/6/2012,13:45:14,15.793,N,80.272,W
8/6/2012,13:47:14,15.796,N,80.279,W
8/6/2012,13:49:14,15.798,N,80.286,W
8/6/2012,13:51:14,15.801,N,80.293,W
8/6/2012,13:53:14,15.804,N,80.3,W
8/6/2012,13:55:13,15.806,N,80.307,W
8/6/2012,13:57:13,15.809,N,80.314,W
8/6/2012,13:59:13,15.811,N,80.321,W
8/6/2012,14:01:13,15.813,N,80.328,W
8/6/2012,14:03:13,15.816,N,80.335,W
8/6/2012,14:05:13,15.818,N,80.342,W
8/6/2012,14:07:13,15.82,N,80.349,W
8/6/2012,14:09:14,15.823,N,80.356,W
8/6/2012,14:11:14,15.825,N,80.363,W
8/6/2012,14:13:14,15.827,N,80.37,W
8/6/2012,14:15:14,15.83,N,80.376,W
8/6/2012,14:17:14,15.832,N,80.383,W
8/6/2012,14:19:14,15.834,N,80.39,W
8/6/2012,14:21:14,15.837,N,80.397,W
8/6/2012,14:23:14,15.839,N,80.404,W
8/6/2012,14:25:13,15.841,N,80.41,W
8/6/2012,14:27:13,15.844,N,80.417,W
8/6/2012,14:29:13,15.846,N,80.424,W
8/6/2012,14:31:13,15.849,N,80.43,W
8/6/2012,14:33:13,15.851,N,80.437,W
8/6/2012,14:35:13,15.854,N,80.443,W
8/6/2012,14:36:40,15.856,N,80.448,W
8/6/2012,14:38:40,15.859,N,80.454,W
8/6/2012,14:40:40,15.863,N,80.459,W
8/6/2012,14:42:40,15.866,N,80.465,W
8/6/2012,14:44:40,15.869,N,80.471,W
8/6/2012,14:46:40,15.873,N,80.476,W
8/6/2012,14:48:40,15.876,N,80.481,W
8/6/2012,14:50:39,15.88,N,80.487,W
8/6/2012,14:52:39,15.883,N,80.492,W
8/6/2012,14:54:39,15.887,N,80.497,W
8/6/2012,14:56:39,15.891,N,80.503,W
8/6/2012,14:58:39,15.894,N,80.508,W
8/6/2012,15:00:39,15.898,N,80.513,W
8/6/2012,15:02:39,15.902,N,80.519,W
8/6/2012,15:04:39,15.906,N,80.524,W
8/6/2012,15:06:40,15.909,N,80.529,W
8/6/2012,15:08:40,15.913,N,80.534,W
8/6/2012,15:10:40,15.917,N,80.539,W
8/6/2012,15:12:40,15.921,N,80.545,W
8/6/2012,15:14:40,15.925,N,80.55,W
8/6/2012,15:16:40,15.929,N,80.555,W
8/6/2012,15:18:40,15.933,N,80.56,W
8/6/2012,15:20:39,15.937,N,80.566,W
8/6/2012,15:22:39,15.942,N,80.571,W
8/6/2012,15:24:39,15.946,N,80.577,W
8/6/2012,15:26:39,15.95,N,80.582,W
8/6/2012,15:28:39,15.954,N,80.588,W
8/6/2012,15:30:39,15.959,N,80.593,W
8/6/2012,15:32:39,15.963,N,80.599,W
8/6/2012,15:34:39,15.967,N,80.604,W
8/6/2012,15:36:40,15.972,N,80.61,W
8/6/2012,15:38:40,15.976,N,80.616,W
8/6/2012,15:40:40,15.981,N,80.622,W
8/6/2012,15:42:40,15.985,N,80.628,W
8/6/2012,15:44:40,15.99,N,80.634,W
8/6/2012,15:46:40,15.995,N,80.64,W
8/6/2012,15:48:40,16,N,80.646,W
8/6/2012,15:50:39,16.004,N,80.653,W
8/6/2012,15:52:39,16.009,N,80.659,W
8/6/2012,15:54:39,16.014,N,80.666,W
8/6/2012,15:56:39,16.019,N,80.672,W
8/6/2012,15:58:39,16.024,N,80.679,W
8/6/2012,16:00:21,16.028,N,80.685,W
8/6/2012,16:02:21,16.033,N,80.692,W
8/6/2012,16:04:21,16.037,N,80.698,W
8/6/2012,16:06:21,16.042,N,80.705,W
8/6/2012,16:08:21,16.047,N,80.712,W
8/6/2012,16:10:21,16.052,N,80.719,W
8/6/2012,16:12:21,16.057,N,80.726,W
8/6/2012,16:14:20,16.062,N,80.733,W
8/6/2012,16:16:20,16.066,N,80.74,W
8/6/2012,16:18:20,16.071,N,80.747,W
8/6/2012,16:20:20,16.077,N,80.754,W
8/6/2012,16:22:20,16.082,N,80.761,W
8/6/2012,16:24:20,16.087,N,80.769,W
8/6/2012,16:26:20,16.092,N,80.776,W
8/6/2012,16:28:21,16.097,N,80.784,W
8/6/2012,16:30:21,16.102,N,80.792,W
8/6/2012,16:32:21,16.108,N,80.799,W
8/6/2012,16:34:21,16.113,N,80.807,W
8/6/2012,16:36:21,16.119,N,80.815,W
8/6/2012,16:38:21,16.124,N,80.823,W
8/6/2012,16:40:21,16.13,N,80.831,W
8/6/2012,16:42:21,16.135,N,80.839,W
8/6/2012,16:44:20,16.141,N,80.848,W
8/6/2012,16:46:20,16.147,N,80.856,W
8/6/2012,16:48:20,16.153,N,80.865,W
8/6/2012,16:50:20,16.158,N,80.873,W
8/6/2012,16:52:20,16.164,N,80.882,W
8/6/2012,16:54:20,16.17,N,80.891,W
8/6/2012,16:56:20,16.176,N,80.9,W
8/6/2012,16:58:21,16.183,N,80.909,W
8/6/2012,17:00:21,16.189,N,80.918,W
8/6/2012,17:02:21,16.195,N,80.927,W
8/6/2012,17:04:21,16.201,N,80.936,W
8/6/2012,17:05:32,16.205,N,80.942,W
8/6/2012,17:07:32,16.21,N,80.95,W
8/6/2012,17:09:32,16.216,N,80.958,W
8/6/2012,17:11:32,16.221,N,80.965,W
8/6/2012,17:13:31,16.226,N,80.973,W
8/6/2012,17:15:31,16.231,N,80.981,W
8/6/2012,17:17:31,16.237,N,80.989,W
8/6/2012,17:19:31,16.242,N,80.996,W
8/6/2012,17:21:31,16.247,N,81.004,W
8/6/2012,17:23:31,16.252,N,81.012,W
8/6/2012,17:25:31,16.257,N,81.02,W
8/6/2012,17:27:31,16.263,N,81.027,W
8/6/2012,17:29:32,16.268,N,81.035,W
8/6/2012,17:31:32,16.273,N,81.043,W
8/6/2012,17:33:32,16.278,N,81.05,W
8/6/2012,17:35:32,16.283,N,81.058,W
8/6/2012,17:37:32,16.288,N,81.066,W
8/6/2012,17:39:32,16.293,N,81.073,W
8/6/2012,17:41:32,16.298,N,81.081,W
8/6/2012,17:43:31,16.303,N,81.089,W
8/6/2012,17:45:31,16.308,N,81.096,W
8/6/2012,17:47:31,16.313,N,81.104,W
8/6/2012,17:49:31,16.318,N,81.111,W
8/6/2012,17:51:31,16.323,N,81.119,W
8/6/2012,17:53:31,16.328,N,81.127,W
8/6/2012,17:55:31,16.333,N,81.134,W
8/6/2012,17:57:31,16.338,N,81.142,W
8/6/2012,17:59:32,16.343,N,81.149,W
8/6/2012,18:01:32,16.348,N,81.157,W
8/6/2012,18:03:32,16.352,N,81.164,W
8/6/2012,18:05:32,16.357,N,81.172,W
8/6/2012,18:07:32,16.362,N,81.179,W
8/6/2012,18:09:32,16.367,N,81.186,W
8/6/2012,18:11:32,16.372,N,81.194,W
8/6/2012,18:13:31,16.376,N,81.201,W
8/6/2012,18:15:31,16.381,N,81.209,W
8/6/2012,18:17:31,16.386,N,81.216,W
8/6/2012,18:19:31,16.39,N,81.223,W
8/6/2012,18:21:31,16.395,N,81.231,W
8/6/2012,18:23:31,16.399,N,81.238,W
8/6/2012,18:25:31,16.404,N,81.245,W
8/6/2012,18:27:31,16.409,N,81.253,W
8/6/2012,18:29:32,16.413,N,81.26,W
8/6/2012,18:31:32,16.417,N,81.267,W
8/6/2012,18:33:32,16.422,N,81.275,W
8/6/2012,18:35:32,16.426,N,81.282,W
8/6/2012,18:37:32,16.431,N,81.289,W
8/6/2012,18:39:32,16.435,N,81.296,W
8/6/2012,18:41:32,16.439,N,81.303,W
8/6/2012,18:43:31,16.444,N,81.31,W
8/6/2012,18:45:31,16.448,N,81.318,W
8/6/2012,18:47:31,16.452,N,81.325,W
8/6/2012,18:49:31,16.457,N,81.332,W
8/6/2012,18:51:31,16.461,N,81.339,W
8/6/2012,18:53:31,16.465,N,81.346,W
8/6/2012,18:55:31,16.469,N,81.353,W
8/6/2012,18:57:31,16.473,N,81.36,W
8/6/2012,18:59:32,16.477,N,81.367,W
8/6/2012,19:01:32,16.481,N,81.374,W
8/6/2012,19:03:32,16.485,N,81.381,W
8/6/2012,19:05:32,16.489,N,81.388,W
8/6/2012,19:07:32,16.493,N,81.395,W
8/6/2012,19:09:32,16.497,N,81.402,W
8/6/2012,19:11:32,16.501,N,81.409,W
8/6/2012,19:13:31,16.505,N,81.415,W
8/6/2012,19:15:31,16.509,N,81.422,W
8/6/2012,19:17:31,16.512,N,81.429,W
8/6/2012,19:19:31,16.516,N,81.436,W
8/6/2012,19:21:31,16.52,N,81.442,W
8/6/2012,19:23:31,16.523,N,81.449,W
8/6/2012,19:25:31,16.527,N,81.456,W
8/6/2012,19:27:31,16.531,N,81.463,W
8/6/2012,19:29:32,16.534,N,81.469,W
8/6/2012,19:31:32,16.538,N,81.476,W
8/6/2012,19:33:32,16.541,N,81.482,W
8/6/2012,19:35:32,16.545,N,81.489,W
8/6/2012,19:37:32,16.548,N,81.496,W
8/6/2012,19:39:32,16.551,N,81.502,W
8/6/2012,19:41:32,16.555,N,81.509,W
8/6/2012,19:43:31,16.558,N,81.515,W
8/6/2012,19:45:31,16.561,N,81.522,W
8/6/2012,19:47:31,16.564,N,81.528,W
8/6/2012,19:49:31,16.568,N,81.534,W
8/6/2012,19:51:31,16.571,N,81.541,W
8/6/2012,19:53:31,16.574,N,81.547,W
8/6/2012,19:55:31,16.577,N,81.553,W
8/6/2012,19:57:31,16.58,N,81.56,W
8/6/2012,19:59:32,16.583,N,81.566,W
8/6/2012,20:01:32,16.586,N,81.572,W
8/6/2012,20:03:32,16.589,N,81.579,W
8/6/2012,20:05:32,16.592,N,81.585,W
8/6/2012,20:07:32,16.595,N,81.591,W
8/6/2012,20:09:32,16.597,N,81.597,W
8/6/2012,20:11:32,16.6,N,81.603,W
8/6/2012,20:13:31,16.603,N,81.609,W
8/6/2012,20:15:31,16.606,N,81.615,W
8/6/2012,20:17:31,16.608,N,81.622,W
8/6/2012,20:19:31,16.611,N,81.628,W
8/6/2012,20:21:31,16.614,N,81.634,W
8/6/2012,20:23:31,16.616,N,81.64,W
8/6/2012,20:25:31,16.619,N,81.646,W
8/6/2012,20:27:31,16.621,N,81.652,W
8/6/2012,20:29:32,16.624,N,81.658,W
8/6/2012,20:31:32,16.626,N,81.664,W
8/6/2012,20:33:32,16.629,N,81.67,W
8/6/2012,20:35:32,16.631,N,81.675,W
8/6/2012,20:37:32,16.634,N,81.681,W
8/6/2012,20:39:32,16.636,N,81.687,W
8/6/2012,20:41:32,16.639,N,81.693,W
8/6/2012,20:43:31,16.641,N,81.699,W
8/6/2012,20:45:31,16.643,N,81.705,W
8/6/2012,20:47:31,16.645,N,81.711,W
8/6/2012,20:49:31,16.648,N,81.716,W
8/6/2012,20:51:31,16.65,N,81.722,W
8/6/2012,20:53:31,16.652,N,81.728,W
8/6/2012,20:55:31,16.654,N,81.734,W
8/6/2012,20:57:31,16.657,N,81.739,W
8/6/2012,20:59:32,16.659,N,81.745,W
8/6/2012,21:01:32,16.661,N,81.751,W
8/6/2012,21:03:32,16.663,N,81.757,W
8/6/2012,21:05:32,16.665,N,81.762,W
8/6/2012,21:07:32,16.667,N,81.768,W
8/6/2012,21:09:32,16.669,N,81.774,W
8/6/2012,21:11:32,16.672,N,81.779,W
8/6/2012,21:13:31,16.674,N,81.785,W
8/6/2012,21:15:31,16.676,N,81.791,W
8/6/2012,21:17:31,16.678,N,81.796,W
8/6/2012,21:19:31,16.68,N,81.802,W
8/6/2012,21:21:31,16.682,N,81.807,W
8/6/2012,21:23:31,16.684,N,81.813,W
8/6/2012,21:25:31,16.686,N,81.819,W
8/6/2012,21:27:31,16.687,N,81.824,W
8/6/2012,21:29:32,16.689,N,81.83,W
8/6/2012,21:31:32,16.691,N,81.835,W
8/6/2012,21:33:32,16.693,N,81.841,W
8/6/2012,21:35:32,16.695,N,81.846,W
8/6/2012,21:37:32,16.697,N,81.852,W
8/6/2012,21:39:32,16.699,N,81.857,W
8/6/2012,21:41:32,16.701,N,81.863,W
8/6/2012,21:43:31,16.703,N,81.868,W
8/6/2012,21:45:31,16.705,N,81.874,W
8/6/2012,21:47:31,16.706,N,81.879,W
8/6/2012,21:49:31,16.708,N,81.885,W
8/6/2012,21:51:31,16.71,N,81.89,W
8/6/2012,21:53:31,16.712,N,81.896,W
8/6/2012,21:55:31,16.714,N,81.901,W
8/6/2012,21:57:31,16.715,N,81.906,W
8/6/2012,21:59:32,16.717,N,81.912,W
8/6/2012,22:01:32,16.719,N,81.917,W
8/6/2012,22:03:32,16.721,N,81.923,W
8/6/2012,22:05:32,16.723,N,81.928,W
8/6/2012,22:07:32,16.724,N,81.934,W
8/6/2012,22:09:32,16.726,N,81.939,W
8/6/2012,22:11:32,16.728,N,81.944,W
8/6/2012,22:13:31,16.73,N,81.95,W
8/6/2012,22:15:31,16.732,N,81.955,W
8/6/2012,22:17:31,16.733,N,81.961,W
8/6/2012,22:19:31,16.735,N,81.966,W
8/6/2012,22:21:31,16.737,N,81.971,W
8/6/2012,22:23:31,16.739,N,81.977,W
8/6/2012,22:25:31,16.741,N,81.982,W
8/6/2012,22:27:31,16.742,N,81.988,W
8/6/2012,22:29:32,16.744,N,81.993,W
8/6/2012,22:31:32,16.746,N,81.998,W
8/6/2012,22:33:32,16.748,N,82.004,W
8/6/2012,22:35:32,16.75,N,82.009,W
8/6/2012,22:37:32,16.751,N,82.015,W
8/6/2012,22:39:32,16.753,N,82.02,W
8/6/2012,22:41:32,16.755,N,82.025,W
8/6/2012,22:43:31,16.757,N,82.031,W
8/6/2012,22:45:31,16.759,N,82.036,W
8/6/2012,22:47:31,16.76,N,82.042,W
8/6/2012,22:49:31,16.762,N,82.047,W
8/6/2012,22:51:31,16.764,N,82.052,W
8/6/2012,22:53:31,16.766,N,82.058,W
8/6/2012,22:55:31,16.768,N,82.063,W
8/6/2012,22:57:31,16.77,N,82.069,W
8/6/2012,22:59:32,16.772,N,82.074,W
8/6/2012,23:01:32,16.774,N,82.08,W
8/6/2012,23:03:32,16.775,N,82.085,W
8/6/2012,23:05:32,16.777,N,82.09,W
8/6/2012,23:07:32,16.779,N,82.096,W
8/6/2012,23:09:32,16.781,N,82.101,W
8/6/2012,23:11:32,16.783,N,82.107,W
8/6/2012,23:13:31,16.785,N,82.112,W
8/6/2012,23:15:31,16.787,N,82.118,W
8/6/2012,23:17:31,16.789,N,82.123,W
8/6/2012,23:19:31,16.791,N,82.129,W
8/6/2012,23:21:31,16.793,N,82.134,W
8/6/2012,23:23:31,16.795,N,82.14,W
8/6/2012,23:25:31,16.797,N,82.145,W
8/6/2012,23:27:31,16.799,N,82.151,W
8/6/2012,23:29:32,16.802,N,82.156,W
8/6/2012,23:31:32,16.804,N,82.162,W
8/6/2012,23:33:32,16.806,N,82.167,W
8/6/2012,23:35:32,16.808,N,82.173,W
8/6/2012,23:37:32,16.81,N,82.178,W
8/6/2012,23:39:32,16.812,N,82.184,W
8/6/2012,23:41:32,16.814,N,82.189,W
8/6/2012,23:43:31,16.817,N,82.195,W
8/6/2012,23:45:31,16.819,N,82.2,W
8/6/2012,23:47:31,16.821,N,82.206,W
8/6/2012,23:49:31,16.823,N,82.212,W
8/6/2012,23:51:31,16.825,N,82.217,W
8/6/2012,23:53:31,16.828,N,82.223,W
8/6/2012,23:55:31,16.83,N,82.228,W
8/6/2012,23:57:31,16.832,N,82.234,W
8/6/2012,23:59:32,16.834,N,82.239,W
8/7/2012,0:01:32,16.837,N,82.245,W
8/7/2012,0:03:32,16.839,N,82.251,W
8/7/2012,0:05:32,16.841,N,82.256,W
8/7/2012,0:07:32,16.844,N,82.262,W
8/7/2012,0:09:32,16.846,N,82.268,W
8/7/2012,0:11:32,16.848,N,82.273,W
8/7/2012,0:13:31,16.851,N,82.279,W
8/7/2012,0:15:31,16.853,N,82.284,W
8/7/2012,0:17:31,16.856,N,82.29,W
