Track,for,Rina,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/26/2011,2:27:25,17.392,N,84.716,W,3
10/26/2011,2:29:25,17.392,N,84.718,W,3
10/26/2011,2:31:25,17.393,N,84.72,W,3
10/26/2011,2:33:25,17.394,N,84.722,W,3
10/26/2011,2:35:25,17.394,N,84.724,W,3
10/26/2011,2:37:25,17.395,N,84.726,W,3
10/26/2011,2:39:24,17.396,N,84.728,W,3
10/26/2011,2:41:24,17.396,N,84.73,W,3
10/26/2011,2:43:24,17.397,N,84.731,W,3
10/26/2011,2:45:24,17.398,N,84.733,W,3
10/26/2011,2:47:24,17.399,N,84.735,W,3
10/26/2011,2:49:24,17.4,N,84.737,W,3
10/26/2011,2:51:24,17.4,N,84.739,W,3
10/26/2011,2:53:24,17.401,N,84.741,W,3
10/26/2011,2:55:25,17.402,N,84.743,W,3
10/26/2011,2:57:25,17.403,N,84.745,W,3
10/26/2011,2:59:25,17.404,N,84.747,W,3
10/26/2011,3:01:25,17.405,N,84.748,W,3
10/26/2011,3:03:25,17.406,N,84.75,W,3
10/26/2011,3:05:25,17.407,N,84.752,W,3
10/26/2011,3:07:25,17.408,N,84.754,W,3
10/26/2011,3:09:24,17.409,N,84.756,W,3
10/26/2011,3:11:24,17.41,N,84.758,W,3
10/26/2011,3:13:24,17.411,N,84.76,W,3
10/26/2011,3:15:24,17.412,N,84.761,W,3
10/26/2011,3:17:24,17.413,N,84.763,W,3
10/26/2011,3:19:24,17.414,N,84.765,W,3
10/26/2011,3:21:24,17.415,N,84.767,W,3
10/26/2011,3:23:24,17.416,N,84.769,W,3
10/26/2011,3:25:25,17.417,N,84.771,W,3
10/26/2011,3:27:25,17.418,N,84.773,W,3
10/26/2011,3:29:25,17.419,N,84.774,W,3
10/26/2011,3:31:25,17.421,N,84.776,W,3
10/26/2011,3:33:25,17.422,N,84.778,W,3
10/26/2011,3:35:25,17.423,N,84.78,W,3
10/26/2011,3:37:25,17.424,N,84.782,W,3
10/26/2011,3:39:24,17.425,N,84.784,W,3
10/26/2011,3:41:24,17.426,N,84.786,W,3
10/26/2011,3:43:24,17.427,N,84.788,W,3
10/26/2011,3:45:24,17.428,N,84.789,W,3
10/26/2011,3:47:24,17.43,N,84.791,W,3
10/26/2011,3:49:24,17.431,N,84.793,W,3
10/26/2011,3:51:24,17.432,N,84.795,W,3
10/26/2011,3:53:24,17.433,N,84.797,W,3
10/26/2011,3:55:25,17.434,N,84.799,W,3
10/26/2011,3:57:25,17.435,N,84.801,W,3
10/26/2011,3:59:25,17.437,N,84.803,W,3
10/26/2011,4:01:25,17.438,N,84.805,W,3
10/26/2011,4:03:25,17.439,N,84.807,W,3
10/26/2011,4:05:25,17.44,N,84.809,W,3
10/26/2011,4:07:25,17.441,N,84.811,W,3
10/26/2011,4:09:24,17.442,N,84.813,W,3
10/26/2011,4:11:24,17.443,N,84.815,W,3
10/26/2011,4:13:24,17.445,N,84.817,W,3
10/26/2011,4:15:24,17.446,N,84.819,W,3
10/26/2011,4:17:24,17.447,N,84.821,W,3
10/26/2011,4:19:24,17.448,N,84.823,W,3
10/26/2011,4:21:24,17.449,N,84.826,W,3
10/26/2011,4:23:24,17.45,N,84.828,W,3
10/26/2011,4:25:25,17.451,N,84.83,W,3
10/26/2011,4:27:25,17.452,N,84.832,W,3
10/26/2011,4:29:25,17.453,N,84.834,W,3
10/26/2011,4:31:25,17.454,N,84.836,W,3
10/26/2011,4:33:25,17.456,N,84.839,W,3
10/26/2011,4:35:25,17.457,N,84.841,W,3
10/26/2011,4:37:25,17.458,N,84.843,W,3
10/26/2011,4:39:24,17.459,N,84.845,W,3
10/26/2011,4:41:24,17.46,N,84.848,W,3
10/26/2011,4:43:24,17.461,N,84.85,W,3
10/26/2011,4:45:24,17.462,N,84.852,W,3
10/26/2011,4:47:24,17.463,N,84.855,W,3
10/26/2011,4:49:24,17.464,N,84.857,W,3
10/26/2011,4:51:24,17.465,N,84.859,W,3
10/26/2011,4:53:24,17.466,N,84.862,W,3
10/26/2011,4:55:25,17.466,N,84.864,W,3
10/26/2011,4:57:25,17.467,N,84.867,W,3
10/26/2011,4:59:25,17.468,N,84.869,W,3
10/26/2011,5:01:25,17.469,N,84.872,W,3
10/26/2011,5:03:25,17.47,N,84.874,W,3
10/26/2011,5:05:25,17.471,N,84.877,W,3
10/26/2011,5:07:25,17.472,N,84.879,W,3
10/26/2011,5:09:24,17.473,N,84.882,W,3
10/26/2011,5:11:24,17.473,N,84.884,W,3
10/26/2011,5:13:24,17.474,N,84.887,W,3
10/26/2011,5:15:24,17.475,N,84.889,W,3
10/26/2011,5:17:24,17.476,N,84.892,W,3
10/26/2011,5:19:24,17.477,N,84.895,W,3
10/26/2011,5:21:24,17.477,N,84.897,W,3
10/26/2011,5:23:24,17.478,N,84.9,W,3
10/26/2011,5:25:25,17.479,N,84.903,W,3
10/26/2011,5:27:25,17.48,N,84.905,W,3
10/26/2011,5:29:25,17.48,N,84.908,W,3
10/26/2011,5:31:25,17.481,N,84.911,W,3
10/26/2011,5:33:25,17.482,N,84.913,W,3
10/26/2011,5:35:25,17.483,N,84.916,W,3
10/26/2011,5:37:25,17.483,N,84.919,W,3
10/26/2011,5:39:24,17.484,N,84.922,W,3
10/26/2011,5:41:24,17.485,N,84.925,W,3
10/26/2011,5:42:28,17.485,N,84.926,W,3
10/26/2011,5:44:28,17.485,N,84.93,W,3
10/26/2011,5:46:28,17.484,N,84.933,W,3
10/26/2011,5:48:27,17.484,N,84.937,W,3
10/26/2011,5:50:27,17.484,N,84.94,W,3
10/26/2011,5:52:27,17.484,N,84.944,W,3
10/26/2011,5:54:27,17.484,N,84.947,W,3
10/26/2011,5:56:27,17.484,N,84.95,W,3
10/26/2011,5:58:27,17.484,N,84.954,W,3
10/26/2011,6:00:27,17.484,N,84.957,W,3
10/26/2011,6:02:28,17.484,N,84.96,W,3
10/26/2011,6:04:28,17.485,N,84.964,W,3
10/26/2011,6:06:28,17.485,N,84.967,W,3
10/26/2011,6:08:28,17.485,N,84.97,W,3
10/26/2011,6:10:28,17.485,N,84.973,W,3
10/26/2011,6:12:28,17.486,N,84.976,W,3
10/26/2011,6:14:28,17.486,N,84.979,W,3
10/26/2011,6:16:28,17.487,N,84.982,W,3
10/26/2011,6:18:27,17.487,N,84.985,W,3
10/26/2011,6:20:27,17.488,N,84.988,W,3
10/26/2011,6:22:27,17.488,N,84.991,W,3
10/26/2011,6:24:27,17.489,N,84.994,W,3
10/26/2011,6:26:27,17.489,N,84.997,W,3
10/26/2011,6:28:27,17.49,N,85,W,3
10/26/2011,6:30:27,17.491,N,85.003,W,3
10/26/2011,6:32:28,17.491,N,85.006,W,3
10/26/2011,6:34:28,17.492,N,85.009,W,3
10/26/2011,6:36:28,17.493,N,85.012,W,3
10/26/2011,6:38:28,17.494,N,85.014,W,3
10/26/2011,6:40:28,17.495,N,85.017,W,3
10/26/2011,6:42:28,17.496,N,85.02,W,3
10/26/2011,6:44:28,17.496,N,85.023,W,3
10/26/2011,6:46:28,17.497,N,85.025,W,3
10/26/2011,6:48:27,17.498,N,85.028,W,3
10/26/2011,6:50:27,17.499,N,85.031,W,3
10/26/2011,6:52:27,17.5,N,85.033,W,3
10/26/2011,6:54:27,17.501,N,85.036,W,3
10/26/2011,6:56:27,17.503,N,85.038,W,3
10/26/2011,6:58:27,17.504,N,85.041,W,3
10/26/2011,7:00:27,17.505,N,85.044,W,3
10/26/2011,7:02:28,17.506,N,85.046,W,3
10/26/2011,7:04:28,17.507,N,85.049,W,3
10/26/2011,7:06:28,17.508,N,85.051,W,3
10/26/2011,7:07:51,17.509,N,85.053,W,3
10/26/2011,7:09:51,17.51,N,85.056,W,3
10/26/2011,7:11:51,17.511,N,85.058,W,3
10/26/2011,7:13:51,17.512,N,85.061,W,3
10/26/2011,7:15:51,17.513,N,85.064,W,3
10/26/2011,7:17:51,17.514,N,85.066,W,3
10/26/2011,7:19:51,17.515,N,85.069,W,3
10/26/2011,7:21:50,17.516,N,85.071,W,3
10/26/2011,7:23:50,17.518,N,85.074,W,3
10/26/2011,7:25:50,17.519,N,85.076,W,3
10/26/2011,7:27:50,17.52,N,85.079,W,3
10/26/2011,7:29:50,17.521,N,85.081,W,3
10/26/2011,7:31:50,17.523,N,85.084,W,3
10/26/2011,7:33:50,17.524,N,85.086,W,3
10/26/2011,7:35:51,17.525,N,85.089,W,3
10/26/2011,7:37:51,17.527,N,85.091,W,3
10/26/2011,7:39:51,17.528,N,85.093,W,3
10/26/2011,7:41:51,17.53,N,85.096,W,3
10/26/2011,7:43:51,17.531,N,85.098,W,3
10/26/2011,7:45:51,17.533,N,85.1,W,3
10/26/2011,7:47:51,17.534,N,85.102,W,3
10/26/2011,7:49:51,17.536,N,85.104,W,3
10/26/2011,7:51:50,17.538,N,85.107,W,3
10/26/2011,7:53:50,17.539,N,85.109,W,3
10/26/2011,7:55:50,17.541,N,85.111,W,3
10/26/2011,7:57:50,17.543,N,85.113,W,3
10/26/2011,7:57:55,17.543,N,85.113,W,3
10/26/2011,7:59:55,17.544,N,85.115,W,3
10/26/2011,8:01:55,17.546,N,85.118,W,3
10/26/2011,8:03:55,17.547,N,85.12,W,3
10/26/2011,8:05:56,17.548,N,85.122,W,3
10/26/2011,8:07:56,17.55,N,85.124,W,3
10/26/2011,8:09:56,17.551,N,85.127,W,3
10/26/2011,8:11:56,17.552,N,85.129,W,3
10/26/2011,8:13:56,17.554,N,85.131,W,3
10/26/2011,8:15:56,17.555,N,85.133,W,3
10/26/2011,8:17:56,17.556,N,85.136,W,3
10/26/2011,8:19:55,17.557,N,85.138,W,3
10/26/2011,8:21:55,17.559,N,85.14,W,3
10/26/2011,8:23:55,17.56,N,85.142,W,3
10/26/2011,8:25:55,17.561,N,85.144,W,3
10/26/2011,8:27:55,17.563,N,85.146,W,3
10/26/2011,8:29:55,17.564,N,85.148,W,3
10/26/2011,8:31:55,17.565,N,85.151,W,3
10/26/2011,8:33:55,17.566,N,85.153,W,3
10/26/2011,8:35:56,17.568,N,85.155,W,3
10/26/2011,8:37:56,17.569,N,85.157,W,3
10/26/2011,8:39:56,17.57,N,85.159,W,3
10/26/2011,8:41:56,17.571,N,85.161,W,3
10/26/2011,8:43:56,17.573,N,85.163,W,3
10/26/2011,8:45:56,17.574,N,85.165,W,3
10/26/2011,8:47:56,17.575,N,85.167,W,3
10/26/2011,8:49:55,17.576,N,85.169,W,3
10/26/2011,8:51:55,17.578,N,85.17,W,3
10/26/2011,8:53:55,17.579,N,85.172,W,3
10/26/2011,8:55:55,17.58,N,85.174,W,3
10/26/2011,8:57:55,17.581,N,85.176,W,3
10/26/2011,8:59:55,17.582,N,85.178,W,3
10/26/2011,9:01:55,17.583,N,85.18,W,3
10/26/2011,9:03:55,17.585,N,85.181,W,3
10/26/2011,9:05:56,17.586,N,85.183,W,3
10/26/2011,9:07:56,17.587,N,85.185,W,3
10/26/2011,9:09:56,17.588,N,85.187,W,3
10/26/2011,9:11:56,17.589,N,85.188,W,3
10/26/2011,9:13:56,17.59,N,85.19,W,3
10/26/2011,9:15:56,17.592,N,85.192,W,3
10/26/2011,9:17:56,17.593,N,85.193,W,3
10/26/2011,9:19:55,17.594,N,85.195,W,3
10/26/2011,9:21:55,17.595,N,85.196,W,3
10/26/2011,9:23:55,17.596,N,85.198,W,3
10/26/2011,9:25:55,17.597,N,85.199,W,3
10/26/2011,9:27:55,17.598,N,85.201,W,3
10/26/2011,9:29:55,17.599,N,85.202,W,3
10/26/2011,9:31:55,17.6,N,85.204,W,3
10/26/2011,9:33:55,17.601,N,85.205,W,3
10/26/2011,9:35:56,17.602,N,85.206,W,3
10/26/2011,9:37:56,17.603,N,85.208,W,3
10/26/2011,9:39:56,17.604,N,85.209,W,3
10/26/2011,9:41:56,17.605,N,85.21,W,3
10/26/2011,9:43:56,17.606,N,85.211,W,3
10/26/2011,9:45:56,17.607,N,85.213,W,3
10/26/2011,9:47:56,17.608,N,85.214,W,3
10/26/2011,9:49:55,17.609,N,85.215,W,3
10/26/2011,9:51:55,17.61,N,85.216,W,3
10/26/2011,9:53:55,17.611,N,85.217,W,3
10/26/2011,9:55:55,17.612,N,85.218,W,3
10/26/2011,9:57:55,17.613,N,85.219,W,3
10/26/2011,9:59:55,17.614,N,85.22,W,3
10/26/2011,10:01:55,17.615,N,85.221,W,3
10/26/2011,10:03:55,17.616,N,85.222,W,3
10/26/2011,10:05:56,17.617,N,85.223,W,3
10/26/2011,10:07:56,17.618,N,85.224,W,3
10/26/2011,10:09:56,17.619,N,85.225,W,3
10/26/2011,10:11:56,17.62,N,85.225,W,3
10/26/2011,10:13:56,17.62,N,85.226,W,3
10/26/2011,10:15:56,17.621,N,85.227,W,3
10/26/2011,10:17:56,17.622,N,85.227,W,3
10/26/2011,10:19:55,17.623,N,85.228,W,3
10/26/2011,10:21:55,17.624,N,85.229,W,3
10/26/2011,10:23:55,17.625,N,85.229,W,3
10/26/2011,10:25:55,17.626,N,85.23,W,3
10/26/2011,10:27:55,17.626,N,85.23,W,3
10/26/2011,10:29:55,17.627,N,85.231,W,3
10/26/2011,10:31:55,17.628,N,85.232,W,3
10/26/2011,10:33:55,17.629,N,85.232,W,3
10/26/2011,10:35:56,17.63,N,85.232,W,3
10/26/2011,10:37:56,17.63,N,85.233,W,3
10/26/2011,10:39:56,17.631,N,85.233,W,3
10/26/2011,10:41:56,17.632,N,85.234,W,3
10/26/2011,10:43:56,17.633,N,85.234,W,3
10/26/2011,10:45:56,17.633,N,85.235,W,3
10/26/2011,10:47:56,17.634,N,85.235,W,3
10/26/2011,10:49:55,17.635,N,85.235,W,3
10/26/2011,10:51:55,17.636,N,85.236,W,3
10/26/2011,10:53:55,17.637,N,85.236,W,3
10/26/2011,10:55:55,17.637,N,85.236,W,3
10/26/2011,10:57:55,17.638,N,85.237,W,3
10/26/2011,10:59:55,17.639,N,85.237,W,3
10/26/2011,11:01:55,17.64,N,85.237,W,3
10/26/2011,11:03:55,17.64,N,85.238,W,3
10/26/2011,11:05:56,17.641,N,85.238,W,3
10/26/2011,11:07:56,17.642,N,85.238,W,3
10/26/2011,11:09:56,17.643,N,85.239,W,3
10/26/2011,11:11:56,17.643,N,85.239,W,3
10/26/2011,11:13:56,17.644,N,85.239,W,3
10/26/2011,11:15:56,17.645,N,85.239,W,3
10/26/2011,11:17:56,17.646,N,85.24,W,3
10/26/2011,11:19:55,17.647,N,85.24,W,3
10/26/2011,11:21:55,17.647,N,85.24,W,3
10/26/2011,11:23:55,17.648,N,85.241,W,3
10/26/2011,11:25:55,17.649,N,85.241,W,3
10/26/2011,11:27:55,17.65,N,85.241,W,3
10/26/2011,11:29:55,17.651,N,85.242,W,3
10/26/2011,11:31:55,17.651,N,85.242,W,3
10/26/2011,11:33:55,17.652,N,85.242,W,3
10/26/2011,11:35:56,17.653,N,85.243,W,3
10/26/2011,11:37:56,17.654,N,85.243,W,3
10/26/2011,11:39:56,17.655,N,85.243,W,3
10/26/2011,11:41:56,17.656,N,85.244,W,3
10/26/2011,11:43:56,17.657,N,85.244,W,3
10/26/2011,11:45:56,17.657,N,85.245,W,3
10/26/2011,11:47:56,17.658,N,85.245,W,3
10/26/2011,11:49:55,17.659,N,85.246,W,3
10/26/2011,11:51:55,17.66,N,85.246,W,3
10/26/2011,11:53:55,17.661,N,85.247,W,3
10/26/2011,11:55:55,17.662,N,85.247,W,3
10/26/2011,11:57:55,17.663,N,85.248,W,3
10/26/2011,11:59:55,17.664,N,85.248,W,3
10/26/2011,12:01:55,17.665,N,85.249,W,3
10/26/2011,12:03:55,17.666,N,85.25,W,3
10/26/2011,12:05:56,17.667,N,85.25,W,3
10/26/2011,12:07:56,17.668,N,85.251,W,3
10/26/2011,12:09:56,17.669,N,85.252,W,3
10/26/2011,12:11:56,17.67,N,85.252,W,3
10/26/2011,12:13:56,17.671,N,85.253,W,3
10/26/2011,12:15:56,17.672,N,85.254,W,3
10/26/2011,12:17:56,17.673,N,85.255,W,3
10/26/2011,12:19:55,17.674,N,85.256,W,3
10/26/2011,12:21:55,17.675,N,85.257,W,3
10/26/2011,12:23:55,17.676,N,85.258,W,3
10/26/2011,12:25:55,17.678,N,85.259,W,3
10/26/2011,12:27:55,17.679,N,85.26,W,3
10/26/2011,12:29:55,17.68,N,85.261,W,3
10/26/2011,12:31:55,17.681,N,85.262,W,3
10/26/2011,12:33:55,17.682,N,85.263,W,3
10/26/2011,12:35:56,17.683,N,85.264,W,3
10/26/2011,12:37:56,17.685,N,85.265,W,3
10/26/2011,12:39:56,17.686,N,85.267,W,3
10/26/2011,12:41:56,17.687,N,85.268,W,3
10/26/2011,12:43:56,17.689,N,85.269,W,3
10/26/2011,12:45:56,17.69,N,85.271,W,3
10/26/2011,12:47:56,17.691,N,85.272,W,3
10/26/2011,12:49:55,17.693,N,85.274,W,3
10/26/2011,12:51:55,17.694,N,85.275,W,3
10/26/2011,12:53:55,17.695,N,85.277,W,3
10/26/2011,12:55:55,17.697,N,85.278,W,3
10/26/2011,12:57:55,17.698,N,85.28,W,3
10/26/2011,12:59:55,17.7,N,85.282,W,3
10/26/2011,13:01:55,17.701,N,85.284,W,3
10/26/2011,13:03:55,17.703,N,85.286,W,3
10/26/2011,13:05:56,17.704,N,85.287,W,3
10/26/2011,13:07:56,17.706,N,85.289,W,3
10/26/2011,13:09:56,17.708,N,85.291,W,3
10/26/2011,13:11:56,17.709,N,85.294,W,3
10/26/2011,13:13:56,17.711,N,85.296,W,3
10/26/2011,13:15:56,17.712,N,85.298,W,3
10/26/2011,13:17:56,17.714,N,85.3,W,3
10/26/2011,13:19:55,17.716,N,85.302,W,3
10/26/2011,13:21:55,17.718,N,85.305,W,3
10/26/2011,13:23:55,17.719,N,85.307,W,3
10/26/2011,13:25:55,17.721,N,85.309,W,3
10/26/2011,13:27:55,17.723,N,85.312,W,3
10/26/2011,13:29:55,17.725,N,85.314,W,3
10/26/2011,13:31:55,17.726,N,85.317,W,3
10/26/2011,13:33:55,17.728,N,85.32,W,3
10/26/2011,13:35:56,17.73,N,85.322,W,3
10/26/2011,13:37:56,17.732,N,85.325,W,3
10/26/2011,13:39:56,17.734,N,85.328,W,3
10/26/2011,13:41:56,17.736,N,85.33,W,3
10/26/2011,13:43:56,17.738,N,85.333,W,3
10/26/2011,13:45:56,17.74,N,85.336,W,3
10/26/2011,13:47:56,17.742,N,85.339,W,3
10/26/2011,13:49:55,17.744,N,85.342,W,3
10/26/2011,13:51:55,17.746,N,85.345,W,3
10/26/2011,13:53:55,17.748,N,85.348,W,3
10/26/2011,13:55:55,17.75,N,85.351,W,3
10/26/2011,13:57:55,17.752,N,85.354,W,3
10/26/2011,13:59:55,17.754,N,85.357,W,3
10/26/2011,14:01:55,17.756,N,85.36,W,3
10/26/2011,14:03:55,17.758,N,85.363,W,3
10/26/2011,14:05:56,17.76,N,85.366,W,3
10/26/2011,14:07:56,17.762,N,85.37,W,3
10/26/2011,14:09:56,17.764,N,85.373,W,3
10/26/2011,14:11:56,17.766,N,85.376,W,3
10/26/2011,14:13:56,17.769,N,85.38,W,3
10/26/2011,14:15:56,17.771,N,85.383,W,3
10/26/2011,14:17:56,17.773,N,85.386,W,3
10/26/2011,14:19:55,17.775,N,85.39,W,3
10/26/2011,14:21:55,17.777,N,85.393,W,3
10/26/2011,14:23:55,17.779,N,85.397,W,3
10/26/2011,14:25:55,17.782,N,85.4,W,3
10/26/2011,14:27:55,17.784,N,85.404,W,3
10/26/2011,14:29:55,17.786,N,85.407,W,3
10/26/2011,14:31:55,17.788,N,85.411,W,3
10/26/2011,14:33:55,17.791,N,85.415,W,3
10/26/2011,14:35:56,17.793,N,85.418,W,3
10/26/2011,14:37:56,17.795,N,85.422,W,3
10/26/2011,14:39:56,17.798,N,85.426,W,3
10/26/2011,14:41:56,17.8,N,85.429,W,3
10/26/2011,14:42:50,17.801,N,85.431,W,3
10/26/2011,14:44:50,17.804,N,85.436,W,3
10/26/2011,14:46:50,17.807,N,85.441,W,3
10/26/2011,14:48:49,17.81,N,85.446,W,3
10/26/2011,14:50:49,17.813,N,85.451,W,3
10/26/2011,14:52:49,17.815,N,85.456,W,3
10/26/2011,14:54:49,17.818,N,85.46,W,3
10/26/2011,14:56:49,17.821,N,85.465,W,3
10/26/2011,14:58:49,17.823,N,85.47,W,3
10/26/2011,15:00:49,17.826,N,85.474,W,3
10/26/2011,15:02:50,17.829,N,85.479,W,3
10/26/2011,15:04:50,17.831,N,85.483,W,3
10/26/2011,15:06:50,17.834,N,85.487,W,3
10/26/2011,15:08:50,17.837,N,85.492,W,3
10/26/2011,15:10:50,17.839,N,85.496,W,3
10/26/2011,15:12:50,17.842,N,85.5,W,3
10/26/2011,15:14:50,17.844,N,85.504,W,3
10/26/2011,15:16:50,17.847,N,85.508,W,3
10/26/2011,15:18:49,17.849,N,85.512,W,3
10/26/2011,15:20:49,17.851,N,85.516,W,3
10/26/2011,15:22:49,17.854,N,85.52,W,3
10/26/2011,15:24:49,17.856,N,85.524,W,3
10/26/2011,15:26:49,17.858,N,85.527,W,3
10/26/2011,15:28:49,17.861,N,85.531,W,3
10/26/2011,15:30:49,17.863,N,85.535,W,3
10/26/2011,15:32:50,17.865,N,85.538,W,3
10/26/2011,15:34:50,17.867,N,85.542,W,3
10/26/2011,15:36:50,17.87,N,85.545,W,3
10/26/2011,15:38:50,17.872,N,85.549,W,3
10/26/2011,15:40:50,17.874,N,85.552,W,3
10/26/2011,15:42:50,17.876,N,85.555,W,3
10/26/2011,15:44:50,17.878,N,85.558,W,3
10/26/2011,15:46:50,17.88,N,85.562,W,3
10/26/2011,15:48:49,17.882,N,85.565,W,3
10/26/2011,15:50:49,17.884,N,85.568,W,3
10/26/2011,15:52:49,17.886,N,85.571,W,3
10/26/2011,15:53:26,17.887,N,85.572,W,3
10/26/2011,15:55:26,17.889,N,85.575,W,3
10/26/2011,15:57:26,17.891,N,85.578,W,3
10/26/2011,15:59:27,17.893,N,85.581,W,3
10/26/2011,16:01:27,17.895,N,85.584,W,3
10/26/2011,16:03:27,17.897,N,85.587,W,3
10/26/2011,16:05:27,17.899,N,85.59,W,3
10/26/2011,16:07:27,17.9,N,85.593,W,3
10/26/2011,16:09:27,17.902,N,85.596,W,3
10/26/2011,16:11:27,17.904,N,85.598,W,3
10/26/2011,16:13:27,17.906,N,85.601,W,3
10/26/2011,16:15:26,17.907,N,85.603,W,3
10/26/2011,16:17:26,17.909,N,85.606,W,3
10/26/2011,16:19:26,17.91,N,85.608,W,3
10/26/2011,16:21:26,17.912,N,85.61,W,3
10/26/2011,16:23:26,17.913,N,85.613,W,3
10/26/2011,16:25:26,17.915,N,85.615,W,3
10/26/2011,16:27:26,17.916,N,85.617,W,3
10/26/2011,16:29:27,17.918,N,85.619,W,3
10/26/2011,16:31:27,17.919,N,85.621,W,3
10/26/2011,16:33:27,17.921,N,85.623,W,3
10/26/2011,16:35:27,17.922,N,85.625,W,3
10/26/2011,16:37:27,17.923,N,85.627,W,3
10/26/2011,16:39:27,17.925,N,85.629,W,3
10/26/2011,16:41:27,17.926,N,85.631,W,3
10/26/2011,16:43:27,17.928,N,85.633,W,3
10/26/2011,16:45:26,17.929,N,85.634,W,3
10/26/2011,16:47:26,17.93,N,85.636,W,3
10/26/2011,16:49:26,17.932,N,85.638,W,3
10/26/2011,16:51:26,17.933,N,85.64,W,3
10/26/2011,16:53:26,17.934,N,85.642,W,3
10/26/2011,16:55:26,17.936,N,85.643,W,3
10/26/2011,16:57:26,17.937,N,85.645,W,3
10/26/2011,16:59:27,17.938,N,85.647,W,3
10/26/2011,17:01:27,17.94,N,85.648,W,3
10/26/2011,17:03:27,17.941,N,85.65,W,3
10/26/2011,17:05:27,17.942,N,85.652,W,3
10/26/2011,17:07:27,17.944,N,85.654,W,3
10/26/2011,17:09:27,17.945,N,85.655,W,3
10/26/2011,17:11:27,17.947,N,85.657,W,3
10/26/2011,17:13:27,17.948,N,85.659,W,3
10/26/2011,17:15:26,17.95,N,85.661,W,3
10/26/2011,17:17:26,17.951,N,85.663,W,3
10/26/2011,17:19:26,17.953,N,85.664,W,3
10/26/2011,17:21:26,17.954,N,85.666,W,3
10/26/2011,17:23:26,17.956,N,85.668,W,3
10/26/2011,17:25:26,17.957,N,85.67,W,3
10/26/2011,17:27:26,17.959,N,85.672,W,3
10/26/2011,17:29:27,17.961,N,85.674,W,3
10/26/2011,17:31:27,17.963,N,85.676,W,3
10/26/2011,17:33:27,17.964,N,85.678,W,3
10/26/2011,17:35:27,17.966,N,85.68,W,3
10/26/2011,17:37:27,17.968,N,85.683,W,3
10/26/2011,17:39:27,17.97,N,85.685,W,3
10/26/2011,17:41:27,17.972,N,85.687,W,3
10/26/2011,17:43:27,17.974,N,85.69,W,3
10/26/2011,17:45:26,17.976,N,85.692,W,3
10/26/2011,17:47:26,17.978,N,85.694,W,3
10/26/2011,17:49:26,17.98,N,85.697,W,3
10/26/2011,17:50:27,17.981,N,85.698,W,3
10/26/2011,17:52:27,17.983,N,85.701,W,3
10/26/2011,17:54:27,17.986,N,85.703,W,3
10/26/2011,17:56:27,17.988,N,85.706,W,3
10/26/2011,17:58:27,17.991,N,85.709,W,3
10/26/2011,18:00:27,17.993,N,85.712,W,3
10/26/2011,18:02:28,17.995,N,85.715,W,3
10/26/2011,18:04:28,17.998,N,85.717,W,3
10/26/2011,18:06:28,18,N,85.72,W,3
10/26/2011,18:08:28,18.003,N,85.723,W,3
10/26/2011,18:10:28,18.005,N,85.726,W,3
10/26/2011,18:12:28,18.008,N,85.729,W,3
10/26/2011,18:14:28,18.01,N,85.732,W,3
10/26/2011,18:16:28,18.013,N,85.735,W,3
10/26/2011,18:18:27,18.015,N,85.737,W,3
10/26/2011,18:20:27,18.018,N,85.74,W,3
10/26/2011,18:22:27,18.02,N,85.743,W,3
10/26/2011,18:24:27,18.023,N,85.746,W,3
10/26/2011,18:26:27,18.025,N,85.749,W,3
10/26/2011,18:28:27,18.028,N,85.752,W,3
10/26/2011,18:30:27,18.03,N,85.755,W,3
10/26/2011,18:32:28,18.033,N,85.758,W,3
10/26/2011,18:34:28,18.036,N,85.761,W,3
10/26/2011,18:36:28,18.038,N,85.764,W,3
10/26/2011,18:38:28,18.041,N,85.767,W,3
10/26/2011,18:40:28,18.043,N,85.77,W,3
10/26/2011,18:42:28,18.045,N,85.773,W,3
10/26/2011,18:44:28,18.048,N,85.776,W,3
10/26/2011,18:46:28,18.05,N,85.779,W,3
10/26/2011,18:48:27,18.053,N,85.781,W,3
10/26/2011,18:50:27,18.055,N,85.784,W,3
10/26/2011,18:52:27,18.058,N,85.787,W,3
10/26/2011,18:54:27,18.06,N,85.79,W,3
10/26/2011,18:56:27,18.063,N,85.793,W,3
10/26/2011,18:57:37,18.064,N,85.795,W,3
10/26/2011,18:59:37,18.066,N,85.798,W,3
10/26/2011,19:01:37,18.069,N,85.801,W,3
10/26/2011,19:03:37,18.071,N,85.804,W,3
10/26/2011,19:05:37,18.074,N,85.807,W,3
10/26/2011,19:07:37,18.076,N,85.81,W,3
10/26/2011,19:09:37,18.078,N,85.813,W,3
10/26/2011,19:11:37,18.081,N,85.816,W,3
10/26/2011,19:13:36,18.083,N,85.818,W,3
10/26/2011,19:15:36,18.086,N,85.821,W,3
10/26/2011,19:17:36,18.088,N,85.824,W,3
10/26/2011,19:19:36,18.09,N,85.827,W,3
10/26/2011,19:21:36,18.093,N,85.83,W,3
10/26/2011,19:23:36,18.095,N,85.833,W,3
10/26/2011,19:25:36,18.098,N,85.836,W,3
10/26/2011,19:27:37,18.1,N,85.839,W,3
10/26/2011,19:29:37,18.102,N,85.842,W,3
