Track,for,Igor,2010,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/19/2010,12:38:16,29.632,N,65.653,W
9/19/2010,12:40:16,29.64,N,65.656,W
9/19/2010,12:42:16,29.648,N,65.659,W
9/19/2010,12:44:15,29.656,N,65.662,W
9/19/2010,12:46:15,29.664,N,65.666,W
9/19/2010,12:48:15,29.672,N,65.669,W
9/19/2010,12:50:15,29.679,N,65.672,W
9/19/2010,12:52:15,29.687,N,65.675,W
9/19/2010,12:54:15,29.695,N,65.679,W
9/19/2010,12:56:15,29.703,N,65.682,W
9/19/2010,12:58:15,29.711,N,65.685,W
9/19/2010,13:00:16,29.718,N,65.688,W
9/19/2010,13:02:16,29.726,N,65.691,W
9/19/2010,13:04:16,29.734,N,65.694,W
9/19/2010,13:06:16,29.742,N,65.697,W
9/19/2010,13:08:16,29.75,N,65.701,W
9/19/2010,13:10:16,29.757,N,65.704,W
9/19/2010,13:12:16,29.765,N,65.707,W
9/19/2010,13:14:15,29.773,N,65.71,W
9/19/2010,13:16:15,29.781,N,65.713,W
9/19/2010,13:18:15,29.789,N,65.716,W
9/19/2010,13:20:15,29.796,N,65.719,W
9/19/2010,13:22:15,29.804,N,65.722,W
9/19/2010,13:24:15,29.812,N,65.724,W
9/19/2010,13:26:15,29.82,N,65.727,W
9/19/2010,13:28:15,29.828,N,65.73,W
9/19/2010,13:30:16,29.835,N,65.733,W
9/19/2010,13:32:16,29.843,N,65.736,W
9/19/2010,13:34:16,29.851,N,65.739,W
9/19/2010,13:36:16,29.859,N,65.742,W
9/19/2010,13:38:16,29.866,N,65.744,W
9/19/2010,13:40:16,29.874,N,65.747,W
9/19/2010,13:42:16,29.882,N,65.75,W
9/19/2010,13:44:15,29.89,N,65.752,W
9/19/2010,13:46:15,29.897,N,65.755,W
9/19/2010,13:48:15,29.905,N,65.758,W
9/19/2010,13:50:15,29.913,N,65.76,W
9/19/2010,13:52:15,29.92,N,65.763,W
9/19/2010,13:54:15,29.928,N,65.766,W
9/19/2010,13:56:15,29.936,N,65.768,W
9/19/2010,13:58:15,29.943,N,65.771,W
9/19/2010,14:00:16,29.951,N,65.773,W
9/19/2010,14:02:16,29.959,N,65.776,W
9/19/2010,14:04:16,29.967,N,65.778,W
9/19/2010,14:06:16,29.974,N,65.781,W
9/19/2010,14:08:16,29.982,N,65.783,W
9/19/2010,14:10:16,29.989,N,65.785,W
9/19/2010,14:12:16,29.997,N,65.788,W
9/19/2010,14:14:15,30.005,N,65.79,W
9/19/2010,14:16:15,30.012,N,65.792,W
9/19/2010,14:18:15,30.02,N,65.795,W
9/19/2010,14:20:15,30.028,N,65.797,W
9/19/2010,14:22:15,30.035,N,65.799,W
9/19/2010,14:24:15,30.043,N,65.801,W
9/19/2010,14:26:15,30.05,N,65.804,W
9/19/2010,14:28:15,30.058,N,65.806,W
9/19/2010,14:30:16,30.066,N,65.808,W
9/19/2010,14:32:16,30.073,N,65.81,W
9/19/2010,14:34:16,30.081,N,65.812,W
9/19/2010,14:36:16,30.088,N,65.814,W
9/19/2010,14:38:16,30.096,N,65.816,W
9/19/2010,14:40:16,30.104,N,65.818,W
9/19/2010,14:42:16,30.111,N,65.82,W
9/19/2010,14:44:15,30.119,N,65.822,W
9/19/2010,14:46:15,30.126,N,65.824,W
9/19/2010,14:48:15,30.134,N,65.826,W
9/19/2010,14:50:15,30.141,N,65.828,W
9/19/2010,14:52:15,30.149,N,65.83,W
9/19/2010,14:54:15,30.156,N,65.832,W
9/19/2010,14:56:15,30.164,N,65.834,W
9/19/2010,14:58:15,30.171,N,65.836,W
9/19/2010,15:00:16,30.179,N,65.838,W
9/19/2010,15:02:16,30.186,N,65.84,W
9/19/2010,15:04:16,30.194,N,65.841,W
9/19/2010,15:06:16,30.201,N,65.843,W
9/19/2010,15:08:16,30.209,N,65.845,W
9/19/2010,15:10:16,30.216,N,65.847,W
9/19/2010,15:12:16,30.224,N,65.848,W
9/19/2010,15:14:15,30.231,N,65.85,W
9/19/2010,15:16:15,30.239,N,65.852,W
9/19/2010,15:18:15,30.246,N,65.854,W
9/19/2010,15:20:15,30.254,N,65.855,W
9/19/2010,15:22:15,30.261,N,65.857,W
9/19/2010,15:24:15,30.269,N,65.858,W
9/19/2010,15:26:15,30.276,N,65.86,W
9/19/2010,15:28:15,30.284,N,65.862,W
9/19/2010,15:30:16,30.291,N,65.863,W
9/19/2010,15:32:16,30.298,N,65.865,W
9/19/2010,15:34:16,30.306,N,65.866,W
9/19/2010,15:36:16,30.313,N,65.868,W
9/19/2010,15:38:16,30.321,N,65.869,W
9/19/2010,15:40:16,30.328,N,65.871,W
9/19/2010,15:42:16,30.336,N,65.872,W
9/19/2010,15:44:15,30.343,N,65.874,W
9/19/2010,15:46:15,30.35,N,65.875,W
9/19/2010,15:48:15,30.358,N,65.877,W
9/19/2010,15:50:15,30.365,N,65.878,W
9/19/2010,15:52:15,30.373,N,65.879,W
9/19/2010,15:54:15,30.38,N,65.881,W
9/19/2010,15:56:15,30.387,N,65.882,W
9/19/2010,15:58:15,30.395,N,65.883,W
9/19/2010,16:00:16,30.402,N,65.885,W
9/19/2010,16:02:16,30.41,N,65.886,W
9/19/2010,16:04:16,30.417,N,65.887,W
9/19/2010,16:06:16,30.424,N,65.889,W
9/19/2010,16:08:16,30.432,N,65.89,W
9/19/2010,16:10:16,30.439,N,65.891,W
9/19/2010,16:12:16,30.446,N,65.892,W
9/19/2010,16:14:15,30.454,N,65.894,W
9/19/2010,16:16:15,30.461,N,65.895,W
9/19/2010,16:18:15,30.468,N,65.896,W
9/19/2010,16:20:15,30.476,N,65.897,W
9/19/2010,16:22:15,30.483,N,65.898,W
9/19/2010,16:24:15,30.49,N,65.899,W
9/19/2010,16:26:15,30.498,N,65.901,W
9/19/2010,16:28:15,30.505,N,65.902,W
9/19/2010,16:30:16,30.512,N,65.903,W
9/19/2010,16:32:16,30.52,N,65.904,W
9/19/2010,16:34:16,30.527,N,65.905,W
9/19/2010,16:36:16,30.534,N,65.906,W
9/19/2010,16:38:16,30.542,N,65.907,W
9/19/2010,16:40:16,30.549,N,65.908,W
9/19/2010,16:42:16,30.556,N,65.909,W
9/19/2010,16:44:15,30.564,N,65.91,W
9/19/2010,16:46:15,30.571,N,65.911,W
9/19/2010,16:48:15,30.578,N,65.912,W
9/19/2010,16:50:15,30.586,N,65.913,W
9/19/2010,16:52:15,30.593,N,65.914,W
9/19/2010,16:54:15,30.6,N,65.915,W
9/19/2010,16:56:15,30.607,N,65.916,W
9/19/2010,16:58:15,30.615,N,65.917,W
9/19/2010,17:00:16,30.622,N,65.918,W
9/19/2010,17:02:16,30.629,N,65.919,W
9/19/2010,17:04:16,30.636,N,65.92,W
9/19/2010,17:06:16,30.644,N,65.921,W
9/19/2010,17:08:16,30.651,N,65.922,W
9/19/2010,17:10:16,30.658,N,65.923,W
9/19/2010,17:12:16,30.666,N,65.924,W
9/19/2010,17:14:15,30.673,N,65.924,W
9/19/2010,17:16:15,30.68,N,65.925,W
9/19/2010,17:18:15,30.687,N,65.926,W
9/19/2010,17:20:15,30.695,N,65.927,W
9/19/2010,17:22:15,30.702,N,65.928,W
9/19/2010,17:24:15,30.709,N,65.929,W
9/19/2010,17:26:15,30.716,N,65.929,W
9/19/2010,17:28:15,30.724,N,65.93,W
9/19/2010,17:30:16,30.731,N,65.931,W
9/19/2010,17:32:16,30.738,N,65.932,W
9/19/2010,17:34:16,30.745,N,65.933,W
9/19/2010,17:36:16,30.753,N,65.933,W
9/19/2010,17:38:16,30.76,N,65.934,W
9/19/2010,17:40:16,30.767,N,65.935,W
9/19/2010,17:42:16,30.774,N,65.936,W
9/19/2010,17:44:15,30.782,N,65.936,W
9/19/2010,17:45:46,30.787,N,65.937,W
9/19/2010,17:47:46,30.796,N,65.939,W
9/19/2010,17:49:46,30.805,N,65.941,W
9/19/2010,17:51:46,30.815,N,65.943,W
9/19/2010,17:53:46,30.824,N,65.945,W
9/19/2010,17:55:47,30.832,N,65.946,W
9/19/2010,17:57:47,30.841,N,65.948,W
9/19/2010,17:59:47,30.85,N,65.95,W
9/19/2010,18:01:47,30.858,N,65.951,W
9/19/2010,18:03:47,30.867,N,65.953,W
9/19/2010,18:05:47,30.875,N,65.954,W
9/19/2010,18:07:47,30.883,N,65.955,W
9/19/2010,18:09:46,30.892,N,65.957,W
9/19/2010,18:11:46,30.9,N,65.958,W
9/19/2010,18:13:46,30.908,N,65.959,W
9/19/2010,18:15:46,30.916,N,65.96,W
9/19/2010,18:17:46,30.923,N,65.961,W
9/19/2010,18:19:46,30.931,N,65.962,W
9/19/2010,18:21:46,30.939,N,65.963,W
9/19/2010,18:23:46,30.946,N,65.964,W
9/19/2010,18:25:47,30.954,N,65.964,W
9/19/2010,18:27:47,30.961,N,65.965,W
9/19/2010,18:29:47,30.968,N,65.966,W
9/19/2010,18:31:47,30.975,N,65.966,W
9/19/2010,18:33:47,30.982,N,65.967,W
9/19/2010,18:35:47,30.989,N,65.967,W
9/19/2010,18:37:47,30.996,N,65.968,W
9/19/2010,18:39:46,31.003,N,65.968,W
9/19/2010,18:41:46,31.01,N,65.969,W
9/19/2010,18:43:46,31.017,N,65.969,W
9/19/2010,18:45:46,31.023,N,65.969,W
9/19/2010,18:47:46,31.03,N,65.969,W
9/19/2010,18:49:46,31.036,N,65.969,W
9/19/2010,18:51:46,31.042,N,65.969,W
9/19/2010,18:53:46,31.049,N,65.969,W
9/19/2010,18:55:47,31.055,N,65.969,W
9/19/2010,18:57:47,31.061,N,65.969,W
9/19/2010,18:59:47,31.067,N,65.969,W
9/19/2010,19:01:47,31.073,N,65.969,W
9/19/2010,19:03:47,31.079,N,65.969,W
9/19/2010,19:05:47,31.085,N,65.969,W
9/19/2010,19:07:47,31.091,N,65.968,W
9/19/2010,19:09:46,31.096,N,65.968,W
9/19/2010,19:11:46,31.102,N,65.968,W
9/19/2010,19:13:46,31.108,N,65.967,W
9/19/2010,19:15:46,31.113,N,65.967,W
9/19/2010,19:17:46,31.119,N,65.966,W
9/19/2010,19:18:15,31.12,N,65.966,W
9/19/2010,19:20:15,31.126,N,65.966,W
9/19/2010,19:22:15,31.132,N,65.966,W
9/19/2010,19:24:15,31.137,N,65.966,W
9/19/2010,19:26:15,31.143,N,65.965,W
9/19/2010,19:28:15,31.149,N,65.965,W
9/19/2010,19:30:16,31.154,N,65.965,W
9/19/2010,19:32:16,31.159,N,65.964,W
9/19/2010,19:34:16,31.165,N,65.964,W
9/19/2010,19:36:16,31.17,N,65.964,W
9/19/2010,19:38:16,31.175,N,65.963,W
9/19/2010,19:40:16,31.18,N,65.962,W
9/19/2010,19:42:16,31.185,N,65.962,W
9/19/2010,19:44:15,31.189,N,65.961,W
9/19/2010,19:46:15,31.194,N,65.96,W
9/19/2010,19:48:15,31.199,N,65.96,W
9/19/2010,19:50:15,31.203,N,65.959,W
9/19/2010,19:52:15,31.208,N,65.958,W
9/19/2010,19:54:15,31.212,N,65.957,W
9/19/2010,19:56:15,31.216,N,65.956,W
9/19/2010,19:58:15,31.221,N,65.955,W
9/19/2010,20:00:16,31.225,N,65.954,W
9/19/2010,20:02:16,31.229,N,65.953,W
9/19/2010,20:04:16,31.233,N,65.952,W
9/19/2010,20:06:16,31.237,N,65.95,W
9/19/2010,20:08:16,31.241,N,65.949,W
9/19/2010,20:10:16,31.245,N,65.948,W
9/19/2010,20:12:16,31.249,N,65.947,W
9/19/2010,20:14:15,31.253,N,65.945,W
9/19/2010,20:16:15,31.257,N,65.944,W
9/19/2010,20:18:15,31.26,N,65.942,W
9/19/2010,20:20:15,31.264,N,65.941,W
9/19/2010,20:22:15,31.268,N,65.939,W
9/19/2010,20:24:15,31.272,N,65.938,W
9/19/2010,20:26:15,31.275,N,65.936,W
9/19/2010,20:28:15,31.279,N,65.935,W
9/19/2010,20:30:16,31.283,N,65.933,W
9/19/2010,20:32:16,31.286,N,65.931,W
9/19/2010,20:34:16,31.29,N,65.93,W
9/19/2010,20:36:16,31.293,N,65.928,W
9/19/2010,20:38:16,31.297,N,65.926,W
9/19/2010,20:40:16,31.301,N,65.924,W
9/19/2010,20:42:16,31.304,N,65.922,W
9/19/2010,20:44:15,31.308,N,65.92,W
9/19/2010,20:46:15,31.312,N,65.919,W
9/19/2010,20:48:15,31.315,N,65.917,W
9/19/2010,20:50:15,31.319,N,65.915,W
9/19/2010,20:52:15,31.323,N,65.913,W
9/19/2010,20:54:15,31.326,N,65.911,W
9/19/2010,20:56:15,31.33,N,65.909,W
9/19/2010,20:58:15,31.334,N,65.906,W
9/19/2010,21:00:16,31.338,N,65.904,W
9/19/2010,21:02:16,31.342,N,65.902,W
9/19/2010,21:04:16,31.345,N,65.9,W
9/19/2010,21:06:16,31.349,N,65.898,W
9/19/2010,21:08:16,31.353,N,65.896,W
9/19/2010,21:10:16,31.357,N,65.893,W
9/19/2010,21:12:16,31.361,N,65.891,W
9/19/2010,21:14:15,31.366,N,65.889,W
9/19/2010,21:15:56,31.369,N,65.887,W
9/19/2010,21:17:56,31.374,N,65.884,W
9/19/2010,21:19:55,31.38,N,65.882,W
9/19/2010,21:21:55,31.385,N,65.879,W
9/19/2010,21:23:55,31.391,N,65.876,W
9/19/2010,21:25:55,31.396,N,65.874,W
9/19/2010,21:27:55,31.402,N,65.871,W
9/19/2010,21:29:55,31.407,N,65.868,W
9/19/2010,21:31:55,31.413,N,65.866,W
9/19/2010,21:33:55,31.418,N,65.863,W
9/19/2010,21:35:56,31.424,N,65.86,W
9/19/2010,21:37:56,31.429,N,65.858,W
9/19/2010,21:39:56,31.435,N,65.855,W
9/19/2010,21:41:56,31.44,N,65.853,W
9/19/2010,21:43:56,31.446,N,65.85,W
9/19/2010,21:45:56,31.451,N,65.847,W
9/19/2010,21:47:56,31.457,N,65.845,W
9/19/2010,21:49:55,31.462,N,65.842,W
9/19/2010,21:51:55,31.468,N,65.839,W
9/19/2010,21:53:55,31.473,N,65.837,W
9/19/2010,21:55:55,31.479,N,65.834,W
9/19/2010,21:57:55,31.484,N,65.831,W
9/19/2010,21:59:55,31.49,N,65.829,W
9/19/2010,22:01:55,31.496,N,65.826,W
9/19/2010,22:03:55,31.501,N,65.823,W
9/19/2010,22:05:56,31.507,N,65.821,W
9/19/2010,22:07:56,31.512,N,65.818,W
9/19/2010,22:09:56,31.518,N,65.815,W
9/19/2010,22:11:56,31.524,N,65.813,W
9/19/2010,22:13:56,31.529,N,65.81,W
9/19/2010,22:15:56,31.535,N,65.807,W
9/19/2010,22:17:56,31.541,N,65.805,W
9/19/2010,22:19:55,31.546,N,65.802,W
9/19/2010,22:21:55,31.552,N,65.799,W
9/19/2010,22:23:55,31.558,N,65.797,W
9/19/2010,22:25:55,31.563,N,65.794,W
9/19/2010,22:27:55,31.569,N,65.792,W
9/19/2010,22:29:55,31.575,N,65.789,W
9/19/2010,22:31:55,31.581,N,65.786,W
9/19/2010,22:33:55,31.586,N,65.784,W
9/19/2010,22:35:56,31.592,N,65.781,W
9/19/2010,22:37:56,31.598,N,65.778,W
9/19/2010,22:39:56,31.604,N,65.776,W
9/19/2010,22:41:56,31.61,N,65.773,W
9/19/2010,22:43:56,31.615,N,65.77,W
9/19/2010,22:45:56,31.621,N,65.768,W
9/19/2010,22:47:56,31.627,N,65.765,W
9/19/2010,22:49:55,31.633,N,65.762,W
9/19/2010,22:51:55,31.639,N,65.76,W
9/19/2010,22:53:55,31.645,N,65.757,W
9/19/2010,22:55:55,31.65,N,65.754,W
9/19/2010,22:57:55,31.656,N,65.752,W
9/19/2010,22:59:55,31.662,N,65.749,W
9/19/2010,23:01:55,31.668,N,65.747,W
9/19/2010,23:03:55,31.674,N,65.744,W
9/19/2010,23:05:56,31.68,N,65.741,W
9/19/2010,23:07:56,31.686,N,65.739,W
9/19/2010,23:09:56,31.692,N,65.736,W
9/19/2010,23:11:56,31.698,N,65.733,W
9/19/2010,23:13:56,31.704,N,65.731,W
9/19/2010,23:15:56,31.71,N,65.728,W
9/19/2010,23:17:56,31.716,N,65.725,W
9/19/2010,23:19:55,31.722,N,65.723,W
9/19/2010,23:21:55,31.728,N,65.72,W
9/19/2010,23:23:55,31.734,N,65.717,W
9/19/2010,23:25:55,31.74,N,65.715,W
9/19/2010,23:27:55,31.746,N,65.712,W
9/19/2010,23:29:55,31.752,N,65.71,W
9/19/2010,23:31:55,31.759,N,65.707,W
9/19/2010,23:33:55,31.765,N,65.704,W
9/19/2010,23:35:56,31.771,N,65.702,W
9/19/2010,23:37:56,31.777,N,65.699,W
9/19/2010,23:39:56,31.783,N,65.696,W
9/19/2010,23:41:56,31.789,N,65.694,W
9/19/2010,23:43:56,31.796,N,65.691,W
9/19/2010,23:45:56,31.802,N,65.688,W
9/19/2010,23:47:56,31.808,N,65.686,W
9/19/2010,23:49:55,31.814,N,65.683,W
9/19/2010,23:51:55,31.821,N,65.681,W
9/19/2010,23:53:55,31.827,N,65.678,W
9/19/2010,23:55:55,31.833,N,65.675,W
9/19/2010,23:57:55,31.84,N,65.673,W
9/19/2010,23:59:55,31.846,N,65.67,W
9/20/2010,0:01:55,31.852,N,65.667,W
9/20/2010,0:03:55,31.859,N,65.665,W
9/20/2010,0:05:56,31.865,N,65.662,W
9/20/2010,0:07:56,31.871,N,65.659,W
9/20/2010,0:09:56,31.878,N,65.657,W
9/20/2010,0:11:56,31.884,N,65.654,W
9/20/2010,0:13:56,31.891,N,65.652,W
9/20/2010,0:15:56,31.897,N,65.649,W
9/20/2010,0:17:56,31.904,N,65.646,W
9/20/2010,0:19:55,31.91,N,65.644,W
9/20/2010,0:21:55,31.917,N,65.641,W
9/20/2010,0:23:55,31.923,N,65.638,W
9/20/2010,0:25:55,31.93,N,65.636,W
9/20/2010,0:27:55,31.936,N,65.633,W
9/20/2010,0:29:55,31.943,N,65.63,W
9/20/2010,0:31:55,31.949,N,65.628,W
9/20/2010,0:33:55,31.956,N,65.625,W
9/20/2010,0:35:56,31.963,N,65.623,W
9/20/2010,0:37:56,31.969,N,65.62,W
9/20/2010,0:39:56,31.976,N,65.617,W
9/20/2010,0:41:56,31.983,N,65.615,W
9/20/2010,0:43:56,31.989,N,65.612,W
9/20/2010,0:45:56,31.996,N,65.609,W
9/20/2010,0:47:56,32.003,N,65.607,W
9/20/2010,0:49:55,32.01,N,65.604,W
9/20/2010,0:51:55,32.016,N,65.602,W
9/20/2010,0:53:55,32.023,N,65.599,W
9/20/2010,0:55:55,32.03,N,65.596,W
9/20/2010,0:57:55,32.037,N,65.594,W
9/20/2010,0:59:55,32.044,N,65.591,W
9/20/2010,1:01:55,32.051,N,65.588,W
9/20/2010,1:03:55,32.058,N,65.586,W
9/20/2010,1:05:56,32.064,N,65.583,W
9/20/2010,1:07:56,32.071,N,65.581,W
9/20/2010,1:09:56,32.078,N,65.578,W
9/20/2010,1:11:56,32.085,N,65.575,W
9/20/2010,1:13:56,32.092,N,65.573,W
9/20/2010,1:15:56,32.099,N,65.57,W
9/20/2010,1:17:56,32.106,N,65.567,W
9/20/2010,1:19:55,32.113,N,65.565,W
9/20/2010,1:21:55,32.12,N,65.562,W
9/20/2010,1:23:55,32.127,N,65.56,W
9/20/2010,1:25:55,32.134,N,65.557,W
9/20/2010,1:27:55,32.141,N,65.554,W
9/20/2010,1:29:55,32.148,N,65.552,W
9/20/2010,1:31:55,32.156,N,65.549,W
9/20/2010,1:33:55,32.163,N,65.547,W
9/20/2010,1:35:56,32.17,N,65.544,W
9/20/2010,1:37:56,32.177,N,65.541,W
9/20/2010,1:39:56,32.184,N,65.539,W
9/20/2010,1:41:56,32.191,N,65.536,W
9/20/2010,1:43:56,32.199,N,65.533,W
9/20/2010,1:45:56,32.206,N,65.531,W
9/20/2010,1:47:56,32.213,N,65.528,W
9/20/2010,1:49:55,32.22,N,65.526,W
9/20/2010,1:51:55,32.227,N,65.523,W
9/20/2010,1:53:55,32.235,N,65.52,W
9/20/2010,1:55:55,32.242,N,65.518,W
9/20/2010,1:57:55,32.249,N,65.515,W
9/20/2010,1:59:55,32.257,N,65.512,W
9/20/2010,2:01:55,32.264,N,65.51,W
9/20/2010,2:03:55,32.271,N,65.507,W
9/20/2010,2:05:56,32.279,N,65.505,W
9/20/2010,2:07:56,32.286,N,65.502,W
9/20/2010,2:09:56,32.293,N,65.499,W
9/20/2010,2:11:56,32.301,N,65.497,W
9/20/2010,2:13:56,32.308,N,65.494,W
9/20/2010,2:15:56,32.316,N,65.492,W
9/20/2010,2:17:56,32.323,N,65.489,W
9/20/2010,2:19:55,32.33,N,65.486,W
9/20/2010,2:21:55,32.338,N,65.484,W
9/20/2010,2:23:55,32.345,N,65.481,W
9/20/2010,2:25:55,32.353,N,65.479,W
9/20/2010,2:27:55,32.36,N,65.476,W
9/20/2010,2:29:55,32.368,N,65.473,W
9/20/2010,2:31:55,32.375,N,65.471,W
9/20/2010,2:33:55,32.383,N,65.468,W
9/20/2010,2:35:56,32.39,N,65.465,W
9/20/2010,2:37:56,32.398,N,65.463,W
9/20/2010,2:39:56,32.406,N,65.46,W
9/20/2010,2:41:56,32.413,N,65.458,W
9/20/2010,2:43:56,32.421,N,65.455,W
9/20/2010,2:45:56,32.428,N,65.452,W
9/20/2010,2:47:56,32.436,N,65.45,W
9/20/2010,2:49:55,32.443,N,65.447,W
9/20/2010,2:51:55,32.451,N,65.445,W
9/20/2010,2:53:55,32.459,N,65.442,W
9/20/2010,2:55:55,32.466,N,65.439,W
9/20/2010,2:57:55,32.474,N,65.437,W
9/20/2010,2:59:55,32.482,N,65.434,W
9/20/2010,3:01:55,32.489,N,65.432,W
9/20/2010,3:03:55,32.497,N,65.429,W
9/20/2010,3:05:56,32.505,N,65.426,W
9/20/2010,3:07:56,32.512,N,65.424,W
9/20/2010,3:09:56,32.52,N,65.421,W
9/20/2010,3:11:56,32.528,N,65.419,W
9/20/2010,3:13:56,32.536,N,65.416,W
9/20/2010,3:15:56,32.543,N,65.413,W
9/20/2010,3:17:56,32.551,N,65.411,W
9/20/2010,3:19:55,32.559,N,65.408,W
9/20/2010,3:21:55,32.567,N,65.405,W
9/20/2010,3:23:55,32.574,N,65.403,W
9/20/2010,3:25:55,32.582,N,65.4,W
9/20/2010,3:27:55,32.59,N,65.398,W
9/20/2010,3:29:55,32.598,N,65.395,W
9/20/2010,3:31:55,32.606,N,65.392,W
9/20/2010,3:33:55,32.614,N,65.39,W
9/20/2010,3:35:56,32.621,N,65.387,W
9/20/2010,3:37:56,32.629,N,65.385,W
9/20/2010,3:39:56,32.637,N,65.382,W
9/20/2010,3:41:56,32.645,N,65.379,W
9/20/2010,3:43:56,32.653,N,65.377,W
9/20/2010,3:45:56,32.661,N,65.374,W
9/20/2010,3:47:56,32.669,N,65.372,W
9/20/2010,3:49:55,32.676,N,65.369,W
9/20/2010,3:51:55,32.684,N,65.366,W
9/20/2010,3:53:55,32.692,N,65.364,W
9/20/2010,3:55:55,32.7,N,65.361,W
9/20/2010,3:57:55,32.708,N,65.359,W
9/20/2010,3:59:55,32.716,N,65.356,W
9/20/2010,4:01:55,32.724,N,65.353,W
9/20/2010,4:03:55,32.732,N,65.351,W
9/20/2010,4:05:56,32.74,N,65.348,W
9/20/2010,4:07:56,32.748,N,65.346,W
9/20/2010,4:09:56,32.756,N,65.343,W
9/20/2010,4:11:56,32.764,N,65.34,W
9/20/2010,4:13:56,32.772,N,65.338,W
9/20/2010,4:15:56,32.78,N,65.335,W
9/20/2010,4:17:56,32.788,N,65.333,W
9/20/2010,4:19:55,32.796,N,65.33,W
9/20/2010,4:21:55,32.804,N,65.327,W
9/20/2010,4:23:55,32.812,N,65.325,W
9/20/2010,4:25:55,32.82,N,65.322,W
9/20/2010,4:27:55,32.828,N,65.32,W
9/20/2010,4:29:55,32.836,N,65.317,W
9/20/2010,4:31:55,32.844,N,65.314,W
9/20/2010,4:33:55,32.852,N,65.312,W
9/20/2010,4:35:56,32.86,N,65.309,W
9/20/2010,4:37:56,32.868,N,65.307,W
9/20/2010,4:39:56,32.876,N,65.304,W
9/20/2010,4:41:56,32.884,N,65.301,W
9/20/2010,4:43:56,32.892,N,65.299,W
9/20/2010,4:45:56,32.9,N,65.296,W
9/20/2010,4:47:56,32.908,N,65.294,W
9/20/2010,4:49:55,32.916,N,65.291,W
9/20/2010,4:51:55,32.924,N,65.288,W
9/20/2010,4:53:55,32.932,N,65.286,W
9/20/2010,4:55:55,32.94,N,65.283,W
9/20/2010,4:57:55,32.948,N,65.281,W
9/20/2010,4:59:55,32.956,N,65.278,W
9/20/2010,5:01:55,32.964,N,65.275,W
9/20/2010,5:03:55,32.972,N,65.273,W
9/20/2010,5:05:56,32.981,N,65.27,W
9/20/2010,5:07:56,32.989,N,65.268,W
9/20/2010,5:09:56,32.997,N,65.265,W
9/20/2010,5:11:56,33.005,N,65.262,W
9/20/2010,5:13:56,33.013,N,65.26,W
9/20/2010,5:15:56,33.021,N,65.257,W
9/20/2010,5:17:56,33.029,N,65.255,W
9/20/2010,5:19:55,33.037,N,65.252,W
9/20/2010,5:21:55,33.045,N,65.249,W
9/20/2010,5:23:55,33.053,N,65.247,W
9/20/2010,5:25:55,33.062,N,65.244,W
9/20/2010,5:27:55,33.07,N,65.242,W
9/20/2010,5:29:55,33.078,N,65.239,W
9/20/2010,5:31:55,33.086,N,65.236,W
9/20/2010,5:33:55,33.094,N,65.234,W
9/20/2010,5:35:56,33.102,N,65.231,W
9/20/2010,5:37:56,33.11,N,65.229,W
9/20/2010,5:39:56,33.118,N,65.226,W
9/20/2010,5:41:56,33.127,N,65.223,W
9/20/2010,5:43:56,33.135,N,65.221,W
9/20/2010,5:45:56,33.143,N,65.218,W
9/20/2010,5:47:56,33.151,N,65.216,W
9/20/2010,5:49:55,33.159,N,65.213,W
9/20/2010,5:51:55,33.167,N,65.21,W
9/20/2010,5:53:55,33.175,N,65.208,W
9/20/2010,5:55:55,33.183,N,65.205,W
9/20/2010,5:57:55,33.192,N,65.203,W
9/20/2010,5:59:55,33.2,N,65.2,W
