Track,for,Earl,2010,,
8/29/2010,6:23:43,16.749,N,56.141,W
8/29/2010,6:25:43,16.751,N,56.149,W
8/29/2010,6:27:44,16.753,N,56.158,W
8/29/2010,6:29:44,16.755,N,56.166,W
8/29/2010,6:31:43,16.757,N,56.175,W
8/29/2010,6:33:43,16.759,N,56.183,W
8/29/2010,6:35:44,16.761,N,56.192,W
8/29/2010,6:37:44,16.763,N,56.2,W
8/29/2010,6:39:43,16.765,N,56.209,W
8/29/2010,6:41:43,16.768,N,56.217,W
8/29/2010,6:43:44,16.77,N,56.226,W
8/29/2010,6:45:44,16.772,N,56.234,W
8/29/2010,6:47:43,16.774,N,56.243,W
8/29/2010,6:49:43,16.776,N,56.252,W
8/29/2010,6:51:44,16.778,N,56.26,W
8/29/2010,6:53:43,16.78,N,56.269,W
8/29/2010,6:55:43,16.782,N,56.277,W
8/29/2010,6:57:44,16.784,N,56.286,W
8/29/2010,6:59:44,16.786,N,56.294,W
8/29/2010,7:01:43,16.788,N,56.303,W
8/29/2010,7:03:43,16.79,N,56.311,W
8/29/2010,7:05:44,16.792,N,56.32,W
8/29/2010,7:07:44,16.795,N,56.328,W
8/29/2010,7:09:43,16.797,N,56.337,W
8/29/2010,7:11:43,16.799,N,56.346,W
8/29/2010,7:13:44,16.801,N,56.354,W
8/29/2010,7:15:44,16.803,N,56.363,W
8/29/2010,7:17:43,16.805,N,56.371,W
8/29/2010,7:19:43,16.807,N,56.38,W
8/29/2010,7:21:44,16.809,N,56.388,W
8/29/2010,7:23:43,16.811,N,56.397,W
8/29/2010,7:25:43,16.813,N,56.406,W
8/29/2010,7:27:44,16.815,N,56.414,W
8/29/2010,7:29:44,16.817,N,56.423,W
8/29/2010,7:31:43,16.819,N,56.431,W
8/29/2010,7:33:43,16.821,N,56.44,W
8/29/2010,7:35:44,16.823,N,56.448,W
8/29/2010,7:37:44,16.825,N,56.457,W
8/29/2010,7:39:43,16.827,N,56.466,W
8/29/2010,7:41:43,16.829,N,56.474,W
8/29/2010,7:43:44,16.831,N,56.483,W
8/29/2010,7:45:44,16.833,N,56.492,W
8/29/2010,7:47:43,16.835,N,56.5,W
8/29/2010,7:49:43,16.837,N,56.509,W
8/29/2010,7:51:44,16.839,N,56.517,W
8/29/2010,7:53:43,16.841,N,56.526,W
8/29/2010,7:55:43,16.843,N,56.535,W
8/29/2010,7:57:44,16.845,N,56.543,W
8/29/2010,7:59:44,16.847,N,56.552,W
8/29/2010,8:01:43,16.849,N,56.561,W
8/29/2010,8:03:43,16.851,N,56.569,W
8/29/2010,8:05:43,16.853,N,56.578,W
8/29/2010,8:07:43,16.855,N,56.586,W
8/29/2010,8:09:44,16.857,N,56.595,W
8/29/2010,8:11:44,16.859,N,56.604,W
8/29/2010,8:13:44,16.861,N,56.612,W
8/29/2010,8:15:44,16.863,N,56.621,W
8/29/2010,8:17:43,16.865,N,56.63,W
8/29/2010,8:19:43,16.867,N,56.638,W
8/29/2010,8:21:43,16.869,N,56.647,W
8/29/2010,8:23:44,16.871,N,56.656,W
8/29/2010,8:25:44,16.873,N,56.664,W
8/29/2010,8:27:44,16.875,N,56.673,W
8/29/2010,8:29:44,16.877,N,56.682,W
8/29/2010,8:31:43,16.879,N,56.69,W
8/29/2010,8:33:43,16.881,N,56.699,W
8/29/2010,8:35:43,16.883,N,56.708,W
8/29/2010,8:37:43,16.885,N,56.716,W
8/29/2010,8:39:44,16.887,N,56.725,W
8/29/2010,8:41:44,16.889,N,56.734,W
8/29/2010,8:43:44,16.891,N,56.742,W
8/29/2010,8:45:44,16.893,N,56.751,W
8/29/2010,8:47:43,16.895,N,56.76,W
8/29/2010,8:49:43,16.897,N,56.768,W
8/29/2010,8:51:43,16.899,N,56.777,W
8/29/2010,8:53:44,16.901,N,56.786,W
8/29/2010,8:55:44,16.903,N,56.794,W
8/29/2010,8:57:44,16.905,N,56.803,W
8/29/2010,8:59:44,16.907,N,56.812,W
8/29/2010,9:01:43,16.909,N,56.82,W
8/29/2010,9:03:43,16.91,N,56.829,W
8/29/2010,9:05:43,16.912,N,56.838,W
8/29/2010,9:07:43,16.914,N,56.847,W
8/29/2010,9:09:44,16.916,N,56.855,W
8/29/2010,9:11:44,16.918,N,56.864,W
8/29/2010,9:13:44,16.92,N,56.873,W
8/29/2010,9:15:44,16.922,N,56.881,W
8/29/2010,9:17:43,16.924,N,56.89,W
8/29/2010,9:19:43,16.926,N,56.899,W
8/29/2010,9:21:43,16.928,N,56.907,W
8/29/2010,9:22:45,16.929,N,56.912,W
8/29/2010,9:24:45,16.931,N,56.919,W
8/29/2010,9:26:45,16.933,N,56.925,W
8/29/2010,9:28:45,16.935,N,56.932,W
8/29/2010,9:30:46,16.938,N,56.939,W
8/29/2010,9:32:46,16.94,N,56.946,W
8/29/2010,9:34:46,16.942,N,56.953,W
8/29/2010,9:36:45,16.944,N,56.961,W
8/29/2010,9:38:45,16.946,N,56.968,W
8/29/2010,9:40:45,16.948,N,56.976,W
8/29/2010,9:42:45,16.95,N,56.984,W
8/29/2010,9:44:46,16.952,N,56.991,W
8/29/2010,9:46:46,16.954,N,56.999,W
8/29/2010,9:48:46,16.956,N,57.008,W
8/29/2010,9:50:46,16.958,N,57.016,W
8/29/2010,9:52:45,16.96,N,57.024,W
8/29/2010,9:54:45,16.962,N,57.032,W
8/29/2010,9:56:45,16.964,N,57.041,W
8/29/2010,9:58:45,16.966,N,57.05,W
8/29/2010,10:00:46,16.968,N,57.058,W
8/29/2010,10:02:46,16.97,N,57.067,W
8/29/2010,10:04:46,16.972,N,57.076,W
8/29/2010,10:06:45,16.974,N,57.085,W
8/29/2010,10:08:45,16.975,N,57.094,W
8/29/2010,10:10:45,16.977,N,57.103,W
8/29/2010,10:12:45,16.979,N,57.113,W
8/29/2010,10:14:46,16.981,N,57.122,W
8/29/2010,10:16:46,16.983,N,57.131,W
8/29/2010,10:18:46,16.985,N,57.141,W
8/29/2010,10:20:46,16.986,N,57.151,W
8/29/2010,10:22:45,16.988,N,57.16,W
8/29/2010,10:24:45,16.99,N,57.17,W
8/29/2010,10:26:45,16.992,N,57.18,W
8/29/2010,10:28:45,16.994,N,57.19,W
8/29/2010,10:30:46,16.995,N,57.2,W
8/29/2010,10:32:46,16.997,N,57.21,W
8/29/2010,10:34:46,16.999,N,57.22,W
8/29/2010,10:36:45,17.001,N,57.231,W
8/29/2010,10:38:45,17.003,N,57.241,W
8/29/2010,10:40:45,17.004,N,57.251,W
8/29/2010,10:41:38,17.005,N,57.256,W
8/29/2010,10:43:38,17.007,N,57.267,W
8/29/2010,10:45:37,17.009,N,57.278,W
8/29/2010,10:47:37,17.011,N,57.288,W
8/29/2010,10:49:37,17.013,N,57.3,W
8/29/2010,10:51:37,17.015,N,57.311,W
8/29/2010,10:53:38,17.017,N,57.322,W
8/29/2010,10:55:38,17.019,N,57.333,W
8/29/2010,10:57:38,17.022,N,57.345,W
8/29/2010,10:59:37,17.024,N,57.356,W
8/29/2010,11:01:37,17.026,N,57.368,W
8/29/2010,11:03:37,17.028,N,57.38,W
8/29/2010,11:05:37,17.03,N,57.391,W
8/29/2010,11:07:38,17.032,N,57.403,W
8/29/2010,11:09:38,17.033,N,57.415,W
8/29/2010,11:11:38,17.035,N,57.427,W
8/29/2010,11:13:38,17.037,N,57.438,W
8/29/2010,11:15:37,17.039,N,57.45,W
8/29/2010,11:17:37,17.041,N,57.462,W
8/29/2010,11:19:37,17.043,N,57.474,W
8/29/2010,11:21:37,17.044,N,57.485,W
8/29/2010,11:23:38,17.046,N,57.497,W
8/29/2010,11:25:38,17.048,N,57.509,W
8/29/2010,11:27:38,17.049,N,57.52,W
8/29/2010,11:29:37,17.051,N,57.532,W
8/29/2010,11:31:37,17.052,N,57.543,W
8/29/2010,11:33:37,17.054,N,57.555,W
8/29/2010,11:35:37,17.055,N,57.566,W
8/29/2010,11:37:38,17.057,N,57.577,W
8/29/2010,11:39:38,17.058,N,57.588,W
8/29/2010,11:41:38,17.059,N,57.599,W
8/29/2010,11:43:38,17.06,N,57.61,W
8/29/2010,11:45:37,17.061,N,57.621,W
8/29/2010,11:47:37,17.062,N,57.631,W
8/29/2010,11:49:37,17.063,N,57.642,W
8/29/2010,11:51:37,17.064,N,57.652,W
8/29/2010,11:53:38,17.065,N,57.662,W
8/29/2010,11:54:38,17.065,N,57.667,W
8/29/2010,11:56:39,17.064,N,57.676,W
8/29/2010,11:58:39,17.063,N,57.685,W
8/29/2010,12:00:39,17.062,N,57.693,W
8/29/2010,12:02:38,17.061,N,57.702,W
8/29/2010,12:04:38,17.059,N,57.71,W
8/29/2010,12:06:38,17.058,N,57.718,W
8/29/2010,12:08:38,17.056,N,57.726,W
8/29/2010,12:10:39,17.055,N,57.734,W
8/29/2010,12:12:39,17.053,N,57.742,W
8/29/2010,12:14:39,17.051,N,57.749,W
8/29/2010,12:16:39,17.05,N,57.757,W
8/29/2010,12:18:38,17.048,N,57.764,W
8/29/2010,12:20:38,17.046,N,57.772,W
8/29/2010,12:22:38,17.044,N,57.779,W
8/29/2010,12:24:38,17.043,N,57.786,W
8/29/2010,12:26:39,17.041,N,57.793,W
8/29/2010,12:28:39,17.039,N,57.8,W
8/29/2010,12:30:39,17.038,N,57.807,W
8/29/2010,12:32:38,17.036,N,57.814,W
8/29/2010,12:34:38,17.035,N,57.82,W
8/29/2010,12:36:38,17.033,N,57.827,W
8/29/2010,12:38:38,17.032,N,57.834,W
8/29/2010,12:40:39,17.031,N,57.84,W
8/29/2010,12:42:39,17.03,N,57.846,W
8/29/2010,12:44:39,17.029,N,57.853,W
8/29/2010,12:46:39,17.028,N,57.859,W
8/29/2010,12:48:38,17.027,N,57.865,W
8/29/2010,12:50:38,17.027,N,57.871,W
8/29/2010,12:52:38,17.027,N,57.878,W
8/29/2010,12:54:38,17.026,N,57.884,W
8/29/2010,12:56:39,17.026,N,57.89,W
8/29/2010,12:58:39,17.026,N,57.896,W
8/29/2010,13:00:39,17.027,N,57.902,W
8/29/2010,13:02:38,17.027,N,57.908,W
8/29/2010,13:04:38,17.028,N,57.913,W
8/29/2010,13:06:38,17.028,N,57.919,W
8/29/2010,13:08:38,17.029,N,57.925,W
8/29/2010,13:10:39,17.03,N,57.931,W
8/29/2010,13:12:39,17.031,N,57.937,W
8/29/2010,13:14:39,17.032,N,57.942,W
8/29/2010,13:16:39,17.033,N,57.948,W
8/29/2010,13:18:38,17.034,N,57.954,W
8/29/2010,13:18:47,17.034,N,57.954,W
8/29/2010,13:20:47,17.035,N,57.96,W
8/29/2010,13:22:47,17.036,N,57.965,W
8/29/2010,13:24:46,17.037,N,57.971,W
8/29/2010,13:26:46,17.039,N,57.976,W
8/29/2010,13:28:46,17.04,N,57.982,W
8/29/2010,13:30:46,17.042,N,57.987,W
8/29/2010,13:32:47,17.043,N,57.993,W
8/29/2010,13:34:47,17.045,N,57.998,W
8/29/2010,13:36:47,17.047,N,58.004,W
8/29/2010,13:38:47,17.049,N,58.009,W
8/29/2010,13:40:46,17.05,N,58.015,W
8/29/2010,13:42:46,17.052,N,58.02,W
8/29/2010,13:44:46,17.055,N,58.025,W
8/29/2010,13:46:47,17.057,N,58.031,W
8/29/2010,13:48:47,17.059,N,58.036,W
8/29/2010,13:50:47,17.061,N,58.042,W
8/29/2010,13:52:18,17.063,N,58.046,W
8/29/2010,13:54:18,17.065,N,58.052,W
8/29/2010,13:56:18,17.067,N,58.058,W
8/29/2010,13:58:18,17.069,N,58.063,W
8/29/2010,14:00:19,17.071,N,58.069,W
8/29/2010,14:02:19,17.073,N,58.075,W
8/29/2010,14:04:19,17.075,N,58.081,W
8/29/2010,14:06:19,17.077,N,58.087,W
8/29/2010,14:08:18,17.08,N,58.093,W
8/29/2010,14:10:18,17.082,N,58.099,W
8/29/2010,14:12:18,17.084,N,58.106,W
8/29/2010,14:14:18,17.087,N,58.112,W
8/29/2010,14:16:19,17.089,N,58.118,W
8/29/2010,14:18:19,17.091,N,58.125,W
8/29/2010,14:20:19,17.094,N,58.131,W
8/29/2010,14:22:18,17.097,N,58.138,W
8/29/2010,14:24:18,17.099,N,58.144,W
8/29/2010,14:26:18,17.102,N,58.151,W
8/29/2010,14:28:18,17.105,N,58.158,W
8/29/2010,14:30:19,17.108,N,58.165,W
8/29/2010,14:32:19,17.111,N,58.172,W
8/29/2010,14:34:19,17.114,N,58.179,W
8/29/2010,14:36:19,17.117,N,58.186,W
8/29/2010,14:38:18,17.12,N,58.194,W
8/29/2010,14:40:18,17.123,N,58.201,W
8/29/2010,14:42:18,17.126,N,58.208,W
8/29/2010,14:44:18,17.13,N,58.216,W
8/29/2010,14:46:19,17.133,N,58.224,W
8/29/2010,14:48:19,17.137,N,58.231,W
8/29/2010,14:50:19,17.14,N,58.239,W
8/29/2010,14:52:18,17.144,N,58.247,W
8/29/2010,14:54:18,17.148,N,58.255,W
8/29/2010,14:56:18,17.152,N,58.263,W
8/29/2010,14:58:18,17.155,N,58.271,W
8/29/2010,15:00:19,17.159,N,58.279,W
8/29/2010,15:02:19,17.163,N,58.287,W
8/29/2010,15:04:19,17.167,N,58.296,W
8/29/2010,15:06:19,17.171,N,58.304,W
8/29/2010,15:08:18,17.175,N,58.312,W
8/29/2010,15:10:18,17.179,N,58.321,W
8/29/2010,15:12:18,17.183,N,58.329,W
8/29/2010,15:14:18,17.187,N,58.337,W
8/29/2010,15:16:19,17.191,N,58.346,W
8/29/2010,15:18:19,17.196,N,58.354,W
8/29/2010,15:20:19,17.2,N,58.363,W
8/29/2010,15:22:18,17.204,N,58.371,W
8/29/2010,15:24:18,17.208,N,58.38,W
8/29/2010,15:26:18,17.212,N,58.388,W
8/29/2010,15:28:18,17.216,N,58.396,W
8/29/2010,15:30:19,17.221,N,58.405,W
8/29/2010,15:32:19,17.225,N,58.413,W
8/29/2010,15:34:19,17.229,N,58.422,W
8/29/2010,15:36:19,17.233,N,58.43,W
8/29/2010,15:38:18,17.237,N,58.438,W
8/29/2010,15:40:12,17.241,N,58.446,W
8/29/2010,15:42:12,17.244,N,58.453,W
8/29/2010,15:44:13,17.247,N,58.46,W
8/29/2010,15:46:13,17.251,N,58.467,W
8/29/2010,15:48:13,17.254,N,58.474,W
8/29/2010,15:50:13,17.257,N,58.481,W
8/29/2010,15:52:12,17.26,N,58.488,W
8/29/2010,15:54:12,17.263,N,58.495,W
8/29/2010,15:56:12,17.266,N,58.501,W
8/29/2010,15:58:12,17.27,N,58.508,W
8/29/2010,16:00:13,17.273,N,58.515,W
8/29/2010,16:02:13,17.276,N,58.522,W
8/29/2010,16:04:13,17.279,N,58.529,W
8/29/2010,16:06:12,17.282,N,58.535,W
8/29/2010,16:08:12,17.285,N,58.542,W
8/29/2010,16:10:12,17.288,N,58.549,W
8/29/2010,16:12:12,17.291,N,58.555,W
8/29/2010,16:14:13,17.294,N,58.562,W
8/29/2010,16:16:13,17.297,N,58.569,W
8/29/2010,16:18:13,17.301,N,58.575,W
8/29/2010,16:20:13,17.304,N,58.582,W
8/29/2010,16:22:12,17.307,N,58.588,W
8/29/2010,16:24:12,17.31,N,58.595,W
8/29/2010,16:26:12,17.313,N,58.601,W
8/29/2010,16:28:12,17.316,N,58.608,W
8/29/2010,16:30:13,17.319,N,58.614,W
8/29/2010,16:32:13,17.322,N,58.62,W
8/29/2010,16:34:13,17.325,N,58.627,W
8/29/2010,16:36:12,17.328,N,58.633,W
8/29/2010,16:38:12,17.331,N,58.64,W
8/29/2010,16:40:12,17.334,N,58.646,W
8/29/2010,16:42:12,17.337,N,58.652,W
8/29/2010,16:44:13,17.34,N,58.659,W
8/29/2010,16:46:13,17.343,N,58.665,W
8/29/2010,16:48:13,17.345,N,58.671,W
8/29/2010,16:50:13,17.348,N,58.678,W
8/29/2010,16:52:12,17.351,N,58.684,W
8/29/2010,16:54:12,17.354,N,58.69,W
8/29/2010,16:56:12,17.357,N,58.696,W
8/29/2010,16:58:12,17.36,N,58.703,W
8/29/2010,17:00:13,17.363,N,58.709,W
8/29/2010,17:02:13,17.366,N,58.715,W
8/29/2010,17:04:13,17.368,N,58.722,W
8/29/2010,17:06:12,17.371,N,58.728,W
8/29/2010,17:08:12,17.374,N,58.734,W
8/29/2010,17:10:12,17.377,N,58.741,W
8/29/2010,17:12:12,17.38,N,58.747,W
8/29/2010,17:14:13,17.382,N,58.753,W
8/29/2010,17:16:13,17.385,N,58.76,W
8/29/2010,17:18:13,17.388,N,58.766,W
8/29/2010,17:20:13,17.391,N,58.773,W
8/29/2010,17:21:55,17.393,N,58.778,W
8/29/2010,17:23:55,17.396,N,58.785,W
8/29/2010,17:25:55,17.399,N,58.793,W
8/29/2010,17:27:56,17.402,N,58.801,W
8/29/2010,17:29:56,17.404,N,58.808,W
8/29/2010,17:31:56,17.407,N,58.816,W
8/29/2010,17:33:56,17.41,N,58.824,W
8/29/2010,17:35:55,17.413,N,58.831,W
8/29/2010,17:37:55,17.416,N,58.839,W
8/29/2010,17:39:55,17.418,N,58.847,W
8/29/2010,17:41:56,17.421,N,58.855,W
8/29/2010,17:43:56,17.424,N,58.863,W
8/29/2010,17:45:56,17.427,N,58.871,W
8/29/2010,17:47:56,17.429,N,58.88,W
8/29/2010,17:49:55,17.432,N,58.888,W
8/29/2010,17:51:55,17.435,N,58.896,W
8/29/2010,17:53:55,17.437,N,58.905,W
8/29/2010,17:55:55,17.44,N,58.913,W
8/29/2010,17:57:56,17.443,N,58.921,W
8/29/2010,17:59:56,17.446,N,58.93,W
8/29/2010,18:01:56,17.448,N,58.939,W
8/29/2010,18:03:56,17.451,N,58.947,W
8/29/2010,18:05:55,17.453,N,58.956,W
8/29/2010,18:07:55,17.456,N,58.965,W
8/29/2010,18:09:55,17.459,N,58.974,W
8/29/2010,18:11:56,17.461,N,58.983,W
8/29/2010,18:13:56,17.464,N,58.991,W
8/29/2010,18:15:56,17.466,N,59,W
8/29/2010,18:17:56,17.469,N,59.009,W
8/29/2010,18:19:55,17.471,N,59.018,W
8/29/2010,18:21:55,17.474,N,59.027,W
8/29/2010,18:23:55,17.476,N,59.037,W
8/29/2010,18:25:55,17.479,N,59.046,W
8/29/2010,18:27:56,17.481,N,59.055,W
8/29/2010,18:29:56,17.484,N,59.064,W
8/29/2010,18:31:56,17.486,N,59.073,W
8/29/2010,18:33:56,17.489,N,59.083,W
8/29/2010,18:35:55,17.491,N,59.092,W
8/29/2010,18:37:55,17.493,N,59.101,W
8/29/2010,18:39:55,17.496,N,59.111,W
8/29/2010,18:41:56,17.498,N,59.12,W
8/29/2010,18:43:56,17.5,N,59.129,W
8/29/2010,18:45:56,17.503,N,59.139,W
8/29/2010,18:47:56,17.505,N,59.148,W
8/29/2010,18:49:55,17.507,N,59.157,W
8/29/2010,18:51:55,17.509,N,59.167,W
8/29/2010,18:53:55,17.512,N,59.176,W
8/29/2010,18:55:55,17.514,N,59.186,W
8/29/2010,18:57:56,17.516,N,59.195,W
8/29/2010,18:59:56,17.518,N,59.205,W
8/29/2010,19:01:56,17.52,N,59.214,W
8/29/2010,19:03:56,17.522,N,59.223,W
8/29/2010,19:05:55,17.524,N,59.233,W
8/29/2010,19:07:55,17.526,N,59.242,W
8/29/2010,19:09:55,17.528,N,59.252,W
8/29/2010,19:11:56,17.53,N,59.261,W
8/29/2010,19:13:56,17.532,N,59.271,W
8/29/2010,19:15:56,17.534,N,59.28,W
8/29/2010,19:17:56,17.536,N,59.289,W
8/29/2010,19:19:55,17.538,N,59.299,W
8/29/2010,19:21:55,17.54,N,59.308,W
8/29/2010,19:23:55,17.541,N,59.317,W
8/29/2010,19:25:55,17.543,N,59.327,W
8/29/2010,19:27:56,17.545,N,59.336,W
8/29/2010,19:29:56,17.547,N,59.345,W
8/29/2010,19:31:56,17.548,N,59.354,W
8/29/2010,19:33:56,17.55,N,59.364,W
8/29/2010,19:35:55,17.551,N,59.373,W
8/29/2010,19:37:55,17.553,N,59.382,W
8/29/2010,19:39:55,17.555,N,59.391,W
8/29/2010,19:41:56,17.556,N,59.4,W
8/29/2010,19:43:56,17.558,N,59.409,W
8/29/2010,19:45:56,17.559,N,59.418,W
8/29/2010,19:47:56,17.56,N,59.427,W
8/29/2010,19:49:55,17.562,N,59.436,W
8/29/2010,19:51:55,17.563,N,59.445,W
8/29/2010,19:53:55,17.564,N,59.454,W
8/29/2010,19:55:55,17.566,N,59.462,W
8/29/2010,19:57:56,17.567,N,59.471,W
8/29/2010,19:59:56,17.568,N,59.48,W
8/29/2010,20:01:56,17.569,N,59.488,W
8/29/2010,20:03:56,17.57,N,59.497,W
8/29/2010,20:05:55,17.572,N,59.505,W
8/29/2010,20:07:55,17.573,N,59.514,W
8/29/2010,20:09:55,17.574,N,59.522,W
8/29/2010,20:11:56,17.575,N,59.531,W
8/29/2010,20:13:56,17.576,N,59.539,W
8/29/2010,20:15:56,17.577,N,59.547,W
8/29/2010,20:17:56,17.577,N,59.555,W
8/29/2010,20:19:55,17.578,N,59.564,W
8/29/2010,20:21:55,17.579,N,59.572,W
8/29/2010,20:23:55,17.58,N,59.58,W
8/29/2010,20:25:55,17.581,N,59.588,W
8/29/2010,20:27:56,17.582,N,59.596,W
8/29/2010,20:29:56,17.582,N,59.604,W
8/29/2010,20:31:56,17.583,N,59.612,W
8/29/2010,20:33:56,17.584,N,59.62,W
8/29/2010,20:35:55,17.584,N,59.628,W
8/29/2010,20:37:55,17.585,N,59.636,W
8/29/2010,20:39:55,17.586,N,59.644,W
8/29/2010,20:41:56,17.586,N,59.651,W
8/29/2010,20:43:56,17.587,N,59.659,W
8/29/2010,20:45:56,17.587,N,59.667,W
8/29/2010,20:47:56,17.588,N,59.674,W
8/29/2010,20:49:55,17.588,N,59.682,W
8/29/2010,20:51:55,17.589,N,59.69,W
8/29/2010,20:53:55,17.589,N,59.697,W
8/29/2010,20:55:55,17.59,N,59.705,W
8/29/2010,20:57:30,17.59,N,59.711,W
8/29/2010,20:59:30,17.589,N,59.718,W
8/29/2010,21:01:30,17.587,N,59.724,W
8/29/2010,21:03:31,17.586,N,59.731,W
8/29/2010,21:05:31,17.585,N,59.738,W
8/29/2010,21:07:31,17.584,N,59.745,W
8/29/2010,21:09:31,17.583,N,59.752,W
8/29/2010,21:11:30,17.582,N,59.758,W
8/29/2010,21:13:30,17.582,N,59.765,W
8/29/2010,21:15:30,17.581,N,59.772,W
8/29/2010,21:17:30,17.581,N,59.779,W
8/29/2010,21:19:31,17.58,N,59.786,W
8/29/2010,21:21:31,17.58,N,59.794,W
8/29/2010,21:23:31,17.58,N,59.801,W
8/29/2010,21:25:30,17.58,N,59.808,W
8/29/2010,21:27:30,17.58,N,59.815,W
8/29/2010,21:29:30,17.58,N,59.822,W
8/29/2010,21:31:30,17.58,N,59.83,W
8/29/2010,21:33:31,17.581,N,59.837,W
8/29/2010,21:35:31,17.581,N,59.844,W
8/29/2010,21:37:31,17.582,N,59.852,W
8/29/2010,21:39:31,17.583,N,59.859,W
8/29/2010,21:41:30,17.583,N,59.867,W
8/29/2010,21:43:30,17.584,N,59.874,W
8/29/2010,21:45:30,17.585,N,59.882,W
8/29/2010,21:47:30,17.586,N,59.889,W
8/29/2010,21:49:31,17.587,N,59.897,W
8/29/2010,21:51:31,17.589,N,59.905,W
8/29/2010,21:53:31,17.59,N,59.912,W
8/29/2010,21:55:30,17.591,N,59.92,W
8/29/2010,21:57:30,17.593,N,59.928,W
8/29/2010,21:59:30,17.594,N,59.935,W
8/29/2010,22:01:30,17.596,N,59.943,W
8/29/2010,22:03:00,17.597,N,59.949,W
8/29/2010,22:05:00,17.599,N,59.958,W
8/29/2010,22:07:00,17.602,N,59.966,W
8/29/2010,22:09:00,17.604,N,59.975,W
8/29/2010,22:11:01,17.607,N,59.983,W
8/29/2010,22:13:01,17.61,N,59.992,W
8/29/2010,22:15:01,17.613,N,60.001,W
8/29/2010,22:17:01,17.616,N,60.01,W
8/29/2010,22:19:00,17.619,N,60.018,W
8/29/2010,22:21:00,17.622,N,60.027,W
8/29/2010,22:23:00,17.625,N,60.036,W
8/29/2010,22:25:00,17.627,N,60.044,W
8/29/2010,22:27:01,17.63,N,60.053,W
8/29/2010,22:29:01,17.633,N,60.062,W
8/29/2010,22:31:01,17.636,N,60.07,W
8/29/2010,22:33:00,17.639,N,60.079,W
8/29/2010,22:35:00,17.642,N,60.087,W
8/29/2010,22:37:00,17.645,N,60.096,W
8/29/2010,22:39:00,17.648,N,60.104,W
8/29/2010,22:41:01,17.651,N,60.112,W
8/29/2010,22:43:01,17.653,N,60.12,W
8/29/2010,22:45:01,17.656,N,60.129,W
8/29/2010,22:47:01,17.658,N,60.136,W
8/29/2010,22:49:00,17.661,N,60.144,W
8/29/2010,22:51:00,17.663,N,60.152,W
8/29/2010,22:53:00,17.665,N,60.16,W
8/29/2010,22:55:00,17.667,N,60.167,W
8/29/2010,22:57:01,17.669,N,60.175,W
8/29/2010,22:59:01,17.671,N,60.182,W
8/29/2010,23:01:01,17.673,N,60.189,W
8/29/2010,23:03:00,17.675,N,60.197,W
8/29/2010,23:05:00,17.676,N,60.204,W
8/29/2010,23:07:00,17.678,N,60.211,W
8/29/2010,23:09:00,17.679,N,60.218,W
8/29/2010,23:11:01,17.681,N,60.225,W
8/29/2010,23:11:06,17.681,N,60.225,W
8/29/2010,23:13:06,17.682,N,60.232,W
8/29/2010,23:15:06,17.684,N,60.239,W
8/29/2010,23:17:05,17.685,N,60.246,W
8/29/2010,23:19:05,17.686,N,60.252,W
8/29/2010,23:21:05,17.688,N,60.259,W
8/29/2010,23:23:05,17.689,N,60.266,W
8/29/2010,23:25:06,17.69,N,60.272,W
8/29/2010,23:27:06,17.691,N,60.279,W
8/29/2010,23:29:06,17.692,N,60.286,W
8/29/2010,23:31:06,17.694,N,60.292,W
8/29/2010,23:33:05,17.695,N,60.299,W
8/29/2010,23:35:05,17.696,N,60.305,W
8/29/2010,23:37:05,17.697,N,60.312,W
8/29/2010,23:38:05,17.698,N,60.315,W
8/29/2010,23:40:05,17.699,N,60.322,W
8/29/2010,23:42:05,17.701,N,60.328,W
8/29/2010,23:44:04,17.703,N,60.335,W
8/29/2010,23:46:04,17.704,N,60.341,W
8/29/2010,23:48:04,17.706,N,60.348,W
8/29/2010,23:50:04,17.708,N,60.354,W
8/29/2010,23:52:05,17.709,N,60.361,W
8/29/2010,23:54:05,17.711,N,60.367,W
8/29/2010,23:56:05,17.713,N,60.374,W
8/29/2010,23:58:05,17.715,N,60.38,W
8/30/2010,0:00:04,17.717,N,60.387,W
8/30/2010,0:02:04,17.719,N,60.393,W
8/30/2010,0:04:04,17.722,N,60.399,W
8/30/2010,0:06:04,17.724,N,60.406,W
8/30/2010,0:08:05,17.726,N,60.412,W
8/30/2010,0:10:05,17.728,N,60.418,W
8/30/2010,0:12:05,17.73,N,60.425,W
8/30/2010,0:14:04,17.732,N,60.431,W
8/30/2010,0:16:04,17.734,N,60.438,W
8/30/2010,0:18:04,17.736,N,60.444,W
8/30/2010,0:20:04,17.738,N,60.451,W
8/30/2010,0:22:05,17.74,N,60.457,W
8/30/2010,0:24:05,17.742,N,60.464,W
8/30/2010,0:26:05,17.744,N,60.47,W
8/30/2010,0:28:05,17.745,N,60.477,W
8/30/2010,0:30:04,17.747,N,60.483,W
8/30/2010,0:32:04,17.748,N,60.49,W
8/30/2010,0:34:04,17.75,N,60.497,W
8/30/2010,0:36:04,17.751,N,60.504,W
8/30/2010,0:38:05,17.752,N,60.51,W
8/30/2010,0:38:49,17.752,N,60.513,W
8/30/2010,0:40:49,17.753,N,60.52,W
8/30/2010,0:42:49,17.753,N,60.527,W
8/30/2010,0:44:48,17.754,N,60.534,W
8/30/2010,0:46:48,17.754,N,60.541,W
8/30/2010,0:48:48,17.754,N,60.548,W
