Track,for,Jose,2017,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/9/2017,6:20:30,17.048,N,59.783,W
9/9/2017,6:22:30,17.052,N,59.787,W
9/9/2017,6:24:29,17.056,N,59.792,W
9/9/2017,6:26:30,17.06,N,59.797,W
9/9/2017,6:28:30,17.064,N,59.801,W
9/9/2017,6:30:29,17.068,N,59.806,W
9/9/2017,6:32:29,17.072,N,59.811,W
9/9/2017,6:34:30,17.076,N,59.816,W
9/9/2017,6:36:30,17.081,N,59.82,W
9/9/2017,6:38:29,17.085,N,59.825,W
9/9/2017,6:40:29,17.089,N,59.83,W
9/9/2017,6:42:30,17.093,N,59.835,W
9/9/2017,6:44:30,17.097,N,59.839,W
9/9/2017,6:46:29,17.102,N,59.844,W
9/9/2017,6:48:29,17.106,N,59.849,W
9/9/2017,6:50:30,17.11,N,59.854,W
9/9/2017,6:52:30,17.115,N,59.859,W
9/9/2017,6:54:29,17.119,N,59.863,W
9/9/2017,6:56:30,17.123,N,59.868,W
9/9/2017,6:58:30,17.128,N,59.873,W
9/9/2017,7:00:29,17.132,N,59.878,W
9/9/2017,7:02:29,17.136,N,59.883,W
9/9/2017,7:04:30,17.141,N,59.888,W
9/9/2017,7:06:30,17.145,N,59.893,W
9/9/2017,7:08:29,17.15,N,59.897,W
9/9/2017,7:10:29,17.154,N,59.902,W
9/9/2017,7:12:30,17.158,N,59.907,W
9/9/2017,7:14:30,17.163,N,59.912,W
9/9/2017,7:16:29,17.167,N,59.917,W
9/9/2017,7:18:29,17.172,N,59.922,W
9/9/2017,7:20:30,17.176,N,59.927,W
9/9/2017,7:22:30,17.181,N,59.932,W
9/9/2017,7:24:29,17.186,N,59.937,W
9/9/2017,7:26:30,17.19,N,59.942,W
9/9/2017,7:28:30,17.195,N,59.947,W
9/9/2017,7:30:29,17.199,N,59.952,W
9/9/2017,7:32:29,17.204,N,59.957,W
9/9/2017,7:34:30,17.208,N,59.962,W
9/9/2017,7:36:30,17.213,N,59.967,W
9/9/2017,7:38:29,17.218,N,59.972,W
9/9/2017,7:40:29,17.222,N,59.977,W
9/9/2017,7:42:30,17.227,N,59.982,W
9/9/2017,7:44:30,17.232,N,59.987,W
9/9/2017,7:46:29,17.236,N,59.992,W
9/9/2017,7:48:29,17.241,N,59.997,W
9/9/2017,7:50:30,17.246,N,60.002,W
9/9/2017,7:52:30,17.251,N,60.007,W
9/9/2017,7:54:29,17.255,N,60.012,W
9/9/2017,7:56:30,17.26,N,60.017,W
9/9/2017,7:58:30,17.265,N,60.023,W
9/9/2017,8:00:30,17.27,N,60.028,W
9/9/2017,8:02:30,17.275,N,60.033,W
9/9/2017,8:04:30,17.279,N,60.038,W
9/9/2017,8:06:30,17.284,N,60.043,W
9/9/2017,8:08:29,17.289,N,60.049,W
9/9/2017,8:10:29,17.294,N,60.054,W
9/9/2017,8:12:29,17.299,N,60.059,W
9/9/2017,8:14:29,17.304,N,60.064,W
9/9/2017,8:16:30,17.308,N,60.07,W
9/9/2017,8:18:30,17.313,N,60.075,W
9/9/2017,8:20:30,17.318,N,60.08,W
9/9/2017,8:22:30,17.323,N,60.085,W
9/9/2017,8:24:29,17.328,N,60.091,W
9/9/2017,8:26:29,17.333,N,60.096,W
9/9/2017,8:28:29,17.338,N,60.101,W
9/9/2017,8:30:30,17.343,N,60.107,W
9/9/2017,8:32:30,17.348,N,60.112,W
9/9/2017,8:34:30,17.353,N,60.118,W
9/9/2017,8:36:30,17.358,N,60.123,W
9/9/2017,8:38:29,17.363,N,60.128,W
9/9/2017,8:40:29,17.368,N,60.134,W
9/9/2017,8:42:29,17.373,N,60.139,W
9/9/2017,8:44:29,17.378,N,60.145,W
9/9/2017,8:46:30,17.383,N,60.15,W
9/9/2017,8:48:30,17.388,N,60.156,W
9/9/2017,8:50:30,17.393,N,60.161,W
9/9/2017,8:52:30,17.398,N,60.167,W
9/9/2017,8:54:29,17.403,N,60.172,W
9/9/2017,8:56:29,17.408,N,60.178,W
9/9/2017,8:58:29,17.413,N,60.183,W
9/9/2017,9:00:30,17.419,N,60.189,W
9/9/2017,9:02:30,17.424,N,60.194,W
9/9/2017,9:04:30,17.429,N,60.2,W
9/9/2017,9:06:30,17.434,N,60.206,W
9/9/2017,9:08:29,17.439,N,60.211,W
9/9/2017,9:10:29,17.444,N,60.217,W
9/9/2017,9:12:29,17.449,N,60.223,W
9/9/2017,9:14:29,17.455,N,60.228,W
9/9/2017,9:16:30,17.46,N,60.234,W
9/9/2017,9:18:30,17.465,N,60.24,W
9/9/2017,9:20:30,17.47,N,60.245,W
9/9/2017,9:22:30,17.475,N,60.251,W
9/9/2017,9:24:29,17.481,N,60.257,W
9/9/2017,9:26:29,17.486,N,60.262,W
9/9/2017,9:28:29,17.491,N,60.268,W
9/9/2017,9:30:30,17.496,N,60.274,W
9/9/2017,9:32:30,17.502,N,60.28,W
9/9/2017,9:34:30,17.507,N,60.285,W
9/9/2017,9:36:30,17.512,N,60.291,W
9/9/2017,9:38:29,17.517,N,60.297,W
9/9/2017,9:40:29,17.523,N,60.303,W
9/9/2017,9:42:29,17.528,N,60.308,W
9/9/2017,9:44:29,17.533,N,60.314,W
9/9/2017,9:46:30,17.538,N,60.32,W
9/9/2017,9:48:30,17.544,N,60.326,W
9/9/2017,9:50:30,17.549,N,60.332,W
9/9/2017,9:52:30,17.554,N,60.338,W
9/9/2017,9:54:29,17.56,N,60.343,W
9/9/2017,9:56:29,17.565,N,60.349,W
9/9/2017,9:58:29,17.57,N,60.355,W
9/9/2017,10:00:30,17.576,N,60.361,W
9/9/2017,10:02:30,17.581,N,60.367,W
9/9/2017,10:04:30,17.587,N,60.373,W
9/9/2017,10:06:30,17.592,N,60.379,W
9/9/2017,10:08:29,17.597,N,60.385,W
9/9/2017,10:10:29,17.603,N,60.391,W
9/9/2017,10:12:29,17.608,N,60.397,W
9/9/2017,10:14:29,17.613,N,60.403,W
9/9/2017,10:16:30,17.619,N,60.409,W
9/9/2017,10:18:30,17.624,N,60.415,W
9/9/2017,10:20:30,17.63,N,60.42,W
9/9/2017,10:22:30,17.635,N,60.426,W
9/9/2017,10:24:29,17.64,N,60.432,W
9/9/2017,10:26:29,17.646,N,60.438,W
9/9/2017,10:28:29,17.651,N,60.444,W
9/9/2017,10:30:30,17.657,N,60.45,W
9/9/2017,10:32:30,17.662,N,60.456,W
9/9/2017,10:34:30,17.668,N,60.462,W
9/9/2017,10:36:30,17.673,N,60.469,W
9/9/2017,10:38:29,17.679,N,60.475,W
9/9/2017,10:40:29,17.684,N,60.481,W
9/9/2017,10:42:29,17.69,N,60.487,W
9/9/2017,10:44:29,17.695,N,60.493,W
9/9/2017,10:46:30,17.701,N,60.499,W
9/9/2017,10:48:30,17.706,N,60.505,W
9/9/2017,10:50:30,17.712,N,60.511,W
9/9/2017,10:52:30,17.717,N,60.517,W
9/9/2017,10:52:30,17.717,N,60.517,W
9/9/2017,10:54:29,17.722,N,60.523,W
9/9/2017,10:56:29,17.728,N,60.529,W
9/9/2017,10:58:29,17.733,N,60.535,W
9/9/2017,11:00:30,17.739,N,60.541,W
9/9/2017,11:02:30,17.744,N,60.548,W
9/9/2017,11:04:30,17.75,N,60.554,W
9/9/2017,11:06:30,17.755,N,60.56,W
9/9/2017,11:08:29,17.761,N,60.566,W
9/9/2017,11:10:29,17.766,N,60.572,W
9/9/2017,11:12:29,17.772,N,60.578,W
9/9/2017,11:14:29,17.778,N,60.584,W
9/9/2017,11:16:30,17.783,N,60.59,W
9/9/2017,11:18:30,17.789,N,60.597,W
9/9/2017,11:20:30,17.794,N,60.603,W
9/9/2017,11:22:30,17.8,N,60.609,W
9/9/2017,11:24:29,17.805,N,60.615,W
9/9/2017,11:26:29,17.811,N,60.621,W
9/9/2017,11:28:29,17.816,N,60.627,W
9/9/2017,11:30:30,17.822,N,60.634,W
9/9/2017,11:32:30,17.828,N,60.64,W
9/9/2017,11:34:30,17.833,N,60.646,W
9/9/2017,11:36:30,17.839,N,60.652,W
9/9/2017,11:38:29,17.844,N,60.658,W
9/9/2017,11:40:29,17.85,N,60.665,W
9/9/2017,11:42:29,17.855,N,60.671,W
9/9/2017,11:44:29,17.861,N,60.677,W
9/9/2017,11:46:30,17.867,N,60.683,W
9/9/2017,11:48:30,17.872,N,60.689,W
9/9/2017,11:50:30,17.878,N,60.696,W
9/9/2017,11:52:30,17.883,N,60.702,W
9/9/2017,11:54:29,17.889,N,60.708,W
9/9/2017,11:56:29,17.895,N,60.714,W
9/9/2017,11:58:29,17.9,N,60.72,W
9/9/2017,12:00:30,17.906,N,60.727,W
9/9/2017,12:02:30,17.912,N,60.733,W
9/9/2017,12:04:30,17.917,N,60.739,W
9/9/2017,12:06:30,17.923,N,60.745,W
9/9/2017,12:08:29,17.928,N,60.752,W
9/9/2017,12:10:29,17.934,N,60.758,W
9/9/2017,12:12:29,17.94,N,60.764,W
9/9/2017,12:14:29,17.945,N,60.77,W
9/9/2017,12:16:30,17.951,N,60.776,W
9/9/2017,12:18:30,17.957,N,60.783,W
9/9/2017,12:20:30,17.962,N,60.789,W
9/9/2017,12:22:30,17.968,N,60.795,W
9/9/2017,12:24:29,17.973,N,60.801,W
9/9/2017,12:26:29,17.979,N,60.808,W
9/9/2017,12:28:29,17.985,N,60.814,W
9/9/2017,12:30:30,17.99,N,60.82,W
9/9/2017,12:32:30,17.996,N,60.826,W
9/9/2017,12:34:30,18.002,N,60.833,W
9/9/2017,12:36:30,18.007,N,60.839,W
9/9/2017,12:38:29,18.013,N,60.845,W
9/9/2017,12:40:00,18.017,N,60.85,W
9/9/2017,12:42:00,18.022,N,60.856,W
9/9/2017,12:44:00,18.028,N,60.862,W
9/9/2017,12:45:59,18.033,N,60.869,W
9/9/2017,12:47:59,18.039,N,60.875,W
9/9/2017,12:49:59,18.044,N,60.881,W
9/9/2017,12:51:59,18.049,N,60.887,W
9/9/2017,12:54:00,18.055,N,60.893,W
9/9/2017,12:56:00,18.06,N,60.899,W
9/9/2017,12:58:00,18.065,N,60.906,W
9/9/2017,13:00:00,18.071,N,60.912,W
9/9/2017,13:01:59,18.076,N,60.918,W
9/9/2017,13:03:59,18.081,N,60.924,W
9/9/2017,13:05:59,18.087,N,60.93,W
9/9/2017,13:08:00,18.092,N,60.936,W
9/9/2017,13:10:00,18.097,N,60.943,W
9/9/2017,13:12:00,18.103,N,60.949,W
9/9/2017,13:14:00,18.108,N,60.955,W
9/9/2017,13:15:59,18.113,N,60.961,W
9/9/2017,13:17:59,18.118,N,60.967,W
9/9/2017,13:19:59,18.124,N,60.973,W
9/9/2017,13:21:59,18.129,N,60.979,W
9/9/2017,13:24:00,18.134,N,60.986,W
9/9/2017,13:26:00,18.139,N,60.992,W
9/9/2017,13:28:00,18.144,N,60.998,W
9/9/2017,13:30:00,18.15,N,61.004,W
9/9/2017,13:31:59,18.155,N,61.01,W
9/9/2017,13:33:59,18.16,N,61.016,W
9/9/2017,13:35:59,18.165,N,61.022,W
9/9/2017,13:38:00,18.17,N,61.029,W
9/9/2017,13:40:00,18.175,N,61.035,W
9/9/2017,13:42:00,18.18,N,61.041,W
9/9/2017,13:44:00,18.185,N,61.047,W
9/9/2017,13:45:59,18.19,N,61.053,W
9/9/2017,13:47:59,18.196,N,61.059,W
9/9/2017,13:49:59,18.201,N,61.065,W
9/9/2017,13:51:59,18.206,N,61.071,W
9/9/2017,13:54:00,18.211,N,61.078,W
9/9/2017,13:56:00,18.216,N,61.084,W
9/9/2017,13:58:00,18.221,N,61.09,W
9/9/2017,14:00:00,18.226,N,61.096,W
9/9/2017,14:01:59,18.23,N,61.102,W
9/9/2017,14:03:59,18.235,N,61.108,W
9/9/2017,14:05:59,18.24,N,61.114,W
9/9/2017,14:08:00,18.245,N,61.12,W
9/9/2017,14:10:00,18.25,N,61.126,W
9/9/2017,14:12:00,18.255,N,61.133,W
9/9/2017,14:14:00,18.26,N,61.139,W
9/9/2017,14:15:59,18.265,N,61.145,W
9/9/2017,14:17:59,18.27,N,61.151,W
9/9/2017,14:19:59,18.274,N,61.157,W
9/9/2017,14:21:59,18.279,N,61.163,W
9/9/2017,14:24:00,18.284,N,61.169,W
9/9/2017,14:26:00,18.289,N,61.175,W
9/9/2017,14:28:00,18.293,N,61.181,W
9/9/2017,14:30:00,18.298,N,61.187,W
9/9/2017,14:31:59,18.303,N,61.194,W
9/9/2017,14:33:59,18.308,N,61.2,W
9/9/2017,14:35:59,18.312,N,61.206,W
9/9/2017,14:38:00,18.317,N,61.212,W
9/9/2017,14:40:00,18.321,N,61.218,W
9/9/2017,14:42:00,18.326,N,61.224,W
9/9/2017,14:44:00,18.331,N,61.23,W
9/9/2017,14:45:59,18.335,N,61.236,W
9/9/2017,14:47:59,18.34,N,61.242,W
9/9/2017,14:49:59,18.344,N,61.248,W
9/9/2017,14:51:59,18.349,N,61.254,W
9/9/2017,14:54:00,18.353,N,61.26,W
9/9/2017,14:56:00,18.358,N,61.266,W
9/9/2017,14:58:00,18.362,N,61.272,W
9/9/2017,15:00:00,18.367,N,61.278,W
9/9/2017,15:01:59,18.371,N,61.284,W
9/9/2017,15:03:59,18.376,N,61.291,W
9/9/2017,15:05:59,18.38,N,61.297,W
9/9/2017,15:08:00,18.384,N,61.303,W
9/9/2017,15:10:00,18.389,N,61.309,W
9/9/2017,15:12:00,18.393,N,61.315,W
9/9/2017,15:14:00,18.397,N,61.321,W
9/9/2017,15:15:59,18.402,N,61.327,W
9/9/2017,15:17:59,18.406,N,61.333,W
9/9/2017,15:19:59,18.41,N,61.339,W
9/9/2017,15:21:59,18.414,N,61.345,W
9/9/2017,15:24:00,18.419,N,61.351,W
9/9/2017,15:26:00,18.423,N,61.357,W
9/9/2017,15:28:00,18.427,N,61.363,W
9/9/2017,15:30:00,18.431,N,61.369,W
9/9/2017,15:31:59,18.435,N,61.375,W
9/9/2017,15:33:59,18.439,N,61.381,W
9/9/2017,15:35:59,18.443,N,61.387,W
9/9/2017,15:38:00,18.447,N,61.393,W
9/9/2017,15:40:00,18.451,N,61.399,W
9/9/2017,15:42:00,18.455,N,61.405,W
9/9/2017,15:44:00,18.459,N,61.411,W
9/9/2017,15:45:59,18.463,N,61.417,W
9/9/2017,15:47:59,18.467,N,61.423,W
9/9/2017,15:49:59,18.471,N,61.429,W
9/9/2017,15:51:59,18.475,N,61.435,W
9/9/2017,15:54:00,18.479,N,61.441,W
9/9/2017,15:56:00,18.483,N,61.447,W
9/9/2017,15:58:00,18.487,N,61.453,W
9/9/2017,16:00:00,18.49,N,61.459,W
9/9/2017,16:01:59,18.494,N,61.465,W
9/9/2017,16:03:59,18.498,N,61.471,W
9/9/2017,16:05:59,18.502,N,61.477,W
9/9/2017,16:08:00,18.506,N,61.483,W
9/9/2017,16:10:00,18.509,N,61.488,W
9/9/2017,16:12:00,18.513,N,61.494,W
9/9/2017,16:14:00,18.517,N,61.5,W
9/9/2017,16:15:59,18.52,N,61.506,W
9/9/2017,16:17:59,18.524,N,61.512,W
9/9/2017,16:19:59,18.528,N,61.518,W
9/9/2017,16:21:59,18.531,N,61.524,W
9/9/2017,16:24:00,18.535,N,61.53,W
9/9/2017,16:26:00,18.539,N,61.536,W
9/9/2017,16:28:00,18.542,N,61.542,W
9/9/2017,16:30:00,18.546,N,61.548,W
9/9/2017,16:31:59,18.549,N,61.554,W
9/9/2017,16:33:59,18.553,N,61.56,W
9/9/2017,16:35:59,18.556,N,61.566,W
9/9/2017,16:38:00,18.56,N,61.572,W
9/9/2017,16:40:00,18.564,N,61.578,W
9/9/2017,16:42:00,18.567,N,61.584,W
9/9/2017,16:44:00,18.571,N,61.59,W
9/9/2017,16:45:59,18.574,N,61.595,W
9/9/2017,16:47:59,18.577,N,61.601,W
9/9/2017,16:49:59,18.581,N,61.607,W
9/9/2017,16:51:59,18.584,N,61.613,W
9/9/2017,16:54:00,18.588,N,61.619,W
9/9/2017,16:56:00,18.591,N,61.625,W
9/9/2017,16:58:00,18.595,N,61.631,W
9/9/2017,17:00:00,18.598,N,61.637,W
9/9/2017,17:01:59,18.601,N,61.643,W
9/9/2017,17:03:59,18.605,N,61.649,W
9/9/2017,17:05:59,18.608,N,61.655,W
9/9/2017,17:08:00,18.612,N,61.661,W
9/9/2017,17:10:00,18.615,N,61.667,W
9/9/2017,17:12:00,18.618,N,61.672,W
9/9/2017,17:14:00,18.622,N,61.678,W
9/9/2017,17:15:59,18.625,N,61.684,W
9/9/2017,17:17:59,18.628,N,61.69,W
9/9/2017,17:19:59,18.632,N,61.696,W
9/9/2017,17:21:59,18.635,N,61.702,W
9/9/2017,17:24:00,18.638,N,61.708,W
9/9/2017,17:26:00,18.642,N,61.714,W
9/9/2017,17:28:00,18.645,N,61.72,W
9/9/2017,17:30:00,18.648,N,61.726,W
9/9/2017,17:31:59,18.652,N,61.732,W
9/9/2017,17:33:59,18.655,N,61.738,W
9/9/2017,17:35:59,18.658,N,61.743,W
9/9/2017,17:38:00,18.661,N,61.749,W
9/9/2017,17:40:00,18.665,N,61.755,W
9/9/2017,17:42:00,18.668,N,61.761,W
9/9/2017,17:44:00,18.671,N,61.767,W
9/9/2017,17:45:59,18.675,N,61.773,W
9/9/2017,17:47:59,18.678,N,61.779,W
9/9/2017,17:49:59,18.681,N,61.785,W
9/9/2017,17:51:59,18.684,N,61.791,W
9/9/2017,17:54:00,18.688,N,61.797,W
9/9/2017,17:56:00,18.691,N,61.803,W
9/9/2017,17:58:00,18.694,N,61.808,W
9/9/2017,18:00:00,18.698,N,61.814,W
9/9/2017,18:01:59,18.701,N,61.82,W
9/9/2017,18:03:59,18.704,N,61.826,W
9/9/2017,18:05:59,18.707,N,61.832,W
9/9/2017,18:08:00,18.711,N,61.838,W
9/9/2017,18:10:00,18.714,N,61.844,W
9/9/2017,18:12:00,18.717,N,61.85,W
9/9/2017,18:14:00,18.72,N,61.856,W
9/9/2017,18:15:59,18.724,N,61.862,W
9/9/2017,18:17:59,18.727,N,61.868,W
9/9/2017,18:19:59,18.73,N,61.874,W
9/9/2017,18:21:59,18.734,N,61.88,W
9/9/2017,18:24:00,18.737,N,61.885,W
9/9/2017,18:26:00,18.74,N,61.891,W
9/9/2017,18:28:00,18.743,N,61.897,W
9/9/2017,18:30:00,18.747,N,61.903,W
9/9/2017,18:31:59,18.75,N,61.909,W
9/9/2017,18:33:59,18.753,N,61.915,W
9/9/2017,18:35:59,18.757,N,61.921,W
9/9/2017,18:38:00,18.76,N,61.927,W
9/9/2017,18:40:00,18.763,N,61.933,W
9/9/2017,18:42:00,18.767,N,61.939,W
9/9/2017,18:44:00,18.77,N,61.945,W
9/9/2017,18:45:59,18.773,N,61.951,W
9/9/2017,18:47:59,18.777,N,61.957,W
9/9/2017,18:49:59,18.78,N,61.963,W
9/9/2017,18:51:59,18.783,N,61.969,W
9/9/2017,18:54:00,18.787,N,61.974,W
9/9/2017,18:56:00,18.79,N,61.98,W
9/9/2017,18:58:00,18.794,N,61.986,W
9/9/2017,19:00:00,18.797,N,61.992,W
9/9/2017,19:01:59,18.8,N,61.998,W
9/9/2017,19:03:59,18.804,N,62.004,W
9/9/2017,19:05:59,18.807,N,62.01,W
9/9/2017,19:08:00,18.811,N,62.016,W
9/9/2017,19:10:00,18.814,N,62.022,W
9/9/2017,19:12:00,18.818,N,62.028,W
9/9/2017,19:14:00,18.821,N,62.034,W
9/9/2017,19:15:59,18.825,N,62.04,W
9/9/2017,19:17:59,18.828,N,62.046,W
9/9/2017,19:19:59,18.832,N,62.052,W
9/9/2017,19:21:59,18.835,N,62.058,W
9/9/2017,19:24:00,18.839,N,62.064,W
9/9/2017,19:26:00,18.842,N,62.07,W
9/9/2017,19:28:00,18.846,N,62.076,W
9/9/2017,19:30:00,18.849,N,62.082,W
9/9/2017,19:31:59,18.853,N,62.088,W
9/9/2017,19:33:59,18.856,N,62.094,W
9/9/2017,19:35:59,18.86,N,62.1,W
9/9/2017,19:38:00,18.864,N,62.106,W
9/9/2017,19:40:00,18.867,N,62.112,W
9/9/2017,19:42:00,18.871,N,62.118,W
9/9/2017,19:44:00,18.875,N,62.124,W
9/9/2017,19:45:59,18.878,N,62.13,W
9/9/2017,19:47:59,18.882,N,62.136,W
9/9/2017,19:49:59,18.886,N,62.142,W
9/9/2017,19:51:59,18.89,N,62.148,W
9/9/2017,19:54:00,18.893,N,62.154,W
9/9/2017,19:56:00,18.897,N,62.16,W
9/9/2017,19:58:00,18.901,N,62.166,W
9/9/2017,20:00:00,18.905,N,62.172,W
9/9/2017,20:01:59,18.909,N,62.178,W
9/9/2017,20:03:59,18.912,N,62.184,W
9/9/2017,20:05:59,18.916,N,62.19,W
9/9/2017,20:08:00,18.92,N,62.196,W
9/9/2017,20:10:00,18.924,N,62.202,W
9/9/2017,20:12:00,18.928,N,62.208,W
9/9/2017,20:14:00,18.932,N,62.214,W
9/9/2017,20:15:59,18.936,N,62.22,W
9/9/2017,20:17:59,18.94,N,62.226,W
9/9/2017,20:19:59,18.944,N,62.232,W
9/9/2017,20:21:59,18.948,N,62.238,W
9/9/2017,20:24:00,18.952,N,62.245,W
9/9/2017,20:26:00,18.956,N,62.251,W
9/9/2017,20:28:00,18.96,N,62.257,W
9/9/2017,20:30:00,18.964,N,62.263,W
9/9/2017,20:31:59,18.968,N,62.269,W
9/9/2017,20:33:59,18.973,N,62.275,W
9/9/2017,20:35:59,18.977,N,62.281,W
9/9/2017,20:38:00,18.981,N,62.287,W
9/9/2017,20:40:00,18.985,N,62.293,W
9/9/2017,20:42:00,18.989,N,62.299,W
9/9/2017,20:44:00,18.994,N,62.305,W
9/9/2017,20:45:59,18.998,N,62.311,W
9/9/2017,20:47:59,19.002,N,62.318,W
9/9/2017,20:49:59,19.006,N,62.324,W
9/9/2017,20:51:59,19.011,N,62.33,W
9/9/2017,20:54:00,19.015,N,62.336,W
9/9/2017,20:56:00,19.019,N,62.342,W
9/9/2017,20:58:00,19.024,N,62.348,W
9/9/2017,21:00:00,19.028,N,62.354,W
9/9/2017,21:01:59,19.032,N,62.36,W
9/9/2017,21:03:59,19.037,N,62.367,W
9/9/2017,21:05:59,19.041,N,62.373,W
9/9/2017,21:08:00,19.046,N,62.379,W
9/9/2017,21:10:00,19.05,N,62.385,W
9/9/2017,21:12:00,19.055,N,62.391,W
9/9/2017,21:14:00,19.059,N,62.397,W
9/9/2017,21:15:59,19.064,N,62.403,W
9/9/2017,21:17:59,19.068,N,62.41,W
9/9/2017,21:19:59,19.073,N,62.416,W
9/9/2017,21:21:59,19.077,N,62.422,W
9/9/2017,21:24:00,19.082,N,62.428,W
9/9/2017,21:26:00,19.086,N,62.434,W
9/9/2017,21:28:00,19.091,N,62.44,W
9/9/2017,21:30:00,19.096,N,62.447,W
9/9/2017,21:31:59,19.1,N,62.453,W
9/9/2017,21:33:59,19.105,N,62.459,W
9/9/2017,21:35:59,19.11,N,62.465,W
9/9/2017,21:38:00,19.114,N,62.471,W
9/9/2017,21:40:00,19.119,N,62.477,W
9/9/2017,21:42:00,19.124,N,62.484,W
9/9/2017,21:44:00,19.128,N,62.49,W
9/9/2017,21:45:59,19.133,N,62.496,W
9/9/2017,21:47:59,19.138,N,62.502,W
9/9/2017,21:49:59,19.143,N,62.508,W
9/9/2017,21:51:59,19.147,N,62.514,W
9/9/2017,21:54:00,19.152,N,62.521,W
9/9/2017,21:56:00,19.157,N,62.527,W
9/9/2017,21:58:00,19.162,N,62.533,W
9/9/2017,22:00:00,19.167,N,62.539,W
9/9/2017,22:01:59,19.171,N,62.546,W
9/9/2017,22:03:59,19.176,N,62.552,W
9/9/2017,22:05:59,19.181,N,62.558,W
9/9/2017,22:08:00,19.186,N,62.564,W
9/9/2017,22:10:00,19.191,N,62.57,W
9/9/2017,22:12:00,19.196,N,62.577,W
9/9/2017,22:14:00,19.201,N,62.583,W
9/9/2017,22:15:59,19.206,N,62.589,W
9/9/2017,22:17:59,19.211,N,62.595,W
9/9/2017,22:19:59,19.215,N,62.601,W
9/9/2017,22:21:59,19.22,N,62.608,W
9/9/2017,22:24:00,19.225,N,62.614,W
9/9/2017,22:26:00,19.23,N,62.62,W
9/9/2017,22:28:00,19.235,N,62.626,W
9/9/2017,22:30:00,19.24,N,62.633,W
9/9/2017,22:31:59,19.245,N,62.639,W
9/9/2017,22:33:59,19.25,N,62.645,W
9/9/2017,22:35:59,19.255,N,62.651,W
9/9/2017,22:38:00,19.26,N,62.658,W
9/9/2017,22:40:00,19.265,N,62.664,W
9/9/2017,22:42:00,19.271,N,62.67,W
9/9/2017,22:44:00,19.276,N,62.676,W
9/9/2017,22:45:59,19.281,N,62.683,W
9/9/2017,22:47:59,19.286,N,62.689,W
9/9/2017,22:49:59,19.291,N,62.695,W
9/9/2017,22:51:59,19.296,N,62.701,W
9/9/2017,22:54:00,19.301,N,62.708,W
9/9/2017,22:56:00,19.306,N,62.714,W
9/9/2017,22:58:00,19.311,N,62.72,W
9/9/2017,23:00:00,19.316,N,62.726,W
9/9/2017,23:01:59,19.322,N,62.733,W
9/9/2017,23:03:59,19.327,N,62.739,W
9/9/2017,23:05:59,19.332,N,62.745,W
9/9/2017,23:08:00,19.337,N,62.751,W
9/9/2017,23:10:00,19.342,N,62.758,W
9/9/2017,23:12:00,19.347,N,62.764,W
9/9/2017,23:13:00,19.35,N,62.767,W
9/9/2017,23:15:00,19.355,N,62.773,W
9/9/2017,23:16:59,19.36,N,62.779,W
9/9/2017,23:18:59,19.365,N,62.786,W
9/9/2017,23:20:59,19.37,N,62.792,W
9/9/2017,23:23:00,19.376,N,62.798,W
9/9/2017,23:25:00,19.381,N,62.804,W
9/9/2017,23:27:00,19.386,N,62.811,W
9/9/2017,23:29:00,19.391,N,62.817,W
9/9/2017,23:30:59,19.396,N,62.823,W
9/9/2017,23:32:59,19.401,N,62.83,W
9/9/2017,23:34:59,19.407,N,62.836,W
9/9/2017,23:36:59,19.412,N,62.842,W
9/9/2017,23:39:00,19.417,N,62.848,W
9/9/2017,23:41:00,19.422,N,62.855,W
9/9/2017,23:43:00,19.427,N,62.861,W
9/9/2017,23:45:00,19.433,N,62.867,W
9/9/2017,23:46:59,19.438,N,62.873,W
9/9/2017,23:48:59,19.443,N,62.88,W
9/9/2017,23:50:59,19.448,N,62.886,W
9/9/2017,23:53:00,19.454,N,62.892,W
9/9/2017,23:55:00,19.459,N,62.898,W
9/9/2017,23:57:00,19.464,N,62.905,W
9/9/2017,23:59:00,19.469,N,62.911,W
9/10/2017,0:00:59,19.475,N,62.917,W
9/10/2017,0:02:59,19.48,N,62.924,W
9/10/2017,0:04:59,19.485,N,62.93,W
9/10/2017,0:06:59,19.491,N,62.936,W
9/10/2017,0:09:00,19.496,N,62.942,W
9/10/2017,0:11:00,19.501,N,62.949,W
9/10/2017,0:13:00,19.507,N,62.955,W
9/10/2017,0:15:00,19.512,N,62.961,W
9/10/2017,0:16:59,19.517,N,62.968,W
9/10/2017,0:18:59,19.523,N,62.974,W
9/10/2017,0:20:59,19.528,N,62.98,W
9/10/2017,0:23:00,19.534,N,62.987,W
9/10/2017,0:25:00,19.539,N,62.993,W
9/10/2017,0:27:00,19.544,N,62.999,W
9/10/2017,0:29:00,19.55,N,63.006,W
9/10/2017,0:30:59,19.555,N,63.012,W
9/10/2017,0:32:59,19.561,N,63.018,W
9/10/2017,0:34:59,19.566,N,63.024,W
9/10/2017,0:36:59,19.572,N,63.031,W
9/10/2017,0:39:00,19.577,N,63.037,W
9/10/2017,0:41:00,19.583,N,63.043,W
9/10/2017,0:43:00,19.588,N,63.05,W
9/10/2017,0:45:00,19.594,N,63.056,W
9/10/2017,0:46:59,19.599,N,63.062,W
9/10/2017,0:48:59,19.605,N,63.069,W
