Track,for,Hanna,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/2/2008,13:30:00,20.895,N,72.988,W
9/2/2008,13:31:59,20.892,N,72.988,W
9/2/2008,13:33:59,20.89,N,72.987,W
9/2/2008,13:35:59,20.888,N,72.987,W
9/2/2008,13:38:00,20.885,N,72.987,W
9/2/2008,13:40:00,20.883,N,72.986,W
9/2/2008,13:42:00,20.881,N,72.986,W
9/2/2008,13:44:00,20.878,N,72.985,W
9/2/2008,13:45:59,20.876,N,72.985,W
9/2/2008,13:47:59,20.874,N,72.985,W
9/2/2008,13:49:59,20.871,N,72.984,W
9/2/2008,13:51:59,20.869,N,72.984,W
9/2/2008,13:54:00,20.867,N,72.983,W
9/2/2008,13:56:00,20.865,N,72.983,W
9/2/2008,13:58:00,20.862,N,72.982,W
9/2/2008,14:00:00,20.86,N,72.982,W
9/2/2008,14:01:59,20.858,N,72.981,W
9/2/2008,14:03:59,20.855,N,72.981,W
9/2/2008,14:05:59,20.853,N,72.981,W
9/2/2008,14:08:00,20.851,N,72.98,W
9/2/2008,14:10:00,20.849,N,72.98,W
9/2/2008,14:12:00,20.846,N,72.979,W
9/2/2008,14:14:00,20.844,N,72.979,W
9/2/2008,14:15:59,20.842,N,72.978,W
9/2/2008,14:17:59,20.839,N,72.978,W
9/2/2008,14:19:59,20.837,N,72.977,W
9/2/2008,14:21:59,20.835,N,72.977,W
9/2/2008,14:24:00,20.833,N,72.976,W
9/2/2008,14:26:00,20.83,N,72.976,W
9/2/2008,14:28:00,20.828,N,72.975,W
9/2/2008,14:30:00,20.826,N,72.975,W
9/2/2008,14:31:59,20.824,N,72.974,W
9/2/2008,14:33:59,20.821,N,72.974,W
9/2/2008,14:35:59,20.819,N,72.973,W
9/2/2008,14:38:00,20.817,N,72.972,W
9/2/2008,14:40:00,20.815,N,72.972,W
9/2/2008,14:42:00,20.812,N,72.971,W
9/2/2008,14:44:00,20.81,N,72.971,W
9/2/2008,14:45:59,20.808,N,72.97,W
9/2/2008,14:47:59,20.806,N,72.97,W
9/2/2008,14:49:59,20.803,N,72.969,W
9/2/2008,14:51:59,20.801,N,72.969,W
9/2/2008,14:54:00,20.799,N,72.968,W
9/2/2008,14:56:00,20.797,N,72.967,W
9/2/2008,14:58:00,20.794,N,72.967,W
9/2/2008,15:00:00,20.792,N,72.966,W
9/2/2008,15:01:59,20.79,N,72.966,W
9/2/2008,15:03:59,20.788,N,72.965,W
9/2/2008,15:05:59,20.785,N,72.964,W
9/2/2008,15:08:00,20.783,N,72.964,W
9/2/2008,15:10:00,20.781,N,72.963,W
9/2/2008,15:12:00,20.779,N,72.963,W
9/2/2008,15:14:00,20.777,N,72.962,W
9/2/2008,15:15:59,20.774,N,72.961,W
9/2/2008,15:17:59,20.772,N,72.961,W
9/2/2008,15:19:59,20.77,N,72.96,W
9/2/2008,15:21:59,20.768,N,72.96,W
9/2/2008,15:24:00,20.765,N,72.959,W
9/2/2008,15:26:00,20.763,N,72.958,W
9/2/2008,15:28:00,20.761,N,72.958,W
9/2/2008,15:30:00,20.759,N,72.957,W
9/2/2008,15:31:59,20.757,N,72.956,W
9/2/2008,15:33:59,20.754,N,72.956,W
9/2/2008,15:35:59,20.752,N,72.955,W
9/2/2008,15:38:00,20.75,N,72.954,W
9/2/2008,15:40:00,20.748,N,72.954,W
9/2/2008,15:42:00,20.746,N,72.953,W
9/2/2008,15:44:00,20.744,N,72.952,W
9/2/2008,15:45:59,20.741,N,72.952,W
9/2/2008,15:47:59,20.739,N,72.951,W
9/2/2008,15:49:59,20.737,N,72.95,W
9/2/2008,15:51:59,20.735,N,72.95,W
9/2/2008,15:54:00,20.733,N,72.949,W
9/2/2008,15:56:00,20.73,N,72.948,W
9/2/2008,15:58:00,20.728,N,72.948,W
9/2/2008,16:00:00,20.726,N,72.947,W
9/2/2008,16:01:59,20.724,N,72.946,W
9/2/2008,16:03:59,20.722,N,72.946,W
9/2/2008,16:05:59,20.72,N,72.945,W
9/2/2008,16:07:59,20.717,N,72.944,W
9/2/2008,16:09:59,20.715,N,72.943,W
9/2/2008,16:11:59,20.713,N,72.943,W
9/2/2008,16:13:59,20.711,N,72.942,W
9/2/2008,16:16:00,20.709,N,72.941,W
9/2/2008,16:18:00,20.707,N,72.941,W
9/2/2008,16:20:00,20.704,N,72.94,W
9/2/2008,16:22:00,20.702,N,72.939,W
9/2/2008,16:24:00,20.7,N,72.938,W
9/2/2008,16:26:00,20.698,N,72.938,W
9/2/2008,16:28:00,20.696,N,72.937,W
9/2/2008,16:30:00,20.694,N,72.936,W
9/2/2008,16:31:59,20.692,N,72.935,W
9/2/2008,16:33:59,20.689,N,72.935,W
9/2/2008,16:35:59,20.687,N,72.934,W
9/2/2008,16:37:59,20.685,N,72.933,W
9/2/2008,16:39:59,20.683,N,72.932,W
9/2/2008,16:41:59,20.681,N,72.932,W
9/2/2008,16:43:59,20.679,N,72.931,W
9/2/2008,16:46:00,20.677,N,72.93,W
9/2/2008,16:48:00,20.675,N,72.929,W
9/2/2008,16:50:00,20.672,N,72.929,W
9/2/2008,16:52:00,20.67,N,72.928,W
9/2/2008,16:54:00,20.668,N,72.927,W
9/2/2008,16:56:00,20.666,N,72.926,W
9/2/2008,16:58:00,20.664,N,72.926,W
9/2/2008,17:00:00,20.662,N,72.925,W
9/2/2008,17:01:59,20.66,N,72.924,W
9/2/2008,17:03:59,20.658,N,72.923,W
9/2/2008,17:05:59,20.656,N,72.922,W
9/2/2008,17:07:59,20.654,N,72.922,W
9/2/2008,17:09:59,20.651,N,72.921,W
9/2/2008,17:11:59,20.649,N,72.92,W
9/2/2008,17:13:59,20.647,N,72.919,W
9/2/2008,17:16:00,20.645,N,72.918,W
9/2/2008,17:18:00,20.643,N,72.918,W
9/2/2008,17:20:00,20.641,N,72.917,W
9/2/2008,17:22:00,20.639,N,72.916,W
9/2/2008,17:24:00,20.637,N,72.915,W
9/2/2008,17:26:00,20.635,N,72.914,W
9/2/2008,17:28:00,20.633,N,72.913,W
9/2/2008,17:30:00,20.631,N,72.913,W
9/2/2008,17:31:59,20.629,N,72.912,W
9/2/2008,17:33:59,20.627,N,72.911,W
9/2/2008,17:35:59,20.624,N,72.91,W
9/2/2008,17:37:59,20.622,N,72.909,W
9/2/2008,17:39:59,20.62,N,72.908,W
9/2/2008,17:41:59,20.618,N,72.908,W
9/2/2008,17:43:59,20.616,N,72.907,W
9/2/2008,17:46:00,20.614,N,72.906,W
9/2/2008,17:48:00,20.612,N,72.905,W
9/2/2008,17:50:00,20.61,N,72.904,W
9/2/2008,17:52:00,20.608,N,72.903,W
9/2/2008,17:54:00,20.606,N,72.903,W
9/2/2008,17:56:00,20.604,N,72.902,W
9/2/2008,17:58:00,20.602,N,72.901,W
9/2/2008,18:00:00,20.6,N,72.9,W
9/2/2008,18:01:59,20.597,N,72.901,W
9/2/2008,18:03:59,20.594,N,72.902,W
9/2/2008,18:05:59,20.591,N,72.904,W
9/2/2008,18:07:59,20.588,N,72.905,W
9/2/2008,18:09:59,20.584,N,72.906,W
9/2/2008,18:11:59,20.581,N,72.907,W
9/2/2008,18:13:59,20.578,N,72.909,W
9/2/2008,18:16:00,20.575,N,72.91,W
9/2/2008,18:18:00,20.572,N,72.911,W
9/2/2008,18:20:00,20.568,N,72.913,W
9/2/2008,18:22:00,20.565,N,72.914,W
9/2/2008,18:24:00,20.562,N,72.916,W
9/2/2008,18:26:00,20.559,N,72.917,W
9/2/2008,18:28:00,20.555,N,72.919,W
9/2/2008,18:30:00,20.552,N,72.92,W
9/2/2008,18:31:59,20.549,N,72.922,W
9/2/2008,18:33:59,20.546,N,72.923,W
9/2/2008,18:35:59,20.542,N,72.925,W
9/2/2008,18:37:59,20.539,N,72.927,W
9/2/2008,18:39:59,20.536,N,72.928,W
9/2/2008,18:41:59,20.532,N,72.93,W
9/2/2008,18:43:59,20.529,N,72.932,W
9/2/2008,18:46:00,20.525,N,72.933,W
9/2/2008,18:48:00,20.522,N,72.935,W
9/2/2008,18:50:00,20.519,N,72.937,W
9/2/2008,18:52:00,20.515,N,72.939,W
9/2/2008,18:54:00,20.512,N,72.94,W
9/2/2008,18:56:00,20.509,N,72.942,W
9/2/2008,18:58:00,20.505,N,72.944,W
9/2/2008,19:00:00,20.502,N,72.946,W
9/2/2008,19:01:59,20.498,N,72.948,W
9/2/2008,19:03:59,20.495,N,72.949,W
9/2/2008,19:05:59,20.491,N,72.951,W
9/2/2008,19:07:59,20.488,N,72.953,W
9/2/2008,19:09:59,20.484,N,72.955,W
9/2/2008,19:11:59,20.481,N,72.957,W
9/2/2008,19:13:59,20.477,N,72.959,W
9/2/2008,19:16:00,20.474,N,72.961,W
9/2/2008,19:18:00,20.471,N,72.963,W
9/2/2008,19:20:00,20.467,N,72.965,W
9/2/2008,19:22:00,20.464,N,72.967,W
9/2/2008,19:24:00,20.46,N,72.969,W
9/2/2008,19:26:00,20.456,N,72.971,W
9/2/2008,19:28:00,20.453,N,72.973,W
9/2/2008,19:30:00,20.449,N,72.975,W
9/2/2008,19:31:59,20.446,N,72.977,W
9/2/2008,19:33:59,20.442,N,72.979,W
9/2/2008,19:35:59,20.439,N,72.981,W
9/2/2008,19:37:59,20.435,N,72.983,W
9/2/2008,19:39:59,20.432,N,72.985,W
9/2/2008,19:41:59,20.428,N,72.987,W
9/2/2008,19:43:59,20.425,N,72.989,W
9/2/2008,19:46:00,20.421,N,72.991,W
9/2/2008,19:48:00,20.418,N,72.993,W
9/2/2008,19:50:00,20.414,N,72.996,W
9/2/2008,19:52:00,20.411,N,72.998,W
9/2/2008,19:54:00,20.407,N,73,W
9/2/2008,19:56:00,20.403,N,73.002,W
9/2/2008,19:58:00,20.4,N,73.004,W
9/2/2008,20:00:00,20.396,N,73.006,W
9/2/2008,20:01:59,20.393,N,73.008,W
9/2/2008,20:03:59,20.389,N,73.01,W
9/2/2008,20:05:59,20.386,N,73.012,W
9/2/2008,20:07:59,20.382,N,73.015,W
9/2/2008,20:09:59,20.379,N,73.017,W
9/2/2008,20:11:59,20.375,N,73.019,W
9/2/2008,20:13:59,20.371,N,73.021,W
9/2/2008,20:16:00,20.368,N,73.023,W
9/2/2008,20:18:00,20.364,N,73.025,W
9/2/2008,20:20:00,20.361,N,73.027,W
9/2/2008,20:22:00,20.357,N,73.03,W
9/2/2008,20:24:00,20.354,N,73.032,W
9/2/2008,20:26:00,20.35,N,73.034,W
9/2/2008,20:28:00,20.347,N,73.036,W
9/2/2008,20:30:00,20.343,N,73.038,W
9/2/2008,20:31:59,20.34,N,73.04,W
9/2/2008,20:33:59,20.336,N,73.042,W
9/2/2008,20:35:59,20.333,N,73.044,W
9/2/2008,20:37:59,20.329,N,73.046,W
9/2/2008,20:39:59,20.325,N,73.048,W
9/2/2008,20:41:59,20.322,N,73.051,W
9/2/2008,20:43:59,20.318,N,73.053,W
9/2/2008,20:46:00,20.315,N,73.055,W
9/2/2008,20:48:00,20.311,N,73.057,W
9/2/2008,20:50:00,20.308,N,73.059,W
9/2/2008,20:52:00,20.304,N,73.061,W
9/2/2008,20:54:00,20.301,N,73.063,W
9/2/2008,20:56:00,20.298,N,73.065,W
9/2/2008,20:58:00,20.294,N,73.067,W
9/2/2008,21:00:00,20.291,N,73.069,W
9/2/2008,21:01:59,20.287,N,73.071,W
9/2/2008,21:03:59,20.284,N,73.073,W
9/2/2008,21:05:59,20.28,N,73.075,W
9/2/2008,21:07:59,20.277,N,73.077,W
9/2/2008,21:09:59,20.273,N,73.079,W
9/2/2008,21:11:59,20.27,N,73.081,W
9/2/2008,21:13:59,20.267,N,73.083,W
9/2/2008,21:16:00,20.263,N,73.085,W
9/2/2008,21:18:00,20.26,N,73.086,W
9/2/2008,21:20:00,20.256,N,73.088,W
9/2/2008,21:22:00,20.253,N,73.09,W
9/2/2008,21:24:00,20.25,N,73.092,W
9/2/2008,21:26:00,20.246,N,73.094,W
9/2/2008,21:28:00,20.243,N,73.096,W
9/2/2008,21:30:00,20.24,N,73.097,W
9/2/2008,21:31:59,20.236,N,73.099,W
9/2/2008,21:33:59,20.233,N,73.101,W
9/2/2008,21:35:59,20.23,N,73.103,W
9/2/2008,21:37:59,20.226,N,73.104,W
9/2/2008,21:39:59,20.223,N,73.106,W
9/2/2008,21:41:59,20.22,N,73.108,W
9/2/2008,21:43:59,20.217,N,73.11,W
9/2/2008,21:46:00,20.213,N,73.111,W
9/2/2008,21:48:00,20.21,N,73.113,W
9/2/2008,21:50:00,20.207,N,73.114,W
9/2/2008,21:52:00,20.204,N,73.116,W
9/2/2008,21:54:00,20.201,N,73.118,W
9/2/2008,21:56:00,20.197,N,73.119,W
9/2/2008,21:58:00,20.194,N,73.121,W
9/2/2008,22:00:00,20.191,N,73.122,W
9/2/2008,22:01:59,20.188,N,73.123,W
9/2/2008,22:03:59,20.185,N,73.125,W
9/2/2008,22:05:59,20.182,N,73.126,W
9/2/2008,22:07:59,20.179,N,73.128,W
9/2/2008,22:09:59,20.176,N,73.129,W
9/2/2008,22:11:59,20.172,N,73.13,W
9/2/2008,22:13:59,20.169,N,73.132,W
9/2/2008,22:16:00,20.166,N,73.133,W
9/2/2008,22:18:00,20.163,N,73.134,W
9/2/2008,22:20:00,20.16,N,73.135,W
9/2/2008,22:22:00,20.157,N,73.137,W
9/2/2008,22:24:00,20.154,N,73.138,W
9/2/2008,22:26:00,20.152,N,73.139,W
9/2/2008,22:28:00,20.149,N,73.14,W
9/2/2008,22:30:00,20.146,N,73.141,W
9/2/2008,22:31:59,20.143,N,73.142,W
9/2/2008,22:33:59,20.14,N,73.143,W
9/2/2008,22:35:59,20.137,N,73.144,W
9/2/2008,22:37:59,20.134,N,73.145,W
9/2/2008,22:39:59,20.131,N,73.146,W
9/2/2008,22:41:59,20.129,N,73.147,W
9/2/2008,22:43:59,20.126,N,73.148,W
9/2/2008,22:46:00,20.123,N,73.149,W
9/2/2008,22:48:00,20.12,N,73.149,W
9/2/2008,22:50:00,20.118,N,73.15,W
9/2/2008,22:52:00,20.115,N,73.151,W
9/2/2008,22:54:00,20.112,N,73.151,W
9/2/2008,22:56:00,20.11,N,73.152,W
9/2/2008,22:58:00,20.107,N,73.153,W
9/2/2008,23:00:00,20.104,N,73.153,W
9/2/2008,23:01:59,20.102,N,73.154,W
9/2/2008,23:03:59,20.099,N,73.154,W
9/2/2008,23:05:59,20.097,N,73.155,W
9/2/2008,23:07:59,20.094,N,73.155,W
9/2/2008,23:09:59,20.092,N,73.155,W
9/2/2008,23:11:59,20.089,N,73.156,W
9/2/2008,23:13:59,20.087,N,73.156,W
9/2/2008,23:16:00,20.084,N,73.156,W
9/2/2008,23:18:00,20.082,N,73.156,W
9/2/2008,23:20:00,20.079,N,73.157,W
9/2/2008,23:22:00,20.077,N,73.157,W
9/2/2008,23:24:00,20.075,N,73.157,W
9/2/2008,23:26:00,20.072,N,73.157,W
9/2/2008,23:28:00,20.07,N,73.157,W
9/2/2008,23:30:00,20.068,N,73.157,W
9/2/2008,23:31:59,20.066,N,73.157,W
9/2/2008,23:33:59,20.063,N,73.157,W
9/2/2008,23:35:59,20.061,N,73.156,W
9/2/2008,23:37:59,20.059,N,73.156,W
9/2/2008,23:39:59,20.057,N,73.156,W
9/2/2008,23:41:59,20.055,N,73.156,W
9/2/2008,23:43:59,20.053,N,73.155,W
9/2/2008,23:46:00,20.051,N,73.155,W
9/2/2008,23:48:00,20.049,N,73.154,W
9/2/2008,23:50:00,20.047,N,73.154,W
9/2/2008,23:52:00,20.045,N,73.153,W
9/2/2008,23:54:00,20.043,N,73.153,W
9/2/2008,23:56:00,20.041,N,73.152,W
9/2/2008,23:58:00,20.039,N,73.151,W
9/3/2008,0:00:00,20.037,N,73.15,W
9/3/2008,0:01:59,20.035,N,73.15,W
9/3/2008,0:03:59,20.034,N,73.149,W
9/3/2008,0:05:59,20.032,N,73.148,W
9/3/2008,0:07:59,20.03,N,73.147,W
9/3/2008,0:09:59,20.028,N,73.146,W
9/3/2008,0:11:59,20.027,N,73.145,W
9/3/2008,0:13:59,20.025,N,73.144,W
9/3/2008,0:16:00,20.023,N,73.142,W
9/3/2008,0:18:00,20.022,N,73.141,W
9/3/2008,0:20:00,20.02,N,73.14,W
9/3/2008,0:22:00,20.019,N,73.138,W
9/3/2008,0:24:00,20.017,N,73.137,W
9/3/2008,0:26:00,20.016,N,73.136,W
9/3/2008,0:28:00,20.014,N,73.134,W
9/3/2008,0:30:00,20.013,N,73.132,W
9/3/2008,0:31:59,20.011,N,73.131,W
9/3/2008,0:33:59,20.01,N,73.129,W
9/3/2008,0:35:59,20.009,N,73.128,W
9/3/2008,0:37:59,20.007,N,73.126,W
9/3/2008,0:39:59,20.006,N,73.124,W
9/3/2008,0:41:59,20.005,N,73.122,W
9/3/2008,0:43:59,20.004,N,73.12,W
9/3/2008,0:46:00,20.003,N,73.118,W
9/3/2008,0:48:00,20.001,N,73.116,W
9/3/2008,0:50:00,20,N,73.114,W
9/3/2008,0:52:00,19.999,N,73.112,W
9/3/2008,0:54:00,19.998,N,73.11,W
9/3/2008,0:56:00,19.997,N,73.108,W
9/3/2008,0:58:00,19.996,N,73.106,W
9/3/2008,1:00:00,19.995,N,73.103,W
9/3/2008,1:01:59,19.994,N,73.101,W
9/3/2008,1:03:59,19.993,N,73.099,W
9/3/2008,1:05:59,19.992,N,73.096,W
9/3/2008,1:07:59,19.991,N,73.094,W
9/3/2008,1:09:59,19.99,N,73.091,W
9/3/2008,1:11:59,19.989,N,73.089,W
9/3/2008,1:13:59,19.989,N,73.086,W
9/3/2008,1:16:00,19.988,N,73.083,W
9/3/2008,1:18:00,19.987,N,73.081,W
9/3/2008,1:20:00,19.986,N,73.078,W
9/3/2008,1:22:00,19.985,N,73.075,W
9/3/2008,1:24:00,19.985,N,73.072,W
9/3/2008,1:26:00,19.984,N,73.07,W
9/3/2008,1:28:00,19.983,N,73.067,W
9/3/2008,1:30:00,19.983,N,73.064,W
9/3/2008,1:31:59,19.982,N,73.061,W
9/3/2008,1:33:59,19.982,N,73.058,W
9/3/2008,1:35:59,19.981,N,73.055,W
9/3/2008,1:37:59,19.98,N,73.052,W
9/3/2008,1:39:59,19.98,N,73.049,W
9/3/2008,1:41:59,19.979,N,73.045,W
9/3/2008,1:43:59,19.979,N,73.042,W
9/3/2008,1:46:00,19.979,N,73.039,W
9/3/2008,1:48:00,19.978,N,73.036,W
9/3/2008,1:50:00,19.978,N,73.032,W
9/3/2008,1:52:00,19.977,N,73.029,W
9/3/2008,1:54:00,19.977,N,73.025,W
9/3/2008,1:56:00,19.977,N,73.022,W
9/3/2008,1:58:00,19.976,N,73.018,W
9/3/2008,2:00:00,19.976,N,73.015,W
9/3/2008,2:01:59,19.976,N,73.011,W
9/3/2008,2:03:59,19.975,N,73.008,W
9/3/2008,2:05:59,19.975,N,73.004,W
9/3/2008,2:07:59,19.975,N,73,W
9/3/2008,2:09:59,19.975,N,72.997,W
9/3/2008,2:11:59,19.975,N,72.993,W
9/3/2008,2:13:59,19.974,N,72.989,W
9/3/2008,2:16:00,19.974,N,72.985,W
9/3/2008,2:18:00,19.974,N,72.982,W
9/3/2008,2:20:00,19.974,N,72.978,W
9/3/2008,2:22:00,19.974,N,72.974,W
9/3/2008,2:24:00,19.974,N,72.97,W
9/3/2008,2:26:00,19.974,N,72.966,W
9/3/2008,2:28:00,19.974,N,72.962,W
9/3/2008,2:30:00,19.974,N,72.958,W
9/3/2008,2:31:59,19.974,N,72.954,W
9/3/2008,2:33:59,19.974,N,72.949,W
9/3/2008,2:35:59,19.974,N,72.945,W
9/3/2008,2:37:59,19.974,N,72.941,W
9/3/2008,2:39:59,19.974,N,72.937,W
9/3/2008,2:41:59,19.974,N,72.933,W
9/3/2008,2:43:59,19.974,N,72.928,W
9/3/2008,2:46:00,19.974,N,72.924,W
9/3/2008,2:48:00,19.975,N,72.92,W
9/3/2008,2:50:00,19.975,N,72.915,W
9/3/2008,2:52:00,19.975,N,72.911,W
9/3/2008,2:54:00,19.975,N,72.907,W
9/3/2008,2:56:00,19.975,N,72.902,W
9/3/2008,2:58:00,19.976,N,72.898,W
9/3/2008,3:00:00,19.976,N,72.893,W
9/3/2008,3:01:59,19.976,N,72.889,W
9/3/2008,3:03:59,19.976,N,72.884,W
9/3/2008,3:05:59,19.977,N,72.879,W
9/3/2008,3:07:59,19.977,N,72.875,W
9/3/2008,3:09:59,19.977,N,72.87,W
9/3/2008,3:11:59,19.978,N,72.865,W
9/3/2008,3:13:59,19.978,N,72.861,W
9/3/2008,3:16:00,19.978,N,72.856,W
9/3/2008,3:18:00,19.979,N,72.851,W
9/3/2008,3:20:00,19.979,N,72.846,W
9/3/2008,3:22:00,19.98,N,72.842,W
9/3/2008,3:24:00,19.98,N,72.837,W
9/3/2008,3:26:00,19.981,N,72.832,W
9/3/2008,3:28:00,19.981,N,72.827,W
9/3/2008,3:30:00,19.981,N,72.822,W
9/3/2008,3:31:59,19.982,N,72.817,W
9/3/2008,3:33:59,19.982,N,72.812,W
9/3/2008,3:35:59,19.983,N,72.807,W
9/3/2008,3:37:59,19.983,N,72.802,W
9/3/2008,3:39:59,19.984,N,72.797,W
9/3/2008,3:41:59,19.985,N,72.792,W
9/3/2008,3:43:59,19.985,N,72.787,W
9/3/2008,3:46:00,19.986,N,72.782,W
9/3/2008,3:48:00,19.986,N,72.777,W
9/3/2008,3:50:00,19.987,N,72.772,W
9/3/2008,3:52:00,19.988,N,72.767,W
9/3/2008,3:54:00,19.988,N,72.761,W
9/3/2008,3:56:00,19.989,N,72.756,W
9/3/2008,3:58:00,19.989,N,72.751,W
9/3/2008,4:00:00,19.99,N,72.746,W
9/3/2008,4:01:59,19.991,N,72.741,W
9/3/2008,4:03:59,19.991,N,72.735,W
9/3/2008,4:05:59,19.992,N,72.73,W
9/3/2008,4:07:59,19.993,N,72.725,W
9/3/2008,4:09:59,19.994,N,72.719,W
9/3/2008,4:11:59,19.994,N,72.714,W
9/3/2008,4:13:59,19.995,N,72.709,W
9/3/2008,4:16:00,19.996,N,72.703,W
9/3/2008,4:18:00,19.997,N,72.698,W
9/3/2008,4:20:00,19.997,N,72.692,W
9/3/2008,4:22:00,19.998,N,72.687,W
9/3/2008,4:24:00,19.999,N,72.681,W
9/3/2008,4:26:00,20,N,72.676,W
9/3/2008,4:28:00,20,N,72.67,W
9/3/2008,4:30:00,20.001,N,72.665,W
9/3/2008,4:31:59,20.002,N,72.659,W
9/3/2008,4:33:59,20.003,N,72.654,W
9/3/2008,4:35:59,20.004,N,72.648,W
9/3/2008,4:37:59,20.005,N,72.643,W
9/3/2008,4:39:59,20.005,N,72.637,W
9/3/2008,4:41:59,20.006,N,72.632,W
9/3/2008,4:43:59,20.007,N,72.626,W
9/3/2008,4:46:00,20.008,N,72.62,W
9/3/2008,4:48:00,20.009,N,72.615,W
9/3/2008,4:50:00,20.01,N,72.609,W
9/3/2008,4:52:00,20.011,N,72.604,W
9/3/2008,4:54:00,20.012,N,72.598,W
9/3/2008,4:56:00,20.012,N,72.592,W
9/3/2008,4:58:00,20.013,N,72.586,W
9/3/2008,5:00:00,20.014,N,72.581,W
9/3/2008,5:01:59,20.015,N,72.575,W
9/3/2008,5:03:59,20.016,N,72.569,W
9/3/2008,5:05:59,20.017,N,72.564,W
9/3/2008,5:07:59,20.018,N,72.558,W
9/3/2008,5:09:59,20.019,N,72.552,W
9/3/2008,5:11:59,20.02,N,72.546,W
9/3/2008,5:13:59,20.021,N,72.541,W
9/3/2008,5:16:00,20.022,N,72.535,W
9/3/2008,5:16:16,20.022,N,72.534,W
9/3/2008,5:18:17,20.023,N,72.528,W
9/3/2008,5:20:17,20.024,N,72.522,W
9/3/2008,5:22:17,20.025,N,72.516,W
9/3/2008,5:24:17,20.026,N,72.511,W
9/3/2008,5:26:17,20.027,N,72.505,W
9/3/2008,5:28:17,20.028,N,72.499,W
9/3/2008,5:30:17,20.029,N,72.493,W
9/3/2008,5:32:16,20.03,N,72.487,W
9/3/2008,5:34:16,20.031,N,72.481,W
9/3/2008,5:36:16,20.032,N,72.475,W
9/3/2008,5:38:16,20.033,N,72.47,W
9/3/2008,5:40:16,20.034,N,72.464,W
9/3/2008,5:42:16,20.035,N,72.458,W
9/3/2008,5:44:16,20.036,N,72.452,W
9/3/2008,5:46:16,20.037,N,72.446,W
9/3/2008,5:48:17,20.038,N,72.44,W
9/3/2008,5:50:17,20.039,N,72.434,W
9/3/2008,5:52:17,20.04,N,72.428,W
9/3/2008,5:54:17,20.041,N,72.423,W
9/3/2008,5:56:17,20.042,N,72.417,W
9/3/2008,5:58:17,20.043,N,72.411,W
9/3/2008,6:00:17,20.044,N,72.405,W
9/3/2008,6:02:16,20.045,N,72.399,W
9/3/2008,6:04:16,20.046,N,72.393,W
9/3/2008,6:06:16,20.047,N,72.387,W
9/3/2008,6:08:16,20.048,N,72.382,W
9/3/2008,6:10:16,20.049,N,72.376,W
9/3/2008,6:12:16,20.05,N,72.37,W
9/3/2008,6:13:36,20.051,N,72.366,W
9/3/2008,6:15:36,20.053,N,72.36,W
9/3/2008,6:17:36,20.055,N,72.355,W
9/3/2008,6:19:36,20.057,N,72.35,W
9/3/2008,6:21:36,20.059,N,72.344,W
9/3/2008,6:23:36,20.062,N,72.339,W
9/3/2008,6:25:35,20.064,N,72.334,W
9/3/2008,6:27:35,20.066,N,72.328,W
9/3/2008,6:29:35,20.069,N,72.323,W
9/3/2008,6:31:35,20.072,N,72.318,W
9/3/2008,6:33:35,20.075,N,72.313,W
9/3/2008,6:35:35,20.078,N,72.308,W
9/3/2008,6:37:35,20.081,N,72.303,W
9/3/2008,6:39:36,20.084,N,72.298,W
9/3/2008,6:41:36,20.087,N,72.293,W
9/3/2008,6:43:36,20.091,N,72.288,W
9/3/2008,6:45:36,20.094,N,72.283,W
9/3/2008,6:47:36,20.098,N,72.278,W
9/3/2008,6:49:36,20.101,N,72.273,W
9/3/2008,6:51:36,20.105,N,72.269,W
9/3/2008,6:53:36,20.109,N,72.264,W
9/3/2008,6:55:35,20.113,N,72.259,W
9/3/2008,6:57:35,20.117,N,72.255,W
9/3/2008,6:59:35,20.122,N,72.25,W
9/3/2008,7:01:35,20.126,N,72.246,W
9/3/2008,7:03:35,20.13,N,72.241,W
9/3/2008,7:05:35,20.135,N,72.237,W
9/3/2008,7:07:35,20.14,N,72.233,W
9/3/2008,7:09:36,20.144,N,72.229,W
9/3/2008,7:11:36,20.149,N,72.224,W
9/3/2008,7:13:36,20.154,N,72.22,W
9/3/2008,7:15:36,20.159,N,72.216,W
9/3/2008,7:17:36,20.164,N,72.212,W
9/3/2008,7:19:36,20.169,N,72.208,W
9/3/2008,7:21:36,20.175,N,72.204,W
9/3/2008,7:23:36,20.18,N,72.2,W
9/3/2008,7:25:35,20.186,N,72.196,W
9/3/2008,7:27:35,20.191,N,72.192,W
9/3/2008,7:29:35,20.197,N,72.189,W
9/3/2008,7:31:35,20.203,N,72.185,W
9/3/2008,7:33:35,20.208,N,72.181,W
9/3/2008,7:35:30,20.214,N,72.178,W
9/3/2008,7:37:30,20.22,N,72.174,W
9/3/2008,7:39:30,20.226,N,72.171,W
9/3/2008,7:41:31,20.232,N,72.167,W
9/3/2008,7:43:31,20.239,N,72.164,W
9/3/2008,7:45:31,20.245,N,72.161,W
9/3/2008,7:47:31,20.252,N,72.157,W
9/3/2008,7:49:31,20.259,N,72.154,W
9/3/2008,7:51:31,20.265,N,72.151,W
9/3/2008,7:53:31,20.273,N,72.148,W
9/3/2008,7:55:30,20.28,N,72.145,W
9/3/2008,7:57:30,20.287,N,72.142,W
9/3/2008,7:59:30,20.294,N,72.139,W
