Track,for,Cristobal,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/24/2014,1:21:14,22.077,N,72.332,W
8/24/2014,1:23:14,22.079,N,72.335,W
8/24/2014,1:25:14,22.081,N,72.338,W
8/24/2014,1:27:15,22.083,N,72.342,W
8/24/2014,1:29:15,22.084,N,72.345,W
8/24/2014,1:31:15,22.086,N,72.348,W
8/24/2014,1:33:15,22.088,N,72.351,W
8/24/2014,1:35:15,22.09,N,72.355,W
8/24/2014,1:37:15,22.092,N,72.358,W
8/24/2014,1:39:15,22.094,N,72.361,W
8/24/2014,1:41:15,22.096,N,72.364,W
8/24/2014,1:43:14,22.098,N,72.367,W
8/24/2014,1:45:14,22.1,N,72.371,W
8/24/2014,1:47:14,22.103,N,72.374,W
8/24/2014,1:49:14,22.105,N,72.377,W
8/24/2014,1:51:14,22.107,N,72.381,W
8/24/2014,1:53:14,22.109,N,72.384,W
8/24/2014,1:55:14,22.111,N,72.387,W
8/24/2014,1:57:15,22.113,N,72.39,W
8/24/2014,1:59:15,22.115,N,72.394,W
8/24/2014,2:01:15,22.117,N,72.397,W
8/24/2014,2:03:15,22.12,N,72.4,W
8/24/2014,2:05:15,22.122,N,72.404,W
8/24/2014,2:07:15,22.124,N,72.407,W
8/24/2014,2:09:15,22.126,N,72.41,W
8/24/2014,2:11:15,22.129,N,72.414,W
8/24/2014,2:13:14,22.131,N,72.417,W
8/24/2014,2:15:14,22.133,N,72.42,W
8/24/2014,2:17:14,22.135,N,72.424,W
8/24/2014,2:19:14,22.138,N,72.427,W
8/24/2014,2:21:14,22.14,N,72.43,W
8/24/2014,2:23:14,22.142,N,72.434,W
8/24/2014,2:25:14,22.145,N,72.437,W
8/24/2014,2:27:15,22.147,N,72.44,W
8/24/2014,2:29:15,22.15,N,72.444,W
8/24/2014,2:31:15,22.152,N,72.447,W
8/24/2014,2:33:15,22.154,N,72.451,W
8/24/2014,2:35:15,22.157,N,72.454,W
8/24/2014,2:37:15,22.159,N,72.457,W
8/24/2014,2:39:15,22.162,N,72.461,W
8/24/2014,2:41:15,22.164,N,72.464,W
8/24/2014,2:43:14,22.167,N,72.467,W
8/24/2014,2:45:14,22.169,N,72.471,W
8/24/2014,2:47:14,22.172,N,72.474,W
8/24/2014,2:49:14,22.174,N,72.477,W
8/24/2014,2:51:14,22.177,N,72.48,W
8/24/2014,2:53:14,22.179,N,72.484,W
8/24/2014,2:55:14,22.182,N,72.487,W
8/24/2014,2:57:15,22.184,N,72.49,W
8/24/2014,2:59:15,22.187,N,72.494,W
8/24/2014,3:01:15,22.19,N,72.497,W
8/24/2014,3:03:15,22.192,N,72.5,W
8/24/2014,3:05:15,22.195,N,72.504,W
8/24/2014,3:07:15,22.198,N,72.507,W
8/24/2014,3:09:15,22.2,N,72.51,W
8/24/2014,3:11:15,22.203,N,72.513,W
8/24/2014,3:13:14,22.206,N,72.517,W
8/24/2014,3:15:14,22.208,N,72.52,W
8/24/2014,3:17:14,22.211,N,72.523,W
8/24/2014,3:19:14,22.214,N,72.526,W
8/24/2014,3:21:14,22.216,N,72.529,W
8/24/2014,3:23:14,22.219,N,72.533,W
8/24/2014,3:25:14,22.222,N,72.536,W
8/24/2014,3:27:15,22.225,N,72.539,W
8/24/2014,3:29:15,22.228,N,72.542,W
8/24/2014,3:31:15,22.23,N,72.545,W
8/24/2014,3:33:15,22.233,N,72.548,W
8/24/2014,3:35:15,22.236,N,72.551,W
8/24/2014,3:37:15,22.239,N,72.555,W
8/24/2014,3:39:15,22.242,N,72.558,W
8/24/2014,3:41:15,22.245,N,72.561,W
8/24/2014,3:43:14,22.247,N,72.564,W
8/24/2014,3:45:14,22.25,N,72.567,W
8/24/2014,3:47:14,22.253,N,72.57,W
8/24/2014,3:49:14,22.256,N,72.573,W
8/24/2014,3:51:14,22.259,N,72.576,W
8/24/2014,3:53:14,22.262,N,72.579,W
8/24/2014,3:55:14,22.265,N,72.582,W
8/24/2014,3:57:15,22.268,N,72.585,W
8/24/2014,3:59:15,22.271,N,72.588,W
8/24/2014,4:01:15,22.274,N,72.59,W
8/24/2014,4:03:15,22.277,N,72.593,W
8/24/2014,4:05:15,22.28,N,72.596,W
8/24/2014,4:07:15,22.283,N,72.599,W
8/24/2014,4:09:15,22.286,N,72.602,W
8/24/2014,4:11:15,22.289,N,72.605,W
8/24/2014,4:13:14,22.292,N,72.607,W
8/24/2014,4:15:14,22.295,N,72.61,W
8/24/2014,4:17:14,22.298,N,72.613,W
8/24/2014,4:19:14,22.301,N,72.616,W
8/24/2014,4:21:14,22.304,N,72.618,W
8/24/2014,4:23:14,22.307,N,72.621,W
8/24/2014,4:25:14,22.31,N,72.624,W
8/24/2014,4:27:15,22.313,N,72.626,W
8/24/2014,4:29:15,22.316,N,72.629,W
8/24/2014,4:31:15,22.32,N,72.631,W
8/24/2014,4:33:15,22.323,N,72.634,W
8/24/2014,4:35:15,22.326,N,72.636,W
8/24/2014,4:37:15,22.329,N,72.639,W
8/24/2014,4:39:15,22.332,N,72.641,W
8/24/2014,4:41:15,22.335,N,72.644,W
8/24/2014,4:43:14,22.339,N,72.646,W
8/24/2014,4:45:14,22.342,N,72.649,W
8/24/2014,4:47:14,22.345,N,72.651,W
8/24/2014,4:49:14,22.348,N,72.653,W
8/24/2014,4:51:14,22.351,N,72.656,W
8/24/2014,4:53:14,22.355,N,72.658,W
8/24/2014,4:55:14,22.358,N,72.66,W
8/24/2014,4:57:15,22.361,N,72.662,W
8/24/2014,4:59:15,22.364,N,72.665,W
8/24/2014,5:01:15,22.368,N,72.667,W
8/24/2014,5:03:15,22.371,N,72.669,W
8/24/2014,5:05:15,22.374,N,72.671,W
8/24/2014,5:07:15,22.377,N,72.673,W
8/24/2014,5:09:15,22.381,N,72.675,W
8/24/2014,5:11:15,22.384,N,72.677,W
8/24/2014,5:13:14,22.387,N,72.679,W
8/24/2014,5:15:14,22.391,N,72.681,W
8/24/2014,5:17:14,22.394,N,72.683,W
8/24/2014,5:19:14,22.397,N,72.685,W
8/24/2014,5:21:14,22.401,N,72.686,W
8/24/2014,5:23:14,22.404,N,72.688,W
8/24/2014,5:25:14,22.407,N,72.69,W
8/24/2014,5:27:15,22.411,N,72.692,W
8/24/2014,5:29:15,22.414,N,72.693,W
8/24/2014,5:31:15,22.417,N,72.695,W
8/24/2014,5:33:15,22.421,N,72.697,W
8/24/2014,5:35:15,22.424,N,72.698,W
8/24/2014,5:37:15,22.428,N,72.7,W
8/24/2014,5:39:15,22.431,N,72.701,W
8/24/2014,5:41:15,22.434,N,72.703,W
8/24/2014,5:43:14,22.438,N,72.704,W
8/24/2014,5:45:14,22.441,N,72.705,W
8/24/2014,5:47:14,22.445,N,72.707,W
8/24/2014,5:49:14,22.448,N,72.708,W
8/24/2014,5:51:14,22.452,N,72.709,W
8/24/2014,5:53:14,22.455,N,72.71,W
8/24/2014,5:55:14,22.458,N,72.712,W
8/24/2014,5:57:15,22.462,N,72.713,W
8/24/2014,5:59:15,22.465,N,72.714,W
8/24/2014,6:01:15,22.469,N,72.715,W
8/24/2014,6:03:15,22.472,N,72.716,W
8/24/2014,6:05:15,22.476,N,72.717,W
8/24/2014,6:07:15,22.479,N,72.718,W
8/24/2014,6:09:15,22.483,N,72.719,W
8/24/2014,6:11:15,22.486,N,72.719,W
8/24/2014,6:13:14,22.49,N,72.72,W
8/24/2014,6:15:14,22.493,N,72.721,W
8/24/2014,6:17:14,22.497,N,72.722,W
8/24/2014,6:19:14,22.5,N,72.722,W
8/24/2014,6:21:14,22.504,N,72.723,W
8/24/2014,6:23:14,22.508,N,72.723,W
8/24/2014,6:25:14,22.511,N,72.724,W
8/24/2014,6:27:15,22.515,N,72.725,W
8/24/2014,6:29:15,22.518,N,72.725,W
8/24/2014,6:31:15,22.522,N,72.726,W
8/24/2014,6:33:15,22.525,N,72.726,W
8/24/2014,6:35:15,22.529,N,72.726,W
8/24/2014,6:37:15,22.532,N,72.727,W
8/24/2014,6:39:15,22.536,N,72.727,W
8/24/2014,6:41:15,22.54,N,72.727,W
8/24/2014,6:43:14,22.543,N,72.727,W
8/24/2014,6:45:14,22.547,N,72.728,W
8/24/2014,6:47:14,22.55,N,72.728,W
8/24/2014,6:49:14,22.554,N,72.728,W
8/24/2014,6:51:14,22.558,N,72.728,W
8/24/2014,6:53:14,22.561,N,72.728,W
8/24/2014,6:55:14,22.565,N,72.728,W
8/24/2014,6:57:15,22.568,N,72.728,W
8/24/2014,6:59:15,22.572,N,72.728,W
8/24/2014,7:01:15,22.576,N,72.728,W
8/24/2014,7:03:15,22.579,N,72.728,W
8/24/2014,7:05:15,22.583,N,72.728,W
8/24/2014,7:07:15,22.587,N,72.727,W
8/24/2014,7:09:15,22.59,N,72.727,W
8/24/2014,7:11:15,22.594,N,72.727,W
8/24/2014,7:13:14,22.598,N,72.727,W
8/24/2014,7:15:14,22.601,N,72.727,W
8/24/2014,7:17:14,22.605,N,72.726,W
8/24/2014,7:19:14,22.609,N,72.726,W
8/24/2014,7:21:14,22.612,N,72.725,W
8/24/2014,7:23:14,22.616,N,72.725,W
8/24/2014,7:25:14,22.62,N,72.725,W
8/24/2014,7:27:15,22.623,N,72.724,W
8/24/2014,7:29:15,22.627,N,72.724,W
8/24/2014,7:31:15,22.631,N,72.723,W
8/24/2014,7:33:15,22.634,N,72.723,W
8/24/2014,7:35:15,22.638,N,72.722,W
8/24/2014,7:37:15,22.642,N,72.721,W
8/24/2014,7:39:15,22.645,N,72.721,W
8/24/2014,7:41:15,22.649,N,72.72,W
8/24/2014,7:43:14,22.653,N,72.72,W
8/24/2014,7:45:14,22.657,N,72.719,W
8/24/2014,7:47:14,22.66,N,72.718,W
8/24/2014,7:49:14,22.664,N,72.717,W
8/24/2014,7:51:14,22.668,N,72.717,W
8/24/2014,7:53:14,22.672,N,72.716,W
8/24/2014,7:55:14,22.675,N,72.715,W
8/24/2014,7:57:15,22.679,N,72.714,W
8/24/2014,7:59:15,22.683,N,72.713,W
8/24/2014,8:01:15,22.687,N,72.712,W
8/24/2014,8:03:15,22.69,N,72.712,W
8/24/2014,8:05:15,22.694,N,72.711,W
8/24/2014,8:07:15,22.698,N,72.71,W
8/24/2014,8:09:15,22.702,N,72.709,W
8/24/2014,8:11:15,22.705,N,72.708,W
8/24/2014,8:13:14,22.709,N,72.707,W
8/24/2014,8:15:14,22.713,N,72.706,W
8/24/2014,8:17:14,22.717,N,72.705,W
8/24/2014,8:19:14,22.72,N,72.704,W
8/24/2014,8:21:14,22.724,N,72.703,W
8/24/2014,8:23:14,22.728,N,72.702,W
8/24/2014,8:25:14,22.732,N,72.7,W
8/24/2014,8:27:15,22.735,N,72.699,W
8/24/2014,8:29:15,22.739,N,72.698,W
8/24/2014,8:31:15,22.743,N,72.697,W
8/24/2014,8:33:15,22.747,N,72.696,W
8/24/2014,8:35:15,22.751,N,72.695,W
8/24/2014,8:37:15,22.754,N,72.693,W
8/24/2014,8:39:15,22.758,N,72.692,W
8/24/2014,8:41:15,22.762,N,72.691,W
8/24/2014,8:43:14,22.766,N,72.69,W
8/24/2014,8:45:14,22.77,N,72.688,W
8/24/2014,8:46:01,22.771,N,72.688,W
8/24/2014,8:48:00,22.773,N,72.686,W
8/24/2014,8:50:00,22.775,N,72.683,W
8/24/2014,8:52:00,22.777,N,72.681,W
8/24/2014,8:54:00,22.779,N,72.679,W
8/24/2014,8:56:00,22.781,N,72.677,W
8/24/2014,8:58:00,22.784,N,72.675,W
8/24/2014,9:00:00,22.786,N,72.673,W
8/24/2014,9:02:00,22.789,N,72.671,W
8/24/2014,9:04:01,22.792,N,72.669,W
8/24/2014,9:06:01,22.795,N,72.667,W
8/24/2014,9:08:01,22.798,N,72.665,W
8/24/2014,9:10:01,22.801,N,72.663,W
8/24/2014,9:12:01,22.804,N,72.661,W
8/24/2014,9:14:01,22.807,N,72.66,W
8/24/2014,9:16:01,22.811,N,72.658,W
8/24/2014,9:18:00,22.814,N,72.656,W
8/24/2014,9:20:00,22.818,N,72.655,W
8/24/2014,9:22:00,22.822,N,72.653,W
8/24/2014,9:24:00,22.825,N,72.652,W
8/24/2014,9:26:00,22.829,N,72.651,W
8/24/2014,9:28:00,22.833,N,72.649,W
8/24/2014,9:30:00,22.837,N,72.648,W
8/24/2014,9:32:00,22.842,N,72.647,W
8/24/2014,9:34:01,22.846,N,72.645,W
8/24/2014,9:36:01,22.85,N,72.644,W
8/24/2014,9:38:01,22.855,N,72.643,W
8/24/2014,9:40:01,22.859,N,72.642,W
8/24/2014,9:42:01,22.864,N,72.641,W
8/24/2014,9:44:01,22.869,N,72.64,W
8/24/2014,9:46:01,22.874,N,72.639,W
8/24/2014,9:48:00,22.879,N,72.638,W
8/24/2014,9:50:00,22.884,N,72.637,W
8/24/2014,9:52:00,22.889,N,72.636,W
8/24/2014,9:54:00,22.894,N,72.635,W
8/24/2014,9:56:00,22.899,N,72.635,W
8/24/2014,9:58:00,22.904,N,72.634,W
8/24/2014,10:00:00,22.91,N,72.633,W
8/24/2014,10:02:00,22.915,N,72.632,W
8/24/2014,10:03:23,22.919,N,72.632,W
8/24/2014,10:05:23,22.924,N,72.631,W
8/24/2014,10:07:24,22.928,N,72.63,W
8/24/2014,10:09:24,22.933,N,72.629,W
8/24/2014,10:11:24,22.938,N,72.628,W
8/24/2014,10:13:24,22.943,N,72.627,W
8/24/2014,10:15:24,22.948,N,72.626,W
8/24/2014,10:17:24,22.953,N,72.625,W
8/24/2014,10:19:24,22.958,N,72.624,W
8/24/2014,10:21:23,22.963,N,72.624,W
8/24/2014,10:23:23,22.968,N,72.623,W
8/24/2014,10:25:23,22.974,N,72.622,W
8/24/2014,10:27:23,22.979,N,72.621,W
8/24/2014,10:29:23,22.985,N,72.621,W
8/24/2014,10:31:23,22.99,N,72.62,W
8/24/2014,10:33:23,22.996,N,72.619,W
8/24/2014,10:35:23,23.002,N,72.619,W
8/24/2014,10:37:24,23.008,N,72.618,W
8/24/2014,10:39:24,23.014,N,72.618,W
8/24/2014,10:41:24,23.02,N,72.617,W
8/24/2014,10:43:24,23.026,N,72.617,W
8/24/2014,10:45:24,23.032,N,72.617,W
8/24/2014,10:47:24,23.038,N,72.616,W
8/24/2014,10:49:24,23.045,N,72.616,W
8/24/2014,10:51:23,23.051,N,72.616,W
8/24/2014,10:53:23,23.058,N,72.616,W
8/24/2014,10:55:23,23.064,N,72.616,W
8/24/2014,10:57:23,23.071,N,72.616,W
8/24/2014,10:59:23,23.078,N,72.616,W
8/24/2014,11:01:23,23.085,N,72.616,W
8/24/2014,11:03:23,23.092,N,72.616,W
8/24/2014,11:05:23,23.099,N,72.616,W
8/24/2014,11:07:24,23.107,N,72.616,W
8/24/2014,11:09:24,23.114,N,72.616,W
8/24/2014,11:11:24,23.122,N,72.617,W
8/24/2014,11:13:24,23.129,N,72.617,W
8/24/2014,11:15:24,23.137,N,72.617,W
8/24/2014,11:17:24,23.145,N,72.618,W
8/24/2014,11:19:24,23.153,N,72.618,W
8/24/2014,11:21:23,23.161,N,72.619,W
8/24/2014,11:23:23,23.17,N,72.619,W
8/24/2014,11:25:23,23.178,N,72.62,W
8/24/2014,11:27:23,23.186,N,72.621,W
8/24/2014,11:29:23,23.195,N,72.622,W
8/24/2014,11:31:23,23.204,N,72.622,W
8/24/2014,11:33:23,23.213,N,72.623,W
8/24/2014,11:34:46,23.219,N,72.624,W
8/24/2014,11:36:46,23.226,N,72.624,W
8/24/2014,11:38:46,23.232,N,72.624,W
8/24/2014,11:40:47,23.239,N,72.624,W
8/24/2014,11:42:47,23.245,N,72.624,W
8/24/2014,11:44:47,23.252,N,72.623,W
8/24/2014,11:46:47,23.258,N,72.623,W
8/24/2014,11:48:47,23.265,N,72.623,W
8/24/2014,11:50:47,23.271,N,72.623,W
8/24/2014,11:52:47,23.278,N,72.623,W
8/24/2014,11:54:46,23.284,N,72.623,W
8/24/2014,11:56:46,23.291,N,72.623,W
8/24/2014,11:58:46,23.297,N,72.623,W
8/24/2014,12:00:46,23.304,N,72.623,W
8/24/2014,12:02:46,23.31,N,72.623,W
8/24/2014,12:04:46,23.317,N,72.623,W
8/24/2014,12:06:46,23.323,N,72.623,W
8/24/2014,12:08:46,23.33,N,72.623,W
8/24/2014,12:10:47,23.336,N,72.623,W
8/24/2014,12:12:47,23.343,N,72.623,W
8/24/2014,12:14:47,23.349,N,72.623,W
8/24/2014,12:16:47,23.356,N,72.623,W
8/24/2014,12:18:47,23.362,N,72.623,W
8/24/2014,12:20:47,23.368,N,72.623,W
8/24/2014,12:22:47,23.375,N,72.623,W
8/24/2014,12:24:46,23.381,N,72.623,W
8/24/2014,12:26:46,23.388,N,72.623,W
8/24/2014,12:28:46,23.394,N,72.623,W
8/24/2014,12:30:46,23.401,N,72.623,W
8/24/2014,12:32:46,23.407,N,72.623,W
8/24/2014,12:34:46,23.414,N,72.623,W
8/24/2014,12:36:46,23.42,N,72.623,W
8/24/2014,12:38:46,23.426,N,72.623,W
8/24/2014,12:40:47,23.433,N,72.623,W
8/24/2014,12:42:47,23.439,N,72.623,W
8/24/2014,12:44:47,23.446,N,72.623,W
8/24/2014,12:46:47,23.452,N,72.623,W
8/24/2014,12:48:47,23.459,N,72.623,W
8/24/2014,12:50:47,23.465,N,72.624,W
8/24/2014,12:52:47,23.471,N,72.624,W
8/24/2014,12:54:46,23.478,N,72.624,W
8/24/2014,12:56:46,23.484,N,72.624,W
8/24/2014,12:58:46,23.49,N,72.624,W
8/24/2014,13:00:46,23.497,N,72.624,W
8/24/2014,13:02:46,23.503,N,72.624,W
8/24/2014,13:04:46,23.51,N,72.625,W
8/24/2014,13:06:46,23.516,N,72.625,W
8/24/2014,13:08:46,23.522,N,72.625,W
8/24/2014,13:10:47,23.529,N,72.625,W
8/24/2014,13:12:47,23.535,N,72.625,W
8/24/2014,13:14:47,23.541,N,72.625,W
8/24/2014,13:16:47,23.548,N,72.626,W
8/24/2014,13:18:47,23.554,N,72.626,W
8/24/2014,13:20:47,23.56,N,72.626,W
8/24/2014,13:22:47,23.567,N,72.626,W
8/24/2014,13:24:46,23.573,N,72.627,W
8/24/2014,13:26:46,23.579,N,72.627,W
8/24/2014,13:28:46,23.586,N,72.627,W
8/24/2014,13:30:46,23.592,N,72.627,W
8/24/2014,13:32:46,23.598,N,72.628,W
8/24/2014,13:34:46,23.605,N,72.628,W
8/24/2014,13:36:46,23.611,N,72.628,W
8/24/2014,13:38:46,23.617,N,72.629,W
8/24/2014,13:40:47,23.623,N,72.629,W
8/24/2014,13:42:47,23.63,N,72.629,W
8/24/2014,13:44:47,23.636,N,72.63,W
8/24/2014,13:46:47,23.642,N,72.63,W
8/24/2014,13:48:47,23.648,N,72.63,W
8/24/2014,13:50:47,23.655,N,72.631,W
8/24/2014,13:52:47,23.661,N,72.631,W
8/24/2014,13:54:46,23.667,N,72.632,W
8/24/2014,13:56:46,23.673,N,72.632,W
8/24/2014,13:58:46,23.68,N,72.632,W
8/24/2014,14:00:46,23.686,N,72.633,W
8/24/2014,14:02:46,23.692,N,72.633,W
8/24/2014,14:04:46,23.698,N,72.634,W
8/24/2014,14:06:46,23.704,N,72.634,W
8/24/2014,14:08:46,23.711,N,72.635,W
8/24/2014,14:10:47,23.717,N,72.635,W
8/24/2014,14:12:47,23.723,N,72.636,W
8/24/2014,14:14:47,23.729,N,72.636,W
8/24/2014,14:16:47,23.735,N,72.637,W
8/24/2014,14:18:47,23.741,N,72.637,W
8/24/2014,14:20:47,23.748,N,72.638,W
8/24/2014,14:22:47,23.754,N,72.638,W
8/24/2014,14:24:46,23.76,N,72.639,W
8/24/2014,14:26:46,23.766,N,72.639,W
8/24/2014,14:28:46,23.772,N,72.64,W
8/24/2014,14:30:46,23.778,N,72.64,W
8/24/2014,14:32:46,23.784,N,72.641,W
8/24/2014,14:34:46,23.79,N,72.642,W
8/24/2014,14:36:46,23.796,N,72.642,W
8/24/2014,14:38:46,23.802,N,72.643,W
8/24/2014,14:40:47,23.808,N,72.644,W
8/24/2014,14:42:47,23.814,N,72.644,W
8/24/2014,14:44:47,23.82,N,72.645,W
8/24/2014,14:46:47,23.826,N,72.645,W
8/24/2014,14:48:47,23.832,N,72.646,W
8/24/2014,14:50:47,23.838,N,72.647,W
8/24/2014,14:52:47,23.844,N,72.648,W
8/24/2014,14:54:46,23.85,N,72.648,W
8/24/2014,14:56:46,23.856,N,72.649,W
8/24/2014,14:58:46,23.862,N,72.65,W
8/24/2014,15:00:46,23.868,N,72.65,W
8/24/2014,15:02:46,23.874,N,72.651,W
8/24/2014,15:04:46,23.88,N,72.652,W
8/24/2014,15:06:46,23.885,N,72.653,W
8/24/2014,15:08:46,23.891,N,72.653,W
8/24/2014,15:10:47,23.897,N,72.654,W
8/24/2014,15:12:47,23.903,N,72.655,W
8/24/2014,15:14:47,23.909,N,72.656,W
8/24/2014,15:16:47,23.914,N,72.657,W
8/24/2014,15:18:47,23.92,N,72.657,W
8/24/2014,15:20:47,23.926,N,72.658,W
8/24/2014,15:22:47,23.931,N,72.659,W
8/24/2014,15:24:46,23.937,N,72.66,W
8/24/2014,15:26:46,23.943,N,72.661,W
8/24/2014,15:28:46,23.948,N,72.662,W
8/24/2014,15:30:46,23.954,N,72.662,W
8/24/2014,15:32:46,23.959,N,72.663,W
8/24/2014,15:34:46,23.965,N,72.664,W
8/24/2014,15:36:46,23.971,N,72.665,W
8/24/2014,15:38:46,23.976,N,72.666,W
8/24/2014,15:40:47,23.982,N,72.667,W
8/24/2014,15:42:47,23.987,N,72.668,W
8/24/2014,15:44:47,23.992,N,72.669,W
8/24/2014,15:46:47,23.998,N,72.67,W
8/24/2014,15:48:47,24.003,N,72.671,W
8/24/2014,15:50:47,24.009,N,72.672,W
8/24/2014,15:52:47,24.014,N,72.673,W
8/24/2014,15:54:46,24.019,N,72.674,W
8/24/2014,15:56:46,24.024,N,72.675,W
8/24/2014,15:58:46,24.03,N,72.676,W
8/24/2014,16:00:46,24.035,N,72.677,W
8/24/2014,16:02:46,24.04,N,72.678,W
8/24/2014,16:04:46,24.045,N,72.679,W
8/24/2014,16:06:46,24.05,N,72.68,W
8/24/2014,16:08:46,24.056,N,72.681,W
8/24/2014,16:10:47,24.061,N,72.682,W
8/24/2014,16:12:47,24.066,N,72.683,W
8/24/2014,16:14:47,24.071,N,72.684,W
8/24/2014,16:16:47,24.076,N,72.685,W
8/24/2014,16:18:47,24.081,N,72.686,W
8/24/2014,16:20:47,24.086,N,72.687,W
8/24/2014,16:22:47,24.091,N,72.688,W
8/24/2014,16:24:46,24.096,N,72.689,W
8/24/2014,16:26:46,24.1,N,72.69,W
8/24/2014,16:28:46,24.105,N,72.691,W
8/24/2014,16:30:46,24.11,N,72.692,W
8/24/2014,16:32:46,24.115,N,72.694,W
8/24/2014,16:34:46,24.119,N,72.695,W
8/24/2014,16:36:46,24.124,N,72.696,W
8/24/2014,16:38:46,24.129,N,72.697,W
8/24/2014,16:40:47,24.133,N,72.698,W
8/24/2014,16:42:47,24.138,N,72.699,W
8/24/2014,16:44:47,24.143,N,72.7,W
8/24/2014,16:46:47,24.147,N,72.702,W
8/24/2014,16:48:47,24.152,N,72.703,W
8/24/2014,16:50:47,24.156,N,72.704,W
8/24/2014,16:52:47,24.16,N,72.705,W
8/24/2014,16:54:46,24.165,N,72.706,W
8/24/2014,16:56:46,24.169,N,72.707,W
8/24/2014,16:58:46,24.173,N,72.709,W
8/24/2014,17:00:46,24.178,N,72.71,W
8/24/2014,17:02:46,24.182,N,72.711,W
8/24/2014,17:04:46,24.186,N,72.712,W
8/24/2014,17:06:46,24.19,N,72.714,W
8/24/2014,17:08:46,24.194,N,72.715,W
8/24/2014,17:10:47,24.199,N,72.716,W
8/24/2014,17:12:47,24.203,N,72.717,W
8/24/2014,17:14:47,24.207,N,72.719,W
8/24/2014,17:16:47,24.211,N,72.72,W
8/24/2014,17:18:47,24.214,N,72.721,W
8/24/2014,17:20:47,24.218,N,72.722,W
8/24/2014,17:22:47,24.222,N,72.724,W
8/24/2014,17:24:46,24.226,N,72.725,W
8/24/2014,17:26:46,24.23,N,72.726,W
8/24/2014,17:28:46,24.233,N,72.728,W
8/24/2014,17:30:46,24.237,N,72.729,W
8/24/2014,17:32:46,24.241,N,72.73,W
8/24/2014,17:34:46,24.244,N,72.732,W
8/24/2014,17:36:46,24.248,N,72.733,W
8/24/2014,17:38:46,24.251,N,72.734,W
8/24/2014,17:40:47,24.255,N,72.736,W
8/24/2014,17:42:47,24.258,N,72.737,W
8/24/2014,17:44:47,24.262,N,72.738,W
8/24/2014,17:46:47,24.265,N,72.74,W
8/24/2014,17:48:47,24.268,N,72.741,W
8/24/2014,17:50:47,24.271,N,72.742,W
8/24/2014,17:52:47,24.275,N,72.744,W
8/24/2014,17:54:46,24.278,N,72.745,W
8/24/2014,17:56:46,24.281,N,72.747,W
8/24/2014,17:58:46,24.284,N,72.748,W
8/24/2014,18:00:46,24.287,N,72.749,W
8/24/2014,18:02:46,24.29,N,72.751,W
8/24/2014,18:04:46,24.293,N,72.752,W
8/24/2014,18:06:46,24.296,N,72.754,W
8/24/2014,18:08:46,24.299,N,72.755,W
8/24/2014,18:10:47,24.301,N,72.757,W
8/24/2014,18:12:47,24.304,N,72.758,W
8/24/2014,18:14:47,24.307,N,72.759,W
8/24/2014,18:16:47,24.309,N,72.761,W
8/24/2014,18:18:47,24.312,N,72.762,W
8/24/2014,18:20:47,24.314,N,72.764,W
8/24/2014,18:22:47,24.317,N,72.765,W
8/24/2014,18:24:46,24.319,N,72.767,W
8/24/2014,18:26:46,24.322,N,72.768,W
8/24/2014,18:28:46,24.324,N,72.77,W
8/24/2014,18:30:46,24.327,N,72.771,W
8/24/2014,18:32:46,24.329,N,72.773,W
8/24/2014,18:34:46,24.331,N,72.774,W
8/24/2014,18:36:46,24.333,N,72.776,W
8/24/2014,18:38:46,24.336,N,72.777,W
8/24/2014,18:40:47,24.338,N,72.779,W
8/24/2014,18:42:47,24.34,N,72.78,W
8/24/2014,18:44:47,24.342,N,72.782,W
8/24/2014,18:46:47,24.344,N,72.783,W
8/24/2014,18:48:47,24.346,N,72.785,W
8/24/2014,18:50:47,24.348,N,72.786,W
8/24/2014,18:52:47,24.35,N,72.788,W
8/24/2014,18:54:46,24.352,N,72.789,W
8/24/2014,18:56:46,24.354,N,72.791,W
8/24/2014,18:58:46,24.356,N,72.792,W
8/24/2014,19:00:46,24.357,N,72.794,W
8/24/2014,19:02:46,24.359,N,72.795,W
8/24/2014,19:04:46,24.361,N,72.797,W
8/24/2014,19:06:46,24.362,N,72.799,W
8/24/2014,19:08:46,24.364,N,72.8,W
8/24/2014,19:10:47,24.366,N,72.802,W
8/24/2014,19:12:47,24.367,N,72.803,W
8/24/2014,19:14:47,24.369,N,72.805,W
8/24/2014,19:16:47,24.37,N,72.806,W
8/24/2014,19:18:47,24.372,N,72.808,W
8/24/2014,19:20:47,24.373,N,72.81,W
8/24/2014,19:22:47,24.375,N,72.811,W
8/24/2014,19:24:46,24.376,N,72.813,W
8/24/2014,19:26:46,24.378,N,72.814,W
8/24/2014,19:28:46,24.379,N,72.816,W
8/24/2014,19:30:46,24.38,N,72.818,W
8/24/2014,19:32:46,24.382,N,72.819,W
8/24/2014,19:34:46,24.383,N,72.821,W
8/24/2014,19:36:46,24.384,N,72.822,W
8/24/2014,19:38:46,24.385,N,72.824,W
8/24/2014,19:40:47,24.386,N,72.826,W
8/24/2014,19:42:47,24.388,N,72.827,W
8/24/2014,19:44:47,24.389,N,72.829,W
8/24/2014,19:46:47,24.39,N,72.831,W
8/24/2014,19:48:47,24.391,N,72.832,W
8/24/2014,19:50:47,24.392,N,72.834,W
