Track,for,Arthur,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
7/1/2014,12:30:00,27.19,N,79.69,W
7/1/2014,12:31:59,27.192,N,79.689,W
7/1/2014,12:33:59,27.194,N,79.688,W
7/1/2014,12:35:59,27.196,N,79.687,W
7/1/2014,12:38:00,27.198,N,79.686,W
7/1/2014,12:40:00,27.201,N,79.685,W
7/1/2014,12:42:00,27.203,N,79.684,W
7/1/2014,12:44:00,27.205,N,79.682,W
7/1/2014,12:45:59,27.207,N,79.681,W
7/1/2014,12:47:59,27.21,N,79.68,W
7/1/2014,12:49:59,27.212,N,79.678,W
7/1/2014,12:51:59,27.214,N,79.677,W
7/1/2014,12:54:00,27.217,N,79.676,W
7/1/2014,12:56:00,27.219,N,79.674,W
7/1/2014,12:58:00,27.221,N,79.673,W
7/1/2014,13:00:00,27.223,N,79.672,W
7/1/2014,13:01:59,27.226,N,79.67,W
7/1/2014,13:03:59,27.228,N,79.669,W
7/1/2014,13:05:59,27.231,N,79.667,W
7/1/2014,13:08:00,27.233,N,79.666,W
7/1/2014,13:10:00,27.235,N,79.664,W
7/1/2014,13:12:00,27.238,N,79.663,W
7/1/2014,13:14:00,27.24,N,79.661,W
7/1/2014,13:15:59,27.242,N,79.66,W
7/1/2014,13:17:59,27.245,N,79.658,W
7/1/2014,13:19:59,27.247,N,79.657,W
7/1/2014,13:21:59,27.25,N,79.655,W
7/1/2014,13:24:00,27.252,N,79.654,W
7/1/2014,13:26:00,27.255,N,79.652,W
7/1/2014,13:28:00,27.257,N,79.65,W
7/1/2014,13:30:00,27.26,N,79.649,W
7/1/2014,13:31:59,27.262,N,79.647,W
7/1/2014,13:33:59,27.265,N,79.645,W
7/1/2014,13:35:59,27.267,N,79.643,W
7/1/2014,13:38:00,27.27,N,79.642,W
7/1/2014,13:40:00,27.272,N,79.64,W
7/1/2014,13:42:00,27.275,N,79.638,W
7/1/2014,13:44:00,27.277,N,79.636,W
7/1/2014,13:45:59,27.28,N,79.635,W
7/1/2014,13:47:59,27.282,N,79.633,W
7/1/2014,13:49:59,27.285,N,79.631,W
7/1/2014,13:51:59,27.288,N,79.629,W
7/1/2014,13:54:00,27.29,N,79.627,W
7/1/2014,13:56:00,27.293,N,79.625,W
7/1/2014,13:58:00,27.295,N,79.624,W
7/1/2014,14:00:00,27.298,N,79.622,W
7/1/2014,14:01:59,27.301,N,79.62,W
7/1/2014,14:03:59,27.303,N,79.618,W
7/1/2014,14:05:59,27.306,N,79.616,W
7/1/2014,14:08:00,27.309,N,79.614,W
7/1/2014,14:10:00,27.311,N,79.612,W
7/1/2014,14:12:00,27.314,N,79.61,W
7/1/2014,14:14:00,27.317,N,79.608,W
7/1/2014,14:15:59,27.319,N,79.606,W
7/1/2014,14:17:59,27.322,N,79.604,W
7/1/2014,14:19:59,27.325,N,79.602,W
7/1/2014,14:21:59,27.328,N,79.6,W
7/1/2014,14:24:00,27.33,N,79.597,W
7/1/2014,14:26:00,27.333,N,79.595,W
7/1/2014,14:28:00,27.336,N,79.593,W
7/1/2014,14:30:00,27.339,N,79.591,W
7/1/2014,14:31:59,27.341,N,79.589,W
7/1/2014,14:33:59,27.344,N,79.587,W
7/1/2014,14:35:59,27.347,N,79.585,W
7/1/2014,14:38:00,27.35,N,79.582,W
7/1/2014,14:40:00,27.352,N,79.58,W
7/1/2014,14:42:00,27.355,N,79.578,W
7/1/2014,14:44:00,27.358,N,79.576,W
7/1/2014,14:45:59,27.361,N,79.574,W
7/1/2014,14:47:59,27.364,N,79.571,W
7/1/2014,14:49:59,27.367,N,79.569,W
7/1/2014,14:51:59,27.369,N,79.567,W
7/1/2014,14:54:00,27.372,N,79.564,W
7/1/2014,14:56:00,27.375,N,79.562,W
7/1/2014,14:58:00,27.378,N,79.56,W
7/1/2014,15:00:00,27.381,N,79.558,W
7/1/2014,15:01:59,27.384,N,79.555,W
7/1/2014,15:03:59,27.387,N,79.553,W
7/1/2014,15:05:59,27.39,N,79.55,W
7/1/2014,15:08:00,27.392,N,79.548,W
7/1/2014,15:10:00,27.395,N,79.546,W
7/1/2014,15:12:00,27.398,N,79.543,W
7/1/2014,15:14:00,27.401,N,79.541,W
7/1/2014,15:15:59,27.404,N,79.539,W
7/1/2014,15:17:59,27.407,N,79.536,W
7/1/2014,15:19:59,27.41,N,79.534,W
7/1/2014,15:21:59,27.413,N,79.531,W
7/1/2014,15:24:00,27.416,N,79.529,W
7/1/2014,15:26:00,27.419,N,79.526,W
7/1/2014,15:28:00,27.422,N,79.524,W
7/1/2014,15:30:00,27.425,N,79.521,W
7/1/2014,15:31:59,27.428,N,79.519,W
7/1/2014,15:33:59,27.431,N,79.516,W
7/1/2014,15:35:59,27.434,N,79.514,W
7/1/2014,15:38:00,27.437,N,79.511,W
7/1/2014,15:40:00,27.44,N,79.509,W
7/1/2014,15:42:00,27.443,N,79.506,W
7/1/2014,15:44:00,27.446,N,79.504,W
7/1/2014,15:45:59,27.449,N,79.501,W
7/1/2014,15:47:59,27.452,N,79.498,W
7/1/2014,15:49:59,27.455,N,79.496,W
7/1/2014,15:51:59,27.458,N,79.493,W
7/1/2014,15:54:00,27.461,N,79.491,W
7/1/2014,15:56:00,27.464,N,79.488,W
7/1/2014,15:58:00,27.467,N,79.485,W
7/1/2014,16:00:00,27.47,N,79.483,W
7/1/2014,16:01:59,27.473,N,79.48,W
7/1/2014,16:03:59,27.476,N,79.477,W
7/1/2014,16:05:59,27.479,N,79.475,W
7/1/2014,16:08:00,27.482,N,79.472,W
7/1/2014,16:10:00,27.485,N,79.469,W
7/1/2014,16:12:00,27.488,N,79.467,W
7/1/2014,16:14:00,27.491,N,79.464,W
7/1/2014,16:15:59,27.494,N,79.461,W
7/1/2014,16:17:59,27.497,N,79.459,W
7/1/2014,16:19:59,27.501,N,79.456,W
7/1/2014,16:21:59,27.504,N,79.453,W
7/1/2014,16:24:00,27.507,N,79.451,W
7/1/2014,16:26:00,27.51,N,79.448,W
7/1/2014,16:28:00,27.513,N,79.445,W
7/1/2014,16:30:00,27.516,N,79.442,W
7/1/2014,16:31:59,27.519,N,79.44,W
7/1/2014,16:33:59,27.522,N,79.437,W
7/1/2014,16:35:59,27.525,N,79.434,W
7/1/2014,16:38:00,27.529,N,79.431,W
7/1/2014,16:40:00,27.532,N,79.428,W
7/1/2014,16:42:00,27.535,N,79.426,W
7/1/2014,16:44:00,27.538,N,79.423,W
7/1/2014,16:45:59,27.541,N,79.42,W
7/1/2014,16:47:59,27.544,N,79.417,W
7/1/2014,16:49:59,27.547,N,79.414,W
7/1/2014,16:51:59,27.551,N,79.412,W
7/1/2014,16:54:00,27.554,N,79.409,W
7/1/2014,16:56:00,27.557,N,79.406,W
7/1/2014,16:58:00,27.56,N,79.403,W
7/1/2014,17:00:00,27.563,N,79.4,W
7/1/2014,17:01:59,27.566,N,79.397,W
7/1/2014,17:03:59,27.57,N,79.395,W
7/1/2014,17:05:59,27.573,N,79.392,W
7/1/2014,17:08:00,27.576,N,79.389,W
7/1/2014,17:10:00,27.579,N,79.386,W
7/1/2014,17:12:00,27.582,N,79.383,W
7/1/2014,17:14:00,27.585,N,79.38,W
7/1/2014,17:15:59,27.589,N,79.377,W
7/1/2014,17:17:59,27.592,N,79.375,W
7/1/2014,17:19:59,27.595,N,79.372,W
7/1/2014,17:21:59,27.598,N,79.369,W
7/1/2014,17:24:00,27.601,N,79.366,W
7/1/2014,17:26:00,27.605,N,79.363,W
7/1/2014,17:28:00,27.608,N,79.36,W
7/1/2014,17:30:00,27.611,N,79.357,W
7/1/2014,17:31:59,27.614,N,79.354,W
7/1/2014,17:33:59,27.617,N,79.351,W
7/1/2014,17:34:59,27.619,N,79.35,W
7/1/2014,17:36:59,27.622,N,79.347,W
7/1/2014,17:39:00,27.625,N,79.344,W
7/1/2014,17:41:00,27.629,N,79.341,W
7/1/2014,17:43:00,27.632,N,79.338,W
7/1/2014,17:45:00,27.635,N,79.335,W
7/1/2014,17:46:59,27.638,N,79.332,W
7/1/2014,17:48:59,27.642,N,79.33,W
7/1/2014,17:50:59,27.645,N,79.327,W
7/1/2014,17:53:00,27.648,N,79.324,W
7/1/2014,17:55:00,27.651,N,79.321,W
7/1/2014,17:57:00,27.654,N,79.318,W
7/1/2014,17:59:00,27.658,N,79.315,W
7/1/2014,18:00:59,27.661,N,79.312,W
7/1/2014,18:02:59,27.664,N,79.309,W
7/1/2014,18:04:59,27.667,N,79.306,W
7/1/2014,18:06:59,27.67,N,79.303,W
7/1/2014,18:09:00,27.674,N,79.3,W
7/1/2014,18:11:00,27.677,N,79.297,W
7/1/2014,18:13:00,27.68,N,79.294,W
7/1/2014,18:15:00,27.683,N,79.291,W
7/1/2014,18:16:59,27.687,N,79.288,W
7/1/2014,18:18:59,27.69,N,79.285,W
7/1/2014,18:20:59,27.693,N,79.283,W
7/1/2014,18:23:00,27.696,N,79.28,W
7/1/2014,18:23:27,27.697,N,79.279,W
7/1/2014,18:25:28,27.695,N,79.276,W
7/1/2014,18:27:28,27.693,N,79.274,W
7/1/2014,18:29:28,27.691,N,79.271,W
7/1/2014,18:31:28,27.688,N,79.269,W
7/1/2014,18:33:27,27.685,N,79.267,W
7/1/2014,18:35:27,27.682,N,79.265,W
7/1/2014,18:37:27,27.678,N,79.263,W
7/1/2014,18:39:27,27.674,N,79.261,W
7/1/2014,18:41:28,27.67,N,79.259,W
7/1/2014,18:43:28,27.666,N,79.257,W
7/1/2014,18:45:28,27.661,N,79.256,W
7/1/2014,18:47:27,27.656,N,79.254,W
7/1/2014,18:49:27,27.652,N,79.253,W
7/1/2014,18:51:27,27.647,N,79.252,W
7/1/2014,18:53:27,27.642,N,79.251,W
7/1/2014,18:55:28,27.637,N,79.251,W
7/1/2014,18:57:28,27.633,N,79.25,W
7/1/2014,18:59:28,27.628,N,79.25,W
7/1/2014,19:01:28,27.623,N,79.25,W
7/1/2014,19:03:20,27.619,N,79.25,W
7/1/2014,19:05:20,27.615,N,79.252,W
7/1/2014,19:07:20,27.611,N,79.253,W
7/1/2014,19:09:20,27.607,N,79.255,W
7/1/2014,19:11:19,27.603,N,79.257,W
7/1/2014,19:13:19,27.599,N,79.258,W
7/1/2014,19:15:19,27.596,N,79.26,W
7/1/2014,19:17:19,27.592,N,79.262,W
7/1/2014,19:19:20,27.588,N,79.263,W
7/1/2014,19:21:20,27.584,N,79.265,W
7/1/2014,19:23:20,27.58,N,79.267,W
7/1/2014,19:25:19,27.576,N,79.268,W
7/1/2014,19:27:19,27.572,N,79.27,W
7/1/2014,19:29:19,27.568,N,79.272,W
7/1/2014,19:31:19,27.564,N,79.273,W
7/1/2014,19:33:20,27.56,N,79.275,W
7/1/2014,19:35:20,27.556,N,79.276,W
7/1/2014,19:37:20,27.552,N,79.278,W
7/1/2014,19:39:20,27.549,N,79.28,W
7/1/2014,19:41:19,27.545,N,79.281,W
7/1/2014,19:43:11,27.541,N,79.283,W
7/1/2014,19:45:11,27.537,N,79.285,W
7/1/2014,19:47:10,27.533,N,79.286,W
7/1/2014,19:49:10,27.53,N,79.288,W
7/1/2014,19:51:10,27.526,N,79.289,W
7/1/2014,19:53:11,27.522,N,79.291,W
7/1/2014,19:55:11,27.518,N,79.293,W
7/1/2014,19:57:11,27.515,N,79.294,W
7/1/2014,19:59:11,27.511,N,79.296,W
7/1/2014,20:01:10,27.507,N,79.298,W
7/1/2014,20:03:10,27.504,N,79.299,W
7/1/2014,20:05:10,27.5,N,79.301,W
7/1/2014,20:07:10,27.497,N,79.302,W
7/1/2014,20:09:11,27.493,N,79.304,W
7/1/2014,20:11:11,27.49,N,79.305,W
7/1/2014,20:13:11,27.486,N,79.307,W
7/1/2014,20:15:11,27.483,N,79.308,W
7/1/2014,20:17:10,27.479,N,79.31,W
7/1/2014,20:19:10,27.476,N,79.312,W
7/1/2014,20:21:10,27.472,N,79.313,W
7/1/2014,20:23:11,27.469,N,79.315,W
7/1/2014,20:25:11,27.466,N,79.316,W
7/1/2014,20:27:11,27.462,N,79.318,W
7/1/2014,20:29:11,27.459,N,79.319,W
7/1/2014,20:31:10,27.456,N,79.321,W
7/1/2014,20:33:10,27.453,N,79.322,W
7/1/2014,20:35:10,27.449,N,79.324,W
7/1/2014,20:37:10,27.446,N,79.325,W
7/1/2014,20:39:11,27.443,N,79.327,W
7/1/2014,20:41:11,27.44,N,79.328,W
7/1/2014,20:43:11,27.437,N,79.329,W
7/1/2014,20:45:11,27.434,N,79.331,W
7/1/2014,20:47:10,27.431,N,79.332,W
7/1/2014,20:49:10,27.428,N,79.334,W
7/1/2014,20:51:10,27.426,N,79.335,W
7/1/2014,20:53:11,27.423,N,79.336,W
7/1/2014,20:55:11,27.42,N,79.338,W
7/1/2014,20:57:11,27.417,N,79.339,W
7/1/2014,20:59:11,27.415,N,79.341,W
7/1/2014,21:01:10,27.412,N,79.342,W
7/1/2014,21:03:10,27.409,N,79.343,W
7/1/2014,21:05:10,27.407,N,79.345,W
7/1/2014,21:07:10,27.404,N,79.346,W
7/1/2014,21:09:11,27.402,N,79.347,W
7/1/2014,21:11:11,27.4,N,79.348,W
7/1/2014,21:13:11,27.397,N,79.35,W
7/1/2014,21:15:11,27.395,N,79.351,W
7/1/2014,21:17:10,27.393,N,79.352,W
7/1/2014,21:19:10,27.391,N,79.353,W
7/1/2014,21:21:10,27.388,N,79.355,W
7/1/2014,21:23:11,27.386,N,79.356,W
7/1/2014,21:25:11,27.384,N,79.357,W
7/1/2014,21:27:11,27.382,N,79.358,W
7/1/2014,21:29:11,27.38,N,79.359,W
7/1/2014,21:31:10,27.379,N,79.361,W
7/1/2014,21:33:10,27.377,N,79.362,W
7/1/2014,21:35:10,27.375,N,79.363,W
7/1/2014,21:37:10,27.373,N,79.364,W
7/1/2014,21:39:11,27.372,N,79.365,W
7/1/2014,21:41:11,27.37,N,79.366,W
7/1/2014,21:43:11,27.369,N,79.367,W
7/1/2014,21:45:11,27.367,N,79.368,W
7/1/2014,21:47:10,27.366,N,79.369,W
7/1/2014,21:49:10,27.365,N,79.37,W
7/1/2014,21:51:10,27.363,N,79.371,W
7/1/2014,21:53:11,27.362,N,79.372,W
7/1/2014,21:55:11,27.361,N,79.373,W
7/1/2014,21:57:11,27.36,N,79.374,W
7/1/2014,21:59:11,27.359,N,79.375,W
7/1/2014,22:01:10,27.358,N,79.376,W
7/1/2014,22:03:10,27.357,N,79.377,W
7/1/2014,22:05:10,27.357,N,79.378,W
7/1/2014,22:07:10,27.356,N,79.379,W
7/1/2014,22:09:11,27.355,N,79.38,W
7/1/2014,22:11:11,27.355,N,79.381,W
7/1/2014,22:13:11,27.354,N,79.381,W
7/1/2014,22:15:11,27.354,N,79.382,W
7/1/2014,22:17:10,27.354,N,79.383,W
7/1/2014,22:19:10,27.353,N,79.384,W
7/1/2014,22:21:10,27.353,N,79.385,W
7/1/2014,22:23:11,27.353,N,79.385,W
7/1/2014,22:25:11,27.353,N,79.386,W
7/1/2014,22:27:11,27.353,N,79.387,W
7/1/2014,22:29:11,27.353,N,79.387,W
7/1/2014,22:31:10,27.353,N,79.388,W
7/1/2014,22:33:10,27.354,N,79.389,W
7/1/2014,22:35:10,27.354,N,79.389,W
7/1/2014,22:37:10,27.355,N,79.39,W
7/1/2014,22:39:11,27.355,N,79.39,W
7/1/2014,22:41:11,27.356,N,79.391,W
7/1/2014,22:43:11,27.357,N,79.391,W
7/1/2014,22:45:11,27.357,N,79.392,W
7/1/2014,22:47:10,27.358,N,79.392,W
7/1/2014,22:49:10,27.359,N,79.393,W
7/1/2014,22:51:10,27.36,N,79.393,W
7/1/2014,22:53:11,27.361,N,79.394,W
7/1/2014,22:55:11,27.363,N,79.394,W
7/1/2014,22:57:11,27.364,N,79.395,W
7/1/2014,22:59:11,27.366,N,79.395,W
7/1/2014,23:01:10,27.367,N,79.395,W
7/1/2014,23:03:10,27.369,N,79.396,W
7/1/2014,23:05:10,27.37,N,79.396,W
7/1/2014,23:07:10,27.372,N,79.396,W
7/1/2014,23:09:11,27.374,N,79.396,W
7/1/2014,23:11:11,27.376,N,79.397,W
7/1/2014,23:13:11,27.378,N,79.397,W
7/1/2014,23:15:11,27.38,N,79.397,W
7/1/2014,23:17:10,27.383,N,79.397,W
7/1/2014,23:19:10,27.385,N,79.397,W
7/1/2014,23:21:10,27.388,N,79.397,W
7/1/2014,23:23:11,27.39,N,79.398,W
7/1/2014,23:25:11,27.393,N,79.398,W
7/1/2014,23:27:11,27.395,N,79.398,W
7/1/2014,23:29:11,27.398,N,79.398,W
7/1/2014,23:31:10,27.401,N,79.398,W
7/1/2014,23:33:10,27.404,N,79.398,W
7/1/2014,23:35:10,27.407,N,79.398,W
7/1/2014,23:37:10,27.41,N,79.397,W
7/1/2014,23:39:11,27.414,N,79.397,W
7/1/2014,23:41:11,27.417,N,79.397,W
7/1/2014,23:43:11,27.42,N,79.397,W
7/1/2014,23:45:11,27.424,N,79.397,W
7/1/2014,23:47:10,27.427,N,79.397,W
7/1/2014,23:49:10,27.431,N,79.397,W
7/1/2014,23:51:10,27.435,N,79.396,W
7/1/2014,23:53:11,27.438,N,79.396,W
7/1/2014,23:55:11,27.442,N,79.396,W
7/1/2014,23:57:11,27.446,N,79.396,W
7/1/2014,23:59:11,27.45,N,79.395,W
7/2/2014,0:01:10,27.454,N,79.395,W
7/2/2014,0:03:10,27.458,N,79.395,W
7/2/2014,0:05:10,27.462,N,79.394,W
7/2/2014,0:07:10,27.466,N,79.394,W
7/2/2014,0:09:11,27.471,N,79.394,W
7/2/2014,0:11:11,27.475,N,79.393,W
7/2/2014,0:13:11,27.479,N,79.393,W
7/2/2014,0:15:11,27.484,N,79.392,W
7/2/2014,0:17:10,27.488,N,79.392,W
7/2/2014,0:19:10,27.493,N,79.391,W
7/2/2014,0:21:10,27.498,N,79.391,W
7/2/2014,0:23:11,27.502,N,79.39,W
7/2/2014,0:25:11,27.507,N,79.39,W
7/2/2014,0:27:11,27.512,N,79.389,W
7/2/2014,0:29:11,27.516,N,79.388,W
7/2/2014,0:31:10,27.521,N,79.388,W
7/2/2014,0:33:10,27.526,N,79.387,W
7/2/2014,0:35:10,27.531,N,79.387,W
7/2/2014,0:37:10,27.536,N,79.386,W
7/2/2014,0:39:11,27.541,N,79.385,W
7/2/2014,0:41:11,27.546,N,79.384,W
7/2/2014,0:43:11,27.551,N,79.384,W
7/2/2014,0:45:11,27.556,N,79.383,W
7/2/2014,0:47:10,27.562,N,79.382,W
7/2/2014,0:49:10,27.567,N,79.382,W
7/2/2014,0:51:10,27.572,N,79.381,W
7/2/2014,0:53:11,27.577,N,79.38,W
7/2/2014,0:55:11,27.583,N,79.379,W
7/2/2014,0:57:11,27.588,N,79.378,W
7/2/2014,0:59:11,27.593,N,79.377,W
7/2/2014,1:01:10,27.599,N,79.377,W
7/2/2014,1:03:10,27.604,N,79.376,W
7/2/2014,1:05:10,27.61,N,79.375,W
7/2/2014,1:07:10,27.615,N,79.374,W
7/2/2014,1:09:11,27.621,N,79.373,W
7/2/2014,1:11:11,27.626,N,79.372,W
7/2/2014,1:13:11,27.632,N,79.371,W
7/2/2014,1:15:11,27.637,N,79.37,W
7/2/2014,1:17:10,27.643,N,79.369,W
7/2/2014,1:19:10,27.649,N,79.368,W
7/2/2014,1:21:10,27.654,N,79.367,W
7/2/2014,1:23:11,27.66,N,79.366,W
7/2/2014,1:25:11,27.665,N,79.365,W
7/2/2014,1:27:11,27.671,N,79.364,W
7/2/2014,1:29:11,27.677,N,79.363,W
7/2/2014,1:31:10,27.682,N,79.361,W
7/2/2014,1:33:10,27.688,N,79.36,W
7/2/2014,1:35:10,27.694,N,79.359,W
7/2/2014,1:37:10,27.699,N,79.358,W
7/2/2014,1:39:11,27.705,N,79.357,W
7/2/2014,1:41:11,27.711,N,79.356,W
7/2/2014,1:43:11,27.716,N,79.354,W
7/2/2014,1:45:11,27.722,N,79.353,W
7/2/2014,1:47:10,27.728,N,79.352,W
7/2/2014,1:49:10,27.734,N,79.351,W
7/2/2014,1:51:10,27.739,N,79.35,W
7/2/2014,1:53:11,27.745,N,79.348,W
7/2/2014,1:55:11,27.751,N,79.347,W
7/2/2014,1:57:11,27.756,N,79.346,W
7/2/2014,1:59:11,27.762,N,79.344,W
7/2/2014,2:01:10,27.768,N,79.343,W
7/2/2014,2:03:10,27.773,N,79.342,W
7/2/2014,2:05:10,27.779,N,79.34,W
7/2/2014,2:07:10,27.785,N,79.339,W
7/2/2014,2:09:11,27.79,N,79.338,W
7/2/2014,2:11:11,27.796,N,79.336,W
7/2/2014,2:13:11,27.801,N,79.335,W
7/2/2014,2:15:11,27.807,N,79.333,W
7/2/2014,2:17:10,27.812,N,79.332,W
7/2/2014,2:19:10,27.818,N,79.331,W
7/2/2014,2:21:10,27.823,N,79.329,W
7/2/2014,2:23:11,27.829,N,79.328,W
7/2/2014,2:25:11,27.834,N,79.326,W
7/2/2014,2:27:11,27.84,N,79.325,W
7/2/2014,2:29:11,27.845,N,79.323,W
7/2/2014,2:31:10,27.85,N,79.322,W
7/2/2014,2:33:10,27.856,N,79.32,W
7/2/2014,2:35:10,27.861,N,79.319,W
7/2/2014,2:37:10,27.866,N,79.317,W
7/2/2014,2:39:11,27.872,N,79.316,W
7/2/2014,2:41:11,27.877,N,79.314,W
7/2/2014,2:43:11,27.882,N,79.312,W
7/2/2014,2:45:11,27.887,N,79.311,W
7/2/2014,2:47:10,27.892,N,79.309,W
7/2/2014,2:49:10,27.897,N,79.308,W
7/2/2014,2:51:10,27.902,N,79.306,W
7/2/2014,2:53:11,27.907,N,79.304,W
7/2/2014,2:55:11,27.912,N,79.303,W
7/2/2014,2:57:11,27.917,N,79.301,W
7/2/2014,2:59:11,27.922,N,79.3,W
7/2/2014,3:01:10,27.927,N,79.298,W
7/2/2014,3:03:10,27.931,N,79.296,W
7/2/2014,3:05:10,27.936,N,79.295,W
7/2/2014,3:07:10,27.941,N,79.293,W
7/2/2014,3:09:11,27.945,N,79.291,W
7/2/2014,3:11:11,27.95,N,79.289,W
7/2/2014,3:13:11,27.954,N,79.288,W
7/2/2014,3:15:11,27.959,N,79.286,W
7/2/2014,3:17:10,27.963,N,79.284,W
7/2/2014,3:19:10,27.967,N,79.283,W
7/2/2014,3:21:10,27.972,N,79.281,W
7/2/2014,3:23:11,27.976,N,79.279,W
7/2/2014,3:25:11,27.98,N,79.277,W
7/2/2014,3:27:11,27.984,N,79.275,W
7/2/2014,3:29:11,27.988,N,79.274,W
7/2/2014,3:31:10,27.992,N,79.272,W
7/2/2014,3:33:10,27.996,N,79.27,W
7/2/2014,3:35:10,28,N,79.268,W
7/2/2014,3:37:10,28.003,N,79.266,W
7/2/2014,3:39:11,28.007,N,79.265,W
7/2/2014,3:41:11,28.011,N,79.263,W
7/2/2014,3:43:11,28.015,N,79.261,W
7/2/2014,3:45:11,28.018,N,79.259,W
7/2/2014,3:47:10,28.022,N,79.257,W
7/2/2014,3:49:10,28.025,N,79.255,W
7/2/2014,3:51:10,28.029,N,79.254,W
7/2/2014,3:53:11,28.032,N,79.252,W
7/2/2014,3:55:11,28.035,N,79.25,W
7/2/2014,3:57:11,28.039,N,79.248,W
7/2/2014,3:59:11,28.042,N,79.246,W
7/2/2014,4:01:10,28.045,N,79.244,W
7/2/2014,4:03:10,28.048,N,79.242,W
7/2/2014,4:05:10,28.051,N,79.24,W
7/2/2014,4:07:10,28.054,N,79.238,W
7/2/2014,4:09:11,28.057,N,79.236,W
7/2/2014,4:11:11,28.06,N,79.235,W
7/2/2014,4:13:11,28.063,N,79.233,W
7/2/2014,4:15:11,28.066,N,79.231,W
7/2/2014,4:17:10,28.069,N,79.229,W
7/2/2014,4:19:10,28.072,N,79.227,W
7/2/2014,4:21:10,28.075,N,79.225,W
7/2/2014,4:23:11,28.077,N,79.223,W
7/2/2014,4:25:11,28.08,N,79.221,W
7/2/2014,4:27:11,28.083,N,79.219,W
7/2/2014,4:29:11,28.085,N,79.217,W
7/2/2014,4:31:10,28.088,N,79.215,W
7/2/2014,4:33:10,28.09,N,79.213,W
7/2/2014,4:35:10,28.093,N,79.211,W
7/2/2014,4:37:10,28.095,N,79.209,W
7/2/2014,4:39:11,28.097,N,79.207,W
7/2/2014,4:41:11,28.1,N,79.205,W
7/2/2014,4:43:11,28.102,N,79.203,W
7/2/2014,4:45:11,28.104,N,79.201,W
7/2/2014,4:47:10,28.107,N,79.199,W
7/2/2014,4:49:10,28.109,N,79.197,W
7/2/2014,4:51:10,28.111,N,79.195,W
7/2/2014,4:53:11,28.113,N,79.192,W
7/2/2014,4:55:11,28.115,N,79.19,W
7/2/2014,4:57:11,28.117,N,79.188,W
7/2/2014,4:59:11,28.119,N,79.186,W
7/2/2014,5:01:10,28.121,N,79.184,W
7/2/2014,5:03:10,28.123,N,79.182,W
7/2/2014,5:05:10,28.125,N,79.18,W
7/2/2014,5:07:10,28.127,N,79.178,W
7/2/2014,5:09:11,28.129,N,79.176,W
7/2/2014,5:11:11,28.131,N,79.174,W
7/2/2014,5:13:11,28.132,N,79.172,W
7/2/2014,5:15:11,28.134,N,79.169,W
7/2/2014,5:17:10,28.136,N,79.167,W
7/2/2014,5:19:10,28.138,N,79.165,W
7/2/2014,5:21:10,28.139,N,79.163,W
7/2/2014,5:23:11,28.141,N,79.161,W
7/2/2014,5:25:11,28.143,N,79.159,W
7/2/2014,5:27:11,28.144,N,79.157,W
7/2/2014,5:29:11,28.146,N,79.155,W
7/2/2014,5:31:10,28.147,N,79.152,W
7/2/2014,5:33:10,28.149,N,79.15,W
7/2/2014,5:35:10,28.15,N,79.148,W
7/2/2014,5:37:10,28.152,N,79.146,W
7/2/2014,5:39:11,28.153,N,79.144,W
7/2/2014,5:41:11,28.155,N,79.142,W
7/2/2014,5:43:11,28.156,N,79.139,W
7/2/2014,5:45:11,28.157,N,79.137,W
7/2/2014,5:47:10,28.159,N,79.135,W
7/2/2014,5:49:10,28.16,N,79.133,W
7/2/2014,5:51:10,28.161,N,79.131,W
7/2/2014,5:53:11,28.163,N,79.129,W
7/2/2014,5:55:11,28.164,N,79.126,W
7/2/2014,5:57:11,28.165,N,79.124,W
7/2/2014,5:59:11,28.166,N,79.122,W
7/2/2014,6:01:10,28.167,N,79.12,W
7/2/2014,6:03:10,28.169,N,79.118,W
7/2/2014,6:05:10,28.17,N,79.115,W
7/2/2014,6:07:10,28.171,N,79.113,W
7/2/2014,6:07:21,28.171,N,79.113,W
7/2/2014,6:09:22,28.172,N,79.111,W
7/2/2014,6:11:22,28.173,N,79.109,W
7/2/2014,6:13:22,28.174,N,79.106,W
7/2/2014,6:15:22,28.175,N,79.104,W
7/2/2014,6:17:21,28.176,N,79.102,W
7/2/2014,6:19:21,28.176,N,79.1,W
7/2/2014,6:21:21,28.177,N,79.097,W
7/2/2014,6:23:22,28.178,N,79.095,W
7/2/2014,6:25:22,28.179,N,79.093,W
7/2/2014,6:27:22,28.18,N,79.091,W
7/2/2014,6:29:22,28.181,N,79.088,W
7/2/2014,6:31:21,28.182,N,79.086,W
7/2/2014,6:33:21,28.183,N,79.084,W
7/2/2014,6:35:21,28.184,N,79.082,W
7/2/2014,6:37:21,28.185,N,79.079,W
7/2/2014,6:39:22,28.185,N,79.077,W
7/2/2014,6:41:22,28.186,N,79.075,W
7/2/2014,6:43:22,28.187,N,79.073,W
7/2/2014,6:45:22,28.188,N,79.07,W
7/2/2014,6:47:21,28.189,N,79.068,W
7/2/2014,6:49:21,28.19,N,79.066,W
7/2/2014,6:51:21,28.191,N,79.064,W
7/2/2014,6:53:22,28.192,N,79.062,W
7/2/2014,6:55:22,28.193,N,79.059,W
7/2/2014,6:57:22,28.194,N,79.057,W
