Track,for,Sandy,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/27/2012,3:48:35,27.841,N,76.937,W
10/27/2012,3:50:35,27.847,N,76.937,W
10/27/2012,3:52:35,27.852,N,76.937,W
10/27/2012,3:54:36,27.857,N,76.937,W
10/27/2012,3:56:36,27.863,N,76.936,W
10/27/2012,3:58:36,27.868,N,76.936,W
10/27/2012,4:00:36,27.873,N,76.936,W
10/27/2012,4:02:36,27.879,N,76.935,W
10/27/2012,4:04:36,27.884,N,76.935,W
10/27/2012,4:06:36,27.889,N,76.934,W
10/27/2012,4:07:37,27.892,N,76.934,W
10/27/2012,4:09:37,27.897,N,76.933,W
10/27/2012,4:11:37,27.902,N,76.932,W
10/27/2012,4:13:37,27.907,N,76.931,W
10/27/2012,4:15:38,27.912,N,76.93,W
10/27/2012,4:17:38,27.917,N,76.929,W
10/27/2012,4:19:38,27.922,N,76.928,W
10/27/2012,4:21:38,27.927,N,76.927,W
10/27/2012,4:23:38,27.932,N,76.926,W
10/27/2012,4:25:38,27.937,N,76.924,W
10/27/2012,4:27:38,27.942,N,76.923,W
10/27/2012,4:29:37,27.947,N,76.922,W
10/27/2012,4:31:37,27.952,N,76.921,W
10/27/2012,4:33:37,27.958,N,76.919,W
10/27/2012,4:35:37,27.963,N,76.918,W
10/27/2012,4:37:37,27.968,N,76.916,W
10/27/2012,4:39:37,27.973,N,76.915,W
10/27/2012,4:41:37,27.978,N,76.913,W
10/27/2012,4:43:37,27.984,N,76.912,W
10/27/2012,4:45:38,27.989,N,76.91,W
10/27/2012,4:47:38,27.994,N,76.909,W
10/27/2012,4:49:38,27.999,N,76.907,W
10/27/2012,4:51:38,28.005,N,76.906,W
10/27/2012,4:53:38,28.01,N,76.904,W
10/27/2012,4:55:38,28.015,N,76.902,W
10/27/2012,4:57:38,28.02,N,76.9,W
10/27/2012,4:59:37,28.026,N,76.899,W
10/27/2012,5:01:37,28.031,N,76.897,W
10/27/2012,5:03:37,28.037,N,76.895,W
10/27/2012,5:05:37,28.042,N,76.893,W
10/27/2012,5:07:37,28.047,N,76.892,W
10/27/2012,5:09:37,28.053,N,76.89,W
10/27/2012,5:11:37,28.058,N,76.888,W
10/27/2012,5:13:37,28.063,N,76.886,W
10/27/2012,5:15:38,28.069,N,76.884,W
10/27/2012,5:17:38,28.074,N,76.882,W
10/27/2012,5:19:38,28.08,N,76.88,W
10/27/2012,5:21:38,28.085,N,76.878,W
10/27/2012,5:23:09,28.089,N,76.877,W
10/27/2012,5:25:08,28.094,N,76.876,W
10/27/2012,5:27:08,28.099,N,76.875,W
10/27/2012,5:29:08,28.104,N,76.874,W
10/27/2012,5:31:08,28.109,N,76.873,W
10/27/2012,5:33:08,28.114,N,76.872,W
10/27/2012,5:35:08,28.119,N,76.871,W
10/27/2012,5:37:08,28.124,N,76.87,W
10/27/2012,5:39:08,28.129,N,76.869,W
10/27/2012,5:41:09,28.133,N,76.868,W
10/27/2012,5:43:09,28.138,N,76.868,W
10/27/2012,5:45:09,28.143,N,76.867,W
10/27/2012,5:47:09,28.148,N,76.866,W
10/27/2012,5:49:09,28.153,N,76.865,W
10/27/2012,5:51:09,28.157,N,76.865,W
10/27/2012,5:53:09,28.162,N,76.864,W
10/27/2012,5:55:08,28.167,N,76.864,W
10/27/2012,5:57:08,28.172,N,76.863,W
10/27/2012,5:59:08,28.176,N,76.863,W
10/27/2012,6:01:08,28.181,N,76.862,W
10/27/2012,6:03:08,28.185,N,76.862,W
10/27/2012,6:05:08,28.19,N,76.862,W
10/27/2012,6:07:08,28.195,N,76.861,W
10/27/2012,6:09:08,28.199,N,76.861,W
10/27/2012,6:11:09,28.204,N,76.861,W
10/27/2012,6:13:09,28.208,N,76.861,W
10/27/2012,6:15:09,28.213,N,76.861,W
10/27/2012,6:17:09,28.217,N,76.861,W
10/27/2012,6:19:09,28.221,N,76.861,W
10/27/2012,6:21:09,28.226,N,76.861,W
10/27/2012,6:23:09,28.23,N,76.861,W
10/27/2012,6:25:08,28.234,N,76.861,W
10/27/2012,6:27:08,28.239,N,76.862,W
10/27/2012,6:29:08,28.243,N,76.862,W
10/27/2012,6:31:08,28.247,N,76.862,W
10/27/2012,6:33:08,28.252,N,76.862,W
10/27/2012,6:35:08,28.256,N,76.863,W
10/27/2012,6:37:08,28.26,N,76.863,W
10/27/2012,6:39:08,28.264,N,76.864,W
10/27/2012,6:41:09,28.268,N,76.864,W
10/27/2012,6:43:09,28.273,N,76.864,W
10/27/2012,6:45:09,28.277,N,76.865,W
10/27/2012,6:47:09,28.281,N,76.865,W
10/27/2012,6:49:09,28.285,N,76.866,W
10/27/2012,6:51:09,28.289,N,76.866,W
10/27/2012,6:53:09,28.293,N,76.867,W
10/27/2012,6:55:08,28.297,N,76.868,W
10/27/2012,6:57:08,28.301,N,76.868,W
10/27/2012,6:59:08,28.305,N,76.869,W
10/27/2012,7:01:08,28.309,N,76.869,W
10/27/2012,7:03:08,28.313,N,76.87,W
10/27/2012,7:05:08,28.317,N,76.87,W
10/27/2012,7:07:08,28.321,N,76.871,W
10/27/2012,7:09:08,28.326,N,76.872,W
10/27/2012,7:11:09,28.33,N,76.872,W
10/27/2012,7:13:09,28.334,N,76.873,W
10/27/2012,7:15:09,28.338,N,76.873,W
10/27/2012,7:17:09,28.342,N,76.874,W
10/27/2012,7:19:09,28.346,N,76.874,W
10/27/2012,7:21:09,28.35,N,76.875,W
10/27/2012,7:23:09,28.354,N,76.875,W
10/27/2012,7:25:08,28.358,N,76.876,W
10/27/2012,7:27:08,28.362,N,76.876,W
10/27/2012,7:29:08,28.366,N,76.876,W
10/27/2012,7:31:08,28.37,N,76.877,W
10/27/2012,7:33:08,28.374,N,76.877,W
10/27/2012,7:35:08,28.378,N,76.877,W
10/27/2012,7:37:08,28.382,N,76.878,W
10/27/2012,7:39:08,28.386,N,76.878,W
10/27/2012,7:41:09,28.39,N,76.878,W
10/27/2012,7:43:09,28.394,N,76.878,W
10/27/2012,7:45:09,28.398,N,76.878,W
10/27/2012,7:47:09,28.402,N,76.878,W
10/27/2012,7:49:09,28.406,N,76.878,W
10/27/2012,7:51:09,28.41,N,76.878,W
10/27/2012,7:53:09,28.414,N,76.878,W
10/27/2012,7:55:08,28.419,N,76.878,W
10/27/2012,7:57:08,28.423,N,76.878,W
10/27/2012,7:59:08,28.427,N,76.878,W
10/27/2012,8:01:08,28.431,N,76.877,W
10/27/2012,8:03:09,28.435,N,76.877,W
10/27/2012,8:05:08,28.439,N,76.877,W
10/27/2012,8:07:09,28.444,N,76.876,W
10/27/2012,8:09:08,28.448,N,76.875,W
10/27/2012,8:11:09,28.452,N,76.875,W
10/27/2012,8:13:08,28.457,N,76.874,W
10/27/2012,8:15:09,28.461,N,76.873,W
10/27/2012,8:17:08,28.465,N,76.872,W
10/27/2012,8:19:09,28.47,N,76.871,W
10/27/2012,8:21:08,28.474,N,76.87,W
10/27/2012,8:23:09,28.478,N,76.869,W
10/27/2012,8:25:09,28.483,N,76.868,W
10/27/2012,8:27:08,28.487,N,76.867,W
10/27/2012,8:29:09,28.492,N,76.865,W
10/27/2012,8:31:08,28.496,N,76.864,W
10/27/2012,8:33:09,28.501,N,76.862,W
10/27/2012,8:35:08,28.505,N,76.861,W
10/27/2012,8:37:09,28.51,N,76.859,W
10/27/2012,8:39:08,28.515,N,76.857,W
10/27/2012,8:41:09,28.519,N,76.855,W
10/27/2012,8:43:08,28.524,N,76.854,W
10/27/2012,8:45:09,28.529,N,76.852,W
10/27/2012,8:47:08,28.533,N,76.85,W
10/27/2012,8:49:09,28.538,N,76.848,W
10/27/2012,8:51:08,28.543,N,76.845,W
10/27/2012,8:53:09,28.548,N,76.843,W
10/27/2012,8:55:09,28.552,N,76.841,W
10/27/2012,8:57:08,28.557,N,76.839,W
10/27/2012,8:59:09,28.562,N,76.836,W
10/27/2012,9:01:08,28.567,N,76.834,W
10/27/2012,9:03:09,28.572,N,76.831,W
10/27/2012,9:05:08,28.576,N,76.829,W
10/27/2012,9:07:09,28.581,N,76.826,W
10/27/2012,9:09:08,28.586,N,76.823,W
10/27/2012,9:11:09,28.591,N,76.82,W
10/27/2012,9:11:29,28.592,N,76.82,W
10/27/2012,9:13:30,28.599,N,76.812,W
10/27/2012,9:15:29,28.606,N,76.804,W
10/27/2012,9:17:30,28.612,N,76.797,W
10/27/2012,9:19:29,28.619,N,76.79,W
10/27/2012,9:21:30,28.625,N,76.783,W
10/27/2012,9:23:29,28.632,N,76.776,W
10/27/2012,9:25:30,28.638,N,76.769,W
10/27/2012,9:27:29,28.644,N,76.763,W
10/27/2012,9:29:30,28.651,N,76.757,W
10/27/2012,9:31:29,28.657,N,76.751,W
10/27/2012,9:33:30,28.662,N,76.746,W
10/27/2012,9:35:29,28.668,N,76.741,W
10/27/2012,9:37:30,28.674,N,76.736,W
10/27/2012,9:39:30,28.68,N,76.731,W
10/27/2012,9:41:29,28.685,N,76.727,W
10/27/2012,9:43:30,28.69,N,76.723,W
10/27/2012,9:45:29,28.696,N,76.719,W
10/27/2012,9:47:30,28.701,N,76.716,W
10/27/2012,9:49:29,28.706,N,76.712,W
10/27/2012,9:51:30,28.711,N,76.709,W
10/27/2012,9:53:29,28.716,N,76.706,W
10/27/2012,9:55:30,28.721,N,76.704,W
10/27/2012,9:57:29,28.725,N,76.701,W
10/27/2012,9:59:30,28.73,N,76.699,W
10/27/2012,10:01:29,28.734,N,76.697,W
10/27/2012,10:03:30,28.739,N,76.696,W
10/27/2012,10:05:29,28.743,N,76.694,W
10/27/2012,10:07:30,28.748,N,76.693,W
10/27/2012,10:09:30,28.752,N,76.692,W
10/27/2012,10:11:29,28.756,N,76.691,W
10/27/2012,10:13:30,28.76,N,76.691,W
10/27/2012,10:15:29,28.764,N,76.69,W
10/27/2012,10:17:30,28.768,N,76.69,W
10/27/2012,10:19:29,28.772,N,76.69,W
10/27/2012,10:21:30,28.775,N,76.69,W
10/27/2012,10:23:29,28.779,N,76.69,W
10/27/2012,10:25:30,28.783,N,76.69,W
10/27/2012,10:27:18,28.786,N,76.691,W
10/27/2012,10:29:17,28.802,N,76.69,W
10/27/2012,10:31:18,28.817,N,76.689,W
10/27/2012,10:33:17,28.833,N,76.688,W
10/27/2012,10:35:17,28.848,N,76.688,W
10/27/2012,10:37:18,28.863,N,76.688,W
10/27/2012,10:39:17,28.877,N,76.688,W
10/27/2012,10:41:18,28.891,N,76.688,W
10/27/2012,10:43:17,28.904,N,76.688,W
10/27/2012,10:45:18,28.916,N,76.689,W
10/27/2012,10:47:17,28.928,N,76.69,W
10/27/2012,10:49:18,28.938,N,76.691,W
10/27/2012,10:51:17,28.948,N,76.692,W
10/27/2012,10:53:18,28.956,N,76.694,W
10/27/2012,10:55:17,28.964,N,76.696,W
10/27/2012,10:57:18,28.97,N,76.698,W
10/27/2012,10:59:17,28.974,N,76.7,W
10/27/2012,11:01:18,28.978,N,76.702,W
10/27/2012,11:03:17,28.98,N,76.705,W
10/27/2012,11:05:17,28.981,N,76.708,W
10/27/2012,11:07:18,28.98,N,76.711,W
10/27/2012,11:09:17,28.979,N,76.715,W
10/27/2012,11:11:18,28.976,N,76.719,W
10/27/2012,11:13:17,28.973,N,76.722,W
10/27/2012,11:15:18,28.968,N,76.726,W
10/27/2012,11:17:17,28.963,N,76.73,W
10/27/2012,11:19:18,28.956,N,76.735,W
10/27/2012,11:21:17,28.949,N,76.739,W
10/27/2012,11:23:18,28.941,N,76.744,W
10/27/2012,11:25:17,28.933,N,76.749,W
10/27/2012,11:27:18,28.923,N,76.754,W
10/27/2012,11:29:17,28.914,N,76.758,W
10/27/2012,11:31:18,28.903,N,76.764,W
10/27/2012,11:33:17,28.892,N,76.769,W
10/27/2012,11:34:54,28.883,N,76.773,W
10/27/2012,11:36:55,28.871,N,76.78,W
10/27/2012,11:38:54,28.858,N,76.787,W
10/27/2012,11:40:55,28.845,N,76.793,W
10/27/2012,11:42:54,28.832,N,76.799,W
10/27/2012,11:44:55,28.82,N,76.804,W
10/27/2012,11:46:55,28.807,N,76.809,W
10/27/2012,11:48:54,28.794,N,76.813,W
10/27/2012,11:50:37,28.784,N,76.816,W
10/27/2012,11:52:38,28.773,N,76.82,W
10/27/2012,11:54:37,28.762,N,76.823,W
10/27/2012,11:56:38,28.751,N,76.826,W
10/27/2012,11:58:37,28.741,N,76.828,W
10/27/2012,12:00:38,28.731,N,76.829,W
10/27/2012,12:02:37,28.722,N,76.829,W
10/27/2012,12:04:38,28.714,N,76.829,W
10/27/2012,12:06:37,28.707,N,76.827,W
10/27/2012,12:08:38,28.7,N,76.825,W
10/27/2012,12:10:37,28.694,N,76.821,W
10/27/2012,12:12:38,28.688,N,76.816,W
10/27/2012,12:14:38,28.684,N,76.81,W
10/27/2012,12:16:37,28.681,N,76.803,W
10/27/2012,12:18:38,28.678,N,76.795,W
10/27/2012,12:20:37,28.677,N,76.785,W
10/27/2012,12:22:38,28.677,N,76.773,W
10/27/2012,12:24:37,28.677,N,76.76,W
10/27/2012,12:26:38,28.679,N,76.745,W
10/27/2012,12:28:37,28.682,N,76.729,W
10/27/2012,12:30:38,28.686,N,76.711,W
10/27/2012,12:32:37,28.691,N,76.692,W
10/27/2012,12:34:38,28.697,N,76.672,W
10/27/2012,12:36:37,28.704,N,76.651,W
10/27/2012,12:38:38,28.711,N,76.629,W
10/27/2012,12:40:37,28.72,N,76.605,W
10/27/2012,12:42:38,28.728,N,76.582,W
10/27/2012,12:44:38,28.737,N,76.557,W
10/27/2012,12:46:37,28.747,N,76.532,W
10/27/2012,12:48:38,28.757,N,76.506,W
10/27/2012,12:50:37,28.767,N,76.48,W
10/27/2012,12:52:38,28.777,N,76.454,W
10/27/2012,12:52:49,28.778,N,76.452,W
10/27/2012,12:54:48,28.78,N,76.438,W
10/27/2012,12:56:49,28.782,N,76.424,W
10/27/2012,12:58:48,28.784,N,76.41,W
10/27/2012,13:00:48,28.786,N,76.396,W
10/27/2012,13:02:49,28.788,N,76.383,W
10/27/2012,13:04:48,28.79,N,76.369,W
10/27/2012,13:06:49,28.792,N,76.355,W
10/27/2012,13:08:48,28.794,N,76.341,W
10/27/2012,13:10:49,28.796,N,76.327,W
10/27/2012,13:12:48,28.798,N,76.313,W
10/27/2012,13:14:49,28.8,N,76.299,W
10/27/2012,13:16:48,28.802,N,76.285,W
10/27/2012,13:18:49,28.804,N,76.271,W
10/27/2012,13:20:48,28.806,N,76.257,W
10/27/2012,13:22:49,28.808,N,76.244,W
10/27/2012,13:24:48,28.81,N,76.23,W
10/27/2012,13:26:49,28.812,N,76.216,W
10/27/2012,13:28:48,28.814,N,76.202,W
10/27/2012,13:30:48,28.816,N,76.188,W
10/27/2012,13:32:49,28.818,N,76.174,W
10/27/2012,13:34:48,28.82,N,76.16,W
10/27/2012,13:36:49,28.822,N,76.146,W
10/27/2012,13:38:48,28.824,N,76.132,W
10/27/2012,13:40:49,28.826,N,76.118,W
10/27/2012,13:42:48,28.828,N,76.105,W
10/27/2012,13:44:49,28.83,N,76.091,W
10/27/2012,13:46:48,28.832,N,76.077,W
10/27/2012,13:48:49,28.834,N,76.063,W
10/27/2012,13:50:48,28.836,N,76.049,W
10/27/2012,13:52:49,28.838,N,76.035,W
10/27/2012,13:54:48,28.84,N,76.021,W
10/27/2012,13:56:49,28.842,N,76.007,W
10/27/2012,13:58:48,28.844,N,75.993,W
10/27/2012,14:00:48,28.846,N,75.979,W
10/27/2012,14:02:49,28.848,N,75.966,W
10/27/2012,14:04:48,28.85,N,75.952,W
10/27/2012,14:06:03,28.851,N,75.943,W
10/27/2012,14:08:04,28.91,N,75.97,W
10/27/2012,14:10:03,28.969,N,75.997,W
10/27/2012,14:11:35,29.014,N,76.018,W
10/27/2012,14:13:36,29.021,N,76.012,W
10/27/2012,14:15:35,29.027,N,76.005,W
10/27/2012,14:17:36,29.034,N,75.998,W
10/27/2012,14:19:35,29.04,N,75.992,W
10/27/2012,14:21:36,29.047,N,75.985,W
10/27/2012,14:23:35,29.054,N,75.979,W
10/27/2012,14:25:35,29.06,N,75.972,W
10/27/2012,14:27:36,29.067,N,75.966,W
10/27/2012,14:29:35,29.074,N,75.959,W
10/27/2012,14:31:36,29.08,N,75.953,W
10/27/2012,14:33:35,29.087,N,75.946,W
10/27/2012,14:35:36,29.093,N,75.94,W
10/27/2012,14:37:35,29.1,N,75.933,W
10/27/2012,14:39:36,29.107,N,75.927,W
10/27/2012,14:41:35,29.113,N,75.92,W
10/27/2012,14:43:36,29.12,N,75.914,W
10/27/2012,14:45:35,29.127,N,75.907,W
10/27/2012,14:47:36,29.133,N,75.901,W
10/27/2012,14:49:35,29.14,N,75.894,W
10/27/2012,14:51:36,29.146,N,75.888,W
10/27/2012,14:53:35,29.153,N,75.881,W
10/27/2012,14:55:35,29.16,N,75.875,W
10/27/2012,14:57:36,29.166,N,75.868,W
10/27/2012,14:59:35,29.173,N,75.862,W
10/27/2012,15:01:36,29.18,N,75.855,W
10/27/2012,15:03:35,29.186,N,75.849,W
10/27/2012,15:05:36,29.193,N,75.842,W
10/27/2012,15:07:35,29.199,N,75.836,W
10/27/2012,15:09:36,29.206,N,75.829,W
10/27/2012,15:11:35,29.213,N,75.823,W
10/27/2012,15:13:36,29.219,N,75.816,W
10/27/2012,15:15:35,29.226,N,75.81,W
10/27/2012,15:17:36,29.232,N,75.803,W
10/27/2012,15:19:35,29.239,N,75.797,W
10/27/2012,15:21:36,29.246,N,75.79,W
10/27/2012,15:23:35,29.252,N,75.784,W
10/27/2012,15:25:35,29.259,N,75.777,W
10/27/2012,15:27:36,29.266,N,75.771,W
10/27/2012,15:29:35,29.272,N,75.764,W
10/27/2012,15:31:36,29.279,N,75.758,W
10/27/2012,15:33:35,29.285,N,75.751,W
10/27/2012,15:35:36,29.292,N,75.745,W
10/27/2012,15:37:35,29.299,N,75.738,W
10/27/2012,15:37:41,29.299,N,75.738,W
10/27/2012,15:39:42,29.306,N,75.733,W
10/27/2012,15:41:42,29.312,N,75.727,W
10/27/2012,15:43:41,29.319,N,75.722,W
10/27/2012,15:45:42,29.325,N,75.717,W
10/27/2012,15:47:41,29.332,N,75.712,W
10/27/2012,15:49:42,29.338,N,75.707,W
10/27/2012,15:51:41,29.345,N,75.702,W
10/27/2012,15:53:42,29.351,N,75.697,W
10/27/2012,15:55:41,29.358,N,75.692,W
10/27/2012,15:57:42,29.364,N,75.688,W
10/27/2012,15:59:41,29.371,N,75.683,W
10/27/2012,16:01:42,29.377,N,75.678,W
10/27/2012,16:03:41,29.384,N,75.674,W
10/27/2012,16:05:42,29.39,N,75.67,W
10/27/2012,16:07:41,29.397,N,75.666,W
10/27/2012,16:09:42,29.403,N,75.661,W
10/27/2012,16:11:42,29.41,N,75.657,W
10/27/2012,16:13:41,29.416,N,75.654,W
10/27/2012,16:15:42,29.423,N,75.65,W
10/27/2012,16:17:41,29.429,N,75.646,W
10/27/2012,16:19:42,29.436,N,75.643,W
10/27/2012,16:21:41,29.442,N,75.639,W
10/27/2012,16:23:42,29.449,N,75.636,W
10/27/2012,16:25:41,29.455,N,75.632,W
10/27/2012,16:27:42,29.462,N,75.629,W
10/27/2012,16:29:41,29.468,N,75.626,W
10/27/2012,16:31:42,29.475,N,75.623,W
10/27/2012,16:33:41,29.481,N,75.621,W
10/27/2012,16:35:42,29.487,N,75.618,W
10/27/2012,16:37:41,29.494,N,75.615,W
10/27/2012,16:39:42,29.5,N,75.613,W
10/27/2012,16:41:42,29.507,N,75.611,W
10/27/2012,16:43:41,29.513,N,75.609,W
10/27/2012,16:45:42,29.519,N,75.607,W
10/27/2012,16:47:41,29.526,N,75.605,W
10/27/2012,16:49:42,29.532,N,75.603,W
10/27/2012,16:51:41,29.538,N,75.601,W
10/27/2012,16:53:42,29.545,N,75.6,W
10/27/2012,16:55:41,29.551,N,75.598,W
10/27/2012,16:57:42,29.557,N,75.597,W
10/27/2012,16:59:41,29.564,N,75.596,W
10/27/2012,17:01:42,29.57,N,75.594,W
10/27/2012,17:03:41,29.576,N,75.593,W
10/27/2012,17:05:42,29.583,N,75.592,W
10/27/2012,17:07:41,29.589,N,75.592,W
10/27/2012,17:09:42,29.595,N,75.591,W
10/27/2012,17:11:42,29.601,N,75.59,W
10/27/2012,17:13:41,29.608,N,75.589,W
10/27/2012,17:15:42,29.614,N,75.589,W
10/27/2012,17:17:41,29.62,N,75.588,W
10/27/2012,17:19:42,29.626,N,75.588,W
10/27/2012,17:21:41,29.632,N,75.587,W
10/27/2012,17:23:42,29.639,N,75.587,W
10/27/2012,17:24:28,29.641,N,75.587,W
10/27/2012,17:26:29,29.647,N,75.584,W
10/27/2012,17:28:28,29.653,N,75.582,W
10/27/2012,17:30:29,29.658,N,75.579,W
10/27/2012,17:32:28,29.664,N,75.576,W
10/27/2012,17:34:29,29.67,N,75.574,W
10/27/2012,17:36:29,29.676,N,75.571,W
10/27/2012,17:38:28,29.681,N,75.568,W
10/27/2012,17:40:29,29.687,N,75.566,W
10/27/2012,17:42:28,29.692,N,75.563,W
10/27/2012,17:44:29,29.698,N,75.56,W
10/27/2012,17:46:28,29.704,N,75.558,W
10/27/2012,17:48:29,29.709,N,75.555,W
10/27/2012,17:50:28,29.714,N,75.552,W
10/27/2012,17:52:29,29.72,N,75.55,W
10/27/2012,17:54:28,29.725,N,75.547,W
10/27/2012,17:56:29,29.73,N,75.545,W
10/27/2012,17:58:28,29.736,N,75.542,W
10/27/2012,18:00:29,29.741,N,75.539,W
10/27/2012,18:02:28,29.746,N,75.537,W
10/27/2012,18:04:29,29.751,N,75.534,W
10/27/2012,18:06:29,29.756,N,75.532,W
10/27/2012,18:08:28,29.762,N,75.529,W
10/27/2012,18:10:29,29.767,N,75.527,W
10/27/2012,18:12:28,29.772,N,75.524,W
10/27/2012,18:14:29,29.777,N,75.522,W
10/27/2012,18:16:28,29.781,N,75.519,W
10/27/2012,18:18:29,29.786,N,75.517,W
10/27/2012,18:20:28,29.791,N,75.514,W
10/27/2012,18:22:29,29.796,N,75.512,W
10/27/2012,18:24:28,29.801,N,75.509,W
10/27/2012,18:26:29,29.805,N,75.507,W
10/27/2012,18:28:28,29.81,N,75.504,W
10/27/2012,18:30:29,29.815,N,75.502,W
10/27/2012,18:32:28,29.819,N,75.499,W
10/27/2012,18:34:29,29.824,N,75.497,W
10/27/2012,18:36:29,29.829,N,75.494,W
10/27/2012,18:38:28,29.833,N,75.492,W
10/27/2012,18:40:29,29.838,N,75.489,W
10/27/2012,18:42:28,29.842,N,75.487,W
10/27/2012,18:44:29,29.847,N,75.484,W
10/27/2012,18:46:28,29.851,N,75.482,W
10/27/2012,18:48:29,29.855,N,75.479,W
10/27/2012,18:50:28,29.86,N,75.477,W
10/27/2012,18:52:29,29.864,N,75.474,W
10/27/2012,18:54:28,29.868,N,75.472,W
10/27/2012,18:56:29,29.873,N,75.469,W
10/27/2012,18:58:28,29.877,N,75.466,W
10/27/2012,19:00:29,29.881,N,75.464,W
10/27/2012,19:02:28,29.885,N,75.461,W
10/27/2012,19:04:29,29.89,N,75.459,W
10/27/2012,19:06:29,29.894,N,75.456,W
10/27/2012,19:08:28,29.898,N,75.453,W
10/27/2012,19:10:29,29.902,N,75.451,W
10/27/2012,19:12:28,29.906,N,75.448,W
10/27/2012,19:14:29,29.91,N,75.445,W
10/27/2012,19:16:28,29.914,N,75.443,W
10/27/2012,19:18:29,29.919,N,75.44,W
10/27/2012,19:20:28,29.923,N,75.437,W
10/27/2012,19:22:29,29.927,N,75.434,W
10/27/2012,19:24:28,29.931,N,75.432,W
10/27/2012,19:26:29,29.935,N,75.429,W
10/27/2012,19:28:28,29.939,N,75.426,W
10/27/2012,19:30:29,29.943,N,75.423,W
10/27/2012,19:32:28,29.947,N,75.42,W
10/27/2012,19:34:29,29.951,N,75.417,W
10/27/2012,19:36:29,29.955,N,75.415,W
10/27/2012,19:38:28,29.958,N,75.412,W
10/27/2012,19:40:29,29.962,N,75.409,W
10/27/2012,19:42:28,29.966,N,75.406,W
10/27/2012,19:44:29,29.97,N,75.403,W
10/27/2012,19:46:28,29.974,N,75.4,W
10/27/2012,19:48:29,29.978,N,75.396,W
10/27/2012,19:50:28,29.982,N,75.393,W
10/27/2012,19:52:29,29.986,N,75.39,W
10/27/2012,19:54:28,29.99,N,75.387,W
10/27/2012,19:56:29,29.994,N,75.384,W
10/27/2012,19:58:28,29.997,N,75.381,W
10/27/2012,20:00:29,30.001,N,75.377,W
10/27/2012,20:02:28,30.005,N,75.374,W
10/27/2012,20:04:29,30.009,N,75.371,W
10/27/2012,20:06:29,30.013,N,75.367,W
10/27/2012,20:08:28,30.017,N,75.364,W
10/27/2012,20:10:29,30.021,N,75.36,W
10/27/2012,20:12:28,30.025,N,75.357,W
10/27/2012,20:14:29,30.029,N,75.353,W
10/27/2012,20:16:28,30.032,N,75.35,W
10/27/2012,20:18:29,30.036,N,75.346,W
10/27/2012,20:20:28,30.04,N,75.342,W
10/27/2012,20:22:29,30.044,N,75.339,W
10/27/2012,20:24:28,30.048,N,75.335,W
10/27/2012,20:26:29,30.052,N,75.331,W
10/27/2012,20:28:28,30.056,N,75.327,W
10/27/2012,20:30:29,30.06,N,75.323,W
10/27/2012,20:32:28,30.064,N,75.319,W
10/27/2012,20:34:29,30.068,N,75.315,W
10/27/2012,20:36:29,30.072,N,75.311,W
10/27/2012,20:38:28,30.076,N,75.307,W
10/27/2012,20:40:29,30.08,N,75.303,W
10/27/2012,20:42:28,30.084,N,75.299,W
10/27/2012,20:44:29,30.088,N,75.295,W
10/27/2012,20:46:28,30.092,N,75.29,W
10/27/2012,20:48:29,30.096,N,75.286,W
10/27/2012,20:50:28,30.1,N,75.282,W
10/27/2012,20:52:29,30.104,N,75.277,W
10/27/2012,20:54:28,30.108,N,75.273,W
10/27/2012,20:56:29,30.112,N,75.268,W
10/27/2012,20:58:28,30.116,N,75.264,W
10/27/2012,21:00:29,30.12,N,75.259,W
10/27/2012,21:02:28,30.124,N,75.255,W
10/27/2012,21:04:29,30.128,N,75.25,W
10/27/2012,21:06:29,30.132,N,75.245,W
10/27/2012,21:08:28,30.136,N,75.241,W
10/27/2012,21:10:29,30.14,N,75.236,W
10/27/2012,21:12:28,30.145,N,75.231,W
10/27/2012,21:14:29,30.149,N,75.226,W
10/27/2012,21:16:28,30.153,N,75.222,W
10/27/2012,21:18:29,30.157,N,75.217,W
10/27/2012,21:20:28,30.161,N,75.212,W
10/27/2012,21:22:29,30.165,N,75.207,W
10/27/2012,21:24:28,30.169,N,75.202,W
10/27/2012,21:26:29,30.174,N,75.197,W
10/27/2012,21:28:28,30.178,N,75.192,W
10/27/2012,21:30:29,30.182,N,75.187,W
10/27/2012,21:32:28,30.186,N,75.182,W
10/27/2012,21:34:29,30.19,N,75.177,W
10/27/2012,21:36:29,30.195,N,75.171,W
10/27/2012,21:38:28,30.199,N,75.166,W
10/27/2012,21:40:29,30.203,N,75.161,W
10/27/2012,21:40:30,30.203,N,75.161,W
10/27/2012,21:42:29,30.206,N,75.157,W
10/27/2012,21:44:30,30.21,N,75.152,W
10/27/2012,21:46:29,30.213,N,75.148,W
10/27/2012,21:48:30,30.217,N,75.143,W
10/27/2012,21:50:29,30.221,N,75.138,W
10/27/2012,21:52:30,30.224,N,75.134,W
10/27/2012,21:54:30,30.228,N,75.129,W
10/27/2012,21:56:29,30.232,N,75.124,W
10/27/2012,21:58:30,30.235,N,75.119,W
10/27/2012,22:00:29,30.239,N,75.114,W
10/27/2012,22:02:30,30.243,N,75.109,W
10/27/2012,22:04:29,30.247,N,75.104,W
10/27/2012,22:06:30,30.251,N,75.098,W
10/27/2012,22:08:29,30.255,N,75.093,W
