Track,for,Joaquin,2015,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/2/2015,14:55:16,23.513,N,74.808,W,4
10/2/2015,14:57:16,23.516,N,74.809,W,4
10/2/2015,14:59:15,23.52,N,74.809,W,4
10/2/2015,15:01:15,23.523,N,74.81,W,4
10/2/2015,15:03:15,23.526,N,74.81,W,4
10/2/2015,15:05:15,23.529,N,74.811,W,4
10/2/2015,15:07:15,23.532,N,74.811,W,4
10/2/2015,15:09:15,23.536,N,74.811,W,4
10/2/2015,15:11:15,23.539,N,74.812,W,4
10/2/2015,15:13:15,23.542,N,74.812,W,4
10/2/2015,15:15:16,23.545,N,74.812,W,4
10/2/2015,15:17:16,23.548,N,74.813,W,4
10/2/2015,15:19:16,23.551,N,74.813,W,4
10/2/2015,15:21:16,23.554,N,74.813,W,4
10/2/2015,15:23:16,23.557,N,74.813,W,4
10/2/2015,15:25:16,23.56,N,74.813,W,4
10/2/2015,15:27:16,23.563,N,74.813,W,4
10/2/2015,15:27:26,23.563,N,74.813,W,4
10/2/2015,15:29:27,23.562,N,74.818,W,4
10/2/2015,15:31:27,23.561,N,74.822,W,4
10/2/2015,15:33:27,23.559,N,74.827,W,4
10/2/2015,15:35:27,23.558,N,74.832,W,4
10/2/2015,15:37:27,23.556,N,74.836,W,4
10/2/2015,15:39:27,23.555,N,74.841,W,4
10/2/2015,15:41:27,23.553,N,74.846,W,4
10/2/2015,15:43:27,23.552,N,74.85,W,4
10/2/2015,15:45:26,23.551,N,74.854,W,4
10/2/2015,15:47:26,23.549,N,74.858,W,4
10/2/2015,15:49:26,23.548,N,74.862,W,4
10/2/2015,15:51:26,23.548,N,74.865,W,4
10/2/2015,15:53:26,23.547,N,74.868,W,4
10/2/2015,15:55:26,23.546,N,74.871,W,4
10/2/2015,15:57:26,23.546,N,74.873,W,4
10/2/2015,15:59:27,23.546,N,74.875,W,4
10/2/2015,16:01:27,23.547,N,74.876,W,4
10/2/2015,16:03:27,23.548,N,74.876,W,4
10/2/2015,16:05:27,23.549,N,74.876,W,4
10/2/2015,16:07:27,23.551,N,74.876,W,4
10/2/2015,16:09:27,23.553,N,74.874,W,4
10/2/2015,16:11:27,23.556,N,74.873,W,4
10/2/2015,16:13:27,23.559,N,74.87,W,4
10/2/2015,16:15:26,23.562,N,74.867,W,4
10/2/2015,16:17:26,23.566,N,74.864,W,4
10/2/2015,16:19:26,23.57,N,74.86,W,4
10/2/2015,16:21:26,23.574,N,74.856,W,4
10/2/2015,16:23:26,23.579,N,74.851,W,4
10/2/2015,16:25:26,23.584,N,74.846,W,4
10/2/2015,16:27:26,23.589,N,74.84,W,4
10/2/2015,16:29:27,23.594,N,74.834,W,4
10/2/2015,16:31:27,23.6,N,74.828,W,4
10/2/2015,16:33:27,23.606,N,74.822,W,4
10/2/2015,16:35:27,23.612,N,74.815,W,4
10/2/2015,16:37:27,23.618,N,74.808,W,4
10/2/2015,16:39:27,23.625,N,74.801,W,4
10/2/2015,16:41:27,23.631,N,74.793,W,4
10/2/2015,16:43:27,23.638,N,74.785,W,4
10/2/2015,16:43:49,23.639,N,74.784,W,4
10/2/2015,16:45:49,23.646,N,74.776,W,4
10/2/2015,16:47:50,23.653,N,74.768,W,4
10/2/2015,16:49:50,23.66,N,74.76,W,4
10/2/2015,16:51:50,23.667,N,74.752,W,4
10/2/2015,16:53:50,23.673,N,74.744,W,4
10/2/2015,16:54:51,23.677,N,74.74,W,4
10/2/2015,16:56:51,23.684,N,74.732,W,4
10/2/2015,16:58:51,23.691,N,74.724,W,4
10/2/2015,17:00:51,23.698,N,74.716,W,4
10/2/2015,17:02:51,23.704,N,74.708,W,4
10/2/2015,17:04:51,23.711,N,74.7,W,4
10/2/2015,17:06:51,23.718,N,74.692,W,4
10/2/2015,17:08:52,23.725,N,74.685,W,4
10/2/2015,17:10:52,23.732,N,74.677,W,4
10/2/2015,17:12:52,23.738,N,74.669,W,4
10/2/2015,17:14:52,23.745,N,74.661,W,4
10/2/2015,17:16:52,23.752,N,74.653,W,4
10/2/2015,17:18:52,23.759,N,74.646,W,4
10/2/2015,17:20:52,23.765,N,74.638,W,4
10/2/2015,17:22:52,23.772,N,74.63,W,4
10/2/2015,17:24:51,23.779,N,74.623,W,4
10/2/2015,17:26:51,23.785,N,74.615,W,4
10/2/2015,17:28:51,23.792,N,74.607,W,4
10/2/2015,17:30:51,23.798,N,74.6,W,4
10/2/2015,17:32:51,23.805,N,74.592,W,4
10/2/2015,17:34:51,23.811,N,74.585,W,4
10/2/2015,17:36:51,23.818,N,74.578,W,4
10/2/2015,17:38:52,23.824,N,74.57,W,4
10/2/2015,17:40:52,23.831,N,74.563,W,4
10/2/2015,17:42:52,23.837,N,74.556,W,4
10/2/2015,17:44:52,23.843,N,74.549,W,4
10/2/2015,17:46:52,23.85,N,74.541,W,4
10/2/2015,17:48:52,23.856,N,74.534,W,4
10/2/2015,17:50:52,23.862,N,74.527,W,4
10/2/2015,17:52:52,23.868,N,74.52,W,4
10/2/2015,17:54:51,23.874,N,74.513,W,4
10/2/2015,17:56:51,23.88,N,74.507,W,4
10/2/2015,17:58:51,23.886,N,74.5,W,4
10/2/2015,18:00:51,23.892,N,74.493,W,4
10/2/2015,18:02:51,23.898,N,74.486,W,4
10/2/2015,18:04:51,23.904,N,74.48,W,4
10/2/2015,18:06:51,23.91,N,74.473,W,4
10/2/2015,18:08:52,23.916,N,74.467,W,4
10/2/2015,18:10:52,23.922,N,74.461,W,4
10/2/2015,18:12:52,23.927,N,74.454,W,4
10/2/2015,18:14:52,23.933,N,74.448,W,4
10/2/2015,18:16:52,23.938,N,74.442,W,4
10/2/2015,18:18:52,23.944,N,74.436,W,4
10/2/2015,18:20:52,23.949,N,74.43,W,4
10/2/2015,18:22:52,23.955,N,74.424,W,4
10/2/2015,18:24:51,23.96,N,74.419,W,4
10/2/2015,18:26:51,23.965,N,74.413,W,4
10/2/2015,18:28:51,23.97,N,74.407,W,4
10/2/2015,18:30:51,23.975,N,74.402,W,4
10/2/2015,18:32:51,23.981,N,74.397,W,4
10/2/2015,18:34:51,23.985,N,74.391,W,4
10/2/2015,18:36:51,23.99,N,74.386,W,4
10/2/2015,18:38:52,23.995,N,74.381,W,4
10/2/2015,18:40:52,24,N,74.376,W,4
10/2/2015,18:42:52,24.005,N,74.371,W,4
10/2/2015,18:44:52,24.009,N,74.366,W,4
10/2/2015,18:46:52,24.014,N,74.362,W,4
10/2/2015,18:48:52,24.018,N,74.357,W,4
10/2/2015,18:50:52,24.023,N,74.353,W,4
10/2/2015,18:52:52,24.027,N,74.348,W,4
10/2/2015,18:54:51,24.031,N,74.344,W,4
10/2/2015,18:56:51,24.035,N,74.34,W,4
10/2/2015,18:58:51,24.039,N,74.336,W,4
10/2/2015,19:00:51,24.043,N,74.332,W,4
10/2/2015,19:02:51,24.047,N,74.329,W,4
10/2/2015,19:04:51,24.051,N,74.325,W,4
10/2/2015,19:06:51,24.055,N,74.322,W,4
10/2/2015,19:08:52,24.058,N,74.318,W,4
10/2/2015,19:10:52,24.062,N,74.315,W,4
10/2/2015,19:12:52,24.065,N,74.312,W,4
10/2/2015,19:14:52,24.069,N,74.309,W,4
10/2/2015,19:16:52,24.072,N,74.306,W,4
10/2/2015,19:18:52,24.075,N,74.303,W,4
10/2/2015,19:20:52,24.078,N,74.301,W,4
10/2/2015,19:22:52,24.081,N,74.299,W,4
10/2/2015,19:24:51,24.084,N,74.296,W,4
10/2/2015,19:26:51,24.087,N,74.294,W,4
10/2/2015,19:28:51,24.089,N,74.292,W,4
10/2/2015,19:30:51,24.092,N,74.29,W,4
10/2/2015,19:32:51,24.094,N,74.289,W,4
10/2/2015,19:34:51,24.096,N,74.287,W,4
10/2/2015,19:36:51,24.099,N,74.286,W,4
10/2/2015,19:38:52,24.101,N,74.285,W,4
10/2/2015,19:40:52,24.103,N,74.283,W,4
10/2/2015,19:42:52,24.105,N,74.282,W,4
10/2/2015,19:44:52,24.107,N,74.282,W,4
10/2/2015,19:46:52,24.108,N,74.281,W,4
10/2/2015,19:48:52,24.11,N,74.28,W,4
10/2/2015,19:50:52,24.112,N,74.28,W,4
10/2/2015,19:52:52,24.113,N,74.279,W,4
10/2/2015,19:54:51,24.115,N,74.279,W,4
10/2/2015,19:56:51,24.116,N,74.279,W,4
10/2/2015,19:58:51,24.117,N,74.279,W,4
10/2/2015,20:00:51,24.118,N,74.279,W,4
10/2/2015,20:02:51,24.12,N,74.279,W,4
10/2/2015,20:04:51,24.121,N,74.279,W,4
10/2/2015,20:06:51,24.122,N,74.28,W,4
10/2/2015,20:08:52,24.123,N,74.28,W,4
10/2/2015,20:10:52,24.123,N,74.281,W,4
10/2/2015,20:12:52,24.124,N,74.281,W,4
10/2/2015,20:14:52,24.125,N,74.282,W,4
10/2/2015,20:16:52,24.126,N,74.283,W,4
10/2/2015,20:18:52,24.126,N,74.284,W,4
10/2/2015,20:20:52,24.127,N,74.285,W,4
10/2/2015,20:22:52,24.127,N,74.286,W,4
10/2/2015,20:24:51,24.128,N,74.287,W,4
10/2/2015,20:26:51,24.128,N,74.288,W,4
10/2/2015,20:28:51,24.128,N,74.289,W,4
10/2/2015,20:30:51,24.129,N,74.29,W,4
10/2/2015,20:32:51,24.129,N,74.292,W,4
10/2/2015,20:34:51,24.129,N,74.293,W,4
10/2/2015,20:36:51,24.129,N,74.295,W,4
10/2/2015,20:38:52,24.13,N,74.296,W,4
10/2/2015,20:40:52,24.13,N,74.298,W,4
10/2/2015,20:42:52,24.13,N,74.299,W,4
10/2/2015,20:44:52,24.13,N,74.301,W,4
10/2/2015,20:46:52,24.13,N,74.303,W,4
10/2/2015,20:48:52,24.13,N,74.304,W,4
10/2/2015,20:50:52,24.13,N,74.306,W,4
10/2/2015,20:52:52,24.13,N,74.308,W,4
10/2/2015,20:54:51,24.13,N,74.31,W,4
10/2/2015,20:56:51,24.13,N,74.312,W,4
10/2/2015,20:58:51,24.129,N,74.313,W,4
10/2/2015,21:00:51,24.129,N,74.315,W,4
10/2/2015,21:02:51,24.129,N,74.317,W,4
10/2/2015,21:04:51,24.129,N,74.319,W,4
10/2/2015,21:06:51,24.129,N,74.321,W,4
10/2/2015,21:08:52,24.129,N,74.323,W,4
10/2/2015,21:10:52,24.128,N,74.325,W,4
10/2/2015,21:12:52,24.128,N,74.327,W,4
10/2/2015,21:14:52,24.128,N,74.329,W,4
10/2/2015,21:16:52,24.128,N,74.331,W,4
10/2/2015,21:18:52,24.128,N,74.333,W,4
10/2/2015,21:20:52,24.127,N,74.334,W,4
10/2/2015,21:22:52,24.127,N,74.336,W,4
10/2/2015,21:24:51,24.127,N,74.338,W,4
10/2/2015,21:26:51,24.127,N,74.34,W,4
10/2/2015,21:28:51,24.127,N,74.342,W,4
10/2/2015,21:30:51,24.127,N,74.344,W,4
10/2/2015,21:32:51,24.126,N,74.346,W,4
10/2/2015,21:34:51,24.126,N,74.347,W,4
10/2/2015,21:36:51,24.126,N,74.349,W,4
10/2/2015,21:38:52,24.126,N,74.351,W,4
10/2/2015,21:40:52,24.126,N,74.352,W,4
10/2/2015,21:42:52,24.126,N,74.354,W,4
10/2/2015,21:44:52,24.126,N,74.356,W,4
10/2/2015,21:46:52,24.126,N,74.357,W,4
10/2/2015,21:48:52,24.126,N,74.359,W,4
10/2/2015,21:50:52,24.126,N,74.36,W,4
10/2/2015,21:52:52,24.126,N,74.361,W,4
10/2/2015,21:54:51,24.127,N,74.363,W,4
10/2/2015,21:56:51,24.127,N,74.364,W,4
10/2/2015,21:58:51,24.127,N,74.365,W,4
10/2/2015,22:00:51,24.127,N,74.366,W,4
10/2/2015,22:02:51,24.128,N,74.367,W,4
10/2/2015,22:04:51,24.128,N,74.368,W,4
10/2/2015,22:06:51,24.128,N,74.369,W,4
10/2/2015,22:08:52,24.129,N,74.37,W,4
10/2/2015,22:10:52,24.129,N,74.371,W,4
10/2/2015,22:12:52,24.13,N,74.371,W,4
10/2/2015,22:14:52,24.131,N,74.372,W,4
10/2/2015,22:16:52,24.131,N,74.372,W,4
10/2/2015,22:18:52,24.132,N,74.373,W,4
10/2/2015,22:20:52,24.133,N,74.373,W,4
10/2/2015,22:22:52,24.134,N,74.373,W,4
10/2/2015,22:24:51,24.135,N,74.373,W,4
10/2/2015,22:26:51,24.136,N,74.373,W,4
10/2/2015,22:28:51,24.137,N,74.373,W,4
10/2/2015,22:30:51,24.138,N,74.373,W,4
10/2/2015,22:32:51,24.139,N,74.373,W,4
10/2/2015,22:34:51,24.14,N,74.373,W,4
10/2/2015,22:36:51,24.141,N,74.372,W,4
10/2/2015,22:38:52,24.143,N,74.372,W,4
10/2/2015,22:40:52,24.144,N,74.372,W,4
10/2/2015,22:42:52,24.145,N,74.371,W,4
10/2/2015,22:44:52,24.147,N,74.37,W,4
10/2/2015,22:46:52,24.148,N,74.37,W,4
10/2/2015,22:48:52,24.15,N,74.369,W,4
10/2/2015,22:50:52,24.151,N,74.368,W,4
10/2/2015,22:52:52,24.153,N,74.367,W,4
10/2/2015,22:54:51,24.154,N,74.366,W,4
10/2/2015,22:56:51,24.156,N,74.365,W,4
10/2/2015,22:58:51,24.158,N,74.364,W,4
10/2/2015,23:00:51,24.16,N,74.363,W,4
10/2/2015,23:02:51,24.161,N,74.361,W,4
10/2/2015,23:04:51,24.163,N,74.36,W,4
10/2/2015,23:06:51,24.165,N,74.359,W,4
10/2/2015,23:08:52,24.167,N,74.357,W,4
10/2/2015,23:10:52,24.169,N,74.356,W,4
10/2/2015,23:11:49,24.17,N,74.355,W,4
10/2/2015,23:13:49,24.173,N,74.353,W,4
10/2/2015,23:15:49,24.175,N,74.35,W,4
10/2/2015,23:17:50,24.178,N,74.348,W,4
10/2/2015,23:19:50,24.18,N,74.345,W,4
10/2/2015,23:21:50,24.183,N,74.343,W,4
10/2/2015,23:23:50,24.185,N,74.34,W,4
10/2/2015,23:25:50,24.188,N,74.338,W,4
10/2/2015,23:27:50,24.19,N,74.335,W,4
10/2/2015,23:29:50,24.193,N,74.333,W,4
10/2/2015,23:31:50,24.196,N,74.33,W,4
10/2/2015,23:33:49,24.198,N,74.328,W,4
10/2/2015,23:35:49,24.201,N,74.325,W,4
10/2/2015,23:37:49,24.203,N,74.323,W,4
10/2/2015,23:39:49,24.206,N,74.32,W,4
10/2/2015,23:41:49,24.209,N,74.318,W,4
10/2/2015,23:43:49,24.211,N,74.315,W,4
10/2/2015,23:45:49,24.214,N,74.313,W,4
10/2/2015,23:47:50,24.216,N,74.31,W,4
10/2/2015,23:49:50,24.219,N,74.308,W,4
10/2/2015,23:51:50,24.222,N,74.305,W,4
10/2/2015,23:53:50,24.224,N,74.303,W,4
10/2/2015,23:55:50,24.227,N,74.3,W,4
10/2/2015,23:57:50,24.23,N,74.298,W,4
10/2/2015,23:59:50,24.232,N,74.295,W,4
10/3/2015,0:01:50,24.235,N,74.292,W,4
10/3/2015,0:03:49,24.238,N,74.29,W,4
10/3/2015,0:05:49,24.24,N,74.287,W,4
10/3/2015,0:07:49,24.243,N,74.285,W,4
10/3/2015,0:09:49,24.246,N,74.282,W,4
10/3/2015,0:11:49,24.248,N,74.279,W,4
10/3/2015,0:13:49,24.251,N,74.277,W,4
10/3/2015,0:15:49,24.254,N,74.274,W,4
10/3/2015,0:17:50,24.257,N,74.272,W,4
10/3/2015,0:19:50,24.259,N,74.269,W,4
10/3/2015,0:21:50,24.262,N,74.266,W,4
10/3/2015,0:23:50,24.265,N,74.264,W,4
10/3/2015,0:25:50,24.267,N,74.261,W,4
10/3/2015,0:27:50,24.27,N,74.258,W,4
10/3/2015,0:29:50,24.273,N,74.256,W,4
10/3/2015,0:31:50,24.276,N,74.253,W,4
10/3/2015,0:33:49,24.278,N,74.251,W,4
10/3/2015,0:35:49,24.281,N,74.248,W,4
10/3/2015,0:37:49,24.284,N,74.245,W,4
10/3/2015,0:39:49,24.287,N,74.243,W,4
10/3/2015,0:41:49,24.289,N,74.24,W,4
10/3/2015,0:43:49,24.292,N,74.237,W,4
10/3/2015,0:45:49,24.295,N,74.235,W,4
10/3/2015,0:47:50,24.298,N,74.232,W,4
10/3/2015,0:49:50,24.3,N,74.229,W,4
10/3/2015,0:51:50,24.303,N,74.227,W,4
10/3/2015,0:53:50,24.306,N,74.224,W,4
10/3/2015,0:55:50,24.309,N,74.221,W,4
10/3/2015,0:57:50,24.311,N,74.219,W,4
10/3/2015,0:58:56,24.313,N,74.217,W,4
10/3/2015,1:00:56,24.316,N,74.215,W,4
10/3/2015,1:02:56,24.318,N,74.212,W,4
10/3/2015,1:04:56,24.32,N,74.21,W,4
10/3/2015,1:06:57,24.323,N,74.207,W,4
10/3/2015,1:08:57,24.325,N,74.205,W,4
10/3/2015,1:10:57,24.328,N,74.202,W,4
10/3/2015,1:12:57,24.33,N,74.2,W,4
10/3/2015,1:14:57,24.333,N,74.198,W,4
10/3/2015,1:16:57,24.335,N,74.195,W,4
10/3/2015,1:18:57,24.338,N,74.193,W,4
10/3/2015,1:20:57,24.34,N,74.19,W,4
10/3/2015,1:22:56,24.343,N,74.188,W,4
10/3/2015,1:24:56,24.345,N,74.185,W,4
10/3/2015,1:26:56,24.348,N,74.183,W,4
10/3/2015,1:28:56,24.35,N,74.18,W,4
10/3/2015,1:30:56,24.352,N,74.178,W,4
10/3/2015,1:32:56,24.355,N,74.176,W,4
10/3/2015,1:34:56,24.357,N,74.173,W,4
10/3/2015,1:36:57,24.36,N,74.171,W,4
10/3/2015,1:38:57,24.363,N,74.168,W,4
10/3/2015,1:40:57,24.365,N,74.166,W,4
10/3/2015,1:42:57,24.368,N,74.163,W,4
10/3/2015,1:44:57,24.37,N,74.161,W,4
10/3/2015,1:46:57,24.373,N,74.158,W,4
10/3/2015,1:48:57,24.375,N,74.155,W,4
10/3/2015,1:50:57,24.378,N,74.153,W,4
10/3/2015,1:52:56,24.381,N,74.15,W,4
10/3/2015,1:54:56,24.383,N,74.148,W,4
10/3/2015,1:56:56,24.386,N,74.145,W,4
10/3/2015,1:58:56,24.389,N,74.142,W,4
10/3/2015,2:00:56,24.391,N,74.14,W,4
10/3/2015,2:02:56,24.394,N,74.137,W,4
10/3/2015,2:04:56,24.397,N,74.134,W,4
10/3/2015,2:06:57,24.4,N,74.132,W,4
10/3/2015,2:08:57,24.403,N,74.129,W,4
10/3/2015,2:10:57,24.406,N,74.126,W,4
10/3/2015,2:12:57,24.409,N,74.123,W,4
10/3/2015,2:14:57,24.412,N,74.12,W,4
10/3/2015,2:16:57,24.415,N,74.117,W,4
10/3/2015,2:18:57,24.418,N,74.114,W,4
10/3/2015,2:20:57,24.421,N,74.112,W,4
10/3/2015,2:22:56,24.424,N,74.109,W,4
10/3/2015,2:24:56,24.427,N,74.105,W,4
10/3/2015,2:26:56,24.43,N,74.102,W,4
10/3/2015,2:28:56,24.433,N,74.099,W,4
10/3/2015,2:30:56,24.437,N,74.096,W,4
10/3/2015,2:32:56,24.44,N,74.093,W,4
10/3/2015,2:34:56,24.443,N,74.09,W,4
10/3/2015,2:36:57,24.447,N,74.087,W,4
10/3/2015,2:38:57,24.45,N,74.083,W,4
10/3/2015,2:40:57,24.454,N,74.08,W,4
10/3/2015,2:42:57,24.457,N,74.077,W,4
10/3/2015,2:44:57,24.461,N,74.073,W,4
10/3/2015,2:46:57,24.465,N,74.07,W,4
10/3/2015,2:48:57,24.468,N,74.066,W,4
10/3/2015,2:50:57,24.472,N,74.063,W,4
10/3/2015,2:51:19,24.473,N,74.062,W,4
10/3/2015,2:53:19,24.477,N,74.059,W,4
10/3/2015,2:55:20,24.48,N,74.055,W,4
10/3/2015,2:57:20,24.484,N,74.052,W,4
10/3/2015,2:59:20,24.487,N,74.048,W,4
10/3/2015,3:01:20,24.491,N,74.045,W,4
10/3/2015,3:03:20,24.495,N,74.041,W,4
10/3/2015,3:05:20,24.499,N,74.038,W,4
10/3/2015,3:07:20,24.503,N,74.034,W,4
10/3/2015,3:09:20,24.507,N,74.031,W,4
10/3/2015,3:11:19,24.51,N,74.027,W,4
10/3/2015,3:13:19,24.514,N,74.023,W,4
10/3/2015,3:15:19,24.518,N,74.02,W,4
10/3/2015,3:17:19,24.523,N,74.016,W,4
10/3/2015,3:19:19,24.527,N,74.012,W,4
10/3/2015,3:21:19,24.531,N,74.008,W,4
10/3/2015,3:23:19,24.535,N,74.004,W,4
10/3/2015,3:25:20,24.539,N,74,W,4
10/3/2015,3:27:20,24.544,N,73.996,W,4
10/3/2015,3:29:20,24.548,N,73.992,W,4
10/3/2015,3:31:20,24.552,N,73.988,W,4
10/3/2015,3:33:20,24.557,N,73.984,W,4
10/3/2015,3:35:20,24.561,N,73.98,W,4
10/3/2015,3:37:20,24.566,N,73.976,W,4
10/3/2015,3:39:20,24.57,N,73.972,W,4
10/3/2015,3:41:19,24.575,N,73.968,W,4
10/3/2015,3:43:19,24.58,N,73.963,W,4
10/3/2015,3:45:19,24.585,N,73.959,W,4
10/3/2015,3:47:19,24.589,N,73.955,W,4
10/3/2015,3:49:19,24.594,N,73.95,W,4
10/3/2015,3:51:19,24.599,N,73.946,W,4
10/3/2015,3:53:19,24.604,N,73.941,W,4
10/3/2015,3:55:20,24.609,N,73.936,W,4
10/3/2015,3:57:20,24.614,N,73.932,W,4
10/3/2015,3:59:20,24.62,N,73.927,W,4
10/3/2015,4:01:20,24.625,N,73.922,W,4
10/3/2015,4:03:20,24.63,N,73.918,W,4
10/3/2015,4:05:20,24.635,N,73.913,W,4
10/3/2015,4:07:20,24.641,N,73.908,W,4
10/3/2015,4:09:20,24.646,N,73.903,W,4
10/3/2015,4:11:19,24.652,N,73.898,W,4
10/3/2015,4:13:19,24.657,N,73.893,W,4
10/3/2015,4:15:19,24.663,N,73.888,W,4
10/3/2015,4:17:19,24.669,N,73.883,W,4
10/3/2015,4:19:19,24.675,N,73.878,W,4
10/3/2015,4:21:19,24.681,N,73.872,W,4
10/3/2015,4:23:19,24.686,N,73.867,W,4
10/3/2015,4:25:20,24.692,N,73.862,W,4
10/3/2015,4:27:20,24.699,N,73.856,W,4
10/3/2015,4:29:20,24.705,N,73.851,W,4
10/3/2015,4:31:20,24.711,N,73.845,W,4
10/3/2015,4:33:20,24.717,N,73.84,W,4
10/3/2015,4:35:20,24.723,N,73.834,W,4
10/3/2015,4:37:20,24.73,N,73.828,W,4
10/3/2015,4:39:20,24.736,N,73.823,W,4
10/3/2015,4:39:32,24.737,N,73.822,W,4
10/3/2015,4:41:32,24.742,N,73.817,W,4
10/3/2015,4:43:31,24.746,N,73.813,W,4
10/3/2015,4:45:31,24.751,N,73.808,W,4
10/3/2015,4:47:31,24.756,N,73.803,W,4
10/3/2015,4:49:31,24.761,N,73.798,W,4
10/3/2015,4:51:31,24.765,N,73.793,W,4
10/3/2015,4:53:31,24.77,N,73.788,W,4
10/3/2015,4:55:31,24.775,N,73.784,W,4
10/3/2015,4:57:31,24.779,N,73.779,W,4
10/3/2015,4:59:32,24.784,N,73.774,W,4
10/3/2015,5:01:32,24.788,N,73.769,W,4
10/3/2015,5:03:32,24.793,N,73.764,W,4
10/3/2015,5:05:32,24.798,N,73.759,W,4
10/3/2015,5:07:32,24.802,N,73.754,W,4
10/3/2015,5:09:32,24.807,N,73.749,W,4
10/3/2015,5:11:32,24.811,N,73.744,W,4
10/3/2015,5:13:31,24.816,N,73.739,W,4
10/3/2015,5:15:31,24.821,N,73.734,W,4
10/3/2015,5:17:31,24.825,N,73.729,W,4
10/3/2015,5:19:31,24.83,N,73.724,W,4
10/3/2015,5:21:31,24.834,N,73.719,W,4
10/3/2015,5:23:31,24.839,N,73.714,W,4
10/3/2015,5:25:31,24.843,N,73.708,W,4
10/3/2015,5:27:31,24.848,N,73.703,W,4
10/3/2015,5:29:32,24.852,N,73.698,W,4
10/3/2015,5:31:32,24.857,N,73.693,W,4
10/3/2015,5:33:32,24.861,N,73.687,W,4
10/3/2015,5:35:32,24.865,N,73.682,W,4
10/3/2015,5:37:32,24.87,N,73.677,W,4
10/3/2015,5:39:32,24.874,N,73.671,W,4
10/3/2015,5:41:32,24.879,N,73.666,W,4
10/3/2015,5:43:31,24.883,N,73.661,W,4
10/3/2015,5:45:31,24.887,N,73.655,W,4
10/3/2015,5:47:31,24.892,N,73.65,W,4
10/3/2015,5:49:31,24.896,N,73.644,W,4
10/3/2015,5:51:31,24.9,N,73.639,W,4
10/3/2015,5:53:31,24.905,N,73.633,W,4
10/3/2015,5:55:31,24.909,N,73.628,W,4
10/3/2015,5:57:31,24.913,N,73.622,W,4
10/3/2015,5:59:32,24.918,N,73.617,W,4
10/3/2015,6:01:32,24.922,N,73.611,W,4
10/3/2015,6:03:32,24.926,N,73.605,W,4
10/3/2015,6:05:32,24.93,N,73.6,W,4
10/3/2015,6:07:32,24.935,N,73.594,W,4
10/3/2015,6:09:32,24.939,N,73.588,W,4
10/3/2015,6:11:32,24.943,N,73.582,W,4
10/3/2015,6:13:31,24.947,N,73.577,W,4
10/3/2015,6:15:31,24.951,N,73.571,W,4
10/3/2015,6:17:31,24.955,N,73.565,W,4
10/3/2015,6:19:31,24.959,N,73.559,W,4
10/3/2015,6:21:31,24.964,N,73.553,W,4
10/3/2015,6:23:31,24.968,N,73.547,W,4
10/3/2015,6:25:31,24.972,N,73.541,W,4
10/3/2015,6:27:31,24.976,N,73.535,W,4
10/3/2015,6:29:32,24.98,N,73.529,W,4
10/3/2015,6:31:32,24.984,N,73.523,W,4
10/3/2015,6:33:32,24.988,N,73.517,W,4
10/3/2015,6:35:32,24.992,N,73.511,W,4
10/3/2015,6:37:32,24.996,N,73.505,W,4
10/3/2015,6:39:32,25,N,73.498,W,4
10/3/2015,6:41:32,25.004,N,73.492,W,4
10/3/2015,6:43:31,25.008,N,73.486,W,4
10/3/2015,6:45:31,25.011,N,73.48,W,4
10/3/2015,6:47:31,25.015,N,73.473,W,4
10/3/2015,6:49:31,25.019,N,73.467,W,4
10/3/2015,6:51:31,25.023,N,73.461,W,4
10/3/2015,6:53:31,25.027,N,73.454,W,4
10/3/2015,6:55:31,25.031,N,73.448,W,4
10/3/2015,6:57:31,25.035,N,73.442,W,4
10/3/2015,6:59:32,25.038,N,73.435,W,4
10/3/2015,7:01:32,25.042,N,73.429,W,4
10/3/2015,7:03:32,25.046,N,73.422,W,4
10/3/2015,7:05:32,25.05,N,73.416,W,4
10/3/2015,7:07:32,25.054,N,73.409,W,4
10/3/2015,7:09:32,25.057,N,73.403,W,4
10/3/2015,7:11:32,25.061,N,73.396,W,4
10/3/2015,7:13:31,25.065,N,73.39,W,4
10/3/2015,7:15:31,25.068,N,73.383,W,4
10/3/2015,7:17:31,25.072,N,73.377,W,4
10/3/2015,7:19:31,25.076,N,73.37,W,4
10/3/2015,7:21:31,25.079,N,73.363,W,4
10/3/2015,7:23:31,25.083,N,73.357,W,4
10/3/2015,7:25:31,25.087,N,73.35,W,4
10/3/2015,7:27:31,25.09,N,73.343,W,4
10/3/2015,7:29:32,25.094,N,73.337,W,4
10/3/2015,7:31:32,25.097,N,73.33,W,4
10/3/2015,7:33:32,25.101,N,73.323,W,4
10/3/2015,7:35:32,25.105,N,73.317,W,4
10/3/2015,7:37:32,25.108,N,73.31,W,4
10/3/2015,7:39:32,25.112,N,73.303,W,4
10/3/2015,7:41:32,25.115,N,73.296,W,4
10/3/2015,7:43:31,25.119,N,73.29,W,4
10/3/2015,7:45:31,25.122,N,73.283,W,4
10/3/2015,7:47:31,25.126,N,73.276,W,4
10/3/2015,7:49:31,25.129,N,73.269,W,4
10/3/2015,7:51:31,25.133,N,73.262,W,4
10/3/2015,7:53:31,25.136,N,73.255,W,4
10/3/2015,7:55:31,25.139,N,73.249,W,4
