Track,for,Katrina,2005,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/28/2005,18:07:13,26.36,N,88.691,W,5
8/28/2005,18:09:12,26.365,N,88.697,W,5
8/28/2005,18:11:13,26.371,N,88.703,W,5
8/28/2005,18:13:12,26.376,N,88.709,W,5
8/28/2005,18:15:13,26.381,N,88.714,W,5
8/28/2005,18:17:12,26.386,N,88.72,W,5
8/28/2005,18:19:13,26.391,N,88.726,W,5
8/28/2005,18:21:12,26.397,N,88.731,W,5
8/28/2005,18:23:13,26.402,N,88.736,W,5
8/28/2005,18:25:12,26.407,N,88.742,W,5
8/28/2005,18:27:13,26.413,N,88.747,W,5
8/28/2005,18:29:12,26.418,N,88.752,W,5
8/28/2005,18:31:13,26.423,N,88.757,W,5
8/28/2005,18:33:12,26.428,N,88.762,W,5
8/28/2005,18:35:13,26.434,N,88.767,W,5
8/28/2005,18:37:13,26.439,N,88.772,W,5
8/28/2005,18:39:12,26.444,N,88.776,W,5
8/28/2005,18:41:13,26.45,N,88.781,W,5
8/28/2005,18:43:12,26.455,N,88.785,W,5
8/28/2005,18:45:13,26.46,N,88.79,W,5
8/28/2005,18:47:12,26.466,N,88.794,W,5
8/28/2005,18:49:13,26.471,N,88.798,W,5
8/28/2005,18:51:12,26.476,N,88.802,W,5
8/28/2005,18:53:13,26.482,N,88.806,W,5
8/28/2005,18:55:12,26.487,N,88.81,W,5
8/28/2005,18:57:13,26.492,N,88.814,W,5
8/28/2005,18:59:12,26.497,N,88.818,W,5
8/28/2005,19:01:13,26.503,N,88.821,W,5
8/28/2005,19:03:12,26.508,N,88.825,W,5
8/28/2005,19:05:13,26.513,N,88.828,W,5
8/28/2005,19:07:13,26.519,N,88.831,W,5
8/28/2005,19:09:12,26.524,N,88.835,W,5
8/28/2005,19:11:13,26.529,N,88.838,W,5
8/28/2005,19:13:12,26.534,N,88.841,W,5
8/28/2005,19:15:13,26.54,N,88.844,W,5
8/28/2005,19:17:12,26.545,N,88.847,W,5
8/28/2005,19:19:13,26.55,N,88.85,W,5
8/28/2005,19:21:12,26.555,N,88.853,W,5
8/28/2005,19:22:59,26.56,N,88.855,W,5
8/28/2005,19:25:00,26.565,N,88.858,W,5
8/28/2005,19:26:59,26.571,N,88.861,W,5
8/28/2005,19:29:00,26.576,N,88.864,W,5
8/28/2005,19:30:59,26.581,N,88.866,W,5
8/28/2005,19:33:00,26.587,N,88.869,W,5
8/28/2005,19:34:59,26.592,N,88.871,W,5
8/28/2005,19:37:00,26.597,N,88.873,W,5
8/28/2005,19:38:59,26.603,N,88.876,W,5
8/28/2005,19:41:00,26.608,N,88.878,W,5
8/28/2005,19:42:59,26.613,N,88.88,W,5
8/28/2005,19:45:00,26.619,N,88.882,W,5
8/28/2005,19:47:00,26.624,N,88.884,W,5
8/28/2005,19:48:59,26.629,N,88.886,W,5
8/28/2005,19:51:00,26.635,N,88.888,W,5
8/28/2005,19:52:59,26.64,N,88.889,W,5
8/28/2005,19:55:00,26.645,N,88.891,W,5
8/28/2005,19:56:59,26.65,N,88.893,W,5
8/28/2005,19:59:00,26.656,N,88.894,W,5
8/28/2005,20:00:59,26.661,N,88.896,W,5
8/28/2005,20:03:00,26.666,N,88.897,W,5
8/28/2005,20:04:59,26.671,N,88.899,W,5
8/28/2005,20:07:00,26.677,N,88.9,W,5
8/28/2005,20:08:59,26.682,N,88.902,W,5
8/28/2005,20:11:00,26.687,N,88.903,W,5
8/28/2005,20:12:59,26.692,N,88.905,W,5
8/28/2005,20:15:00,26.697,N,88.906,W,5
8/28/2005,20:17:00,26.703,N,88.907,W,5
8/28/2005,20:18:59,26.708,N,88.909,W,5
8/28/2005,20:21:00,26.713,N,88.91,W,5
8/28/2005,20:22:59,26.718,N,88.912,W,5
8/28/2005,20:25:00,26.723,N,88.913,W,5
8/28/2005,20:26:59,26.728,N,88.914,W,5
8/28/2005,20:29:00,26.733,N,88.916,W,5
8/28/2005,20:30:59,26.738,N,88.917,W,5
8/28/2005,20:33:00,26.743,N,88.919,W,5
8/28/2005,20:34:59,26.748,N,88.92,W,5
8/28/2005,20:37:00,26.753,N,88.922,W,5
8/28/2005,20:38:14,26.756,N,88.923,W,5
8/28/2005,20:40:15,26.761,N,88.925,W,5
8/28/2005,20:42:14,26.766,N,88.927,W,5
8/28/2005,20:44:15,26.771,N,88.93,W,5
8/28/2005,20:46:14,26.776,N,88.932,W,5
8/28/2005,20:48:15,26.78,N,88.934,W,5
8/28/2005,20:50:14,26.785,N,88.937,W,5
8/28/2005,20:52:15,26.79,N,88.939,W,5
8/28/2005,20:54:14,26.795,N,88.941,W,5
8/28/2005,20:56:15,26.799,N,88.944,W,5
8/28/2005,20:58:15,26.804,N,88.946,W,5
8/28/2005,21:00:14,26.809,N,88.949,W,5
8/28/2005,21:02:15,26.813,N,88.952,W,5
8/28/2005,21:04:14,26.818,N,88.954,W,5
8/28/2005,21:06:15,26.823,N,88.957,W,5
8/28/2005,21:08:14,26.827,N,88.96,W,5
8/28/2005,21:10:15,26.832,N,88.962,W,5
8/28/2005,21:12:14,26.836,N,88.965,W,5
8/28/2005,21:14:15,26.841,N,88.968,W,5
8/28/2005,21:16:14,26.845,N,88.971,W,5
8/28/2005,21:18:15,26.849,N,88.974,W,5
8/28/2005,21:20:14,26.854,N,88.977,W,5
8/28/2005,21:22:15,26.858,N,88.98,W,5
8/28/2005,21:24:14,26.862,N,88.983,W,5
8/28/2005,21:26:15,26.867,N,88.986,W,5
8/28/2005,21:28:15,26.871,N,88.989,W,5
8/28/2005,21:30:14,26.875,N,88.992,W,5
8/28/2005,21:32:15,26.879,N,88.995,W,5
8/28/2005,21:34:14,26.883,N,88.999,W,5
8/28/2005,21:36:15,26.887,N,89.002,W,5
8/28/2005,21:38:14,26.891,N,89.006,W,5
8/28/2005,21:40:15,26.895,N,89.009,W,5
8/28/2005,21:42:14,26.899,N,89.013,W,5
8/28/2005,21:44:15,26.903,N,89.016,W,5
8/28/2005,21:46:14,26.907,N,89.02,W,5
8/28/2005,21:48:15,26.911,N,89.023,W,5
8/28/2005,21:50:14,26.915,N,89.027,W,5
8/28/2005,21:52:15,26.919,N,89.031,W,5
8/28/2005,21:54:14,26.922,N,89.035,W,5
8/28/2005,21:56:15,26.926,N,89.039,W,5
8/28/2005,21:58:15,26.93,N,89.043,W,5
8/28/2005,22:00:14,26.933,N,89.047,W,5
8/28/2005,22:02:15,26.937,N,89.051,W,5
8/28/2005,22:04:14,26.94,N,89.055,W,5
8/28/2005,22:06:15,26.944,N,89.059,W,5
8/28/2005,22:08:14,26.947,N,89.063,W,5
8/28/2005,22:10:15,26.951,N,89.067,W,5
8/28/2005,22:12:14,26.954,N,89.072,W,5
8/28/2005,22:14:15,26.957,N,89.076,W,5
8/28/2005,22:16:14,26.961,N,89.08,W,5
8/28/2005,22:18:15,26.964,N,89.085,W,5
8/28/2005,22:20:14,26.967,N,89.089,W,5
8/28/2005,22:22:15,26.971,N,89.093,W,5
8/28/2005,22:24:14,26.974,N,89.098,W,5
8/28/2005,22:26:15,26.977,N,89.102,W,5
8/28/2005,22:28:15,26.981,N,89.107,W,5
8/28/2005,22:30:14,26.984,N,89.111,W,5
8/28/2005,22:30:59,26.985,N,89.113,W,5
8/28/2005,22:33:00,26.989,N,89.116,W,5
8/28/2005,22:34:59,26.993,N,89.119,W,5
8/28/2005,22:37:00,26.998,N,89.122,W,5
8/28/2005,22:38:59,27.002,N,89.126,W,5
8/28/2005,22:41:00,27.006,N,89.129,W,5
8/28/2005,22:42:59,27.01,N,89.132,W,5
8/28/2005,22:45:00,27.015,N,89.135,W,5
8/28/2005,22:47:00,27.019,N,89.138,W,5
8/28/2005,22:48:59,27.023,N,89.141,W,5
8/28/2005,22:51:00,27.028,N,89.144,W,5
8/28/2005,22:52:59,27.032,N,89.147,W,5
8/28/2005,22:55:00,27.036,N,89.15,W,5
8/28/2005,22:56:59,27.041,N,89.153,W,5
8/28/2005,22:59:00,27.045,N,89.156,W,5
8/28/2005,23:00:59,27.049,N,89.159,W,5
8/28/2005,23:03:00,27.054,N,89.162,W,5
8/28/2005,23:04:59,27.058,N,89.165,W,5
8/28/2005,23:07:00,27.062,N,89.168,W,5
8/28/2005,23:08:59,27.067,N,89.171,W,5
8/28/2005,23:11:00,27.071,N,89.173,W,5
8/28/2005,23:12:59,27.076,N,89.176,W,5
8/28/2005,23:15:00,27.08,N,89.179,W,5
8/28/2005,23:17:00,27.085,N,89.182,W,5
8/28/2005,23:18:59,27.089,N,89.185,W,5
8/28/2005,23:21:00,27.094,N,89.188,W,5
8/28/2005,23:22:59,27.098,N,89.19,W,5
8/28/2005,23:25:00,27.102,N,89.193,W,5
8/28/2005,23:26:59,27.107,N,89.196,W,5
8/28/2005,23:29:00,27.112,N,89.199,W,5
8/28/2005,23:30:59,27.116,N,89.201,W,5
8/28/2005,23:33:00,27.121,N,89.204,W,5
8/28/2005,23:34:59,27.125,N,89.207,W,5
8/28/2005,23:37:00,27.13,N,89.209,W,5
8/28/2005,23:38:59,27.134,N,89.212,W,5
8/28/2005,23:41:00,27.139,N,89.215,W,5
8/28/2005,23:42:59,27.143,N,89.217,W,5
8/28/2005,23:45:00,27.148,N,89.22,W,5
8/28/2005,23:47:00,27.153,N,89.222,W,5
8/28/2005,23:48:59,27.157,N,89.225,W,5
8/28/2005,23:51:00,27.162,N,89.228,W,5
8/28/2005,23:52:59,27.167,N,89.23,W,5
8/28/2005,23:55:00,27.171,N,89.233,W,5
8/28/2005,23:56:59,27.176,N,89.235,W,5
8/28/2005,23:59:00,27.181,N,89.238,W,5
8/29/2005,0:00:59,27.185,N,89.24,W,5
8/29/2005,0:03:00,27.19,N,89.243,W,5
8/29/2005,0:04:59,27.195,N,89.245,W,5
8/29/2005,0:07:00,27.199,N,89.248,W,5
8/29/2005,0:08:59,27.204,N,89.25,W,5
8/29/2005,0:11:00,27.209,N,89.252,W,5
8/29/2005,0:12:59,27.214,N,89.255,W,5
8/29/2005,0:15:00,27.218,N,89.257,W,5
8/29/2005,0:17:00,27.223,N,89.26,W,5
8/29/2005,0:18:59,27.228,N,89.262,W,5
8/29/2005,0:21:00,27.233,N,89.264,W,5
8/29/2005,0:22:59,27.237,N,89.267,W,5
8/29/2005,0:25:00,27.242,N,89.269,W,5
8/29/2005,0:26:59,27.247,N,89.271,W,5
8/29/2005,0:29:00,27.252,N,89.274,W,5
8/29/2005,0:30:59,27.256,N,89.276,W,5
8/29/2005,0:33:00,27.261,N,89.278,W,5
8/29/2005,0:34:59,27.266,N,89.28,W,5
8/29/2005,0:37:00,27.271,N,89.283,W,5
8/29/2005,0:38:59,27.276,N,89.285,W,5
8/29/2005,0:41:00,27.281,N,89.287,W,5
8/29/2005,0:42:59,27.285,N,89.289,W,5
8/29/2005,0:45:00,27.29,N,89.292,W,5
8/29/2005,0:47:00,27.295,N,89.294,W,5
8/29/2005,0:48:59,27.3,N,89.296,W,5
8/29/2005,0:51:00,27.305,N,89.298,W,5
8/29/2005,0:52:59,27.31,N,89.3,W,5
8/29/2005,0:55:00,27.314,N,89.303,W,5
8/29/2005,0:56:59,27.319,N,89.305,W,5
8/29/2005,0:59:00,27.324,N,89.307,W,5
8/29/2005,1:00:59,27.329,N,89.309,W,5
8/29/2005,1:03:00,27.334,N,89.311,W,5
8/29/2005,1:04:59,27.339,N,89.313,W,5
8/29/2005,1:07:00,27.344,N,89.315,W,5
8/29/2005,1:08:59,27.349,N,89.317,W,5
8/29/2005,1:11:00,27.353,N,89.32,W,5
8/29/2005,1:12:59,27.358,N,89.322,W,5
8/29/2005,1:15:00,27.363,N,89.324,W,5
8/29/2005,1:17:00,27.368,N,89.326,W,5
8/29/2005,1:18:59,27.373,N,89.328,W,5
8/29/2005,1:21:00,27.378,N,89.33,W,5
8/29/2005,1:22:59,27.383,N,89.332,W,5
8/29/2005,1:25:00,27.388,N,89.334,W,5
8/29/2005,1:26:59,27.393,N,89.336,W,5
8/29/2005,1:29:00,27.398,N,89.338,W,5
8/29/2005,1:30:59,27.402,N,89.34,W,5
8/29/2005,1:33:00,27.407,N,89.342,W,5
8/29/2005,1:34:59,27.412,N,89.344,W,5
8/29/2005,1:37:00,27.417,N,89.346,W,5
8/29/2005,1:38:59,27.422,N,89.348,W,5
8/29/2005,1:41:00,27.427,N,89.35,W,5
8/29/2005,1:42:59,27.432,N,89.352,W,5
8/29/2005,1:45:00,27.437,N,89.354,W,5
8/29/2005,1:47:00,27.442,N,89.356,W,5
8/29/2005,1:48:59,27.447,N,89.358,W,5
8/29/2005,1:51:00,27.452,N,89.36,W,5
8/29/2005,1:52:59,27.457,N,89.362,W,5
8/29/2005,1:55:00,27.461,N,89.364,W,5
8/29/2005,1:56:59,27.466,N,89.366,W,5
8/29/2005,1:59:00,27.471,N,89.368,W,5
8/29/2005,2:00:59,27.476,N,89.37,W,5
8/29/2005,2:03:00,27.481,N,89.372,W,5
8/29/2005,2:04:59,27.486,N,89.374,W,5
8/29/2005,2:07:00,27.491,N,89.375,W,5
8/29/2005,2:08:59,27.496,N,89.377,W,5
8/29/2005,2:11:00,27.501,N,89.379,W,5
8/29/2005,2:12:59,27.506,N,89.381,W,5
8/29/2005,2:15:00,27.51,N,89.383,W,5
8/29/2005,2:17:00,27.515,N,89.385,W,5
8/29/2005,2:18:59,27.52,N,89.387,W,5
8/29/2005,2:21:00,27.525,N,89.389,W,5
8/29/2005,2:22:59,27.53,N,89.391,W,5
8/29/2005,2:25:00,27.535,N,89.393,W,5
8/29/2005,2:26:59,27.54,N,89.394,W,5
8/29/2005,2:29:00,27.545,N,89.396,W,5
8/29/2005,2:30:59,27.55,N,89.398,W,5
8/29/2005,2:33:00,27.554,N,89.4,W,5
8/29/2005,2:34:59,27.559,N,89.402,W,5
8/29/2005,2:36:05,27.562,N,89.403,W,5
8/29/2005,2:38:04,27.565,N,89.405,W,5
8/29/2005,2:40:05,27.568,N,89.406,W,5
8/29/2005,2:42:04,27.571,N,89.408,W,5
8/29/2005,2:44:05,27.574,N,89.409,W,5
8/29/2005,2:46:04,27.577,N,89.411,W,5
8/29/2005,2:48:05,27.58,N,89.412,W,5
8/29/2005,2:50:04,27.584,N,89.414,W,5
8/29/2005,2:52:05,27.587,N,89.415,W,5
8/29/2005,2:54:04,27.59,N,89.417,W,5
8/29/2005,2:56:05,27.594,N,89.419,W,5
8/29/2005,2:58:04,27.597,N,89.42,W,5
8/29/2005,3:00:04,27.6,N,89.422,W,5
8/29/2005,3:02:05,27.604,N,89.423,W,5
8/29/2005,3:04:04,27.608,N,89.425,W,5
8/29/2005,3:06:05,27.611,N,89.427,W,5
8/29/2005,3:08:04,27.615,N,89.428,W,5
8/29/2005,3:10:05,27.619,N,89.43,W,5
8/29/2005,3:12:04,27.623,N,89.431,W,5
8/29/2005,3:14:05,27.627,N,89.433,W,5
8/29/2005,3:16:04,27.631,N,89.435,W,5
8/29/2005,3:18:05,27.635,N,89.436,W,5
8/29/2005,3:20:04,27.639,N,89.438,W,5
8/29/2005,3:22:05,27.643,N,89.44,W,5
8/29/2005,3:24:04,27.648,N,89.442,W,5
8/29/2005,3:26:05,27.652,N,89.443,W,5
8/29/2005,3:28:04,27.657,N,89.445,W,5
8/29/2005,3:30:04,27.661,N,89.447,W,5
8/29/2005,3:32:05,27.666,N,89.449,W,5
8/29/2005,3:34:04,27.671,N,89.45,W,5
8/29/2005,3:36:05,27.675,N,89.452,W,5
8/29/2005,3:38:04,27.68,N,89.454,W,5
8/29/2005,3:40:05,27.685,N,89.456,W,5
8/29/2005,3:42:04,27.69,N,89.458,W,5
8/29/2005,3:44:05,27.695,N,89.459,W,5
8/29/2005,3:46:04,27.7,N,89.461,W,5
8/29/2005,3:48:05,27.705,N,89.463,W,5
8/29/2005,3:50:04,27.71,N,89.465,W,5
8/29/2005,3:52:05,27.716,N,89.467,W,5
8/29/2005,3:54:04,27.721,N,89.469,W,5
8/29/2005,3:56:05,27.726,N,89.471,W,5
8/29/2005,3:58:04,27.732,N,89.472,W,5
8/29/2005,4:00:04,27.737,N,89.474,W,5
8/29/2005,4:02:05,27.743,N,89.476,W,5
8/29/2005,4:04:04,27.748,N,89.478,W,5
8/29/2005,4:06:05,27.754,N,89.48,W,5
8/29/2005,4:08:04,27.759,N,89.482,W,5
8/29/2005,4:10:05,27.765,N,89.484,W,5
8/29/2005,4:12:04,27.771,N,89.486,W,5
8/29/2005,4:14:05,27.777,N,89.488,W,5
8/29/2005,4:16:04,27.782,N,89.49,W,5
8/29/2005,4:18:05,27.788,N,89.492,W,5
8/29/2005,4:20:04,27.794,N,89.494,W,5
8/29/2005,4:22:05,27.8,N,89.496,W,5
8/29/2005,4:24:04,27.806,N,89.498,W,5
8/29/2005,4:26:05,27.812,N,89.5,W,5
8/29/2005,4:28:04,27.818,N,89.502,W,5
8/29/2005,4:30:04,27.824,N,89.504,W,5
8/29/2005,4:32:05,27.831,N,89.506,W,5
8/29/2005,4:34:04,27.837,N,89.508,W,5
8/29/2005,4:36:05,27.843,N,89.51,W,5
8/29/2005,4:38:04,27.849,N,89.512,W,5
8/29/2005,4:40:05,27.855,N,89.514,W,5
8/29/2005,4:42:04,27.862,N,89.516,W,5
8/29/2005,4:44:05,27.868,N,89.518,W,5
8/29/2005,4:46:04,27.874,N,89.52,W,5
8/29/2005,4:48:05,27.881,N,89.522,W,5
8/29/2005,4:49:23,27.885,N,89.523,W,5
8/29/2005,4:51:22,27.891,N,89.526,W,5
8/29/2005,4:53:23,27.897,N,89.528,W,5
8/29/2005,4:55:22,27.904,N,89.53,W,5
8/29/2005,4:57:23,27.91,N,89.533,W,5
8/29/2005,4:59:22,27.916,N,89.535,W,5
8/29/2005,5:01:23,27.923,N,89.538,W,5
8/29/2005,5:03:23,27.929,N,89.54,W,5
8/29/2005,5:05:22,27.935,N,89.542,W,5
8/29/2005,5:07:23,27.942,N,89.545,W,5
8/29/2005,5:09:22,27.948,N,89.547,W,5
8/29/2005,5:11:23,27.955,N,89.549,W,5
8/29/2005,5:13:22,27.962,N,89.551,W,5
8/29/2005,5:15:23,27.968,N,89.553,W,5
8/29/2005,5:17:22,27.975,N,89.555,W,5
8/29/2005,5:19:23,27.982,N,89.557,W,5
8/29/2005,5:21:22,27.988,N,89.559,W,5
8/29/2005,5:23:23,27.995,N,89.561,W,5
8/29/2005,5:25:22,28.002,N,89.563,W,5
8/29/2005,5:27:23,28.009,N,89.564,W,5
8/29/2005,5:29:22,28.016,N,89.566,W,5
8/29/2005,5:31:23,28.023,N,89.568,W,5
8/29/2005,5:33:23,28.03,N,89.569,W,5
8/29/2005,5:34:48,28.035,N,89.57,W,5
8/29/2005,5:36:49,28.042,N,89.572,W,5
8/29/2005,5:38:48,28.049,N,89.573,W,5
8/29/2005,5:40:49,28.056,N,89.575,W,5
8/29/2005,5:42:48,28.063,N,89.576,W,5
8/29/2005,5:44:49,28.07,N,89.577,W,5
8/29/2005,5:46:48,28.077,N,89.579,W,5
8/29/2005,5:48:49,28.084,N,89.58,W,5
8/29/2005,5:50:48,28.091,N,89.581,W,5
8/29/2005,5:52:49,28.099,N,89.582,W,5
8/29/2005,5:54:48,28.106,N,89.583,W,5
8/29/2005,5:56:49,28.113,N,89.583,W,5
8/29/2005,5:58:48,28.121,N,89.584,W,5
8/29/2005,6:00:48,28.128,N,89.585,W,5
8/29/2005,6:02:49,28.136,N,89.585,W,5
8/29/2005,6:04:48,28.143,N,89.586,W,5
8/29/2005,6:06:49,28.151,N,89.586,W,5
8/29/2005,6:08:48,28.158,N,89.586,W,5
8/29/2005,6:10:49,28.166,N,89.587,W,5
8/29/2005,6:12:48,28.174,N,89.587,W,5
8/29/2005,6:14:49,28.182,N,89.587,W,5
8/29/2005,6:16:48,28.189,N,89.587,W,5
8/29/2005,6:18:49,28.197,N,89.587,W,5
8/29/2005,6:20:48,28.205,N,89.587,W,5
8/29/2005,6:22:49,28.213,N,89.586,W,5
8/29/2005,6:24:48,28.221,N,89.586,W,5
8/29/2005,6:26:49,28.229,N,89.586,W,5
8/29/2005,6:28:48,28.237,N,89.586,W,5
8/29/2005,6:30:48,28.245,N,89.585,W,5
8/29/2005,6:32:49,28.253,N,89.585,W,5
8/29/2005,6:34:48,28.261,N,89.585,W,5
8/29/2005,6:36:49,28.268,N,89.584,W,5
8/29/2005,6:38:48,28.276,N,89.584,W,5
8/29/2005,6:40:49,28.284,N,89.583,W,5
8/29/2005,6:42:48,28.292,N,89.583,W,5
8/29/2005,6:44:49,28.3,N,89.583,W,5
8/29/2005,6:46:48,28.308,N,89.582,W,5
8/29/2005,6:48:49,28.316,N,89.582,W,5
8/29/2005,6:50:48,28.324,N,89.581,W,5
8/29/2005,6:52:49,28.332,N,89.581,W,5
8/29/2005,6:54:48,28.34,N,89.581,W,5
8/29/2005,6:56:49,28.347,N,89.58,W,5
8/29/2005,6:58:48,28.355,N,89.58,W,5
8/29/2005,7:00:19,28.361,N,89.58,W,5
8/29/2005,7:02:20,28.369,N,89.579,W,5
8/29/2005,7:04:19,28.376,N,89.579,W,5
8/29/2005,7:06:20,28.383,N,89.578,W,5
8/29/2005,7:08:19,28.391,N,89.578,W,5
8/29/2005,7:10:20,28.398,N,89.577,W,5
8/29/2005,7:12:19,28.406,N,89.577,W,5
8/29/2005,7:14:20,28.413,N,89.577,W,5
8/29/2005,7:16:19,28.421,N,89.576,W,5
8/29/2005,7:18:20,28.428,N,89.576,W,5
8/29/2005,7:20:19,28.435,N,89.576,W,5
8/29/2005,7:22:20,28.443,N,89.575,W,5
8/29/2005,7:24:19,28.45,N,89.575,W,5
8/29/2005,7:26:19,28.457,N,89.575,W,5
8/29/2005,7:28:20,28.464,N,89.575,W,5
8/29/2005,7:30:19,28.471,N,89.575,W,5
8/29/2005,7:32:20,28.478,N,89.575,W,5
8/29/2005,7:34:19,28.486,N,89.576,W,5
8/29/2005,7:36:20,28.493,N,89.576,W,5
8/29/2005,7:38:19,28.5,N,89.577,W,5
8/29/2005,7:40:20,28.506,N,89.577,W,5
8/29/2005,7:42:19,28.513,N,89.578,W,5
8/29/2005,7:44:20,28.52,N,89.579,W,5
8/29/2005,7:46:19,28.527,N,89.58,W,5
8/29/2005,7:48:20,28.534,N,89.581,W,5
8/29/2005,7:50:19,28.541,N,89.582,W,5
8/29/2005,7:52:20,28.547,N,89.583,W,5
8/29/2005,7:54:19,28.554,N,89.585,W,5
8/29/2005,7:56:19,28.56,N,89.586,W,5
8/29/2005,7:58:20,28.567,N,89.588,W,5
8/29/2005,8:00:19,28.573,N,89.59,W,5
8/29/2005,8:02:20,28.58,N,89.592,W,5
8/29/2005,8:04:19,28.586,N,89.594,W,5
8/29/2005,8:06:20,28.593,N,89.596,W,5
8/29/2005,8:08:19,28.599,N,89.598,W,5
8/29/2005,8:10:20,28.605,N,89.601,W,5
8/29/2005,8:12:19,28.612,N,89.603,W,5
8/29/2005,8:14:20,28.618,N,89.605,W,5
8/29/2005,8:16:19,28.624,N,89.608,W,5
8/29/2005,8:18:20,28.63,N,89.611,W,5
8/29/2005,8:20:19,28.637,N,89.613,W,5
8/29/2005,8:22:20,28.643,N,89.616,W,5
8/29/2005,8:23:04,28.645,N,89.617,W,5
8/29/2005,8:25:03,28.652,N,89.628,W,5
8/29/2005,8:27:03,28.659,N,89.637,W,5
8/29/2005,8:29:04,28.665,N,89.645,W,5
8/29/2005,8:31:03,28.671,N,89.652,W,5
8/29/2005,8:33:04,28.678,N,89.657,W,5
8/29/2005,8:35:03,28.684,N,89.661,W,5
8/29/2005,8:37:04,28.69,N,89.665,W,5
8/29/2005,8:39:03,28.696,N,89.667,W,5
8/29/2005,8:41:04,28.702,N,89.668,W,5
8/29/2005,8:43:03,28.707,N,89.668,W,5
8/29/2005,8:45:04,28.713,N,89.668,W,5
8/29/2005,8:47:03,28.719,N,89.667,W,5
8/29/2005,8:49:04,28.724,N,89.666,W,5
8/29/2005,8:51:03,28.73,N,89.664,W,5
8/29/2005,8:52:16,28.733,N,89.662,W,5
8/29/2005,8:54:17,28.738,N,89.659,W,5
8/29/2005,8:56:16,28.744,N,89.656,W,5
8/29/2005,8:58:17,28.749,N,89.653,W,5
8/29/2005,9:00:16,28.755,N,89.65,W,5
8/29/2005,9:00:27,28.755,N,89.65,W,5
8/29/2005,9:02:26,28.765,N,89.642,W,5
8/29/2005,9:03:54,28.772,N,89.636,W,5
8/29/2005,9:05:53,28.781,N,89.634,W,5
8/29/2005,9:07:54,28.788,N,89.634,W,5
8/29/2005,9:09:53,28.793,N,89.633,W,5
8/29/2005,9:11:54,28.799,N,89.632,W,5
8/29/2005,9:12:28,28.801,N,89.632,W,5
8/29/2005,9:14:29,28.812,N,89.638,W,5
8/29/2005,9:16:28,28.822,N,89.644,W,5
8/29/2005,9:16:47,28.824,N,89.645,W,5
8/29/2005,9:18:46,28.835,N,89.651,W,5
8/29/2005,9:20:47,28.845,N,89.656,W,5
8/29/2005,9:22:46,28.855,N,89.661,W,5
8/29/2005,9:24:46,28.865,N,89.665,W,5
8/29/2005,9:26:47,28.874,N,89.668,W,5
8/29/2005,9:28:46,28.884,N,89.671,W,5
8/29/2005,9:30:47,28.892,N,89.672,W,5
8/29/2005,9:32:46,28.901,N,89.672,W,5
8/29/2005,9:34:47,28.908,N,89.671,W,5
8/29/2005,9:36:46,28.915,N,89.669,W,5
8/29/2005,9:38:47,28.922,N,89.666,W,5
8/29/2005,9:40:46,28.928,N,89.661,W,5
8/29/2005,9:42:47,28.934,N,89.655,W,5
8/29/2005,9:44:46,28.939,N,89.649,W,5
8/29/2005,9:46:47,28.944,N,89.642,W,5
8/29/2005,9:48:46,28.949,N,89.635,W,5
8/29/2005,9:50:47,28.955,N,89.628,W,5
8/29/2005,9:52:46,28.96,N,89.62,W,5
8/29/2005,9:54:46,28.965,N,89.613,W,5
8/29/2005,9:56:47,28.971,N,89.607,W,5
8/29/2005,9:58:46,28.977,N,89.601,W,5
8/29/2005,10:00:47,28.983,N,89.596,W,5
8/29/2005,10:01:57,28.987,N,89.593,W,5
8/29/2005,10:03:58,28.995,N,89.59,W,5
8/29/2005,10:05:57,29.004,N,89.588,W,5
8/29/2005,10:07:58,29.012,N,89.586,W,5
8/29/2005,10:09:57,29.021,N,89.584,W,5
8/29/2005,10:11:58,29.029,N,89.582,W,5
8/29/2005,10:13:57,29.038,N,89.58,W,5
8/29/2005,10:15:58,29.046,N,89.578,W,5
8/29/2005,10:17:57,29.054,N,89.577,W,5
8/29/2005,10:19:58,29.063,N,89.577,W,5
8/29/2005,10:21:57,29.071,N,89.576,W,5
8/29/2005,10:23:27,29.077,N,89.576,W,5
8/29/2005,10:25:26,29.085,N,89.576,W,5
8/29/2005,10:27:27,29.093,N,89.576,W,5
8/29/2005,10:29:26,29.101,N,89.577,W,5
8/29/2005,10:31:27,29.109,N,89.579,W,5
8/29/2005,10:33:26,29.117,N,89.58,W,5
8/29/2005,10:35:27,29.124,N,89.583,W,5
8/29/2005,10:37:26,29.132,N,89.585,W,5
8/29/2005,10:39:27,29.14,N,89.588,W,5
8/29/2005,10:41:26,29.147,N,89.591,W,5
8/29/2005,10:43:27,29.155,N,89.595,W,5
8/29/2005,10:45:27,29.162,N,89.598,W,5
8/29/2005,10:47:26,29.17,N,89.601,W,5
8/29/2005,10:49:27,29.177,N,89.604,W,5
8/29/2005,10:51:26,29.185,N,89.607,W,5
8/29/2005,10:53:27,29.192,N,89.61,W,5
8/29/2005,10:55:10,29.199,N,89.612,W,5
8/29/2005,10:57:09,29.206,N,89.608,W,5
8/29/2005,10:59:10,29.213,N,89.604,W,5
8/29/2005,11:01:09,29.22,N,89.6,W,5
