Track,for,Erin,2001,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/5/2001,5:54:00,17.795,N,55.881,W
9/5/2001,5:56:00,17.797,N,55.888,W
9/5/2001,5:58:00,17.798,N,55.894,W
9/5/2001,6:00:00,17.8,N,55.9,W
9/5/2001,6:01:59,17.802,N,55.906,W
9/5/2001,6:03:59,17.803,N,55.912,W
9/5/2001,6:05:59,17.805,N,55.919,W
9/5/2001,6:07:59,17.807,N,55.925,W
9/5/2001,6:09:59,17.809,N,55.931,W
9/5/2001,6:11:59,17.81,N,55.937,W
9/5/2001,6:13:59,17.812,N,55.943,W
9/5/2001,6:16:00,17.814,N,55.95,W
9/5/2001,6:18:00,17.816,N,55.956,W
9/5/2001,6:20:00,17.817,N,55.962,W
9/5/2001,6:22:00,17.819,N,55.968,W
9/5/2001,6:24:00,17.821,N,55.974,W
9/5/2001,6:26:00,17.823,N,55.98,W
9/5/2001,6:28:00,17.824,N,55.987,W
9/5/2001,6:30:00,17.826,N,55.993,W
9/5/2001,6:31:59,17.828,N,55.999,W
9/5/2001,6:33:59,17.83,N,56.005,W
9/5/2001,6:35:59,17.831,N,56.011,W
9/5/2001,6:37:59,17.833,N,56.018,W
9/5/2001,6:39:59,17.835,N,56.024,W
9/5/2001,6:41:59,17.837,N,56.03,W
9/5/2001,6:43:59,17.838,N,56.036,W
9/5/2001,6:46:00,17.84,N,56.042,W
9/5/2001,6:48:00,17.842,N,56.048,W
9/5/2001,6:50:00,17.844,N,56.055,W
9/5/2001,6:52:00,17.845,N,56.061,W
9/5/2001,6:54:00,17.847,N,56.067,W
9/5/2001,6:56:00,17.849,N,56.073,W
9/5/2001,6:58:00,17.851,N,56.079,W
9/5/2001,7:00:00,17.852,N,56.086,W
9/5/2001,7:01:59,17.854,N,56.092,W
9/5/2001,7:03:59,17.856,N,56.098,W
9/5/2001,7:05:59,17.858,N,56.104,W
9/5/2001,7:07:59,17.859,N,56.11,W
9/5/2001,7:09:59,17.861,N,56.116,W
9/5/2001,7:11:59,17.863,N,56.123,W
9/5/2001,7:13:59,17.865,N,56.129,W
9/5/2001,7:16:00,17.866,N,56.135,W
9/5/2001,7:18:00,17.868,N,56.141,W
9/5/2001,7:20:00,17.87,N,56.147,W
9/5/2001,7:22:00,17.872,N,56.153,W
9/5/2001,7:24:00,17.873,N,56.16,W
9/5/2001,7:26:00,17.875,N,56.166,W
9/5/2001,7:28:00,17.877,N,56.172,W
9/5/2001,7:30:00,17.879,N,56.178,W
9/5/2001,7:31:59,17.88,N,56.184,W
9/5/2001,7:33:59,17.882,N,56.19,W
9/5/2001,7:35:59,17.884,N,56.197,W
9/5/2001,7:37:59,17.886,N,56.203,W
9/5/2001,7:39:59,17.887,N,56.209,W
9/5/2001,7:41:59,17.889,N,56.215,W
9/5/2001,7:43:59,17.891,N,56.221,W
9/5/2001,7:46:00,17.893,N,56.227,W
9/5/2001,7:48:00,17.894,N,56.234,W
9/5/2001,7:50:00,17.896,N,56.24,W
9/5/2001,7:52:00,17.898,N,56.246,W
9/5/2001,7:54:00,17.9,N,56.252,W
9/5/2001,7:56:00,17.902,N,56.258,W
9/5/2001,7:58:00,17.903,N,56.264,W
9/5/2001,8:00:00,17.905,N,56.27,W
9/5/2001,8:02:00,17.907,N,56.277,W
9/5/2001,8:03:59,17.909,N,56.283,W
9/5/2001,8:06:00,17.91,N,56.289,W
9/5/2001,8:07:59,17.912,N,56.295,W
9/5/2001,8:10:00,17.914,N,56.301,W
9/5/2001,8:11:59,17.916,N,56.307,W
9/5/2001,8:14:00,17.918,N,56.313,W
9/5/2001,8:15:59,17.919,N,56.32,W
9/5/2001,8:18:00,17.921,N,56.326,W
9/5/2001,8:19:59,17.923,N,56.332,W
9/5/2001,8:22:00,17.925,N,56.338,W
9/5/2001,8:23:59,17.926,N,56.344,W
9/5/2001,8:26:00,17.928,N,56.35,W
9/5/2001,8:27:59,17.93,N,56.356,W
9/5/2001,8:30:00,17.932,N,56.363,W
9/5/2001,8:32:00,17.934,N,56.369,W
9/5/2001,8:33:59,17.935,N,56.375,W
9/5/2001,8:36:00,17.937,N,56.381,W
9/5/2001,8:37:59,17.939,N,56.387,W
9/5/2001,8:40:00,17.941,N,56.393,W
9/5/2001,8:41:59,17.943,N,56.399,W
9/5/2001,8:44:00,17.944,N,56.405,W
9/5/2001,8:45:59,17.946,N,56.411,W
9/5/2001,8:48:00,17.948,N,56.418,W
9/5/2001,8:49:59,17.95,N,56.424,W
9/5/2001,8:52:00,17.952,N,56.43,W
9/5/2001,8:53:59,17.953,N,56.436,W
9/5/2001,8:56:00,17.955,N,56.442,W
9/5/2001,8:57:59,17.957,N,56.448,W
9/5/2001,9:00:00,17.959,N,56.454,W
9/5/2001,9:02:00,17.961,N,56.46,W
9/5/2001,9:03:59,17.963,N,56.466,W
9/5/2001,9:06:00,17.964,N,56.472,W
9/5/2001,9:07:59,17.966,N,56.479,W
9/5/2001,9:10:00,17.968,N,56.485,W
9/5/2001,9:11:59,17.97,N,56.491,W
9/5/2001,9:14:00,17.972,N,56.497,W
9/5/2001,9:15:59,17.974,N,56.503,W
9/5/2001,9:18:00,17.975,N,56.509,W
9/5/2001,9:19:59,17.977,N,56.515,W
9/5/2001,9:22:00,17.979,N,56.521,W
9/5/2001,9:23:59,17.981,N,56.527,W
9/5/2001,9:26:00,17.983,N,56.533,W
9/5/2001,9:27:59,17.985,N,56.539,W
9/5/2001,9:30:00,17.986,N,56.545,W
9/5/2001,9:32:00,17.988,N,56.551,W
9/5/2001,9:33:59,17.99,N,56.557,W
9/5/2001,9:36:00,17.992,N,56.564,W
9/5/2001,9:37:59,17.994,N,56.57,W
9/5/2001,9:40:00,17.996,N,56.576,W
9/5/2001,9:41:59,17.998,N,56.582,W
9/5/2001,9:44:00,17.999,N,56.588,W
9/5/2001,9:45:59,18.001,N,56.594,W
9/5/2001,9:48:00,18.003,N,56.6,W
9/5/2001,9:49:59,18.005,N,56.606,W
9/5/2001,9:52:00,18.007,N,56.612,W
9/5/2001,9:53:59,18.009,N,56.618,W
9/5/2001,9:56:00,18.011,N,56.624,W
9/5/2001,9:57:59,18.012,N,56.63,W
9/5/2001,10:00:00,18.014,N,56.636,W
9/5/2001,10:02:00,18.016,N,56.642,W
9/5/2001,10:03:59,18.018,N,56.648,W
9/5/2001,10:06:00,18.02,N,56.654,W
9/5/2001,10:07:59,18.022,N,56.66,W
9/5/2001,10:10:00,18.024,N,56.666,W
9/5/2001,10:11:59,18.026,N,56.672,W
9/5/2001,10:14:00,18.028,N,56.678,W
9/5/2001,10:15:59,18.029,N,56.684,W
9/5/2001,10:18:00,18.031,N,56.69,W
9/5/2001,10:19:59,18.033,N,56.696,W
9/5/2001,10:22:00,18.035,N,56.702,W
9/5/2001,10:23:59,18.037,N,56.708,W
9/5/2001,10:26:00,18.039,N,56.714,W
9/5/2001,10:27:59,18.041,N,56.72,W
9/5/2001,10:30:00,18.043,N,56.726,W
9/5/2001,10:32:00,18.045,N,56.732,W
9/5/2001,10:33:59,18.047,N,56.738,W
9/5/2001,10:36:00,18.049,N,56.744,W
9/5/2001,10:37:59,18.05,N,56.75,W
9/5/2001,10:40:00,18.052,N,56.756,W
9/5/2001,10:41:59,18.054,N,56.762,W
9/5/2001,10:44:00,18.056,N,56.768,W
9/5/2001,10:45:59,18.058,N,56.774,W
9/5/2001,10:48:00,18.06,N,56.78,W
9/5/2001,10:49:59,18.062,N,56.786,W
9/5/2001,10:52:00,18.064,N,56.792,W
9/5/2001,10:53:59,18.066,N,56.798,W
9/5/2001,10:56:00,18.068,N,56.803,W
9/5/2001,10:57:59,18.07,N,56.809,W
9/5/2001,11:00:00,18.072,N,56.815,W
9/5/2001,11:02:00,18.074,N,56.821,W
9/5/2001,11:03:59,18.076,N,56.827,W
9/5/2001,11:06:00,18.078,N,56.833,W
9/5/2001,11:07:59,18.08,N,56.839,W
9/5/2001,11:10:00,18.082,N,56.845,W
9/5/2001,11:11:59,18.084,N,56.851,W
9/5/2001,11:14:00,18.086,N,56.857,W
9/5/2001,11:15:59,18.088,N,56.863,W
9/5/2001,11:18:00,18.089,N,56.869,W
9/5/2001,11:19:59,18.091,N,56.874,W
9/5/2001,11:22:00,18.093,N,56.88,W
9/5/2001,11:23:59,18.095,N,56.886,W
9/5/2001,11:26:00,18.097,N,56.892,W
9/5/2001,11:27:59,18.099,N,56.898,W
9/5/2001,11:30:00,18.101,N,56.904,W
9/5/2001,11:32:00,18.103,N,56.91,W
9/5/2001,11:33:59,18.105,N,56.916,W
9/5/2001,11:36:00,18.107,N,56.922,W
9/5/2001,11:37:59,18.109,N,56.927,W
9/5/2001,11:40:00,18.111,N,56.933,W
9/5/2001,11:41:59,18.113,N,56.939,W
9/5/2001,11:44:00,18.116,N,56.945,W
9/5/2001,11:45:59,18.118,N,56.951,W
9/5/2001,11:48:00,18.12,N,56.957,W
9/5/2001,11:49:59,18.122,N,56.962,W
9/5/2001,11:52:00,18.124,N,56.968,W
9/5/2001,11:53:59,18.126,N,56.974,W
9/5/2001,11:56:00,18.128,N,56.98,W
9/5/2001,11:57:59,18.13,N,56.986,W
9/5/2001,12:00:00,18.132,N,56.992,W
9/5/2001,12:02:00,18.134,N,56.997,W
9/5/2001,12:03:59,18.136,N,57.003,W
9/5/2001,12:06:00,18.138,N,57.009,W
9/5/2001,12:07:59,18.14,N,57.015,W
9/5/2001,12:10:00,18.142,N,57.021,W
9/5/2001,12:11:59,18.144,N,57.026,W
9/5/2001,12:14:00,18.146,N,57.032,W
9/5/2001,12:15:59,18.148,N,57.038,W
9/5/2001,12:18:00,18.15,N,57.044,W
9/5/2001,12:19:59,18.152,N,57.05,W
9/5/2001,12:22:00,18.155,N,57.055,W
9/5/2001,12:23:59,18.157,N,57.061,W
9/5/2001,12:26:00,18.159,N,57.067,W
9/5/2001,12:27:59,18.161,N,57.073,W
9/5/2001,12:30:00,18.163,N,57.078,W
9/5/2001,12:32:00,18.165,N,57.084,W
9/5/2001,12:33:59,18.167,N,57.09,W
9/5/2001,12:36:00,18.169,N,57.096,W
9/5/2001,12:37:59,18.171,N,57.101,W
9/5/2001,12:40:00,18.174,N,57.107,W
9/5/2001,12:41:59,18.176,N,57.113,W
9/5/2001,12:44:00,18.178,N,57.119,W
9/5/2001,12:45:59,18.18,N,57.124,W
9/5/2001,12:48:00,18.182,N,57.13,W
9/5/2001,12:49:59,18.184,N,57.136,W
9/5/2001,12:52:00,18.186,N,57.141,W
9/5/2001,12:53:59,18.188,N,57.147,W
9/5/2001,12:56:00,18.191,N,57.153,W
9/5/2001,12:57:59,18.193,N,57.158,W
9/5/2001,13:00:00,18.195,N,57.164,W
9/5/2001,13:02:00,18.197,N,57.17,W
9/5/2001,13:03:59,18.199,N,57.175,W
9/5/2001,13:06:00,18.201,N,57.181,W
9/5/2001,13:07:59,18.204,N,57.187,W
9/5/2001,13:10:00,18.206,N,57.192,W
9/5/2001,13:11:59,18.208,N,57.198,W
9/5/2001,13:14:00,18.21,N,57.204,W
9/5/2001,13:15:59,18.212,N,57.209,W
9/5/2001,13:18:00,18.215,N,57.215,W
9/5/2001,13:19:59,18.217,N,57.221,W
9/5/2001,13:22:00,18.219,N,57.226,W
9/5/2001,13:23:59,18.221,N,57.232,W
9/5/2001,13:26:00,18.223,N,57.238,W
9/5/2001,13:27:59,18.226,N,57.243,W
9/5/2001,13:30:00,18.228,N,57.249,W
9/5/2001,13:32:00,18.23,N,57.254,W
9/5/2001,13:33:59,18.232,N,57.26,W
9/5/2001,13:36:00,18.234,N,57.266,W
9/5/2001,13:37:59,18.237,N,57.271,W
9/5/2001,13:40:00,18.239,N,57.277,W
9/5/2001,13:41:59,18.241,N,57.282,W
9/5/2001,13:44:00,18.243,N,57.288,W
9/5/2001,13:45:59,18.246,N,57.294,W
9/5/2001,13:48:00,18.248,N,57.299,W
9/5/2001,13:49:59,18.25,N,57.305,W
9/5/2001,13:52:00,18.253,N,57.31,W
9/5/2001,13:53:59,18.255,N,57.316,W
9/5/2001,13:56:00,18.257,N,57.321,W
9/5/2001,13:57:59,18.259,N,57.327,W
9/5/2001,14:00:00,18.262,N,57.332,W
9/5/2001,14:02:00,18.264,N,57.338,W
9/5/2001,14:03:59,18.266,N,57.343,W
9/5/2001,14:06:00,18.269,N,57.349,W
9/5/2001,14:07:59,18.271,N,57.354,W
9/5/2001,14:10:00,18.273,N,57.36,W
9/5/2001,14:11:59,18.275,N,57.365,W
9/5/2001,14:14:00,18.278,N,57.371,W
9/5/2001,14:15:59,18.28,N,57.376,W
9/5/2001,14:18:00,18.282,N,57.382,W
9/5/2001,14:19:59,18.285,N,57.387,W
9/5/2001,14:22:00,18.287,N,57.393,W
9/5/2001,14:23:59,18.289,N,57.398,W
9/5/2001,14:26:00,18.292,N,57.404,W
9/5/2001,14:27:59,18.294,N,57.409,W
9/5/2001,14:30:00,18.297,N,57.415,W
9/5/2001,14:32:00,18.299,N,57.42,W
9/5/2001,14:33:59,18.301,N,57.425,W
9/5/2001,14:36:00,18.304,N,57.431,W
9/5/2001,14:37:59,18.306,N,57.436,W
9/5/2001,14:40:00,18.308,N,57.442,W
9/5/2001,14:41:59,18.311,N,57.447,W
9/5/2001,14:44:00,18.313,N,57.453,W
9/5/2001,14:45:59,18.316,N,57.458,W
9/5/2001,14:48:00,18.318,N,57.463,W
9/5/2001,14:49:59,18.32,N,57.469,W
9/5/2001,14:52:00,18.323,N,57.474,W
9/5/2001,14:53:59,18.325,N,57.479,W
9/5/2001,14:56:00,18.328,N,57.485,W
9/5/2001,14:57:59,18.33,N,57.49,W
9/5/2001,15:00:00,18.333,N,57.496,W
9/5/2001,15:02:00,18.335,N,57.501,W
9/5/2001,15:03:59,18.337,N,57.506,W
9/5/2001,15:06:00,18.34,N,57.512,W
9/5/2001,15:07:59,18.342,N,57.517,W
9/5/2001,15:10:00,18.345,N,57.522,W
9/5/2001,15:11:59,18.347,N,57.528,W
9/5/2001,15:14:00,18.35,N,57.533,W
9/5/2001,15:15:59,18.352,N,57.538,W
9/5/2001,15:18:00,18.355,N,57.543,W
9/5/2001,15:19:59,18.357,N,57.549,W
9/5/2001,15:22:00,18.36,N,57.554,W
9/5/2001,15:23:59,18.362,N,57.559,W
9/5/2001,15:26:00,18.365,N,57.565,W
9/5/2001,15:27:59,18.367,N,57.57,W
9/5/2001,15:30:00,18.37,N,57.575,W
9/5/2001,15:32:00,18.372,N,57.58,W
9/5/2001,15:33:59,18.375,N,57.586,W
9/5/2001,15:36:00,18.377,N,57.591,W
9/5/2001,15:37:59,18.38,N,57.596,W
9/5/2001,15:40:00,18.382,N,57.601,W
9/5/2001,15:41:59,18.385,N,57.607,W
9/5/2001,15:44:00,18.387,N,57.612,W
9/5/2001,15:45:59,18.39,N,57.617,W
9/5/2001,15:48:00,18.393,N,57.622,W
9/5/2001,15:49:59,18.395,N,57.627,W
9/5/2001,15:52:00,18.398,N,57.633,W
9/5/2001,15:53:59,18.4,N,57.638,W
9/5/2001,15:56:00,18.403,N,57.643,W
9/5/2001,15:57:59,18.405,N,57.648,W
9/5/2001,16:00:00,18.408,N,57.653,W
9/5/2001,16:01:59,18.411,N,57.658,W
9/5/2001,16:04:00,18.413,N,57.664,W
9/5/2001,16:06:00,18.416,N,57.669,W
9/5/2001,16:07:59,18.418,N,57.674,W
9/5/2001,16:09:59,18.421,N,57.679,W
9/5/2001,16:12:00,18.424,N,57.684,W
9/5/2001,16:14:00,18.426,N,57.689,W
9/5/2001,16:15:59,18.429,N,57.694,W
9/5/2001,16:17:59,18.432,N,57.699,W
9/5/2001,16:20:00,18.434,N,57.704,W
9/5/2001,16:22:00,18.437,N,57.71,W
9/5/2001,16:23:59,18.44,N,57.715,W
9/5/2001,16:25:59,18.442,N,57.72,W
9/5/2001,16:28:00,18.445,N,57.725,W
9/5/2001,16:30:00,18.448,N,57.73,W
9/5/2001,16:31:59,18.45,N,57.735,W
9/5/2001,16:34:00,18.453,N,57.74,W
9/5/2001,16:36:00,18.456,N,57.745,W
9/5/2001,16:37:59,18.458,N,57.75,W
9/5/2001,16:39:59,18.461,N,57.755,W
9/5/2001,16:42:00,18.464,N,57.76,W
9/5/2001,16:44:00,18.467,N,57.765,W
9/5/2001,16:45:59,18.469,N,57.77,W
9/5/2001,16:47:59,18.472,N,57.775,W
9/5/2001,16:50:00,18.475,N,57.78,W
9/5/2001,16:52:00,18.478,N,57.785,W
9/5/2001,16:53:59,18.48,N,57.79,W
9/5/2001,16:55:59,18.483,N,57.795,W
9/5/2001,16:58:00,18.486,N,57.8,W
9/5/2001,17:00:00,18.489,N,57.805,W
9/5/2001,17:01:59,18.491,N,57.81,W
9/5/2001,17:04:00,18.494,N,57.815,W
9/5/2001,17:06:00,18.497,N,57.819,W
9/5/2001,17:07:59,18.5,N,57.824,W
9/5/2001,17:09:59,18.503,N,57.829,W
9/5/2001,17:12:00,18.505,N,57.834,W
9/5/2001,17:14:00,18.508,N,57.839,W
9/5/2001,17:15:59,18.511,N,57.844,W
9/5/2001,17:17:59,18.514,N,57.849,W
9/5/2001,17:20:00,18.517,N,57.854,W
9/5/2001,17:22:00,18.52,N,57.859,W
9/5/2001,17:23:59,18.522,N,57.863,W
9/5/2001,17:25:59,18.525,N,57.868,W
9/5/2001,17:28:00,18.528,N,57.873,W
9/5/2001,17:30:00,18.531,N,57.878,W
9/5/2001,17:31:59,18.534,N,57.883,W
9/5/2001,17:34:00,18.537,N,57.888,W
9/5/2001,17:36:00,18.54,N,57.892,W
9/5/2001,17:37:59,18.543,N,57.897,W
9/5/2001,17:39:59,18.546,N,57.902,W
9/5/2001,17:42:00,18.548,N,57.907,W
9/5/2001,17:44:00,18.551,N,57.911,W
9/5/2001,17:45:59,18.554,N,57.916,W
9/5/2001,17:47:59,18.557,N,57.921,W
9/5/2001,17:50:00,18.56,N,57.926,W
9/5/2001,17:52:00,18.563,N,57.93,W
9/5/2001,17:53:59,18.566,N,57.935,W
9/5/2001,17:55:59,18.569,N,57.94,W
9/5/2001,17:58:00,18.572,N,57.945,W
9/5/2001,18:00:00,18.575,N,57.949,W
9/5/2001,18:01:59,18.578,N,57.954,W
9/5/2001,18:04:00,18.581,N,57.959,W
9/5/2001,18:06:00,18.584,N,57.963,W
9/5/2001,18:07:59,18.587,N,57.968,W
9/5/2001,18:09:59,18.59,N,57.973,W
9/5/2001,18:12:00,18.593,N,57.977,W
9/5/2001,18:14:00,18.596,N,57.982,W
9/5/2001,18:15:59,18.599,N,57.987,W
9/5/2001,18:17:59,18.602,N,57.991,W
9/5/2001,18:20:00,18.605,N,57.996,W
9/5/2001,18:22:00,18.608,N,58.001,W
9/5/2001,18:23:59,18.611,N,58.005,W
9/5/2001,18:25:59,18.614,N,58.01,W
9/5/2001,18:28:00,18.617,N,58.014,W
9/5/2001,18:30:00,18.62,N,58.019,W
9/5/2001,18:31:59,18.624,N,58.023,W
9/5/2001,18:34:00,18.627,N,58.028,W
9/5/2001,18:36:00,18.63,N,58.033,W
9/5/2001,18:37:59,18.633,N,58.037,W
9/5/2001,18:39:59,18.636,N,58.042,W
9/5/2001,18:42:00,18.639,N,58.046,W
9/5/2001,18:44:00,18.642,N,58.051,W
9/5/2001,18:45:59,18.645,N,58.055,W
9/5/2001,18:47:59,18.648,N,58.06,W
9/5/2001,18:50:00,18.652,N,58.064,W
9/5/2001,18:52:00,18.655,N,58.069,W
9/5/2001,18:53:59,18.658,N,58.073,W
9/5/2001,18:55:59,18.661,N,58.078,W
9/5/2001,18:58:00,18.664,N,58.082,W
9/5/2001,19:00:00,18.667,N,58.086,W
9/5/2001,19:01:59,18.671,N,58.091,W
9/5/2001,19:04:00,18.674,N,58.095,W
9/5/2001,19:06:00,18.677,N,58.1,W
9/5/2001,19:07:59,18.68,N,58.104,W
9/5/2001,19:09:59,18.684,N,58.109,W
9/5/2001,19:12:00,18.687,N,58.113,W
9/5/2001,19:14:00,18.69,N,58.117,W
9/5/2001,19:15:59,18.693,N,58.122,W
9/5/2001,19:17:59,18.697,N,58.126,W
9/5/2001,19:20:00,18.7,N,58.13,W
9/5/2001,19:22:00,18.703,N,58.135,W
9/5/2001,19:23:59,18.706,N,58.139,W
9/5/2001,19:25:59,18.71,N,58.143,W
9/5/2001,19:28:00,18.713,N,58.148,W
9/5/2001,19:30:00,18.716,N,58.152,W
9/5/2001,19:31:59,18.72,N,58.156,W
9/5/2001,19:34:00,18.723,N,58.161,W
9/5/2001,19:36:00,18.726,N,58.165,W
9/5/2001,19:37:59,18.73,N,58.169,W
9/5/2001,19:39:59,18.733,N,58.174,W
9/5/2001,19:42:00,18.736,N,58.178,W
9/5/2001,19:44:00,18.74,N,58.182,W
9/5/2001,19:45:59,18.743,N,58.186,W
9/5/2001,19:47:59,18.746,N,58.19,W
9/5/2001,19:50:00,18.75,N,58.195,W
9/5/2001,19:52:00,18.753,N,58.199,W
9/5/2001,19:53:59,18.756,N,58.203,W
9/5/2001,19:55:59,18.76,N,58.207,W
9/5/2001,19:58:00,18.763,N,58.211,W
9/5/2001,20:00:00,18.767,N,58.216,W
9/5/2001,20:01:59,18.77,N,58.22,W
9/5/2001,20:04:00,18.774,N,58.224,W
9/5/2001,20:06:00,18.777,N,58.228,W
9/5/2001,20:07:59,18.78,N,58.232,W
9/5/2001,20:09:59,18.784,N,58.236,W
9/5/2001,20:12:00,18.787,N,58.24,W
9/5/2001,20:14:00,18.791,N,58.245,W
9/5/2001,20:15:59,18.794,N,58.249,W
9/5/2001,20:17:59,18.798,N,58.253,W
9/5/2001,20:20:00,18.801,N,58.257,W
9/5/2001,20:22:00,18.805,N,58.261,W
9/5/2001,20:23:59,18.808,N,58.265,W
9/5/2001,20:25:59,18.812,N,58.269,W
9/5/2001,20:28:00,18.815,N,58.273,W
9/5/2001,20:30:00,18.819,N,58.277,W
9/5/2001,20:31:59,18.823,N,58.281,W
9/5/2001,20:34:00,18.826,N,58.285,W
9/5/2001,20:36:00,18.83,N,58.289,W
9/5/2001,20:37:59,18.833,N,58.293,W
9/5/2001,20:39:59,18.837,N,58.297,W
9/5/2001,20:42:00,18.84,N,58.301,W
9/5/2001,20:44:00,18.844,N,58.305,W
9/5/2001,20:45:59,18.848,N,58.309,W
9/5/2001,20:47:59,18.851,N,58.313,W
9/5/2001,20:50:00,18.855,N,58.317,W
9/5/2001,20:52:00,18.859,N,58.321,W
9/5/2001,20:53:59,18.862,N,58.324,W
9/5/2001,20:55:59,18.866,N,58.328,W
9/5/2001,20:58:00,18.869,N,58.332,W
9/5/2001,21:00:00,18.873,N,58.336,W
9/5/2001,21:01:59,18.877,N,58.34,W
9/5/2001,21:04:00,18.88,N,58.344,W
9/5/2001,21:06:00,18.884,N,58.348,W
9/5/2001,21:07:59,18.888,N,58.351,W
9/5/2001,21:09:59,18.892,N,58.355,W
9/5/2001,21:12:00,18.895,N,58.359,W
9/5/2001,21:14:00,18.899,N,58.363,W
9/5/2001,21:15:59,18.903,N,58.367,W
9/5/2001,21:17:59,18.907,N,58.37,W
9/5/2001,21:20:00,18.91,N,58.374,W
9/5/2001,21:22:00,18.914,N,58.378,W
9/5/2001,21:23:59,18.918,N,58.382,W
9/5/2001,21:25:59,18.922,N,58.385,W
9/5/2001,21:28:00,18.925,N,58.389,W
9/5/2001,21:30:00,18.929,N,58.393,W
9/5/2001,21:31:59,18.933,N,58.397,W
9/5/2001,21:34:00,18.937,N,58.4,W
9/5/2001,21:36:00,18.941,N,58.404,W
9/5/2001,21:37:59,18.945,N,58.408,W
9/5/2001,21:39:59,18.948,N,58.411,W
9/5/2001,21:42:00,18.952,N,58.415,W
9/5/2001,21:44:00,18.956,N,58.419,W
9/5/2001,21:45:59,18.96,N,58.422,W
9/5/2001,21:47:59,18.964,N,58.426,W
9/5/2001,21:50:00,18.968,N,58.429,W
9/5/2001,21:52:00,18.972,N,58.433,W
9/5/2001,21:53:59,18.976,N,58.437,W
9/5/2001,21:55:59,18.979,N,58.44,W
9/5/2001,21:58:00,18.983,N,58.444,W
9/5/2001,22:00:00,18.987,N,58.447,W
9/5/2001,22:01:59,18.991,N,58.451,W
9/5/2001,22:04:00,18.995,N,58.454,W
9/5/2001,22:06:00,18.999,N,58.458,W
9/5/2001,22:07:59,19.003,N,58.461,W
9/5/2001,22:09:59,19.007,N,58.465,W
9/5/2001,22:12:00,19.011,N,58.468,W
9/5/2001,22:14:00,19.015,N,58.472,W
9/5/2001,22:15:59,19.019,N,58.475,W
9/5/2001,22:17:59,19.023,N,58.479,W
9/5/2001,22:20:00,19.027,N,58.482,W
9/5/2001,22:22:00,19.031,N,58.486,W
9/5/2001,22:23:59,19.035,N,58.489,W
9/5/2001,22:25:59,19.039,N,58.492,W
9/5/2001,22:28:00,19.043,N,58.496,W
9/5/2001,22:30:00,19.047,N,58.499,W
9/5/2001,22:31:59,19.052,N,58.502,W
9/5/2001,22:34:00,19.056,N,58.506,W
9/5/2001,22:36:00,19.06,N,58.509,W
9/5/2001,22:37:59,19.064,N,58.513,W
9/5/2001,22:39:59,19.068,N,58.516,W
9/5/2001,22:42:00,19.072,N,58.519,W
9/5/2001,22:44:00,19.076,N,58.522,W
9/5/2001,22:45:59,19.08,N,58.526,W
9/5/2001,22:47:59,19.085,N,58.529,W
9/5/2001,22:50:00,19.089,N,58.532,W
9/5/2001,22:52:00,19.093,N,58.536,W
9/5/2001,22:53:59,19.097,N,58.539,W
9/5/2001,22:55:59,19.101,N,58.542,W
9/5/2001,22:58:00,19.105,N,58.545,W
9/5/2001,23:00:00,19.11,N,58.548,W
9/5/2001,23:01:59,19.114,N,58.552,W
9/5/2001,23:04:00,19.118,N,58.555,W
9/5/2001,23:06:00,19.122,N,58.558,W
9/5/2001,23:07:59,19.127,N,58.561,W
9/5/2001,23:09:59,19.131,N,58.564,W
9/5/2001,23:12:00,19.135,N,58.567,W
9/5/2001,23:14:00,19.14,N,58.571,W
9/5/2001,23:15:59,19.144,N,58.574,W
9/5/2001,23:17:59,19.148,N,58.577,W
9/5/2001,23:20:00,19.152,N,58.58,W
9/5/2001,23:22:00,19.157,N,58.583,W
9/5/2001,23:23:59,19.161,N,58.586,W
9/5/2001,23:25:59,19.165,N,58.589,W
9/5/2001,23:28:00,19.17,N,58.592,W
9/5/2001,23:30:00,19.174,N,58.595,W
9/5/2001,23:31:59,19.179,N,58.598,W
9/5/2001,23:34:00,19.183,N,58.601,W
9/5/2001,23:36:00,19.187,N,58.604,W
9/5/2001,23:37:59,19.192,N,58.607,W
9/5/2001,23:39:59,19.196,N,58.61,W
9/5/2001,23:42:00,19.201,N,58.613,W
9/5/2001,23:44:00,19.205,N,58.616,W
9/5/2001,23:45:59,19.209,N,58.619,W
9/5/2001,23:47:59,19.214,N,58.622,W
9/5/2001,23:50:00,19.218,N,58.625,W
9/5/2001,23:52:00,19.223,N,58.628,W
9/5/2001,23:53:59,19.227,N,58.631,W
9/5/2001,23:55:59,19.232,N,58.633,W
9/5/2001,23:58:00,19.236,N,58.636,W
9/6/2001,0:00:00,19.241,N,58.639,W
9/6/2001,0:01:59,19.245,N,58.642,W
9/6/2001,0:04:00,19.25,N,58.645,W
9/6/2001,0:06:00,19.255,N,58.648,W
9/6/2001,0:07:59,19.259,N,58.65,W
9/6/2001,0:09:59,19.264,N,58.653,W
9/6/2001,0:12:00,19.268,N,58.656,W
9/6/2001,0:14:00,19.273,N,58.659,W
9/6/2001,0:15:59,19.277,N,58.661,W
9/6/2001,0:17:59,19.282,N,58.664,W
9/6/2001,0:20:00,19.287,N,58.667,W
9/6/2001,0:22:00,19.291,N,58.67,W
9/6/2001,0:23:59,19.296,N,58.672,W
9/6/2001,0:25:59,19.301,N,58.675,W
