Track,for,Bret,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
7/17/2011,19:49:57,27.594,N,78.272,W,0
7/17/2011,19:51:58,27.59,N,78.262,W,0
7/17/2011,19:53:58,27.586,N,78.253,W,0
7/17/2011,19:55:57,27.582,N,78.243,W,0
7/17/2011,19:57:57,27.578,N,78.234,W,0
7/17/2011,19:59:58,27.574,N,78.224,W,0
7/17/2011,20:01:58,27.57,N,78.215,W,0
7/17/2011,20:03:57,27.566,N,78.205,W,0
7/17/2011,20:05:58,27.562,N,78.196,W,0
7/17/2011,20:07:58,27.558,N,78.187,W,0
7/17/2011,20:09:57,27.554,N,78.178,W,0
7/17/2011,20:11:57,27.55,N,78.17,W,0
7/17/2011,20:13:58,27.547,N,78.162,W,0
7/17/2011,20:15:58,27.543,N,78.154,W,0
7/17/2011,20:17:57,27.54,N,78.146,W,0
7/17/2011,20:19:57,27.536,N,78.139,W,0
7/17/2011,20:21:58,27.533,N,78.132,W,0
7/17/2011,20:23:58,27.531,N,78.125,W,0
7/17/2011,20:25:57,27.528,N,78.119,W,0
7/17/2011,20:27:57,27.526,N,78.114,W,0
7/17/2011,20:29:58,27.523,N,78.109,W,0
7/17/2011,20:31:58,27.521,N,78.105,W,0
7/17/2011,20:33:57,27.52,N,78.101,W,0
7/17/2011,20:35:58,27.518,N,78.098,W,0
7/17/2011,20:37:58,27.517,N,78.095,W,0
7/17/2011,20:39:57,27.516,N,78.094,W,0
7/17/2011,20:41:57,27.516,N,78.093,W,0
7/17/2011,20:43:58,27.516,N,78.092,W,0
7/17/2011,20:45:58,27.516,N,78.093,W,0
7/17/2011,20:47:57,27.516,N,78.094,W,0
7/17/2011,20:49:57,27.517,N,78.097,W,0
7/17/2011,20:51:58,27.518,N,78.1,W,0
7/17/2011,20:53:58,27.52,N,78.104,W,0
7/17/2011,20:53:59,27.52,N,78.104,W,0
7/17/2011,20:55:59,27.521,N,78.101,W,0
7/17/2011,20:57:58,27.521,N,78.098,W,0
7/17/2011,20:59:58,27.522,N,78.095,W,0
7/17/2011,21:01:59,27.522,N,78.092,W,0
7/17/2011,21:03:59,27.523,N,78.089,W,0
7/17/2011,21:05:58,27.524,N,78.086,W,0
7/17/2011,21:07:58,27.524,N,78.083,W,0
7/17/2011,21:09:59,27.525,N,78.079,W,0
7/17/2011,21:11:59,27.525,N,78.076,W,0
7/17/2011,21:13:58,27.526,N,78.073,W,0
7/17/2011,21:15:58,27.527,N,78.07,W,0
7/17/2011,21:17:59,27.527,N,78.067,W,0
7/17/2011,21:19:58,27.528,N,78.064,W,0
7/17/2011,21:21:58,27.528,N,78.061,W,0
7/17/2011,21:23:59,27.529,N,78.058,W,0
7/17/2011,21:25:59,27.529,N,78.055,W,0
7/17/2011,21:27:58,27.53,N,78.052,W,0
7/17/2011,21:29:58,27.531,N,78.049,W,0
7/17/2011,21:31:59,27.531,N,78.046,W,0
7/17/2011,21:33:59,27.532,N,78.043,W,0
7/17/2011,21:35:58,27.532,N,78.04,W,0
7/17/2011,21:37:58,27.533,N,78.037,W,0
7/17/2011,21:39:59,27.534,N,78.034,W,0
7/17/2011,21:41:59,27.534,N,78.03,W,0
7/17/2011,21:43:58,27.535,N,78.027,W,0
7/17/2011,21:45:58,27.535,N,78.024,W,0
7/17/2011,21:47:59,27.536,N,78.021,W,0
7/17/2011,21:49:58,27.537,N,78.018,W,0
7/17/2011,21:51:25,27.537,N,78.016,W,0
7/17/2011,21:53:25,27.537,N,78.013,W,0
7/17/2011,21:55:24,27.538,N,78.01,W,0
7/17/2011,21:57:24,27.538,N,78.008,W,0
7/17/2011,21:59:25,27.539,N,78.005,W,0
7/17/2011,22:01:24,27.539,N,78.002,W,0
7/17/2011,22:03:24,27.539,N,77.999,W,0
7/17/2011,22:05:25,27.54,N,77.997,W,0
7/17/2011,22:07:25,27.54,N,77.994,W,0
7/17/2011,22:09:24,27.54,N,77.991,W,0
7/17/2011,22:11:24,27.54,N,77.989,W,0
7/17/2011,22:13:25,27.541,N,77.986,W,0
7/17/2011,22:15:25,27.541,N,77.983,W,0
7/17/2011,22:17:24,27.541,N,77.981,W,0
7/17/2011,22:19:24,27.541,N,77.978,W,0
7/17/2011,22:21:25,27.541,N,77.976,W,0
7/17/2011,22:23:25,27.542,N,77.973,W,0
7/17/2011,22:25:24,27.542,N,77.971,W,0
7/17/2011,22:27:24,27.542,N,77.969,W,0
7/17/2011,22:29:25,27.542,N,77.966,W,0
7/17/2011,22:31:24,27.542,N,77.964,W,0
7/17/2011,22:33:24,27.542,N,77.962,W,0
7/17/2011,22:35:25,27.542,N,77.959,W,0
7/17/2011,22:37:25,27.542,N,77.957,W,0
7/17/2011,22:39:24,27.542,N,77.955,W,0
7/17/2011,22:41:24,27.541,N,77.953,W,0
7/17/2011,22:43:25,27.541,N,77.951,W,0
7/17/2011,22:45:25,27.541,N,77.949,W,0
7/17/2011,22:47:24,27.541,N,77.947,W,0
7/17/2011,22:49:24,27.541,N,77.945,W,0
7/17/2011,22:51:25,27.54,N,77.943,W,0
7/17/2011,22:53:25,27.54,N,77.941,W,0
7/17/2011,22:55:24,27.54,N,77.939,W,0
7/17/2011,22:57:24,27.539,N,77.937,W,0
7/17/2011,22:59:25,27.539,N,77.936,W,0
7/17/2011,23:01:24,27.539,N,77.934,W,0
7/17/2011,23:03:24,27.538,N,77.932,W,0
7/17/2011,23:05:25,27.538,N,77.931,W,0
7/17/2011,23:07:25,27.537,N,77.929,W,0
7/17/2011,23:09:24,27.536,N,77.928,W,0
7/17/2011,23:11:24,27.536,N,77.926,W,0
7/17/2011,23:13:25,27.535,N,77.925,W,0
7/17/2011,23:15:25,27.534,N,77.923,W,0
7/17/2011,23:17:24,27.534,N,77.922,W,0
7/17/2011,23:19:24,27.533,N,77.921,W,0
7/17/2011,23:21:25,27.532,N,77.92,W,0
7/17/2011,23:23:25,27.531,N,77.918,W,0
7/17/2011,23:25:24,27.53,N,77.917,W,0
7/17/2011,23:27:24,27.529,N,77.916,W,0
7/17/2011,23:29:25,27.528,N,77.915,W,0
7/17/2011,23:31:24,27.527,N,77.914,W,0
7/17/2011,23:33:24,27.526,N,77.913,W,0
7/17/2011,23:35:25,27.525,N,77.913,W,0
7/17/2011,23:37:25,27.524,N,77.912,W,0
7/17/2011,23:39:24,27.523,N,77.911,W,0
7/17/2011,23:41:24,27.521,N,77.911,W,0
7/17/2011,23:43:25,27.52,N,77.91,W,0
7/17/2011,23:45:25,27.519,N,77.909,W,0
7/17/2011,23:47:24,27.517,N,77.909,W,0
7/17/2011,23:49:24,27.516,N,77.909,W,0
7/17/2011,23:51:25,27.514,N,77.908,W,0
7/17/2011,23:53:25,27.513,N,77.908,W,0
7/17/2011,23:55:24,27.511,N,77.908,W,0
7/17/2011,23:57:24,27.51,N,77.908,W,0
7/17/2011,23:59:25,27.508,N,77.908,W,0
7/18/2011,0:01:24,27.506,N,77.908,W,0
7/18/2011,0:03:24,27.504,N,77.908,W,0
7/18/2011,0:05:25,27.502,N,77.908,W,0
7/18/2011,0:07:25,27.5,N,77.908,W,0
7/18/2011,0:09:24,27.499,N,77.909,W,0
7/18/2011,0:11:24,27.497,N,77.909,W,0
7/18/2011,0:13:25,27.494,N,77.909,W,0
7/18/2011,0:15:25,27.492,N,77.91,W,0
7/18/2011,0:17:24,27.49,N,77.91,W,0
7/18/2011,0:19:24,27.488,N,77.911,W,0
7/18/2011,0:21:25,27.486,N,77.912,W,0
7/18/2011,0:23:25,27.483,N,77.912,W,0
7/18/2011,0:25:24,27.481,N,77.913,W,0
7/18/2011,0:27:24,27.479,N,77.914,W,0
7/18/2011,0:29:25,27.476,N,77.915,W,0
7/18/2011,0:31:24,27.474,N,77.916,W,0
7/18/2011,0:33:24,27.471,N,77.917,W,0
7/18/2011,0:35:25,27.468,N,77.918,W,0
7/18/2011,0:37:25,27.466,N,77.919,W,0
7/18/2011,0:39:24,27.463,N,77.921,W,0
7/18/2011,0:41:24,27.46,N,77.922,W,0
7/18/2011,0:43:25,27.458,N,77.923,W,0
7/18/2011,0:45:25,27.455,N,77.924,W,0
7/18/2011,0:47:24,27.452,N,77.926,W,0
7/18/2011,0:49:24,27.449,N,77.927,W,0
7/18/2011,0:51:25,27.446,N,77.929,W,0
7/18/2011,0:53:25,27.443,N,77.93,W,0
7/18/2011,0:55:24,27.44,N,77.932,W,0
7/18/2011,0:57:24,27.438,N,77.933,W,0
7/18/2011,0:59:25,27.435,N,77.935,W,0
7/18/2011,1:01:24,27.431,N,77.937,W,0
7/18/2011,1:03:24,27.428,N,77.938,W,0
7/18/2011,1:05:25,27.425,N,77.94,W,0
7/18/2011,1:07:25,27.422,N,77.942,W,0
7/18/2011,1:09:24,27.419,N,77.943,W,0
7/18/2011,1:11:24,27.416,N,77.945,W,0
7/18/2011,1:13:25,27.413,N,77.947,W,0
7/18/2011,1:15:25,27.41,N,77.949,W,0
7/18/2011,1:17:24,27.406,N,77.951,W,0
7/18/2011,1:19:24,27.403,N,77.953,W,0
7/18/2011,1:21:25,27.4,N,77.954,W,0
7/18/2011,1:23:25,27.397,N,77.956,W,0
7/18/2011,1:25:24,27.393,N,77.958,W,0
7/18/2011,1:27:24,27.39,N,77.96,W,0
7/18/2011,1:29:25,27.387,N,77.962,W,0
7/18/2011,1:31:24,27.384,N,77.964,W,0
7/18/2011,1:33:24,27.38,N,77.966,W,0
7/18/2011,1:35:25,27.377,N,77.968,W,0
7/18/2011,1:37:25,27.374,N,77.97,W,0
7/18/2011,1:39:24,27.37,N,77.972,W,0
7/18/2011,1:41:24,27.367,N,77.974,W,0
7/18/2011,1:43:25,27.363,N,77.976,W,0
7/18/2011,1:45:25,27.36,N,77.978,W,0
7/18/2011,1:47:24,27.357,N,77.98,W,0
7/18/2011,1:49:24,27.353,N,77.982,W,0
7/18/2011,1:51:25,27.35,N,77.984,W,0
7/18/2011,1:53:25,27.347,N,77.986,W,0
7/18/2011,1:55:24,27.343,N,77.988,W,0
7/18/2011,1:57:24,27.34,N,77.99,W,0
7/18/2011,1:59:25,27.337,N,77.992,W,0
7/18/2011,2:01:24,27.333,N,77.994,W,0
7/18/2011,2:03:24,27.33,N,77.995,W,0
7/18/2011,2:05:25,27.326,N,77.997,W,0
7/18/2011,2:07:25,27.323,N,77.999,W,0
7/18/2011,2:09:24,27.32,N,78.001,W,0
7/18/2011,2:11:24,27.316,N,78.003,W,0
7/18/2011,2:13:25,27.313,N,78.005,W,0
7/18/2011,2:15:25,27.31,N,78.007,W,0
7/18/2011,2:17:24,27.307,N,78.008,W,0
7/18/2011,2:19:24,27.303,N,78.01,W,0
7/18/2011,2:21:25,27.3,N,78.012,W,0
7/18/2011,2:23:25,27.297,N,78.013,W,0
7/18/2011,2:25:24,27.294,N,78.015,W,0
7/18/2011,2:27:24,27.29,N,78.017,W,0
7/18/2011,2:29:25,27.287,N,78.018,W,0
7/18/2011,2:31:24,27.284,N,78.02,W,0
7/18/2011,2:33:24,27.281,N,78.021,W,0
7/18/2011,2:35:25,27.278,N,78.023,W,0
7/18/2011,2:37:25,27.275,N,78.024,W,0
7/18/2011,2:39:24,27.272,N,78.026,W,0
7/18/2011,2:41:24,27.269,N,78.027,W,0
7/18/2011,2:43:25,27.266,N,78.028,W,0
7/18/2011,2:45:25,27.263,N,78.03,W,0
7/18/2011,2:47:24,27.26,N,78.031,W,0
7/18/2011,2:49:24,27.257,N,78.032,W,0
7/18/2011,2:51:25,27.254,N,78.033,W,0
7/18/2011,2:53:25,27.251,N,78.034,W,0
7/18/2011,2:55:24,27.248,N,78.035,W,0
7/18/2011,2:57:24,27.245,N,78.036,W,0
7/18/2011,2:59:25,27.242,N,78.037,W,0
7/18/2011,3:01:24,27.24,N,78.038,W,0
7/18/2011,3:03:24,27.237,N,78.039,W,0
7/18/2011,3:05:25,27.234,N,78.04,W,0
7/18/2011,3:07:25,27.232,N,78.04,W,0
7/18/2011,3:09:24,27.229,N,78.041,W,0
7/18/2011,3:11:24,27.227,N,78.041,W,0
7/18/2011,3:13:25,27.224,N,78.042,W,0
7/18/2011,3:15:25,27.222,N,78.042,W,0
7/18/2011,3:17:24,27.219,N,78.043,W,0
7/18/2011,3:19:24,27.217,N,78.043,W,0
7/18/2011,3:21:25,27.215,N,78.043,W,0
7/18/2011,3:23:25,27.212,N,78.043,W,0
7/18/2011,3:25:24,27.21,N,78.043,W,0
7/18/2011,3:27:24,27.208,N,78.043,W,0
7/18/2011,3:29:25,27.206,N,78.043,W,0
7/18/2011,3:31:24,27.204,N,78.043,W,0
7/18/2011,3:33:24,27.202,N,78.043,W,0
7/18/2011,3:35:25,27.2,N,78.042,W,0
7/18/2011,3:37:25,27.198,N,78.042,W,0
7/18/2011,3:39:24,27.196,N,78.041,W,0
7/18/2011,3:41:24,27.194,N,78.041,W,0
7/18/2011,3:43:25,27.192,N,78.04,W,0
7/18/2011,3:45:25,27.191,N,78.04,W,0
7/18/2011,3:47:24,27.189,N,78.039,W,0
7/18/2011,3:49:24,27.187,N,78.038,W,0
7/18/2011,3:51:25,27.185,N,78.037,W,0
7/18/2011,3:53:25,27.184,N,78.036,W,0
7/18/2011,3:55:24,27.182,N,78.035,W,0
7/18/2011,3:57:24,27.181,N,78.034,W,0
7/18/2011,3:59:25,27.179,N,78.033,W,0
7/18/2011,4:01:24,27.178,N,78.032,W,0
7/18/2011,4:03:24,27.177,N,78.031,W,0
7/18/2011,4:05:25,27.175,N,78.029,W,0
7/18/2011,4:07:25,27.174,N,78.028,W,0
7/18/2011,4:09:24,27.173,N,78.027,W,0
7/18/2011,4:11:24,27.171,N,78.025,W,0
7/18/2011,4:13:25,27.17,N,78.024,W,0
7/18/2011,4:15:25,27.169,N,78.022,W,0
7/18/2011,4:17:24,27.168,N,78.02,W,0
7/18/2011,4:19:24,27.167,N,78.019,W,0
7/18/2011,4:21:25,27.166,N,78.017,W,0
7/18/2011,4:23:25,27.165,N,78.015,W,0
7/18/2011,4:25:24,27.164,N,78.013,W,0
7/18/2011,4:27:24,27.163,N,78.011,W,0
7/18/2011,4:29:25,27.162,N,78.009,W,0
7/18/2011,4:31:24,27.161,N,78.007,W,0
7/18/2011,4:33:24,27.16,N,78.005,W,0
7/18/2011,4:35:25,27.159,N,78.003,W,0
7/18/2011,4:37:25,27.158,N,78.001,W,0
7/18/2011,4:39:24,27.158,N,77.999,W,0
7/18/2011,4:41:24,27.157,N,77.996,W,0
7/18/2011,4:43:25,27.156,N,77.994,W,0
7/18/2011,4:45:25,27.156,N,77.992,W,0
7/18/2011,4:47:24,27.155,N,77.989,W,0
7/18/2011,4:49:24,27.154,N,77.987,W,0
7/18/2011,4:51:25,27.154,N,77.984,W,0
7/18/2011,4:53:25,27.153,N,77.982,W,0
7/18/2011,4:55:24,27.153,N,77.979,W,0
7/18/2011,4:57:24,27.152,N,77.977,W,0
7/18/2011,4:59:25,27.152,N,77.974,W,0
7/18/2011,5:01:24,27.151,N,77.971,W,0
7/18/2011,5:03:24,27.151,N,77.969,W,0
7/18/2011,5:05:25,27.15,N,77.966,W,0
7/18/2011,5:07:25,27.15,N,77.963,W,0
7/18/2011,5:09:24,27.15,N,77.96,W,0
7/18/2011,5:11:24,27.149,N,77.957,W,0
7/18/2011,5:12:25,27.149,N,77.956,W,0
7/18/2011,5:14:25,27.146,N,77.952,W,0
7/18/2011,5:16:26,27.144,N,77.947,W,0
7/18/2011,5:18:26,27.142,N,77.943,W,0
7/18/2011,5:20:25,27.14,N,77.939,W,0
7/18/2011,5:22:25,27.138,N,77.935,W,0
7/18/2011,5:24:26,27.136,N,77.931,W,0
7/18/2011,5:26:26,27.134,N,77.927,W,0
7/18/2011,5:28:25,27.132,N,77.923,W,0
7/18/2011,5:30:26,27.131,N,77.919,W,0
7/18/2011,5:32:26,27.13,N,77.915,W,0
7/18/2011,5:34:25,27.128,N,77.911,W,0
7/18/2011,5:36:25,27.127,N,77.907,W,0
7/18/2011,5:38:26,27.126,N,77.903,W,0
7/18/2011,5:40:26,27.126,N,77.9,W,0
7/18/2011,5:42:25,27.125,N,77.896,W,0
7/18/2011,5:44:25,27.124,N,77.892,W,0
7/18/2011,5:46:26,27.124,N,77.889,W,0
7/18/2011,5:48:26,27.124,N,77.885,W,0
7/18/2011,5:50:25,27.123,N,77.882,W,0
7/18/2011,5:52:25,27.123,N,77.879,W,0
7/18/2011,5:54:26,27.123,N,77.875,W,0
7/18/2011,5:56:26,27.123,N,77.872,W,0
7/18/2011,5:58:25,27.124,N,77.869,W,0
7/18/2011,6:00:26,27.124,N,77.865,W,0
7/18/2011,6:02:26,27.124,N,77.862,W,0
7/18/2011,6:04:25,27.125,N,77.859,W,0
7/18/2011,6:06:25,27.126,N,77.856,W,0
7/18/2011,6:08:26,27.126,N,77.853,W,0
7/18/2011,6:10:26,27.127,N,77.85,W,0
7/18/2011,6:12:25,27.128,N,77.847,W,0
7/18/2011,6:14:25,27.129,N,77.844,W,0
7/18/2011,6:16:26,27.13,N,77.841,W,0
7/18/2011,6:18:26,27.132,N,77.838,W,0
7/18/2011,6:20:25,27.133,N,77.835,W,0
7/18/2011,6:22:25,27.134,N,77.833,W,0
7/18/2011,6:24:26,27.136,N,77.83,W,0
7/18/2011,6:26:26,27.137,N,77.827,W,0
7/18/2011,6:28:25,27.139,N,77.824,W,0
7/18/2011,6:30:26,27.141,N,77.822,W,0
7/18/2011,6:32:26,27.143,N,77.819,W,0
7/18/2011,6:34:25,27.144,N,77.817,W,0
7/18/2011,6:36:25,27.146,N,77.814,W,0
7/18/2011,6:37:58,27.148,N,77.812,W,0
7/18/2011,6:39:59,27.151,N,77.81,W,0
7/18/2011,6:41:59,27.154,N,77.808,W,0
7/18/2011,6:43:58,27.157,N,77.806,W,0
7/18/2011,6:45:58,27.16,N,77.803,W,0
7/18/2011,6:47:59,27.163,N,77.801,W,0
7/18/2011,6:49:58,27.166,N,77.799,W,0
7/18/2011,6:51:58,27.169,N,77.797,W,0
7/18/2011,6:53:59,27.172,N,77.795,W,0
7/18/2011,6:55:59,27.175,N,77.793,W,0
7/18/2011,6:57:58,27.178,N,77.79,W,0
7/18/2011,6:59:58,27.181,N,77.788,W,0
7/18/2011,7:01:59,27.184,N,77.786,W,0
7/18/2011,7:03:59,27.187,N,77.784,W,0
7/18/2011,7:05:58,27.19,N,77.782,W,0
7/18/2011,7:07:58,27.193,N,77.78,W,0
7/18/2011,7:09:59,27.196,N,77.777,W,0
7/18/2011,7:11:59,27.199,N,77.775,W,0
7/18/2011,7:13:58,27.202,N,77.773,W,0
7/18/2011,7:15:58,27.205,N,77.771,W,0
7/18/2011,7:17:59,27.209,N,77.769,W,0
7/18/2011,7:19:58,27.212,N,77.767,W,0
7/18/2011,7:21:58,27.215,N,77.765,W,0
7/18/2011,7:23:59,27.218,N,77.762,W,0
7/18/2011,7:25:59,27.221,N,77.76,W,0
7/18/2011,7:27:58,27.224,N,77.758,W,0
7/18/2011,7:29:58,27.227,N,77.756,W,0
7/18/2011,7:31:59,27.23,N,77.754,W,0
7/18/2011,7:33:59,27.233,N,77.752,W,0
7/18/2011,7:35:58,27.236,N,77.749,W,0
7/18/2011,7:37:58,27.239,N,77.747,W,0
7/18/2011,7:39:59,27.242,N,77.745,W,0
7/18/2011,7:41:59,27.245,N,77.743,W,0
7/18/2011,7:43:58,27.248,N,77.741,W,0
7/18/2011,7:45:58,27.251,N,77.739,W,0
7/18/2011,7:47:59,27.254,N,77.736,W,0
7/18/2011,7:49:58,27.257,N,77.734,W,0
7/18/2011,7:51:58,27.26,N,77.732,W,0
7/18/2011,7:53:59,27.263,N,77.73,W,0
7/18/2011,7:55:59,27.266,N,77.728,W,0
7/18/2011,7:57:58,27.269,N,77.726,W,0
7/18/2011,7:58:38,27.27,N,77.725,W,0
7/18/2011,8:00:37,27.273,N,77.723,W,0
7/18/2011,8:02:37,27.276,N,77.721,W,0
7/18/2011,8:04:37,27.279,N,77.719,W,0
7/18/2011,8:06:37,27.282,N,77.717,W,0
7/18/2011,8:08:38,27.285,N,77.714,W,0
7/18/2011,8:10:38,27.288,N,77.712,W,0
7/18/2011,8:12:38,27.291,N,77.71,W,0
7/18/2011,8:14:37,27.294,N,77.708,W,0
7/18/2011,8:16:37,27.297,N,77.706,W,0
7/18/2011,8:18:37,27.3,N,77.704,W,0
7/18/2011,8:20:37,27.303,N,77.702,W,0
7/18/2011,8:22:38,27.306,N,77.7,W,0
7/18/2011,8:24:38,27.309,N,77.698,W,0
7/18/2011,8:26:38,27.311,N,77.696,W,0
7/18/2011,8:28:38,27.314,N,77.693,W,0
7/18/2011,8:30:37,27.317,N,77.691,W,0
7/18/2011,8:32:37,27.32,N,77.689,W,0
7/18/2011,8:34:37,27.323,N,77.687,W,0
7/18/2011,8:36:37,27.326,N,77.685,W,0
7/18/2011,8:38:38,27.329,N,77.683,W,0
7/18/2011,8:40:38,27.332,N,77.681,W,0
7/18/2011,8:42:38,27.335,N,77.679,W,0
7/18/2011,8:44:37,27.338,N,77.677,W,0
7/18/2011,8:46:37,27.341,N,77.675,W,0
7/18/2011,8:48:37,27.344,N,77.673,W,0
7/18/2011,8:50:37,27.346,N,77.671,W,0
7/18/2011,8:52:38,27.349,N,77.669,W,0
7/18/2011,8:54:38,27.352,N,77.667,W,0
7/18/2011,8:56:38,27.355,N,77.665,W,0
7/18/2011,8:58:38,27.358,N,77.663,W,0
7/18/2011,9:00:37,27.361,N,77.661,W,0
7/18/2011,9:02:37,27.364,N,77.659,W,0
7/18/2011,9:04:37,27.366,N,77.657,W,0
7/18/2011,9:06:37,27.369,N,77.655,W,0
7/18/2011,9:08:38,27.372,N,77.653,W,0
7/18/2011,9:10:38,27.375,N,77.651,W,0
7/18/2011,9:12:38,27.378,N,77.649,W,0
7/18/2011,9:14:37,27.381,N,77.647,W,0
7/18/2011,9:16:37,27.383,N,77.645,W,0
7/18/2011,9:18:37,27.386,N,77.643,W,0
7/18/2011,9:20:37,27.389,N,77.641,W,0
7/18/2011,9:22:38,27.392,N,77.639,W,0
7/18/2011,9:24:38,27.395,N,77.637,W,0
7/18/2011,9:26:38,27.397,N,77.635,W,0
7/18/2011,9:28:38,27.4,N,77.633,W,0
7/18/2011,9:30:37,27.403,N,77.631,W,0
7/18/2011,9:32:37,27.406,N,77.629,W,0
7/18/2011,9:34:37,27.409,N,77.627,W,0
7/18/2011,9:36:37,27.411,N,77.625,W,0
7/18/2011,9:38:38,27.414,N,77.623,W,0
7/18/2011,9:40:38,27.417,N,77.621,W,0
7/18/2011,9:42:38,27.419,N,77.619,W,0
7/18/2011,9:44:37,27.422,N,77.617,W,0
7/18/2011,9:46:37,27.425,N,77.615,W,0
7/18/2011,9:48:37,27.428,N,77.614,W,0
7/18/2011,9:50:37,27.43,N,77.612,W,0
7/18/2011,9:52:38,27.433,N,77.61,W,0
7/18/2011,9:54:38,27.436,N,77.608,W,0
7/18/2011,9:56:38,27.438,N,77.606,W,0
7/18/2011,9:58:38,27.441,N,77.604,W,0
7/18/2011,10:00:37,27.444,N,77.602,W,0
7/18/2011,10:02:37,27.446,N,77.6,W,0
7/18/2011,10:04:37,27.449,N,77.599,W,0
7/18/2011,10:06:37,27.452,N,77.597,W,0
7/18/2011,10:08:38,27.454,N,77.595,W,0
7/18/2011,10:10:38,27.457,N,77.593,W,0
7/18/2011,10:12:38,27.46,N,77.591,W,0
7/18/2011,10:14:37,27.462,N,77.589,W,0
7/18/2011,10:16:37,27.465,N,77.588,W,0
7/18/2011,10:18:37,27.467,N,77.586,W,0
7/18/2011,10:20:37,27.47,N,77.584,W,0
7/18/2011,10:22:38,27.473,N,77.582,W,0
7/18/2011,10:24:38,27.475,N,77.58,W,0
7/18/2011,10:26:38,27.478,N,77.579,W,0
7/18/2011,10:28:38,27.48,N,77.577,W,0
7/18/2011,10:30:37,27.483,N,77.575,W,0
7/18/2011,10:32:37,27.485,N,77.573,W,0
7/18/2011,10:34:37,27.488,N,77.572,W,0
7/18/2011,10:36:37,27.49,N,77.57,W,0
7/18/2011,10:38:38,27.493,N,77.568,W,0
7/18/2011,10:40:38,27.496,N,77.566,W,0
7/18/2011,10:42:38,27.498,N,77.565,W,0
7/18/2011,10:44:37,27.501,N,77.563,W,0
7/18/2011,10:46:37,27.503,N,77.561,W,0
7/18/2011,10:48:37,27.505,N,77.56,W,0
7/18/2011,10:50:37,27.508,N,77.558,W,0
7/18/2011,10:52:38,27.51,N,77.556,W,0
7/18/2011,10:54:38,27.513,N,77.554,W,0
7/18/2011,10:56:38,27.515,N,77.553,W,0
7/18/2011,10:58:38,27.518,N,77.551,W,0
7/18/2011,11:00:37,27.52,N,77.549,W,0
7/18/2011,11:02:37,27.522,N,77.548,W,0
7/18/2011,11:04:37,27.525,N,77.546,W,0
7/18/2011,11:06:37,27.527,N,77.545,W,0
7/18/2011,11:08:38,27.53,N,77.543,W,0
7/18/2011,11:10:38,27.532,N,77.541,W,0
7/18/2011,11:12:38,27.534,N,77.54,W,0
7/18/2011,11:14:37,27.537,N,77.538,W,0
7/18/2011,11:16:37,27.539,N,77.537,W,0
7/18/2011,11:18:37,27.541,N,77.535,W,0
7/18/2011,11:20:37,27.544,N,77.533,W,0
7/18/2011,11:22:38,27.546,N,77.532,W,0
7/18/2011,11:24:38,27.548,N,77.53,W,0
7/18/2011,11:26:38,27.551,N,77.529,W,0
7/18/2011,11:28:38,27.553,N,77.527,W,0
7/18/2011,11:30:37,27.555,N,77.526,W,0
7/18/2011,11:32:37,27.557,N,77.524,W,0
7/18/2011,11:34:37,27.56,N,77.523,W,0
7/18/2011,11:36:37,27.562,N,77.521,W,0
7/18/2011,11:38:38,27.564,N,77.52,W,0
7/18/2011,11:40:38,27.566,N,77.518,W,0
7/18/2011,11:42:38,27.568,N,77.517,W,0
7/18/2011,11:44:37,27.571,N,77.515,W,0
7/18/2011,11:46:37,27.573,N,77.514,W,0
7/18/2011,11:48:37,27.575,N,77.512,W,0
7/18/2011,11:50:37,27.577,N,77.511,W,0
7/18/2011,11:52:38,27.579,N,77.509,W,0
7/18/2011,11:54:38,27.582,N,77.508,W,0
7/18/2011,11:56:38,27.584,N,77.506,W,0
7/18/2011,11:58:38,27.586,N,77.505,W,0
7/18/2011,12:00:37,27.588,N,77.504,W,0
7/18/2011,12:02:37,27.59,N,77.502,W,0
7/18/2011,12:04:37,27.592,N,77.501,W,0
7/18/2011,12:06:37,27.594,N,77.499,W,0
7/18/2011,12:08:38,27.596,N,77.498,W,0
7/18/2011,12:10:38,27.599,N,77.497,W,0
7/18/2011,12:12:38,27.601,N,77.495,W,0
7/18/2011,12:14:37,27.603,N,77.494,W,0
7/18/2011,12:16:37,27.605,N,77.492,W,0
7/18/2011,12:18:37,27.607,N,77.491,W,0
7/18/2011,12:20:37,27.609,N,77.49,W,0
7/18/2011,12:22:38,27.611,N,77.488,W,0
7/18/2011,12:24:38,27.613,N,77.487,W,0
7/18/2011,12:26:38,27.615,N,77.486,W,0
7/18/2011,12:28:38,27.617,N,77.484,W,0
7/18/2011,12:30:37,27.619,N,77.483,W,0
7/18/2011,12:32:37,27.621,N,77.481,W,0
7/18/2011,12:34:37,27.623,N,77.48,W,0
7/18/2011,12:36:37,27.625,N,77.479,W,0
7/18/2011,12:38:38,27.627,N,77.477,W,0
7/18/2011,12:40:38,27.629,N,77.476,W,0
7/18/2011,12:42:38,27.631,N,77.475,W,0
7/18/2011,12:44:37,27.633,N,77.473,W,0
7/18/2011,12:46:37,27.635,N,77.472,W,0
7/18/2011,12:48:37,27.637,N,77.471,W,0
7/18/2011,12:50:37,27.639,N,77.469,W,0
7/18/2011,12:52:38,27.641,N,77.468,W,0
