Track,for,Ingrid,2007,,
9/15/2007,19:31:47,16.559,N,54.635,W
9/15/2007,19:33:47,16.56,N,54.641,W
9/15/2007,19:35:47,16.561,N,54.646,W
9/15/2007,19:37:47,16.562,N,54.651,W
9/15/2007,19:39:46,16.563,N,54.657,W
9/15/2007,19:41:46,16.564,N,54.662,W
9/15/2007,19:43:46,16.566,N,54.668,W
9/15/2007,19:45:46,16.567,N,54.673,W
9/15/2007,19:47:46,16.568,N,54.678,W
9/15/2007,19:49:46,16.569,N,54.684,W
9/15/2007,19:51:46,16.57,N,54.689,W
9/15/2007,19:53:46,16.571,N,54.695,W
9/15/2007,19:55:47,16.573,N,54.7,W
9/15/2007,19:57:47,16.574,N,54.705,W
9/15/2007,19:59:47,16.575,N,54.711,W
9/15/2007,20:01:47,16.576,N,54.716,W
9/15/2007,20:03:47,16.577,N,54.722,W
9/15/2007,20:05:47,16.578,N,54.727,W
9/15/2007,20:07:47,16.58,N,54.733,W
9/15/2007,20:09:46,16.581,N,54.738,W
9/15/2007,20:11:46,16.582,N,54.744,W
9/15/2007,20:13:46,16.583,N,54.749,W
9/15/2007,20:15:46,16.584,N,54.755,W
9/15/2007,20:17:46,16.585,N,54.76,W
9/15/2007,20:19:46,16.586,N,54.766,W
9/15/2007,20:21:46,16.587,N,54.771,W
9/15/2007,20:23:46,16.589,N,54.777,W
9/15/2007,20:25:47,16.59,N,54.782,W
9/15/2007,20:27:47,16.591,N,54.788,W
9/15/2007,20:29:47,16.592,N,54.793,W
9/15/2007,20:31:47,16.593,N,54.799,W
9/15/2007,20:33:47,16.594,N,54.804,W
9/15/2007,20:35:47,16.595,N,54.81,W
9/15/2007,20:37:47,16.596,N,54.816,W
9/15/2007,20:39:46,16.598,N,54.821,W
9/15/2007,20:41:46,16.599,N,54.827,W
9/15/2007,20:43:46,16.6,N,54.832,W
9/15/2007,20:45:46,16.601,N,54.838,W
9/15/2007,20:47:46,16.602,N,54.843,W
9/15/2007,20:49:46,16.603,N,54.849,W
9/15/2007,20:51:46,16.604,N,54.855,W
9/15/2007,20:53:46,16.605,N,54.86,W
9/15/2007,20:55:47,16.606,N,54.866,W
9/15/2007,20:57:47,16.607,N,54.872,W
9/15/2007,20:59:47,16.608,N,54.877,W
9/15/2007,21:01:47,16.609,N,54.883,W
9/15/2007,21:03:47,16.611,N,54.888,W
9/15/2007,21:05:47,16.612,N,54.894,W
9/15/2007,21:07:47,16.613,N,54.9,W
9/15/2007,21:09:46,16.614,N,54.905,W
9/15/2007,21:11:46,16.615,N,54.911,W
9/15/2007,21:13:46,16.616,N,54.917,W
9/15/2007,21:15:46,16.617,N,54.922,W
9/15/2007,21:17:46,16.618,N,54.928,W
9/15/2007,21:19:46,16.619,N,54.934,W
9/15/2007,21:21:46,16.62,N,54.94,W
9/15/2007,21:23:46,16.621,N,54.945,W
9/15/2007,21:25:47,16.622,N,54.951,W
9/15/2007,21:27:47,16.623,N,54.957,W
9/15/2007,21:29:47,16.624,N,54.962,W
9/15/2007,21:31:47,16.625,N,54.968,W
9/15/2007,21:33:47,16.626,N,54.974,W
9/15/2007,21:35:47,16.628,N,54.979,W
9/15/2007,21:37:47,16.629,N,54.985,W
9/15/2007,21:39:46,16.63,N,54.991,W
9/15/2007,21:41:46,16.631,N,54.997,W
9/15/2007,21:43:46,16.632,N,55.002,W
9/15/2007,21:45:46,16.633,N,55.008,W
9/15/2007,21:47:46,16.634,N,55.014,W
9/15/2007,21:49:46,16.635,N,55.02,W
9/15/2007,21:51:46,16.636,N,55.025,W
9/15/2007,21:53:46,16.637,N,55.031,W
9/15/2007,21:55:47,16.638,N,55.037,W
9/15/2007,21:57:47,16.639,N,55.043,W
9/15/2007,21:59:47,16.64,N,55.049,W
9/15/2007,22:01:47,16.641,N,55.054,W
9/15/2007,22:03:47,16.642,N,55.06,W
9/15/2007,22:05:47,16.643,N,55.066,W
9/15/2007,22:07:47,16.644,N,55.072,W
9/15/2007,22:09:46,16.645,N,55.077,W
9/15/2007,22:11:46,16.646,N,55.083,W
9/15/2007,22:13:46,16.647,N,55.089,W
9/15/2007,22:15:46,16.648,N,55.095,W
9/15/2007,22:17:46,16.649,N,55.101,W
9/15/2007,22:19:46,16.65,N,55.106,W
9/15/2007,22:21:46,16.651,N,55.112,W
9/15/2007,22:23:46,16.652,N,55.118,W
9/15/2007,22:25:47,16.653,N,55.124,W
9/15/2007,22:27:47,16.654,N,55.13,W
9/15/2007,22:29:47,16.655,N,55.136,W
9/15/2007,22:31:47,16.656,N,55.141,W
9/15/2007,22:33:47,16.657,N,55.147,W
9/15/2007,22:35:47,16.658,N,55.153,W
9/15/2007,22:37:47,16.659,N,55.159,W
9/15/2007,22:39:46,16.66,N,55.165,W
9/15/2007,22:41:46,16.661,N,55.17,W
9/15/2007,22:43:46,16.662,N,55.176,W
9/15/2007,22:45:46,16.663,N,55.182,W
9/15/2007,22:47:46,16.664,N,55.188,W
9/15/2007,22:49:46,16.665,N,55.194,W
9/15/2007,22:51:46,16.666,N,55.2,W
9/15/2007,22:53:46,16.667,N,55.206,W
9/15/2007,22:55:47,16.668,N,55.211,W
9/15/2007,22:57:47,16.669,N,55.217,W
9/15/2007,22:59:47,16.67,N,55.223,W
9/15/2007,23:01:47,16.671,N,55.229,W
9/15/2007,23:03:47,16.672,N,55.235,W
9/15/2007,23:05:47,16.673,N,55.241,W
9/15/2007,23:07:47,16.674,N,55.247,W
9/15/2007,23:09:46,16.675,N,55.252,W
9/15/2007,23:11:46,16.676,N,55.258,W
9/15/2007,23:13:46,16.677,N,55.264,W
9/15/2007,23:15:46,16.678,N,55.27,W
9/15/2007,23:17:46,16.679,N,55.276,W
9/15/2007,23:19:46,16.68,N,55.282,W
9/15/2007,23:21:46,16.681,N,55.288,W
9/15/2007,23:23:46,16.682,N,55.294,W
9/15/2007,23:25:47,16.683,N,55.299,W
9/15/2007,23:27:47,16.684,N,55.305,W
9/15/2007,23:29:47,16.685,N,55.311,W
9/15/2007,23:31:47,16.686,N,55.317,W
9/15/2007,23:33:47,16.687,N,55.323,W
9/15/2007,23:35:47,16.688,N,55.329,W
9/15/2007,23:37:47,16.689,N,55.335,W
9/15/2007,23:39:46,16.69,N,55.341,W
9/15/2007,23:41:46,16.691,N,55.346,W
9/15/2007,23:43:46,16.692,N,55.352,W
9/15/2007,23:45:46,16.693,N,55.358,W
9/15/2007,23:47:46,16.694,N,55.364,W
9/15/2007,23:49:46,16.695,N,55.37,W
9/15/2007,23:51:46,16.696,N,55.376,W
9/15/2007,23:53:46,16.697,N,55.382,W
9/15/2007,23:55:47,16.698,N,55.388,W
9/15/2007,23:57:47,16.699,N,55.393,W
9/15/2007,23:59:47,16.7,N,55.399,W
