Track,for,Irene,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/27/2011,17:23:59,35.498,N,76.607,W
8/27/2011,17:26:00,35.504,N,76.605,W
8/27/2011,17:27:59,35.51,N,76.602,W
8/27/2011,17:30:00,35.517,N,76.6,W
8/27/2011,17:32:00,35.523,N,76.597,W
8/27/2011,17:33:59,35.529,N,76.594,W
8/27/2011,17:36:00,35.535,N,76.591,W
8/27/2011,17:37:59,35.542,N,76.588,W
8/27/2011,17:40:00,35.548,N,76.585,W
8/27/2011,17:41:59,35.554,N,76.581,W
8/27/2011,17:44:00,35.56,N,76.577,W
8/27/2011,17:45:59,35.567,N,76.574,W
8/27/2011,17:48:00,35.573,N,76.57,W
8/27/2011,17:49:59,35.579,N,76.565,W
8/27/2011,17:52:00,35.585,N,76.561,W
8/27/2011,17:53:59,35.591,N,76.557,W
8/27/2011,17:56:00,35.598,N,76.552,W
8/27/2011,17:57:59,35.604,N,76.547,W
8/27/2011,18:00:00,35.61,N,76.542,W
8/27/2011,18:02:00,35.616,N,76.537,W
8/27/2011,18:03:59,35.622,N,76.532,W
8/27/2011,18:06:00,35.628,N,76.527,W
8/27/2011,18:07:59,35.635,N,76.521,W
8/27/2011,18:10:00,35.641,N,76.515,W
8/27/2011,18:11:59,35.647,N,76.51,W
8/27/2011,18:14:00,35.653,N,76.504,W
8/27/2011,18:15:59,35.659,N,76.498,W
8/27/2011,18:18:00,35.665,N,76.492,W
8/27/2011,18:19:59,35.671,N,76.485,W
8/27/2011,18:22:00,35.677,N,76.479,W
8/27/2011,18:23:59,35.684,N,76.472,W
8/27/2011,18:26:00,35.69,N,76.466,W
8/27/2011,18:27:59,35.696,N,76.459,W
8/27/2011,18:30:00,35.702,N,76.452,W
8/27/2011,18:32:00,35.708,N,76.445,W
8/27/2011,18:33:59,35.714,N,76.438,W
8/27/2011,18:36:00,35.72,N,76.431,W
8/27/2011,18:37:59,35.726,N,76.424,W
8/27/2011,18:40:00,35.732,N,76.417,W
8/27/2011,18:41:59,35.738,N,76.41,W
8/27/2011,18:44:00,35.744,N,76.402,W
8/27/2011,18:45:59,35.75,N,76.395,W
8/27/2011,18:48:00,35.757,N,76.387,W
8/27/2011,18:49:59,35.763,N,76.379,W
8/27/2011,18:52:00,35.769,N,76.372,W
8/27/2011,18:53:59,35.775,N,76.364,W
8/27/2011,18:56:00,35.781,N,76.356,W
8/27/2011,18:57:59,35.787,N,76.348,W
8/27/2011,19:00:00,35.793,N,76.34,W
8/27/2011,19:02:00,35.799,N,76.332,W
8/27/2011,19:03:59,35.805,N,76.324,W
8/27/2011,19:06:00,35.811,N,76.316,W
8/27/2011,19:07:59,35.817,N,76.308,W
8/27/2011,19:10:00,35.823,N,76.3,W
8/27/2011,19:11:59,35.829,N,76.292,W
8/27/2011,19:14:00,35.835,N,76.284,W
8/27/2011,19:15:59,35.841,N,76.276,W
8/27/2011,19:18:00,35.847,N,76.267,W
8/27/2011,19:19:59,35.853,N,76.259,W
8/27/2011,19:22:00,35.859,N,76.251,W
8/27/2011,19:23:59,35.865,N,76.243,W
8/27/2011,19:26:00,35.871,N,76.234,W
8/27/2011,19:27:59,35.877,N,76.226,W
8/27/2011,19:30:00,35.883,N,76.218,W
8/27/2011,19:32:00,35.889,N,76.21,W
8/27/2011,19:33:59,35.895,N,76.201,W
8/27/2011,19:36:00,35.901,N,76.193,W
8/27/2011,19:37:59,35.908,N,76.185,W
8/27/2011,19:40:00,35.914,N,76.177,W
8/27/2011,19:41:59,35.92,N,76.168,W
8/27/2011,19:44:00,35.926,N,76.16,W
8/27/2011,19:45:59,35.932,N,76.152,W
8/27/2011,19:48:00,35.938,N,76.144,W
8/27/2011,19:49:59,35.944,N,76.136,W
8/27/2011,19:52:00,35.95,N,76.128,W
8/27/2011,19:53:59,35.956,N,76.12,W
8/27/2011,19:56:00,35.962,N,76.112,W
8/27/2011,19:57:59,35.968,N,76.104,W
8/27/2011,20:00:00,35.974,N,76.096,W
8/27/2011,20:02:00,35.98,N,76.088,W
8/27/2011,20:03:59,35.986,N,76.08,W
8/27/2011,20:04:18,35.987,N,76.079,W
8/27/2011,20:06:17,35.993,N,76.076,W
8/27/2011,20:08:18,35.999,N,76.073,W
8/27/2011,20:10:17,36.006,N,76.07,W
8/27/2011,20:12:18,36.012,N,76.067,W
8/27/2011,20:14:17,36.018,N,76.064,W
8/27/2011,20:16:18,36.024,N,76.061,W
8/27/2011,20:18:17,36.03,N,76.058,W
8/27/2011,20:20:17,36.036,N,76.055,W
8/27/2011,20:22:18,36.043,N,76.052,W
8/27/2011,20:24:17,36.049,N,76.049,W
8/27/2011,20:26:18,36.055,N,76.046,W
8/27/2011,20:28:17,36.061,N,76.043,W
8/27/2011,20:30:18,36.067,N,76.04,W
8/27/2011,20:32:17,36.074,N,76.038,W
8/27/2011,20:34:18,36.08,N,76.035,W
8/27/2011,20:36:17,36.086,N,76.032,W
8/27/2011,20:38:18,36.092,N,76.029,W
8/27/2011,20:40:17,36.098,N,76.027,W
8/27/2011,20:42:18,36.104,N,76.024,W
8/27/2011,20:44:17,36.111,N,76.021,W
8/27/2011,20:46:18,36.117,N,76.019,W
8/27/2011,20:48:17,36.123,N,76.016,W
8/27/2011,20:50:17,36.129,N,76.014,W
8/27/2011,20:52:18,36.135,N,76.011,W
8/27/2011,20:54:17,36.142,N,76.008,W
8/27/2011,20:56:18,36.148,N,76.006,W
8/27/2011,20:58:17,36.154,N,76.003,W
8/27/2011,21:00:18,36.16,N,76.001,W
8/27/2011,21:02:17,36.166,N,75.998,W
8/27/2011,21:04:18,36.173,N,75.996,W
8/27/2011,21:06:17,36.179,N,75.993,W
8/27/2011,21:08:18,36.185,N,75.991,W
8/27/2011,21:10:17,36.191,N,75.988,W
8/27/2011,21:12:18,36.197,N,75.985,W
8/27/2011,21:14:17,36.204,N,75.983,W
8/27/2011,21:16:18,36.21,N,75.98,W
8/27/2011,21:18:17,36.216,N,75.978,W
8/27/2011,21:20:17,36.222,N,75.975,W
8/27/2011,21:22:18,36.228,N,75.973,W
8/27/2011,21:24:17,36.235,N,75.97,W
8/27/2011,21:26:18,36.241,N,75.968,W
8/27/2011,21:28:17,36.247,N,75.965,W
8/27/2011,21:30:18,36.253,N,75.963,W
8/27/2011,21:32:17,36.26,N,75.96,W
8/27/2011,21:34:18,36.266,N,75.958,W
8/27/2011,21:36:17,36.272,N,75.955,W
8/27/2011,21:38:18,36.278,N,75.953,W
8/27/2011,21:40:17,36.285,N,75.95,W
8/27/2011,21:42:18,36.291,N,75.947,W
8/27/2011,21:44:17,36.297,N,75.945,W
8/27/2011,21:46:18,36.303,N,75.942,W
8/27/2011,21:48:17,36.309,N,75.94,W
8/27/2011,21:50:17,36.316,N,75.937,W
8/27/2011,21:52:18,36.322,N,75.934,W
8/27/2011,21:54:17,36.328,N,75.932,W
8/27/2011,21:56:18,36.334,N,75.929,W
8/27/2011,21:58:17,36.341,N,75.926,W
8/27/2011,22:00:18,36.347,N,75.923,W
8/27/2011,22:02:17,36.353,N,75.921,W
8/27/2011,22:04:18,36.359,N,75.918,W
8/27/2011,22:06:17,36.366,N,75.915,W
8/27/2011,22:08:18,36.372,N,75.912,W
8/27/2011,22:10:17,36.378,N,75.909,W
8/27/2011,22:12:18,36.384,N,75.906,W
8/27/2011,22:14:17,36.391,N,75.903,W
8/27/2011,22:16:18,36.397,N,75.9,W
8/27/2011,22:18:17,36.403,N,75.897,W
8/27/2011,22:20:17,36.41,N,75.894,W
8/27/2011,22:22:18,36.416,N,75.891,W
8/27/2011,22:24:17,36.422,N,75.888,W
8/27/2011,22:26:18,36.428,N,75.885,W
8/27/2011,22:28:17,36.435,N,75.882,W
8/27/2011,22:30:18,36.441,N,75.879,W
8/27/2011,22:32:17,36.447,N,75.876,W
8/27/2011,22:34:18,36.453,N,75.872,W
8/27/2011,22:36:17,36.46,N,75.869,W
8/27/2011,22:38:18,36.466,N,75.866,W
8/27/2011,22:40:17,36.472,N,75.862,W
8/27/2011,22:42:18,36.479,N,75.859,W
8/27/2011,22:44:17,36.485,N,75.855,W
8/27/2011,22:46:18,36.491,N,75.852,W
8/27/2011,22:48:17,36.498,N,75.848,W
8/27/2011,22:50:17,36.504,N,75.845,W
8/27/2011,22:52:18,36.51,N,75.841,W
8/27/2011,22:54:17,36.516,N,75.837,W
8/27/2011,22:56:18,36.523,N,75.834,W
8/27/2011,22:58:17,36.529,N,75.83,W
8/27/2011,23:00:18,36.535,N,75.826,W
8/27/2011,23:02:17,36.542,N,75.822,W
8/27/2011,23:04:18,36.548,N,75.819,W
8/27/2011,23:06:17,36.554,N,75.815,W
8/27/2011,23:08:18,36.561,N,75.811,W
8/27/2011,23:10:17,36.567,N,75.807,W
8/27/2011,23:12:18,36.573,N,75.803,W
8/27/2011,23:14:17,36.58,N,75.799,W
8/27/2011,23:16:18,36.586,N,75.795,W
8/27/2011,23:18:17,36.592,N,75.791,W
8/27/2011,23:20:17,36.599,N,75.787,W
8/27/2011,23:22:18,36.605,N,75.783,W
8/27/2011,23:24:17,36.611,N,75.779,W
8/27/2011,23:26:18,36.618,N,75.774,W
8/27/2011,23:28:17,36.624,N,75.77,W
8/27/2011,23:30:18,36.63,N,75.766,W
8/27/2011,23:32:17,36.637,N,75.762,W
8/27/2011,23:34:18,36.643,N,75.757,W
8/27/2011,23:36:17,36.649,N,75.753,W
8/27/2011,23:38:18,36.656,N,75.749,W
8/27/2011,23:40:17,36.662,N,75.744,W
8/27/2011,23:40:53,36.664,N,75.743,W
8/27/2011,23:42:52,36.669,N,75.737,W
8/27/2011,23:44:53,36.675,N,75.732,W
8/27/2011,23:46:52,36.68,N,75.726,W
8/27/2011,23:48:53,36.686,N,75.72,W
8/27/2011,23:50:52,36.691,N,75.715,W
8/27/2011,23:52:53,36.697,N,75.709,W
8/27/2011,23:54:52,36.702,N,75.703,W
8/27/2011,23:56:53,36.708,N,75.698,W
8/27/2011,23:58:52,36.713,N,75.692,W
8/28/2011,0:00:53,36.719,N,75.687,W
8/28/2011,0:02:52,36.724,N,75.681,W
8/28/2011,0:04:53,36.73,N,75.675,W
8/28/2011,0:06:52,36.736,N,75.67,W
8/28/2011,0:08:53,36.741,N,75.664,W
8/28/2011,0:10:53,36.747,N,75.659,W
8/28/2011,0:12:52,36.753,N,75.653,W
8/28/2011,0:14:53,36.759,N,75.648,W
8/28/2011,0:16:52,36.764,N,75.642,W
8/28/2011,0:18:53,36.77,N,75.637,W
8/28/2011,0:20:52,36.776,N,75.631,W
8/28/2011,0:22:53,36.782,N,75.626,W
8/28/2011,0:24:52,36.788,N,75.621,W
8/28/2011,0:26:53,36.794,N,75.615,W
8/28/2011,0:28:52,36.8,N,75.61,W
8/28/2011,0:30:53,36.806,N,75.605,W
8/28/2011,0:32:52,36.813,N,75.6,W
8/28/2011,0:34:53,36.819,N,75.595,W
8/28/2011,0:36:52,36.825,N,75.59,W
8/28/2011,0:38:53,36.831,N,75.585,W
8/28/2011,0:40:53,36.838,N,75.58,W
8/28/2011,0:42:52,36.844,N,75.575,W
8/28/2011,0:44:53,36.851,N,75.57,W
8/28/2011,0:46:52,36.857,N,75.565,W
8/28/2011,0:48:53,36.864,N,75.56,W
8/28/2011,0:50:52,36.87,N,75.556,W
8/28/2011,0:52:53,36.877,N,75.551,W
8/28/2011,0:54:52,36.884,N,75.546,W
8/28/2011,0:56:53,36.89,N,75.542,W
8/28/2011,0:58:52,36.897,N,75.537,W
8/28/2011,1:00:53,36.904,N,75.533,W
8/28/2011,1:02:52,36.911,N,75.528,W
8/28/2011,1:04:53,36.918,N,75.524,W
8/28/2011,1:06:52,36.925,N,75.52,W
8/28/2011,1:08:53,36.932,N,75.515,W
8/28/2011,1:10:53,36.939,N,75.511,W
8/28/2011,1:12:52,36.946,N,75.507,W
8/28/2011,1:14:53,36.953,N,75.503,W
8/28/2011,1:16:52,36.961,N,75.499,W
8/28/2011,1:18:53,36.968,N,75.495,W
8/28/2011,1:20:52,36.975,N,75.491,W
8/28/2011,1:22:53,36.982,N,75.487,W
8/28/2011,1:24:52,36.99,N,75.483,W
8/28/2011,1:26:53,36.997,N,75.479,W
8/28/2011,1:28:52,37.005,N,75.475,W
8/28/2011,1:30:53,37.012,N,75.471,W
8/28/2011,1:32:52,37.02,N,75.467,W
8/28/2011,1:34:53,37.027,N,75.463,W
8/28/2011,1:36:08,37.032,N,75.461,W
8/28/2011,1:38:09,37.039,N,75.457,W
8/28/2011,1:40:09,37.047,N,75.454,W
8/28/2011,1:42:08,37.054,N,75.45,W
8/28/2011,1:44:09,37.062,N,75.446,W
8/28/2011,1:46:08,37.07,N,75.443,W
8/28/2011,1:48:09,37.077,N,75.439,W
8/28/2011,1:50:08,37.085,N,75.436,W
8/28/2011,1:52:09,37.093,N,75.432,W
8/28/2011,1:54:08,37.1,N,75.429,W
8/28/2011,1:56:09,37.108,N,75.426,W
8/28/2011,1:58:08,37.116,N,75.422,W
8/28/2011,2:00:09,37.124,N,75.419,W
8/28/2011,2:02:08,37.132,N,75.416,W
8/28/2011,2:04:09,37.14,N,75.412,W
8/28/2011,2:06:08,37.148,N,75.409,W
8/28/2011,2:08:09,37.156,N,75.406,W
8/28/2011,2:10:09,37.163,N,75.403,W
8/28/2011,2:12:08,37.172,N,75.399,W
8/28/2011,2:14:09,37.18,N,75.396,W
8/28/2011,2:16:08,37.188,N,75.393,W
8/28/2011,2:18:09,37.196,N,75.39,W
8/28/2011,2:20:08,37.204,N,75.387,W
8/28/2011,2:22:09,37.212,N,75.384,W
8/28/2011,2:24:08,37.22,N,75.38,W
8/28/2011,2:26:09,37.228,N,75.377,W
8/28/2011,2:28:08,37.236,N,75.374,W
8/28/2011,2:30:09,37.245,N,75.371,W
8/28/2011,2:32:08,37.253,N,75.368,W
8/28/2011,2:34:09,37.261,N,75.365,W
8/28/2011,2:36:08,37.269,N,75.362,W
8/28/2011,2:38:09,37.278,N,75.358,W
8/28/2011,2:40:09,37.286,N,75.355,W
8/28/2011,2:42:08,37.294,N,75.352,W
8/28/2011,2:44:09,37.303,N,75.349,W
8/28/2011,2:46:08,37.311,N,75.346,W
8/28/2011,2:48:09,37.319,N,75.342,W
8/28/2011,2:50:08,37.328,N,75.339,W
8/28/2011,2:52:09,37.336,N,75.336,W
8/28/2011,2:54:08,37.344,N,75.333,W
8/28/2011,2:56:09,37.353,N,75.329,W
8/28/2011,2:58:08,37.361,N,75.326,W
8/28/2011,3:00:03,37.369,N,75.323,W
8/28/2011,3:02:02,37.377,N,75.32,W
8/28/2011,3:04:03,37.385,N,75.317,W
8/28/2011,3:06:02,37.393,N,75.313,W
8/28/2011,3:08:03,37.4,N,75.31,W
8/28/2011,3:10:02,37.408,N,75.307,W
8/28/2011,3:12:03,37.416,N,75.304,W
8/28/2011,3:14:02,37.424,N,75.301,W
8/28/2011,3:16:03,37.432,N,75.297,W
8/28/2011,3:18:02,37.44,N,75.294,W
8/28/2011,3:20:03,37.448,N,75.291,W
8/28/2011,3:22:02,37.456,N,75.287,W
8/28/2011,3:24:02,37.464,N,75.284,W
8/28/2011,3:26:03,37.472,N,75.281,W
8/28/2011,3:28:02,37.48,N,75.278,W
8/28/2011,3:30:03,37.488,N,75.274,W
8/28/2011,3:32:02,37.496,N,75.271,W
8/28/2011,3:34:03,37.504,N,75.267,W
8/28/2011,3:36:02,37.512,N,75.264,W
8/28/2011,3:38:03,37.52,N,75.26,W
8/28/2011,3:40:02,37.528,N,75.257,W
8/28/2011,3:42:03,37.536,N,75.253,W
8/28/2011,3:44:02,37.544,N,75.25,W
8/28/2011,3:46:03,37.553,N,75.246,W
8/28/2011,3:48:02,37.561,N,75.243,W
8/28/2011,3:50:03,37.569,N,75.239,W
8/28/2011,3:52:02,37.577,N,75.235,W
8/28/2011,3:54:02,37.586,N,75.232,W
8/28/2011,3:56:03,37.594,N,75.228,W
8/28/2011,3:58:02,37.603,N,75.224,W
8/28/2011,4:00:03,37.611,N,75.22,W
8/28/2011,4:02:02,37.62,N,75.216,W
8/28/2011,4:04:03,37.628,N,75.212,W
8/28/2011,4:06:02,37.637,N,75.208,W
8/28/2011,4:08:03,37.645,N,75.204,W
8/28/2011,4:10:02,37.654,N,75.2,W
8/28/2011,4:12:03,37.663,N,75.196,W
8/28/2011,4:14:02,37.672,N,75.192,W
8/28/2011,4:16:03,37.68,N,75.187,W
8/28/2011,4:18:02,37.689,N,75.183,W
8/28/2011,4:20:03,37.698,N,75.179,W
8/28/2011,4:22:02,37.707,N,75.175,W
8/28/2011,4:24:02,37.716,N,75.17,W
8/28/2011,4:26:03,37.725,N,75.166,W
8/28/2011,4:28:02,37.734,N,75.161,W
8/28/2011,4:30:03,37.743,N,75.157,W
8/28/2011,4:32:02,37.752,N,75.152,W
8/28/2011,4:34:03,37.761,N,75.148,W
8/28/2011,4:36:02,37.77,N,75.143,W
8/28/2011,4:38:03,37.779,N,75.139,W
8/28/2011,4:40:02,37.788,N,75.134,W
8/28/2011,4:42:03,37.797,N,75.129,W
8/28/2011,4:43:57,37.806,N,75.125,W
8/28/2011,4:45:58,37.813,N,75.118,W
8/28/2011,4:47:57,37.82,N,75.112,W
8/28/2011,4:49:58,37.828,N,75.106,W
8/28/2011,4:51:57,37.836,N,75.1,W
8/28/2011,4:53:58,37.844,N,75.095,W
8/28/2011,4:55:58,37.853,N,75.09,W
8/28/2011,4:57:57,37.862,N,75.085,W
8/28/2011,4:59:58,37.872,N,75.081,W
8/28/2011,5:01:57,37.882,N,75.076,W
8/28/2011,5:03:58,37.892,N,75.072,W
8/28/2011,5:05:57,37.902,N,75.068,W
8/28/2011,5:07:58,37.913,N,75.065,W
8/28/2011,5:09:57,37.924,N,75.061,W
8/28/2011,5:11:58,37.935,N,75.058,W
8/28/2011,5:12:33,37.938,N,75.057,W
8/28/2011,5:14:34,37.952,N,75.056,W
8/28/2011,5:16:33,37.966,N,75.056,W
8/28/2011,5:18:34,37.98,N,75.055,W
8/28/2011,5:20:33,37.993,N,75.054,W
8/28/2011,5:22:34,38.007,N,75.053,W
8/28/2011,5:24:33,38.02,N,75.051,W
8/28/2011,5:26:34,38.032,N,75.049,W
8/28/2011,5:28:33,38.043,N,75.046,W
8/28/2011,5:30:34,38.054,N,75.042,W
8/28/2011,5:32:33,38.063,N,75.037,W
8/28/2011,5:34:33,38.072,N,75.031,W
8/28/2011,5:35:28,38.076,N,75.028,W
8/28/2011,5:37:29,38.082,N,75.02,W
8/28/2011,5:39:28,38.089,N,75.011,W
8/28/2011,5:41:29,38.095,N,75.003,W
8/28/2011,5:43:28,38.102,N,74.995,W
8/28/2011,5:45:29,38.108,N,74.987,W
8/28/2011,5:47:28,38.115,N,74.978,W
8/28/2011,5:49:29,38.121,N,74.97,W
8/28/2011,5:49:58,38.123,N,74.968,W
8/28/2011,5:51:59,38.13,N,74.96,W
8/28/2011,5:53:58,38.136,N,74.952,W
8/28/2011,5:55:59,38.143,N,74.943,W
8/28/2011,5:57:58,38.15,N,74.935,W
8/28/2011,5:59:59,38.156,N,74.927,W
8/28/2011,6:01:58,38.163,N,74.919,W
8/28/2011,6:03:59,38.17,N,74.911,W
8/28/2011,6:05:58,38.177,N,74.903,W
8/28/2011,6:07:59,38.184,N,74.896,W
8/28/2011,6:09:58,38.192,N,74.888,W
8/28/2011,6:11:59,38.199,N,74.88,W
8/28/2011,6:13:59,38.206,N,74.872,W
8/28/2011,6:15:58,38.214,N,74.865,W
8/28/2011,6:17:59,38.221,N,74.857,W
8/28/2011,6:19:58,38.229,N,74.85,W
8/28/2011,6:21:59,38.237,N,74.842,W
8/28/2011,6:23:58,38.245,N,74.835,W
8/28/2011,6:25:59,38.253,N,74.828,W
8/28/2011,6:27:58,38.261,N,74.821,W
8/28/2011,6:29:59,38.269,N,74.814,W
8/28/2011,6:31:58,38.278,N,74.807,W
8/28/2011,6:33:59,38.286,N,74.8,W
8/28/2011,6:35:58,38.295,N,74.793,W
8/28/2011,6:37:59,38.304,N,74.787,W
8/28/2011,6:39:58,38.313,N,74.78,W
8/28/2011,6:41:59,38.323,N,74.774,W
8/28/2011,6:43:59,38.332,N,74.768,W
8/28/2011,6:45:58,38.342,N,74.761,W
8/28/2011,6:47:59,38.352,N,74.755,W
8/28/2011,6:49:58,38.362,N,74.749,W
8/28/2011,6:51:59,38.372,N,74.744,W
8/28/2011,6:53:58,38.382,N,74.738,W
8/28/2011,6:55:59,38.393,N,74.733,W
8/28/2011,6:57:58,38.404,N,74.727,W
8/28/2011,6:59:59,38.415,N,74.722,W
8/28/2011,7:01:58,38.426,N,74.717,W
8/28/2011,7:03:59,38.438,N,74.712,W
8/28/2011,7:05:58,38.449,N,74.707,W
8/28/2011,7:07:59,38.461,N,74.703,W
8/28/2011,7:09:58,38.474,N,74.699,W
8/28/2011,7:11:59,38.486,N,74.694,W
8/28/2011,7:13:59,38.499,N,74.69,W
8/28/2011,7:15:58,38.512,N,74.686,W
8/28/2011,7:17:59,38.525,N,74.682,W
8/28/2011,7:19:58,38.538,N,74.679,W
8/28/2011,7:21:59,38.552,N,74.675,W
8/28/2011,7:23:58,38.566,N,74.672,W
8/28/2011,7:25:59,38.58,N,74.669,W
8/28/2011,7:27:58,38.594,N,74.666,W
8/28/2011,7:29:59,38.608,N,74.662,W
8/28/2011,7:31:58,38.622,N,74.66,W
8/28/2011,7:33:59,38.637,N,74.657,W
8/28/2011,7:35:58,38.652,N,74.654,W
8/28/2011,7:37:59,38.666,N,74.651,W
8/28/2011,7:39:58,38.681,N,74.649,W
8/28/2011,7:41:59,38.696,N,74.646,W
8/28/2011,7:43:59,38.711,N,74.644,W
8/28/2011,7:45:58,38.726,N,74.641,W
8/28/2011,7:47:59,38.742,N,74.639,W
8/28/2011,7:49:58,38.757,N,74.637,W
8/28/2011,7:51:59,38.772,N,74.634,W
8/28/2011,7:53:58,38.788,N,74.632,W
8/28/2011,7:55:59,38.803,N,74.63,W
8/28/2011,7:57:58,38.818,N,74.628,W
8/28/2011,7:59:59,38.834,N,74.626,W
8/28/2011,8:01:58,38.849,N,74.623,W
8/28/2011,8:03:59,38.865,N,74.621,W
8/28/2011,8:05:58,38.88,N,74.619,W
8/28/2011,8:07:59,38.895,N,74.617,W
8/28/2011,8:09:58,38.911,N,74.615,W
8/28/2011,8:11:59,38.926,N,74.613,W
8/28/2011,8:13:59,38.941,N,74.61,W
8/28/2011,8:15:58,38.956,N,74.608,W
8/28/2011,8:17:59,38.972,N,74.606,W
8/28/2011,8:19:58,38.987,N,74.603,W
8/28/2011,8:21:59,39.002,N,74.601,W
8/28/2011,8:23:58,39.016,N,74.599,W
8/28/2011,8:25:59,39.031,N,74.596,W
8/28/2011,8:27:58,39.046,N,74.593,W
8/28/2011,8:29:59,39.06,N,74.591,W
8/28/2011,8:31:13,39.069,N,74.589,W
8/28/2011,8:33:14,39.079,N,74.584,W
8/28/2011,8:35:13,39.089,N,74.579,W
8/28/2011,8:37:14,39.099,N,74.574,W
8/28/2011,8:39:13,39.109,N,74.568,W
8/28/2011,8:41:14,39.119,N,74.563,W
8/28/2011,8:43:13,39.129,N,74.558,W
8/28/2011,8:45:14,39.139,N,74.553,W
8/28/2011,8:47:13,39.149,N,74.548,W
8/28/2011,8:49:14,39.159,N,74.543,W
8/28/2011,8:51:13,39.169,N,74.538,W
8/28/2011,8:53:14,39.179,N,74.532,W
8/28/2011,8:55:14,39.189,N,74.527,W
8/28/2011,8:57:13,39.199,N,74.522,W
8/28/2011,8:59:14,39.208,N,74.517,W
8/28/2011,9:01:13,39.219,N,74.512,W
8/28/2011,9:03:14,39.229,N,74.507,W
8/28/2011,9:05:13,39.239,N,74.502,W
8/28/2011,9:07:14,39.249,N,74.497,W
8/28/2011,9:09:13,39.259,N,74.491,W
8/28/2011,9:11:14,39.269,N,74.486,W
8/28/2011,9:13:13,39.279,N,74.481,W
8/28/2011,9:15:14,39.289,N,74.476,W
8/28/2011,9:17:13,39.299,N,74.471,W
8/28/2011,9:19:14,39.31,N,74.466,W
8/28/2011,9:21:13,39.32,N,74.461,W
8/28/2011,9:23:14,39.33,N,74.456,W
8/28/2011,9:25:14,39.341,N,74.451,W
8/28/2011,9:27:13,39.351,N,74.446,W
8/28/2011,9:29:14,39.361,N,74.441,W
8/28/2011,9:31:13,39.372,N,74.436,W
8/28/2011,9:33:14,39.382,N,74.431,W
8/28/2011,9:35:13,39.393,N,74.426,W
8/28/2011,9:37:14,39.404,N,74.421,W
8/28/2011,9:39:13,39.414,N,74.416,W
8/28/2011,9:41:14,39.425,N,74.411,W
8/28/2011,9:43:13,39.436,N,74.407,W
8/28/2011,9:45:14,39.447,N,74.402,W
8/28/2011,9:47:13,39.458,N,74.397,W
8/28/2011,9:49:14,39.469,N,74.392,W
8/28/2011,9:51:13,39.48,N,74.387,W
8/28/2011,9:53:14,39.491,N,74.382,W
8/28/2011,9:55:14,39.502,N,74.378,W
8/28/2011,9:57:13,39.514,N,74.373,W
8/28/2011,9:59:14,39.525,N,74.368,W
8/28/2011,10:01:13,39.537,N,74.364,W
8/28/2011,10:03:14,39.548,N,74.359,W
8/28/2011,10:05:13,39.56,N,74.354,W
8/28/2011,10:07:14,39.571,N,74.35,W
8/28/2011,10:09:13,39.583,N,74.345,W
8/28/2011,10:11:14,39.595,N,74.34,W
8/28/2011,10:13:13,39.606,N,74.336,W
8/28/2011,10:15:14,39.618,N,74.331,W
8/28/2011,10:15:43,39.621,N,74.33,W
8/28/2011,10:17:42,39.633,N,74.325,W
8/28/2011,10:19:43,39.645,N,74.319,W
8/28/2011,10:21:42,39.657,N,74.314,W
8/28/2011,10:23:43,39.669,N,74.308,W
8/28/2011,10:25:42,39.681,N,74.303,W
8/28/2011,10:27:43,39.693,N,74.298,W
8/28/2011,10:29:43,39.705,N,74.292,W
8/28/2011,10:31:42,39.717,N,74.287,W
8/28/2011,10:33:43,39.729,N,74.282,W
8/28/2011,10:35:42,39.741,N,74.276,W
8/28/2011,10:37:43,39.754,N,74.271,W
8/28/2011,10:39:42,39.766,N,74.266,W
8/28/2011,10:41:43,39.778,N,74.261,W
8/28/2011,10:43:42,39.791,N,74.256,W
8/28/2011,10:45:43,39.803,N,74.251,W
8/28/2011,10:47:42,39.816,N,74.246,W
8/28/2011,10:49:43,39.828,N,74.241,W
8/28/2011,10:51:42,39.841,N,74.236,W
8/28/2011,10:53:43,39.853,N,74.231,W
8/28/2011,10:55:42,39.866,N,74.227,W
8/28/2011,10:57:43,39.878,N,74.222,W
8/28/2011,10:59:43,39.891,N,74.218,W
8/28/2011,11:01:42,39.904,N,74.213,W
8/28/2011,11:03:43,39.917,N,74.209,W
8/28/2011,11:05:42,39.929,N,74.204,W
8/28/2011,11:07:43,39.942,N,74.2,W
8/28/2011,11:09:42,39.955,N,74.196,W
8/28/2011,11:11:43,39.968,N,74.192,W
8/28/2011,11:13:42,39.98,N,74.188,W
8/28/2011,11:15:43,39.993,N,74.184,W
8/28/2011,11:17:42,40.006,N,74.18,W
8/28/2011,11:19:43,40.019,N,74.177,W
8/28/2011,11:21:42,40.032,N,74.173,W
8/28/2011,11:23:43,40.045,N,74.17,W
8/28/2011,11:25:42,40.058,N,74.166,W
8/28/2011,11:27:43,40.071,N,74.163,W
8/28/2011,11:29:43,40.084,N,74.16,W
8/28/2011,11:31:42,40.097,N,74.156,W
8/28/2011,11:33:43,40.11,N,74.153,W
8/28/2011,11:35:42,40.123,N,74.15,W
8/28/2011,11:37:43,40.136,N,74.147,W
8/28/2011,11:39:42,40.149,N,74.144,W
8/28/2011,11:41:43,40.162,N,74.141,W
8/28/2011,11:43:22,40.173,N,74.139,W
8/28/2011,11:45:21,40.186,N,74.136,W
