Track,for,Iris,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/8/2001,16:54:29,16.83,N,85.595,W,4
10/8/2001,16:56:29,16.828,N,85.605,W,4
10/8/2001,16:58:29,16.827,N,85.615,W,4
10/8/2001,17:00:29,16.825,N,85.625,W,4
10/8/2001,17:02:29,16.824,N,85.635,W,4
10/8/2001,17:04:29,16.823,N,85.645,W,4
10/8/2001,17:06:28,16.821,N,85.655,W,4
10/8/2001,17:08:28,16.82,N,85.665,W,4
10/8/2001,17:10:28,16.819,N,85.675,W,4
10/8/2001,17:12:28,16.817,N,85.685,W,4
10/8/2001,17:14:28,16.816,N,85.695,W,4
10/8/2001,17:16:28,16.815,N,85.705,W,4
10/8/2001,17:18:28,16.814,N,85.715,W,4
10/8/2001,17:20:29,16.812,N,85.725,W,4
10/8/2001,17:22:29,16.811,N,85.735,W,4
10/8/2001,17:24:29,16.81,N,85.745,W,4
10/8/2001,17:26:29,16.809,N,85.755,W,4
10/8/2001,17:28:29,16.808,N,85.765,W,4
10/8/2001,17:30:29,16.807,N,85.776,W,4
10/8/2001,17:32:29,16.806,N,85.786,W,4
10/8/2001,17:34:29,16.805,N,85.796,W,4
10/8/2001,17:36:28,16.804,N,85.806,W,4
10/8/2001,17:38:28,16.803,N,85.816,W,4
10/8/2001,17:40:28,16.802,N,85.826,W,4
10/8/2001,17:42:28,16.801,N,85.836,W,4
10/8/2001,17:44:28,16.8,N,85.846,W,4
10/8/2001,17:46:28,16.799,N,85.856,W,4
10/8/2001,17:48:28,16.798,N,85.867,W,4
10/8/2001,17:50:29,16.797,N,85.877,W,4
10/8/2001,17:52:29,16.797,N,85.887,W,4
10/8/2001,17:54:29,16.796,N,85.897,W,4
10/8/2001,17:56:29,16.795,N,85.907,W,4
10/8/2001,17:58:29,16.794,N,85.917,W,4
10/8/2001,18:00:29,16.793,N,85.927,W,4
10/8/2001,18:02:29,16.793,N,85.938,W,4
10/8/2001,18:04:29,16.792,N,85.948,W,4
10/8/2001,18:06:28,16.791,N,85.958,W,4
10/8/2001,18:07:17,16.791,N,85.962,W,4
10/8/2001,18:09:17,16.791,N,85.972,W,4
10/8/2001,18:11:17,16.79,N,85.982,W,4
10/8/2001,18:13:17,16.79,N,85.992,W,4
10/8/2001,18:15:17,16.79,N,86.002,W,4
10/8/2001,18:17:17,16.789,N,86.012,W,4
10/8/2001,18:19:17,16.789,N,86.022,W,4
10/8/2001,18:21:18,16.788,N,86.033,W,4
10/8/2001,18:23:18,16.788,N,86.043,W,4
10/8/2001,18:25:18,16.788,N,86.053,W,4
10/8/2001,18:27:18,16.787,N,86.063,W,4
10/8/2001,18:29:18,16.787,N,86.073,W,4
10/8/2001,18:31:18,16.786,N,86.083,W,4
10/8/2001,18:33:18,16.786,N,86.093,W,4
10/8/2001,18:35:17,16.785,N,86.104,W,4
10/8/2001,18:37:17,16.785,N,86.114,W,4
10/8/2001,18:39:17,16.784,N,86.124,W,4
10/8/2001,18:41:17,16.784,N,86.134,W,4
10/8/2001,18:43:17,16.783,N,86.144,W,4
10/8/2001,18:45:17,16.783,N,86.155,W,4
10/8/2001,18:47:17,16.782,N,86.165,W,4
10/8/2001,18:49:17,16.781,N,86.175,W,4
10/8/2001,18:51:18,16.781,N,86.185,W,4
10/8/2001,18:53:18,16.78,N,86.196,W,4
10/8/2001,18:55:18,16.78,N,86.206,W,4
10/8/2001,18:57:18,16.779,N,86.216,W,4
10/8/2001,18:59:18,16.778,N,86.226,W,4
10/8/2001,19:01:18,16.778,N,86.237,W,4
10/8/2001,19:03:18,16.777,N,86.247,W,4
10/8/2001,19:05:17,16.777,N,86.257,W,4
10/8/2001,19:07:17,16.776,N,86.267,W,4
10/8/2001,19:09:17,16.775,N,86.278,W,4
10/8/2001,19:11:17,16.775,N,86.288,W,4
10/8/2001,19:13:17,16.774,N,86.298,W,4
10/8/2001,19:15:17,16.773,N,86.309,W,4
10/8/2001,19:15:56,16.773,N,86.312,W,4
10/8/2001,19:17:56,16.772,N,86.322,W,4
10/8/2001,19:19:55,16.772,N,86.332,W,4
10/8/2001,19:21:55,16.771,N,86.342,W,4
10/8/2001,19:23:55,16.771,N,86.352,W,4
10/8/2001,19:25:55,16.77,N,86.362,W,4
10/8/2001,19:27:55,16.77,N,86.373,W,4
10/8/2001,19:29:55,16.769,N,86.383,W,4
10/8/2001,19:31:55,16.769,N,86.393,W,4
10/8/2001,19:33:55,16.768,N,86.403,W,4
10/8/2001,19:35:56,16.768,N,86.413,W,4
10/8/2001,19:37:56,16.767,N,86.423,W,4
10/8/2001,19:39:56,16.767,N,86.433,W,4
10/8/2001,19:41:56,16.766,N,86.443,W,4
10/8/2001,19:43:56,16.765,N,86.454,W,4
10/8/2001,19:45:56,16.765,N,86.464,W,4
10/8/2001,19:47:56,16.764,N,86.474,W,4
10/8/2001,19:49:55,16.764,N,86.484,W,4
10/8/2001,19:51:55,16.763,N,86.494,W,4
10/8/2001,19:53:55,16.762,N,86.505,W,4
10/8/2001,19:55:55,16.761,N,86.515,W,4
10/8/2001,19:57:55,16.761,N,86.525,W,4
10/8/2001,19:59:55,16.76,N,86.536,W,4
10/8/2001,20:01:55,16.759,N,86.546,W,4
10/8/2001,20:03:55,16.758,N,86.557,W,4
10/8/2001,20:05:56,16.758,N,86.567,W,4
10/8/2001,20:07:56,16.757,N,86.577,W,4
10/8/2001,20:09:56,16.756,N,86.588,W,4
10/8/2001,20:11:56,16.755,N,86.599,W,4
10/8/2001,20:13:56,16.754,N,86.609,W,4
10/8/2001,20:15:56,16.753,N,86.62,W,4
10/8/2001,20:17:56,16.752,N,86.631,W,4
10/8/2001,20:19:55,16.751,N,86.641,W,4
10/8/2001,20:21:55,16.75,N,86.652,W,4
10/8/2001,20:23:55,16.749,N,86.663,W,4
10/8/2001,20:25:55,16.747,N,86.674,W,4
10/8/2001,20:27:55,16.746,N,86.685,W,4
10/8/2001,20:29:55,16.745,N,86.696,W,4
10/8/2001,20:31:55,16.744,N,86.707,W,4
10/8/2001,20:32:51,16.743,N,86.712,W,4
10/8/2001,20:34:51,16.742,N,86.723,W,4
10/8/2001,20:36:50,16.741,N,86.734,W,4
10/8/2001,20:38:50,16.739,N,86.746,W,4
10/8/2001,20:40:50,16.738,N,86.757,W,4
10/8/2001,20:42:50,16.737,N,86.768,W,4
10/8/2001,20:44:50,16.735,N,86.78,W,4
10/8/2001,20:46:50,16.734,N,86.791,W,4
10/8/2001,20:48:50,16.732,N,86.803,W,4
10/8/2001,20:50:51,16.731,N,86.814,W,4
10/8/2001,20:52:51,16.729,N,86.826,W,4
10/8/2001,20:54:51,16.728,N,86.837,W,4
10/8/2001,20:56:51,16.726,N,86.849,W,4
10/8/2001,20:58:51,16.725,N,86.86,W,4
10/8/2001,21:00:51,16.723,N,86.872,W,4
10/8/2001,21:02:51,16.721,N,86.884,W,4
10/8/2001,21:04:51,16.72,N,86.895,W,4
10/8/2001,21:06:50,16.718,N,86.907,W,4
10/8/2001,21:08:50,16.716,N,86.919,W,4
10/8/2001,21:10:50,16.714,N,86.93,W,4
10/8/2001,21:12:50,16.713,N,86.942,W,4
10/8/2001,21:14:50,16.711,N,86.954,W,4
10/8/2001,21:16:50,16.709,N,86.965,W,4
10/8/2001,21:18:50,16.707,N,86.977,W,4
10/8/2001,21:20:51,16.705,N,86.989,W,4
10/8/2001,21:22:51,16.703,N,87,W,4
10/8/2001,21:24:51,16.701,N,87.012,W,4
10/8/2001,21:26:51,16.699,N,87.024,W,4
10/8/2001,21:28:51,16.697,N,87.035,W,4
10/8/2001,21:30:51,16.695,N,87.047,W,4
10/8/2001,21:32:51,16.692,N,87.058,W,4
10/8/2001,21:33:08,16.692,N,87.06,W,4
10/8/2001,21:35:08,16.69,N,87.071,W,4
10/8/2001,21:37:07,16.688,N,87.083,W,4
10/8/2001,21:39:07,16.685,N,87.094,W,4
10/8/2001,21:41:07,16.683,N,87.106,W,4
10/8/2001,21:43:07,16.681,N,87.117,W,4
10/8/2001,21:45:07,16.678,N,87.128,W,4
10/8/2001,21:47:07,16.676,N,87.139,W,4
10/8/2001,21:49:07,16.673,N,87.151,W,4
10/8/2001,21:51:07,16.671,N,87.162,W,4
10/8/2001,21:53:08,16.668,N,87.173,W,4
10/8/2001,21:55:08,16.666,N,87.185,W,4
10/8/2001,21:57:08,16.663,N,87.196,W,4
10/8/2001,21:59:08,16.66,N,87.207,W,4
10/8/2001,22:01:08,16.658,N,87.218,W,4
10/8/2001,22:03:08,16.655,N,87.229,W,4
10/8/2001,22:05:08,16.652,N,87.24,W,4
10/8/2001,22:07:07,16.649,N,87.251,W,4
10/8/2001,22:09:07,16.646,N,87.263,W,4
10/8/2001,22:11:07,16.644,N,87.274,W,4
10/8/2001,22:13:07,16.641,N,87.285,W,4
10/8/2001,22:15:07,16.638,N,87.296,W,4
10/8/2001,22:17:07,16.635,N,87.307,W,4
10/8/2001,22:19:07,16.632,N,87.318,W,4
10/8/2001,22:21:07,16.629,N,87.328,W,4
10/8/2001,22:23:08,16.626,N,87.339,W,4
10/8/2001,22:25:08,16.623,N,87.35,W,4
10/8/2001,22:27:08,16.62,N,87.361,W,4
10/8/2001,22:29:08,16.617,N,87.372,W,4
10/8/2001,22:31:08,16.614,N,87.383,W,4
10/8/2001,22:33:08,16.611,N,87.394,W,4
10/8/2001,22:35:08,16.608,N,87.404,W,4
10/8/2001,22:37:07,16.605,N,87.415,W,4
10/8/2001,22:39:07,16.602,N,87.426,W,4
10/8/2001,22:41:07,16.599,N,87.436,W,4
10/8/2001,22:43:07,16.596,N,87.447,W,4
10/8/2001,22:45:07,16.593,N,87.458,W,4
10/8/2001,22:47:07,16.59,N,87.468,W,4
10/8/2001,22:49:07,16.587,N,87.479,W,4
10/8/2001,22:51:07,16.584,N,87.49,W,4
10/8/2001,22:53:08,16.581,N,87.5,W,4
10/8/2001,22:55:08,16.578,N,87.511,W,4
10/8/2001,22:57:08,16.574,N,87.521,W,4
10/8/2001,22:59:08,16.571,N,87.532,W,4
10/8/2001,22:59:23,16.571,N,87.533,W,4
10/8/2001,23:01:23,16.568,N,87.543,W,4
10/8/2001,23:03:22,16.565,N,87.554,W,4
10/8/2001,23:05:22,16.561,N,87.564,W,4
10/8/2001,23:07:22,16.558,N,87.575,W,4
10/8/2001,23:09:22,16.555,N,87.585,W,4
10/8/2001,23:11:22,16.552,N,87.595,W,4
10/8/2001,23:13:22,16.549,N,87.606,W,4
10/8/2001,23:15:22,16.546,N,87.616,W,4
10/8/2001,23:17:22,16.543,N,87.627,W,4
10/8/2001,23:19:23,16.539,N,87.637,W,4
10/8/2001,23:21:23,16.536,N,87.648,W,4
10/8/2001,23:23:23,16.533,N,87.658,W,4
10/8/2001,23:25:23,16.53,N,87.668,W,4
10/8/2001,23:27:23,16.527,N,87.679,W,4
10/8/2001,23:29:23,16.524,N,87.689,W,4
10/8/2001,23:31:23,16.521,N,87.7,W,4
10/8/2001,23:33:22,16.518,N,87.71,W,4
10/8/2001,23:35:22,16.515,N,87.721,W,4
10/8/2001,23:37:22,16.512,N,87.731,W,4
10/8/2001,23:39:22,16.509,N,87.742,W,4
10/8/2001,23:41:22,16.506,N,87.752,W,4
10/8/2001,23:43:22,16.503,N,87.763,W,4
10/8/2001,23:45:22,16.5,N,87.773,W,4
10/8/2001,23:47:22,16.497,N,87.784,W,4
10/8/2001,23:49:23,16.494,N,87.794,W,4
10/8/2001,23:51:23,16.491,N,87.805,W,4
10/8/2001,23:53:23,16.488,N,87.815,W,4
10/8/2001,23:55:23,16.485,N,87.826,W,4
10/8/2001,23:57:23,16.482,N,87.837,W,4
10/8/2001,23:59:23,16.479,N,87.847,W,4
10/9/2001,0:01:23,16.476,N,87.858,W,4
10/9/2001,0:03:22,16.473,N,87.868,W,4
10/9/2001,0:05:22,16.471,N,87.879,W,4
10/9/2001,0:07:22,16.468,N,87.889,W,4
10/9/2001,0:09:22,16.465,N,87.9,W,4
10/9/2001,0:11:22,16.462,N,87.911,W,4
10/9/2001,0:13:22,16.459,N,87.921,W,4
10/9/2001,0:15:22,16.456,N,87.932,W,4
10/9/2001,0:17:22,16.454,N,87.943,W,4
10/9/2001,0:19:23,16.451,N,87.953,W,4
10/9/2001,0:21:23,16.448,N,87.964,W,4
10/9/2001,0:23:23,16.445,N,87.975,W,4
10/9/2001,0:25:23,16.443,N,87.985,W,4
10/9/2001,0:27:23,16.44,N,87.996,W,4
10/9/2001,0:29:23,16.437,N,88.007,W,4
10/9/2001,0:31:23,16.434,N,88.017,W,4
10/9/2001,0:33:22,16.432,N,88.028,W,4
10/9/2001,0:35:22,16.429,N,88.039,W,4
10/9/2001,0:37:22,16.426,N,88.049,W,4
10/9/2001,0:39:22,16.424,N,88.06,W,4
10/9/2001,0:41:22,16.421,N,88.071,W,4
10/9/2001,0:43:22,16.418,N,88.082,W,4
10/9/2001,0:45:22,16.416,N,88.092,W,4
10/9/2001,0:47:22,16.413,N,88.103,W,4
10/9/2001,0:49:23,16.411,N,88.114,W,4
10/9/2001,0:51:23,16.408,N,88.125,W,4
10/9/2001,0:53:23,16.406,N,88.135,W,4
10/9/2001,0:55:23,16.403,N,88.146,W,4
10/9/2001,0:57:23,16.401,N,88.157,W,4
10/9/2001,0:59:23,16.398,N,88.168,W,4
10/9/2001,1:01:23,16.396,N,88.179,W,4
10/9/2001,1:03:22,16.393,N,88.19,W,4
10/9/2001,1:05:22,16.391,N,88.2,W,4
10/9/2001,1:07:22,16.388,N,88.211,W,4
10/9/2001,1:09:22,16.386,N,88.222,W,4
10/9/2001,1:11:22,16.384,N,88.233,W,4
10/9/2001,1:13:22,16.381,N,88.244,W,4
10/9/2001,1:15:22,16.379,N,88.255,W,4
10/9/2001,1:17:22,16.377,N,88.266,W,4
10/9/2001,1:19:23,16.374,N,88.277,W,4
10/9/2001,1:21:23,16.372,N,88.288,W,4
10/9/2001,1:23:23,16.37,N,88.299,W,4
10/9/2001,1:25:23,16.368,N,88.31,W,4
10/9/2001,1:27:23,16.365,N,88.321,W,4
10/9/2001,1:29:23,16.363,N,88.332,W,4
10/9/2001,1:31:23,16.361,N,88.343,W,4
10/9/2001,1:33:22,16.359,N,88.354,W,4
10/9/2001,1:35:22,16.357,N,88.365,W,4
10/9/2001,1:37:22,16.355,N,88.376,W,4
10/9/2001,1:39:22,16.352,N,88.387,W,4
10/9/2001,1:41:22,16.35,N,88.398,W,4
10/9/2001,1:43:22,16.348,N,88.409,W,4
10/9/2001,1:45:22,16.346,N,88.42,W,4
10/9/2001,1:47:22,16.344,N,88.431,W,4
10/9/2001,1:49:23,16.342,N,88.442,W,4
10/9/2001,1:51:23,16.34,N,88.453,W,4
10/9/2001,1:53:23,16.338,N,88.464,W,4
10/9/2001,1:55:23,16.336,N,88.475,W,4
10/9/2001,1:57:23,16.334,N,88.487,W,4
10/9/2001,1:59:23,16.332,N,88.498,W,4
10/9/2001,2:01:23,16.331,N,88.509,W,4
10/9/2001,2:03:22,16.329,N,88.52,W,4
10/9/2001,2:05:22,16.327,N,88.531,W,4
10/9/2001,2:07:22,16.325,N,88.543,W,4
10/9/2001,2:09:22,16.323,N,88.554,W,4
10/9/2001,2:11:22,16.321,N,88.565,W,4
10/9/2001,2:13:22,16.32,N,88.576,W,4
10/9/2001,2:15:22,16.318,N,88.588,W,4
10/9/2001,2:17:22,16.316,N,88.599,W,4
10/9/2001,2:19:23,16.314,N,88.61,W,4
10/9/2001,2:21:23,16.313,N,88.621,W,4
10/9/2001,2:23:23,16.311,N,88.633,W,4
10/9/2001,2:25:23,16.309,N,88.644,W,4
10/9/2001,2:27:23,16.308,N,88.655,W,4
10/9/2001,2:29:23,16.306,N,88.667,W,4
10/9/2001,2:31:23,16.305,N,88.678,W,4
10/9/2001,2:33:22,16.303,N,88.689,W,4
10/9/2001,2:35:22,16.301,N,88.701,W,4
10/9/2001,2:37:22,16.3,N,88.712,W,4
10/9/2001,2:39:22,16.298,N,88.724,W,4
10/9/2001,2:41:22,16.297,N,88.735,W,4
10/9/2001,2:43:22,16.295,N,88.746,W,4
10/9/2001,2:45:22,16.294,N,88.758,W,4
10/9/2001,2:47:22,16.292,N,88.769,W,4
10/9/2001,2:49:23,16.291,N,88.781,W,4
10/9/2001,2:51:23,16.289,N,88.792,W,4
10/9/2001,2:53:23,16.288,N,88.804,W,4
10/9/2001,2:55:23,16.287,N,88.815,W,4
10/9/2001,2:57:23,16.285,N,88.827,W,4
10/9/2001,2:59:23,16.284,N,88.838,W,4
10/9/2001,3:01:23,16.282,N,88.85,W,4
10/9/2001,3:03:22,16.281,N,88.861,W,4
10/9/2001,3:05:22,16.28,N,88.873,W,4
10/9/2001,3:07:22,16.278,N,88.884,W,4
10/9/2001,3:09:22,16.277,N,88.896,W,4
10/9/2001,3:11:22,16.276,N,88.907,W,4
10/9/2001,3:13:22,16.275,N,88.919,W,4
10/9/2001,3:15:22,16.273,N,88.93,W,4
10/9/2001,3:17:22,16.272,N,88.942,W,4
10/9/2001,3:19:23,16.271,N,88.953,W,4
10/9/2001,3:21:23,16.27,N,88.965,W,4
10/9/2001,3:23:23,16.268,N,88.977,W,4
10/9/2001,3:25:23,16.267,N,88.988,W,4
10/9/2001,3:27:23,16.266,N,89,W,4
10/9/2001,3:29:23,16.265,N,89.011,W,4
10/9/2001,3:31:23,16.264,N,89.023,W,4
10/9/2001,3:33:22,16.262,N,89.035,W,4
10/9/2001,3:35:22,16.261,N,89.046,W,4
10/9/2001,3:37:22,16.26,N,89.058,W,4
10/9/2001,3:39:22,16.259,N,89.069,W,4
10/9/2001,3:41:22,16.258,N,89.081,W,4
10/9/2001,3:43:22,16.257,N,89.093,W,4
10/9/2001,3:45:22,16.256,N,89.104,W,4
10/9/2001,3:47:22,16.255,N,89.116,W,4
10/9/2001,3:49:23,16.254,N,89.128,W,4
10/9/2001,3:51:23,16.253,N,89.14,W,4
10/9/2001,3:53:23,16.252,N,89.151,W,4
10/9/2001,3:55:23,16.251,N,89.163,W,4
10/9/2001,3:57:23,16.25,N,89.175,W,4
10/9/2001,3:59:23,16.248,N,89.186,W,4
10/9/2001,4:01:23,16.247,N,89.198,W,4
10/9/2001,4:03:22,16.247,N,89.21,W,4
10/9/2001,4:05:22,16.246,N,89.221,W,4
10/9/2001,4:07:22,16.245,N,89.233,W,4
10/9/2001,4:09:22,16.244,N,89.245,W,4
10/9/2001,4:11:22,16.243,N,89.257,W,4
10/9/2001,4:13:22,16.242,N,89.268,W,4
10/9/2001,4:15:22,16.241,N,89.28,W,4
10/9/2001,4:17:22,16.24,N,89.292,W,4
10/9/2001,4:19:23,16.239,N,89.304,W,4
10/9/2001,4:21:23,16.238,N,89.315,W,4
10/9/2001,4:23:23,16.237,N,89.327,W,4
10/9/2001,4:25:23,16.236,N,89.339,W,4
10/9/2001,4:27:23,16.235,N,89.351,W,4
10/9/2001,4:29:23,16.234,N,89.363,W,4
10/9/2001,4:31:23,16.234,N,89.374,W,4
10/9/2001,4:33:22,16.233,N,89.386,W,4
10/9/2001,4:35:22,16.232,N,89.398,W,4
10/9/2001,4:37:22,16.231,N,89.41,W,4
10/9/2001,4:39:22,16.23,N,89.422,W,4
10/9/2001,4:41:22,16.229,N,89.433,W,4
10/9/2001,4:43:22,16.229,N,89.445,W,4
10/9/2001,4:45:22,16.228,N,89.457,W,4
10/9/2001,4:47:22,16.227,N,89.469,W,4
10/9/2001,4:49:23,16.226,N,89.481,W,4
10/9/2001,4:51:23,16.225,N,89.493,W,4
10/9/2001,4:53:23,16.224,N,89.504,W,4
10/9/2001,4:55:23,16.224,N,89.516,W,4
10/9/2001,4:57:23,16.223,N,89.528,W,4
10/9/2001,4:59:23,16.222,N,89.54,W,4
10/9/2001,5:01:23,16.221,N,89.552,W,4
10/9/2001,5:03:22,16.221,N,89.564,W,4
10/9/2001,5:05:22,16.22,N,89.576,W,4
10/9/2001,5:07:22,16.219,N,89.587,W,4
10/9/2001,5:09:22,16.218,N,89.599,W,4
10/9/2001,5:11:22,16.218,N,89.611,W,4
10/9/2001,5:13:22,16.217,N,89.623,W,4
10/9/2001,5:15:22,16.216,N,89.635,W,4
10/9/2001,5:17:22,16.215,N,89.647,W,4
10/9/2001,5:19:23,16.215,N,89.659,W,4
10/9/2001,5:21:23,16.214,N,89.67,W,4
10/9/2001,5:23:23,16.213,N,89.682,W,4
10/9/2001,5:25:23,16.212,N,89.694,W,4
10/9/2001,5:27:23,16.212,N,89.706,W,4
10/9/2001,5:29:23,16.211,N,89.718,W,4
10/9/2001,5:31:23,16.21,N,89.73,W,4
10/9/2001,5:33:22,16.209,N,89.742,W,4
10/9/2001,5:35:22,16.209,N,89.754,W,4
10/9/2001,5:37:22,16.208,N,89.766,W,4
10/9/2001,5:39:22,16.207,N,89.777,W,4
10/9/2001,5:41:22,16.207,N,89.789,W,4
10/9/2001,5:43:22,16.206,N,89.801,W,4
10/9/2001,5:45:22,16.205,N,89.813,W,4
10/9/2001,5:47:22,16.204,N,89.825,W,4
10/9/2001,5:49:23,16.204,N,89.837,W,4
10/9/2001,5:51:23,16.203,N,89.849,W,4
10/9/2001,5:53:23,16.202,N,89.861,W,4
10/9/2001,5:55:23,16.202,N,89.873,W,4
10/9/2001,5:57:23,16.201,N,89.884,W,4
10/9/2001,5:59:23,16.2,N,89.896,W,4
