Track,for,Kyle,2008,,
9/26/2008,23:38:30,28.684,N,68.517,W
9/26/2008,23:40:30,28.693,N,68.52,W
9/26/2008,23:42:30,28.702,N,68.523,W
9/26/2008,23:44:30,28.711,N,68.526,W
9/26/2008,23:46:30,28.72,N,68.529,W
9/26/2008,23:48:30,28.728,N,68.532,W
9/26/2008,23:49:50,28.734,N,68.534,W
9/26/2008,23:51:50,28.744,N,68.536,W
9/26/2008,23:53:50,28.753,N,68.539,W
9/26/2008,23:55:50,28.763,N,68.542,W
9/26/2008,23:57:50,28.772,N,68.544,W
9/26/2008,23:59:50,28.782,N,68.547,W
9/27/2008,0:01:50,28.791,N,68.55,W
9/27/2008,0:03:49,28.8,N,68.552,W
9/27/2008,0:05:49,28.809,N,68.555,W
9/27/2008,0:07:49,28.818,N,68.558,W
9/27/2008,0:09:49,28.827,N,68.561,W
9/27/2008,0:11:49,28.835,N,68.564,W
9/27/2008,0:13:49,28.844,N,68.567,W
9/27/2008,0:15:49,28.852,N,68.57,W
9/27/2008,0:17:50,28.861,N,68.573,W
9/27/2008,0:19:50,28.869,N,68.576,W
9/27/2008,0:21:50,28.877,N,68.579,W
9/27/2008,0:23:50,28.885,N,68.582,W
9/27/2008,0:25:50,28.893,N,68.585,W
9/27/2008,0:27:50,28.901,N,68.589,W
9/27/2008,0:29:50,28.909,N,68.592,W
9/27/2008,0:31:50,28.917,N,68.595,W
9/27/2008,0:33:49,28.925,N,68.599,W
9/27/2008,0:35:49,28.932,N,68.602,W
9/27/2008,0:37:49,28.94,N,68.605,W
9/27/2008,0:39:49,28.947,N,68.609,W
9/27/2008,0:41:49,28.954,N,68.612,W
9/27/2008,0:43:49,28.962,N,68.616,W
9/27/2008,0:45:49,28.969,N,68.619,W
9/27/2008,0:47:50,28.976,N,68.623,W
9/27/2008,0:49:50,28.983,N,68.626,W
9/27/2008,0:51:50,28.99,N,68.63,W
9/27/2008,0:53:50,28.997,N,68.634,W
9/27/2008,0:55:40,29.003,N,68.637,W
9/27/2008,0:57:40,29.01,N,68.64,W
9/27/2008,0:59:40,29.018,N,68.644,W
9/27/2008,1:01:40,29.025,N,68.647,W
9/27/2008,1:03:40,29.033,N,68.651,W
9/27/2008,1:05:40,29.04,N,68.654,W
9/27/2008,1:07:40,29.047,N,68.658,W
9/27/2008,1:09:41,29.054,N,68.661,W
9/27/2008,1:11:41,29.061,N,68.665,W
9/27/2008,1:13:41,29.068,N,68.669,W
9/27/2008,1:15:41,29.075,N,68.672,W
9/27/2008,1:17:41,29.082,N,68.676,W
9/27/2008,1:19:41,29.088,N,68.68,W
9/27/2008,1:21:41,29.095,N,68.683,W
9/27/2008,1:23:40,29.101,N,68.687,W
9/27/2008,1:25:40,29.108,N,68.691,W
9/27/2008,1:27:40,29.114,N,68.695,W
9/27/2008,1:29:40,29.12,N,68.699,W
9/27/2008,1:31:40,29.127,N,68.703,W
9/27/2008,1:33:40,29.133,N,68.707,W
9/27/2008,1:35:40,29.139,N,68.711,W
9/27/2008,1:37:40,29.145,N,68.715,W
9/27/2008,1:39:41,29.15,N,68.719,W
9/27/2008,1:41:41,29.156,N,68.723,W
9/27/2008,1:43:41,29.162,N,68.727,W
9/27/2008,1:45:41,29.167,N,68.731,W
9/27/2008,1:47:41,29.173,N,68.735,W
9/27/2008,1:49:41,29.178,N,68.74,W
9/27/2008,1:51:41,29.183,N,68.744,W
9/27/2008,1:53:40,29.188,N,68.748,W
9/27/2008,1:55:40,29.193,N,68.753,W
9/27/2008,1:57:40,29.198,N,68.757,W
9/27/2008,1:59:40,29.203,N,68.762,W
9/27/2008,2:01:40,29.208,N,68.766,W
9/27/2008,2:03:40,29.212,N,68.771,W
9/27/2008,2:05:40,29.217,N,68.775,W
9/27/2008,2:07:40,29.222,N,68.78,W
9/27/2008,2:09:41,29.226,N,68.784,W
9/27/2008,2:11:41,29.231,N,68.789,W
9/27/2008,2:13:41,29.235,N,68.794,W
9/27/2008,2:15:41,29.239,N,68.798,W
9/27/2008,2:16:54,29.242,N,68.801,W
9/27/2008,2:18:54,29.248,N,68.805,W
9/27/2008,2:20:54,29.254,N,68.809,W
9/27/2008,2:22:54,29.26,N,68.813,W
9/27/2008,2:24:54,29.266,N,68.818,W
9/27/2008,2:26:54,29.272,N,68.822,W
9/27/2008,2:28:53,29.278,N,68.826,W
9/27/2008,2:30:53,29.284,N,68.83,W
9/27/2008,2:32:53,29.29,N,68.834,W
9/27/2008,2:34:53,29.297,N,68.839,W
9/27/2008,2:36:53,29.303,N,68.843,W
9/27/2008,2:38:53,29.309,N,68.847,W
9/27/2008,2:40:53,29.315,N,68.851,W
9/27/2008,2:42:53,29.321,N,68.856,W
9/27/2008,2:44:54,29.327,N,68.86,W
9/27/2008,2:46:54,29.334,N,68.864,W
9/27/2008,2:48:54,29.34,N,68.869,W
9/27/2008,2:50:54,29.346,N,68.873,W
9/27/2008,2:52:54,29.352,N,68.877,W
9/27/2008,2:54:54,29.358,N,68.881,W
9/27/2008,2:56:54,29.365,N,68.886,W
9/27/2008,2:58:53,29.371,N,68.89,W
9/27/2008,3:00:53,29.377,N,68.894,W
9/27/2008,3:02:53,29.383,N,68.899,W
9/27/2008,3:04:53,29.39,N,68.903,W
9/27/2008,3:06:53,29.396,N,68.907,W
9/27/2008,3:08:53,29.402,N,68.912,W
9/27/2008,3:10:53,29.408,N,68.916,W
9/27/2008,3:12:53,29.415,N,68.92,W
9/27/2008,3:14:54,29.421,N,68.925,W
9/27/2008,3:16:54,29.427,N,68.929,W
9/27/2008,3:18:54,29.434,N,68.933,W
9/27/2008,3:20:54,29.44,N,68.938,W
9/27/2008,3:22:54,29.446,N,68.942,W
9/27/2008,3:24:54,29.452,N,68.946,W
9/27/2008,3:26:54,29.459,N,68.95,W
9/27/2008,3:28:53,29.465,N,68.955,W
9/27/2008,3:30:53,29.471,N,68.959,W
9/27/2008,3:32:53,29.478,N,68.963,W
9/27/2008,3:34:53,29.484,N,68.967,W
9/27/2008,3:36:53,29.49,N,68.972,W
9/27/2008,3:38:53,29.496,N,68.976,W
9/27/2008,3:40:53,29.503,N,68.98,W
9/27/2008,3:42:53,29.509,N,68.984,W
9/27/2008,3:44:54,29.515,N,68.988,W
9/27/2008,3:46:54,29.521,N,68.993,W
9/27/2008,3:48:54,29.528,N,68.997,W
9/27/2008,3:50:54,29.534,N,69.001,W
9/27/2008,3:52:54,29.54,N,69.005,W
9/27/2008,3:54:54,29.546,N,69.009,W
9/27/2008,3:56:54,29.552,N,69.013,W
9/27/2008,3:58:53,29.559,N,69.017,W
9/27/2008,4:00:53,29.565,N,69.021,W
9/27/2008,4:02:53,29.571,N,69.025,W
9/27/2008,4:04:53,29.577,N,69.029,W
9/27/2008,4:06:53,29.583,N,69.033,W
9/27/2008,4:08:53,29.589,N,69.037,W
9/27/2008,4:10:53,29.595,N,69.041,W
9/27/2008,4:12:53,29.601,N,69.045,W
9/27/2008,4:14:54,29.608,N,69.048,W
9/27/2008,4:16:54,29.614,N,69.052,W
9/27/2008,4:18:54,29.62,N,69.056,W
9/27/2008,4:20:54,29.626,N,69.06,W
9/27/2008,4:22:54,29.632,N,69.063,W
9/27/2008,4:24:54,29.638,N,69.067,W
9/27/2008,4:26:54,29.644,N,69.071,W
9/27/2008,4:28:53,29.649,N,69.074,W
9/27/2008,4:30:53,29.655,N,69.078,W
9/27/2008,4:32:53,29.661,N,69.081,W
9/27/2008,4:34:53,29.667,N,69.085,W
9/27/2008,4:36:53,29.673,N,69.088,W
9/27/2008,4:38:53,29.679,N,69.092,W
9/27/2008,4:40:53,29.685,N,69.095,W
9/27/2008,4:42:53,29.69,N,69.099,W
9/27/2008,4:44:54,29.696,N,69.102,W
9/27/2008,4:46:54,29.702,N,69.105,W
9/27/2008,4:48:54,29.708,N,69.108,W
9/27/2008,4:50:54,29.713,N,69.112,W
9/27/2008,4:52:54,29.719,N,69.115,W
9/27/2008,4:54:54,29.725,N,69.118,W
9/27/2008,4:56:54,29.73,N,69.121,W
9/27/2008,4:58:53,29.736,N,69.124,W
9/27/2008,5:00:53,29.742,N,69.128,W
9/27/2008,5:02:53,29.747,N,69.131,W
9/27/2008,5:04:53,29.753,N,69.134,W
9/27/2008,5:06:53,29.759,N,69.137,W
9/27/2008,5:08:53,29.764,N,69.14,W
9/27/2008,5:10:53,29.77,N,69.143,W
9/27/2008,5:12:53,29.775,N,69.146,W
9/27/2008,5:14:54,29.781,N,69.149,W
9/27/2008,5:16:54,29.786,N,69.152,W
9/27/2008,5:18:54,29.792,N,69.155,W
9/27/2008,5:20:54,29.797,N,69.158,W
9/27/2008,5:22:54,29.803,N,69.161,W
9/27/2008,5:24:54,29.808,N,69.163,W
9/27/2008,5:26:54,29.814,N,69.166,W
9/27/2008,5:28:53,29.819,N,69.169,W
9/27/2008,5:30:53,29.825,N,69.172,W
9/27/2008,5:31:40,29.827,N,69.173,W
9/27/2008,5:33:40,29.832,N,69.175,W
9/27/2008,5:35:39,29.836,N,69.177,W
9/27/2008,5:37:39,29.841,N,69.179,W
9/27/2008,5:39:39,29.846,N,69.181,W
9/27/2008,5:41:39,29.851,N,69.184,W
9/27/2008,5:43:39,29.856,N,69.186,W
9/27/2008,5:45:39,29.861,N,69.188,W
9/27/2008,5:47:39,29.866,N,69.191,W
9/27/2008,5:49:39,29.871,N,69.193,W
9/27/2008,5:51:40,29.877,N,69.196,W
9/27/2008,5:53:40,29.882,N,69.199,W
9/27/2008,5:55:40,29.887,N,69.202,W
9/27/2008,5:57:40,29.893,N,69.204,W
9/27/2008,5:59:40,29.899,N,69.207,W
9/27/2008,6:01:40,29.904,N,69.21,W
9/27/2008,6:03:40,29.91,N,69.214,W
9/27/2008,6:05:39,29.916,N,69.217,W
9/27/2008,6:07:39,29.922,N,69.22,W
9/27/2008,6:09:39,29.928,N,69.223,W
9/27/2008,6:11:39,29.934,N,69.227,W
9/27/2008,6:13:29,29.94,N,69.23,W
9/27/2008,6:15:29,29.946,N,69.233,W
9/27/2008,6:17:29,29.951,N,69.236,W
9/27/2008,6:19:29,29.957,N,69.239,W
9/27/2008,6:21:29,29.963,N,69.242,W
9/27/2008,6:23:30,29.969,N,69.246,W
9/27/2008,6:25:30,29.975,N,69.249,W
9/27/2008,6:27:30,29.981,N,69.252,W
9/27/2008,6:29:30,29.987,N,69.256,W
9/27/2008,6:31:30,29.993,N,69.259,W
9/27/2008,6:33:30,30,N,69.263,W
9/27/2008,6:35:30,30.006,N,69.266,W
9/27/2008,6:37:30,30.012,N,69.27,W
9/27/2008,6:39:29,30.019,N,69.274,W
9/27/2008,6:41:29,30.025,N,69.277,W
9/27/2008,6:43:29,30.032,N,69.281,W
9/27/2008,6:45:29,30.038,N,69.285,W
9/27/2008,6:47:29,30.045,N,69.289,W
9/27/2008,6:49:29,30.052,N,69.293,W
9/27/2008,6:51:29,30.059,N,69.297,W
9/27/2008,6:53:30,30.066,N,69.301,W
9/27/2008,6:55:30,30.073,N,69.306,W
9/27/2008,6:57:30,30.08,N,69.31,W
9/27/2008,6:59:30,30.087,N,69.315,W
9/27/2008,7:01:30,30.094,N,69.319,W
9/27/2008,7:03:30,30.102,N,69.324,W
9/27/2008,7:05:30,30.109,N,69.329,W
9/27/2008,7:07:30,30.117,N,69.333,W
9/27/2008,7:09:29,30.125,N,69.338,W
9/27/2008,7:11:29,30.133,N,69.343,W
9/27/2008,7:13:29,30.14,N,69.349,W
9/27/2008,7:15:29,30.148,N,69.354,W
9/27/2008,7:17:29,30.157,N,69.359,W
9/27/2008,7:19:29,30.165,N,69.365,W
9/27/2008,7:21:29,30.173,N,69.37,W
9/27/2008,7:23:30,30.182,N,69.376,W
9/27/2008,7:25:30,30.19,N,69.382,W
9/27/2008,7:27:30,30.199,N,69.387,W
9/27/2008,7:29:30,30.208,N,69.393,W
9/27/2008,7:30:00,30.21,N,69.395,W
9/27/2008,7:31:59,30.217,N,69.399,W
9/27/2008,7:33:59,30.225,N,69.402,W
9/27/2008,7:35:59,30.232,N,69.406,W
9/27/2008,7:37:59,30.239,N,69.41,W
9/27/2008,7:39:59,30.247,N,69.413,W
9/27/2008,7:41:59,30.254,N,69.417,W
9/27/2008,7:43:59,30.262,N,69.42,W
9/27/2008,7:46:00,30.269,N,69.423,W
9/27/2008,7:48:00,30.277,N,69.427,W
9/27/2008,7:50:00,30.284,N,69.43,W
9/27/2008,7:52:00,30.292,N,69.433,W
9/27/2008,7:54:00,30.299,N,69.436,W
9/27/2008,7:56:00,30.307,N,69.439,W
9/27/2008,7:58:00,30.315,N,69.442,W
9/27/2008,8:00:00,30.322,N,69.445,W
9/27/2008,8:01:59,30.33,N,69.448,W
9/27/2008,8:03:59,30.338,N,69.451,W
9/27/2008,8:05:59,30.345,N,69.454,W
9/27/2008,8:07:59,30.353,N,69.457,W
9/27/2008,8:09:59,30.361,N,69.459,W
9/27/2008,8:11:59,30.369,N,69.462,W
9/27/2008,8:13:59,30.377,N,69.464,W
9/27/2008,8:16:00,30.385,N,69.467,W
9/27/2008,8:18:00,30.393,N,69.469,W
9/27/2008,8:20:00,30.401,N,69.471,W
9/27/2008,8:22:00,30.409,N,69.474,W
9/27/2008,8:24:00,30.417,N,69.476,W
9/27/2008,8:26:00,30.425,N,69.478,W
9/27/2008,8:28:00,30.433,N,69.48,W
9/27/2008,8:30:00,30.441,N,69.482,W
9/27/2008,8:31:59,30.449,N,69.483,W
9/27/2008,8:33:59,30.457,N,69.485,W
9/27/2008,8:35:59,30.466,N,69.487,W
9/27/2008,8:37:59,30.474,N,69.488,W
9/27/2008,8:39:59,30.482,N,69.49,W
9/27/2008,8:41:59,30.49,N,69.491,W
9/27/2008,8:43:59,30.499,N,69.493,W
9/27/2008,8:46:00,30.507,N,69.494,W
9/27/2008,8:48:00,30.516,N,69.495,W
9/27/2008,8:50:00,30.524,N,69.496,W
9/27/2008,8:52:00,30.533,N,69.497,W
9/27/2008,8:54:00,30.542,N,69.498,W
9/27/2008,8:56:00,30.55,N,69.499,W
9/27/2008,8:58:00,30.559,N,69.499,W
9/27/2008,9:00:00,30.568,N,69.5,W
9/27/2008,9:01:59,30.576,N,69.5,W
9/27/2008,9:03:59,30.585,N,69.501,W
9/27/2008,9:05:59,30.594,N,69.501,W
9/27/2008,9:07:59,30.603,N,69.501,W
9/27/2008,9:09:59,30.612,N,69.501,W
9/27/2008,9:11:59,30.621,N,69.501,W
9/27/2008,9:13:59,30.63,N,69.501,W
9/27/2008,9:16:00,30.639,N,69.501,W
9/27/2008,9:18:00,30.648,N,69.5,W
9/27/2008,9:20:00,30.657,N,69.5,W
9/27/2008,9:22:00,30.667,N,69.499,W
9/27/2008,9:24:00,30.676,N,69.499,W
9/27/2008,9:26:00,30.685,N,69.498,W
9/27/2008,9:28:00,30.695,N,69.497,W
9/27/2008,9:30:00,30.704,N,69.496,W
9/27/2008,9:31:59,30.714,N,69.495,W
9/27/2008,9:33:59,30.723,N,69.494,W
9/27/2008,9:35:59,30.733,N,69.492,W
9/27/2008,9:37:59,30.742,N,69.491,W
9/27/2008,9:39:59,30.752,N,69.489,W
9/27/2008,9:41:59,30.762,N,69.488,W
9/27/2008,9:43:59,30.771,N,69.486,W
9/27/2008,9:46:00,30.781,N,69.484,W
9/27/2008,9:48:00,30.791,N,69.483,W
9/27/2008,9:50:00,30.801,N,69.481,W
9/27/2008,9:52:00,30.811,N,69.479,W
9/27/2008,9:54:00,30.821,N,69.477,W
9/27/2008,9:56:00,30.831,N,69.474,W
9/27/2008,9:58:00,30.841,N,69.472,W
9/27/2008,10:00:00,30.851,N,69.47,W
9/27/2008,10:01:59,30.861,N,69.468,W
9/27/2008,10:03:59,30.871,N,69.465,W
9/27/2008,10:05:59,30.881,N,69.463,W
9/27/2008,10:07:59,30.892,N,69.46,W
9/27/2008,10:09:59,30.902,N,69.458,W
9/27/2008,10:11:59,30.912,N,69.455,W
9/27/2008,10:13:59,30.923,N,69.453,W
9/27/2008,10:16:00,30.933,N,69.45,W
9/27/2008,10:18:00,30.943,N,69.447,W
9/27/2008,10:20:00,30.954,N,69.444,W
9/27/2008,10:22:00,30.964,N,69.442,W
9/27/2008,10:24:00,30.975,N,69.439,W
9/27/2008,10:26:00,30.985,N,69.436,W
9/27/2008,10:28:00,30.996,N,69.433,W
9/27/2008,10:30:00,31.006,N,69.43,W
9/27/2008,10:31:59,31.017,N,69.427,W
9/27/2008,10:33:59,31.028,N,69.424,W
9/27/2008,10:35:59,31.038,N,69.421,W
9/27/2008,10:37:59,31.049,N,69.418,W
9/27/2008,10:39:59,31.06,N,69.415,W
9/27/2008,10:41:59,31.07,N,69.412,W
9/27/2008,10:43:59,31.081,N,69.409,W
9/27/2008,10:46:00,31.092,N,69.406,W
9/27/2008,10:48:00,31.103,N,69.403,W
9/27/2008,10:50:00,31.114,N,69.4,W
9/27/2008,10:52:00,31.125,N,69.397,W
9/27/2008,10:54:00,31.135,N,69.394,W
9/27/2008,10:56:00,31.146,N,69.391,W
9/27/2008,10:58:00,31.157,N,69.388,W
9/27/2008,11:00:00,31.168,N,69.385,W
9/27/2008,11:01:59,31.179,N,69.382,W
9/27/2008,11:03:59,31.19,N,69.379,W
9/27/2008,11:05:59,31.201,N,69.376,W
9/27/2008,11:07:59,31.212,N,69.373,W
9/27/2008,11:09:59,31.223,N,69.37,W
9/27/2008,11:11:59,31.234,N,69.367,W
9/27/2008,11:13:59,31.245,N,69.364,W
9/27/2008,11:16:00,31.256,N,69.362,W
9/27/2008,11:18:00,31.267,N,69.359,W
9/27/2008,11:20:00,31.278,N,69.356,W
9/27/2008,11:22:00,31.289,N,69.353,W
9/27/2008,11:24:00,31.301,N,69.351,W
9/27/2008,11:26:00,31.312,N,69.348,W
9/27/2008,11:28:00,31.323,N,69.346,W
9/27/2008,11:30:00,31.334,N,69.343,W
9/27/2008,11:31:59,31.345,N,69.341,W
9/27/2008,11:33:59,31.356,N,69.338,W
9/27/2008,11:35:59,31.367,N,69.336,W
9/27/2008,11:37:59,31.379,N,69.334,W
9/27/2008,11:39:59,31.39,N,69.331,W
9/27/2008,11:41:59,31.401,N,69.329,W
9/27/2008,11:43:59,31.412,N,69.327,W
9/27/2008,11:46:00,31.423,N,69.325,W
9/27/2008,11:48:00,31.435,N,69.323,W
9/27/2008,11:50:00,31.446,N,69.322,W
9/27/2008,11:52:00,31.457,N,69.32,W
9/27/2008,11:54:00,31.468,N,69.318,W
9/27/2008,11:56:00,31.479,N,69.317,W
9/27/2008,11:58:00,31.491,N,69.315,W
9/27/2008,12:00:00,31.502,N,69.314,W
9/27/2008,12:01:59,31.513,N,69.312,W
9/27/2008,12:03:59,31.524,N,69.311,W
9/27/2008,12:05:59,31.535,N,69.31,W
9/27/2008,12:07:59,31.547,N,69.309,W
9/27/2008,12:09:59,31.558,N,69.308,W
9/27/2008,12:11:59,31.569,N,69.307,W
9/27/2008,12:13:59,31.58,N,69.307,W
9/27/2008,12:16:00,31.591,N,69.306,W
9/27/2008,12:18:00,31.603,N,69.305,W
9/27/2008,12:20:00,31.614,N,69.305,W
9/27/2008,12:22:00,31.625,N,69.305,W
9/27/2008,12:24:00,31.636,N,69.305,W
9/27/2008,12:26:00,31.647,N,69.305,W
9/27/2008,12:28:00,31.658,N,69.305,W
9/27/2008,12:30:00,31.669,N,69.305,W
9/27/2008,12:31:59,31.68,N,69.306,W
9/27/2008,12:33:59,31.692,N,69.306,W
9/27/2008,12:35:59,31.703,N,69.307,W
9/27/2008,12:37:59,31.714,N,69.308,W
9/27/2008,12:39:59,31.725,N,69.309,W
9/27/2008,12:41:59,31.736,N,69.31,W
9/27/2008,12:43:59,31.747,N,69.311,W
9/27/2008,12:46:00,31.758,N,69.312,W
9/27/2008,12:48:00,31.769,N,69.314,W
9/27/2008,12:50:00,31.78,N,69.315,W
9/27/2008,12:52:00,31.791,N,69.317,W
9/27/2008,12:54:00,31.802,N,69.319,W
9/27/2008,12:56:00,31.813,N,69.321,W
9/27/2008,12:58:00,31.824,N,69.323,W
9/27/2008,13:00:00,31.835,N,69.325,W
9/27/2008,13:01:59,31.846,N,69.327,W
9/27/2008,13:03:59,31.857,N,69.33,W
9/27/2008,13:05:59,31.868,N,69.332,W
9/27/2008,13:07:59,31.879,N,69.335,W
9/27/2008,13:09:59,31.89,N,69.337,W
9/27/2008,13:11:59,31.9,N,69.34,W
9/27/2008,13:13:59,31.911,N,69.343,W
9/27/2008,13:16:00,31.922,N,69.346,W
9/27/2008,13:18:00,31.933,N,69.349,W
9/27/2008,13:20:00,31.944,N,69.353,W
9/27/2008,13:22:00,31.955,N,69.356,W
9/27/2008,13:24:00,31.966,N,69.359,W
9/27/2008,13:26:00,31.977,N,69.363,W
9/27/2008,13:28:00,31.987,N,69.367,W
9/27/2008,13:30:00,31.998,N,69.37,W
9/27/2008,13:31:59,32.009,N,69.374,W
9/27/2008,13:33:59,32.02,N,69.378,W
9/27/2008,13:35:59,32.031,N,69.382,W
9/27/2008,13:37:59,32.041,N,69.386,W
9/27/2008,13:39:59,32.052,N,69.39,W
9/27/2008,13:41:59,32.063,N,69.395,W
9/27/2008,13:43:59,32.074,N,69.399,W
9/27/2008,13:46:00,32.085,N,69.403,W
9/27/2008,13:48:00,32.095,N,69.408,W
9/27/2008,13:50:00,32.106,N,69.413,W
9/27/2008,13:52:00,32.117,N,69.417,W
9/27/2008,13:54:00,32.128,N,69.422,W
9/27/2008,13:56:00,32.138,N,69.427,W
9/27/2008,13:58:00,32.149,N,69.432,W
9/27/2008,14:00:00,32.16,N,69.437,W
9/27/2008,14:01:59,32.171,N,69.442,W
9/27/2008,14:03:59,32.181,N,69.447,W
9/27/2008,14:05:59,32.192,N,69.452,W
9/27/2008,14:07:59,32.203,N,69.457,W
9/27/2008,14:09:59,32.213,N,69.463,W
9/27/2008,14:11:59,32.224,N,69.468,W
9/27/2008,14:13:59,32.235,N,69.474,W
9/27/2008,14:16:00,32.245,N,69.479,W
9/27/2008,14:18:00,32.256,N,69.485,W
9/27/2008,14:20:00,32.267,N,69.49,W
9/27/2008,14:22:00,32.277,N,69.496,W
9/27/2008,14:24:00,32.288,N,69.502,W
9/27/2008,14:26:00,32.299,N,69.508,W
9/27/2008,14:28:00,32.309,N,69.514,W
9/27/2008,14:30:00,32.32,N,69.52,W
9/27/2008,14:31:59,32.331,N,69.526,W
9/27/2008,14:33:59,32.341,N,69.532,W
9/27/2008,14:35:59,32.352,N,69.538,W
9/27/2008,14:37:59,32.363,N,69.544,W
9/27/2008,14:38:04,32.363,N,69.544,W
9/27/2008,14:40:04,32.374,N,69.551,W
9/27/2008,14:42:04,32.384,N,69.557,W
9/27/2008,14:44:05,32.395,N,69.564,W
9/27/2008,14:46:05,32.405,N,69.57,W
9/27/2008,14:48:05,32.416,N,69.577,W
9/27/2008,14:50:05,32.427,N,69.584,W
9/27/2008,14:52:05,32.437,N,69.59,W
9/27/2008,14:54:05,32.448,N,69.597,W
9/27/2008,14:56:05,32.458,N,69.604,W
9/27/2008,14:58:05,32.469,N,69.61,W
9/27/2008,15:00:04,32.479,N,69.617,W
9/27/2008,15:02:04,32.49,N,69.623,W
9/27/2008,15:04:04,32.501,N,69.63,W
9/27/2008,15:06:04,32.511,N,69.637,W
9/27/2008,15:08:04,32.522,N,69.643,W
9/27/2008,15:10:04,32.532,N,69.65,W
9/27/2008,15:12:04,32.543,N,69.656,W
9/27/2008,15:14:05,32.554,N,69.663,W
9/27/2008,15:16:05,32.564,N,69.67,W
9/27/2008,15:18:05,32.575,N,69.676,W
9/27/2008,15:20:05,32.585,N,69.683,W
9/27/2008,15:22:05,32.596,N,69.689,W
9/27/2008,15:24:05,32.607,N,69.696,W
9/27/2008,15:26:05,32.617,N,69.703,W
9/27/2008,15:28:05,32.628,N,69.709,W
9/27/2008,15:30:04,32.638,N,69.716,W
9/27/2008,15:32:04,32.649,N,69.723,W
9/27/2008,15:34:04,32.659,N,69.729,W
9/27/2008,15:36:04,32.67,N,69.736,W
9/27/2008,15:38:04,32.681,N,69.742,W
9/27/2008,15:40:04,32.691,N,69.749,W
9/27/2008,15:40:58,32.696,N,69.752,W
9/27/2008,15:42:59,32.701,N,69.753,W
9/27/2008,15:44:59,32.705,N,69.755,W
9/27/2008,15:46:59,32.71,N,69.756,W
9/27/2008,15:48:59,32.715,N,69.757,W
9/27/2008,15:50:59,32.719,N,69.759,W
9/27/2008,15:52:59,32.724,N,69.76,W
9/27/2008,15:54:59,32.729,N,69.761,W
9/27/2008,15:56:59,32.733,N,69.762,W
9/27/2008,15:58:58,32.738,N,69.764,W
9/27/2008,16:00:58,32.743,N,69.765,W
9/27/2008,16:02:58,32.747,N,69.766,W
9/27/2008,16:04:58,32.752,N,69.768,W
9/27/2008,16:06:58,32.757,N,69.769,W
9/27/2008,16:08:58,32.761,N,69.77,W
9/27/2008,16:10:58,32.766,N,69.772,W
9/27/2008,16:12:59,32.771,N,69.773,W
9/27/2008,16:14:59,32.775,N,69.774,W
9/27/2008,16:16:59,32.78,N,69.776,W
9/27/2008,16:18:59,32.785,N,69.777,W
9/27/2008,16:20:59,32.789,N,69.778,W
9/27/2008,16:22:59,32.794,N,69.779,W
9/27/2008,16:24:59,32.799,N,69.781,W
9/27/2008,16:26:59,32.803,N,69.782,W
9/27/2008,16:28:58,32.808,N,69.783,W
9/27/2008,16:30:58,32.813,N,69.785,W
9/27/2008,16:32:58,32.818,N,69.786,W
9/27/2008,16:34:58,32.822,N,69.787,W
9/27/2008,16:36:58,32.827,N,69.789,W
9/27/2008,16:38:58,32.832,N,69.79,W
9/27/2008,16:40:58,32.836,N,69.791,W
9/27/2008,16:42:59,32.841,N,69.793,W
9/27/2008,16:44:59,32.846,N,69.794,W
9/27/2008,16:45:10,32.846,N,69.794,W
9/27/2008,16:47:11,32.868,N,69.771,W
9/27/2008,16:49:11,32.891,N,69.747,W
9/27/2008,16:51:11,32.913,N,69.724,W
9/27/2008,16:53:11,32.935,N,69.7,W
9/27/2008,16:55:11,32.957,N,69.677,W
9/27/2008,16:57:11,32.98,N,69.654,W
9/27/2008,16:59:11,33.002,N,69.63,W
9/27/2008,17:01:10,33.024,N,69.607,W
9/27/2008,17:03:10,33.046,N,69.583,W
9/27/2008,17:04:29,33.061,N,69.568,W
9/27/2008,17:06:29,33.072,N,69.57,W
9/27/2008,17:08:30,33.082,N,69.571,W
9/27/2008,17:10:30,33.093,N,69.573,W
9/27/2008,17:12:30,33.104,N,69.574,W
9/27/2008,17:14:30,33.114,N,69.576,W
9/27/2008,17:16:30,33.125,N,69.577,W
9/27/2008,17:18:30,33.135,N,69.579,W
9/27/2008,17:20:30,33.146,N,69.58,W
9/27/2008,17:22:30,33.157,N,69.582,W
9/27/2008,17:24:29,33.167,N,69.583,W
9/27/2008,17:26:29,33.178,N,69.585,W
9/27/2008,17:28:29,33.189,N,69.586,W
9/27/2008,17:30:29,33.199,N,69.588,W
9/27/2008,17:32:29,33.21,N,69.59,W
9/27/2008,17:34:29,33.22,N,69.591,W
9/27/2008,17:36:29,33.231,N,69.593,W
9/27/2008,17:38:30,33.242,N,69.594,W
9/27/2008,17:40:30,33.252,N,69.596,W
9/27/2008,17:42:30,33.263,N,69.597,W
9/27/2008,17:44:30,33.274,N,69.599,W
9/27/2008,17:46:30,33.284,N,69.6,W
9/27/2008,17:48:30,33.295,N,69.602,W
9/27/2008,17:50:30,33.306,N,69.603,W
9/27/2008,17:52:30,33.316,N,69.605,W
9/27/2008,17:54:29,33.327,N,69.606,W
9/27/2008,17:56:29,33.337,N,69.608,W
9/27/2008,17:58:29,33.348,N,69.609,W
9/27/2008,18:00:29,33.359,N,69.611,W
9/27/2008,18:02:29,33.369,N,69.613,W
9/27/2008,18:04:29,33.38,N,69.614,W
