Track,for,Karl,2016,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/24/2016,15:28:00,32.448,N,62.343,W,0
9/24/2016,15:30:00,32.452,N,62.333,W,0
9/24/2016,15:31:59,32.456,N,62.323,W,0
9/24/2016,15:33:59,32.46,N,62.312,W,0
9/24/2016,15:35:59,32.464,N,62.302,W,0
9/24/2016,15:37:59,32.468,N,62.292,W,0
9/24/2016,15:39:59,32.473,N,62.282,W,0
9/24/2016,15:41:59,32.477,N,62.272,W,0
9/24/2016,15:43:59,32.482,N,62.261,W,0
9/24/2016,15:46:00,32.486,N,62.251,W,0
9/24/2016,15:48:00,32.49,N,62.241,W,0
9/24/2016,15:50:00,32.495,N,62.23,W,0
9/24/2016,15:52:00,32.5,N,62.22,W,0
9/24/2016,15:54:00,32.504,N,62.21,W,0
9/24/2016,15:56:00,32.509,N,62.199,W,0
9/24/2016,15:58:00,32.514,N,62.189,W,0
9/24/2016,16:00:00,32.518,N,62.178,W,0
9/24/2016,16:01:59,32.523,N,62.168,W,0
9/24/2016,16:03:59,32.528,N,62.157,W,0
9/24/2016,16:05:59,32.533,N,62.147,W,0
9/24/2016,16:07:59,32.538,N,62.136,W,0
9/24/2016,16:09:59,32.543,N,62.126,W,0
9/24/2016,16:11:59,32.548,N,62.115,W,0
9/24/2016,16:13:59,32.553,N,62.104,W,0
9/24/2016,16:16:00,32.558,N,62.094,W,0
9/24/2016,16:18:00,32.563,N,62.083,W,0
9/24/2016,16:20:00,32.569,N,62.072,W,0
9/24/2016,16:22:00,32.574,N,62.062,W,0
9/24/2016,16:24:00,32.579,N,62.051,W,0
9/24/2016,16:26:00,32.585,N,62.04,W,0
9/24/2016,16:28:00,32.59,N,62.029,W,0
9/24/2016,16:30:00,32.596,N,62.018,W,0
9/24/2016,16:31:59,32.601,N,62.007,W,0
9/24/2016,16:33:59,32.607,N,61.996,W,0
9/24/2016,16:35:59,32.613,N,61.985,W,0
9/24/2016,16:37:59,32.618,N,61.974,W,0
9/24/2016,16:39:59,32.624,N,61.963,W,0
9/24/2016,16:41:59,32.63,N,61.952,W,0
9/24/2016,16:43:59,32.636,N,61.941,W,0
9/24/2016,16:46:00,32.642,N,61.93,W,0
9/24/2016,16:48:00,32.648,N,61.919,W,0
9/24/2016,16:50:00,32.654,N,61.908,W,0
9/24/2016,16:52:00,32.66,N,61.897,W,0
9/24/2016,16:54:00,32.666,N,61.886,W,0
9/24/2016,16:56:00,32.673,N,61.874,W,0
9/24/2016,16:58:00,32.679,N,61.863,W,0
9/24/2016,17:00:00,32.685,N,61.852,W,0
9/24/2016,17:01:59,32.692,N,61.84,W,0
9/24/2016,17:03:59,32.698,N,61.829,W,0
9/24/2016,17:05:59,32.705,N,61.818,W,0
9/24/2016,17:07:59,32.711,N,61.806,W,0
9/24/2016,17:09:59,32.718,N,61.795,W,0
9/24/2016,17:11:59,32.725,N,61.783,W,0
9/24/2016,17:13:59,32.731,N,61.772,W,0
9/24/2016,17:16:00,32.738,N,61.76,W,0
9/24/2016,17:18:00,32.745,N,61.749,W,0
9/24/2016,17:20:00,32.752,N,61.737,W,0
9/24/2016,17:22:00,32.759,N,61.726,W,0
9/24/2016,17:24:00,32.766,N,61.714,W,0
9/24/2016,17:26:00,32.773,N,61.702,W,0
9/24/2016,17:28:00,32.78,N,61.691,W,0
9/24/2016,17:30:00,32.787,N,61.679,W,0
9/24/2016,17:31:59,32.794,N,61.667,W,0
9/24/2016,17:33:59,32.801,N,61.655,W,0
9/24/2016,17:35:59,32.809,N,61.644,W,0
9/24/2016,17:37:59,32.816,N,61.632,W,0
9/24/2016,17:39:59,32.823,N,61.62,W,0
9/24/2016,17:41:59,32.831,N,61.608,W,0
9/24/2016,17:43:59,32.838,N,61.596,W,0
9/24/2016,17:46:00,32.846,N,61.584,W,0
9/24/2016,17:48:00,32.854,N,61.572,W,0
9/24/2016,17:50:00,32.861,N,61.56,W,0
9/24/2016,17:52:00,32.869,N,61.548,W,0
9/24/2016,17:54:00,32.877,N,61.536,W,0
9/24/2016,17:56:00,32.884,N,61.524,W,0
9/24/2016,17:58:00,32.892,N,61.512,W,0
9/24/2016,18:00:00,32.9,N,61.5,W,0
9/24/2016,18:01:59,32.908,N,61.488,W,0
9/24/2016,18:03:59,32.916,N,61.476,W,0
9/24/2016,18:05:59,32.924,N,61.464,W,0
9/24/2016,18:07:59,32.932,N,61.451,W,0
9/24/2016,18:09:59,32.94,N,61.439,W,0
9/24/2016,18:11:59,32.948,N,61.427,W,0
9/24/2016,18:13:59,32.956,N,61.415,W,0
9/24/2016,18:16:00,32.964,N,61.402,W,0
9/24/2016,18:18:00,32.973,N,61.39,W,0
9/24/2016,18:20:00,32.981,N,61.378,W,0
9/24/2016,18:22:00,32.989,N,61.365,W,0
9/24/2016,18:24:00,32.998,N,61.353,W,0
9/24/2016,18:26:00,33.006,N,61.341,W,0
9/24/2016,18:28:00,33.015,N,61.328,W,0
9/24/2016,18:30:00,33.023,N,61.316,W,0
9/24/2016,18:31:59,33.032,N,61.303,W,0
9/24/2016,18:33:59,33.04,N,61.291,W,0
9/24/2016,18:35:59,33.049,N,61.278,W,0
9/24/2016,18:37:59,33.058,N,61.266,W,0
9/24/2016,18:39:59,33.066,N,61.253,W,0
9/24/2016,18:41:59,33.075,N,61.241,W,0
9/24/2016,18:43:59,33.084,N,61.228,W,0
9/24/2016,18:46:00,33.093,N,61.215,W,0
9/24/2016,18:48:00,33.101,N,61.203,W,0
9/24/2016,18:50:00,33.11,N,61.19,W,0
9/24/2016,18:52:00,33.119,N,61.178,W,0
9/24/2016,18:54:00,33.128,N,61.165,W,0
9/24/2016,18:56:00,33.137,N,61.152,W,0
9/24/2016,18:58:00,33.146,N,61.139,W,0
9/24/2016,19:00:00,33.155,N,61.127,W,0
9/24/2016,19:01:59,33.164,N,61.114,W,0
9/24/2016,19:03:59,33.174,N,61.101,W,0
9/24/2016,19:05:59,33.183,N,61.088,W,0
9/24/2016,19:07:59,33.192,N,61.076,W,0
9/24/2016,19:09:59,33.201,N,61.063,W,0
9/24/2016,19:11:59,33.211,N,61.05,W,0
9/24/2016,19:13:59,33.22,N,61.037,W,0
9/24/2016,19:16:00,33.229,N,61.024,W,0
9/24/2016,19:18:00,33.239,N,61.011,W,0
9/24/2016,19:20:00,33.248,N,60.998,W,0
9/24/2016,19:22:00,33.257,N,60.985,W,0
9/24/2016,19:24:00,33.267,N,60.972,W,0
9/24/2016,19:26:00,33.276,N,60.959,W,0
9/24/2016,19:28:00,33.286,N,60.946,W,0
9/24/2016,19:30:00,33.296,N,60.933,W,0
9/24/2016,19:31:59,33.305,N,60.92,W,0
9/24/2016,19:33:59,33.315,N,60.907,W,0
9/24/2016,19:35:59,33.324,N,60.894,W,0
9/24/2016,19:37:59,33.334,N,60.881,W,0
9/24/2016,19:39:59,33.344,N,60.868,W,0
9/24/2016,19:41:59,33.354,N,60.855,W,0
9/24/2016,19:43:59,33.363,N,60.842,W,0
9/24/2016,19:46:00,33.373,N,60.829,W,0
9/24/2016,19:48:00,33.383,N,60.816,W,0
9/24/2016,19:50:00,33.393,N,60.803,W,0
9/24/2016,19:52:00,33.403,N,60.789,W,0
9/24/2016,19:54:00,33.413,N,60.776,W,0
9/24/2016,19:56:00,33.423,N,60.763,W,0
9/24/2016,19:58:00,33.433,N,60.75,W,0
9/24/2016,20:00:00,33.443,N,60.737,W,0
9/24/2016,20:01:59,33.453,N,60.723,W,0
9/24/2016,20:03:59,33.463,N,60.71,W,0
9/24/2016,20:05:59,33.473,N,60.697,W,0
9/24/2016,20:07:59,33.483,N,60.683,W,0
9/24/2016,20:09:59,33.493,N,60.67,W,0
9/24/2016,20:11:59,33.503,N,60.657,W,0
9/24/2016,20:13:59,33.513,N,60.644,W,0
9/24/2016,20:16:00,33.524,N,60.63,W,0
9/24/2016,20:18:00,33.534,N,60.617,W,0
9/24/2016,20:20:00,33.544,N,60.604,W,0
9/24/2016,20:22:00,33.554,N,60.59,W,0
9/24/2016,20:24:00,33.565,N,60.577,W,0
9/24/2016,20:26:00,33.575,N,60.563,W,0
9/24/2016,20:28:00,33.585,N,60.55,W,0
9/24/2016,20:30:00,33.596,N,60.537,W,0
9/24/2016,20:31:59,33.606,N,60.523,W,0
9/24/2016,20:33:59,33.616,N,60.51,W,0
9/24/2016,20:35:59,33.627,N,60.496,W,0
9/24/2016,20:37:59,33.637,N,60.483,W,0
9/24/2016,20:39:59,33.648,N,60.469,W,0
9/24/2016,20:41:59,33.658,N,60.456,W,0
9/24/2016,20:43:59,33.669,N,60.442,W,0
9/24/2016,20:46:00,33.679,N,60.429,W,0
9/24/2016,20:48:00,33.69,N,60.415,W,0
9/24/2016,20:50:00,33.7,N,60.402,W,0
9/24/2016,20:52:00,33.711,N,60.388,W,0
9/24/2016,20:54:00,33.721,N,60.375,W,0
9/24/2016,20:56:00,33.732,N,60.361,W,0
9/24/2016,20:58:00,33.743,N,60.348,W,0
9/24/2016,21:00:00,33.753,N,60.334,W,0
9/24/2016,21:01:59,33.764,N,60.321,W,0
9/24/2016,21:03:59,33.775,N,60.307,W,0
9/24/2016,21:05:59,33.785,N,60.293,W,0
9/24/2016,21:07:59,33.796,N,60.28,W,0
9/24/2016,21:09:59,33.807,N,60.266,W,0
9/24/2016,21:11:59,33.817,N,60.253,W,0
9/24/2016,21:13:59,33.828,N,60.239,W,0
9/24/2016,21:16:00,33.839,N,60.225,W,0
9/24/2016,21:18:00,33.85,N,60.212,W,0
9/24/2016,21:20:00,33.86,N,60.198,W,0
9/24/2016,21:22:00,33.871,N,60.184,W,0
9/24/2016,21:24:00,33.882,N,60.171,W,0
9/24/2016,21:26:00,33.893,N,60.157,W,0
9/24/2016,21:28:00,33.904,N,60.143,W,0
9/24/2016,21:30:00,33.915,N,60.13,W,0
9/24/2016,21:31:59,33.925,N,60.116,W,0
9/24/2016,21:33:59,33.936,N,60.102,W,0
9/24/2016,21:35:59,33.947,N,60.089,W,0
9/24/2016,21:37:59,33.958,N,60.075,W,0
9/24/2016,21:39:59,33.969,N,60.061,W,0
9/24/2016,21:41:59,33.98,N,60.048,W,0
9/24/2016,21:43:59,33.991,N,60.034,W,0
9/24/2016,21:46:00,34.002,N,60.02,W,0
9/24/2016,21:48:00,34.013,N,60.006,W,0
9/24/2016,21:50:00,34.024,N,59.993,W,0
9/24/2016,21:52:00,34.035,N,59.979,W,0
9/24/2016,21:54:00,34.046,N,59.965,W,0
9/24/2016,21:56:00,34.056,N,59.951,W,0
9/24/2016,21:58:00,34.067,N,59.938,W,0
9/24/2016,22:00:00,34.078,N,59.924,W,0
9/24/2016,22:01:59,34.089,N,59.91,W,0
9/24/2016,22:03:59,34.1,N,59.896,W,0
9/24/2016,22:05:59,34.111,N,59.883,W,0
9/24/2016,22:07:59,34.122,N,59.869,W,0
9/24/2016,22:09:59,34.133,N,59.855,W,0
9/24/2016,22:11:59,34.144,N,59.841,W,0
9/24/2016,22:13:59,34.155,N,59.828,W,0
9/24/2016,22:16:00,34.166,N,59.814,W,0
9/24/2016,22:18:00,34.178,N,59.8,W,0
9/24/2016,22:20:00,34.189,N,59.786,W,0
9/24/2016,22:22:00,34.2,N,59.773,W,0
9/24/2016,22:24:00,34.211,N,59.759,W,0
9/24/2016,22:26:00,34.222,N,59.745,W,0
9/24/2016,22:28:00,34.233,N,59.731,W,0
9/24/2016,22:30:00,34.244,N,59.717,W,0
9/24/2016,22:31:59,34.255,N,59.704,W,0
9/24/2016,22:33:59,34.266,N,59.69,W,0
9/24/2016,22:35:59,34.277,N,59.676,W,0
9/24/2016,22:37:59,34.288,N,59.662,W,0
9/24/2016,22:39:59,34.299,N,59.649,W,0
