Track,for,Karen,2013,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/2/2013,22:40:59,20.173,N,86.49,W,0
10/2/2013,22:43:00,20.18,N,86.49,W,0
10/2/2013,22:45:00,20.187,N,86.491,W,0
10/2/2013,22:46:59,20.194,N,86.492,W,0
10/2/2013,22:49:00,20.201,N,86.493,W,0
10/2/2013,22:51:00,20.208,N,86.494,W,0
10/2/2013,22:52:59,20.215,N,86.494,W,0
10/2/2013,22:54:59,20.222,N,86.495,W,0
10/2/2013,22:57:00,20.229,N,86.496,W,0
10/2/2013,22:59:00,20.236,N,86.497,W,0
10/2/2013,23:00:59,20.243,N,86.497,W,0
10/2/2013,23:02:59,20.249,N,86.498,W,0
10/2/2013,23:05:00,20.256,N,86.499,W,0
10/2/2013,23:07:00,20.263,N,86.5,W,0
10/2/2013,23:08:59,20.27,N,86.5,W,0
10/2/2013,23:10:59,20.277,N,86.501,W,0
10/2/2013,23:13:00,20.284,N,86.502,W,0
10/2/2013,23:15:00,20.291,N,86.503,W,0
10/2/2013,23:16:59,20.298,N,86.504,W,0
10/2/2013,23:19:00,20.305,N,86.504,W,0
10/2/2013,23:21:00,20.312,N,86.505,W,0
10/2/2013,23:22:59,20.319,N,86.506,W,0
10/2/2013,23:24:59,20.326,N,86.507,W,0
10/2/2013,23:27:00,20.332,N,86.507,W,0
10/2/2013,23:29:00,20.339,N,86.508,W,0
10/2/2013,23:30:59,20.346,N,86.509,W,0
10/2/2013,23:32:59,20.353,N,86.51,W,0
10/2/2013,23:35:00,20.36,N,86.511,W,0
10/2/2013,23:37:00,20.367,N,86.511,W,0
10/2/2013,23:38:59,20.374,N,86.512,W,0
10/2/2013,23:40:59,20.381,N,86.513,W,0
10/2/2013,23:43:00,20.388,N,86.514,W,0
10/2/2013,23:45:00,20.395,N,86.515,W,0
10/2/2013,23:46:59,20.401,N,86.515,W,0
10/2/2013,23:49:00,20.408,N,86.516,W,0
10/2/2013,23:51:00,20.415,N,86.517,W,0
10/2/2013,23:52:59,20.422,N,86.518,W,0
10/2/2013,23:54:59,20.429,N,86.519,W,0
10/2/2013,23:57:00,20.436,N,86.519,W,0
10/2/2013,23:59:00,20.443,N,86.52,W,0
10/3/2013,0:00:59,20.449,N,86.521,W,0
10/3/2013,0:02:59,20.456,N,86.522,W,0
10/3/2013,0:05:00,20.463,N,86.523,W,0
10/3/2013,0:07:00,20.47,N,86.524,W,0
10/3/2013,0:08:59,20.477,N,86.524,W,0
10/3/2013,0:10:59,20.484,N,86.525,W,0
10/3/2013,0:13:00,20.491,N,86.526,W,0
10/3/2013,0:15:00,20.497,N,86.527,W,0
10/3/2013,0:16:59,20.504,N,86.528,W,0
10/3/2013,0:19:00,20.511,N,86.529,W,0
10/3/2013,0:21:00,20.518,N,86.529,W,0
10/3/2013,0:22:59,20.525,N,86.53,W,0
10/3/2013,0:24:59,20.531,N,86.531,W,0
10/3/2013,0:27:00,20.538,N,86.532,W,0
10/3/2013,0:29:00,20.545,N,86.533,W,0
10/3/2013,0:30:59,20.552,N,86.534,W,0
10/3/2013,0:32:59,20.558,N,86.535,W,0
10/3/2013,0:35:00,20.565,N,86.536,W,0
10/3/2013,0:37:00,20.572,N,86.536,W,0
10/3/2013,0:38:59,20.579,N,86.537,W,0
10/3/2013,0:40:59,20.586,N,86.538,W,0
10/3/2013,0:43:00,20.592,N,86.539,W,0
10/3/2013,0:45:00,20.599,N,86.54,W,0
10/3/2013,0:46:59,20.606,N,86.541,W,0
10/3/2013,0:49:00,20.612,N,86.542,W,0
10/3/2013,0:51:00,20.619,N,86.543,W,0
10/3/2013,0:52:59,20.626,N,86.544,W,0
10/3/2013,0:54:59,20.633,N,86.545,W,0
10/3/2013,0:57:00,20.639,N,86.546,W,0
10/3/2013,0:59:00,20.646,N,86.547,W,0
10/3/2013,1:00:59,20.653,N,86.548,W,0
10/3/2013,1:02:59,20.659,N,86.549,W,0
10/3/2013,1:05:00,20.666,N,86.549,W,0
10/3/2013,1:07:00,20.673,N,86.55,W,0
10/3/2013,1:08:59,20.679,N,86.551,W,0
10/3/2013,1:10:59,20.686,N,86.552,W,0
10/3/2013,1:13:00,20.693,N,86.553,W,0
10/3/2013,1:15:00,20.699,N,86.554,W,0
10/3/2013,1:16:59,20.706,N,86.555,W,0
10/3/2013,1:19:00,20.712,N,86.556,W,0
10/3/2013,1:21:00,20.719,N,86.557,W,0
10/3/2013,1:22:59,20.726,N,86.558,W,0
10/3/2013,1:24:59,20.732,N,86.559,W,0
10/3/2013,1:27:00,20.739,N,86.56,W,0
10/3/2013,1:29:00,20.745,N,86.562,W,0
10/3/2013,1:30:59,20.752,N,86.563,W,0
10/3/2013,1:32:59,20.758,N,86.564,W,0
10/3/2013,1:35:00,20.765,N,86.565,W,0
10/3/2013,1:37:00,20.771,N,86.566,W,0
10/3/2013,1:38:59,20.778,N,86.567,W,0
10/3/2013,1:40:59,20.784,N,86.568,W,0
10/3/2013,1:43:00,20.791,N,86.569,W,0
10/3/2013,1:45:00,20.797,N,86.57,W,0
10/3/2013,1:46:59,20.804,N,86.571,W,0
10/3/2013,1:49:00,20.81,N,86.572,W,0
10/3/2013,1:51:00,20.817,N,86.573,W,0
10/3/2013,1:52:59,20.823,N,86.575,W,0
10/3/2013,1:54:59,20.83,N,86.576,W,0
10/3/2013,1:57:00,20.836,N,86.577,W,0
10/3/2013,1:59:00,20.842,N,86.578,W,0
10/3/2013,2:00:59,20.849,N,86.579,W,0
10/3/2013,2:02:59,20.855,N,86.58,W,0
10/3/2013,2:05:00,20.862,N,86.581,W,0
10/3/2013,2:07:00,20.868,N,86.583,W,0
10/3/2013,2:08:59,20.874,N,86.584,W,0
10/3/2013,2:10:59,20.881,N,86.585,W,0
10/3/2013,2:13:00,20.887,N,86.586,W,0
10/3/2013,2:15:00,20.893,N,86.587,W,0
10/3/2013,2:16:59,20.9,N,86.589,W,0
10/3/2013,2:19:00,20.906,N,86.59,W,0
10/3/2013,2:21:00,20.912,N,86.591,W,0
10/3/2013,2:22:59,20.918,N,86.592,W,0
10/3/2013,2:24:59,20.925,N,86.594,W,0
10/3/2013,2:27:00,20.931,N,86.595,W,0
10/3/2013,2:29:00,20.937,N,86.596,W,0
10/3/2013,2:30:59,20.943,N,86.597,W,0
10/3/2013,2:32:59,20.95,N,86.599,W,0
10/3/2013,2:35:00,20.956,N,86.6,W,0
10/3/2013,2:37:00,20.962,N,86.601,W,0
10/3/2013,2:38:59,20.968,N,86.603,W,0
10/3/2013,2:40:59,20.974,N,86.604,W,0
10/3/2013,2:43:00,20.98,N,86.605,W,0
10/3/2013,2:45:00,20.986,N,86.607,W,0
10/3/2013,2:46:59,20.993,N,86.608,W,0
10/3/2013,2:49:00,20.999,N,86.61,W,0
10/3/2013,2:51:00,21.005,N,86.611,W,0
10/3/2013,2:52:59,21.011,N,86.612,W,0
10/3/2013,2:54:59,21.017,N,86.614,W,0
10/3/2013,2:57:00,21.023,N,86.615,W,0
10/3/2013,2:59:00,21.029,N,86.617,W,0
10/3/2013,3:00:59,21.035,N,86.618,W,0
10/3/2013,3:02:59,21.041,N,86.619,W,0
10/3/2013,3:05:00,21.047,N,86.621,W,0
10/3/2013,3:07:00,21.053,N,86.622,W,0
10/3/2013,3:08:59,21.059,N,86.624,W,0
10/3/2013,3:10:59,21.065,N,86.625,W,0
10/3/2013,3:13:00,21.071,N,86.627,W,0
10/3/2013,3:15:00,21.077,N,86.628,W,0
10/3/2013,3:16:59,21.083,N,86.63,W,0
10/3/2013,3:19:00,21.088,N,86.631,W,0
10/3/2013,3:21:00,21.094,N,86.633,W,0
10/3/2013,3:22:59,21.1,N,86.635,W,0
10/3/2013,3:24:59,21.106,N,86.636,W,0
10/3/2013,3:27:00,21.112,N,86.638,W,0
10/3/2013,3:29:00,21.118,N,86.639,W,0
10/3/2013,3:30:59,21.123,N,86.641,W,0
10/3/2013,3:32:59,21.129,N,86.643,W,0
10/3/2013,3:35:00,21.135,N,86.644,W,0
10/3/2013,3:37:00,21.141,N,86.646,W,0
10/3/2013,3:38:59,21.146,N,86.647,W,0
10/3/2013,3:40:59,21.152,N,86.649,W,0
10/3/2013,3:43:00,21.158,N,86.651,W,0
10/3/2013,3:45:00,21.163,N,86.652,W,0
10/3/2013,3:46:59,21.169,N,86.654,W,0
10/3/2013,3:49:00,21.175,N,86.656,W,0
10/3/2013,3:51:00,21.18,N,86.658,W,0
10/3/2013,3:52:59,21.186,N,86.659,W,0
10/3/2013,3:54:59,21.191,N,86.661,W,0
10/3/2013,3:57:00,21.197,N,86.663,W,0
10/3/2013,3:59:00,21.202,N,86.665,W,0
10/3/2013,4:00:59,21.208,N,86.666,W,0
10/3/2013,4:02:59,21.213,N,86.668,W,0
10/3/2013,4:05:00,21.219,N,86.67,W,0
10/3/2013,4:07:00,21.224,N,86.672,W,0
10/3/2013,4:08:59,21.23,N,86.674,W,0
10/3/2013,4:10:59,21.235,N,86.676,W,0
10/3/2013,4:13:00,21.241,N,86.678,W,0
10/3/2013,4:15:00,21.246,N,86.679,W,0
10/3/2013,4:16:59,21.251,N,86.681,W,0
10/3/2013,4:19:00,21.257,N,86.683,W,0
10/3/2013,4:21:00,21.262,N,86.685,W,0
10/3/2013,4:22:59,21.268,N,86.687,W,0
10/3/2013,4:24:59,21.273,N,86.689,W,0
10/3/2013,4:27:00,21.278,N,86.691,W,0
10/3/2013,4:29:00,21.283,N,86.693,W,0
10/3/2013,4:30:59,21.289,N,86.695,W,0
10/3/2013,4:32:59,21.294,N,86.697,W,0
10/3/2013,4:35:00,21.299,N,86.699,W,0
