Track,for,Ike,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/8/2008,21:11:59,21.532,N,79.796,W
9/8/2008,21:13:59,21.533,N,79.803,W
9/8/2008,21:16:00,21.535,N,79.809,W
9/8/2008,21:18:00,21.536,N,79.816,W
9/8/2008,21:20:00,21.538,N,79.823,W
9/8/2008,21:22:00,21.54,N,79.83,W
9/8/2008,21:24:00,21.541,N,79.837,W
9/8/2008,21:26:00,21.543,N,79.844,W
9/8/2008,21:28:00,21.544,N,79.851,W
9/8/2008,21:30:00,21.546,N,79.857,W
9/8/2008,21:31:59,21.548,N,79.864,W
9/8/2008,21:33:59,21.549,N,79.871,W
9/8/2008,21:35:59,21.551,N,79.878,W
9/8/2008,21:37:59,21.552,N,79.885,W
9/8/2008,21:39:59,21.554,N,79.891,W
9/8/2008,21:41:59,21.555,N,79.898,W
9/8/2008,21:43:59,21.557,N,79.905,W
9/8/2008,21:46:00,21.559,N,79.912,W
9/8/2008,21:48:00,21.56,N,79.919,W
9/8/2008,21:50:00,21.562,N,79.926,W
9/8/2008,21:52:00,21.563,N,79.932,W
9/8/2008,21:54:00,21.565,N,79.939,W
9/8/2008,21:56:00,21.566,N,79.946,W
9/8/2008,21:58:00,21.568,N,79.953,W
9/8/2008,22:00:00,21.57,N,79.959,W
9/8/2008,22:01:59,21.571,N,79.966,W
9/8/2008,22:03:59,21.573,N,79.973,W
9/8/2008,22:05:59,21.574,N,79.98,W
9/8/2008,22:07:59,21.576,N,79.987,W
9/8/2008,22:09:59,21.577,N,79.993,W
9/8/2008,22:11:59,21.579,N,80,W
9/8/2008,22:13:59,21.581,N,80.007,W
9/8/2008,22:16:00,21.582,N,80.014,W
9/8/2008,22:18:00,21.584,N,80.02,W
9/8/2008,22:20:00,21.585,N,80.027,W
9/8/2008,22:22:00,21.587,N,80.034,W
9/8/2008,22:24:00,21.588,N,80.041,W
9/8/2008,22:26:00,21.59,N,80.047,W
9/8/2008,22:28:00,21.591,N,80.054,W
9/8/2008,22:30:00,21.593,N,80.061,W
9/8/2008,22:31:59,21.594,N,80.068,W
9/8/2008,22:33:59,21.596,N,80.074,W
9/8/2008,22:35:59,21.598,N,80.081,W
9/8/2008,22:37:59,21.599,N,80.088,W
9/8/2008,22:39:59,21.601,N,80.094,W
9/8/2008,22:41:59,21.602,N,80.101,W
9/8/2008,22:43:59,21.604,N,80.108,W
9/8/2008,22:46:00,21.605,N,80.115,W
9/8/2008,22:48:00,21.607,N,80.121,W
9/8/2008,22:50:00,21.608,N,80.128,W
9/8/2008,22:52:00,21.61,N,80.135,W
9/8/2008,22:54:00,21.611,N,80.141,W
9/8/2008,22:56:00,21.613,N,80.148,W
9/8/2008,22:58:00,21.614,N,80.155,W
9/8/2008,23:00:00,21.616,N,80.161,W
9/8/2008,23:01:59,21.617,N,80.168,W
9/8/2008,23:03:59,21.619,N,80.175,W
9/8/2008,23:05:59,21.62,N,80.182,W
9/8/2008,23:07:59,21.622,N,80.188,W
9/8/2008,23:09:59,21.623,N,80.195,W
9/8/2008,23:11:59,21.625,N,80.202,W
9/8/2008,23:13:59,21.626,N,80.208,W
9/8/2008,23:16:00,21.628,N,80.215,W
9/8/2008,23:18:00,21.63,N,80.222,W
9/8/2008,23:20:00,21.631,N,80.228,W
9/8/2008,23:22:00,21.633,N,80.235,W
9/8/2008,23:24:00,21.634,N,80.241,W
9/8/2008,23:26:00,21.636,N,80.248,W
9/8/2008,23:28:00,21.637,N,80.255,W
9/8/2008,23:30:00,21.639,N,80.261,W
9/8/2008,23:31:59,21.64,N,80.268,W
9/8/2008,23:33:59,21.642,N,80.275,W
9/8/2008,23:35:59,21.643,N,80.281,W
9/8/2008,23:37:59,21.645,N,80.288,W
9/8/2008,23:39:59,21.646,N,80.295,W
9/8/2008,23:41:59,21.648,N,80.301,W
9/8/2008,23:43:59,21.649,N,80.308,W
9/8/2008,23:46:00,21.651,N,80.314,W
9/8/2008,23:48:00,21.652,N,80.321,W
9/8/2008,23:50:00,21.654,N,80.328,W
9/8/2008,23:52:00,21.655,N,80.334,W
9/8/2008,23:54:00,21.656,N,80.341,W
9/8/2008,23:56:00,21.658,N,80.348,W
9/8/2008,23:58:00,21.659,N,80.354,W
9/9/2008,0:00:00,21.661,N,80.361,W
9/9/2008,0:01:59,21.662,N,80.367,W
9/9/2008,0:03:59,21.664,N,80.374,W
9/9/2008,0:05:59,21.665,N,80.381,W
9/9/2008,0:07:59,21.667,N,80.387,W
9/9/2008,0:09:59,21.668,N,80.394,W
9/9/2008,0:11:59,21.67,N,80.4,W
9/9/2008,0:13:59,21.671,N,80.407,W
9/9/2008,0:16:00,21.673,N,80.413,W
9/9/2008,0:18:00,21.674,N,80.42,W
9/9/2008,0:20:00,21.676,N,80.427,W
9/9/2008,0:22:00,21.677,N,80.433,W
9/9/2008,0:24:00,21.679,N,80.44,W
9/9/2008,0:26:00,21.68,N,80.446,W
9/9/2008,0:28:00,21.682,N,80.453,W
9/9/2008,0:30:00,21.683,N,80.459,W
9/9/2008,0:31:59,21.685,N,80.466,W
9/9/2008,0:33:59,21.686,N,80.473,W
9/9/2008,0:35:59,21.687,N,80.479,W
9/9/2008,0:37:59,21.689,N,80.486,W
9/9/2008,0:39:59,21.69,N,80.492,W
9/9/2008,0:41:59,21.692,N,80.499,W
9/9/2008,0:43:59,21.693,N,80.505,W
9/9/2008,0:46:00,21.695,N,80.512,W
9/9/2008,0:48:00,21.696,N,80.518,W
9/9/2008,0:50:00,21.698,N,80.525,W
9/9/2008,0:52:00,21.699,N,80.531,W
9/9/2008,0:54:00,21.701,N,80.538,W
9/9/2008,0:56:00,21.702,N,80.545,W
9/9/2008,0:58:00,21.704,N,80.551,W
9/9/2008,1:00:00,21.705,N,80.558,W
9/9/2008,1:01:59,21.706,N,80.564,W
9/9/2008,1:03:59,21.708,N,80.571,W
9/9/2008,1:05:59,21.709,N,80.577,W
9/9/2008,1:07:59,21.711,N,80.584,W
9/9/2008,1:09:59,21.712,N,80.59,W
9/9/2008,1:11:59,21.714,N,80.597,W
9/9/2008,1:13:59,21.715,N,80.603,W
9/9/2008,1:16:00,21.717,N,80.61,W
9/9/2008,1:18:00,21.718,N,80.616,W
9/9/2008,1:20:00,21.719,N,80.623,W
9/9/2008,1:22:00,21.721,N,80.629,W
9/9/2008,1:24:00,21.722,N,80.636,W
9/9/2008,1:26:00,21.724,N,80.642,W
9/9/2008,1:28:00,21.725,N,80.649,W
9/9/2008,1:30:00,21.727,N,80.655,W
9/9/2008,1:31:59,21.728,N,80.662,W
9/9/2008,1:33:59,21.73,N,80.668,W
9/9/2008,1:35:59,21.731,N,80.675,W
9/9/2008,1:37:59,21.732,N,80.681,W
9/9/2008,1:39:59,21.734,N,80.688,W
9/9/2008,1:41:59,21.735,N,80.694,W
9/9/2008,1:43:59,21.737,N,80.701,W
9/9/2008,1:46:00,21.738,N,80.707,W
9/9/2008,1:48:00,21.74,N,80.714,W
9/9/2008,1:50:00,21.741,N,80.72,W
9/9/2008,1:52:00,21.742,N,80.726,W
9/9/2008,1:54:00,21.744,N,80.733,W
9/9/2008,1:56:00,21.745,N,80.739,W
9/9/2008,1:58:00,21.747,N,80.746,W
9/9/2008,2:00:00,21.748,N,80.752,W
9/9/2008,2:01:59,21.75,N,80.759,W
9/9/2008,2:03:59,21.751,N,80.765,W
9/9/2008,2:05:59,21.752,N,80.772,W
9/9/2008,2:07:59,21.754,N,80.778,W
9/9/2008,2:09:59,21.755,N,80.785,W
9/9/2008,2:11:59,21.757,N,80.791,W
9/9/2008,2:13:59,21.758,N,80.798,W
9/9/2008,2:16:00,21.759,N,80.804,W
9/9/2008,2:18:00,21.761,N,80.81,W
9/9/2008,2:20:00,21.762,N,80.817,W
9/9/2008,2:22:00,21.764,N,80.823,W
9/9/2008,2:24:00,21.765,N,80.83,W
9/9/2008,2:26:00,21.767,N,80.836,W
9/9/2008,2:28:00,21.768,N,80.843,W
9/9/2008,2:30:00,21.769,N,80.849,W
9/9/2008,2:31:59,21.771,N,80.855,W
9/9/2008,2:33:59,21.772,N,80.862,W
9/9/2008,2:35:59,21.774,N,80.868,W
9/9/2008,2:37:59,21.775,N,80.875,W
9/9/2008,2:39:59,21.776,N,80.881,W
9/9/2008,2:41:59,21.778,N,80.888,W
9/9/2008,2:43:59,21.779,N,80.894,W
9/9/2008,2:46:00,21.781,N,80.9,W
9/9/2008,2:48:00,21.782,N,80.907,W
9/9/2008,2:50:00,21.783,N,80.913,W
9/9/2008,2:52:00,21.785,N,80.92,W
9/9/2008,2:54:00,21.786,N,80.926,W
9/9/2008,2:56:00,21.788,N,80.933,W
9/9/2008,2:58:00,21.789,N,80.939,W
9/9/2008,3:00:00,21.79,N,80.945,W
9/9/2008,3:01:59,21.792,N,80.952,W
9/9/2008,3:03:59,21.793,N,80.958,W
9/9/2008,3:05:59,21.795,N,80.965,W
9/9/2008,3:07:59,21.796,N,80.971,W
9/9/2008,3:09:59,21.797,N,80.977,W
9/9/2008,3:11:59,21.799,N,80.984,W
9/9/2008,3:13:59,21.8,N,80.99,W
9/9/2008,3:16:00,21.802,N,80.997,W
9/9/2008,3:18:00,21.803,N,81.003,W
9/9/2008,3:20:00,21.804,N,81.009,W
9/9/2008,3:22:00,21.806,N,81.016,W
9/9/2008,3:24:00,21.807,N,81.022,W
9/9/2008,3:26:00,21.809,N,81.029,W
9/9/2008,3:28:00,21.81,N,81.035,W
9/9/2008,3:30:00,21.811,N,81.041,W
9/9/2008,3:31:59,21.813,N,81.048,W
9/9/2008,3:33:59,21.814,N,81.054,W
9/9/2008,3:35:59,21.816,N,81.061,W
9/9/2008,3:37:59,21.817,N,81.067,W
9/9/2008,3:39:59,21.818,N,81.073,W
9/9/2008,3:41:59,21.82,N,81.08,W
9/9/2008,3:43:59,21.821,N,81.086,W
9/9/2008,3:46:00,21.822,N,81.092,W
9/9/2008,3:48:00,21.824,N,81.099,W
9/9/2008,3:50:00,21.825,N,81.105,W
9/9/2008,3:52:00,21.827,N,81.112,W
9/9/2008,3:54:00,21.828,N,81.118,W
9/9/2008,3:56:00,21.829,N,81.124,W
9/9/2008,3:58:00,21.831,N,81.131,W
9/9/2008,4:00:00,21.832,N,81.137,W
9/9/2008,4:01:59,21.834,N,81.143,W
9/9/2008,4:03:59,21.835,N,81.15,W
9/9/2008,4:05:59,21.836,N,81.156,W
9/9/2008,4:07:59,21.838,N,81.162,W
9/9/2008,4:09:59,21.839,N,81.169,W
9/9/2008,4:11:59,21.84,N,81.175,W
9/9/2008,4:13:59,21.842,N,81.182,W
9/9/2008,4:16:00,21.843,N,81.188,W
9/9/2008,4:18:00,21.845,N,81.194,W
9/9/2008,4:20:00,21.846,N,81.201,W
9/9/2008,4:22:00,21.847,N,81.207,W
9/9/2008,4:24:00,21.849,N,81.213,W
9/9/2008,4:26:00,21.85,N,81.22,W
9/9/2008,4:28:00,21.851,N,81.226,W
9/9/2008,4:30:00,21.853,N,81.232,W
9/9/2008,4:31:59,21.854,N,81.239,W
9/9/2008,4:33:59,21.856,N,81.245,W
9/9/2008,4:35:59,21.857,N,81.251,W
9/9/2008,4:37:59,21.858,N,81.258,W
9/9/2008,4:39:59,21.86,N,81.264,W
9/9/2008,4:41:59,21.861,N,81.271,W
9/9/2008,4:43:59,21.862,N,81.277,W
9/9/2008,4:46:00,21.864,N,81.283,W
9/9/2008,4:48:00,21.865,N,81.29,W
9/9/2008,4:50:00,21.867,N,81.296,W
9/9/2008,4:52:00,21.868,N,81.302,W
9/9/2008,4:54:00,21.869,N,81.309,W
9/9/2008,4:56:00,21.871,N,81.315,W
9/9/2008,4:58:00,21.872,N,81.321,W
9/9/2008,5:00:00,21.873,N,81.328,W
9/9/2008,5:01:59,21.875,N,81.334,W
9/9/2008,5:03:59,21.876,N,81.34,W
9/9/2008,5:05:59,21.878,N,81.347,W
9/9/2008,5:07:59,21.879,N,81.353,W
9/9/2008,5:09:59,21.88,N,81.359,W
9/9/2008,5:11:59,21.882,N,81.366,W
9/9/2008,5:13:59,21.883,N,81.372,W
9/9/2008,5:16:00,21.884,N,81.378,W
9/9/2008,5:18:00,21.886,N,81.385,W
9/9/2008,5:20:00,21.887,N,81.391,W
9/9/2008,5:22:00,21.888,N,81.397,W
9/9/2008,5:24:00,21.89,N,81.404,W
9/9/2008,5:26:00,21.891,N,81.41,W
9/9/2008,5:28:00,21.893,N,81.416,W
9/9/2008,5:30:00,21.894,N,81.423,W
9/9/2008,5:31:59,21.895,N,81.429,W
9/9/2008,5:33:59,21.897,N,81.435,W
9/9/2008,5:35:59,21.898,N,81.442,W
9/9/2008,5:37:59,21.899,N,81.448,W
9/9/2008,5:39:59,21.901,N,81.454,W
9/9/2008,5:41:59,21.902,N,81.461,W
9/9/2008,5:43:59,21.903,N,81.467,W
9/9/2008,5:46:00,21.905,N,81.473,W
9/9/2008,5:48:00,21.906,N,81.48,W
9/9/2008,5:50:00,21.908,N,81.486,W
9/9/2008,5:52:00,21.909,N,81.492,W
9/9/2008,5:54:00,21.91,N,81.499,W
9/9/2008,5:56:00,21.912,N,81.505,W
9/9/2008,5:58:00,21.913,N,81.511,W
9/9/2008,6:00:00,21.914,N,81.517,W
