Track,for,Earl,2016,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/3/2016,16:03:20,16.885,N,85.201,W,1
8/3/2016,16:05:21,16.888,N,85.209,W,1
8/3/2016,16:07:21,16.891,N,85.216,W,1
8/3/2016,16:09:21,16.894,N,85.224,W,1
8/3/2016,16:11:21,16.897,N,85.231,W,1
8/3/2016,16:13:20,16.899,N,85.238,W,1
8/3/2016,16:15:20,16.902,N,85.245,W,1
8/3/2016,16:17:20,16.905,N,85.252,W,1
8/3/2016,16:19:20,16.907,N,85.259,W,1
8/3/2016,16:21:21,16.91,N,85.266,W,1
8/3/2016,16:23:21,16.912,N,85.273,W,1
8/3/2016,16:25:21,16.915,N,85.28,W,1
8/3/2016,16:27:21,16.917,N,85.286,W,1
8/3/2016,16:29:20,16.919,N,85.293,W,1
8/3/2016,16:31:20,16.922,N,85.299,W,1
8/3/2016,16:33:20,16.924,N,85.306,W,1
8/3/2016,16:35:21,16.926,N,85.312,W,1
8/3/2016,16:37:21,16.928,N,85.319,W,1
8/3/2016,16:39:21,16.931,N,85.325,W,1
8/3/2016,16:41:21,16.933,N,85.331,W,1
8/3/2016,16:43:20,16.935,N,85.338,W,1
8/3/2016,16:45:20,16.937,N,85.344,W,1
8/3/2016,16:47:20,16.939,N,85.35,W,1
8/3/2016,16:49:20,16.941,N,85.356,W,1
8/3/2016,16:51:21,16.943,N,85.362,W,1
8/3/2016,16:53:21,16.945,N,85.368,W,1
8/3/2016,16:54:42,16.946,N,85.372,W,1
8/3/2016,16:56:41,16.949,N,85.379,W,1
8/3/2016,16:58:41,16.952,N,85.387,W,1
8/3/2016,17:00:41,16.955,N,85.394,W,1
8/3/2016,17:02:41,16.959,N,85.402,W,1
8/3/2016,17:04:42,16.962,N,85.409,W,1
8/3/2016,17:06:42,16.965,N,85.416,W,1
8/3/2016,17:08:42,16.968,N,85.424,W,1
8/3/2016,17:10:41,16.972,N,85.431,W,1
8/3/2016,17:12:41,16.975,N,85.439,W,1
8/3/2016,17:14:41,16.978,N,85.446,W,1
8/3/2016,17:16:41,16.982,N,85.454,W,1
8/3/2016,17:18:42,16.985,N,85.461,W,1
8/3/2016,17:20:42,16.988,N,85.469,W,1
8/3/2016,17:22:42,16.992,N,85.476,W,1
8/3/2016,17:24:42,16.995,N,85.484,W,1
8/3/2016,17:26:41,16.999,N,85.491,W,1
8/3/2016,17:28:41,17.003,N,85.499,W,1
8/3/2016,17:30:41,17.006,N,85.506,W,1
8/3/2016,17:32:41,17.01,N,85.514,W,1
8/3/2016,17:34:42,17.013,N,85.522,W,1
8/3/2016,17:36:42,17.017,N,85.529,W,1
8/3/2016,17:38:42,17.021,N,85.537,W,1
8/3/2016,17:40:41,17.025,N,85.544,W,1
8/3/2016,17:42:41,17.028,N,85.552,W,1
8/3/2016,17:44:41,17.032,N,85.56,W,1
8/3/2016,17:46:41,17.036,N,85.567,W,1
8/3/2016,17:48:42,17.04,N,85.575,W,1
8/3/2016,17:50:42,17.044,N,85.583,W,1
8/3/2016,17:52:42,17.048,N,85.59,W,1
8/3/2016,17:54:42,17.052,N,85.598,W,1
8/3/2016,17:56:41,17.055,N,85.606,W,1
8/3/2016,17:58:41,17.059,N,85.613,W,1
8/3/2016,18:00:41,17.063,N,85.621,W,1
8/3/2016,18:02:41,17.067,N,85.629,W,1
8/3/2016,18:04:42,17.071,N,85.637,W,1
8/3/2016,18:06:42,17.075,N,85.644,W,1
8/3/2016,18:08:42,17.079,N,85.652,W,1
8/3/2016,18:10:41,17.083,N,85.66,W,1
8/3/2016,18:12:41,17.087,N,85.668,W,1
8/3/2016,18:14:41,17.091,N,85.675,W,1
8/3/2016,18:16:41,17.095,N,85.683,W,1
8/3/2016,18:18:42,17.098,N,85.691,W,1
8/3/2016,18:20:42,17.102,N,85.699,W,1
8/3/2016,18:22:42,17.106,N,85.706,W,1
8/3/2016,18:24:42,17.11,N,85.714,W,1
8/3/2016,18:26:41,17.114,N,85.722,W,1
8/3/2016,18:28:41,17.118,N,85.73,W,1
8/3/2016,18:30:41,17.121,N,85.738,W,1
8/3/2016,18:32:41,17.125,N,85.745,W,1
8/3/2016,18:34:42,17.129,N,85.753,W,1
8/3/2016,18:36:42,17.132,N,85.761,W,1
8/3/2016,18:38:42,17.136,N,85.769,W,1
8/3/2016,18:40:41,17.14,N,85.777,W,1
8/3/2016,18:42:41,17.143,N,85.784,W,1
8/3/2016,18:44:41,17.147,N,85.792,W,1
8/3/2016,18:46:41,17.15,N,85.8,W,1
8/3/2016,18:48:42,17.153,N,85.808,W,1
8/3/2016,18:50:42,17.157,N,85.816,W,1
8/3/2016,18:52:42,17.16,N,85.823,W,1
8/3/2016,18:54:42,17.163,N,85.831,W,1
8/3/2016,18:56:41,17.166,N,85.839,W,1
8/3/2016,18:58:41,17.17,N,85.847,W,1
8/3/2016,19:00:41,17.173,N,85.855,W,1
8/3/2016,19:02:41,17.176,N,85.862,W,1
8/3/2016,19:04:42,17.179,N,85.87,W,1
8/3/2016,19:06:42,17.182,N,85.878,W,1
8/3/2016,19:08:42,17.184,N,85.886,W,1
8/3/2016,19:10:41,17.187,N,85.894,W,1
8/3/2016,19:12:41,17.19,N,85.901,W,1
8/3/2016,19:14:41,17.192,N,85.909,W,1
8/3/2016,19:16:41,17.195,N,85.917,W,1
8/3/2016,19:18:42,17.197,N,85.925,W,1
8/3/2016,19:20:42,17.2,N,85.932,W,1
8/3/2016,19:22:42,17.202,N,85.94,W,1
8/3/2016,19:24:42,17.204,N,85.948,W,1
8/3/2016,19:26:41,17.206,N,85.956,W,1
8/3/2016,19:28:41,17.208,N,85.963,W,1
8/3/2016,19:30:41,17.21,N,85.971,W,1
8/3/2016,19:32:41,17.212,N,85.979,W,1
8/3/2016,19:34:42,17.214,N,85.987,W,1
8/3/2016,19:36:42,17.215,N,85.994,W,1
8/3/2016,19:38:42,17.217,N,86.002,W,1
8/3/2016,19:40:41,17.218,N,86.01,W,1
8/3/2016,19:42:41,17.219,N,86.017,W,1
8/3/2016,19:44:41,17.221,N,86.025,W,1
8/3/2016,19:46:41,17.222,N,86.033,W,1
8/3/2016,19:48:42,17.223,N,86.04,W,1
8/3/2016,19:50:42,17.224,N,86.048,W,1
8/3/2016,19:52:42,17.225,N,86.056,W,1
8/3/2016,19:54:42,17.225,N,86.063,W,1
8/3/2016,19:56:41,17.226,N,86.071,W,1
8/3/2016,19:58:41,17.227,N,86.079,W,1
8/3/2016,20:00:41,17.227,N,86.086,W,1
8/3/2016,20:02:41,17.227,N,86.094,W,1
8/3/2016,20:04:42,17.228,N,86.101,W,1
8/3/2016,20:06:42,17.228,N,86.109,W,1
8/3/2016,20:08:42,17.228,N,86.117,W,1
8/3/2016,20:10:41,17.228,N,86.124,W,1
8/3/2016,20:12:41,17.228,N,86.132,W,1
8/3/2016,20:14:41,17.228,N,86.139,W,1
8/3/2016,20:16:41,17.228,N,86.147,W,1
8/3/2016,20:18:42,17.228,N,86.154,W,1
8/3/2016,20:20:42,17.227,N,86.162,W,1
8/3/2016,20:22:42,17.227,N,86.17,W,1
8/3/2016,20:24:42,17.227,N,86.177,W,1
8/3/2016,20:26:41,17.226,N,86.185,W,1
8/3/2016,20:28:41,17.226,N,86.192,W,1
8/3/2016,20:30:30,17.225,N,86.199,W,1
8/3/2016,20:32:30,17.222,N,86.21,W,1
8/3/2016,20:34:30,17.219,N,86.221,W,1
8/3/2016,20:36:30,17.216,N,86.231,W,1
8/3/2016,20:38:29,17.213,N,86.242,W,1
8/3/2016,20:40:29,17.21,N,86.252,W,1
8/3/2016,20:42:29,17.207,N,86.262,W,1
8/3/2016,20:44:29,17.205,N,86.271,W,1
8/3/2016,20:46:30,17.203,N,86.281,W,1
8/3/2016,20:48:30,17.2,N,86.29,W,1
8/3/2016,20:50:30,17.198,N,86.299,W,1
8/3/2016,20:52:30,17.196,N,86.308,W,1
8/3/2016,20:54:29,17.194,N,86.316,W,1
8/3/2016,20:56:29,17.192,N,86.324,W,1
8/3/2016,20:58:29,17.191,N,86.333,W,1
8/3/2016,21:00:30,17.189,N,86.341,W,1
8/3/2016,21:02:30,17.188,N,86.348,W,1
8/3/2016,21:04:30,17.186,N,86.356,W,1
8/3/2016,21:06:30,17.185,N,86.363,W,1
8/3/2016,21:08:29,17.184,N,86.37,W,1
8/3/2016,21:10:29,17.183,N,86.377,W,1
8/3/2016,21:12:29,17.182,N,86.384,W,1
8/3/2016,21:14:29,17.181,N,86.391,W,1
8/3/2016,21:16:30,17.18,N,86.397,W,1
8/3/2016,21:18:30,17.179,N,86.403,W,1
8/3/2016,21:20:30,17.179,N,86.409,W,1
8/3/2016,21:22:30,17.178,N,86.415,W,1
8/3/2016,21:24:29,17.178,N,86.421,W,1
8/3/2016,21:26:29,17.177,N,86.427,W,1
8/3/2016,21:28:29,17.177,N,86.432,W,1
8/3/2016,21:30:30,17.177,N,86.438,W,1
8/3/2016,21:32:30,17.177,N,86.443,W,1
8/3/2016,21:34:30,17.177,N,86.448,W,1
8/3/2016,21:36:30,17.177,N,86.453,W,1
8/3/2016,21:38:29,17.177,N,86.458,W,1
8/3/2016,21:40:29,17.177,N,86.463,W,1
8/3/2016,21:41:52,17.177,N,86.466,W,1
8/3/2016,21:43:52,17.176,N,86.47,W,1
8/3/2016,21:45:52,17.176,N,86.474,W,1
8/3/2016,21:47:52,17.175,N,86.478,W,1
8/3/2016,21:49:53,17.174,N,86.482,W,1
8/3/2016,21:51:53,17.174,N,86.486,W,1
8/3/2016,21:53:53,17.173,N,86.49,W,1
8/3/2016,21:55:52,17.173,N,86.493,W,1
8/3/2016,21:57:52,17.173,N,86.497,W,1
8/3/2016,21:59:52,17.173,N,86.5,W,1
8/3/2016,22:01:52,17.173,N,86.503,W,1
8/3/2016,22:03:53,17.173,N,86.507,W,1
8/3/2016,22:05:53,17.174,N,86.51,W,1
8/3/2016,22:07:53,17.174,N,86.513,W,1
8/3/2016,22:09:53,17.175,N,86.516,W,1
8/3/2016,22:11:52,17.175,N,86.52,W,1
8/3/2016,22:13:52,17.176,N,86.523,W,1
8/3/2016,22:15:52,17.177,N,86.526,W,1
8/3/2016,22:17:52,17.179,N,86.53,W,1
8/3/2016,22:19:53,17.18,N,86.533,W,1
8/3/2016,22:21:53,17.181,N,86.537,W,1
8/3/2016,22:23:53,17.183,N,86.54,W,1
8/3/2016,22:25:52,17.185,N,86.544,W,1
8/3/2016,22:27:52,17.187,N,86.548,W,1
8/3/2016,22:29:52,17.19,N,86.552,W,1
8/3/2016,22:31:52,17.192,N,86.556,W,1
8/3/2016,22:33:53,17.195,N,86.56,W,1
8/3/2016,22:34:37,17.196,N,86.562,W,1
8/3/2016,22:36:37,17.2,N,86.566,W,1
8/3/2016,22:38:37,17.204,N,86.57,W,1
8/3/2016,22:40:37,17.208,N,86.575,W,1
8/3/2016,22:42:36,17.213,N,86.579,W,1
8/3/2016,22:44:36,17.218,N,86.584,W,1
8/3/2016,22:46:36,17.223,N,86.588,W,1
8/3/2016,22:48:36,17.229,N,86.593,W,1
8/3/2016,22:50:37,17.234,N,86.598,W,1
8/3/2016,22:52:37,17.24,N,86.603,W,1
8/3/2016,22:54:37,17.246,N,86.608,W,1
8/3/2016,22:56:37,17.252,N,86.613,W,1
8/3/2016,22:58:36,17.258,N,86.618,W,1
8/3/2016,23:00:36,17.265,N,86.624,W,1
8/3/2016,23:02:36,17.271,N,86.629,W,1
8/3/2016,23:04:37,17.277,N,86.635,W,1
8/3/2016,23:06:37,17.283,N,86.641,W,1
8/3/2016,23:08:37,17.289,N,86.647,W,1
8/3/2016,23:10:37,17.295,N,86.654,W,1
8/3/2016,23:12:36,17.301,N,86.66,W,1
8/3/2016,23:14:36,17.307,N,86.667,W,1
8/3/2016,23:16:36,17.312,N,86.674,W,1
8/3/2016,23:18:36,17.318,N,86.681,W,1
8/3/2016,23:20:37,17.323,N,86.689,W,1
8/3/2016,23:22:37,17.328,N,86.696,W,1
8/3/2016,23:24:37,17.332,N,86.704,W,1
8/3/2016,23:26:37,17.336,N,86.713,W,1
8/3/2016,23:28:36,17.34,N,86.721,W,1
8/3/2016,23:30:36,17.344,N,86.73,W,1
8/3/2016,23:32:36,17.347,N,86.739,W,1
8/3/2016,23:34:37,17.35,N,86.748,W,1
8/3/2016,23:34:59,17.35,N,86.75,W,1
8/3/2016,23:36:59,17.352,N,86.76,W,1
8/3/2016,23:39:00,17.353,N,86.769,W,1
8/3/2016,23:41:00,17.354,N,86.779,W,1
8/3/2016,23:43:00,17.355,N,86.79,W,1
8/3/2016,23:45:00,17.355,N,86.801,W,1
8/3/2016,23:46:59,17.356,N,86.812,W,1
8/3/2016,23:48:59,17.355,N,86.823,W,1
8/3/2016,23:50:59,17.355,N,86.835,W,1
8/3/2016,23:53:00,17.354,N,86.847,W,1
8/3/2016,23:55:00,17.353,N,86.859,W,1
8/3/2016,23:57:00,17.352,N,86.871,W,1
8/3/2016,23:59:00,17.351,N,86.883,W,1
8/4/2016,0:00:59,17.349,N,86.896,W,1
8/4/2016,0:02:59,17.347,N,86.908,W,1
8/4/2016,0:04:59,17.345,N,86.921,W,1
8/4/2016,0:06:59,17.343,N,86.934,W,1
8/4/2016,0:09:00,17.341,N,86.947,W,1
8/4/2016,0:11:00,17.339,N,86.96,W,1
8/4/2016,0:13:00,17.336,N,86.972,W,1
8/4/2016,0:15:00,17.334,N,86.985,W,1
8/4/2016,0:16:59,17.331,N,86.998,W,1
8/4/2016,0:18:59,17.329,N,87.011,W,1
8/4/2016,0:20:59,17.326,N,87.024,W,1
8/4/2016,0:23:00,17.324,N,87.036,W,1
8/4/2016,0:25:00,17.321,N,87.049,W,1
8/4/2016,0:27:00,17.318,N,87.061,W,1
8/4/2016,0:28:00,17.317,N,87.067,W,1
8/4/2016,0:30:00,17.316,N,87.077,W,1
8/4/2016,0:31:59,17.316,N,87.086,W,1
8/4/2016,0:33:59,17.315,N,87.096,W,1
8/4/2016,0:35:59,17.315,N,87.105,W,1
8/4/2016,0:38:00,17.315,N,87.114,W,1
8/4/2016,0:40:00,17.315,N,87.122,W,1
8/4/2016,0:42:00,17.314,N,87.131,W,1
8/4/2016,0:44:00,17.314,N,87.139,W,1
8/4/2016,0:45:59,17.314,N,87.146,W,1
8/4/2016,0:47:59,17.314,N,87.154,W,1
8/4/2016,0:49:59,17.315,N,87.161,W,1
8/4/2016,0:51:59,17.315,N,87.168,W,1
8/4/2016,0:54:00,17.315,N,87.175,W,1
8/4/2016,0:56:00,17.315,N,87.182,W,1
8/4/2016,0:58:00,17.316,N,87.188,W,1
8/4/2016,1:00:00,17.316,N,87.195,W,1
8/4/2016,1:01:59,17.317,N,87.201,W,1
8/4/2016,1:03:59,17.317,N,87.207,W,1
8/4/2016,1:05:59,17.317,N,87.213,W,1
8/4/2016,1:08:00,17.318,N,87.219,W,1
8/4/2016,1:10:00,17.318,N,87.224,W,1
8/4/2016,1:12:00,17.319,N,87.23,W,1
8/4/2016,1:14:00,17.319,N,87.236,W,1
8/4/2016,1:15:59,17.32,N,87.241,W,1
8/4/2016,1:17:59,17.32,N,87.247,W,1
8/4/2016,1:19:59,17.32,N,87.252,W,1
8/4/2016,1:21:59,17.321,N,87.258,W,1
8/4/2016,1:24:00,17.321,N,87.263,W,1
8/4/2016,1:26:00,17.321,N,87.269,W,1
8/4/2016,1:28:00,17.321,N,87.275,W,1
8/4/2016,1:30:00,17.321,N,87.28,W,1
8/4/2016,1:31:59,17.321,N,87.286,W,1
8/4/2016,1:33:59,17.321,N,87.292,W,1
8/4/2016,1:35:59,17.321,N,87.298,W,1
8/4/2016,1:38:00,17.321,N,87.304,W,1
8/4/2016,1:40:00,17.32,N,87.31,W,1
8/4/2016,1:42:00,17.32,N,87.316,W,1
8/4/2016,1:44:00,17.319,N,87.323,W,1
8/4/2016,1:45:59,17.319,N,87.329,W,1
8/4/2016,1:47:59,17.318,N,87.336,W,1
8/4/2016,1:49:59,17.317,N,87.343,W,1
8/4/2016,1:51:59,17.316,N,87.35,W,1
8/4/2016,1:51:59,17.316,N,87.35,W,1
8/4/2016,1:54:00,17.314,N,87.36,W,1
8/4/2016,1:56:00,17.312,N,87.369,W,1
8/4/2016,1:58:00,17.309,N,87.379,W,1
8/4/2016,2:00:00,17.307,N,87.389,W,1
8/4/2016,2:01:59,17.304,N,87.399,W,1
8/4/2016,2:03:59,17.302,N,87.409,W,1
8/4/2016,2:05:59,17.299,N,87.418,W,1
8/4/2016,2:08:00,17.297,N,87.428,W,1
8/4/2016,2:10:00,17.294,N,87.438,W,1
8/4/2016,2:12:00,17.292,N,87.448,W,1
8/4/2016,2:14:00,17.289,N,87.458,W,1
8/4/2016,2:15:59,17.287,N,87.467,W,1
8/4/2016,2:17:59,17.284,N,87.477,W,1
8/4/2016,2:19:59,17.282,N,87.486,W,1
8/4/2016,2:21:59,17.279,N,87.496,W,1
8/4/2016,2:24:00,17.277,N,87.505,W,1
8/4/2016,2:26:00,17.274,N,87.514,W,1
8/4/2016,2:28:00,17.272,N,87.523,W,1
8/4/2016,2:30:00,17.27,N,87.532,W,1
8/4/2016,2:31:59,17.267,N,87.541,W,1
8/4/2016,2:33:59,17.265,N,87.549,W,1
8/4/2016,2:35:59,17.263,N,87.558,W,1
8/4/2016,2:38:00,17.261,N,87.566,W,1
8/4/2016,2:40:00,17.259,N,87.574,W,1
8/4/2016,2:42:00,17.258,N,87.581,W,1
8/4/2016,2:44:00,17.256,N,87.589,W,1
8/4/2016,2:45:59,17.254,N,87.596,W,1
8/4/2016,2:47:59,17.253,N,87.603,W,1
8/4/2016,2:49:59,17.251,N,87.61,W,1
8/4/2016,2:51:59,17.25,N,87.617,W,1
8/4/2016,2:51:59,17.25,N,87.617,W,1
8/4/2016,2:54:00,17.246,N,87.625,W,1
8/4/2016,2:56:00,17.243,N,87.633,W,1
8/4/2016,2:58:00,17.239,N,87.641,W,1
8/4/2016,3:00:00,17.236,N,87.648,W,1
8/4/2016,3:01:59,17.232,N,87.655,W,1
8/4/2016,3:03:59,17.229,N,87.663,W,1
8/4/2016,3:05:59,17.226,N,87.67,W,1
8/4/2016,3:08:00,17.223,N,87.676,W,1
8/4/2016,3:10:00,17.221,N,87.683,W,1
8/4/2016,3:12:00,17.219,N,87.689,W,1
8/4/2016,3:14:00,17.217,N,87.695,W,1
8/4/2016,3:15:59,17.215,N,87.701,W,1
8/4/2016,3:17:59,17.214,N,87.706,W,1
8/4/2016,3:19:59,17.214,N,87.711,W,1
8/4/2016,3:21:59,17.213,N,87.716,W,1
8/4/2016,3:24:00,17.213,N,87.72,W,1
8/4/2016,3:26:00,17.214,N,87.725,W,1
8/4/2016,3:28:00,17.215,N,87.729,W,1
8/4/2016,3:30:00,17.216,N,87.732,W,1
8/4/2016,3:31:59,17.218,N,87.735,W,1
8/4/2016,3:33:59,17.22,N,87.739,W,1
8/4/2016,3:35:59,17.222,N,87.741,W,1
8/4/2016,3:38:00,17.225,N,87.744,W,1
8/4/2016,3:40:00,17.228,N,87.747,W,1
8/4/2016,3:42:00,17.231,N,87.749,W,1
8/4/2016,3:43:00,17.233,N,87.75,W,1
8/4/2016,3:45:00,17.237,N,87.748,W,1
8/4/2016,3:46:59,17.24,N,87.747,W,1
8/4/2016,3:48:59,17.244,N,87.746,W,1
8/4/2016,3:50:59,17.248,N,87.745,W,1
8/4/2016,3:53:00,17.253,N,87.745,W,1
8/4/2016,3:55:00,17.257,N,87.746,W,1
8/4/2016,3:57:00,17.262,N,87.747,W,1
8/4/2016,3:59:00,17.266,N,87.75,W,1
8/4/2016,4:00:59,17.271,N,87.754,W,1
8/4/2016,4:02:59,17.276,N,87.758,W,1
8/4/2016,4:04:59,17.281,N,87.764,W,1
8/4/2016,4:05:59,17.283,N,87.767,W,1
8/4/2016,4:08:00,17.288,N,87.771,W,1
8/4/2016,4:10:00,17.292,N,87.777,W,1
8/4/2016,4:12:00,17.297,N,87.783,W,1
8/4/2016,4:14:00,17.302,N,87.79,W,1
8/4/2016,4:15:59,17.307,N,87.797,W,1
8/4/2016,4:17:59,17.312,N,87.806,W,1
8/4/2016,4:19:59,17.317,N,87.816,W,1
8/4/2016,4:21:59,17.322,N,87.827,W,1
8/4/2016,4:24:00,17.328,N,87.839,W,1
8/4/2016,4:26:00,17.333,N,87.852,W,1
8/4/2016,4:28:00,17.339,N,87.867,W,1
8/4/2016,4:30:00,17.344,N,87.883,W,1
8/4/2016,4:31:59,17.35,N,87.9,W,1
8/4/2016,4:31:59,17.35,N,87.9,W,1
8/4/2016,4:33:59,17.351,N,87.909,W,1
8/4/2016,4:35:59,17.352,N,87.918,W,1
8/4/2016,4:38:00,17.353,N,87.927,W,1
8/4/2016,4:40:00,17.355,N,87.936,W,1
8/4/2016,4:42:00,17.356,N,87.945,W,1
8/4/2016,4:44:00,17.357,N,87.955,W,1
8/4/2016,4:45:59,17.358,N,87.964,W,1
8/4/2016,4:47:59,17.359,N,87.973,W,1
8/4/2016,4:49:59,17.36,N,87.982,W,1
8/4/2016,4:51:59,17.361,N,87.991,W,1
8/4/2016,4:54:00,17.363,N,88,W,1
8/4/2016,4:56:00,17.364,N,88.009,W,1
8/4/2016,4:58:00,17.365,N,88.018,W,1
8/4/2016,5:00:00,17.366,N,88.027,W,1
8/4/2016,5:01:59,17.367,N,88.036,W,1
8/4/2016,5:03:59,17.368,N,88.045,W,1
8/4/2016,5:05:59,17.369,N,88.055,W,1
8/4/2016,5:08:00,17.37,N,88.064,W,1
8/4/2016,5:10:00,17.372,N,88.073,W,1
8/4/2016,5:12:00,17.373,N,88.082,W,1
8/4/2016,5:14:00,17.374,N,88.091,W,1
8/4/2016,5:15:59,17.375,N,88.1,W,1
8/4/2016,5:17:59,17.376,N,88.109,W,1
8/4/2016,5:19:59,17.377,N,88.118,W,1
8/4/2016,5:21:59,17.378,N,88.127,W,1
8/4/2016,5:24:00,17.38,N,88.136,W,1
8/4/2016,5:26:00,17.381,N,88.145,W,1
8/4/2016,5:28:00,17.382,N,88.155,W,1
8/4/2016,5:30:00,17.383,N,88.164,W,1
8/4/2016,5:31:59,17.384,N,88.173,W,1
8/4/2016,5:33:59,17.385,N,88.182,W,1
8/4/2016,5:35:59,17.386,N,88.191,W,1
8/4/2016,5:38:00,17.387,N,88.2,W,1
8/4/2016,5:40:00,17.389,N,88.209,W,1
8/4/2016,5:42:00,17.39,N,88.218,W,1
8/4/2016,5:44:00,17.391,N,88.227,W,1
8/4/2016,5:45:59,17.392,N,88.236,W,1
8/4/2016,5:47:59,17.393,N,88.245,W,1
8/4/2016,5:49:59,17.394,N,88.255,W,1
8/4/2016,5:51:59,17.395,N,88.264,W,1
8/4/2016,5:54:00,17.397,N,88.273,W,1
8/4/2016,5:56:00,17.398,N,88.282,W,1
8/4/2016,5:58:00,17.399,N,88.291,W,1
8/4/2016,6:00:00,17.4,N,88.3,W,1
8/4/2016,6:00:00,17.4,N,88.3,W,1
8/4/2016,6:01:59,17.401,N,88.309,W,1
8/4/2016,6:03:59,17.402,N,88.318,W,1
8/4/2016,6:05:59,17.403,N,88.327,W,1
8/4/2016,6:08:00,17.404,N,88.335,W,1
8/4/2016,6:10:00,17.405,N,88.344,W,1
8/4/2016,6:12:00,17.406,N,88.353,W,1
8/4/2016,6:14:00,17.407,N,88.362,W,1
8/4/2016,6:15:59,17.408,N,88.37,W,1
8/4/2016,6:17:59,17.409,N,88.379,W,1
8/4/2016,6:19:59,17.41,N,88.388,W,1
8/4/2016,6:21:59,17.411,N,88.397,W,1
8/4/2016,6:24:00,17.412,N,88.405,W,1
8/4/2016,6:26:00,17.413,N,88.414,W,1
8/4/2016,6:28:00,17.414,N,88.422,W,1
8/4/2016,6:30:00,17.415,N,88.431,W,1
8/4/2016,6:31:59,17.416,N,88.44,W,1
8/4/2016,6:33:59,17.417,N,88.448,W,1
8/4/2016,6:35:59,17.418,N,88.457,W,1
8/4/2016,6:38:00,17.419,N,88.465,W,1
8/4/2016,6:40:00,17.42,N,88.474,W,1
8/4/2016,6:42:00,17.421,N,88.482,W,1
8/4/2016,6:44:00,17.422,N,88.491,W,1
8/4/2016,6:45:59,17.423,N,88.499,W,1
8/4/2016,6:47:59,17.424,N,88.508,W,1
8/4/2016,6:49:59,17.425,N,88.516,W,1
8/4/2016,6:51:59,17.426,N,88.524,W,1
8/4/2016,6:54:00,17.427,N,88.533,W,1
8/4/2016,6:56:00,17.427,N,88.541,W,1
8/4/2016,6:58:00,17.428,N,88.549,W,1
8/4/2016,7:00:00,17.429,N,88.557,W,1
8/4/2016,7:01:59,17.43,N,88.566,W,1
8/4/2016,7:03:59,17.431,N,88.574,W,1
8/4/2016,7:05:59,17.432,N,88.582,W,1
8/4/2016,7:08:00,17.433,N,88.59,W,1
8/4/2016,7:10:00,17.433,N,88.598,W,1
8/4/2016,7:12:00,17.434,N,88.606,W,1
8/4/2016,7:14:00,17.435,N,88.614,W,1
8/4/2016,7:15:59,17.436,N,88.622,W,1
8/4/2016,7:17:59,17.437,N,88.63,W,1
8/4/2016,7:19:59,17.437,N,88.638,W,1
8/4/2016,7:21:59,17.438,N,88.646,W,1
8/4/2016,7:24:00,17.439,N,88.654,W,1
8/4/2016,7:26:00,17.44,N,88.662,W,1
8/4/2016,7:28:00,17.44,N,88.67,W,1
8/4/2016,7:30:00,17.441,N,88.678,W,1
8/4/2016,7:31:59,17.442,N,88.686,W,1
8/4/2016,7:33:59,17.443,N,88.693,W,1
8/4/2016,7:35:59,17.443,N,88.701,W,1
8/4/2016,7:38:00,17.444,N,88.709,W,1
8/4/2016,7:40:00,17.445,N,88.716,W,1
8/4/2016,7:42:00,17.445,N,88.724,W,1
8/4/2016,7:44:00,17.446,N,88.732,W,1
8/4/2016,7:45:59,17.447,N,88.739,W,1
8/4/2016,7:47:59,17.447,N,88.747,W,1
8/4/2016,7:49:59,17.448,N,88.754,W,1
8/4/2016,7:51:59,17.448,N,88.762,W,1
8/4/2016,7:54:00,17.449,N,88.769,W,1
8/4/2016,7:56:00,17.45,N,88.777,W,1
8/4/2016,7:58:00,17.45,N,88.784,W,1
8/4/2016,8:00:00,17.451,N,88.791,W,1
8/4/2016,8:01:59,17.451,N,88.798,W,1
8/4/2016,8:03:59,17.452,N,88.806,W,1
8/4/2016,8:05:59,17.452,N,88.813,W,1
8/4/2016,8:08:00,17.453,N,88.82,W,1
8/4/2016,8:10:00,17.453,N,88.827,W,1
8/4/2016,8:12:00,17.454,N,88.834,W,1
8/4/2016,8:14:00,17.454,N,88.841,W,1
8/4/2016,8:15:59,17.455,N,88.848,W,1
8/4/2016,8:17:59,17.455,N,88.855,W,1
8/4/2016,8:19:59,17.456,N,88.862,W,1
8/4/2016,8:21:59,17.456,N,88.869,W,1
8/4/2016,8:24:00,17.457,N,88.876,W,1
8/4/2016,8:26:00,17.457,N,88.883,W,1
8/4/2016,8:28:00,17.457,N,88.89,W,1
8/4/2016,8:30:00,17.458,N,88.896,W,1
8/4/2016,8:31:59,17.458,N,88.903,W,1
8/4/2016,8:33:59,17.458,N,88.91,W,1
8/4/2016,8:35:59,17.459,N,88.916,W,1
8/4/2016,8:38:00,17.459,N,88.923,W,1
8/4/2016,8:40:00,17.459,N,88.929,W,1
8/4/2016,8:42:00,17.46,N,88.936,W,1
8/4/2016,8:44:00,17.46,N,88.942,W,1
8/4/2016,8:45:59,17.46,N,88.949,W,1
8/4/2016,8:47:59,17.46,N,88.955,W,1
8/4/2016,8:49:59,17.461,N,88.961,W,1
8/4/2016,8:51:59,17.461,N,88.967,W,1
8/4/2016,8:54:00,17.461,N,88.974,W,1
8/4/2016,8:56:00,17.461,N,88.98,W,1
8/4/2016,8:58:00,17.462,N,88.986,W,1
