Track,for,Isaac,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/25/2012,0:56:27,17.417,N,72.094,W
8/25/2012,0:58:27,17.424,N,72.097,W
8/25/2012,1:00:26,17.431,N,72.1,W
8/25/2012,1:02:26,17.437,N,72.103,W
8/25/2012,1:04:26,17.444,N,72.106,W
8/25/2012,1:06:26,17.45,N,72.109,W
8/25/2012,1:08:26,17.457,N,72.112,W
8/25/2012,1:10:26,17.463,N,72.115,W
8/25/2012,1:12:26,17.47,N,72.119,W
8/25/2012,1:14:27,17.476,N,72.122,W
8/25/2012,1:16:27,17.482,N,72.125,W
8/25/2012,1:18:27,17.489,N,72.128,W
8/25/2012,1:20:27,17.495,N,72.131,W
8/25/2012,1:22:27,17.501,N,72.134,W
8/25/2012,1:24:27,17.507,N,72.138,W
8/25/2012,1:26:27,17.513,N,72.141,W
8/25/2012,1:28:27,17.519,N,72.144,W
8/25/2012,1:30:26,17.525,N,72.147,W
8/25/2012,1:32:26,17.531,N,72.151,W
8/25/2012,1:34:26,17.537,N,72.154,W
8/25/2012,1:36:26,17.543,N,72.157,W
8/25/2012,1:38:26,17.549,N,72.161,W
8/25/2012,1:40:26,17.554,N,72.164,W
8/25/2012,1:42:26,17.56,N,72.167,W
8/25/2012,1:44:27,17.565,N,72.171,W
8/25/2012,1:46:27,17.571,N,72.174,W
8/25/2012,1:48:27,17.577,N,72.178,W
8/25/2012,1:50:27,17.582,N,72.181,W
8/25/2012,1:52:27,17.587,N,72.185,W
8/25/2012,1:54:27,17.593,N,72.188,W
8/25/2012,1:56:27,17.598,N,72.192,W
8/25/2012,1:58:27,17.603,N,72.195,W
8/25/2012,2:00:26,17.608,N,72.199,W
8/25/2012,2:02:26,17.613,N,72.202,W
8/25/2012,2:04:26,17.618,N,72.206,W
8/25/2012,2:06:26,17.623,N,72.209,W
8/25/2012,2:08:26,17.628,N,72.213,W
8/25/2012,2:10:26,17.633,N,72.217,W
8/25/2012,2:12:26,17.638,N,72.22,W
8/25/2012,2:14:27,17.642,N,72.224,W
8/25/2012,2:16:27,17.647,N,72.228,W
8/25/2012,2:18:27,17.652,N,72.232,W
8/25/2012,2:20:27,17.656,N,72.235,W
8/25/2012,2:22:27,17.66,N,72.239,W
8/25/2012,2:24:27,17.665,N,72.243,W
8/25/2012,2:26:27,17.669,N,72.247,W
8/25/2012,2:28:27,17.673,N,72.251,W
8/25/2012,2:30:26,17.677,N,72.255,W
8/25/2012,2:32:26,17.681,N,72.258,W
8/25/2012,2:34:26,17.685,N,72.262,W
8/25/2012,2:36:26,17.689,N,72.266,W
8/25/2012,2:38:26,17.693,N,72.27,W
8/25/2012,2:40:26,17.697,N,72.274,W
8/25/2012,2:42:26,17.701,N,72.278,W
8/25/2012,2:44:27,17.704,N,72.282,W
8/25/2012,2:46:27,17.708,N,72.287,W
8/25/2012,2:48:27,17.711,N,72.291,W
8/25/2012,2:50:27,17.714,N,72.295,W
8/25/2012,2:52:27,17.718,N,72.299,W
8/25/2012,2:54:27,17.721,N,72.303,W
8/25/2012,2:56:27,17.724,N,72.307,W
8/25/2012,2:58:27,17.727,N,72.312,W
8/25/2012,3:00:26,17.73,N,72.316,W
8/25/2012,3:02:26,17.733,N,72.32,W
8/25/2012,3:04:26,17.736,N,72.325,W
8/25/2012,3:06:26,17.739,N,72.329,W
8/25/2012,3:08:26,17.741,N,72.333,W
8/25/2012,3:10:26,17.744,N,72.338,W
8/25/2012,3:12:26,17.747,N,72.342,W
8/25/2012,3:14:27,17.749,N,72.347,W
8/25/2012,3:16:27,17.752,N,72.351,W
8/25/2012,3:18:27,17.754,N,72.356,W
8/25/2012,3:20:27,17.757,N,72.36,W
8/25/2012,3:22:27,17.759,N,72.365,W
8/25/2012,3:24:27,17.761,N,72.369,W
8/25/2012,3:26:27,17.764,N,72.374,W
8/25/2012,3:28:27,17.766,N,72.379,W
8/25/2012,3:30:26,17.768,N,72.383,W
8/25/2012,3:32:26,17.77,N,72.388,W
8/25/2012,3:34:26,17.773,N,72.393,W
8/25/2012,3:36:26,17.775,N,72.398,W
8/25/2012,3:38:26,17.777,N,72.402,W
8/25/2012,3:40:26,17.779,N,72.407,W
8/25/2012,3:42:26,17.781,N,72.412,W
8/25/2012,3:44:27,17.783,N,72.417,W
8/25/2012,3:46:27,17.785,N,72.422,W
8/25/2012,3:48:27,17.787,N,72.427,W
8/25/2012,3:50:27,17.789,N,72.432,W
8/25/2012,3:52:27,17.791,N,72.437,W
8/25/2012,3:54:27,17.793,N,72.442,W
8/25/2012,3:56:27,17.795,N,72.447,W
8/25/2012,3:58:27,17.797,N,72.452,W
8/25/2012,4:00:26,17.799,N,72.457,W
8/25/2012,4:02:26,17.801,N,72.462,W
8/25/2012,4:04:26,17.803,N,72.467,W
8/25/2012,4:06:26,17.805,N,72.472,W
8/25/2012,4:08:26,17.807,N,72.478,W
8/25/2012,4:10:26,17.809,N,72.483,W
8/25/2012,4:12:26,17.811,N,72.488,W
8/25/2012,4:14:27,17.813,N,72.493,W
8/25/2012,4:16:27,17.815,N,72.499,W
8/25/2012,4:18:27,17.817,N,72.504,W
8/25/2012,4:20:27,17.819,N,72.509,W
8/25/2012,4:22:27,17.821,N,72.515,W
8/25/2012,4:24:27,17.823,N,72.52,W
8/25/2012,4:26:27,17.825,N,72.526,W
8/25/2012,4:28:27,17.828,N,72.531,W
8/25/2012,4:30:26,17.83,N,72.537,W
8/25/2012,4:32:26,17.832,N,72.542,W
8/25/2012,4:34:26,17.834,N,72.548,W
8/25/2012,4:36:26,17.837,N,72.553,W
