Track,for,Beryl,2006,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
7/19/2006,22:08:59,36.412,N,73.246,W,0
7/19/2006,22:09:33,36.413,N,73.246,W,0
7/19/2006,22:11:34,36.417,N,73.244,W,0
7/19/2006,22:13:34,36.42,N,73.243,W,0
7/19/2006,22:15:34,36.424,N,73.241,W,0
7/19/2006,22:17:34,36.427,N,73.239,W,0
7/19/2006,22:19:33,36.431,N,73.237,W,0
7/19/2006,22:21:33,36.434,N,73.236,W,0
7/19/2006,22:23:33,36.438,N,73.234,W,0
7/19/2006,22:25:33,36.441,N,73.232,W,0
7/19/2006,22:27:34,36.445,N,73.23,W,0
7/19/2006,22:29:34,36.449,N,73.228,W,0
7/19/2006,22:31:34,36.452,N,73.226,W,0
7/19/2006,22:33:33,36.456,N,73.224,W,0
7/19/2006,22:35:33,36.459,N,73.222,W,0
7/19/2006,22:37:33,36.463,N,73.22,W,0
7/19/2006,22:39:33,36.467,N,73.219,W,0
7/19/2006,22:41:34,36.47,N,73.217,W,0
7/19/2006,22:43:34,36.474,N,73.214,W,0
7/19/2006,22:45:34,36.477,N,73.212,W,0
7/19/2006,22:47:34,36.481,N,73.21,W,0
7/19/2006,22:49:33,36.485,N,73.208,W,0
7/19/2006,22:51:33,36.488,N,73.206,W,0
7/19/2006,22:53:33,36.492,N,73.204,W,0
7/19/2006,22:55:33,36.496,N,73.202,W,0
7/19/2006,22:57:34,36.499,N,73.2,W,0
7/19/2006,22:59:34,36.503,N,73.197,W,0
7/19/2006,23:01:34,36.507,N,73.195,W,0
7/19/2006,23:03:33,36.51,N,73.193,W,0
7/19/2006,23:05:33,36.514,N,73.191,W,0
7/19/2006,23:07:33,36.518,N,73.188,W,0
7/19/2006,23:09:33,36.521,N,73.186,W,0
7/19/2006,23:11:34,36.525,N,73.184,W,0
7/19/2006,23:13:34,36.529,N,73.181,W,0
7/19/2006,23:15:34,36.532,N,73.179,W,0
7/19/2006,23:17:34,36.536,N,73.176,W,0
7/19/2006,23:19:33,36.54,N,73.174,W,0
7/19/2006,23:21:33,36.544,N,73.171,W,0
7/19/2006,23:23:33,36.547,N,73.169,W,0
7/19/2006,23:25:33,36.551,N,73.166,W,0
7/19/2006,23:27:34,36.555,N,73.163,W,0
7/19/2006,23:29:34,36.559,N,73.161,W,0
7/19/2006,23:31:34,36.563,N,73.158,W,0
7/19/2006,23:33:33,36.566,N,73.155,W,0
7/19/2006,23:35:33,36.57,N,73.153,W,0
7/19/2006,23:37:33,36.574,N,73.15,W,0
7/19/2006,23:39:33,36.578,N,73.147,W,0
7/19/2006,23:41:34,36.582,N,73.144,W,0
7/19/2006,23:43:34,36.585,N,73.141,W,0
7/19/2006,23:45:34,36.589,N,73.139,W,0
7/19/2006,23:47:34,36.593,N,73.136,W,0
7/19/2006,23:49:33,36.597,N,73.133,W,0
7/19/2006,23:50:09,36.598,N,73.132,W,0
7/19/2006,23:52:09,36.602,N,73.13,W,0
7/19/2006,23:54:09,36.606,N,73.129,W,0
7/19/2006,23:56:08,36.609,N,73.127,W,0
7/19/2006,23:58:08,36.613,N,73.126,W,0
7/20/2006,0:00:08,36.617,N,73.124,W,0
7/20/2006,0:02:08,36.621,N,73.123,W,0
7/20/2006,0:04:09,36.624,N,73.122,W,0
7/20/2006,0:06:09,36.628,N,73.12,W,0
7/20/2006,0:08:09,36.632,N,73.119,W,0
7/20/2006,0:10:08,36.636,N,73.118,W,0
7/20/2006,0:12:08,36.64,N,73.116,W,0
7/20/2006,0:14:08,36.643,N,73.115,W,0
7/20/2006,0:16:08,36.647,N,73.114,W,0
7/20/2006,0:18:09,36.651,N,73.113,W,0
7/20/2006,0:20:09,36.655,N,73.112,W,0
7/20/2006,0:22:09,36.659,N,73.111,W,0
7/20/2006,0:24:09,36.663,N,73.11,W,0
7/20/2006,0:26:08,36.667,N,73.109,W,0
7/20/2006,0:28:08,36.67,N,73.109,W,0
7/20/2006,0:30:08,36.674,N,73.108,W,0
7/20/2006,0:32:08,36.678,N,73.107,W,0
7/20/2006,0:34:09,36.682,N,73.106,W,0
7/20/2006,0:36:09,36.686,N,73.106,W,0
7/20/2006,0:38:09,36.69,N,73.105,W,0
7/20/2006,0:40:08,36.694,N,73.105,W,0
7/20/2006,0:42:08,36.698,N,73.104,W,0
7/20/2006,0:44:08,36.701,N,73.104,W,0
7/20/2006,0:46:08,36.705,N,73.104,W,0
7/20/2006,0:48:09,36.709,N,73.103,W,0
7/20/2006,0:50:09,36.713,N,73.103,W,0
7/20/2006,0:52:09,36.717,N,73.103,W,0
7/20/2006,0:54:09,36.721,N,73.103,W,0
7/20/2006,0:56:08,36.725,N,73.103,W,0
7/20/2006,0:58:08,36.729,N,73.103,W,0
7/20/2006,1:00:08,36.733,N,73.103,W,0
7/20/2006,1:02:08,36.737,N,73.103,W,0
7/20/2006,1:04:09,36.741,N,73.103,W,0
7/20/2006,1:06:09,36.745,N,73.104,W,0
7/20/2006,1:08:09,36.749,N,73.104,W,0
7/20/2006,1:10:08,36.753,N,73.105,W,0
7/20/2006,1:12:08,36.757,N,73.105,W,0
7/20/2006,1:14:08,36.761,N,73.106,W,0
7/20/2006,1:16:08,36.765,N,73.106,W,0
7/20/2006,1:18:09,36.769,N,73.107,W,0
7/20/2006,1:20:09,36.773,N,73.108,W,0
7/20/2006,1:22:09,36.777,N,73.109,W,0
7/20/2006,1:24:09,36.781,N,73.109,W,0
7/20/2006,1:26:08,36.786,N,73.11,W,0
7/20/2006,1:28:08,36.79,N,73.111,W,0
7/20/2006,1:30:08,36.794,N,73.113,W,0
7/20/2006,1:32:08,36.798,N,73.114,W,0
7/20/2006,1:34:09,36.802,N,73.115,W,0
7/20/2006,1:36:09,36.806,N,73.116,W,0
7/20/2006,1:38:09,36.81,N,73.117,W,0
7/20/2006,1:40:08,36.814,N,73.119,W,0
7/20/2006,1:42:08,36.819,N,73.12,W,0
7/20/2006,1:44:08,36.823,N,73.122,W,0
7/20/2006,1:46:08,36.827,N,73.123,W,0
7/20/2006,1:48:09,36.831,N,73.125,W,0
7/20/2006,1:50:09,36.835,N,73.126,W,0
7/20/2006,1:52:09,36.839,N,73.128,W,0
7/20/2006,1:54:09,36.844,N,73.13,W,0
7/20/2006,1:56:08,36.848,N,73.131,W,0
7/20/2006,1:58:08,36.852,N,73.133,W,0
7/20/2006,2:00:08,36.856,N,73.135,W,0
7/20/2006,2:02:08,36.861,N,73.137,W,0
7/20/2006,2:04:09,36.865,N,73.139,W,0
7/20/2006,2:06:09,36.869,N,73.14,W,0
7/20/2006,2:08:09,36.873,N,73.142,W,0
7/20/2006,2:10:08,36.878,N,73.144,W,0
7/20/2006,2:12:08,36.882,N,73.146,W,0
7/20/2006,2:14:08,36.886,N,73.148,W,0
7/20/2006,2:16:08,36.891,N,73.15,W,0
7/20/2006,2:18:09,36.895,N,73.152,W,0
7/20/2006,2:20:09,36.899,N,73.155,W,0
7/20/2006,2:22:09,36.904,N,73.157,W,0
7/20/2006,2:24:09,36.908,N,73.159,W,0
7/20/2006,2:26:08,36.912,N,73.161,W,0
7/20/2006,2:28:08,36.917,N,73.163,W,0
7/20/2006,2:30:08,36.921,N,73.165,W,0
7/20/2006,2:32:08,36.926,N,73.168,W,0
7/20/2006,2:34:09,36.93,N,73.17,W,0
7/20/2006,2:36:09,36.934,N,73.172,W,0
7/20/2006,2:38:09,36.939,N,73.174,W,0
7/20/2006,2:40:08,36.943,N,73.177,W,0
7/20/2006,2:42:08,36.948,N,73.179,W,0
7/20/2006,2:44:08,36.952,N,73.181,W,0
7/20/2006,2:46:08,36.957,N,73.183,W,0
7/20/2006,2:48:09,36.961,N,73.186,W,0
7/20/2006,2:50:09,36.965,N,73.188,W,0
7/20/2006,2:52:09,36.97,N,73.19,W,0
7/20/2006,2:54:09,36.974,N,73.193,W,0
7/20/2006,2:56:08,36.979,N,73.195,W,0
7/20/2006,2:58:08,36.983,N,73.197,W,0
7/20/2006,3:00:08,36.988,N,73.199,W,0
7/20/2006,3:02:08,36.993,N,73.202,W,0
7/20/2006,3:04:09,36.997,N,73.204,W,0
7/20/2006,3:06:09,37.002,N,73.206,W,0
7/20/2006,3:08:09,37.006,N,73.209,W,0
7/20/2006,3:10:08,37.011,N,73.211,W,0
7/20/2006,3:12:08,37.015,N,73.213,W,0
7/20/2006,3:14:08,37.02,N,73.215,W,0
7/20/2006,3:16:08,37.025,N,73.217,W,0
7/20/2006,3:18:09,37.029,N,73.22,W,0
7/20/2006,3:20:09,37.034,N,73.222,W,0
7/20/2006,3:22:09,37.039,N,73.224,W,0
7/20/2006,3:24:09,37.043,N,73.226,W,0
7/20/2006,3:26:08,37.048,N,73.228,W,0
7/20/2006,3:28:08,37.053,N,73.23,W,0
7/20/2006,3:30:08,37.057,N,73.232,W,0
7/20/2006,3:32:08,37.062,N,73.234,W,0
7/20/2006,3:34:09,37.067,N,73.236,W,0
7/20/2006,3:36:09,37.071,N,73.238,W,0
7/20/2006,3:38:09,37.076,N,73.24,W,0
7/20/2006,3:40:08,37.081,N,73.242,W,0
7/20/2006,3:42:08,37.086,N,73.244,W,0
7/20/2006,3:44:08,37.09,N,73.246,W,0
7/20/2006,3:46:08,37.095,N,73.248,W,0
7/20/2006,3:48:09,37.1,N,73.25,W,0
7/20/2006,3:50:09,37.105,N,73.251,W,0
7/20/2006,3:52:09,37.109,N,73.253,W,0
7/20/2006,3:54:09,37.114,N,73.255,W,0
7/20/2006,3:56:08,37.119,N,73.256,W,0
7/20/2006,3:58:08,37.124,N,73.258,W,0
7/20/2006,4:00:08,37.129,N,73.259,W,0
7/20/2006,4:02:08,37.134,N,73.261,W,0
7/20/2006,4:04:09,37.138,N,73.262,W,0
7/20/2006,4:06:09,37.143,N,73.264,W,0
7/20/2006,4:08:09,37.148,N,73.265,W,0
7/20/2006,4:10:08,37.153,N,73.266,W,0
7/20/2006,4:12:08,37.158,N,73.267,W,0
7/20/2006,4:14:08,37.163,N,73.268,W,0
7/20/2006,4:16:08,37.168,N,73.27,W,0
7/20/2006,4:18:09,37.173,N,73.271,W,0
7/20/2006,4:20:09,37.178,N,73.272,W,0
7/20/2006,4:22:09,37.183,N,73.273,W,0
7/20/2006,4:24:09,37.188,N,73.273,W,0
7/20/2006,4:26:08,37.193,N,73.274,W,0
7/20/2006,4:28:08,37.198,N,73.275,W,0
7/20/2006,4:30:08,37.203,N,73.276,W,0
7/20/2006,4:32:08,37.208,N,73.276,W,0
7/20/2006,4:34:09,37.213,N,73.277,W,0
7/20/2006,4:36:09,37.218,N,73.277,W,0
7/20/2006,4:38:09,37.223,N,73.278,W,0
7/20/2006,4:40:08,37.228,N,73.278,W,0
7/20/2006,4:42:08,37.233,N,73.279,W,0
7/20/2006,4:44:08,37.238,N,73.279,W,0
7/20/2006,4:46:08,37.243,N,73.279,W,0
7/20/2006,4:48:09,37.248,N,73.279,W,0
7/20/2006,4:50:09,37.253,N,73.279,W,0
7/20/2006,4:52:09,37.258,N,73.28,W,0
7/20/2006,4:54:09,37.263,N,73.28,W,0
7/20/2006,4:56:08,37.269,N,73.28,W,0
7/20/2006,4:58:08,37.274,N,73.28,W,0
7/20/2006,5:00:08,37.279,N,73.279,W,0
7/20/2006,5:02:08,37.284,N,73.279,W,0
7/20/2006,5:04:09,37.289,N,73.279,W,0
7/20/2006,5:06:09,37.294,N,73.279,W,0
7/20/2006,5:08:09,37.3,N,73.279,W,0
7/20/2006,5:10:08,37.305,N,73.278,W,0
7/20/2006,5:12:08,37.31,N,73.278,W,0
7/20/2006,5:14:08,37.315,N,73.278,W,0
7/20/2006,5:16:08,37.32,N,73.277,W,0
7/20/2006,5:18:09,37.326,N,73.277,W,0
7/20/2006,5:20:09,37.331,N,73.276,W,0
7/20/2006,5:22:09,37.336,N,73.275,W,0
7/20/2006,5:24:09,37.341,N,73.275,W,0
7/20/2006,5:26:08,37.347,N,73.274,W,0
7/20/2006,5:28:08,37.352,N,73.273,W,0
7/20/2006,5:30:08,37.357,N,73.273,W,0
7/20/2006,5:32:08,37.362,N,73.272,W,0
7/20/2006,5:34:09,37.368,N,73.271,W,0
7/20/2006,5:36:09,37.373,N,73.27,W,0
7/20/2006,5:36:55,37.375,N,73.27,W,0
7/20/2006,5:38:55,37.382,N,73.268,W,0
7/20/2006,5:40:55,37.389,N,73.266,W,0
7/20/2006,5:42:56,37.395,N,73.264,W,0
7/20/2006,5:44:56,37.402,N,73.262,W,0
7/20/2006,5:46:56,37.409,N,73.26,W,0
7/20/2006,5:48:56,37.415,N,73.259,W,0
7/20/2006,5:50:55,37.422,N,73.257,W,0
7/20/2006,5:52:55,37.429,N,73.255,W,0
7/20/2006,5:54:55,37.435,N,73.253,W,0
7/20/2006,5:56:56,37.441,N,73.251,W,0
7/20/2006,5:58:56,37.448,N,73.249,W,0
7/20/2006,6:00:56,37.454,N,73.248,W,0
7/20/2006,6:02:56,37.46,N,73.246,W,0
7/20/2006,6:04:55,37.466,N,73.244,W,0
7/20/2006,6:06:55,37.473,N,73.242,W,0
7/20/2006,6:08:55,37.479,N,73.241,W,0
7/20/2006,6:10:55,37.485,N,73.239,W,0
7/20/2006,6:12:56,37.49,N,73.237,W,0
7/20/2006,6:14:56,37.496,N,73.236,W,0
7/20/2006,6:16:56,37.502,N,73.234,W,0
7/20/2006,6:18:56,37.508,N,73.232,W,0
7/20/2006,6:20:55,37.514,N,73.231,W,0
7/20/2006,6:22:55,37.519,N,73.229,W,0
7/20/2006,6:24:55,37.525,N,73.228,W,0
7/20/2006,6:26:56,37.53,N,73.226,W,0
7/20/2006,6:28:56,37.536,N,73.225,W,0
7/20/2006,6:30:56,37.541,N,73.223,W,0
7/20/2006,6:32:56,37.546,N,73.222,W,0
7/20/2006,6:34:55,37.551,N,73.22,W,0
7/20/2006,6:36:55,37.557,N,73.219,W,0
7/20/2006,6:38:55,37.562,N,73.217,W,0
7/20/2006,6:40:55,37.567,N,73.216,W,0
7/20/2006,6:42:56,37.572,N,73.215,W,0
7/20/2006,6:44:56,37.577,N,73.213,W,0
7/20/2006,6:46:56,37.582,N,73.212,W,0
7/20/2006,6:48:56,37.587,N,73.211,W,0
7/20/2006,6:50:55,37.591,N,73.209,W,0
7/20/2006,6:52:55,37.596,N,73.208,W,0
7/20/2006,6:54:55,37.601,N,73.207,W,0
7/20/2006,6:56:56,37.605,N,73.206,W,0
7/20/2006,6:58:56,37.61,N,73.205,W,0
7/20/2006,7:00:56,37.615,N,73.203,W,0
7/20/2006,7:02:56,37.619,N,73.202,W,0
7/20/2006,7:04:55,37.623,N,73.201,W,0
7/20/2006,7:06:55,37.628,N,73.2,W,0
7/20/2006,7:08:55,37.632,N,73.199,W,0
7/20/2006,7:10:55,37.637,N,73.198,W,0
7/20/2006,7:12:56,37.641,N,73.196,W,0
7/20/2006,7:14:56,37.645,N,73.195,W,0
7/20/2006,7:16:56,37.649,N,73.194,W,0
7/20/2006,7:18:56,37.653,N,73.193,W,0
7/20/2006,7:20:55,37.657,N,73.192,W,0
7/20/2006,7:22:55,37.661,N,73.191,W,0
7/20/2006,7:23:11,37.662,N,73.191,W,0
7/20/2006,7:25:11,37.666,N,73.19,W,0
7/20/2006,7:27:11,37.67,N,73.189,W,0
7/20/2006,7:29:11,37.674,N,73.188,W,0
7/20/2006,7:31:10,37.678,N,73.188,W,0
7/20/2006,7:33:10,37.682,N,73.187,W,0
7/20/2006,7:35:10,37.685,N,73.186,W,0
7/20/2006,7:37:10,37.689,N,73.186,W,0
7/20/2006,7:39:11,37.692,N,73.185,W,0
7/20/2006,7:41:11,37.696,N,73.184,W,0
7/20/2006,7:43:11,37.699,N,73.184,W,0
7/20/2006,7:45:11,37.703,N,73.183,W,0
7/20/2006,7:47:10,37.706,N,73.182,W,0
7/20/2006,7:49:10,37.709,N,73.182,W,0
7/20/2006,7:51:10,37.713,N,73.181,W,0
7/20/2006,7:53:11,37.716,N,73.181,W,0
7/20/2006,7:55:11,37.719,N,73.18,W,0
7/20/2006,7:57:11,37.722,N,73.18,W,0
7/20/2006,7:59:11,37.725,N,73.179,W,0
7/20/2006,8:01:10,37.728,N,73.179,W,0
7/20/2006,8:03:10,37.731,N,73.178,W,0
7/20/2006,8:05:10,37.734,N,73.178,W,0
7/20/2006,8:07:10,37.737,N,73.177,W,0
7/20/2006,8:09:11,37.74,N,73.177,W,0
7/20/2006,8:11:11,37.743,N,73.176,W,0
7/20/2006,8:13:11,37.746,N,73.176,W,0
7/20/2006,8:15:11,37.749,N,73.175,W,0
7/20/2006,8:17:10,37.752,N,73.175,W,0
7/20/2006,8:19:10,37.755,N,73.174,W,0
7/20/2006,8:21:10,37.757,N,73.174,W,0
7/20/2006,8:23:11,37.76,N,73.173,W,0
7/20/2006,8:25:11,37.763,N,73.173,W,0
7/20/2006,8:27:11,37.766,N,73.172,W,0
7/20/2006,8:29:11,37.769,N,73.172,W,0
7/20/2006,8:31:10,37.772,N,73.171,W,0
7/20/2006,8:33:10,37.775,N,73.171,W,0
7/20/2006,8:35:10,37.778,N,73.17,W,0
7/20/2006,8:37:10,37.78,N,73.169,W,0
7/20/2006,8:39:11,37.783,N,73.169,W,0
7/20/2006,8:41:11,37.786,N,73.168,W,0
7/20/2006,8:43:11,37.789,N,73.167,W,0
7/20/2006,8:45:11,37.792,N,73.166,W,0
7/20/2006,8:47:10,37.795,N,73.166,W,0
7/20/2006,8:49:10,37.798,N,73.165,W,0
7/20/2006,8:51:10,37.802,N,73.164,W,0
7/20/2006,8:53:11,37.805,N,73.163,W,0
7/20/2006,8:55:11,37.808,N,73.162,W,0
7/20/2006,8:57:11,37.811,N,73.161,W,0
7/20/2006,8:59:11,37.814,N,73.16,W,0
7/20/2006,9:01:10,37.818,N,73.159,W,0
7/20/2006,9:03:10,37.821,N,73.158,W,0
7/20/2006,9:05:10,37.824,N,73.157,W,0
7/20/2006,9:07:10,37.828,N,73.155,W,0
7/20/2006,9:09:11,37.831,N,73.154,W,0
7/20/2006,9:11:11,37.835,N,73.153,W,0
7/20/2006,9:13:11,37.839,N,73.151,W,0
7/20/2006,9:15:11,37.842,N,73.15,W,0
7/20/2006,9:17:10,37.846,N,73.149,W,0
7/20/2006,9:19:08,37.85,N,73.147,W,0
7/20/2006,9:21:08,37.835,N,73.143,W,0
7/20/2006,9:23:07,37.821,N,73.139,W,0
7/20/2006,9:25:07,37.806,N,73.134,W,0
7/20/2006,9:27:07,37.792,N,73.13,W,0
7/20/2006,9:29:07,37.779,N,73.126,W,0
7/20/2006,9:31:08,37.765,N,73.121,W,0
7/20/2006,9:33:08,37.752,N,73.117,W,0
7/20/2006,9:35:08,37.74,N,73.113,W,0
7/20/2006,9:37:07,37.728,N,73.109,W,0
7/20/2006,9:39:07,37.717,N,73.104,W,0
7/20/2006,9:41:07,37.707,N,73.1,W,0
7/20/2006,9:43:07,37.697,N,73.096,W,0
7/20/2006,9:45:08,37.688,N,73.092,W,0
7/20/2006,9:47:08,37.68,N,73.088,W,0
7/20/2006,9:49:08,37.673,N,73.085,W,0
7/20/2006,9:51:08,37.667,N,73.081,W,0
7/20/2006,9:53:07,37.662,N,73.077,W,0
7/20/2006,9:55:07,37.659,N,73.074,W,0
7/20/2006,9:57:07,37.656,N,73.07,W,0
7/20/2006,9:59:07,37.655,N,73.067,W,0
7/20/2006,10:01:08,37.655,N,73.064,W,0
7/20/2006,10:03:08,37.656,N,73.061,W,0
7/20/2006,10:05:08,37.659,N,73.058,W,0
7/20/2006,10:07:07,37.662,N,73.055,W,0
7/20/2006,10:09:07,37.667,N,73.052,W,0
7/20/2006,10:11:07,37.673,N,73.049,W,0
7/20/2006,10:13:07,37.679,N,73.047,W,0
7/20/2006,10:15:08,37.687,N,73.044,W,0
7/20/2006,10:17:08,37.695,N,73.042,W,0
7/20/2006,10:19:08,37.705,N,73.04,W,0
7/20/2006,10:21:08,37.715,N,73.038,W,0
7/20/2006,10:23:07,37.727,N,73.035,W,0
7/20/2006,10:25:07,37.739,N,73.033,W,0
7/20/2006,10:27:07,37.752,N,73.031,W,0
7/20/2006,10:29:07,37.765,N,73.03,W,0
7/20/2006,10:31:08,37.78,N,73.028,W,0
7/20/2006,10:33:08,37.795,N,73.026,W,0
7/20/2006,10:35:08,37.811,N,73.024,W,0
7/20/2006,10:37:07,37.827,N,73.023,W,0
7/20/2006,10:39:07,37.844,N,73.021,W,0
7/20/2006,10:41:07,37.862,N,73.02,W,0
7/20/2006,10:43:07,37.88,N,73.018,W,0
7/20/2006,10:45:08,37.898,N,73.017,W,0
7/20/2006,10:47:08,37.917,N,73.015,W,0
7/20/2006,10:49:08,37.937,N,73.014,W,0
7/20/2006,10:51:08,37.957,N,73.013,W,0
7/20/2006,10:53:07,37.977,N,73.011,W,0
7/20/2006,10:55:07,37.997,N,73.01,W,0
7/20/2006,10:57:07,38.018,N,73.009,W,0
7/20/2006,10:59:07,38.039,N,73.008,W,0
7/20/2006,11:01:08,38.061,N,73.007,W,0
7/20/2006,11:03:08,38.082,N,73.006,W,0
7/20/2006,11:05:08,38.104,N,73.004,W,0
7/20/2006,11:07:07,38.126,N,73.003,W,0
7/20/2006,11:07:47,38.133,N,73.003,W,0
7/20/2006,11:09:46,38.155,N,73.002,W,0
7/20/2006,11:11:46,38.177,N,73.001,W,0
7/20/2006,11:13:13,38.193,N,73,W,0
7/20/2006,11:15:13,38.215,N,72.999,W,0
7/20/2006,11:17:14,38.237,N,72.998,W,0
7/20/2006,11:19:14,38.259,N,72.997,W,0
7/20/2006,11:21:14,38.281,N,72.996,W,0
7/20/2006,11:23:14,38.303,N,72.995,W,0
7/20/2006,11:25:13,38.325,N,72.994,W,0
7/20/2006,11:27:13,38.346,N,72.993,W,0
7/20/2006,11:29:13,38.368,N,72.992,W,0
7/20/2006,11:31:14,38.39,N,72.991,W,0
7/20/2006,11:33:14,38.411,N,72.99,W,0
7/20/2006,11:35:14,38.433,N,72.988,W,0
7/20/2006,11:37:14,38.455,N,72.987,W,0
7/20/2006,11:39:13,38.476,N,72.986,W,0
7/20/2006,11:41:13,38.497,N,72.985,W,0
7/20/2006,11:43:13,38.518,N,72.984,W,0
7/20/2006,11:45:13,38.54,N,72.983,W,0
7/20/2006,11:47:14,38.561,N,72.982,W,0
7/20/2006,11:49:14,38.582,N,72.981,W,0
7/20/2006,11:51:14,38.602,N,72.98,W,0
7/20/2006,11:53:14,38.623,N,72.979,W,0
7/20/2006,11:55:13,38.644,N,72.978,W,0
7/20/2006,11:57:13,38.664,N,72.976,W,0
7/20/2006,11:59:13,38.685,N,72.975,W,0
7/20/2006,12:01:14,38.705,N,72.974,W,0
7/20/2006,12:03:14,38.725,N,72.973,W,0
7/20/2006,12:05:14,38.745,N,72.972,W,0
7/20/2006,12:07:14,38.764,N,72.971,W,0
7/20/2006,12:09:13,38.784,N,72.97,W,0
7/20/2006,12:11:13,38.803,N,72.969,W,0
7/20/2006,12:13:13,38.823,N,72.967,W,0
7/20/2006,12:15:13,38.842,N,72.966,W,0
7/20/2006,12:17:14,38.861,N,72.965,W,0
7/20/2006,12:19:14,38.879,N,72.964,W,0
7/20/2006,12:21:14,38.898,N,72.963,W,0
7/20/2006,12:23:14,38.916,N,72.962,W,0
7/20/2006,12:25:13,38.934,N,72.96,W,0
7/20/2006,12:27:13,38.952,N,72.959,W,0
7/20/2006,12:29:13,38.97,N,72.958,W,0
7/20/2006,12:31:14,38.988,N,72.957,W,0
7/20/2006,12:33:14,39.005,N,72.956,W,0
7/20/2006,12:35:14,39.022,N,72.954,W,0
7/20/2006,12:37:14,39.039,N,72.953,W,0
7/20/2006,12:39:13,39.055,N,72.952,W,0
7/20/2006,12:41:13,39.072,N,72.951,W,0
7/20/2006,12:43:13,39.088,N,72.949,W,0
7/20/2006,12:45:13,39.104,N,72.948,W,0
7/20/2006,12:47:14,39.119,N,72.947,W,0
7/20/2006,12:49:14,39.134,N,72.946,W,0
7/20/2006,12:51:14,39.149,N,72.944,W,0
7/20/2006,12:53:14,39.164,N,72.943,W,0
7/20/2006,12:55:13,39.179,N,72.942,W,0
7/20/2006,12:57:13,39.193,N,72.94,W,0
7/20/2006,12:59:13,39.207,N,72.939,W,0
7/20/2006,13:01:14,39.22,N,72.938,W,0
7/20/2006,13:03:14,39.234,N,72.936,W,0
7/20/2006,13:05:14,39.247,N,72.935,W,0
7/20/2006,13:07:14,39.259,N,72.934,W,0
7/20/2006,13:09:13,39.272,N,72.932,W,0
7/20/2006,13:11:13,39.284,N,72.931,W,0
7/20/2006,13:13:13,39.296,N,72.929,W,0
7/20/2006,13:15:13,39.307,N,72.928,W,0
7/20/2006,13:17:14,39.318,N,72.926,W,0
7/20/2006,13:19:14,39.329,N,72.925,W,0
7/20/2006,13:21:14,39.339,N,72.924,W,0
7/20/2006,13:23:14,39.349,N,72.922,W,0
7/20/2006,13:25:13,39.359,N,72.921,W,0
7/20/2006,13:27:13,39.368,N,72.919,W,0
7/20/2006,13:29:13,39.377,N,72.918,W,0
7/20/2006,13:31:14,39.385,N,72.916,W,0
7/20/2006,13:33:14,39.393,N,72.915,W,0
7/20/2006,13:35:14,39.401,N,72.913,W,0
7/20/2006,13:37:14,39.408,N,72.911,W,0
7/20/2006,13:39:13,39.415,N,72.91,W,0
7/20/2006,13:41:13,39.422,N,72.908,W,0
7/20/2006,13:43:13,39.428,N,72.907,W,0
7/20/2006,13:45:13,39.434,N,72.905,W,0
7/20/2006,13:47:14,39.439,N,72.903,W,0
7/20/2006,13:49:14,39.444,N,72.902,W,0
7/20/2006,13:51:14,39.448,N,72.9,W,0
7/20/2006,13:53:14,39.453,N,72.898,W,0
7/20/2006,13:55:13,39.456,N,72.897,W,0
7/20/2006,13:57:13,39.459,N,72.895,W,0
7/20/2006,13:59:13,39.462,N,72.893,W,0
7/20/2006,14:01:14,39.464,N,72.891,W,0
7/20/2006,14:03:14,39.466,N,72.89,W,0
7/20/2006,14:05:14,39.468,N,72.888,W,0
7/20/2006,14:07:14,39.469,N,72.886,W,0
7/20/2006,14:09:13,39.469,N,72.884,W,0
7/20/2006,14:11:13,39.47,N,72.882,W,0
7/20/2006,14:13:13,39.47,N,72.881,W,0
7/20/2006,14:15:13,39.469,N,72.879,W,0
7/20/2006,14:17:14,39.469,N,72.877,W,0
7/20/2006,14:19:14,39.468,N,72.875,W,0
7/20/2006,14:21:14,39.466,N,72.873,W,0
7/20/2006,14:23:14,39.464,N,72.871,W,0
7/20/2006,14:25:13,39.462,N,72.869,W,0
7/20/2006,14:27:13,39.46,N,72.867,W,0
7/20/2006,14:29:13,39.457,N,72.865,W,0
7/20/2006,14:31:14,39.454,N,72.863,W,0
7/20/2006,14:33:14,39.451,N,72.861,W,0
7/20/2006,14:35:14,39.448,N,72.859,W,0
7/20/2006,14:37:14,39.444,N,72.857,W,0
7/20/2006,14:39:13,39.44,N,72.855,W,0
7/20/2006,14:41:13,39.436,N,72.853,W,0
7/20/2006,14:43:13,39.431,N,72.851,W,0
7/20/2006,14:45:13,39.426,N,72.849,W,0
7/20/2006,14:47:14,39.421,N,72.847,W,0
7/20/2006,14:49:14,39.416,N,72.845,W,0
7/20/2006,14:51:14,39.411,N,72.843,W,0
7/20/2006,14:53:14,39.405,N,72.84,W,0
7/20/2006,14:55:13,39.399,N,72.838,W,0
7/20/2006,14:57:13,39.393,N,72.836,W,0
7/20/2006,14:59:13,39.387,N,72.834,W,0
7/20/2006,15:01:14,39.381,N,72.832,W,0
7/20/2006,15:03:14,39.375,N,72.829,W,0
7/20/2006,15:05:14,39.368,N,72.827,W,0
7/20/2006,15:07:14,39.361,N,72.825,W,0
7/20/2006,15:09:13,39.354,N,72.823,W,0
7/20/2006,15:11:13,39.347,N,72.82,W,0
