Track,for,Hanna,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/12/2002,16:11:49,27.174,N,87.284,W,0
9/12/2002,16:13:49,27.173,N,87.29,W,0
9/12/2002,16:15:48,27.173,N,87.296,W,0
9/12/2002,16:17:48,27.172,N,87.302,W,0
9/12/2002,16:19:48,27.171,N,87.308,W,0
9/12/2002,16:21:48,27.17,N,87.314,W,0
9/12/2002,16:23:49,27.17,N,87.319,W,0
9/12/2002,16:25:49,27.169,N,87.325,W,0
9/12/2002,16:27:49,27.168,N,87.331,W,0
9/12/2002,16:29:48,27.167,N,87.337,W,0
9/12/2002,16:31:48,27.166,N,87.343,W,0
9/12/2002,16:33:19,27.165,N,87.347,W,0
9/12/2002,16:35:19,27.164,N,87.353,W,0
9/12/2002,16:37:18,27.164,N,87.36,W,0
9/12/2002,16:39:18,27.163,N,87.366,W,0
9/12/2002,16:41:18,27.162,N,87.372,W,0
9/12/2002,16:43:18,27.162,N,87.378,W,0
9/12/2002,16:45:19,27.161,N,87.385,W,0
9/12/2002,16:47:19,27.16,N,87.391,W,0
9/12/2002,16:49:19,27.159,N,87.397,W,0
9/12/2002,16:51:19,27.158,N,87.403,W,0
9/12/2002,16:53:18,27.157,N,87.409,W,0
9/12/2002,16:55:18,27.156,N,87.416,W,0
9/12/2002,16:57:18,27.155,N,87.422,W,0
9/12/2002,16:59:18,27.154,N,87.428,W,0
9/12/2002,17:01:19,27.153,N,87.434,W,0
9/12/2002,17:03:19,27.151,N,87.44,W,0
9/12/2002,17:05:19,27.15,N,87.446,W,0
9/12/2002,17:07:18,27.149,N,87.452,W,0
9/12/2002,17:09:18,27.148,N,87.458,W,0
9/12/2002,17:11:18,27.146,N,87.463,W,0
9/12/2002,17:13:18,27.145,N,87.469,W,0
9/12/2002,17:15:19,27.143,N,87.475,W,0
9/12/2002,17:17:19,27.142,N,87.481,W,0
9/12/2002,17:19:19,27.14,N,87.486,W,0
9/12/2002,17:21:19,27.139,N,87.492,W,0
9/12/2002,17:23:18,27.137,N,87.498,W,0
9/12/2002,17:25:18,27.136,N,87.503,W,0
9/12/2002,17:27:18,27.134,N,87.509,W,0
9/12/2002,17:29:18,27.132,N,87.514,W,0
9/12/2002,17:31:19,27.13,N,87.52,W,0
9/12/2002,17:33:19,27.129,N,87.525,W,0
9/12/2002,17:35:19,27.127,N,87.53,W,0
9/12/2002,17:37:18,27.125,N,87.536,W,0
9/12/2002,17:39:18,27.123,N,87.541,W,0
9/12/2002,17:41:18,27.121,N,87.546,W,0
9/12/2002,17:43:18,27.119,N,87.551,W,0
9/12/2002,17:45:19,27.117,N,87.556,W,0
9/12/2002,17:47:19,27.115,N,87.561,W,0
9/12/2002,17:49:19,27.113,N,87.566,W,0
9/12/2002,17:51:19,27.111,N,87.571,W,0
9/12/2002,17:53:18,27.109,N,87.576,W,0
9/12/2002,17:55:18,27.106,N,87.581,W,0
9/12/2002,17:57:18,27.104,N,87.586,W,0
9/12/2002,17:59:18,27.102,N,87.59,W,0
9/12/2002,18:01:19,27.1,N,87.595,W,0
9/12/2002,18:03:19,27.097,N,87.599,W,0
9/12/2002,18:05:19,27.095,N,87.604,W,0
9/12/2002,18:07:18,27.093,N,87.608,W,0
9/12/2002,18:09:18,27.09,N,87.613,W,0
9/12/2002,18:11:18,27.088,N,87.617,W,0
9/12/2002,18:13:18,27.085,N,87.621,W,0
9/12/2002,18:15:19,27.083,N,87.625,W,0
9/12/2002,18:17:19,27.08,N,87.629,W,0
9/12/2002,18:19:19,27.077,N,87.633,W,0
9/12/2002,18:19:40,27.077,N,87.634,W,0
9/12/2002,18:21:39,27.075,N,87.638,W,0
9/12/2002,18:23:39,27.073,N,87.643,W,0
9/12/2002,18:25:39,27.07,N,87.647,W,0
9/12/2002,18:27:40,27.068,N,87.652,W,0
9/12/2002,18:29:40,27.066,N,87.656,W,0
9/12/2002,18:31:40,27.064,N,87.66,W,0
9/12/2002,18:33:40,27.061,N,87.664,W,0
9/12/2002,18:35:39,27.059,N,87.668,W,0
9/12/2002,18:37:39,27.056,N,87.672,W,0
9/12/2002,18:39:39,27.054,N,87.676,W,0
9/12/2002,18:41:39,27.051,N,87.68,W,0
9/12/2002,18:43:40,27.049,N,87.684,W,0
9/12/2002,18:45:40,27.046,N,87.688,W,0
9/12/2002,18:47:40,27.044,N,87.691,W,0
9/12/2002,18:49:40,27.041,N,87.695,W,0
9/12/2002,18:51:39,27.038,N,87.699,W,0
9/12/2002,18:53:39,27.036,N,87.702,W,0
9/12/2002,18:55:39,27.033,N,87.706,W,0
9/12/2002,18:57:40,27.03,N,87.709,W,0
9/12/2002,18:59:40,27.027,N,87.712,W,0
9/12/2002,19:01:40,27.025,N,87.715,W,0
9/12/2002,19:03:40,27.022,N,87.719,W,0
9/12/2002,19:05:39,27.019,N,87.722,W,0
9/12/2002,19:07:39,27.016,N,87.725,W,0
9/12/2002,19:09:39,27.013,N,87.728,W,0
9/12/2002,19:11:39,27.01,N,87.731,W,0
9/12/2002,19:13:40,27.007,N,87.733,W,0
9/12/2002,19:15:40,27.003,N,87.736,W,0
9/12/2002,19:17:40,27,N,87.739,W,0
9/12/2002,19:19:40,26.997,N,87.741,W,0
9/12/2002,19:21:39,26.994,N,87.744,W,0
9/12/2002,19:23:39,26.99,N,87.746,W,0
9/12/2002,19:25:39,26.987,N,87.748,W,0
9/12/2002,19:27:40,26.984,N,87.751,W,0
9/12/2002,19:29:40,26.98,N,87.753,W,0
9/12/2002,19:31:40,26.977,N,87.755,W,0
9/12/2002,19:33:40,26.973,N,87.757,W,0
9/12/2002,19:35:39,26.969,N,87.759,W,0
9/12/2002,19:37:39,26.966,N,87.761,W,0
9/12/2002,19:39:39,26.962,N,87.762,W,0
9/12/2002,19:41:39,26.958,N,87.764,W,0
9/12/2002,19:43:40,26.955,N,87.765,W,0
9/12/2002,19:45:40,26.951,N,87.767,W,0
9/12/2002,19:47:40,26.947,N,87.768,W,0
9/12/2002,19:49:40,26.943,N,87.77,W,0
9/12/2002,19:51:39,26.939,N,87.771,W,0
9/12/2002,19:53:39,26.935,N,87.772,W,0
9/12/2002,19:55:39,26.931,N,87.773,W,0
9/12/2002,19:57:40,26.927,N,87.774,W,0
9/12/2002,19:59:40,26.922,N,87.774,W,0
9/12/2002,20:01:40,26.918,N,87.775,W,0
9/12/2002,20:03:40,26.914,N,87.776,W,0
9/12/2002,20:05:39,26.909,N,87.776,W,0
9/12/2002,20:07:39,26.905,N,87.777,W,0
9/12/2002,20:09:39,26.9,N,87.777,W,0
9/12/2002,20:10:44,26.898,N,87.777,W,0
9/12/2002,20:12:45,26.895,N,87.779,W,0
9/12/2002,20:14:45,26.892,N,87.781,W,0
9/12/2002,20:16:45,26.888,N,87.784,W,0
9/12/2002,20:18:45,26.885,N,87.786,W,0
9/12/2002,20:20:44,26.882,N,87.788,W,0
9/12/2002,20:22:44,26.879,N,87.79,W,0
9/12/2002,20:24:44,26.876,N,87.792,W,0
9/12/2002,20:26:45,26.873,N,87.795,W,0
9/12/2002,20:28:45,26.869,N,87.797,W,0
9/12/2002,20:30:45,26.866,N,87.799,W,0
9/12/2002,20:32:45,26.863,N,87.801,W,0
9/12/2002,20:34:44,26.86,N,87.803,W,0
9/12/2002,20:36:44,26.857,N,87.805,W,0
9/12/2002,20:38:44,26.854,N,87.807,W,0
9/12/2002,20:40:44,26.851,N,87.809,W,0
9/12/2002,20:42:45,26.847,N,87.811,W,0
9/12/2002,20:44:45,26.844,N,87.813,W,0
9/12/2002,20:46:45,26.841,N,87.815,W,0
9/12/2002,20:48:45,26.838,N,87.817,W,0
9/12/2002,20:50:44,26.835,N,87.818,W,0
9/12/2002,20:52:44,26.832,N,87.82,W,0
9/12/2002,20:54:44,26.829,N,87.822,W,0
9/12/2002,20:56:45,26.826,N,87.824,W,0
9/12/2002,20:58:45,26.822,N,87.826,W,0
9/12/2002,21:00:45,26.819,N,87.827,W,0
9/12/2002,21:02:45,26.816,N,87.829,W,0
9/12/2002,21:04:44,26.813,N,87.831,W,0
9/12/2002,21:06:44,26.81,N,87.832,W,0
9/12/2002,21:08:44,26.807,N,87.834,W,0
9/12/2002,21:10:44,26.804,N,87.836,W,0
9/12/2002,21:12:45,26.801,N,87.837,W,0
9/12/2002,21:14:45,26.798,N,87.839,W,0
9/12/2002,21:16:45,26.795,N,87.84,W,0
9/12/2002,21:18:45,26.791,N,87.842,W,0
9/12/2002,21:20:44,26.788,N,87.843,W,0
9/12/2002,21:22:44,26.785,N,87.845,W,0
9/12/2002,21:24:44,26.782,N,87.846,W,0
9/12/2002,21:26:45,26.779,N,87.848,W,0
9/12/2002,21:28:45,26.776,N,87.849,W,0
9/12/2002,21:30:45,26.773,N,87.851,W,0
9/12/2002,21:32:45,26.77,N,87.852,W,0
9/12/2002,21:34:44,26.767,N,87.853,W,0
9/12/2002,21:36:44,26.764,N,87.854,W,0
9/12/2002,21:38:44,26.761,N,87.856,W,0
9/12/2002,21:40:44,26.758,N,87.857,W,0
9/12/2002,21:42:45,26.755,N,87.858,W,0
9/12/2002,21:44:45,26.752,N,87.859,W,0
9/12/2002,21:46:45,26.749,N,87.86,W,0
9/12/2002,21:48:45,26.746,N,87.861,W,0
9/12/2002,21:50:44,26.743,N,87.862,W,0
9/12/2002,21:52:44,26.74,N,87.863,W,0
9/12/2002,21:54:44,26.737,N,87.864,W,0
9/12/2002,21:56:45,26.734,N,87.865,W,0
9/12/2002,21:58:45,26.731,N,87.866,W,0
9/12/2002,22:00:45,26.728,N,87.867,W,0
9/12/2002,22:02:45,26.725,N,87.868,W,0
9/12/2002,22:04:44,26.722,N,87.869,W,0
9/12/2002,22:06:44,26.719,N,87.87,W,0
9/12/2002,22:08:44,26.716,N,87.87,W,0
9/12/2002,22:10:44,26.713,N,87.871,W,0
9/12/2002,22:12:45,26.71,N,87.872,W,0
9/12/2002,22:14:45,26.707,N,87.873,W,0
9/12/2002,22:16:45,26.704,N,87.873,W,0
9/12/2002,22:18:45,26.701,N,87.874,W,0
9/12/2002,22:20:44,26.698,N,87.875,W,0
9/12/2002,22:22:44,26.695,N,87.875,W,0
9/12/2002,22:24:44,26.693,N,87.876,W,0
9/12/2002,22:26:45,26.69,N,87.876,W,0
9/12/2002,22:28:45,26.687,N,87.877,W,0
9/12/2002,22:30:45,26.684,N,87.877,W,0
9/12/2002,22:32:45,26.681,N,87.878,W,0
9/12/2002,22:34:44,26.678,N,87.878,W,0
9/12/2002,22:36:44,26.676,N,87.879,W,0
9/12/2002,22:38:44,26.673,N,87.879,W,0
9/12/2002,22:40:44,26.67,N,87.88,W,0
9/12/2002,22:42:45,26.667,N,87.88,W,0
9/12/2002,22:44:45,26.665,N,87.881,W,0
9/12/2002,22:46:45,26.662,N,87.881,W,0
9/12/2002,22:48:45,26.659,N,87.881,W,0
9/12/2002,22:50:44,26.657,N,87.882,W,0
9/12/2002,22:52:44,26.654,N,87.882,W,0
9/12/2002,22:54:44,26.651,N,87.882,W,0
9/12/2002,22:56:45,26.649,N,87.883,W,0
9/12/2002,22:58:45,26.646,N,87.883,W,0
9/12/2002,23:00:45,26.643,N,87.883,W,0
9/12/2002,23:02:45,26.641,N,87.884,W,0
9/12/2002,23:04:44,26.638,N,87.884,W,0
9/12/2002,23:06:44,26.636,N,87.884,W,0
9/12/2002,23:08:44,26.633,N,87.884,W,0
9/12/2002,23:10:44,26.631,N,87.884,W,0
9/12/2002,23:12:45,26.628,N,87.885,W,0
9/12/2002,23:14:45,26.626,N,87.885,W,0
9/12/2002,23:16:45,26.623,N,87.885,W,0
9/12/2002,23:18:45,26.621,N,87.885,W,0
9/12/2002,23:20:44,26.619,N,87.885,W,0
9/12/2002,23:22:44,26.616,N,87.886,W,0
9/12/2002,23:24:44,26.614,N,87.886,W,0
9/12/2002,23:26:45,26.612,N,87.886,W,0
9/12/2002,23:28:45,26.609,N,87.886,W,0
9/12/2002,23:30:45,26.607,N,87.886,W,0
9/12/2002,23:32:45,26.605,N,87.886,W,0
9/12/2002,23:34:44,26.603,N,87.886,W,0
9/12/2002,23:36:44,26.601,N,87.887,W,0
9/12/2002,23:38:44,26.598,N,87.887,W,0
9/12/2002,23:40:44,26.596,N,87.887,W,0
9/12/2002,23:42:45,26.594,N,87.887,W,0
9/12/2002,23:44:45,26.592,N,87.887,W,0
9/12/2002,23:46:45,26.59,N,87.887,W,0
9/12/2002,23:48:45,26.588,N,87.887,W,0
9/12/2002,23:50:44,26.586,N,87.887,W,0
9/12/2002,23:52:44,26.584,N,87.887,W,0
9/12/2002,23:54:44,26.582,N,87.888,W,0
9/12/2002,23:56:45,26.58,N,87.888,W,0
9/12/2002,23:58:45,26.579,N,87.888,W,0
9/13/2002,0:00:45,26.577,N,87.888,W,0
9/13/2002,0:02:45,26.575,N,87.888,W,0
9/13/2002,0:04:44,26.573,N,87.888,W,0
9/13/2002,0:06:44,26.572,N,87.888,W,0
9/13/2002,0:08:44,26.57,N,87.888,W,0
9/13/2002,0:10:44,26.568,N,87.889,W,0
9/13/2002,0:12:45,26.567,N,87.889,W,0
9/13/2002,0:14:45,26.565,N,87.889,W,0
9/13/2002,0:16:45,26.563,N,87.889,W,0
9/13/2002,0:18:45,26.562,N,87.889,W,0
9/13/2002,0:20:44,26.56,N,87.889,W,0
9/13/2002,0:22:44,26.559,N,87.889,W,0
9/13/2002,0:24:44,26.558,N,87.89,W,0
9/13/2002,0:26:45,26.556,N,87.89,W,0
9/13/2002,0:28:45,26.555,N,87.89,W,0
9/13/2002,0:30:45,26.554,N,87.89,W,0
9/13/2002,0:32:45,26.552,N,87.891,W,0
9/13/2002,0:34:44,26.551,N,87.891,W,0
9/13/2002,0:36:44,26.55,N,87.891,W,0
9/13/2002,0:38:44,26.549,N,87.891,W,0
9/13/2002,0:40:44,26.548,N,87.892,W,0
9/13/2002,0:42:45,26.547,N,87.892,W,0
9/13/2002,0:44:45,26.546,N,87.892,W,0
9/13/2002,0:46:45,26.545,N,87.892,W,0
9/13/2002,0:48:45,26.544,N,87.893,W,0
9/13/2002,0:50:44,26.543,N,87.893,W,0
9/13/2002,0:52:44,26.542,N,87.893,W,0
9/13/2002,0:54:44,26.541,N,87.894,W,0
9/13/2002,0:56:45,26.54,N,87.894,W,0
9/13/2002,0:58:45,26.54,N,87.895,W,0
9/13/2002,1:00:45,26.539,N,87.895,W,0
9/13/2002,1:02:45,26.538,N,87.895,W,0
9/13/2002,1:04:44,26.538,N,87.896,W,0
9/13/2002,1:06:44,26.537,N,87.896,W,0
9/13/2002,1:08:44,26.537,N,87.897,W,0
9/13/2002,1:10:44,26.536,N,87.897,W,0
9/13/2002,1:12:45,26.536,N,87.898,W,0
9/13/2002,1:14:45,26.536,N,87.899,W,0
9/13/2002,1:16:45,26.535,N,87.899,W,0
9/13/2002,1:18:45,26.535,N,87.9,W,0
9/13/2002,1:20:44,26.535,N,87.9,W,0
9/13/2002,1:22:44,26.535,N,87.901,W,0
9/13/2002,1:24:44,26.535,N,87.902,W,0
9/13/2002,1:26:45,26.535,N,87.902,W,0
9/13/2002,1:28:45,26.535,N,87.903,W,0
9/13/2002,1:30:45,26.535,N,87.904,W,0
9/13/2002,1:32:45,26.535,N,87.905,W,0
9/13/2002,1:34:44,26.535,N,87.905,W,0
9/13/2002,1:36:44,26.535,N,87.906,W,0
9/13/2002,1:38:44,26.535,N,87.907,W,0
9/13/2002,1:40:44,26.535,N,87.908,W,0
9/13/2002,1:42:45,26.536,N,87.909,W,0
9/13/2002,1:44:45,26.536,N,87.909,W,0
9/13/2002,1:46:45,26.536,N,87.91,W,0
9/13/2002,1:48:45,26.537,N,87.911,W,0
9/13/2002,1:50:44,26.537,N,87.912,W,0
9/13/2002,1:52:44,26.537,N,87.913,W,0
9/13/2002,1:54:44,26.538,N,87.914,W,0
9/13/2002,1:56:45,26.539,N,87.915,W,0
9/13/2002,1:58:45,26.539,N,87.916,W,0
9/13/2002,2:00:45,26.54,N,87.917,W,0
9/13/2002,2:02:45,26.54,N,87.918,W,0
9/13/2002,2:04:44,26.541,N,87.919,W,0
9/13/2002,2:06:44,26.542,N,87.92,W,0
9/13/2002,2:08:44,26.543,N,87.921,W,0
9/13/2002,2:10:44,26.543,N,87.922,W,0
9/13/2002,2:12:45,26.544,N,87.923,W,0
9/13/2002,2:14:45,26.545,N,87.924,W,0
9/13/2002,2:16:45,26.546,N,87.926,W,0
9/13/2002,2:18:45,26.547,N,87.927,W,0
9/13/2002,2:20:44,26.548,N,87.928,W,0
9/13/2002,2:22:44,26.549,N,87.929,W,0
9/13/2002,2:24:44,26.55,N,87.93,W,0
9/13/2002,2:26:45,26.551,N,87.931,W,0
9/13/2002,2:28:45,26.552,N,87.933,W,0
9/13/2002,2:30:45,26.553,N,87.934,W,0
9/13/2002,2:32:45,26.554,N,87.935,W,0
9/13/2002,2:34:44,26.556,N,87.936,W,0
9/13/2002,2:36:44,26.557,N,87.938,W,0
9/13/2002,2:38:44,26.558,N,87.939,W,0
9/13/2002,2:40:44,26.559,N,87.94,W,0
9/13/2002,2:41:56,26.56,N,87.941,W,0
9/13/2002,2:43:56,26.561,N,87.941,W,0
9/13/2002,2:45:57,26.562,N,87.941,W,0
9/13/2002,2:47:57,26.563,N,87.941,W,0
9/13/2002,2:49:57,26.564,N,87.942,W,0
9/13/2002,2:51:56,26.566,N,87.942,W,0
9/13/2002,2:53:56,26.567,N,87.942,W,0
9/13/2002,2:55:56,26.568,N,87.942,W,0
9/13/2002,2:57:56,26.569,N,87.943,W,0
9/13/2002,2:59:57,26.571,N,87.943,W,0
9/13/2002,3:01:57,26.572,N,87.944,W,0
9/13/2002,3:03:57,26.573,N,87.944,W,0
9/13/2002,3:05:57,26.575,N,87.945,W,0
9/13/2002,3:07:56,26.576,N,87.945,W,0
9/13/2002,3:09:56,26.578,N,87.946,W,0
9/13/2002,3:11:56,26.579,N,87.946,W,0
9/13/2002,3:13:56,26.581,N,87.947,W,0
9/13/2002,3:15:57,26.582,N,87.948,W,0
9/13/2002,3:17:57,26.584,N,87.949,W,0
9/13/2002,3:19:57,26.585,N,87.949,W,0
9/13/2002,3:21:56,26.587,N,87.95,W,0
9/13/2002,3:23:56,26.588,N,87.951,W,0
9/13/2002,3:25:56,26.59,N,87.952,W,0
9/13/2002,3:27:56,26.592,N,87.953,W,0
9/13/2002,3:29:57,26.593,N,87.954,W,0
9/13/2002,3:31:57,26.595,N,87.955,W,0
9/13/2002,3:33:57,26.597,N,87.956,W,0
9/13/2002,3:35:57,26.599,N,87.958,W,0
9/13/2002,3:37:56,26.6,N,87.959,W,0
9/13/2002,3:39:56,26.602,N,87.96,W,0
9/13/2002,3:41:56,26.604,N,87.962,W,0
9/13/2002,3:43:56,26.606,N,87.963,W,0
9/13/2002,3:45:57,26.608,N,87.965,W,0
9/13/2002,3:47:57,26.61,N,87.966,W,0
9/13/2002,3:49:57,26.612,N,87.968,W,0
9/13/2002,3:51:56,26.614,N,87.97,W,0
9/13/2002,3:53:56,26.616,N,87.971,W,0
9/13/2002,3:55:56,26.618,N,87.973,W,0
9/13/2002,3:57:56,26.62,N,87.975,W,0
9/13/2002,3:59:57,26.622,N,87.977,W,0
9/13/2002,4:01:57,26.624,N,87.979,W,0
9/13/2002,4:03:57,26.626,N,87.981,W,0
9/13/2002,4:05:57,26.628,N,87.983,W,0
9/13/2002,4:07:56,26.63,N,87.986,W,0
9/13/2002,4:09:56,26.633,N,87.988,W,0
9/13/2002,4:11:56,26.635,N,87.99,W,0
9/13/2002,4:13:56,26.637,N,87.993,W,0
9/13/2002,4:15:57,26.639,N,87.995,W,0
9/13/2002,4:17:57,26.642,N,87.998,W,0
9/13/2002,4:19:57,26.644,N,88.001,W,0
9/13/2002,4:21:56,26.646,N,88.003,W,0
9/13/2002,4:23:56,26.649,N,88.006,W,0
9/13/2002,4:25:56,26.651,N,88.009,W,0
9/13/2002,4:27:56,26.653,N,88.012,W,0
9/13/2002,4:29:57,26.656,N,88.015,W,0
9/13/2002,4:31:57,26.658,N,88.018,W,0
9/13/2002,4:33:57,26.661,N,88.021,W,0
9/13/2002,4:35:57,26.663,N,88.025,W,0
9/13/2002,4:37:56,26.666,N,88.028,W,0
9/13/2002,4:39:56,26.668,N,88.031,W,0
9/13/2002,4:41:23,26.67,N,88.034,W,0
9/13/2002,4:43:23,26.673,N,88.037,W,0
9/13/2002,4:45:23,26.675,N,88.041,W,0
9/13/2002,4:47:23,26.678,N,88.044,W,0
9/13/2002,4:49:22,26.681,N,88.048,W,0
9/13/2002,4:51:22,26.683,N,88.052,W,0
9/13/2002,4:53:22,26.686,N,88.055,W,0
9/13/2002,4:55:22,26.689,N,88.059,W,0
9/13/2002,4:57:23,26.692,N,88.063,W,0
9/13/2002,4:59:23,26.695,N,88.067,W,0
9/13/2002,5:01:23,26.697,N,88.071,W,0
9/13/2002,5:03:22,26.7,N,88.076,W,0
9/13/2002,5:05:22,26.703,N,88.08,W,0
9/13/2002,5:07:22,26.707,N,88.085,W,0
9/13/2002,5:09:22,26.71,N,88.089,W,0
9/13/2002,5:11:23,26.713,N,88.094,W,0
9/13/2002,5:13:23,26.716,N,88.099,W,0
9/13/2002,5:15:23,26.719,N,88.104,W,0
9/13/2002,5:17:23,26.723,N,88.109,W,0
9/13/2002,5:19:22,26.726,N,88.114,W,0
9/13/2002,5:21:22,26.729,N,88.119,W,0
9/13/2002,5:23:22,26.733,N,88.124,W,0
9/13/2002,5:25:22,26.736,N,88.13,W,0
9/13/2002,5:27:23,26.74,N,88.136,W,0
9/13/2002,5:29:23,26.743,N,88.141,W,0
