Track,for,Fiona,2010,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/1/2010,16:11:06,18.959,N,61.87,W,0
9/1/2010,16:13:06,18.966,N,61.877,W,0
9/1/2010,16:15:06,18.972,N,61.884,W,0
9/1/2010,16:17:05,18.979,N,61.891,W,0
9/1/2010,16:19:05,18.986,N,61.898,W,0
9/1/2010,16:21:05,18.993,N,61.905,W,0
9/1/2010,16:23:05,19,N,61.912,W,0
9/1/2010,16:25:06,19.008,N,61.919,W,0
9/1/2010,16:27:06,19.015,N,61.926,W,0
9/1/2010,16:29:06,19.022,N,61.933,W,0
9/1/2010,16:31:06,19.03,N,61.94,W,0
9/1/2010,16:33:05,19.037,N,61.946,W,0
9/1/2010,16:35:05,19.045,N,61.953,W,0
9/1/2010,16:37:05,19.052,N,61.96,W,0
9/1/2010,16:39:06,19.06,N,61.967,W,0
9/1/2010,16:41:06,19.068,N,61.974,W,0
9/1/2010,16:43:06,19.076,N,61.981,W,0
9/1/2010,16:45:06,19.084,N,61.988,W,0
9/1/2010,16:47:05,19.092,N,61.995,W,0
9/1/2010,16:49:05,19.1,N,62.001,W,0
9/1/2010,16:51:05,19.108,N,62.008,W,0
9/1/2010,16:53:05,19.116,N,62.015,W,0
9/1/2010,16:55:06,19.124,N,62.022,W,0
9/1/2010,16:57:06,19.132,N,62.029,W,0
9/1/2010,16:59:06,19.141,N,62.035,W,0
9/1/2010,17:01:06,19.149,N,62.042,W,0
9/1/2010,17:03:05,19.158,N,62.049,W,0
9/1/2010,17:05:05,19.166,N,62.056,W,0
9/1/2010,17:07:05,19.175,N,62.062,W,0
9/1/2010,17:09:06,19.183,N,62.069,W,0
9/1/2010,17:11:06,19.192,N,62.076,W,0
9/1/2010,17:13:06,19.201,N,62.083,W,0
9/1/2010,17:15:06,19.21,N,62.089,W,0
9/1/2010,17:17:05,19.219,N,62.096,W,0
9/1/2010,17:19:05,19.228,N,62.103,W,0
9/1/2010,17:21:05,19.237,N,62.109,W,0
9/1/2010,17:23:05,19.246,N,62.116,W,0
9/1/2010,17:25:06,19.255,N,62.123,W,0
9/1/2010,17:27:06,19.264,N,62.129,W,0
9/1/2010,17:29:03,19.273,N,62.136,W,0
9/1/2010,17:31:03,19.283,N,62.143,W,0
9/1/2010,17:33:03,19.293,N,62.149,W,0
9/1/2010,17:35:04,19.304,N,62.156,W,0
9/1/2010,17:37:04,19.314,N,62.162,W,0
9/1/2010,17:39:04,19.324,N,62.169,W,0
9/1/2010,17:41:03,19.334,N,62.175,W,0
9/1/2010,17:43:03,19.344,N,62.182,W,0
9/1/2010,17:45:03,19.355,N,62.188,W,0
9/1/2010,17:47:03,19.365,N,62.195,W,0
9/1/2010,17:49:04,19.375,N,62.201,W,0
9/1/2010,17:51:04,19.385,N,62.208,W,0
9/1/2010,17:53:04,19.395,N,62.214,W,0
9/1/2010,17:55:04,19.406,N,62.221,W,0
9/1/2010,17:57:03,19.416,N,62.228,W,0
9/1/2010,17:59:03,19.426,N,62.234,W,0
9/1/2010,18:01:03,19.436,N,62.241,W,0
9/1/2010,18:03:03,19.446,N,62.247,W,0
9/1/2010,18:05:04,19.457,N,62.254,W,0
9/1/2010,18:07:04,19.467,N,62.26,W,0
9/1/2010,18:09:04,19.477,N,62.267,W,0
9/1/2010,18:11:03,19.487,N,62.273,W,0
9/1/2010,18:13:03,19.497,N,62.28,W,0
9/1/2010,18:15:03,19.508,N,62.286,W,0
9/1/2010,18:17:03,19.518,N,62.293,W,0
9/1/2010,18:19:04,19.528,N,62.299,W,0
9/1/2010,18:21:04,19.538,N,62.306,W,0
9/1/2010,18:23:04,19.548,N,62.313,W,0
9/1/2010,18:25:04,19.559,N,62.319,W,0
9/1/2010,18:27:03,19.569,N,62.326,W,0
9/1/2010,18:29:03,19.579,N,62.332,W,0
9/1/2010,18:31:03,19.589,N,62.339,W,0
9/1/2010,18:33:03,19.599,N,62.345,W,0
9/1/2010,18:35:04,19.61,N,62.352,W,0
9/1/2010,18:37:04,19.62,N,62.358,W,0
9/1/2010,18:39:04,19.63,N,62.365,W,0
9/1/2010,18:41:03,19.64,N,62.371,W,0
9/1/2010,18:43:03,19.65,N,62.378,W,0
9/1/2010,18:45:03,19.661,N,62.384,W,0
9/1/2010,18:47:03,19.671,N,62.391,W,0
9/1/2010,18:49:04,19.681,N,62.398,W,0
9/1/2010,18:51:04,19.691,N,62.404,W,0
9/1/2010,18:53:04,19.701,N,62.411,W,0
9/1/2010,18:55:04,19.712,N,62.417,W,0
9/1/2010,18:57:03,19.722,N,62.424,W,0
9/1/2010,18:59:03,19.732,N,62.43,W,0
9/1/2010,19:01:03,19.742,N,62.437,W,0
9/1/2010,19:03:03,19.752,N,62.443,W,0
9/1/2010,19:05:04,19.763,N,62.45,W,0
9/1/2010,19:07:04,19.773,N,62.456,W,0
9/1/2010,19:09:04,19.783,N,62.463,W,0
9/1/2010,19:11:03,19.793,N,62.469,W,0
9/1/2010,19:13:03,19.803,N,62.476,W,0
9/1/2010,19:15:03,19.814,N,62.483,W,0
9/1/2010,19:17:03,19.824,N,62.489,W,0
9/1/2010,19:19:04,19.834,N,62.496,W,0
9/1/2010,19:21:04,19.844,N,62.502,W,0
9/1/2010,19:23:04,19.855,N,62.509,W,0
9/1/2010,19:25:04,19.865,N,62.515,W,0
9/1/2010,19:27:03,19.875,N,62.522,W,0
9/1/2010,19:28:03,19.88,N,62.525,W,0
9/1/2010,19:30:03,19.886,N,62.539,W,0
9/1/2010,19:32:03,19.892,N,62.552,W,0
9/1/2010,19:34:04,19.898,N,62.566,W,0
9/1/2010,19:35:48,19.903,N,62.578,W,0
9/1/2010,19:37:48,19.909,N,62.592,W,0
9/1/2010,19:39:48,19.915,N,62.605,W,0
9/1/2010,19:41:48,19.921,N,62.619,W,0
9/1/2010,19:43:47,19.927,N,62.632,W,0
9/1/2010,19:45:47,19.933,N,62.646,W,0
9/1/2010,19:47:47,19.94,N,62.659,W,0
9/1/2010,19:49:48,19.946,N,62.672,W,0
9/1/2010,19:51:48,19.952,N,62.685,W,0
9/1/2010,19:53:48,19.959,N,62.698,W,0
9/1/2010,19:55:48,19.965,N,62.711,W,0
9/1/2010,19:57:47,19.972,N,62.723,W,0
9/1/2010,19:59:47,19.979,N,62.736,W,0
9/1/2010,20:01:47,19.986,N,62.748,W,0
9/1/2010,20:03:47,19.993,N,62.76,W,0
9/1/2010,20:05:48,20,N,62.772,W,0
9/1/2010,20:07:48,20.007,N,62.784,W,0
9/1/2010,20:09:48,20.015,N,62.795,W,0
9/1/2010,20:11:48,20.022,N,62.807,W,0
9/1/2010,20:13:47,20.03,N,62.818,W,0
9/1/2010,20:15:47,20.038,N,62.828,W,0
9/1/2010,20:17:47,20.046,N,62.839,W,0
9/1/2010,20:19:48,20.054,N,62.849,W,0
9/1/2010,20:21:48,20.062,N,62.859,W,0
9/1/2010,20:23:48,20.071,N,62.869,W,0
9/1/2010,20:25:48,20.08,N,62.878,W,0
9/1/2010,20:27:47,20.089,N,62.887,W,0
9/1/2010,20:29:47,20.098,N,62.896,W,0
9/1/2010,20:31:47,20.107,N,62.905,W,0
9/1/2010,20:33:47,20.117,N,62.913,W,0
9/1/2010,20:35:48,20.127,N,62.92,W,0
9/1/2010,20:37:48,20.137,N,62.928,W,0
9/1/2010,20:39:48,20.147,N,62.935,W,0
9/1/2010,20:41:48,20.158,N,62.941,W,0
9/1/2010,20:43:47,20.169,N,62.947,W,0
9/1/2010,20:45:47,20.18,N,62.953,W,0
9/1/2010,20:47:47,20.191,N,62.959,W,0
9/1/2010,20:49:48,20.203,N,62.964,W,0
9/1/2010,20:51:48,20.215,N,62.968,W,0
9/1/2010,20:53:48,20.227,N,62.973,W,0
9/1/2010,20:55:48,20.239,N,62.977,W,0
9/1/2010,20:57:47,20.251,N,62.981,W,0
9/1/2010,20:59:47,20.264,N,62.984,W,0
9/1/2010,21:01:47,20.276,N,62.988,W,0
9/1/2010,21:03:47,20.289,N,62.991,W,0
9/1/2010,21:05:48,20.302,N,62.994,W,0
9/1/2010,21:07:48,20.315,N,62.997,W,0
9/1/2010,21:09:48,20.328,N,62.999,W,0
9/1/2010,21:11:48,20.341,N,63.002,W,0
9/1/2010,21:13:47,20.354,N,63.004,W,0
9/1/2010,21:15:47,20.367,N,63.007,W,0
9/1/2010,21:17:47,20.381,N,63.009,W,0
9/1/2010,21:19:48,20.394,N,63.011,W,0
9/1/2010,21:21:48,20.407,N,63.013,W,0
9/1/2010,21:23:48,20.42,N,63.015,W,0
9/1/2010,21:25:48,20.433,N,63.017,W,0
9/1/2010,21:27:47,20.446,N,63.019,W,0
9/1/2010,21:29:47,20.459,N,63.021,W,0
9/1/2010,21:31:47,20.472,N,63.023,W,0
9/1/2010,21:32:14,20.475,N,63.024,W,0
9/1/2010,21:34:15,20.483,N,63.031,W,0
9/1/2010,21:36:15,20.491,N,63.039,W,0
9/1/2010,21:38:15,20.499,N,63.046,W,0
9/1/2010,21:40:15,20.507,N,63.053,W,0
9/1/2010,21:42:14,20.515,N,63.061,W,0
9/1/2010,21:44:14,20.523,N,63.068,W,0
9/1/2010,21:46:14,20.531,N,63.075,W,0
9/1/2010,21:48:14,20.539,N,63.082,W,0
9/1/2010,21:50:15,20.547,N,63.09,W,0
9/1/2010,21:52:15,20.555,N,63.097,W,0
9/1/2010,21:54:15,20.563,N,63.104,W,0
9/1/2010,21:56:15,20.571,N,63.112,W,0
9/1/2010,21:58:14,20.579,N,63.119,W,0
9/1/2010,22:00:14,20.587,N,63.126,W,0
9/1/2010,22:02:14,20.595,N,63.134,W,0
9/1/2010,22:04:15,20.603,N,63.141,W,0
9/1/2010,22:06:15,20.611,N,63.148,W,0
9/1/2010,22:08:15,20.619,N,63.155,W,0
9/1/2010,22:10:15,20.627,N,63.163,W,0
9/1/2010,22:12:14,20.635,N,63.17,W,0
9/1/2010,22:14:14,20.643,N,63.177,W,0
9/1/2010,22:16:14,20.651,N,63.185,W,0
9/1/2010,22:18:14,20.659,N,63.192,W,0
9/1/2010,22:20:15,20.667,N,63.199,W,0
9/1/2010,22:22:15,20.675,N,63.207,W,0
9/1/2010,22:24:15,20.683,N,63.214,W,0
9/1/2010,22:26:15,20.691,N,63.221,W,0
9/1/2010,22:28:14,20.699,N,63.229,W,0
9/1/2010,22:30:14,20.707,N,63.236,W,0
9/1/2010,22:32:14,20.715,N,63.243,W,0
9/1/2010,22:34:15,20.723,N,63.25,W,0
9/1/2010,22:36:15,20.731,N,63.258,W,0
9/1/2010,22:38:15,20.739,N,63.265,W,0
9/1/2010,22:40:15,20.747,N,63.272,W,0
9/1/2010,22:42:14,20.755,N,63.28,W,0
9/1/2010,22:44:14,20.763,N,63.287,W,0
9/1/2010,22:46:14,20.771,N,63.294,W,0
9/1/2010,22:48:14,20.779,N,63.302,W,0
9/1/2010,22:50:15,20.787,N,63.309,W,0
9/1/2010,22:52:15,20.795,N,63.316,W,0
9/1/2010,22:54:15,20.803,N,63.323,W,0
9/1/2010,22:56:15,20.811,N,63.331,W,0
9/1/2010,22:58:14,20.819,N,63.338,W,0
9/1/2010,23:00:14,20.827,N,63.345,W,0
9/1/2010,23:02:14,20.835,N,63.353,W,0
9/1/2010,23:04:15,20.843,N,63.36,W,0
9/1/2010,23:06:15,20.85,N,63.367,W,0
9/1/2010,23:08:15,20.858,N,63.375,W,0
9/1/2010,23:10:15,20.866,N,63.382,W,0
9/1/2010,23:11:23,20.871,N,63.386,W,0
9/1/2010,23:13:23,20.879,N,63.393,W,0
9/1/2010,23:15:23,20.887,N,63.401,W,0
9/1/2010,23:17:23,20.895,N,63.408,W,0
9/1/2010,23:19:22,20.903,N,63.415,W,0
9/1/2010,23:21:22,20.911,N,63.422,W,0
9/1/2010,23:23:22,20.919,N,63.43,W,0
9/1/2010,23:25:22,20.927,N,63.437,W,0
9/1/2010,23:27:23,20.935,N,63.444,W,0
9/1/2010,23:29:23,20.943,N,63.452,W,0
9/1/2010,23:31:23,20.951,N,63.459,W,0
9/1/2010,23:33:22,20.959,N,63.466,W,0
9/1/2010,23:35:22,20.967,N,63.474,W,0
9/1/2010,23:37:22,20.975,N,63.481,W,0
9/1/2010,23:39:22,20.983,N,63.488,W,0
9/1/2010,23:41:23,20.991,N,63.495,W,0
9/1/2010,23:43:23,20.999,N,63.503,W,0
9/1/2010,23:45:23,21.007,N,63.51,W,0
9/1/2010,23:47:23,21.015,N,63.517,W,0
9/1/2010,23:49:22,21.023,N,63.525,W,0
9/1/2010,23:51:22,21.031,N,63.532,W,0
9/1/2010,23:53:22,21.039,N,63.539,W,0
9/1/2010,23:55:22,21.047,N,63.546,W,0
9/1/2010,23:57:23,21.055,N,63.554,W,0
9/1/2010,23:59:23,21.063,N,63.561,W,0
9/2/2010,0:01:23,21.071,N,63.568,W,0
9/2/2010,0:03:22,21.079,N,63.576,W,0
9/2/2010,0:05:22,21.087,N,63.583,W,0
9/2/2010,0:07:22,21.095,N,63.59,W,0
9/2/2010,0:09:22,21.103,N,63.597,W,0
9/2/2010,0:11:23,21.111,N,63.605,W,0
9/2/2010,0:13:23,21.119,N,63.612,W,0
9/2/2010,0:15:23,21.127,N,63.619,W,0
9/2/2010,0:17:23,21.135,N,63.627,W,0
9/2/2010,0:19:22,21.143,N,63.634,W,0
9/2/2010,0:21:22,21.151,N,63.641,W,0
9/2/2010,0:23:22,21.159,N,63.648,W,0
9/2/2010,0:25:22,21.167,N,63.656,W,0
9/2/2010,0:27:23,21.175,N,63.663,W,0
9/2/2010,0:29:23,21.183,N,63.67,W,0
9/2/2010,0:31:23,21.191,N,63.678,W,0
9/2/2010,0:33:22,21.199,N,63.685,W,0
9/2/2010,0:35:22,21.207,N,63.692,W,0
9/2/2010,0:37:22,21.215,N,63.699,W,0
9/2/2010,0:39:22,21.223,N,63.707,W,0
9/2/2010,0:41:23,21.231,N,63.714,W,0
9/2/2010,0:43:23,21.239,N,63.721,W,0
9/2/2010,0:45:23,21.247,N,63.728,W,0
9/2/2010,0:47:23,21.255,N,63.736,W,0
9/2/2010,0:49:22,21.263,N,63.743,W,0
9/2/2010,0:51:22,21.271,N,63.75,W,0
9/2/2010,0:53:22,21.279,N,63.758,W,0
9/2/2010,0:55:22,21.287,N,63.765,W,0
9/2/2010,0:57:23,21.295,N,63.772,W,0
9/2/2010,0:59:23,21.303,N,63.779,W,0
9/2/2010,1:01:23,21.311,N,63.787,W,0
9/2/2010,1:03:22,21.319,N,63.794,W,0
9/2/2010,1:05:22,21.327,N,63.801,W,0
9/2/2010,1:07:22,21.335,N,63.808,W,0
9/2/2010,1:09:22,21.343,N,63.816,W,0
9/2/2010,1:11:23,21.351,N,63.823,W,0
9/2/2010,1:13:23,21.359,N,63.83,W,0
9/2/2010,1:15:23,21.367,N,63.838,W,0
9/2/2010,1:17:23,21.375,N,63.845,W,0
9/2/2010,1:19:22,21.383,N,63.852,W,0
9/2/2010,1:21:22,21.391,N,63.859,W,0
9/2/2010,1:23:22,21.399,N,63.867,W,0
9/2/2010,1:25:22,21.407,N,63.874,W,0
9/2/2010,1:27:23,21.415,N,63.881,W,0
9/2/2010,1:29:23,21.423,N,63.888,W,0
9/2/2010,1:31:23,21.431,N,63.896,W,0
9/2/2010,1:33:22,21.439,N,63.903,W,0
9/2/2010,1:35:22,21.447,N,63.91,W,0
9/2/2010,1:37:22,21.455,N,63.917,W,0
9/2/2010,1:39:22,21.463,N,63.925,W,0
9/2/2010,1:41:23,21.471,N,63.932,W,0
9/2/2010,1:43:23,21.479,N,63.939,W,0
9/2/2010,1:45:23,21.487,N,63.946,W,0
9/2/2010,1:47:23,21.495,N,63.954,W,0
9/2/2010,1:49:22,21.503,N,63.961,W,0
9/2/2010,1:51:22,21.511,N,63.968,W,0
9/2/2010,1:53:22,21.52,N,63.975,W,0
9/2/2010,1:55:22,21.528,N,63.983,W,0
9/2/2010,1:57:23,21.536,N,63.99,W,0
9/2/2010,1:59:23,21.544,N,63.997,W,0
9/2/2010,2:01:23,21.552,N,64.004,W,0
9/2/2010,2:03:22,21.56,N,64.012,W,0
9/2/2010,2:05:22,21.568,N,64.019,W,0
9/2/2010,2:07:22,21.576,N,64.026,W,0
9/2/2010,2:09:22,21.584,N,64.033,W,0
9/2/2010,2:11:23,21.592,N,64.041,W,0
9/2/2010,2:13:23,21.6,N,64.048,W,0
9/2/2010,2:15:23,21.608,N,64.055,W,0
9/2/2010,2:17:23,21.616,N,64.062,W,0
9/2/2010,2:19:22,21.624,N,64.07,W,0
9/2/2010,2:21:22,21.632,N,64.077,W,0
9/2/2010,2:23:22,21.64,N,64.084,W,0
9/2/2010,2:25:22,21.648,N,64.091,W,0
9/2/2010,2:27:23,21.656,N,64.098,W,0
9/2/2010,2:29:23,21.664,N,64.106,W,0
9/2/2010,2:31:23,21.672,N,64.113,W,0
9/2/2010,2:33:22,21.68,N,64.12,W,0
9/2/2010,2:35:22,21.688,N,64.127,W,0
9/2/2010,2:37:22,21.696,N,64.135,W,0
9/2/2010,2:39:22,21.704,N,64.142,W,0
9/2/2010,2:41:23,21.712,N,64.149,W,0
9/2/2010,2:43:23,21.72,N,64.156,W,0
9/2/2010,2:45:23,21.728,N,64.164,W,0
9/2/2010,2:47:23,21.736,N,64.171,W,0
9/2/2010,2:49:22,21.744,N,64.178,W,0
9/2/2010,2:51:22,21.752,N,64.185,W,0
9/2/2010,2:53:22,21.761,N,64.192,W,0
9/2/2010,2:55:22,21.769,N,64.2,W,0
9/2/2010,2:57:23,21.777,N,64.207,W,0
9/2/2010,2:59:23,21.785,N,64.214,W,0
9/2/2010,3:01:23,21.793,N,64.221,W,0
9/2/2010,3:03:22,21.801,N,64.228,W,0
9/2/2010,3:05:22,21.809,N,64.236,W,0
9/2/2010,3:07:22,21.817,N,64.243,W,0
9/2/2010,3:09:22,21.825,N,64.25,W,0
9/2/2010,3:11:23,21.833,N,64.257,W,0
9/2/2010,3:13:23,21.841,N,64.265,W,0
9/2/2010,3:15:23,21.849,N,64.272,W,0
9/2/2010,3:17:23,21.857,N,64.279,W,0
9/2/2010,3:19:22,21.865,N,64.286,W,0
9/2/2010,3:21:22,21.873,N,64.293,W,0
9/2/2010,3:23:22,21.881,N,64.301,W,0
9/2/2010,3:25:22,21.889,N,64.308,W,0
9/2/2010,3:27:23,21.897,N,64.315,W,0
9/2/2010,3:29:23,21.905,N,64.322,W,0
9/2/2010,3:31:23,21.913,N,64.329,W,0
9/2/2010,3:33:22,21.922,N,64.337,W,0
9/2/2010,3:35:22,21.93,N,64.344,W,0
9/2/2010,3:37:22,21.938,N,64.351,W,0
9/2/2010,3:39:22,21.946,N,64.358,W,0
9/2/2010,3:41:23,21.954,N,64.365,W,0
9/2/2010,3:43:23,21.962,N,64.373,W,0
9/2/2010,3:45:23,21.97,N,64.38,W,0
9/2/2010,3:47:23,21.978,N,64.387,W,0
9/2/2010,3:49:22,21.986,N,64.394,W,0
9/2/2010,3:51:22,21.994,N,64.401,W,0
9/2/2010,3:53:22,22.002,N,64.408,W,0
9/2/2010,3:55:22,22.01,N,64.416,W,0
9/2/2010,3:57:23,22.018,N,64.423,W,0
9/2/2010,3:59:23,22.026,N,64.43,W,0
9/2/2010,4:01:23,22.034,N,64.437,W,0
9/2/2010,4:03:22,22.042,N,64.444,W,0
9/2/2010,4:05:22,22.051,N,64.452,W,0
9/2/2010,4:07:22,22.059,N,64.459,W,0
9/2/2010,4:09:22,22.067,N,64.466,W,0
9/2/2010,4:11:23,22.075,N,64.473,W,0
9/2/2010,4:13:23,22.083,N,64.48,W,0
9/2/2010,4:15:23,22.091,N,64.487,W,0
9/2/2010,4:17:23,22.099,N,64.495,W,0
9/2/2010,4:19:22,22.107,N,64.502,W,0
9/2/2010,4:21:22,22.115,N,64.509,W,0
9/2/2010,4:23:22,22.123,N,64.516,W,0
9/2/2010,4:25:22,22.131,N,64.523,W,0
9/2/2010,4:27:23,22.139,N,64.53,W,0
9/2/2010,4:29:23,22.147,N,64.538,W,0
9/2/2010,4:31:23,22.156,N,64.545,W,0
9/2/2010,4:33:22,22.164,N,64.552,W,0
9/2/2010,4:35:22,22.172,N,64.559,W,0
9/2/2010,4:37:22,22.18,N,64.566,W,0
9/2/2010,4:39:22,22.188,N,64.573,W,0
9/2/2010,4:41:23,22.196,N,64.58,W,0
9/2/2010,4:43:23,22.204,N,64.588,W,0
9/2/2010,4:45:23,22.212,N,64.595,W,0
9/2/2010,4:47:23,22.22,N,64.602,W,0
9/2/2010,4:49:22,22.228,N,64.609,W,0
9/2/2010,4:51:22,22.236,N,64.616,W,0
9/2/2010,4:53:22,22.245,N,64.623,W,0
9/2/2010,4:55:22,22.253,N,64.63,W,0
9/2/2010,4:57:23,22.261,N,64.638,W,0
9/2/2010,4:59:23,22.269,N,64.645,W,0
9/2/2010,5:01:23,22.277,N,64.652,W,0
9/2/2010,5:03:22,22.285,N,64.659,W,0
9/2/2010,5:05:22,22.293,N,64.666,W,0
9/2/2010,5:07:22,22.301,N,64.673,W,0
9/2/2010,5:09:22,22.309,N,64.68,W,0
9/2/2010,5:11:23,22.317,N,64.688,W,0
9/2/2010,5:13:23,22.326,N,64.695,W,0
9/2/2010,5:15:23,22.334,N,64.702,W,0
9/2/2010,5:17:23,22.342,N,64.709,W,0
9/2/2010,5:19:22,22.35,N,64.716,W,0
9/2/2010,5:21:22,22.358,N,64.723,W,0
9/2/2010,5:23:22,22.366,N,64.73,W,0
9/2/2010,5:25:22,22.374,N,64.737,W,0
9/2/2010,5:27:23,22.382,N,64.745,W,0
9/2/2010,5:29:23,22.39,N,64.752,W,0
9/2/2010,5:31:23,22.398,N,64.759,W,0
9/2/2010,5:33:22,22.407,N,64.766,W,0
9/2/2010,5:35:22,22.415,N,64.773,W,0
9/2/2010,5:37:22,22.423,N,64.78,W,0
9/2/2010,5:39:22,22.431,N,64.787,W,0
9/2/2010,5:41:23,22.439,N,64.794,W,0
9/2/2010,5:43:23,22.447,N,64.801,W,0
9/2/2010,5:45:23,22.455,N,64.808,W,0
9/2/2010,5:47:23,22.463,N,64.816,W,0
9/2/2010,5:49:22,22.472,N,64.823,W,0
9/2/2010,5:51:22,22.48,N,64.83,W,0
9/2/2010,5:53:22,22.488,N,64.837,W,0
9/2/2010,5:55:22,22.496,N,64.844,W,0
9/2/2010,5:57:23,22.504,N,64.851,W,0
9/2/2010,5:59:23,22.512,N,64.858,W,0
9/2/2010,6:01:23,22.52,N,64.865,W,0
9/2/2010,6:03:22,22.528,N,64.872,W,0
9/2/2010,6:05:22,22.537,N,64.879,W,0
9/2/2010,6:07:22,22.545,N,64.886,W,0
9/2/2010,6:09:22,22.553,N,64.894,W,0
9/2/2010,6:11:23,22.561,N,64.901,W,0
9/2/2010,6:13:23,22.569,N,64.908,W,0
9/2/2010,6:15:23,22.577,N,64.915,W,0
9/2/2010,6:17:23,22.585,N,64.922,W,0
9/2/2010,6:19:22,22.593,N,64.929,W,0
9/2/2010,6:21:22,22.602,N,64.936,W,0
9/2/2010,6:23:22,22.61,N,64.943,W,0
9/2/2010,6:25:22,22.618,N,64.95,W,0
9/2/2010,6:27:23,22.626,N,64.957,W,0
9/2/2010,6:29:23,22.634,N,64.964,W,0
9/2/2010,6:31:23,22.642,N,64.971,W,0
9/2/2010,6:33:22,22.65,N,64.978,W,0
9/2/2010,6:35:22,22.659,N,64.985,W,0
9/2/2010,6:37:22,22.667,N,64.993,W,0
9/2/2010,6:39:22,22.675,N,65,W,0
9/2/2010,6:41:23,22.683,N,65.007,W,0
9/2/2010,6:43:23,22.691,N,65.014,W,0
9/2/2010,6:45:23,22.699,N,65.021,W,0
9/2/2010,6:47:23,22.708,N,65.028,W,0
9/2/2010,6:49:22,22.716,N,65.035,W,0
9/2/2010,6:51:22,22.724,N,65.042,W,0
9/2/2010,6:53:22,22.732,N,65.049,W,0
9/2/2010,6:55:22,22.74,N,65.056,W,0
9/2/2010,6:57:23,22.748,N,65.063,W,0
9/2/2010,6:59:23,22.756,N,65.07,W,0
9/2/2010,7:01:23,22.765,N,65.077,W,0
9/2/2010,7:03:22,22.773,N,65.084,W,0
9/2/2010,7:05:22,22.781,N,65.091,W,0
9/2/2010,7:07:22,22.789,N,65.098,W,0
9/2/2010,7:09:22,22.797,N,65.105,W,0
9/2/2010,7:11:23,22.805,N,65.112,W,0
9/2/2010,7:13:23,22.814,N,65.119,W,0
9/2/2010,7:15:23,22.822,N,65.126,W,0
9/2/2010,7:17:23,22.83,N,65.133,W,0
9/2/2010,7:19:22,22.838,N,65.14,W,0
9/2/2010,7:21:22,22.846,N,65.147,W,0
9/2/2010,7:23:22,22.855,N,65.154,W,0
9/2/2010,7:25:22,22.863,N,65.161,W,0
9/2/2010,7:27:23,22.871,N,65.168,W,0
9/2/2010,7:29:23,22.879,N,65.175,W,0
9/2/2010,7:31:23,22.887,N,65.182,W,0
9/2/2010,7:33:22,22.895,N,65.189,W,0
9/2/2010,7:35:22,22.904,N,65.196,W,0
9/2/2010,7:37:22,22.912,N,65.203,W,0
9/2/2010,7:39:22,22.92,N,65.21,W,0
9/2/2010,7:41:23,22.928,N,65.217,W,0
9/2/2010,7:43:23,22.936,N,65.224,W,0
9/2/2010,7:45:23,22.945,N,65.231,W,0
9/2/2010,7:47:23,22.953,N,65.238,W,0
9/2/2010,7:49:22,22.961,N,65.245,W,0
9/2/2010,7:51:22,22.969,N,65.252,W,0
9/2/2010,7:53:22,22.977,N,65.259,W,0
9/2/2010,7:55:22,22.986,N,65.266,W,0
9/2/2010,7:57:23,22.994,N,65.273,W,0
9/2/2010,7:59:23,23.002,N,65.28,W,0
9/2/2010,8:01:23,23.01,N,65.287,W,0
9/2/2010,8:03:22,23.018,N,65.294,W,0
9/2/2010,8:05:22,23.027,N,65.301,W,0
9/2/2010,8:07:22,23.035,N,65.308,W,0
9/2/2010,8:09:22,23.043,N,65.315,W,0
9/2/2010,8:11:23,23.051,N,65.322,W,0
9/2/2010,8:13:23,23.059,N,65.329,W,0
9/2/2010,8:15:23,23.068,N,65.336,W,0
9/2/2010,8:17:23,23.076,N,65.343,W,0
9/2/2010,8:19:22,23.084,N,65.35,W,0
9/2/2010,8:21:22,23.092,N,65.357,W,0
9/2/2010,8:23:22,23.1,N,65.364,W,0
9/2/2010,8:25:22,23.109,N,65.371,W,0
9/2/2010,8:27:23,23.117,N,65.378,W,0
9/2/2010,8:29:23,23.125,N,65.384,W,0
9/2/2010,8:31:23,23.133,N,65.391,W,0
9/2/2010,8:33:22,23.142,N,65.398,W,0
9/2/2010,8:35:22,23.15,N,65.405,W,0
9/2/2010,8:37:22,23.158,N,65.412,W,0
9/2/2010,8:39:22,23.166,N,65.419,W,0
9/2/2010,8:41:23,23.174,N,65.426,W,0
9/2/2010,8:43:23,23.183,N,65.433,W,0
9/2/2010,8:45:23,23.191,N,65.44,W,0
9/2/2010,8:47:23,23.199,N,65.447,W,0
9/2/2010,8:49:22,23.207,N,65.454,W,0
9/2/2010,8:51:22,23.216,N,65.461,W,0
9/2/2010,8:53:22,23.224,N,65.468,W,0
9/2/2010,8:55:22,23.232,N,65.475,W,0
9/2/2010,8:57:23,23.24,N,65.481,W,0
9/2/2010,8:59:23,23.249,N,65.488,W,0
9/2/2010,9:01:23,23.257,N,65.495,W,0
9/2/2010,9:03:22,23.265,N,65.502,W,0
9/2/2010,9:05:22,23.273,N,65.509,W,0
9/2/2010,9:07:22,23.282,N,65.516,W,0
9/2/2010,9:09:22,23.29,N,65.523,W,0
9/2/2010,9:11:23,23.298,N,65.53,W,0
9/2/2010,9:13:23,23.306,N,65.537,W,0
9/2/2010,9:15:23,23.315,N,65.544,W,0
9/2/2010,9:17:23,23.323,N,65.55,W,0
