Track,for,Hermine,2016,,,
8/31/2016,17:33:59,25.275,N,87.949,W,1
8/31/2016,17:35:59,25.277,N,87.943,W,1
8/31/2016,17:37:59,25.279,N,87.935,W,1
8/31/2016,17:39:59,25.281,N,87.928,W,1
8/31/2016,17:41:59,25.283,N,87.92,W,1
8/31/2016,17:43:59,25.284,N,87.912,W,1
8/31/2016,17:46:00,25.286,N,87.903,W,1
8/31/2016,17:48:00,25.287,N,87.894,W,1
8/31/2016,17:50:00,25.289,N,87.885,W,1
8/31/2016,17:52:00,25.29,N,87.875,W,1
8/31/2016,17:54:00,25.292,N,87.865,W,1
8/31/2016,17:56:00,25.293,N,87.854,W,1
8/31/2016,17:58:00,25.294,N,87.844,W,1
8/31/2016,18:00:00,25.295,N,87.833,W,1
8/31/2016,18:01:59,25.296,N,87.821,W,1
8/31/2016,18:03:05,25.296,N,87.815,W,1
8/31/2016,18:05:05,25.299,N,87.801,W,1
8/31/2016,18:07:05,25.302,N,87.788,W,1
8/31/2016,18:09:05,25.304,N,87.773,W,1
8/31/2016,18:11:05,25.307,N,87.758,W,1
8/31/2016,18:13:05,25.309,N,87.743,W,1
8/31/2016,18:15:05,25.312,N,87.728,W,1
8/31/2016,18:17:06,25.314,N,87.712,W,1
8/31/2016,18:19:06,25.316,N,87.696,W,1
8/31/2016,18:21:06,25.318,N,87.679,W,1
8/31/2016,18:23:06,25.32,N,87.663,W,1
8/31/2016,18:25:06,25.321,N,87.646,W,1
8/31/2016,18:27:06,25.323,N,87.629,W,1
8/31/2016,18:29:06,25.324,N,87.612,W,1
8/31/2016,18:31:06,25.326,N,87.595,W,1
8/31/2016,18:33:05,25.327,N,87.578,W,1
8/31/2016,18:35:05,25.327,N,87.561,W,1
8/31/2016,18:37:05,25.328,N,87.543,W,1
8/31/2016,18:39:05,25.329,N,87.526,W,1
8/31/2016,18:41:05,25.329,N,87.509,W,1
8/31/2016,18:43:05,25.329,N,87.492,W,1
8/31/2016,18:45:05,25.329,N,87.475,W,1
8/31/2016,18:47:06,25.329,N,87.458,W,1
8/31/2016,18:49:06,25.328,N,87.441,W,1
8/31/2016,18:51:06,25.327,N,87.424,W,1
8/31/2016,18:53:06,25.326,N,87.408,W,1
8/31/2016,18:55:06,25.325,N,87.392,W,1
8/31/2016,18:57:06,25.323,N,87.376,W,1
8/31/2016,18:59:06,25.321,N,87.361,W,1
8/31/2016,19:01:06,25.319,N,87.346,W,1
8/31/2016,19:03:05,25.317,N,87.331,W,1
8/31/2016,19:05:05,25.314,N,87.316,W,1
8/31/2016,19:07:05,25.312,N,87.302,W,1
8/31/2016,19:09:05,25.308,N,87.289,W,1
8/31/2016,19:11:05,25.305,N,87.276,W,1
8/31/2016,19:13:05,25.301,N,87.263,W,1
8/31/2016,19:15:05,25.297,N,87.251,W,1
8/31/2016,19:17:06,25.293,N,87.24,W,1
8/31/2016,19:19:06,25.288,N,87.229,W,1
8/31/2016,19:20:17,25.285,N,87.223,W,1
8/31/2016,19:22:17,25.278,N,87.216,W,1
8/31/2016,19:24:17,25.271,N,87.209,W,1
8/31/2016,19:26:17,25.263,N,87.203,W,1
8/31/2016,19:28:17,25.254,N,87.198,W,1
8/31/2016,19:30:17,25.245,N,87.194,W,1
8/31/2016,19:32:17,25.236,N,87.19,W,1
8/31/2016,19:34:17,25.226,N,87.186,W,1
8/31/2016,19:36:18,25.216,N,87.183,W,1
8/31/2016,19:38:18,25.205,N,87.181,W,1
8/31/2016,19:40:18,25.194,N,87.179,W,1
8/31/2016,19:42:18,25.182,N,87.178,W,1
8/31/2016,19:44:18,25.171,N,87.177,W,1
8/31/2016,19:46:18,25.159,N,87.176,W,1
8/31/2016,19:48:18,25.147,N,87.176,W,1
8/31/2016,19:50:17,25.134,N,87.177,W,1
8/31/2016,19:52:17,25.122,N,87.177,W,1
8/31/2016,19:54:17,25.109,N,87.178,W,1
8/31/2016,19:56:17,25.096,N,87.18,W,1
8/31/2016,19:58:17,25.083,N,87.182,W,1
8/31/2016,20:00:17,25.07,N,87.183,W,1
8/31/2016,20:02:17,25.057,N,87.186,W,1
8/31/2016,20:04:17,25.044,N,87.188,W,1
8/31/2016,20:06:18,25.031,N,87.191,W,1
8/31/2016,20:08:18,25.018,N,87.193,W,1
8/31/2016,20:10:18,25.005,N,87.196,W,1
8/31/2016,20:12:18,24.993,N,87.199,W,1
8/31/2016,20:14:18,24.98,N,87.202,W,1
8/31/2016,20:16:18,24.967,N,87.206,W,1
8/31/2016,20:18:18,24.955,N,87.209,W,1
8/31/2016,20:20:17,24.943,N,87.212,W,1
8/31/2016,20:22:17,24.931,N,87.215,W,1
8/31/2016,20:24:17,24.92,N,87.219,W,1
8/31/2016,20:26:17,24.909,N,87.222,W,1
8/31/2016,20:28:17,24.898,N,87.225,W,1
8/31/2016,20:30:17,24.887,N,87.228,W,1
8/31/2016,20:32:17,24.877,N,87.231,W,1
8/31/2016,20:34:17,24.868,N,87.234,W,1
8/31/2016,20:36:18,24.858,N,87.236,W,1
8/31/2016,20:38:18,24.85,N,87.239,W,1
8/31/2016,20:40:18,24.841,N,87.241,W,1
8/31/2016,20:42:18,24.834,N,87.243,W,1
8/31/2016,20:44:18,24.827,N,87.244,W,1
8/31/2016,20:46:18,24.82,N,87.246,W,1
8/31/2016,20:48:18,24.814,N,87.247,W,1
8/31/2016,20:50:17,24.809,N,87.248,W,1
8/31/2016,20:52:17,24.805,N,87.248,W,1
8/31/2016,20:53:04,24.803,N,87.248,W,1
8/31/2016,20:55:04,24.801,N,87.243,W,1
8/31/2016,20:57:03,24.8,N,87.238,W,1
8/31/2016,20:59:03,24.799,N,87.232,W,1
8/31/2016,21:01:03,24.799,N,87.227,W,1
8/31/2016,21:03:03,24.799,N,87.221,W,1
8/31/2016,21:05:03,24.799,N,87.215,W,1
8/31/2016,21:07:03,24.8,N,87.209,W,1
8/31/2016,21:09:03,24.801,N,87.204,W,1
8/31/2016,21:11:04,24.803,N,87.198,W,1
8/31/2016,21:13:04,24.805,N,87.192,W,1
8/31/2016,21:15:04,24.807,N,87.185,W,1
8/31/2016,21:17:04,24.809,N,87.179,W,1
8/31/2016,21:19:04,24.812,N,87.173,W,1
8/31/2016,21:21:04,24.815,N,87.167,W,1
8/31/2016,21:23:04,24.819,N,87.162,W,1
8/31/2016,21:25:04,24.822,N,87.156,W,1
8/31/2016,21:27:03,24.826,N,87.15,W,1
8/31/2016,21:29:03,24.831,N,87.144,W,1
8/31/2016,21:31:03,24.835,N,87.139,W,1
8/31/2016,21:33:03,24.84,N,87.133,W,1
8/31/2016,21:35:03,24.845,N,87.128,W,1
8/31/2016,21:37:03,24.851,N,87.123,W,1
8/31/2016,21:39:03,24.856,N,87.118,W,1
8/31/2016,21:41:04,24.862,N,87.114,W,1
8/31/2016,21:43:04,24.868,N,87.11,W,1
8/31/2016,21:45:04,24.874,N,87.105,W,1
8/31/2016,21:47:04,24.881,N,87.102,W,1
8/31/2016,21:49:04,24.887,N,87.098,W,1
8/31/2016,21:51:04,24.894,N,87.095,W,1
8/31/2016,21:53:04,24.901,N,87.092,W,1
8/31/2016,21:55:04,24.908,N,87.09,W,1
8/31/2016,21:57:03,24.916,N,87.087,W,1
8/31/2016,21:59:03,24.923,N,87.086,W,1
8/31/2016,22:01:03,24.931,N,87.084,W,1
8/31/2016,22:03:03,24.938,N,87.083,W,1
8/31/2016,22:05:03,24.946,N,87.082,W,1
8/31/2016,22:07:03,24.954,N,87.082,W,1
8/31/2016,22:09:03,24.963,N,87.082,W,1
8/31/2016,22:11:04,24.971,N,87.082,W,1
8/31/2016,22:11:46,24.974,N,87.082,W,1
8/31/2016,22:13:46,24.982,N,87.083,W,1
8/31/2016,22:15:46,24.991,N,87.085,W,1
8/31/2016,22:17:46,25,N,87.088,W,1
8/31/2016,22:19:46,25.009,N,87.09,W,1
8/31/2016,22:21:46,25.018,N,87.093,W,1
8/31/2016,22:23:46,25.028,N,87.096,W,1
8/31/2016,22:25:47,25.037,N,87.099,W,1
8/31/2016,22:27:47,25.047,N,87.102,W,1
8/31/2016,22:29:47,25.057,N,87.106,W,1
8/31/2016,22:31:47,25.067,N,87.11,W,1
8/31/2016,22:33:47,25.077,N,87.114,W,1
8/31/2016,22:35:47,25.087,N,87.118,W,1
8/31/2016,22:37:47,25.097,N,87.122,W,1
8/31/2016,22:39:46,25.107,N,87.126,W,1
8/31/2016,22:41:46,25.118,N,87.13,W,1
8/31/2016,22:43:46,25.128,N,87.135,W,1
8/31/2016,22:45:46,25.138,N,87.139,W,1
8/31/2016,22:47:46,25.149,N,87.143,W,1
8/31/2016,22:49:46,25.159,N,87.147,W,1
8/31/2016,22:51:46,25.169,N,87.152,W,1
8/31/2016,22:53:46,25.179,N,87.156,W,1
8/31/2016,22:55:47,25.189,N,87.16,W,1
8/31/2016,22:57:47,25.199,N,87.163,W,1
8/31/2016,22:59:47,25.209,N,87.167,W,1
8/31/2016,23:01:47,25.219,N,87.171,W,1
8/31/2016,23:03:47,25.229,N,87.174,W,1
8/31/2016,23:05:47,25.238,N,87.177,W,1
8/31/2016,23:07:47,25.247,N,87.18,W,1
8/31/2016,23:09:46,25.257,N,87.183,W,1
8/31/2016,23:11:46,25.265,N,87.185,W,1
8/31/2016,23:12:48,25.27,N,87.186,W,1
8/31/2016,23:14:49,25.277,N,87.186,W,1
8/31/2016,23:16:49,25.284,N,87.186,W,1
8/31/2016,23:18:49,25.291,N,87.185,W,1
8/31/2016,23:20:49,25.298,N,87.185,W,1
8/31/2016,23:22:49,25.304,N,87.183,W,1
8/31/2016,23:24:49,25.311,N,87.182,W,1
8/31/2016,23:26:49,25.316,N,87.18,W,1
8/31/2016,23:28:49,25.322,N,87.177,W,1
8/31/2016,23:30:48,25.327,N,87.175,W,1
8/31/2016,23:32:48,25.332,N,87.172,W,1
8/31/2016,23:34:48,25.337,N,87.168,W,1
8/31/2016,23:36:48,25.342,N,87.164,W,1
8/31/2016,23:38:48,25.346,N,87.16,W,1
8/31/2016,23:40:48,25.35,N,87.156,W,1
8/31/2016,23:42:48,25.354,N,87.151,W,1
8/31/2016,23:44:49,25.358,N,87.147,W,1
8/31/2016,23:46:49,25.362,N,87.141,W,1
8/31/2016,23:48:49,25.365,N,87.136,W,1
8/31/2016,23:50:49,25.369,N,87.131,W,1
8/31/2016,23:52:49,25.372,N,87.125,W,1
8/31/2016,23:54:49,25.375,N,87.119,W,1
8/31/2016,23:56:49,25.378,N,87.113,W,1
8/31/2016,23:58:49,25.381,N,87.107,W,1
9/1/2016,0:00:48,25.384,N,87.101,W,1
9/1/2016,0:02:48,25.386,N,87.095,W,1
9/1/2016,0:04:48,25.389,N,87.088,W,1
9/1/2016,0:06:48,25.392,N,87.082,W,1
9/1/2016,0:08:48,25.394,N,87.075,W,1
9/1/2016,0:10:48,25.397,N,87.069,W,1
9/1/2016,0:12:48,25.4,N,87.063,W,1
9/1/2016,0:14:49,25.402,N,87.056,W,1
9/1/2016,0:16:49,25.405,N,87.05,W,1
9/1/2016,0:18:49,25.408,N,87.044,W,1
9/1/2016,0:20:49,25.411,N,87.037,W,1
9/1/2016,0:22:49,25.413,N,87.031,W,1
9/1/2016,0:24:49,25.416,N,87.025,W,1
9/1/2016,0:26:49,25.42,N,87.02,W,1
9/1/2016,0:28:49,25.423,N,87.014,W,1
9/1/2016,0:30:48,25.426,N,87.009,W,1
9/1/2016,0:32:48,25.429,N,87.003,W,1
9/1/2016,0:34:48,25.433,N,86.998,W,1
9/1/2016,0:36:48,25.437,N,86.994,W,1
9/1/2016,0:37:57,25.439,N,86.991,W,1
9/1/2016,0:39:58,25.444,N,86.988,W,1
9/1/2016,0:41:58,25.45,N,86.986,W,1
9/1/2016,0:43:58,25.455,N,86.983,W,1
9/1/2016,0:45:58,25.461,N,86.981,W,1
9/1/2016,0:47:58,25.466,N,86.979,W,1
9/1/2016,0:49:58,25.472,N,86.977,W,1
9/1/2016,0:51:58,25.478,N,86.975,W,1
9/1/2016,0:53:58,25.484,N,86.974,W,1
9/1/2016,0:55:57,25.49,N,86.972,W,1
9/1/2016,0:57:57,25.496,N,86.971,W,1
9/1/2016,0:59:57,25.503,N,86.97,W,1
9/1/2016,1:01:57,25.509,N,86.969,W,1
9/1/2016,1:03:57,25.516,N,86.968,W,1
9/1/2016,1:05:57,25.522,N,86.967,W,1
9/1/2016,1:07:57,25.529,N,86.967,W,1
9/1/2016,1:09:58,25.536,N,86.966,W,1
9/1/2016,1:11:58,25.543,N,86.966,W,1
9/1/2016,1:13:58,25.55,N,86.966,W,1
9/1/2016,1:15:58,25.557,N,86.967,W,1
9/1/2016,1:17:58,25.565,N,86.967,W,1
9/1/2016,1:19:58,25.572,N,86.968,W,1
9/1/2016,1:21:58,25.58,N,86.968,W,1
9/1/2016,1:23:58,25.588,N,86.969,W,1
9/1/2016,1:25:57,25.596,N,86.971,W,1
9/1/2016,1:27:57,25.604,N,86.972,W,1
9/1/2016,1:29:57,25.612,N,86.973,W,1
9/1/2016,1:31:57,25.62,N,86.975,W,1
9/1/2016,1:33:57,25.628,N,86.977,W,1
9/1/2016,1:35:57,25.637,N,86.979,W,1
9/1/2016,1:37:57,25.645,N,86.981,W,1
9/1/2016,1:39:58,25.654,N,86.983,W,1
9/1/2016,1:41:58,25.662,N,86.985,W,1
9/1/2016,1:43:58,25.671,N,86.988,W,1
9/1/2016,1:45:58,25.68,N,86.99,W,1
9/1/2016,1:47:58,25.689,N,86.993,W,1
9/1/2016,1:49:58,25.697,N,86.996,W,1
9/1/2016,1:51:58,25.706,N,86.999,W,1
9/1/2016,1:53:58,25.715,N,87.002,W,1
9/1/2016,1:55:57,25.724,N,87.005,W,1
9/1/2016,1:57:57,25.733,N,87.008,W,1
9/1/2016,1:59:57,25.742,N,87.012,W,1
9/1/2016,2:01:57,25.751,N,87.015,W,1
9/1/2016,2:02:02,25.751,N,87.015,W,1
9/1/2016,2:04:02,25.757,N,87.016,W,1
9/1/2016,2:06:01,25.763,N,87.017,W,1
9/1/2016,2:08:01,25.77,N,87.018,W,1
9/1/2016,2:10:01,25.776,N,87.019,W,1
9/1/2016,2:12:01,25.781,N,87.02,W,1
9/1/2016,2:14:01,25.787,N,87.021,W,1
9/1/2016,2:16:01,25.793,N,87.022,W,1
9/1/2016,2:18:01,25.799,N,87.023,W,1
9/1/2016,2:20:01,25.804,N,87.024,W,1
9/1/2016,2:22:02,25.81,N,87.025,W,1
9/1/2016,2:24:02,25.815,N,87.026,W,1
9/1/2016,2:26:02,25.82,N,87.027,W,1
9/1/2016,2:28:02,25.825,N,87.029,W,1
9/1/2016,2:30:02,25.83,N,87.03,W,1
9/1/2016,2:32:02,25.835,N,87.031,W,1
9/1/2016,2:34:02,25.84,N,87.032,W,1
9/1/2016,2:36:01,25.845,N,87.034,W,1
9/1/2016,2:38:01,25.849,N,87.035,W,1
9/1/2016,2:40:01,25.854,N,87.036,W,1
9/1/2016,2:42:01,25.858,N,87.038,W,1
9/1/2016,2:44:01,25.863,N,87.039,W,1
9/1/2016,2:46:01,25.867,N,87.041,W,1
9/1/2016,2:48:01,25.871,N,87.042,W,1
9/1/2016,2:50:01,25.875,N,87.044,W,1
9/1/2016,2:52:02,25.878,N,87.045,W,1
9/1/2016,2:54:02,25.882,N,87.047,W,1
9/1/2016,2:56:02,25.886,N,87.048,W,1
9/1/2016,2:58:02,25.889,N,87.05,W,1
9/1/2016,3:00:02,25.892,N,87.052,W,1
9/1/2016,3:02:02,25.896,N,87.053,W,1
9/1/2016,3:04:02,25.899,N,87.055,W,1
9/1/2016,3:06:01,25.902,N,87.057,W,1
9/1/2016,3:08:01,25.905,N,87.058,W,1
9/1/2016,3:10:01,25.908,N,87.06,W,1
9/1/2016,3:12:01,25.91,N,87.062,W,1
9/1/2016,3:14:01,25.913,N,87.063,W,1
9/1/2016,3:16:01,25.916,N,87.065,W,1
9/1/2016,3:18:01,25.918,N,87.067,W,1
9/1/2016,3:20:01,25.921,N,87.068,W,1
9/1/2016,3:22:02,25.923,N,87.07,W,1
9/1/2016,3:24:02,25.925,N,87.072,W,1
9/1/2016,3:26:02,25.927,N,87.073,W,1
9/1/2016,3:28:02,25.929,N,87.075,W,1
9/1/2016,3:30:02,25.931,N,87.076,W,1
9/1/2016,3:32:02,25.933,N,87.078,W,1
9/1/2016,3:34:02,25.935,N,87.08,W,1
9/1/2016,3:36:01,25.937,N,87.081,W,1
9/1/2016,3:38:01,25.939,N,87.082,W,1
9/1/2016,3:40:01,25.941,N,87.084,W,1
9/1/2016,3:42:01,25.942,N,87.085,W,1
9/1/2016,3:44:01,25.944,N,87.087,W,1
9/1/2016,3:46:01,25.945,N,87.088,W,1
9/1/2016,3:48:01,25.947,N,87.089,W,1
9/1/2016,3:50:01,25.948,N,87.09,W,1
9/1/2016,3:52:02,25.95,N,87.092,W,1
9/1/2016,3:54:02,25.951,N,87.093,W,1
9/1/2016,3:56:02,25.952,N,87.094,W,1
9/1/2016,3:58:02,25.953,N,87.095,W,1
9/1/2016,4:00:02,25.955,N,87.096,W,1
9/1/2016,4:02:02,25.956,N,87.097,W,1
9/1/2016,4:04:02,25.957,N,87.097,W,1
9/1/2016,4:06:01,25.958,N,87.098,W,1
9/1/2016,4:08:01,25.959,N,87.099,W,1
9/1/2016,4:10:01,25.96,N,87.099,W,1
9/1/2016,4:12:01,25.961,N,87.1,W,1
9/1/2016,4:14:01,25.962,N,87.1,W,1
9/1/2016,4:16:01,25.963,N,87.101,W,1
9/1/2016,4:18:01,25.964,N,87.101,W,1
9/1/2016,4:20:01,25.965,N,87.101,W,1
9/1/2016,4:22:02,25.965,N,87.101,W,1
9/1/2016,4:24:02,25.966,N,87.101,W,1
9/1/2016,4:26:02,25.967,N,87.101,W,1
9/1/2016,4:28:02,25.968,N,87.101,W,1
9/1/2016,4:30:02,25.969,N,87.101,W,1
9/1/2016,4:32:02,25.97,N,87.101,W,1
9/1/2016,4:34:02,25.97,N,87.1,W,1
9/1/2016,4:36:01,25.971,N,87.1,W,1
9/1/2016,4:38:01,25.972,N,87.099,W,1
9/1/2016,4:40:01,25.973,N,87.098,W,1
9/1/2016,4:42:01,25.974,N,87.097,W,1
9/1/2016,4:44:01,25.975,N,87.096,W,1
9/1/2016,4:46:01,25.975,N,87.095,W,1
9/1/2016,4:48:01,25.976,N,87.094,W,1
9/1/2016,4:50:01,25.977,N,87.093,W,1
9/1/2016,4:52:02,25.978,N,87.091,W,1
9/1/2016,4:54:02,25.979,N,87.089,W,1
9/1/2016,4:56:02,25.98,N,87.088,W,1
9/1/2016,4:58:02,25.981,N,87.086,W,1
9/1/2016,5:00:02,25.981,N,87.084,W,1
9/1/2016,5:02:02,25.982,N,87.082,W,1
9/1/2016,5:04:02,25.983,N,87.08,W,1
9/1/2016,5:06:01,25.984,N,87.077,W,1
9/1/2016,5:08:01,25.985,N,87.075,W,1
9/1/2016,5:10:01,25.986,N,87.072,W,1
9/1/2016,5:12:01,25.987,N,87.07,W,1
9/1/2016,5:14:01,25.988,N,87.067,W,1
9/1/2016,5:16:01,25.989,N,87.064,W,1
9/1/2016,5:18:01,25.99,N,87.061,W,1
9/1/2016,5:20:01,25.991,N,87.058,W,1
9/1/2016,5:22:02,25.992,N,87.055,W,1
9/1/2016,5:24:02,25.993,N,87.052,W,1
9/1/2016,5:26:02,25.994,N,87.049,W,1
9/1/2016,5:27:03,25.995,N,87.047,W,1
9/1/2016,5:29:03,25.985,N,87.046,W,1
9/1/2016,5:31:03,25.976,N,87.045,W,1
9/1/2016,5:33:03,25.967,N,87.044,W,1
9/1/2016,5:35:03,25.959,N,87.042,W,1
9/1/2016,5:37:03,25.951,N,87.04,W,1
9/1/2016,5:39:02,25.944,N,87.039,W,1
9/1/2016,5:41:02,25.937,N,87.037,W,1
9/1/2016,5:43:02,25.93,N,87.034,W,1
9/1/2016,5:45:02,25.924,N,87.032,W,1
9/1/2016,5:47:02,25.919,N,87.03,W,1
9/1/2016,5:49:02,25.914,N,87.027,W,1
9/1/2016,5:51:02,25.91,N,87.024,W,1
9/1/2016,5:53:02,25.906,N,87.021,W,1
9/1/2016,5:55:03,25.903,N,87.017,W,1
9/1/2016,5:57:03,25.901,N,87.014,W,1
9/1/2016,5:59:03,25.899,N,87.01,W,1
9/1/2016,6:01:03,25.898,N,87.006,W,1
9/1/2016,6:03:03,25.897,N,87.002,W,1
9/1/2016,6:05:03,25.897,N,86.998,W,1
9/1/2016,6:07:03,25.897,N,86.993,W,1
9/1/2016,6:09:02,25.898,N,86.989,W,1
9/1/2016,6:11:02,25.9,N,86.984,W,1
9/1/2016,6:13:02,25.902,N,86.979,W,1
9/1/2016,6:15:02,25.905,N,86.974,W,1
9/1/2016,6:17:02,25.908,N,86.969,W,1
9/1/2016,6:19:02,25.911,N,86.963,W,1
9/1/2016,6:21:02,25.915,N,86.957,W,1
9/1/2016,6:23:02,25.92,N,86.952,W,1
9/1/2016,6:25:03,25.925,N,86.946,W,1
9/1/2016,6:27:03,25.93,N,86.94,W,1
9/1/2016,6:29:03,25.936,N,86.934,W,1
9/1/2016,6:31:03,25.942,N,86.927,W,1
9/1/2016,6:33:03,25.949,N,86.921,W,1
9/1/2016,6:35:03,25.956,N,86.914,W,1
9/1/2016,6:37:03,25.963,N,86.908,W,1
9/1/2016,6:39:02,25.971,N,86.901,W,1
9/1/2016,6:41:02,25.979,N,86.894,W,1
9/1/2016,6:43:02,25.988,N,86.887,W,1
9/1/2016,6:45:02,25.997,N,86.88,W,1
9/1/2016,6:47:02,26.006,N,86.872,W,1
9/1/2016,6:49:02,26.015,N,86.865,W,1
9/1/2016,6:51:02,26.025,N,86.858,W,1
9/1/2016,6:53:02,26.035,N,86.85,W,1
9/1/2016,6:55:03,26.046,N,86.842,W,1
9/1/2016,6:55:40,26.049,N,86.84,W,1
9/1/2016,6:57:40,26.059,N,86.833,W,1
9/1/2016,6:59:40,26.069,N,86.825,W,1
9/1/2016,7:01:40,26.08,N,86.817,W,1
9/1/2016,7:03:40,26.091,N,86.809,W,1
9/1/2016,7:05:39,26.102,N,86.801,W,1
9/1/2016,7:07:39,26.114,N,86.793,W,1
9/1/2016,7:09:39,26.126,N,86.785,W,1
9/1/2016,7:11:39,26.139,N,86.777,W,1
9/1/2016,7:13:39,26.151,N,86.768,W,1
9/1/2016,7:15:39,26.164,N,86.76,W,1
9/1/2016,7:17:39,26.177,N,86.751,W,1
9/1/2016,7:19:39,26.191,N,86.742,W,1
9/1/2016,7:21:40,26.204,N,86.734,W,1
9/1/2016,7:23:40,26.218,N,86.725,W,1
9/1/2016,7:25:40,26.232,N,86.716,W,1
9/1/2016,7:27:40,26.246,N,86.708,W,1
9/1/2016,7:29:40,26.26,N,86.699,W,1
9/1/2016,7:31:40,26.274,N,86.69,W,1
9/1/2016,7:33:40,26.288,N,86.681,W,1
9/1/2016,7:35:39,26.302,N,86.672,W,1
9/1/2016,7:37:39,26.316,N,86.663,W,1
9/1/2016,7:39:39,26.33,N,86.655,W,1
9/1/2016,7:41:39,26.344,N,86.646,W,1
9/1/2016,7:43:39,26.358,N,86.637,W,1
9/1/2016,7:45:32,26.371,N,86.629,W,1
9/1/2016,7:47:33,26.382,N,86.621,W,1
9/1/2016,7:49:33,26.393,N,86.613,W,1
9/1/2016,7:51:33,26.403,N,86.605,W,1
9/1/2016,7:53:33,26.413,N,86.598,W,1
9/1/2016,7:55:33,26.423,N,86.59,W,1
9/1/2016,7:57:33,26.433,N,86.582,W,1
9/1/2016,7:59:33,26.443,N,86.575,W,1
9/1/2016,8:01:32,26.452,N,86.567,W,1
9/1/2016,8:03:32,26.461,N,86.56,W,1
9/1/2016,8:05:32,26.469,N,86.553,W,1
9/1/2016,8:07:32,26.478,N,86.546,W,1
9/1/2016,8:09:32,26.486,N,86.539,W,1
9/1/2016,8:11:32,26.493,N,86.532,W,1
9/1/2016,8:13:32,26.5,N,86.525,W,1
9/1/2016,8:15:32,26.507,N,86.518,W,1
9/1/2016,8:17:33,26.514,N,86.511,W,1
9/1/2016,8:19:33,26.52,N,86.504,W,1
9/1/2016,8:21:33,26.526,N,86.498,W,1
9/1/2016,8:23:33,26.532,N,86.492,W,1
9/1/2016,8:25:33,26.537,N,86.485,W,1
9/1/2016,8:27:33,26.542,N,86.479,W,1
9/1/2016,8:29:33,26.547,N,86.473,W,1
9/1/2016,8:31:32,26.551,N,86.467,W,1
9/1/2016,8:33:32,26.555,N,86.461,W,1
9/1/2016,8:35:32,26.559,N,86.455,W,1
9/1/2016,8:37:32,26.563,N,86.449,W,1
9/1/2016,8:39:32,26.566,N,86.444,W,1
9/1/2016,8:41:32,26.57,N,86.438,W,1
9/1/2016,8:43:32,26.573,N,86.432,W,1
9/1/2016,8:45:32,26.575,N,86.427,W,1
9/1/2016,8:47:33,26.578,N,86.422,W,1
9/1/2016,8:49:33,26.581,N,86.417,W,1
9/1/2016,8:51:33,26.583,N,86.412,W,1
9/1/2016,8:53:33,26.586,N,86.407,W,1
9/1/2016,8:55:33,26.588,N,86.402,W,1
9/1/2016,8:57:33,26.59,N,86.397,W,1
9/1/2016,8:59:33,26.592,N,86.392,W,1
9/1/2016,9:01:32,26.594,N,86.388,W,1
9/1/2016,9:03:32,26.596,N,86.383,W,1
9/1/2016,9:05:32,26.598,N,86.379,W,1
9/1/2016,9:07:32,26.6,N,86.374,W,1
9/1/2016,9:09:32,26.602,N,86.37,W,1
9/1/2016,9:11:32,26.604,N,86.366,W,1
9/1/2016,9:13:32,26.606,N,86.362,W,1
9/1/2016,9:15:32,26.608,N,86.358,W,1
9/1/2016,9:17:33,26.61,N,86.354,W,1
9/1/2016,9:19:33,26.612,N,86.35,W,1
9/1/2016,9:21:33,26.615,N,86.347,W,1
9/1/2016,9:23:33,26.617,N,86.343,W,1
9/1/2016,9:25:33,26.619,N,86.34,W,1
9/1/2016,9:27:33,26.622,N,86.336,W,1
9/1/2016,9:29:33,26.625,N,86.333,W,1
9/1/2016,9:31:32,26.628,N,86.33,W,1
9/1/2016,9:33:32,26.631,N,86.327,W,1
9/1/2016,9:35:32,26.634,N,86.324,W,1
9/1/2016,9:36:48,26.636,N,86.322,W,1
9/1/2016,9:38:48,26.642,N,86.318,W,1
9/1/2016,9:40:48,26.647,N,86.315,W,1
9/1/2016,9:42:47,26.653,N,86.311,W,1
9/1/2016,9:44:47,26.659,N,86.308,W,1
9/1/2016,9:46:47,26.665,N,86.305,W,1
9/1/2016,9:48:47,26.671,N,86.302,W,1
9/1/2016,9:50:47,26.677,N,86.299,W,1
9/1/2016,9:52:47,26.683,N,86.296,W,1
9/1/2016,9:54:47,26.689,N,86.293,W,1
9/1/2016,9:56:47,26.695,N,86.291,W,1
9/1/2016,9:58:48,26.702,N,86.288,W,1
9/1/2016,10:00:48,26.708,N,86.286,W,1
9/1/2016,10:02:48,26.714,N,86.283,W,1
9/1/2016,10:04:48,26.721,N,86.281,W,1
9/1/2016,10:06:48,26.727,N,86.279,W,1
9/1/2016,10:08:48,26.734,N,86.277,W,1
9/1/2016,10:10:48,26.74,N,86.275,W,1
9/1/2016,10:12:47,26.747,N,86.274,W,1
9/1/2016,10:14:47,26.753,N,86.272,W,1
9/1/2016,10:16:47,26.76,N,86.271,W,1
9/1/2016,10:18:47,26.767,N,86.269,W,1
9/1/2016,10:20:47,26.774,N,86.268,W,1
9/1/2016,10:22:47,26.781,N,86.267,W,1
9/1/2016,10:24:47,26.787,N,86.266,W,1
9/1/2016,10:26:47,26.794,N,86.264,W,1
9/1/2016,10:28:48,26.801,N,86.264,W,1
9/1/2016,10:30:48,26.808,N,86.263,W,1
9/1/2016,10:32:48,26.815,N,86.262,W,1
9/1/2016,10:34:48,26.822,N,86.261,W,1
9/1/2016,10:36:48,26.829,N,86.26,W,1
