Track,for,Irene,2005,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/12/2005,7:16:00,27.097,N,65.746,W,2
8/12/2005,7:18:00,27.103,N,65.753,W,2
8/12/2005,7:20:00,27.109,N,65.76,W,2
8/12/2005,7:22:00,27.115,N,65.767,W,2
8/12/2005,7:24:00,27.121,N,65.774,W,2
8/12/2005,7:26:00,27.127,N,65.781,W,2
8/12/2005,7:28:00,27.133,N,65.787,W,2
8/12/2005,7:30:00,27.139,N,65.794,W,2
8/12/2005,7:31:59,27.145,N,65.801,W,2
8/12/2005,7:33:59,27.151,N,65.808,W,2
8/12/2005,7:35:59,27.157,N,65.815,W,2
8/12/2005,7:37:59,27.163,N,65.822,W,2
8/12/2005,7:39:59,27.169,N,65.828,W,2
8/12/2005,7:41:59,27.175,N,65.835,W,2
8/12/2005,7:43:59,27.181,N,65.842,W,2
8/12/2005,7:46:00,27.187,N,65.849,W,2
8/12/2005,7:48:00,27.193,N,65.856,W,2
8/12/2005,7:50:00,27.199,N,65.862,W,2
8/12/2005,7:52:00,27.205,N,65.869,W,2
8/12/2005,7:54:00,27.211,N,65.876,W,2
8/12/2005,7:56:00,27.217,N,65.883,W,2
8/12/2005,7:58:00,27.223,N,65.889,W,2
8/12/2005,8:00:00,27.229,N,65.896,W,2
8/12/2005,8:02:00,27.235,N,65.903,W,2
8/12/2005,8:03:59,27.241,N,65.91,W,2
8/12/2005,8:06:00,27.246,N,65.916,W,2
8/12/2005,8:07:59,27.252,N,65.923,W,2
8/12/2005,8:10:00,27.258,N,65.93,W,2
8/12/2005,8:11:59,27.264,N,65.936,W,2
8/12/2005,8:14:00,27.27,N,65.943,W,2
8/12/2005,8:15:59,27.276,N,65.95,W,2
8/12/2005,8:18:00,27.282,N,65.956,W,2
8/12/2005,8:19:59,27.288,N,65.963,W,2
8/12/2005,8:22:00,27.294,N,65.97,W,2
8/12/2005,8:23:59,27.3,N,65.976,W,2
8/12/2005,8:26:00,27.306,N,65.983,W,2
8/12/2005,8:27:59,27.312,N,65.99,W,2
8/12/2005,8:30:00,27.318,N,65.996,W,2
8/12/2005,8:32:00,27.324,N,66.003,W,2
8/12/2005,8:33:59,27.33,N,66.009,W,2
8/12/2005,8:36:00,27.336,N,66.016,W,2
8/12/2005,8:37:59,27.342,N,66.023,W,2
8/12/2005,8:40:00,27.347,N,66.029,W,2
8/12/2005,8:41:59,27.353,N,66.036,W,2
8/12/2005,8:44:00,27.359,N,66.042,W,2
8/12/2005,8:45:59,27.365,N,66.049,W,2
8/12/2005,8:48:00,27.371,N,66.055,W,2
8/12/2005,8:49:59,27.377,N,66.062,W,2
8/12/2005,8:52:00,27.383,N,66.068,W,2
8/12/2005,8:53:59,27.389,N,66.075,W,2
8/12/2005,8:56:00,27.395,N,66.081,W,2
8/12/2005,8:57:59,27.4,N,66.088,W,2
8/12/2005,9:00:00,27.406,N,66.094,W,2
8/12/2005,9:02:00,27.412,N,66.101,W,2
8/12/2005,9:03:59,27.418,N,66.107,W,2
8/12/2005,9:06:00,27.424,N,66.113,W,2
8/12/2005,9:07:59,27.43,N,66.12,W,2
8/12/2005,9:10:00,27.435,N,66.126,W,2
8/12/2005,9:11:59,27.441,N,66.133,W,2
8/12/2005,9:14:00,27.447,N,66.139,W,2
8/12/2005,9:15:59,27.453,N,66.145,W,2
8/12/2005,9:18:00,27.459,N,66.152,W,2
8/12/2005,9:19:59,27.464,N,66.158,W,2
8/12/2005,9:22:00,27.47,N,66.164,W,2
8/12/2005,9:23:59,27.476,N,66.171,W,2
8/12/2005,9:26:00,27.482,N,66.177,W,2
8/12/2005,9:27:59,27.487,N,66.183,W,2
8/12/2005,9:30:00,27.493,N,66.189,W,2
8/12/2005,9:32:00,27.499,N,66.196,W,2
8/12/2005,9:33:59,27.504,N,66.202,W,2
8/12/2005,9:36:00,27.51,N,66.208,W,2
8/12/2005,9:37:59,27.516,N,66.214,W,2
8/12/2005,9:40:00,27.521,N,66.221,W,2
8/12/2005,9:41:59,27.527,N,66.227,W,2
8/12/2005,9:44:00,27.533,N,66.233,W,2
8/12/2005,9:45:59,27.538,N,66.239,W,2
8/12/2005,9:48:00,27.544,N,66.245,W,2
8/12/2005,9:49:59,27.55,N,66.251,W,2
8/12/2005,9:52:00,27.555,N,66.257,W,2
8/12/2005,9:53:59,27.561,N,66.263,W,2
8/12/2005,9:56:00,27.567,N,66.269,W,2
8/12/2005,9:57:59,27.572,N,66.275,W,2
8/12/2005,10:00:00,27.578,N,66.281,W,2
8/12/2005,10:02:00,27.583,N,66.287,W,2
8/12/2005,10:03:59,27.589,N,66.293,W,2
8/12/2005,10:06:00,27.594,N,66.299,W,2
8/12/2005,10:07:59,27.6,N,66.305,W,2
8/12/2005,10:10:00,27.605,N,66.311,W,2
8/12/2005,10:11:59,27.611,N,66.317,W,2
8/12/2005,10:14:00,27.616,N,66.323,W,2
8/12/2005,10:15:59,27.622,N,66.329,W,2
8/12/2005,10:18:00,27.627,N,66.335,W,2
8/12/2005,10:19:59,27.633,N,66.341,W,2
8/12/2005,10:22:00,27.638,N,66.347,W,2
8/12/2005,10:23:59,27.643,N,66.352,W,2
8/12/2005,10:26:00,27.649,N,66.358,W,2
8/12/2005,10:27:59,27.654,N,66.364,W,2
8/12/2005,10:30:00,27.66,N,66.37,W,2
8/12/2005,10:32:00,27.665,N,66.375,W,2
8/12/2005,10:33:59,27.67,N,66.381,W,2
8/12/2005,10:36:00,27.676,N,66.387,W,2
8/12/2005,10:37:59,27.681,N,66.392,W,2
8/12/2005,10:40:00,27.686,N,66.398,W,2
8/12/2005,10:41:59,27.692,N,66.404,W,2
8/12/2005,10:44:00,27.697,N,66.409,W,2
8/12/2005,10:45:59,27.702,N,66.415,W,2
8/12/2005,10:48:00,27.707,N,66.42,W,2
8/12/2005,10:49:59,27.712,N,66.426,W,2
8/12/2005,10:52:00,27.718,N,66.431,W,2
8/12/2005,10:53:59,27.723,N,66.437,W,2
8/12/2005,10:56:00,27.728,N,66.442,W,2
8/12/2005,10:57:59,27.733,N,66.448,W,2
8/12/2005,11:00:00,27.738,N,66.453,W,2
8/12/2005,11:02:00,27.743,N,66.459,W,2
8/12/2005,11:03:59,27.749,N,66.464,W,2
8/12/2005,11:06:00,27.754,N,66.469,W,2
8/12/2005,11:07:59,27.759,N,66.475,W,2
8/12/2005,11:10:00,27.764,N,66.48,W,2
8/12/2005,11:11:59,27.769,N,66.485,W,2
8/12/2005,11:14:00,27.774,N,66.491,W,2
8/12/2005,11:15:59,27.779,N,66.496,W,2
8/12/2005,11:18:00,27.784,N,66.501,W,2
8/12/2005,11:19:59,27.789,N,66.506,W,2
8/12/2005,11:22:00,27.794,N,66.512,W,2
8/12/2005,11:23:59,27.799,N,66.517,W,2
8/12/2005,11:26:00,27.803,N,66.522,W,2
8/12/2005,11:27:59,27.808,N,66.527,W,2
8/12/2005,11:30:00,27.813,N,66.532,W,2
8/12/2005,11:32:00,27.818,N,66.537,W,2
8/12/2005,11:33:59,27.823,N,66.542,W,2
8/12/2005,11:36:00,27.828,N,66.547,W,2
8/12/2005,11:37:59,27.832,N,66.552,W,2
8/12/2005,11:40:00,27.837,N,66.557,W,2
8/12/2005,11:41:59,27.842,N,66.562,W,2
8/12/2005,11:44:00,27.847,N,66.567,W,2
8/12/2005,11:45:59,27.851,N,66.572,W,2
8/12/2005,11:48:00,27.856,N,66.577,W,2
8/12/2005,11:49:59,27.861,N,66.581,W,2
8/12/2005,11:52:00,27.865,N,66.586,W,2
8/12/2005,11:53:59,27.87,N,66.591,W,2
8/12/2005,11:56:00,27.875,N,66.596,W,2
8/12/2005,11:57:59,27.879,N,66.6,W,2
8/12/2005,12:00:00,27.884,N,66.605,W,2
8/12/2005,12:02:00,27.888,N,66.61,W,2
8/12/2005,12:03:59,27.893,N,66.614,W,2
8/12/2005,12:06:00,27.897,N,66.619,W,2
8/12/2005,12:07:59,27.902,N,66.624,W,2
8/12/2005,12:10:00,27.906,N,66.628,W,2
8/12/2005,12:11:59,27.911,N,66.633,W,2
8/12/2005,12:14:00,27.915,N,66.637,W,2
8/12/2005,12:15:59,27.919,N,66.642,W,2
8/12/2005,12:18:00,27.924,N,66.646,W,2
8/12/2005,12:19:59,27.928,N,66.65,W,2
8/12/2005,12:22:00,27.932,N,66.655,W,2
8/12/2005,12:23:59,27.937,N,66.659,W,2
8/12/2005,12:26:00,27.941,N,66.664,W,2
8/12/2005,12:27:59,27.945,N,66.668,W,2
8/12/2005,12:30:00,27.949,N,66.672,W,2
8/12/2005,12:32:00,27.954,N,66.676,W,2
8/12/2005,12:33:59,27.958,N,66.681,W,2
8/12/2005,12:36:00,27.962,N,66.685,W,2
8/12/2005,12:37:59,27.966,N,66.689,W,2
8/12/2005,12:40:00,27.97,N,66.693,W,2
8/12/2005,12:41:59,27.974,N,66.697,W,2
8/12/2005,12:44:00,27.979,N,66.702,W,2
8/12/2005,12:45:59,27.983,N,66.706,W,2
8/12/2005,12:48:00,27.987,N,66.71,W,2
8/12/2005,12:49:59,27.991,N,66.714,W,2
8/12/2005,12:52:00,27.995,N,66.718,W,2
8/12/2005,12:53:59,27.999,N,66.722,W,2
8/12/2005,12:56:00,28.003,N,66.726,W,2
8/12/2005,12:57:59,28.007,N,66.73,W,2
8/12/2005,13:00:00,28.011,N,66.734,W,2
8/12/2005,13:02:00,28.015,N,66.737,W,2
8/12/2005,13:03:59,28.018,N,66.741,W,2
8/12/2005,13:06:00,28.022,N,66.745,W,2
8/12/2005,13:07:59,28.026,N,66.749,W,2
8/12/2005,13:10:00,28.03,N,66.753,W,2
8/12/2005,13:11:59,28.034,N,66.757,W,2
8/12/2005,13:14:00,28.038,N,66.76,W,2
8/12/2005,13:15:59,28.041,N,66.764,W,2
8/12/2005,13:18:00,28.045,N,66.768,W,2
8/12/2005,13:19:59,28.049,N,66.771,W,2
8/12/2005,13:22:00,28.053,N,66.775,W,2
8/12/2005,13:23:59,28.056,N,66.779,W,2
8/12/2005,13:26:00,28.06,N,66.782,W,2
8/12/2005,13:27:59,28.064,N,66.786,W,2
8/12/2005,13:30:00,28.068,N,66.79,W,2
8/12/2005,13:32:00,28.071,N,66.793,W,2
8/12/2005,13:33:59,28.075,N,66.797,W,2
8/12/2005,13:36:00,28.078,N,66.8,W,2
8/12/2005,13:37:59,28.082,N,66.804,W,2
8/12/2005,13:40:00,28.086,N,66.807,W,2
8/12/2005,13:41:59,28.089,N,66.811,W,2
8/12/2005,13:44:00,28.093,N,66.814,W,2
8/12/2005,13:45:59,28.096,N,66.817,W,2
8/12/2005,13:48:00,28.1,N,66.821,W,2
8/12/2005,13:49:59,28.103,N,66.824,W,2
8/12/2005,13:52:00,28.107,N,66.828,W,2
8/12/2005,13:53:59,28.11,N,66.831,W,2
8/12/2005,13:56:00,28.114,N,66.834,W,2
8/12/2005,13:57:59,28.117,N,66.838,W,2
8/12/2005,14:00:00,28.121,N,66.841,W,2
8/12/2005,14:02:00,28.124,N,66.844,W,2
8/12/2005,14:03:59,28.127,N,66.847,W,2
8/12/2005,14:06:00,28.131,N,66.85,W,2
8/12/2005,14:07:59,28.134,N,66.854,W,2
8/12/2005,14:10:00,28.137,N,66.857,W,2
8/12/2005,14:11:59,28.141,N,66.86,W,2
8/12/2005,14:14:00,28.144,N,66.863,W,2
8/12/2005,14:15:59,28.147,N,66.866,W,2
8/12/2005,14:18:00,28.151,N,66.869,W,2
8/12/2005,14:19:59,28.154,N,66.872,W,2
8/12/2005,14:22:00,28.157,N,66.875,W,2
8/12/2005,14:23:59,28.16,N,66.878,W,2
8/12/2005,14:26:00,28.164,N,66.881,W,2
8/12/2005,14:27:59,28.167,N,66.884,W,2
8/12/2005,14:30:00,28.17,N,66.887,W,2
8/12/2005,14:32:00,28.173,N,66.89,W,2
8/12/2005,14:33:59,28.176,N,66.893,W,2
8/12/2005,14:36:00,28.179,N,66.896,W,2
8/12/2005,14:37:59,28.183,N,66.899,W,2
8/12/2005,14:40:00,28.186,N,66.902,W,2
8/12/2005,14:41:59,28.189,N,66.905,W,2
8/12/2005,14:44:00,28.192,N,66.908,W,2
8/12/2005,14:45:59,28.195,N,66.911,W,2
8/12/2005,14:48:00,28.198,N,66.913,W,2
8/12/2005,14:49:59,28.201,N,66.916,W,2
8/12/2005,14:52:00,28.204,N,66.919,W,2
8/12/2005,14:53:59,28.207,N,66.922,W,2
8/12/2005,14:56:00,28.21,N,66.925,W,2
8/12/2005,14:57:59,28.213,N,66.927,W,2
8/12/2005,15:00:00,28.216,N,66.93,W,2
8/12/2005,15:02:00,28.219,N,66.933,W,2
8/12/2005,15:03:59,28.222,N,66.935,W,2
8/12/2005,15:06:00,28.225,N,66.938,W,2
8/12/2005,15:07:59,28.228,N,66.941,W,2
8/12/2005,15:10:00,28.231,N,66.943,W,2
8/12/2005,15:11:59,28.234,N,66.946,W,2
8/12/2005,15:14:00,28.237,N,66.949,W,2
8/12/2005,15:15:59,28.239,N,66.951,W,2
8/12/2005,15:18:00,28.242,N,66.954,W,2
8/12/2005,15:19:59,28.245,N,66.956,W,2
8/12/2005,15:22:00,28.248,N,66.959,W,2
8/12/2005,15:23:59,28.251,N,66.961,W,2
8/12/2005,15:26:00,28.254,N,66.964,W,2
8/12/2005,15:27:59,28.257,N,66.966,W,2
8/12/2005,15:30:00,28.259,N,66.969,W,2
8/12/2005,15:32:00,28.262,N,66.971,W,2
8/12/2005,15:33:59,28.265,N,66.974,W,2
8/12/2005,15:36:00,28.268,N,66.976,W,2
8/12/2005,15:37:59,28.27,N,66.979,W,2
8/12/2005,15:40:00,28.273,N,66.981,W,2
8/12/2005,15:41:59,28.276,N,66.984,W,2
8/12/2005,15:44:00,28.279,N,66.986,W,2
8/12/2005,15:45:59,28.281,N,66.988,W,2
8/12/2005,15:48:00,28.284,N,66.991,W,2
8/12/2005,15:49:59,28.287,N,66.993,W,2
8/12/2005,15:52:00,28.289,N,66.995,W,2
8/12/2005,15:53:59,28.292,N,66.998,W,2
8/12/2005,15:56:00,28.295,N,67,W,2
8/12/2005,15:57:59,28.297,N,67.002,W,2
8/12/2005,16:00:00,28.3,N,67.005,W,2
8/12/2005,16:02:00,28.303,N,67.007,W,2
8/12/2005,16:03:59,28.305,N,67.009,W,2
8/12/2005,16:06:00,28.308,N,67.011,W,2
8/12/2005,16:07:59,28.31,N,67.014,W,2
8/12/2005,16:10:00,28.313,N,67.016,W,2
8/12/2005,16:11:59,28.315,N,67.018,W,2
8/12/2005,16:14:00,28.318,N,67.02,W,2
8/12/2005,16:15:59,28.321,N,67.022,W,2
8/12/2005,16:18:00,28.323,N,67.025,W,2
8/12/2005,16:19:59,28.326,N,67.027,W,2
8/12/2005,16:22:00,28.328,N,67.029,W,2
8/12/2005,16:23:59,28.331,N,67.031,W,2
8/12/2005,16:26:00,28.333,N,67.033,W,2
8/12/2005,16:27:59,28.336,N,67.035,W,2
8/12/2005,16:30:00,28.338,N,67.037,W,2
8/12/2005,16:32:00,28.341,N,67.039,W,2
8/12/2005,16:33:59,28.343,N,67.042,W,2
8/12/2005,16:36:00,28.346,N,67.044,W,2
8/12/2005,16:37:59,28.348,N,67.046,W,2
8/12/2005,16:40:00,28.351,N,67.048,W,2
8/12/2005,16:41:59,28.353,N,67.05,W,2
8/12/2005,16:44:00,28.355,N,67.052,W,2
8/12/2005,16:45:59,28.358,N,67.054,W,2
8/12/2005,16:48:00,28.36,N,67.056,W,2
8/12/2005,16:49:59,28.363,N,67.058,W,2
8/12/2005,16:52:00,28.365,N,67.06,W,2
8/12/2005,16:53:59,28.367,N,67.062,W,2
8/12/2005,16:56:00,28.37,N,67.064,W,2
8/12/2005,16:57:59,28.372,N,67.066,W,2
8/12/2005,17:00:00,28.375,N,67.068,W,2
8/12/2005,17:02:00,28.377,N,67.07,W,2
8/12/2005,17:03:59,28.379,N,67.072,W,2
8/12/2005,17:06:00,28.382,N,67.074,W,2
8/12/2005,17:07:59,28.384,N,67.075,W,2
8/12/2005,17:10:00,28.386,N,67.077,W,2
8/12/2005,17:11:59,28.389,N,67.079,W,2
8/12/2005,17:14:00,28.391,N,67.081,W,2
8/12/2005,17:15:59,28.393,N,67.083,W,2
8/12/2005,17:18:00,28.396,N,67.085,W,2
8/12/2005,17:19:59,28.398,N,67.087,W,2
8/12/2005,17:22:00,28.4,N,67.089,W,2
8/12/2005,17:23:59,28.402,N,67.091,W,2
8/12/2005,17:26:00,28.405,N,67.092,W,2
8/12/2005,17:27:59,28.407,N,67.094,W,2
8/12/2005,17:30:00,28.409,N,67.096,W,2
8/12/2005,17:32:00,28.412,N,67.098,W,2
8/12/2005,17:33:59,28.414,N,67.1,W,2
8/12/2005,17:36:00,28.416,N,67.102,W,2
8/12/2005,17:37:59,28.418,N,67.103,W,2
8/12/2005,17:40:00,28.421,N,67.105,W,2
8/12/2005,17:41:59,28.423,N,67.107,W,2
8/12/2005,17:44:00,28.425,N,67.109,W,2
8/12/2005,17:45:59,28.427,N,67.11,W,2
8/12/2005,17:48:00,28.43,N,67.112,W,2
8/12/2005,17:49:59,28.432,N,67.114,W,2
8/12/2005,17:52:00,28.434,N,67.116,W,2
8/12/2005,17:53:59,28.436,N,67.118,W,2
8/12/2005,17:56:00,28.438,N,67.119,W,2
8/12/2005,17:57:59,28.441,N,67.121,W,2
8/12/2005,18:00:00,28.443,N,67.123,W,2
8/12/2005,18:02:00,28.445,N,67.124,W,2
8/12/2005,18:03:59,28.447,N,67.126,W,2
8/12/2005,18:06:00,28.449,N,67.128,W,2
8/12/2005,18:07:59,28.451,N,67.13,W,2
8/12/2005,18:10:00,28.454,N,67.131,W,2
8/12/2005,18:11:59,28.456,N,67.133,W,2
8/12/2005,18:13:03,28.457,N,67.134,W,2
8/12/2005,18:15:04,28.459,N,67.136,W,2
8/12/2005,18:17:03,28.461,N,67.137,W,2
8/12/2005,18:19:04,28.463,N,67.139,W,2
8/12/2005,18:21:03,28.465,N,67.141,W,2
8/12/2005,18:23:04,28.468,N,67.142,W,2
8/12/2005,18:25:03,28.47,N,67.144,W,2
8/12/2005,18:27:03,28.472,N,67.146,W,2
8/12/2005,18:29:04,28.474,N,67.147,W,2
8/12/2005,18:31:03,28.476,N,67.149,W,2
8/12/2005,18:33:04,28.478,N,67.15,W,2
8/12/2005,18:35:03,28.48,N,67.152,W,2
8/12/2005,18:37:04,28.482,N,67.154,W,2
8/12/2005,18:39:03,28.485,N,67.155,W,2
8/12/2005,18:41:04,28.487,N,67.157,W,2
8/12/2005,18:43:03,28.489,N,67.159,W,2
8/12/2005,18:45:04,28.491,N,67.16,W,2
8/12/2005,18:47:03,28.493,N,67.162,W,2
8/12/2005,18:49:04,28.495,N,67.164,W,2
8/12/2005,18:51:03,28.497,N,67.165,W,2
8/12/2005,18:53:04,28.499,N,67.167,W,2
8/12/2005,18:55:03,28.502,N,67.169,W,2
8/12/2005,18:57:03,28.504,N,67.17,W,2
8/12/2005,18:59:04,28.506,N,67.172,W,2
8/12/2005,19:01:03,28.508,N,67.173,W,2
8/12/2005,19:03:04,28.51,N,67.175,W,2
8/12/2005,19:05:03,28.512,N,67.177,W,2
8/12/2005,19:07:04,28.514,N,67.178,W,2
8/12/2005,19:09:03,28.516,N,67.18,W,2
8/12/2005,19:11:04,28.519,N,67.182,W,2
8/12/2005,19:13:03,28.521,N,67.183,W,2
8/12/2005,19:15:04,28.523,N,67.185,W,2
8/12/2005,19:17:03,28.525,N,67.187,W,2
8/12/2005,19:19:04,28.527,N,67.188,W,2
8/12/2005,19:21:03,28.529,N,67.19,W,2
8/12/2005,19:23:04,28.531,N,67.192,W,2
8/12/2005,19:25:03,28.533,N,67.193,W,2
8/12/2005,19:27:03,28.536,N,67.195,W,2
8/12/2005,19:28:28,28.537,N,67.196,W,2
8/12/2005,19:30:29,28.539,N,67.197,W,2
8/12/2005,19:32:28,28.541,N,67.198,W,2
8/12/2005,19:34:29,28.543,N,67.199,W,2
8/12/2005,19:36:29,28.545,N,67.199,W,2
8/12/2005,19:38:28,28.547,N,67.2,W,2
8/12/2005,19:40:29,28.549,N,67.201,W,2
8/12/2005,19:42:28,28.551,N,67.201,W,2
8/12/2005,19:44:29,28.553,N,67.202,W,2
8/12/2005,19:46:28,28.555,N,67.202,W,2
8/12/2005,19:48:29,28.557,N,67.203,W,2
8/12/2005,19:50:28,28.559,N,67.203,W,2
8/12/2005,19:52:29,28.561,N,67.204,W,2
8/12/2005,19:54:28,28.563,N,67.204,W,2
8/12/2005,19:56:29,28.565,N,67.204,W,2
8/12/2005,19:58:28,28.567,N,67.204,W,2
8/12/2005,20:00:29,28.569,N,67.204,W,2
8/12/2005,20:02:28,28.571,N,67.204,W,2
8/12/2005,20:04:29,28.573,N,67.204,W,2
8/12/2005,20:06:29,28.575,N,67.203,W,2
8/12/2005,20:08:28,28.577,N,67.203,W,2
8/12/2005,20:10:29,28.579,N,67.203,W,2
8/12/2005,20:12:28,28.581,N,67.202,W,2
8/12/2005,20:14:29,28.583,N,67.202,W,2
8/12/2005,20:16:28,28.584,N,67.201,W,2
8/12/2005,20:18:29,28.586,N,67.2,W,2
8/12/2005,20:20:28,28.588,N,67.199,W,2
8/12/2005,20:22:29,28.59,N,67.199,W,2
8/12/2005,20:23:32,28.591,N,67.198,W,2
8/12/2005,20:25:31,28.593,N,67.198,W,2
8/12/2005,20:27:32,28.595,N,67.198,W,2
8/12/2005,20:29:31,28.597,N,67.199,W,2
8/12/2005,20:31:32,28.599,N,67.199,W,2
8/12/2005,20:33:31,28.601,N,67.199,W,2
8/12/2005,20:35:32,28.603,N,67.199,W,2
8/12/2005,20:37:31,28.605,N,67.2,W,2
8/12/2005,20:39:32,28.607,N,67.2,W,2
8/12/2005,20:41:31,28.609,N,67.2,W,2
8/12/2005,20:43:31,28.611,N,67.2,W,2
8/12/2005,20:45:32,28.613,N,67.201,W,2
8/12/2005,20:47:31,28.615,N,67.201,W,2
8/12/2005,20:49:32,28.617,N,67.202,W,2
8/12/2005,20:51:31,28.619,N,67.202,W,2
8/12/2005,20:53:32,28.621,N,67.202,W,2
8/12/2005,20:55:31,28.623,N,67.203,W,2
8/12/2005,20:57:32,28.625,N,67.203,W,2
8/12/2005,20:59:31,28.627,N,67.204,W,2
8/12/2005,21:01:32,28.629,N,67.204,W,2
8/12/2005,21:03:31,28.631,N,67.205,W,2
8/12/2005,21:05:32,28.633,N,67.205,W,2
8/12/2005,21:07:31,28.635,N,67.206,W,2
8/12/2005,21:09:32,28.637,N,67.206,W,2
8/12/2005,21:11:31,28.64,N,67.207,W,2
8/12/2005,21:13:31,28.642,N,67.207,W,2
8/12/2005,21:15:32,28.644,N,67.208,W,2
8/12/2005,21:17:31,28.646,N,67.209,W,2
8/12/2005,21:19:32,28.648,N,67.209,W,2
8/12/2005,21:21:31,28.65,N,67.21,W,2
8/12/2005,21:23:32,28.652,N,67.211,W,2
8/12/2005,21:25:31,28.654,N,67.211,W,2
8/12/2005,21:27:32,28.656,N,67.212,W,2
8/12/2005,21:29:31,28.658,N,67.213,W,2
8/12/2005,21:31:32,28.66,N,67.214,W,2
8/12/2005,21:33:31,28.663,N,67.215,W,2
8/12/2005,21:35:32,28.665,N,67.216,W,2
8/12/2005,21:37:31,28.667,N,67.216,W,2
8/12/2005,21:39:32,28.669,N,67.217,W,2
8/12/2005,21:41:31,28.671,N,67.218,W,2
8/12/2005,21:43:31,28.673,N,67.219,W,2
8/12/2005,21:45:32,28.675,N,67.22,W,2
8/12/2005,21:47:31,28.678,N,67.221,W,2
8/12/2005,21:49:32,28.68,N,67.222,W,2
8/12/2005,21:51:31,28.682,N,67.224,W,2
8/12/2005,21:53:32,28.684,N,67.225,W,2
8/12/2005,21:55:31,28.686,N,67.226,W,2
8/12/2005,21:57:32,28.689,N,67.227,W,2
8/12/2005,21:59:31,28.691,N,67.228,W,2
8/12/2005,22:01:32,28.693,N,67.23,W,2
8/12/2005,22:03:31,28.695,N,67.231,W,2
8/12/2005,22:05:32,28.697,N,67.232,W,2
8/12/2005,22:07:31,28.7,N,67.234,W,2
8/12/2005,22:09:32,28.702,N,67.235,W,2
8/12/2005,22:11:31,28.704,N,67.236,W,2
8/12/2005,22:13:31,28.706,N,67.238,W,2
8/12/2005,22:15:32,28.709,N,67.239,W,2
8/12/2005,22:17:31,28.711,N,67.241,W,2
8/12/2005,22:19:32,28.713,N,67.242,W,2
8/12/2005,22:21:31,28.715,N,67.244,W,2
8/12/2005,22:23:32,28.718,N,67.246,W,2
8/12/2005,22:25:31,28.72,N,67.247,W,2
8/12/2005,22:27:32,28.722,N,67.249,W,2
8/12/2005,22:29:31,28.725,N,67.251,W,2
8/12/2005,22:31:32,28.727,N,67.253,W,2
8/12/2005,22:33:31,28.729,N,67.254,W,2
8/12/2005,22:35:32,28.732,N,67.256,W,2
8/12/2005,22:37:31,28.734,N,67.258,W,2
8/12/2005,22:39:32,28.736,N,67.26,W,2
8/12/2005,22:41:31,28.739,N,67.262,W,2
8/12/2005,22:43:31,28.741,N,67.264,W,2
8/12/2005,22:45:32,28.744,N,67.266,W,2
8/12/2005,22:47:31,28.746,N,67.268,W,2
8/12/2005,22:49:32,28.748,N,67.271,W,2
8/12/2005,22:51:31,28.751,N,67.273,W,2
8/12/2005,22:53:32,28.753,N,67.275,W,2
8/12/2005,22:55:31,28.756,N,67.277,W,2
8/12/2005,22:57:32,28.758,N,67.28,W,2
8/12/2005,22:59:31,28.76,N,67.282,W,2
8/12/2005,23:01:32,28.763,N,67.285,W,2
8/12/2005,23:03:31,28.765,N,67.287,W,2
8/12/2005,23:05:32,28.768,N,67.29,W,2
8/12/2005,23:07:31,28.77,N,67.292,W,2
8/12/2005,23:09:32,28.773,N,67.295,W,2
8/12/2005,23:11:31,28.775,N,67.297,W,2
8/12/2005,23:13:31,28.778,N,67.3,W,2
8/12/2005,23:15:32,28.78,N,67.303,W,2
8/12/2005,23:17:31,28.783,N,67.306,W,2
8/12/2005,23:19:32,28.785,N,67.309,W,2
8/12/2005,23:21:31,28.788,N,67.312,W,2
8/12/2005,23:23:32,28.791,N,67.314,W,2
8/12/2005,23:25:31,28.793,N,67.317,W,2
8/12/2005,23:27:32,28.796,N,67.321,W,2
8/12/2005,23:29:31,28.798,N,67.324,W,2
8/12/2005,23:31:32,28.801,N,67.327,W,2
8/12/2005,23:33:31,28.804,N,67.33,W,2
8/12/2005,23:35:32,28.806,N,67.333,W,2
8/12/2005,23:37:31,28.809,N,67.337,W,2
8/12/2005,23:39:32,28.812,N,67.34,W,2
8/12/2005,23:41:31,28.814,N,67.343,W,2
8/12/2005,23:43:31,28.817,N,67.347,W,2
8/12/2005,23:45:32,28.82,N,67.35,W,2
8/12/2005,23:47:31,28.822,N,67.354,W,2
8/12/2005,23:49:32,28.825,N,67.357,W,2
8/12/2005,23:51:31,28.828,N,67.361,W,2
8/12/2005,23:53:32,28.83,N,67.365,W,2
8/12/2005,23:55:31,28.833,N,67.369,W,2
8/12/2005,23:57:32,28.836,N,67.372,W,2
8/12/2005,23:59:31,28.839,N,67.376,W,2
8/13/2005,0:01:32,28.841,N,67.38,W,2
8/13/2005,0:03:31,28.844,N,67.384,W,2
8/13/2005,0:05:32,28.847,N,67.388,W,2
8/13/2005,0:07:31,28.85,N,67.392,W,2
8/13/2005,0:09:32,28.853,N,67.396,W,2
8/13/2005,0:11:31,28.856,N,67.4,W,2
8/13/2005,0:13:31,28.858,N,67.404,W,2
8/13/2005,0:15:32,28.861,N,67.408,W,2
8/13/2005,0:17:31,28.864,N,67.412,W,2
8/13/2005,0:19:32,28.867,N,67.416,W,2
8/13/2005,0:21:31,28.87,N,67.421,W,2
8/13/2005,0:23:32,28.873,N,67.425,W,2
