Track,for,Henri,2003,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/5/2003,20:58:36,28.174,N,84.082,W,0
9/5/2003,21:00:36,28.172,N,84.084,W,0
9/5/2003,21:02:36,28.17,N,84.085,W,0
9/5/2003,21:04:36,28.167,N,84.087,W,0
9/5/2003,21:06:36,28.165,N,84.089,W,0
9/5/2003,21:08:36,28.163,N,84.091,W,0
9/5/2003,21:10:36,28.16,N,84.093,W,0
9/5/2003,21:12:37,28.158,N,84.094,W,0
9/5/2003,21:14:37,28.155,N,84.096,W,0
9/5/2003,21:16:01,28.153,N,84.097,W,0
9/5/2003,21:18:01,28.15,N,84.098,W,0
9/5/2003,21:20:01,28.146,N,84.099,W,0
9/5/2003,21:22:02,28.142,N,84.1,W,0
9/5/2003,21:24:02,28.139,N,84.101,W,0
9/5/2003,21:26:02,28.135,N,84.102,W,0
9/5/2003,21:28:02,28.131,N,84.103,W,0
9/5/2003,21:30:02,28.127,N,84.104,W,0
9/5/2003,21:32:02,28.122,N,84.105,W,0
9/5/2003,21:34:02,28.118,N,84.106,W,0
9/5/2003,21:36:01,28.114,N,84.107,W,0
9/5/2003,21:38:01,28.109,N,84.108,W,0
9/5/2003,21:40:01,28.105,N,84.109,W,0
9/5/2003,21:42:01,28.1,N,84.11,W,0
9/5/2003,21:44:01,28.095,N,84.111,W,0
9/5/2003,21:46:01,28.09,N,84.112,W,0
9/5/2003,21:48:01,28.085,N,84.113,W,0
9/5/2003,21:50:01,28.08,N,84.114,W,0
9/5/2003,21:52:02,28.075,N,84.115,W,0
9/5/2003,21:54:02,28.07,N,84.115,W,0
9/5/2003,21:56:02,28.065,N,84.116,W,0
9/5/2003,21:58:02,28.059,N,84.117,W,0
9/5/2003,22:00:02,28.054,N,84.117,W,0
9/5/2003,22:02:02,28.049,N,84.118,W,0
9/5/2003,22:04:02,28.043,N,84.119,W,0
9/5/2003,22:06:01,28.038,N,84.119,W,0
9/5/2003,22:08:01,28.032,N,84.12,W,0
9/5/2003,22:10:01,28.027,N,84.12,W,0
9/5/2003,22:12:01,28.021,N,84.12,W,0
9/5/2003,22:14:01,28.015,N,84.121,W,0
9/5/2003,22:16:01,28.01,N,84.121,W,0
9/5/2003,22:18:01,28.004,N,84.121,W,0
9/5/2003,22:20:01,27.998,N,84.121,W,0
9/5/2003,22:22:02,27.993,N,84.122,W,0
9/5/2003,22:24:02,27.987,N,84.122,W,0
9/5/2003,22:26:02,27.981,N,84.122,W,0
9/5/2003,22:28:02,27.975,N,84.122,W,0
9/5/2003,22:30:02,27.97,N,84.122,W,0
9/5/2003,22:32:02,27.964,N,84.121,W,0
9/5/2003,22:34:02,27.958,N,84.121,W,0
9/5/2003,22:36:01,27.953,N,84.121,W,0
9/5/2003,22:38:01,27.947,N,84.121,W,0
9/5/2003,22:40:01,27.941,N,84.12,W,0
9/5/2003,22:42:01,27.936,N,84.12,W,0
9/5/2003,22:44:01,27.93,N,84.119,W,0
9/5/2003,22:46:01,27.924,N,84.118,W,0
9/5/2003,22:48:01,27.919,N,84.118,W,0
9/5/2003,22:50:01,27.913,N,84.117,W,0
9/5/2003,22:52:02,27.908,N,84.116,W,0
9/5/2003,22:54:02,27.902,N,84.115,W,0
9/5/2003,22:56:02,27.897,N,84.114,W,0
9/5/2003,22:58:02,27.892,N,84.113,W,0
9/5/2003,23:00:02,27.887,N,84.112,W,0
9/5/2003,23:02:02,27.881,N,84.111,W,0
9/5/2003,23:04:02,27.876,N,84.109,W,0
9/5/2003,23:06:01,27.871,N,84.108,W,0
9/5/2003,23:08:01,27.866,N,84.106,W,0
9/5/2003,23:10:01,27.861,N,84.105,W,0
9/5/2003,23:12:01,27.856,N,84.103,W,0
9/5/2003,23:14:01,27.852,N,84.101,W,0
9/5/2003,23:15:10,27.849,N,84.1,W,0
9/5/2003,23:17:11,27.845,N,84.098,W,0
9/5/2003,23:19:11,27.841,N,84.095,W,0
9/5/2003,23:21:11,27.837,N,84.093,W,0
9/5/2003,23:23:11,27.833,N,84.09,W,0
9/5/2003,23:25:11,27.829,N,84.088,W,0
9/5/2003,23:27:11,27.826,N,84.085,W,0
9/5/2003,23:29:11,27.822,N,84.082,W,0
9/5/2003,23:31:10,27.818,N,84.079,W,0
9/5/2003,23:33:10,27.815,N,84.076,W,0
9/5/2003,23:35:10,27.811,N,84.073,W,0
9/5/2003,23:37:10,27.808,N,84.07,W,0
9/5/2003,23:39:10,27.804,N,84.067,W,0
9/5/2003,23:41:10,27.801,N,84.064,W,0
9/5/2003,23:43:10,27.797,N,84.061,W,0
9/5/2003,23:45:10,27.794,N,84.057,W,0
9/5/2003,23:47:11,27.791,N,84.054,W,0
9/5/2003,23:49:11,27.787,N,84.05,W,0
9/5/2003,23:51:11,27.784,N,84.047,W,0
9/5/2003,23:53:11,27.781,N,84.043,W,0
9/5/2003,23:55:11,27.778,N,84.039,W,0
9/5/2003,23:57:11,27.775,N,84.036,W,0
9/5/2003,23:59:11,27.772,N,84.032,W,0
9/6/2003,0:01:10,27.769,N,84.028,W,0
9/6/2003,0:03:10,27.766,N,84.024,W,0
9/6/2003,0:05:10,27.763,N,84.02,W,0
9/6/2003,0:07:10,27.76,N,84.016,W,0
9/6/2003,0:09:10,27.757,N,84.012,W,0
9/6/2003,0:11:10,27.755,N,84.008,W,0
9/6/2003,0:13:10,27.752,N,84.004,W,0
9/6/2003,0:15:10,27.749,N,84,W,0
9/6/2003,0:17:11,27.747,N,83.996,W,0
9/6/2003,0:19:11,27.744,N,83.992,W,0
9/6/2003,0:21:11,27.741,N,83.987,W,0
9/6/2003,0:23:11,27.739,N,83.983,W,0
9/6/2003,0:25:11,27.736,N,83.979,W,0
9/6/2003,0:27:11,27.734,N,83.975,W,0
9/6/2003,0:29:11,27.732,N,83.97,W,0
9/6/2003,0:31:10,27.729,N,83.966,W,0
9/6/2003,0:33:10,27.727,N,83.961,W,0
9/6/2003,0:35:10,27.725,N,83.957,W,0
9/6/2003,0:37:10,27.722,N,83.953,W,0
9/6/2003,0:39:10,27.72,N,83.948,W,0
9/6/2003,0:41:10,27.718,N,83.944,W,0
9/6/2003,0:43:10,27.716,N,83.939,W,0
9/6/2003,0:45:10,27.714,N,83.935,W,0
9/6/2003,0:47:11,27.712,N,83.93,W,0
9/6/2003,0:49:11,27.71,N,83.926,W,0
9/6/2003,0:51:11,27.708,N,83.921,W,0
9/6/2003,0:53:11,27.706,N,83.917,W,0
9/6/2003,0:55:11,27.704,N,83.912,W,0
9/6/2003,0:57:11,27.702,N,83.907,W,0
9/6/2003,0:59:11,27.7,N,83.903,W,0
9/6/2003,1:01:10,27.699,N,83.898,W,0
9/6/2003,1:03:10,27.697,N,83.894,W,0
9/6/2003,1:05:10,27.695,N,83.889,W,0
9/6/2003,1:07:10,27.694,N,83.885,W,0
9/6/2003,1:07:54,27.693,N,83.883,W,0
9/6/2003,1:09:54,27.691,N,83.879,W,0
9/6/2003,1:11:54,27.689,N,83.874,W,0
9/6/2003,1:13:53,27.687,N,83.87,W,0
9/6/2003,1:15:53,27.685,N,83.865,W,0
9/6/2003,1:17:53,27.683,N,83.861,W,0
9/6/2003,1:19:53,27.681,N,83.857,W,0
9/6/2003,1:21:53,27.68,N,83.852,W,0
9/6/2003,1:23:53,27.678,N,83.848,W,0
9/6/2003,1:25:53,27.676,N,83.843,W,0
9/6/2003,1:27:53,27.675,N,83.838,W,0
9/6/2003,1:29:54,27.673,N,83.834,W,0
9/6/2003,1:31:54,27.671,N,83.829,W,0
9/6/2003,1:33:54,27.67,N,83.824,W,0
9/6/2003,1:35:54,27.668,N,83.82,W,0
9/6/2003,1:37:54,27.667,N,83.815,W,0
9/6/2003,1:39:54,27.666,N,83.81,W,0
9/6/2003,1:41:54,27.664,N,83.806,W,0
9/6/2003,1:43:53,27.663,N,83.801,W,0
9/6/2003,1:45:53,27.662,N,83.796,W,0
9/6/2003,1:47:53,27.66,N,83.791,W,0
9/6/2003,1:49:53,27.659,N,83.787,W,0
9/6/2003,1:51:53,27.658,N,83.782,W,0
9/6/2003,1:53:53,27.657,N,83.777,W,0
9/6/2003,1:55:53,27.656,N,83.772,W,0
9/6/2003,1:57:53,27.655,N,83.767,W,0
9/6/2003,1:59:54,27.654,N,83.762,W,0
9/6/2003,2:01:54,27.653,N,83.758,W,0
9/6/2003,2:03:54,27.652,N,83.753,W,0
9/6/2003,2:05:54,27.651,N,83.748,W,0
9/6/2003,2:07:54,27.65,N,83.743,W,0
9/6/2003,2:09:54,27.649,N,83.738,W,0
9/6/2003,2:11:54,27.649,N,83.734,W,0
9/6/2003,2:13:53,27.648,N,83.729,W,0
9/6/2003,2:15:53,27.647,N,83.724,W,0
9/6/2003,2:17:53,27.646,N,83.719,W,0
9/6/2003,2:19:53,27.646,N,83.714,W,0
9/6/2003,2:21:53,27.645,N,83.71,W,0
9/6/2003,2:23:53,27.645,N,83.705,W,0
9/6/2003,2:25:53,27.644,N,83.7,W,0
9/6/2003,2:27:53,27.643,N,83.695,W,0
9/6/2003,2:29:47,27.643,N,83.691,W,0
9/6/2003,2:31:47,27.642,N,83.687,W,0
9/6/2003,2:33:47,27.641,N,83.683,W,0
9/6/2003,2:35:47,27.641,N,83.679,W,0
9/6/2003,2:37:47,27.64,N,83.675,W,0
9/6/2003,2:39:47,27.639,N,83.672,W,0
9/6/2003,2:41:47,27.638,N,83.668,W,0
9/6/2003,2:43:48,27.638,N,83.664,W,0
9/6/2003,2:45:48,27.637,N,83.661,W,0
9/6/2003,2:47:48,27.637,N,83.657,W,0
9/6/2003,2:49:48,27.636,N,83.654,W,0
9/6/2003,2:51:48,27.636,N,83.65,W,0
9/6/2003,2:53:48,27.635,N,83.647,W,0
9/6/2003,2:55:48,27.635,N,83.644,W,0
9/6/2003,2:57:47,27.634,N,83.641,W,0
9/6/2003,2:59:47,27.634,N,83.638,W,0
9/6/2003,3:01:47,27.634,N,83.634,W,0
9/6/2003,3:03:47,27.633,N,83.631,W,0
9/6/2003,3:05:47,27.633,N,83.629,W,0
9/6/2003,3:07:47,27.633,N,83.626,W,0
9/6/2003,3:09:47,27.633,N,83.623,W,0
9/6/2003,3:11:47,27.632,N,83.62,W,0
9/6/2003,3:13:48,27.632,N,83.618,W,0
9/6/2003,3:15:48,27.632,N,83.615,W,0
9/6/2003,3:17:48,27.632,N,83.613,W,0
9/6/2003,3:19:48,27.632,N,83.61,W,0
9/6/2003,3:21:48,27.632,N,83.608,W,0
9/6/2003,3:23:48,27.632,N,83.605,W,0
9/6/2003,3:25:48,27.633,N,83.603,W,0
9/6/2003,3:27:47,27.633,N,83.601,W,0
9/6/2003,3:29:47,27.633,N,83.599,W,0
9/6/2003,3:31:47,27.633,N,83.597,W,0
9/6/2003,3:33:47,27.633,N,83.595,W,0
9/6/2003,3:35:47,27.634,N,83.593,W,0
9/6/2003,3:37:47,27.634,N,83.591,W,0
9/6/2003,3:39:47,27.634,N,83.589,W,0
9/6/2003,3:41:47,27.635,N,83.587,W,0
9/6/2003,3:43:48,27.635,N,83.585,W,0
9/6/2003,3:45:48,27.636,N,83.583,W,0
9/6/2003,3:47:48,27.636,N,83.581,W,0
9/6/2003,3:49:48,27.636,N,83.58,W,0
9/6/2003,3:51:48,27.637,N,83.578,W,0
9/6/2003,3:53:48,27.638,N,83.576,W,0
9/6/2003,3:55:48,27.638,N,83.574,W,0
9/6/2003,3:57:47,27.639,N,83.573,W,0
9/6/2003,3:59:47,27.639,N,83.571,W,0
9/6/2003,4:01:47,27.64,N,83.569,W,0
9/6/2003,4:03:47,27.641,N,83.568,W,0
9/6/2003,4:05:47,27.641,N,83.566,W,0
9/6/2003,4:07:47,27.642,N,83.564,W,0
9/6/2003,4:09:47,27.643,N,83.563,W,0
9/6/2003,4:11:47,27.643,N,83.561,W,0
9/6/2003,4:13:48,27.644,N,83.56,W,0
9/6/2003,4:15:48,27.645,N,83.558,W,0
9/6/2003,4:17:48,27.646,N,83.556,W,0
9/6/2003,4:19:48,27.646,N,83.555,W,0
9/6/2003,4:21:48,27.647,N,83.553,W,0
9/6/2003,4:23:48,27.648,N,83.551,W,0
9/6/2003,4:25:48,27.649,N,83.549,W,0
9/6/2003,4:27:47,27.65,N,83.548,W,0
9/6/2003,4:29:47,27.651,N,83.546,W,0
9/6/2003,4:31:47,27.651,N,83.544,W,0
9/6/2003,4:33:47,27.652,N,83.542,W,0
9/6/2003,4:35:47,27.653,N,83.541,W,0
9/6/2003,4:37:47,27.654,N,83.539,W,0
9/6/2003,4:39:47,27.655,N,83.537,W,0
9/6/2003,4:41:47,27.656,N,83.535,W,0
9/6/2003,4:43:48,27.657,N,83.533,W,0
9/6/2003,4:45:48,27.658,N,83.531,W,0
9/6/2003,4:47:48,27.659,N,83.529,W,0
9/6/2003,4:49:48,27.66,N,83.527,W,0
9/6/2003,4:51:48,27.661,N,83.525,W,0
9/6/2003,4:53:48,27.662,N,83.522,W,0
9/6/2003,4:55:48,27.663,N,83.52,W,0
9/6/2003,4:57:47,27.664,N,83.518,W,0
9/6/2003,4:59:47,27.664,N,83.515,W,0
9/6/2003,5:01:47,27.665,N,83.513,W,0
9/6/2003,5:03:47,27.666,N,83.51,W,0
9/6/2003,5:05:47,27.667,N,83.508,W,0
9/6/2003,5:07:47,27.668,N,83.505,W,0
9/6/2003,5:09:47,27.669,N,83.503,W,0
9/6/2003,5:11:47,27.67,N,83.5,W,0
9/6/2003,5:13:48,27.671,N,83.497,W,0
9/6/2003,5:15:48,27.672,N,83.494,W,0
9/6/2003,5:17:48,27.673,N,83.491,W,0
9/6/2003,5:19:48,27.674,N,83.488,W,0
9/6/2003,5:21:48,27.675,N,83.485,W,0
9/6/2003,5:23:48,27.676,N,83.482,W,0
9/6/2003,5:25:48,27.677,N,83.479,W,0
9/6/2003,5:27:47,27.678,N,83.475,W,0
9/6/2003,5:29:47,27.679,N,83.472,W,0
9/6/2003,5:31:47,27.679,N,83.469,W,0
9/6/2003,5:33:47,27.68,N,83.465,W,0
9/6/2003,5:35:47,27.681,N,83.462,W,0
9/6/2003,5:37:47,27.682,N,83.458,W,0
9/6/2003,5:39:47,27.683,N,83.454,W,0
9/6/2003,5:41:41,27.684,N,83.451,W,0
9/6/2003,5:43:41,27.682,N,83.447,W,0
9/6/2003,5:45:41,27.681,N,83.443,W,0
9/6/2003,5:47:41,27.68,N,83.44,W,0
9/6/2003,5:49:41,27.678,N,83.436,W,0
9/6/2003,5:51:41,27.677,N,83.432,W,0
9/6/2003,5:53:40,27.676,N,83.428,W,0
9/6/2003,5:55:40,27.674,N,83.424,W,0
9/6/2003,5:57:40,27.673,N,83.42,W,0
9/6/2003,5:59:40,27.672,N,83.416,W,0
9/6/2003,6:01:40,27.672,N,83.412,W,0
9/6/2003,6:03:40,27.671,N,83.408,W,0
9/6/2003,6:05:40,27.67,N,83.404,W,0
9/6/2003,6:07:40,27.669,N,83.399,W,0
9/6/2003,6:09:41,27.669,N,83.395,W,0
9/6/2003,6:11:41,27.669,N,83.391,W,0
9/6/2003,6:13:41,27.668,N,83.387,W,0
9/6/2003,6:15:41,27.668,N,83.382,W,0
9/6/2003,6:17:41,27.668,N,83.378,W,0
9/6/2003,6:19:41,27.668,N,83.374,W,0
9/6/2003,6:21:41,27.668,N,83.369,W,0
9/6/2003,6:23:40,27.669,N,83.365,W,0
9/6/2003,6:25:40,27.669,N,83.361,W,0
9/6/2003,6:27:40,27.67,N,83.356,W,0
9/6/2003,6:29:40,27.671,N,83.352,W,0
9/6/2003,6:31:40,27.672,N,83.347,W,0
9/6/2003,6:33:40,27.673,N,83.343,W,0
9/6/2003,6:35:40,27.675,N,83.338,W,0
9/6/2003,6:37:40,27.676,N,83.333,W,0
9/6/2003,6:39:41,27.678,N,83.329,W,0
9/6/2003,6:41:41,27.68,N,83.324,W,0
9/6/2003,6:43:41,27.682,N,83.319,W,0
9/6/2003,6:45:41,27.684,N,83.315,W,0
9/6/2003,6:47:41,27.686,N,83.31,W,0
9/6/2003,6:49:41,27.689,N,83.305,W,0
9/6/2003,6:51:41,27.692,N,83.3,W,0
9/6/2003,6:53:40,27.695,N,83.296,W,0
9/6/2003,6:55:40,27.698,N,83.291,W,0
9/6/2003,6:57:40,27.702,N,83.286,W,0
9/6/2003,6:59:40,27.705,N,83.281,W,0
9/6/2003,7:01:40,27.709,N,83.276,W,0
9/6/2003,7:03:40,27.713,N,83.271,W,0
9/6/2003,7:05:40,27.718,N,83.266,W,0
9/6/2003,7:07:40,27.722,N,83.261,W,0
9/6/2003,7:07:40,27.722,N,83.261,W,0
9/6/2003,7:09:41,27.73,N,83.255,W,0
9/6/2003,7:11:41,27.738,N,83.25,W,0
9/6/2003,7:13:41,27.745,N,83.244,W,0
9/6/2003,7:15:41,27.753,N,83.239,W,0
9/6/2003,7:17:41,27.761,N,83.234,W,0
9/6/2003,7:19:41,27.769,N,83.228,W,0
9/6/2003,7:21:41,27.777,N,83.223,W,0
9/6/2003,7:23:40,27.785,N,83.217,W,0
9/6/2003,7:25:40,27.792,N,83.212,W,0
9/6/2003,7:27:40,27.8,N,83.206,W,0
9/6/2003,7:29:40,27.808,N,83.201,W,0
9/6/2003,7:31:40,27.816,N,83.195,W,0
9/6/2003,7:33:40,27.824,N,83.19,W,0
9/6/2003,7:35:40,27.832,N,83.184,W,0
9/6/2003,7:37:40,27.839,N,83.179,W,0
9/6/2003,7:39:41,27.847,N,83.173,W,0
9/6/2003,7:41:41,27.855,N,83.168,W,0
9/6/2003,7:43:41,27.863,N,83.162,W,0
9/6/2003,7:45:41,27.871,N,83.157,W,0
9/6/2003,7:47:41,27.878,N,83.151,W,0
9/6/2003,7:49:41,27.886,N,83.146,W,0
9/6/2003,7:51:41,27.894,N,83.14,W,0
9/6/2003,7:53:40,27.902,N,83.135,W,0
9/6/2003,7:55:40,27.91,N,83.129,W,0
9/6/2003,7:57:40,27.918,N,83.124,W,0
9/6/2003,7:59:40,27.925,N,83.118,W,0
9/6/2003,8:01:40,27.933,N,83.113,W,0
9/6/2003,8:03:40,27.941,N,83.107,W,0
9/6/2003,8:05:40,27.949,N,83.102,W,0
9/6/2003,8:07:40,27.957,N,83.096,W,0
9/6/2003,8:09:41,27.964,N,83.091,W,0
9/6/2003,8:11:41,27.972,N,83.085,W,0
9/6/2003,8:13:41,27.98,N,83.08,W,0
9/6/2003,8:15:41,27.988,N,83.074,W,0
9/6/2003,8:17:41,27.996,N,83.069,W,0
9/6/2003,8:19:41,28.004,N,83.063,W,0
9/6/2003,8:21:41,28.011,N,83.058,W,0
9/6/2003,8:23:40,28.019,N,83.052,W,0
9/6/2003,8:25:40,28.027,N,83.047,W,0
9/6/2003,8:27:40,28.035,N,83.041,W,0
9/6/2003,8:29:40,28.043,N,83.036,W,0
9/6/2003,8:31:40,28.051,N,83.03,W,0
9/6/2003,8:33:40,28.058,N,83.025,W,0
9/6/2003,8:35:40,28.066,N,83.019,W,0
9/6/2003,8:37:40,28.074,N,83.014,W,0
9/6/2003,8:39:41,28.082,N,83.008,W,0
9/6/2003,8:41:41,28.09,N,83.003,W,0
9/6/2003,8:43:41,28.097,N,82.997,W,0
9/6/2003,8:45:41,28.105,N,82.992,W,0
9/6/2003,8:47:41,28.113,N,82.986,W,0
9/6/2003,8:49:41,28.121,N,82.981,W,0
9/6/2003,8:51:41,28.129,N,82.975,W,0
9/6/2003,8:53:40,28.137,N,82.97,W,0
9/6/2003,8:55:40,28.144,N,82.964,W,0
9/6/2003,8:57:40,28.152,N,82.959,W,0
9/6/2003,8:59:25,28.159,N,82.954,W,0
9/6/2003,9:01:25,28.166,N,82.948,W,0
9/6/2003,9:03:25,28.174,N,82.941,W,0
9/6/2003,9:05:25,28.181,N,82.935,W,0
9/6/2003,9:07:25,28.188,N,82.929,W,0
9/6/2003,9:09:24,28.195,N,82.922,W,0
9/6/2003,9:11:24,28.202,N,82.916,W,0
9/6/2003,9:13:24,28.209,N,82.909,W,0
9/6/2003,9:15:24,28.216,N,82.903,W,0
9/6/2003,9:17:24,28.223,N,82.896,W,0
9/6/2003,9:19:24,28.231,N,82.89,W,0
9/6/2003,9:21:24,28.237,N,82.883,W,0
9/6/2003,9:23:24,28.244,N,82.876,W,0
9/6/2003,9:25:25,28.251,N,82.869,W,0
9/6/2003,9:27:25,28.258,N,82.862,W,0
9/6/2003,9:29:25,28.265,N,82.856,W,0
9/6/2003,9:31:25,28.272,N,82.849,W,0
9/6/2003,9:33:25,28.279,N,82.842,W,0
9/6/2003,9:35:25,28.285,N,82.835,W,0
9/6/2003,9:37:25,28.292,N,82.828,W,0
9/6/2003,9:39:24,28.299,N,82.82,W,0
9/6/2003,9:41:24,28.305,N,82.813,W,0
9/6/2003,9:43:24,28.312,N,82.806,W,0
9/6/2003,9:45:24,28.318,N,82.799,W,0
9/6/2003,9:47:24,28.325,N,82.791,W,0
9/6/2003,9:49:24,28.331,N,82.784,W,0
9/6/2003,9:51:24,28.338,N,82.776,W,0
9/6/2003,9:53:24,28.344,N,82.769,W,0
9/6/2003,9:55:25,28.351,N,82.761,W,0
9/6/2003,9:57:25,28.357,N,82.754,W,0
9/6/2003,9:59:25,28.363,N,82.746,W,0
9/6/2003,10:01:25,28.369,N,82.738,W,0
9/6/2003,10:03:25,28.375,N,82.73,W,0
9/6/2003,10:05:25,28.382,N,82.722,W,0
9/6/2003,10:07:25,28.388,N,82.714,W,0
9/6/2003,10:09:24,28.394,N,82.706,W,0
9/6/2003,10:11:24,28.4,N,82.698,W,0
9/6/2003,10:13:24,28.406,N,82.69,W,0
9/6/2003,10:15:24,28.412,N,82.682,W,0
9/6/2003,10:17:24,28.417,N,82.674,W,0
9/6/2003,10:19:24,28.423,N,82.665,W,0
9/6/2003,10:21:24,28.429,N,82.657,W,0
9/6/2003,10:23:24,28.435,N,82.648,W,0
9/6/2003,10:25:25,28.44,N,82.64,W,0
9/6/2003,10:27:25,28.446,N,82.631,W,0
9/6/2003,10:29:25,28.451,N,82.622,W,0
9/6/2003,10:31:25,28.457,N,82.614,W,0
9/6/2003,10:33:25,28.462,N,82.605,W,0
9/6/2003,10:35:25,28.468,N,82.596,W,0
9/6/2003,10:37:25,28.473,N,82.587,W,0
9/6/2003,10:39:24,28.478,N,82.578,W,0
9/6/2003,10:41:24,28.484,N,82.569,W,0
9/6/2003,10:43:24,28.489,N,82.559,W,0
9/6/2003,10:45:24,28.494,N,82.55,W,0
9/6/2003,10:47:24,28.499,N,82.541,W,0
9/6/2003,10:49:24,28.504,N,82.531,W,0
9/6/2003,10:51:24,28.509,N,82.522,W,0
9/6/2003,10:53:24,28.514,N,82.512,W,0
9/6/2003,10:55:25,28.519,N,82.502,W,0
9/6/2003,10:57:25,28.524,N,82.492,W,0
9/6/2003,10:59:25,28.528,N,82.483,W,0
9/6/2003,11:01:25,28.533,N,82.473,W,0
9/6/2003,11:03:25,28.538,N,82.463,W,0
9/6/2003,11:05:25,28.542,N,82.453,W,0
9/6/2003,11:07:25,28.547,N,82.442,W,0
9/6/2003,11:09:24,28.551,N,82.432,W,0
9/6/2003,11:11:24,28.556,N,82.422,W,0
9/6/2003,11:13:24,28.56,N,82.411,W,0
9/6/2003,11:15:24,28.564,N,82.401,W,0
9/6/2003,11:17:24,28.568,N,82.39,W,0
9/6/2003,11:19:24,28.572,N,82.379,W,0
9/6/2003,11:21:24,28.576,N,82.369,W,0
9/6/2003,11:23:24,28.581,N,82.358,W,0
9/6/2003,11:25:25,28.584,N,82.347,W,0
9/6/2003,11:27:25,28.588,N,82.336,W,0
9/6/2003,11:29:25,28.592,N,82.324,W,0
9/6/2003,11:31:25,28.596,N,82.313,W,0
9/6/2003,11:33:25,28.6,N,82.302,W,0
9/6/2003,11:35:25,28.603,N,82.29,W,0
9/6/2003,11:37:25,28.607,N,82.279,W,0
9/6/2003,11:39:24,28.61,N,82.267,W,0
9/6/2003,11:41:24,28.614,N,82.255,W,0
9/6/2003,11:43:24,28.617,N,82.244,W,0
9/6/2003,11:45:24,28.62,N,82.232,W,0
9/6/2003,11:47:24,28.624,N,82.22,W,0
9/6/2003,11:49:24,28.627,N,82.208,W,0
9/6/2003,11:51:24,28.63,N,82.195,W,0
9/6/2003,11:53:24,28.633,N,82.183,W,0
9/6/2003,11:55:25,28.636,N,82.171,W,0
9/6/2003,11:57:25,28.639,N,82.158,W,0
9/6/2003,11:59:25,28.642,N,82.146,W,0
9/6/2003,12:01:25,28.644,N,82.133,W,0
9/6/2003,12:03:25,28.647,N,82.121,W,0
9/6/2003,12:05:25,28.65,N,82.108,W,0
9/6/2003,12:07:25,28.653,N,82.095,W,0
9/6/2003,12:09:24,28.655,N,82.082,W,0
9/6/2003,12:11:24,28.658,N,82.07,W,0
9/6/2003,12:13:24,28.66,N,82.057,W,0
9/6/2003,12:15:24,28.663,N,82.044,W,0
9/6/2003,12:17:24,28.665,N,82.031,W,0
9/6/2003,12:19:24,28.668,N,82.017,W,0
9/6/2003,12:21:24,28.67,N,82.004,W,0
9/6/2003,12:23:24,28.672,N,81.991,W,0
9/6/2003,12:25:25,28.675,N,81.978,W,0
9/6/2003,12:27:25,28.677,N,81.964,W,0
9/6/2003,12:29:25,28.679,N,81.951,W,0
9/6/2003,12:31:25,28.681,N,81.937,W,0
9/6/2003,12:33:25,28.683,N,81.924,W,0
9/6/2003,12:35:25,28.685,N,81.91,W,0
9/6/2003,12:37:25,28.687,N,81.897,W,0
9/6/2003,12:39:24,28.689,N,81.883,W,0
9/6/2003,12:41:24,28.691,N,81.869,W,0
9/6/2003,12:43:24,28.693,N,81.855,W,0
9/6/2003,12:45:24,28.695,N,81.842,W,0
9/6/2003,12:47:24,28.697,N,81.828,W,0
9/6/2003,12:49:24,28.699,N,81.814,W,0
9/6/2003,12:51:24,28.7,N,81.8,W,0
9/6/2003,12:53:24,28.702,N,81.786,W,0
9/6/2003,12:55:25,28.704,N,81.772,W,0
9/6/2003,12:57:25,28.706,N,81.758,W,0
9/6/2003,12:59:25,28.707,N,81.744,W,0
9/6/2003,13:01:25,28.709,N,81.73,W,0
9/6/2003,13:03:25,28.71,N,81.716,W,0
9/6/2003,13:05:25,28.712,N,81.702,W,0
9/6/2003,13:07:25,28.714,N,81.688,W,0
9/6/2003,13:09:24,28.715,N,81.674,W,0
9/6/2003,13:11:24,28.717,N,81.66,W,0
9/6/2003,13:13:24,28.718,N,81.646,W,0
9/6/2003,13:15:24,28.72,N,81.631,W,0
9/6/2003,13:17:24,28.721,N,81.617,W,0
9/6/2003,13:19:24,28.723,N,81.603,W,0
9/6/2003,13:21:24,28.724,N,81.589,W,0
9/6/2003,13:23:24,28.726,N,81.575,W,0
9/6/2003,13:25:25,28.727,N,81.56,W,0
9/6/2003,13:27:25,28.728,N,81.546,W,0
9/6/2003,13:29:25,28.73,N,81.532,W,0
9/6/2003,13:31:25,28.731,N,81.518,W,0
9/6/2003,13:33:25,28.733,N,81.503,W,0
9/6/2003,13:35:25,28.734,N,81.489,W,0
9/6/2003,13:37:25,28.735,N,81.475,W,0
9/6/2003,13:39:24,28.737,N,81.461,W,0
9/6/2003,13:41:24,28.738,N,81.446,W,0
9/6/2003,13:43:24,28.739,N,81.432,W,0
9/6/2003,13:45:24,28.741,N,81.418,W,0
9/6/2003,13:47:24,28.742,N,81.404,W,0
9/6/2003,13:49:24,28.743,N,81.39,W,0
9/6/2003,13:51:24,28.745,N,81.376,W,0
9/6/2003,13:53:24,28.746,N,81.361,W,0
9/6/2003,13:55:25,28.747,N,81.347,W,0
9/6/2003,13:57:25,28.749,N,81.333,W,0
9/6/2003,13:59:25,28.75,N,81.319,W,0
9/6/2003,14:01:25,28.752,N,81.305,W,0
9/6/2003,14:03:25,28.753,N,81.291,W,0
