Track,for,Gabrielle,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/17/2001,3:47:14,34.87,N,70.055,W,1
9/17/2001,3:49:14,34.874,N,70.047,W,1
9/17/2001,3:51:14,34.878,N,70.039,W,1
9/17/2001,3:53:14,34.882,N,70.031,W,1
9/17/2001,3:55:14,34.885,N,70.023,W,1
9/17/2001,3:57:15,34.889,N,70.015,W,1
9/17/2001,3:59:15,34.893,N,70.007,W,1
9/17/2001,4:01:15,34.896,N,69.999,W,1
9/17/2001,4:03:15,34.9,N,69.991,W,1
9/17/2001,4:05:15,34.903,N,69.983,W,1
9/17/2001,4:07:15,34.907,N,69.975,W,1
9/17/2001,4:09:15,34.91,N,69.967,W,1
9/17/2001,4:11:15,34.913,N,69.959,W,1
9/17/2001,4:13:14,34.916,N,69.951,W,1
9/17/2001,4:15:14,34.919,N,69.943,W,1
9/17/2001,4:17:14,34.922,N,69.935,W,1
9/17/2001,4:19:14,34.925,N,69.927,W,1
9/17/2001,4:21:14,34.928,N,69.919,W,1
9/17/2001,4:23:14,34.93,N,69.911,W,1
9/17/2001,4:25:14,34.933,N,69.903,W,1
9/17/2001,4:27:15,34.936,N,69.895,W,1
9/17/2001,4:29:15,34.938,N,69.887,W,1
9/17/2001,4:31:15,34.941,N,69.879,W,1
9/17/2001,4:33:15,34.943,N,69.871,W,1
9/17/2001,4:35:15,34.945,N,69.863,W,1
9/17/2001,4:37:15,34.947,N,69.855,W,1
9/17/2001,4:39:15,34.95,N,69.847,W,1
9/17/2001,4:41:15,34.952,N,69.839,W,1
9/17/2001,4:43:14,34.954,N,69.831,W,1
9/17/2001,4:45:14,34.956,N,69.823,W,1
9/17/2001,4:47:14,34.958,N,69.815,W,1
9/17/2001,4:49:14,34.96,N,69.807,W,1
9/17/2001,4:51:14,34.961,N,69.799,W,1
9/17/2001,4:53:14,34.963,N,69.79,W,1
9/17/2001,4:55:14,34.965,N,69.782,W,1
9/17/2001,4:57:15,34.967,N,69.774,W,1
9/17/2001,4:59:15,34.968,N,69.766,W,1
9/17/2001,5:01:15,34.97,N,69.758,W,1
9/17/2001,5:03:15,34.971,N,69.749,W,1
9/17/2001,5:05:15,34.973,N,69.741,W,1
9/17/2001,5:07:15,34.974,N,69.733,W,1
9/17/2001,5:09:15,34.975,N,69.725,W,1
9/17/2001,5:11:15,34.977,N,69.716,W,1
9/17/2001,5:13:14,34.978,N,69.708,W,1
9/17/2001,5:15:14,34.979,N,69.699,W,1
9/17/2001,5:17:14,34.981,N,69.691,W,1
9/17/2001,5:19:14,34.982,N,69.683,W,1
9/17/2001,5:21:14,34.983,N,69.674,W,1
9/17/2001,5:23:14,34.984,N,69.665,W,1
9/17/2001,5:25:14,34.985,N,69.657,W,1
9/17/2001,5:27:15,34.986,N,69.648,W,1
9/17/2001,5:29:15,34.987,N,69.64,W,1
9/17/2001,5:31:15,34.988,N,69.631,W,1
9/17/2001,5:33:15,34.989,N,69.622,W,1
9/17/2001,5:35:15,34.99,N,69.613,W,1
9/17/2001,5:37:15,34.991,N,69.604,W,1
9/17/2001,5:39:15,34.992,N,69.595,W,1
9/17/2001,5:41:15,34.993,N,69.587,W,1
9/17/2001,5:43:14,34.994,N,69.578,W,1
9/17/2001,5:45:14,34.994,N,69.568,W,1
9/17/2001,5:47:14,34.995,N,69.559,W,1
9/17/2001,5:49:14,34.996,N,69.55,W,1
9/17/2001,5:51:14,34.997,N,69.541,W,1
9/17/2001,5:53:14,34.998,N,69.532,W,1
9/17/2001,5:55:14,34.998,N,69.522,W,1
9/17/2001,5:57:15,34.999,N,69.513,W,1
9/17/2001,5:59:15,35,N,69.504,W,1
9/17/2001,6:00:00,35,N,69.5,W,1
9/17/2001,6:01:59,35.005,N,69.488,W,1
9/17/2001,6:03:59,35.009,N,69.476,W,1
9/17/2001,6:05:59,35.014,N,69.464,W,1
9/17/2001,6:07:59,35.019,N,69.452,W,1
9/17/2001,6:09:59,35.023,N,69.44,W,1
9/17/2001,6:11:59,35.028,N,69.427,W,1
9/17/2001,6:13:59,35.033,N,69.415,W,1
9/17/2001,6:16:00,35.037,N,69.403,W,1
9/17/2001,6:18:00,35.042,N,69.39,W,1
9/17/2001,6:20:00,35.046,N,69.378,W,1
9/17/2001,6:22:00,35.051,N,69.365,W,1
9/17/2001,6:24:00,35.055,N,69.353,W,1
9/17/2001,6:26:00,35.06,N,69.34,W,1
9/17/2001,6:28:00,35.064,N,69.328,W,1
9/17/2001,6:30:00,35.069,N,69.315,W,1
9/17/2001,6:31:59,35.073,N,69.302,W,1
9/17/2001,6:33:59,35.077,N,69.289,W,1
9/17/2001,6:35:59,35.082,N,69.276,W,1
9/17/2001,6:37:59,35.086,N,69.263,W,1
9/17/2001,6:39:59,35.09,N,69.25,W,1
9/17/2001,6:41:59,35.095,N,69.237,W,1
9/17/2001,6:43:59,35.099,N,69.224,W,1
9/17/2001,6:46:00,35.103,N,69.211,W,1
9/17/2001,6:48:00,35.107,N,69.198,W,1
9/17/2001,6:50:00,35.112,N,69.185,W,1
9/17/2001,6:52:00,35.116,N,69.171,W,1
9/17/2001,6:54:00,35.12,N,69.158,W,1
9/17/2001,6:56:00,35.124,N,69.144,W,1
9/17/2001,6:58:00,35.128,N,69.131,W,1
9/17/2001,7:00:00,35.132,N,69.117,W,1
9/17/2001,7:01:59,35.136,N,69.103,W,1
9/17/2001,7:03:59,35.14,N,69.09,W,1
9/17/2001,7:05:59,35.144,N,69.076,W,1
9/17/2001,7:07:59,35.148,N,69.062,W,1
9/17/2001,7:09:59,35.152,N,69.048,W,1
9/17/2001,7:11:59,35.156,N,69.034,W,1
9/17/2001,7:13:59,35.16,N,69.02,W,1
9/17/2001,7:16:00,35.164,N,69.006,W,1
9/17/2001,7:18:00,35.168,N,68.992,W,1
9/17/2001,7:20:00,35.172,N,68.978,W,1
9/17/2001,7:22:00,35.176,N,68.964,W,1
9/17/2001,7:24:00,35.179,N,68.949,W,1
9/17/2001,7:26:00,35.183,N,68.935,W,1
9/17/2001,7:28:00,35.187,N,68.92,W,1
9/17/2001,7:30:00,35.191,N,68.906,W,1
9/17/2001,7:31:59,35.194,N,68.891,W,1
9/17/2001,7:33:59,35.198,N,68.877,W,1
9/17/2001,7:35:59,35.202,N,68.862,W,1
9/17/2001,7:37:59,35.205,N,68.847,W,1
9/17/2001,7:39:59,35.209,N,68.832,W,1
9/17/2001,7:41:59,35.212,N,68.817,W,1
9/17/2001,7:43:59,35.216,N,68.802,W,1
9/17/2001,7:46:00,35.219,N,68.787,W,1
9/17/2001,7:48:00,35.223,N,68.772,W,1
9/17/2001,7:50:00,35.226,N,68.757,W,1
9/17/2001,7:52:00,35.23,N,68.742,W,1
9/17/2001,7:54:00,35.233,N,68.726,W,1
9/17/2001,7:56:00,35.236,N,68.711,W,1
9/17/2001,7:58:00,35.24,N,68.696,W,1
9/17/2001,8:00:00,35.243,N,68.68,W,1
9/17/2001,8:02:00,35.246,N,68.664,W,1
9/17/2001,8:03:59,35.249,N,68.649,W,1
9/17/2001,8:06:00,35.253,N,68.633,W,1
9/17/2001,8:07:59,35.256,N,68.617,W,1
9/17/2001,8:10:00,35.259,N,68.601,W,1
9/17/2001,8:11:59,35.262,N,68.585,W,1
9/17/2001,8:14:00,35.265,N,68.569,W,1
9/17/2001,8:15:59,35.268,N,68.553,W,1
9/17/2001,8:18:00,35.271,N,68.537,W,1
9/17/2001,8:19:59,35.274,N,68.521,W,1
9/17/2001,8:22:00,35.277,N,68.505,W,1
9/17/2001,8:23:59,35.28,N,68.488,W,1
9/17/2001,8:26:00,35.283,N,68.472,W,1
9/17/2001,8:27:59,35.286,N,68.455,W,1
9/17/2001,8:30:00,35.289,N,68.439,W,1
9/17/2001,8:32:00,35.292,N,68.422,W,1
9/17/2001,8:33:59,35.295,N,68.405,W,1
9/17/2001,8:36:00,35.298,N,68.389,W,1
9/17/2001,8:37:59,35.3,N,68.372,W,1
9/17/2001,8:40:00,35.303,N,68.355,W,1
9/17/2001,8:41:59,35.306,N,68.338,W,1
9/17/2001,8:44:00,35.309,N,68.321,W,1
9/17/2001,8:45:59,35.311,N,68.304,W,1
9/17/2001,8:48:00,35.314,N,68.287,W,1
9/17/2001,8:49:59,35.317,N,68.27,W,1
9/17/2001,8:52:00,35.319,N,68.252,W,1
9/17/2001,8:53:59,35.322,N,68.235,W,1
9/17/2001,8:56:00,35.324,N,68.218,W,1
9/17/2001,8:57:59,35.327,N,68.2,W,1
9/17/2001,9:00:00,35.33,N,68.183,W,1
9/17/2001,9:02:00,35.332,N,68.165,W,1
9/17/2001,9:03:59,35.335,N,68.148,W,1
9/17/2001,9:06:00,35.337,N,68.13,W,1
9/17/2001,9:07:59,35.339,N,68.113,W,1
9/17/2001,9:10:00,35.342,N,68.095,W,1
9/17/2001,9:11:59,35.344,N,68.077,W,1
9/17/2001,9:14:00,35.347,N,68.059,W,1
9/17/2001,9:15:59,35.349,N,68.041,W,1
9/17/2001,9:18:00,35.351,N,68.024,W,1
9/17/2001,9:19:59,35.354,N,68.006,W,1
9/17/2001,9:22:00,35.356,N,67.988,W,1
9/17/2001,9:23:59,35.358,N,67.97,W,1
9/17/2001,9:26:00,35.36,N,67.951,W,1
9/17/2001,9:27:59,35.363,N,67.933,W,1
9/17/2001,9:30:00,35.365,N,67.915,W,1
9/17/2001,9:32:00,35.367,N,67.897,W,1
9/17/2001,9:33:59,35.369,N,67.879,W,1
9/17/2001,9:36:00,35.371,N,67.86,W,1
9/17/2001,9:37:59,35.374,N,67.842,W,1
9/17/2001,9:40:00,35.376,N,67.824,W,1
9/17/2001,9:41:59,35.378,N,67.805,W,1
9/17/2001,9:44:00,35.38,N,67.787,W,1
9/17/2001,9:45:59,35.382,N,67.768,W,1
9/17/2001,9:48:00,35.384,N,67.75,W,1
9/17/2001,9:49:59,35.386,N,67.731,W,1
9/17/2001,9:52:00,35.388,N,67.712,W,1
9/17/2001,9:53:59,35.39,N,67.694,W,1
9/17/2001,9:56:00,35.392,N,67.675,W,1
9/17/2001,9:57:59,35.394,N,67.656,W,1
9/17/2001,10:00:00,35.396,N,67.638,W,1
9/17/2001,10:02:00,35.398,N,67.619,W,1
9/17/2001,10:03:59,35.4,N,67.6,W,1
9/17/2001,10:06:00,35.402,N,67.581,W,1
9/17/2001,10:07:59,35.403,N,67.562,W,1
9/17/2001,10:10:00,35.405,N,67.543,W,1
9/17/2001,10:11:59,35.407,N,67.524,W,1
9/17/2001,10:14:00,35.409,N,67.505,W,1
9/17/2001,10:15:59,35.411,N,67.486,W,1
9/17/2001,10:18:00,35.413,N,67.467,W,1
9/17/2001,10:19:59,35.415,N,67.448,W,1
9/17/2001,10:22:00,35.416,N,67.429,W,1
9/17/2001,10:23:59,35.418,N,67.41,W,1
9/17/2001,10:26:00,35.42,N,67.391,W,1
9/17/2001,10:27:59,35.422,N,67.372,W,1
9/17/2001,10:30:00,35.423,N,67.353,W,1
9/17/2001,10:32:00,35.425,N,67.333,W,1
9/17/2001,10:33:59,35.427,N,67.314,W,1
9/17/2001,10:36:00,35.428,N,67.295,W,1
9/17/2001,10:37:59,35.43,N,67.276,W,1
9/17/2001,10:40:00,35.432,N,67.256,W,1
9/17/2001,10:41:59,35.433,N,67.237,W,1
9/17/2001,10:44:00,35.435,N,67.218,W,1
9/17/2001,10:45:59,35.437,N,67.198,W,1
9/17/2001,10:48:00,35.438,N,67.179,W,1
9/17/2001,10:49:59,35.44,N,67.16,W,1
9/17/2001,10:52:00,35.442,N,67.14,W,1
9/17/2001,10:53:59,35.443,N,67.121,W,1
9/17/2001,10:56:00,35.445,N,67.101,W,1
9/17/2001,10:57:59,35.446,N,67.082,W,1
9/17/2001,11:00:00,35.448,N,67.062,W,1
9/17/2001,11:02:00,35.45,N,67.043,W,1
9/17/2001,11:03:59,35.451,N,67.023,W,1
9/17/2001,11:06:00,35.453,N,67.004,W,1
9/17/2001,11:07:59,35.454,N,66.984,W,1
9/17/2001,11:10:00,35.456,N,66.965,W,1
9/17/2001,11:11:59,35.457,N,66.945,W,1
9/17/2001,11:14:00,35.459,N,66.926,W,1
9/17/2001,11:15:59,35.46,N,66.906,W,1
9/17/2001,11:18:00,35.462,N,66.887,W,1
9/17/2001,11:19:59,35.463,N,66.867,W,1
9/17/2001,11:22:00,35.465,N,66.848,W,1
9/17/2001,11:23:59,35.466,N,66.828,W,1
9/17/2001,11:26:00,35.468,N,66.809,W,1
9/17/2001,11:27:59,35.469,N,66.789,W,1
9/17/2001,11:30:00,35.471,N,66.769,W,1
9/17/2001,11:32:00,35.472,N,66.75,W,1
9/17/2001,11:33:59,35.474,N,66.73,W,1
9/17/2001,11:35:52,35.475,N,66.712,W,1
9/17/2001,11:37:51,35.477,N,66.698,W,1
9/17/2001,11:39:51,35.48,N,66.685,W,1
9/17/2001,11:41:52,35.482,N,66.671,W,1
9/17/2001,11:43:51,35.485,N,66.658,W,1
9/17/2001,11:45:52,35.487,N,66.644,W,1
9/17/2001,11:47:51,35.49,N,66.631,W,1
9/17/2001,11:49:52,35.492,N,66.617,W,1
9/17/2001,11:51:51,35.495,N,66.604,W,1
9/17/2001,11:53:52,35.497,N,66.59,W,1
9/17/2001,11:55:51,35.5,N,66.577,W,1
9/17/2001,11:57:52,35.502,N,66.563,W,1
9/17/2001,11:59:51,35.505,N,66.55,W,1
9/17/2001,12:01:52,35.507,N,66.537,W,1
9/17/2001,12:03:51,35.51,N,66.523,W,1
9/17/2001,12:05:52,35.512,N,66.51,W,1
9/17/2001,12:07:51,35.515,N,66.496,W,1
9/17/2001,12:09:51,35.517,N,66.483,W,1
9/17/2001,12:11:52,35.52,N,66.47,W,1
9/17/2001,12:13:51,35.522,N,66.456,W,1
9/17/2001,12:15:52,35.525,N,66.443,W,1
9/17/2001,12:17:51,35.527,N,66.43,W,1
9/17/2001,12:19:52,35.53,N,66.416,W,1
9/17/2001,12:21:51,35.532,N,66.403,W,1
9/17/2001,12:23:52,35.535,N,66.39,W,1
9/17/2001,12:25:51,35.538,N,66.376,W,1
9/17/2001,12:27:52,35.54,N,66.363,W,1
9/17/2001,12:29:51,35.543,N,66.35,W,1
9/17/2001,12:31:52,35.545,N,66.337,W,1
9/17/2001,12:33:51,35.548,N,66.323,W,1
9/17/2001,12:35:52,35.551,N,66.31,W,1
9/17/2001,12:37:51,35.553,N,66.297,W,1
9/17/2001,12:39:51,35.556,N,66.284,W,1
9/17/2001,12:41:52,35.558,N,66.271,W,1
9/17/2001,12:43:51,35.561,N,66.258,W,1
9/17/2001,12:45:52,35.564,N,66.244,W,1
9/17/2001,12:47:51,35.566,N,66.231,W,1
9/17/2001,12:49:52,35.569,N,66.218,W,1
9/17/2001,12:51:51,35.571,N,66.205,W,1
9/17/2001,12:53:52,35.574,N,66.192,W,1
9/17/2001,12:55:51,35.577,N,66.179,W,1
9/17/2001,12:57:52,35.579,N,66.166,W,1
9/17/2001,12:59:51,35.582,N,66.153,W,1
9/17/2001,13:01:52,35.585,N,66.14,W,1
9/17/2001,13:03:51,35.587,N,66.127,W,1
9/17/2001,13:05:52,35.59,N,66.114,W,1
9/17/2001,13:07:51,35.593,N,66.101,W,1
9/17/2001,13:09:51,35.595,N,66.088,W,1
9/17/2001,13:11:52,35.598,N,66.075,W,1
9/17/2001,13:13:51,35.601,N,66.062,W,1
9/17/2001,13:15:52,35.604,N,66.049,W,1
9/17/2001,13:17:51,35.606,N,66.036,W,1
9/17/2001,13:19:52,35.609,N,66.023,W,1
9/17/2001,13:21:51,35.612,N,66.01,W,1
9/17/2001,13:23:52,35.615,N,65.997,W,1
9/17/2001,13:25:51,35.617,N,65.985,W,1
9/17/2001,13:27:52,35.62,N,65.972,W,1
9/17/2001,13:29:51,35.623,N,65.959,W,1
9/17/2001,13:31:52,35.626,N,65.946,W,1
9/17/2001,13:33:51,35.628,N,65.933,W,1
9/17/2001,13:35:52,35.631,N,65.921,W,1
9/17/2001,13:37:51,35.634,N,65.908,W,1
9/17/2001,13:39:51,35.637,N,65.895,W,1
9/17/2001,13:41:52,35.639,N,65.882,W,1
9/17/2001,13:43:51,35.642,N,65.87,W,1
9/17/2001,13:45:52,35.645,N,65.857,W,1
9/17/2001,13:47:51,35.648,N,65.844,W,1
9/17/2001,13:49:52,35.651,N,65.832,W,1
9/17/2001,13:51:51,35.653,N,65.819,W,1
9/17/2001,13:53:52,35.656,N,65.806,W,1
9/17/2001,13:55:51,35.659,N,65.794,W,1
9/17/2001,13:57:52,35.662,N,65.781,W,1
9/17/2001,13:59:51,35.665,N,65.769,W,1
9/17/2001,14:01:52,35.668,N,65.756,W,1
9/17/2001,14:03:51,35.671,N,65.743,W,1
9/17/2001,14:05:52,35.673,N,65.731,W,1
9/17/2001,14:07:51,35.676,N,65.718,W,1
9/17/2001,14:09:51,35.679,N,65.706,W,1
9/17/2001,14:11:52,35.682,N,65.693,W,1
9/17/2001,14:13:51,35.685,N,65.681,W,1
9/17/2001,14:15:52,35.688,N,65.668,W,1
9/17/2001,14:17:51,35.691,N,65.656,W,1
9/17/2001,14:19:52,35.694,N,65.644,W,1
9/17/2001,14:21:51,35.697,N,65.631,W,1
9/17/2001,14:23:52,35.7,N,65.619,W,1
9/17/2001,14:25:51,35.703,N,65.606,W,1
9/17/2001,14:27:52,35.706,N,65.594,W,1
9/17/2001,14:29:51,35.708,N,65.582,W,1
9/17/2001,14:31:52,35.711,N,65.569,W,1
9/17/2001,14:33:51,35.714,N,65.557,W,1
9/17/2001,14:35:52,35.717,N,65.545,W,1
9/17/2001,14:37:51,35.72,N,65.533,W,1
9/17/2001,14:39:51,35.723,N,65.52,W,1
9/17/2001,14:41:52,35.726,N,65.508,W,1
9/17/2001,14:43:51,35.729,N,65.496,W,1
9/17/2001,14:45:52,35.732,N,65.484,W,1
9/17/2001,14:47:51,35.735,N,65.472,W,1
9/17/2001,14:49:52,35.738,N,65.459,W,1
9/17/2001,14:51:51,35.742,N,65.447,W,1
9/17/2001,14:53:52,35.745,N,65.435,W,1
9/17/2001,14:55:51,35.748,N,65.423,W,1
9/17/2001,14:57:52,35.751,N,65.411,W,1
9/17/2001,14:59:51,35.754,N,65.399,W,1
9/17/2001,15:01:52,35.757,N,65.387,W,1
9/17/2001,15:03:51,35.76,N,65.375,W,1
9/17/2001,15:05:52,35.763,N,65.363,W,1
9/17/2001,15:07:51,35.766,N,65.351,W,1
9/17/2001,15:09:51,35.769,N,65.339,W,1
9/17/2001,15:11:52,35.772,N,65.327,W,1
9/17/2001,15:13:51,35.775,N,65.315,W,1
9/17/2001,15:15:52,35.779,N,65.303,W,1
9/17/2001,15:17:51,35.782,N,65.291,W,1
9/17/2001,15:19:52,35.785,N,65.279,W,1
9/17/2001,15:21:51,35.788,N,65.267,W,1
9/17/2001,15:23:52,35.791,N,65.255,W,1
9/17/2001,15:25:51,35.794,N,65.244,W,1
9/17/2001,15:27:52,35.798,N,65.232,W,1
9/17/2001,15:29:51,35.801,N,65.22,W,1
9/17/2001,15:31:52,35.804,N,65.208,W,1
9/17/2001,15:33:51,35.807,N,65.197,W,1
9/17/2001,15:35:52,35.81,N,65.185,W,1
9/17/2001,15:37:51,35.814,N,65.173,W,1
9/17/2001,15:39:51,35.817,N,65.161,W,1
9/17/2001,15:41:52,35.82,N,65.15,W,1
9/17/2001,15:43:51,35.823,N,65.138,W,1
9/17/2001,15:45:52,35.827,N,65.126,W,1
9/17/2001,15:47:51,35.83,N,65.115,W,1
9/17/2001,15:49:52,35.833,N,65.103,W,1
9/17/2001,15:51:51,35.836,N,65.092,W,1
9/17/2001,15:53:52,35.84,N,65.08,W,1
9/17/2001,15:55:51,35.843,N,65.069,W,1
9/17/2001,15:57:52,35.846,N,65.057,W,1
9/17/2001,15:59:51,35.85,N,65.046,W,1
9/17/2001,16:01:52,35.853,N,65.034,W,1
9/17/2001,16:03:51,35.856,N,65.023,W,1
9/17/2001,16:05:52,35.859,N,65.011,W,1
9/17/2001,16:07:51,35.863,N,65,W,1
9/17/2001,16:09:51,35.866,N,64.988,W,1
9/17/2001,16:11:52,35.87,N,64.977,W,1
9/17/2001,16:13:51,35.873,N,64.966,W,1
9/17/2001,16:15:52,35.876,N,64.954,W,1
9/17/2001,16:17:51,35.88,N,64.943,W,1
9/17/2001,16:19:52,35.883,N,64.932,W,1
9/17/2001,16:21:51,35.886,N,64.921,W,1
9/17/2001,16:23:52,35.89,N,64.909,W,1
9/17/2001,16:25:51,35.893,N,64.898,W,1
9/17/2001,16:27:52,35.897,N,64.887,W,1
9/17/2001,16:29:51,35.9,N,64.876,W,1
9/17/2001,16:31:52,35.904,N,64.865,W,1
9/17/2001,16:33:51,35.907,N,64.853,W,1
9/17/2001,16:35:52,35.911,N,64.842,W,1
9/17/2001,16:37:51,35.914,N,64.831,W,1
9/17/2001,16:39:51,35.918,N,64.82,W,1
9/17/2001,16:41:52,35.921,N,64.809,W,1
9/17/2001,16:43:51,35.925,N,64.798,W,1
9/17/2001,16:45:52,35.928,N,64.787,W,1
9/17/2001,16:47:51,35.932,N,64.776,W,1
9/17/2001,16:49:52,35.935,N,64.765,W,1
9/17/2001,16:51:51,35.939,N,64.754,W,1
9/17/2001,16:53:52,35.942,N,64.743,W,1
9/17/2001,16:55:51,35.946,N,64.732,W,1
9/17/2001,16:57:52,35.949,N,64.722,W,1
9/17/2001,16:59:51,35.953,N,64.711,W,1
9/17/2001,17:01:52,35.956,N,64.7,W,1
9/17/2001,17:03:51,35.96,N,64.689,W,1
9/17/2001,17:05:52,35.964,N,64.678,W,1
9/17/2001,17:07:51,35.967,N,64.668,W,1
9/17/2001,17:09:51,35.971,N,64.657,W,1
9/17/2001,17:11:52,35.975,N,64.646,W,1
9/17/2001,17:13:51,35.978,N,64.635,W,1
9/17/2001,17:15:52,35.982,N,64.625,W,1
9/17/2001,17:17:51,35.986,N,64.614,W,1
9/17/2001,17:19:52,35.989,N,64.603,W,1
9/17/2001,17:21:51,35.993,N,64.593,W,1
9/17/2001,17:23:52,35.997,N,64.582,W,1
9/17/2001,17:25:51,36,N,64.572,W,1
9/17/2001,17:27:52,36.004,N,64.561,W,1
9/17/2001,17:29:51,36.008,N,64.551,W,1
9/17/2001,17:31:52,36.011,N,64.54,W,1
9/17/2001,17:33:51,36.015,N,64.53,W,1
9/17/2001,17:35:52,36.019,N,64.519,W,1
9/17/2001,17:37:51,36.023,N,64.509,W,1
9/17/2001,17:39:51,36.026,N,64.498,W,1
9/17/2001,17:41:52,36.03,N,64.488,W,1
9/17/2001,17:43:51,36.034,N,64.478,W,1
9/17/2001,17:45:52,36.038,N,64.467,W,1
9/17/2001,17:47:51,36.042,N,64.457,W,1
9/17/2001,17:49:52,36.045,N,64.447,W,1
9/17/2001,17:51:51,36.049,N,64.437,W,1
9/17/2001,17:53:52,36.053,N,64.426,W,1
9/17/2001,17:55:51,36.057,N,64.416,W,1
9/17/2001,17:57:52,36.061,N,64.406,W,1
9/17/2001,17:59:51,36.065,N,64.396,W,1
9/17/2001,18:01:52,36.069,N,64.386,W,1
9/17/2001,18:03:51,36.072,N,64.376,W,1
9/17/2001,18:05:52,36.076,N,64.366,W,1
9/17/2001,18:07:51,36.08,N,64.356,W,1
9/17/2001,18:09:51,36.084,N,64.345,W,1
9/17/2001,18:11:52,36.088,N,64.335,W,1
9/17/2001,18:13:51,36.092,N,64.326,W,1
9/17/2001,18:15:52,36.096,N,64.316,W,1
9/17/2001,18:17:51,36.1,N,64.306,W,1
9/17/2001,18:19:52,36.104,N,64.296,W,1
9/17/2001,18:21:51,36.108,N,64.286,W,1
9/17/2001,18:23:52,36.112,N,64.276,W,1
9/17/2001,18:25:51,36.116,N,64.266,W,1
9/17/2001,18:27:52,36.12,N,64.256,W,1
9/17/2001,18:29:51,36.124,N,64.247,W,1
9/17/2001,18:31:52,36.128,N,64.237,W,1
9/17/2001,18:33:51,36.132,N,64.227,W,1
9/17/2001,18:35:52,36.136,N,64.217,W,1
9/17/2001,18:37:51,36.14,N,64.208,W,1
9/17/2001,18:39:51,36.144,N,64.198,W,1
9/17/2001,18:41:52,36.148,N,64.188,W,1
9/17/2001,18:43:51,36.152,N,64.179,W,1
9/17/2001,18:45:52,36.156,N,64.169,W,1
9/17/2001,18:47:51,36.161,N,64.159,W,1
9/17/2001,18:49:52,36.165,N,64.15,W,1
9/17/2001,18:51:51,36.169,N,64.14,W,1
9/17/2001,18:53:52,36.173,N,64.131,W,1
9/17/2001,18:55:51,36.177,N,64.121,W,1
9/17/2001,18:57:52,36.181,N,64.112,W,1
9/17/2001,18:59:51,36.185,N,64.102,W,1
9/17/2001,19:01:52,36.19,N,64.093,W,1
9/17/2001,19:03:51,36.194,N,64.084,W,1
9/17/2001,19:05:52,36.198,N,64.074,W,1
9/17/2001,19:07:51,36.202,N,64.065,W,1
9/17/2001,19:09:51,36.206,N,64.056,W,1
9/17/2001,19:11:52,36.211,N,64.046,W,1
9/17/2001,19:13:51,36.215,N,64.037,W,1
9/17/2001,19:15:52,36.219,N,64.028,W,1
9/17/2001,19:17:51,36.223,N,64.018,W,1
9/17/2001,19:19:52,36.228,N,64.009,W,1
9/17/2001,19:21:51,36.232,N,64,W,1
9/17/2001,19:23:52,36.236,N,63.991,W,1
9/17/2001,19:25:51,36.24,N,63.982,W,1
9/17/2001,19:27:52,36.245,N,63.972,W,1
9/17/2001,19:29:51,36.249,N,63.963,W,1
9/17/2001,19:31:52,36.253,N,63.954,W,1
9/17/2001,19:33:51,36.258,N,63.945,W,1
9/17/2001,19:35:52,36.262,N,63.936,W,1
9/17/2001,19:37:51,36.266,N,63.927,W,1
9/17/2001,19:39:51,36.271,N,63.918,W,1
9/17/2001,19:41:52,36.275,N,63.909,W,1
9/17/2001,19:43:51,36.279,N,63.9,W,1
9/17/2001,19:45:52,36.284,N,63.891,W,1
9/17/2001,19:47:51,36.288,N,63.882,W,1
9/17/2001,19:49:52,36.292,N,63.873,W,1
9/17/2001,19:51:51,36.297,N,63.864,W,1
9/17/2001,19:53:52,36.301,N,63.856,W,1
9/17/2001,19:55:51,36.306,N,63.847,W,1
9/17/2001,19:57:52,36.31,N,63.838,W,1
9/17/2001,19:59:51,36.314,N,63.829,W,1
9/17/2001,20:01:52,36.319,N,63.82,W,1
9/17/2001,20:03:51,36.323,N,63.812,W,1
9/17/2001,20:05:52,36.328,N,63.803,W,1
9/17/2001,20:07:51,36.332,N,63.794,W,1
9/17/2001,20:09:51,36.337,N,63.785,W,1
9/17/2001,20:11:52,36.341,N,63.777,W,1
9/17/2001,20:13:51,36.346,N,63.768,W,1
9/17/2001,20:15:52,36.35,N,63.759,W,1
9/17/2001,20:17:51,36.355,N,63.751,W,1
9/17/2001,20:19:52,36.359,N,63.742,W,1
9/17/2001,20:21:51,36.364,N,63.734,W,1
9/17/2001,20:23:52,36.368,N,63.725,W,1
9/17/2001,20:25:51,36.373,N,63.716,W,1
9/17/2001,20:27:52,36.377,N,63.708,W,1
9/17/2001,20:29:51,36.382,N,63.699,W,1
9/17/2001,20:31:52,36.387,N,63.691,W,1
9/17/2001,20:33:51,36.391,N,63.682,W,1
9/17/2001,20:35:52,36.396,N,63.674,W,1
9/17/2001,20:37:51,36.4,N,63.666,W,1
9/17/2001,20:39:51,36.405,N,63.657,W,1
9/17/2001,20:41:52,36.409,N,63.649,W,1
9/17/2001,20:43:51,36.414,N,63.64,W,1
9/17/2001,20:45:52,36.419,N,63.632,W,1
9/17/2001,20:47:51,36.423,N,63.624,W,1
9/17/2001,20:49:52,36.428,N,63.615,W,1
9/17/2001,20:51:51,36.433,N,63.607,W,1
9/17/2001,20:53:52,36.437,N,63.599,W,1
9/17/2001,20:55:51,36.442,N,63.591,W,1
