Track,for,Gonzalo,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/15/2014,19:51:28,24.017,N,68.379,W
10/15/2014,19:53:28,24.019,N,68.381,W
10/15/2014,19:55:28,24.022,N,68.384,W
10/15/2014,19:57:28,24.024,N,68.386,W
10/15/2014,19:59:28,24.026,N,68.388,W
10/15/2014,20:01:28,24.028,N,68.39,W
10/15/2014,20:03:27,24.031,N,68.393,W
10/15/2014,20:05:27,24.033,N,68.395,W
10/15/2014,20:07:27,24.035,N,68.397,W
10/15/2014,20:09:27,24.037,N,68.399,W
10/15/2014,20:11:27,24.04,N,68.402,W
10/15/2014,20:13:27,24.042,N,68.404,W
10/15/2014,20:15:27,24.044,N,68.406,W
10/15/2014,20:17:28,24.046,N,68.408,W
10/15/2014,20:19:28,24.048,N,68.41,W
10/15/2014,20:21:28,24.051,N,68.413,W
10/15/2014,20:23:28,24.053,N,68.415,W
10/15/2014,20:25:28,24.055,N,68.417,W
10/15/2014,20:27:28,24.057,N,68.419,W
10/15/2014,20:29:28,24.059,N,68.421,W
10/15/2014,20:31:28,24.061,N,68.423,W
10/15/2014,20:33:27,24.064,N,68.426,W
10/15/2014,20:35:27,24.066,N,68.428,W
10/15/2014,20:37:27,24.068,N,68.43,W
10/15/2014,20:39:27,24.07,N,68.432,W
10/15/2014,20:41:27,24.072,N,68.434,W
10/15/2014,20:43:27,24.074,N,68.436,W
10/15/2014,20:45:27,24.077,N,68.438,W
10/15/2014,20:47:28,24.079,N,68.44,W
10/15/2014,20:49:28,24.081,N,68.442,W
10/15/2014,20:51:28,24.083,N,68.444,W
10/15/2014,20:53:28,24.085,N,68.446,W
10/15/2014,20:55:28,24.087,N,68.448,W
10/15/2014,20:57:28,24.089,N,68.45,W
10/15/2014,20:59:28,24.092,N,68.452,W
10/15/2014,21:01:28,24.094,N,68.454,W
10/15/2014,21:03:27,24.096,N,68.456,W
10/15/2014,21:05:27,24.098,N,68.458,W
10/15/2014,21:07:27,24.1,N,68.46,W
10/15/2014,21:09:27,24.102,N,68.462,W
10/15/2014,21:11:27,24.104,N,68.464,W
10/15/2014,21:13:27,24.107,N,68.466,W
10/15/2014,21:15:27,24.109,N,68.468,W
10/15/2014,21:17:28,24.111,N,68.47,W
10/15/2014,21:19:28,24.113,N,68.472,W
10/15/2014,21:21:28,24.115,N,68.474,W
10/15/2014,21:23:28,24.117,N,68.475,W
10/15/2014,21:25:28,24.119,N,68.477,W
10/15/2014,21:27:28,24.122,N,68.479,W
10/15/2014,21:29:28,24.124,N,68.481,W
10/15/2014,21:31:28,24.126,N,68.483,W
10/15/2014,21:33:27,24.128,N,68.484,W
10/15/2014,21:35:27,24.13,N,68.486,W
10/15/2014,21:37:27,24.133,N,68.488,W
10/15/2014,21:39:27,24.135,N,68.49,W
10/15/2014,21:41:27,24.137,N,68.492,W
10/15/2014,21:43:27,24.139,N,68.493,W
10/15/2014,21:45:27,24.141,N,68.495,W
10/15/2014,21:47:28,24.144,N,68.497,W
10/15/2014,21:49:28,24.146,N,68.498,W
10/15/2014,21:51:28,24.148,N,68.5,W
10/15/2014,21:53:28,24.15,N,68.502,W
10/15/2014,21:55:28,24.152,N,68.503,W
10/15/2014,21:57:28,24.155,N,68.505,W
10/15/2014,21:59:28,24.157,N,68.507,W
10/15/2014,22:01:28,24.159,N,68.508,W
10/15/2014,22:03:27,24.162,N,68.51,W
10/15/2014,22:05:27,24.164,N,68.511,W
10/15/2014,22:07:27,24.166,N,68.513,W
10/15/2014,22:09:27,24.168,N,68.515,W
10/15/2014,22:11:27,24.171,N,68.516,W
10/15/2014,22:13:27,24.173,N,68.518,W
10/15/2014,22:15:27,24.175,N,68.519,W
10/15/2014,22:17:28,24.178,N,68.521,W
10/15/2014,22:19:28,24.18,N,68.522,W
10/15/2014,22:21:28,24.182,N,68.524,W
10/15/2014,22:23:28,24.185,N,68.525,W
10/15/2014,22:25:28,24.187,N,68.526,W
10/15/2014,22:27:28,24.19,N,68.528,W
10/15/2014,22:29:28,24.192,N,68.529,W
10/15/2014,22:31:28,24.194,N,68.531,W
10/15/2014,22:33:27,24.197,N,68.532,W
10/15/2014,22:35:27,24.199,N,68.533,W
10/15/2014,22:37:27,24.202,N,68.535,W
10/15/2014,22:39:27,24.204,N,68.536,W
10/15/2014,22:41:27,24.207,N,68.537,W
10/15/2014,22:43:27,24.209,N,68.539,W
10/15/2014,22:45:27,24.211,N,68.54,W
10/15/2014,22:47:28,24.214,N,68.541,W
10/15/2014,22:49:28,24.216,N,68.542,W
10/15/2014,22:51:28,24.219,N,68.544,W
10/15/2014,22:53:28,24.221,N,68.545,W
10/15/2014,22:55:28,24.224,N,68.546,W
10/15/2014,22:57:28,24.226,N,68.547,W
10/15/2014,22:59:28,24.229,N,68.549,W
10/15/2014,23:01:28,24.232,N,68.55,W
10/15/2014,23:03:27,24.234,N,68.551,W
10/15/2014,23:05:27,24.237,N,68.552,W
10/15/2014,23:07:27,24.239,N,68.553,W
10/15/2014,23:09:27,24.242,N,68.554,W
10/15/2014,23:11:27,24.244,N,68.556,W
10/15/2014,23:13:27,24.247,N,68.557,W
10/15/2014,23:15:27,24.25,N,68.558,W
10/15/2014,23:17:28,24.252,N,68.559,W
10/15/2014,23:19:28,24.255,N,68.56,W
10/15/2014,23:21:28,24.257,N,68.561,W
10/15/2014,23:23:28,24.26,N,68.562,W
10/15/2014,23:25:28,24.263,N,68.563,W
10/15/2014,23:27:28,24.265,N,68.564,W
10/15/2014,23:29:28,24.268,N,68.565,W
10/15/2014,23:31:28,24.271,N,68.566,W
10/15/2014,23:33:27,24.273,N,68.567,W
10/15/2014,23:35:27,24.276,N,68.568,W
10/15/2014,23:37:27,24.279,N,68.569,W
10/15/2014,23:39:27,24.281,N,68.57,W
10/15/2014,23:41:27,24.284,N,68.571,W
10/15/2014,23:43:27,24.287,N,68.572,W
10/15/2014,23:45:27,24.289,N,68.573,W
10/15/2014,23:47:28,24.292,N,68.574,W
10/15/2014,23:49:28,24.295,N,68.575,W
10/15/2014,23:51:28,24.298,N,68.576,W
10/15/2014,23:53:28,24.3,N,68.577,W
10/15/2014,23:55:28,24.303,N,68.578,W
10/15/2014,23:57:28,24.306,N,68.579,W
10/15/2014,23:59:28,24.308,N,68.58,W
10/16/2014,0:01:28,24.311,N,68.58,W
10/16/2014,0:03:27,24.314,N,68.581,W
10/16/2014,0:05:27,24.317,N,68.582,W
10/16/2014,0:07:27,24.32,N,68.583,W
10/16/2014,0:09:27,24.322,N,68.584,W
10/16/2014,0:11:27,24.325,N,68.585,W
10/16/2014,0:13:27,24.328,N,68.586,W
10/16/2014,0:15:27,24.331,N,68.586,W
10/16/2014,0:17:28,24.333,N,68.587,W
10/16/2014,0:19:28,24.336,N,68.588,W
10/16/2014,0:21:28,24.339,N,68.589,W
10/16/2014,0:23:28,24.342,N,68.59,W
10/16/2014,0:25:28,24.345,N,68.59,W
10/16/2014,0:27:28,24.348,N,68.591,W
10/16/2014,0:29:28,24.35,N,68.592,W
10/16/2014,0:31:28,24.353,N,68.593,W
10/16/2014,0:33:27,24.356,N,68.593,W
10/16/2014,0:35:27,24.359,N,68.594,W
10/16/2014,0:37:27,24.362,N,68.595,W
10/16/2014,0:39:27,24.365,N,68.596,W
10/16/2014,0:41:27,24.367,N,68.596,W
10/16/2014,0:43:17,24.37,N,68.597,W
10/16/2014,0:45:17,24.373,N,68.597,W
10/16/2014,0:47:17,24.376,N,68.597,W
10/16/2014,0:49:17,24.379,N,68.597,W
10/16/2014,0:51:18,24.382,N,68.598,W
10/16/2014,0:53:18,24.385,N,68.598,W
10/16/2014,0:55:18,24.388,N,68.598,W
10/16/2014,0:57:18,24.391,N,68.598,W
10/16/2014,0:59:18,24.394,N,68.599,W
10/16/2014,1:01:18,24.397,N,68.599,W
10/16/2014,1:03:18,24.4,N,68.599,W
10/16/2014,1:05:17,24.403,N,68.6,W
10/16/2014,1:07:17,24.406,N,68.6,W
10/16/2014,1:09:17,24.409,N,68.601,W
10/16/2014,1:11:17,24.412,N,68.601,W
10/16/2014,1:13:17,24.415,N,68.601,W
10/16/2014,1:15:17,24.418,N,68.602,W
10/16/2014,1:17:17,24.421,N,68.602,W
10/16/2014,1:19:17,24.424,N,68.603,W
10/16/2014,1:21:18,24.427,N,68.603,W
10/16/2014,1:23:18,24.43,N,68.604,W
10/16/2014,1:25:18,24.433,N,68.604,W
10/16/2014,1:27:18,24.436,N,68.605,W
10/16/2014,1:29:18,24.439,N,68.605,W
10/16/2014,1:31:18,24.442,N,68.606,W
10/16/2014,1:33:18,24.445,N,68.607,W
10/16/2014,1:35:17,24.448,N,68.607,W
10/16/2014,1:37:17,24.451,N,68.608,W
10/16/2014,1:39:17,24.454,N,68.609,W
10/16/2014,1:41:17,24.456,N,68.609,W
10/16/2014,1:43:17,24.459,N,68.61,W
10/16/2014,1:45:17,24.462,N,68.611,W
10/16/2014,1:47:17,24.465,N,68.611,W
10/16/2014,1:49:17,24.468,N,68.612,W
10/16/2014,1:51:18,24.471,N,68.613,W
10/16/2014,1:53:18,24.474,N,68.614,W
10/16/2014,1:55:18,24.477,N,68.614,W
10/16/2014,1:57:18,24.48,N,68.615,W
10/16/2014,1:59:18,24.483,N,68.616,W
10/16/2014,2:01:18,24.485,N,68.617,W
10/16/2014,2:03:18,24.488,N,68.618,W
10/16/2014,2:05:17,24.491,N,68.619,W
10/16/2014,2:07:17,24.494,N,68.619,W
10/16/2014,2:09:17,24.497,N,68.62,W
10/16/2014,2:11:17,24.5,N,68.621,W
10/16/2014,2:13:17,24.503,N,68.622,W
10/16/2014,2:15:17,24.505,N,68.623,W
10/16/2014,2:17:17,24.508,N,68.624,W
10/16/2014,2:19:17,24.511,N,68.625,W
10/16/2014,2:21:18,24.514,N,68.626,W
10/16/2014,2:23:18,24.517,N,68.627,W
10/16/2014,2:25:18,24.52,N,68.628,W
10/16/2014,2:27:18,24.523,N,68.629,W
10/16/2014,2:28:19,24.524,N,68.629,W
10/16/2014,2:30:19,24.527,N,68.63,W
10/16/2014,2:32:19,24.53,N,68.631,W
10/16/2014,2:34:19,24.533,N,68.632,W
10/16/2014,2:36:19,24.535,N,68.632,W
10/16/2014,2:38:19,24.538,N,68.633,W
10/16/2014,2:40:20,24.541,N,68.634,W
10/16/2014,2:42:20,24.544,N,68.635,W
10/16/2014,2:44:20,24.547,N,68.636,W
10/16/2014,2:46:20,24.55,N,68.637,W
10/16/2014,2:48:20,24.553,N,68.638,W
10/16/2014,2:50:20,24.555,N,68.639,W
10/16/2014,2:52:20,24.558,N,68.64,W
10/16/2014,2:54:20,24.561,N,68.641,W
10/16/2014,2:56:19,24.564,N,68.642,W
10/16/2014,2:58:19,24.567,N,68.643,W
10/16/2014,3:00:19,24.57,N,68.644,W
10/16/2014,3:02:19,24.572,N,68.645,W
10/16/2014,3:04:19,24.575,N,68.646,W
10/16/2014,3:06:19,24.578,N,68.647,W
10/16/2014,3:08:19,24.581,N,68.648,W
10/16/2014,3:10:20,24.584,N,68.649,W
10/16/2014,3:12:20,24.586,N,68.651,W
10/16/2014,3:14:20,24.589,N,68.652,W
10/16/2014,3:16:20,24.592,N,68.653,W
10/16/2014,3:18:20,24.595,N,68.654,W
10/16/2014,3:20:20,24.597,N,68.655,W
10/16/2014,3:22:20,24.6,N,68.657,W
10/16/2014,3:24:20,24.603,N,68.658,W
10/16/2014,3:26:19,24.606,N,68.659,W
10/16/2014,3:28:19,24.609,N,68.66,W
10/16/2014,3:30:19,24.611,N,68.662,W
10/16/2014,3:30:51,24.612,N,68.662,W
10/16/2014,3:32:51,24.615,N,68.663,W
10/16/2014,3:34:51,24.618,N,68.664,W
10/16/2014,3:36:51,24.621,N,68.665,W
10/16/2014,3:38:52,24.623,N,68.666,W
10/16/2014,3:40:52,24.626,N,68.667,W
10/16/2014,3:42:52,24.629,N,68.668,W
10/16/2014,3:44:52,24.632,N,68.669,W
10/16/2014,3:46:52,24.635,N,68.67,W
10/16/2014,3:48:52,24.638,N,68.671,W
10/16/2014,3:50:52,24.641,N,68.672,W
10/16/2014,3:52:52,24.644,N,68.673,W
10/16/2014,3:54:51,24.647,N,68.674,W
10/16/2014,3:56:51,24.649,N,68.676,W
10/16/2014,3:58:51,24.652,N,68.677,W
10/16/2014,4:00:51,24.655,N,68.678,W
10/16/2014,4:02:51,24.658,N,68.679,W
10/16/2014,4:04:51,24.661,N,68.68,W
10/16/2014,4:06:51,24.664,N,68.681,W
10/16/2014,4:08:52,24.667,N,68.682,W
10/16/2014,4:10:52,24.67,N,68.683,W
10/16/2014,4:12:52,24.673,N,68.684,W
10/16/2014,4:14:52,24.676,N,68.685,W
10/16/2014,4:16:52,24.679,N,68.686,W
10/16/2014,4:18:52,24.682,N,68.687,W
10/16/2014,4:20:52,24.685,N,68.688,W
10/16/2014,4:22:52,24.688,N,68.689,W
10/16/2014,4:24:51,24.691,N,68.69,W
10/16/2014,4:26:51,24.694,N,68.691,W
10/16/2014,4:28:51,24.697,N,68.692,W
10/16/2014,4:30:51,24.7,N,68.693,W
10/16/2014,4:32:51,24.703,N,68.694,W
10/16/2014,4:34:51,24.706,N,68.695,W
10/16/2014,4:36:51,24.709,N,68.696,W
10/16/2014,4:38:52,24.712,N,68.697,W
10/16/2014,4:40:52,24.715,N,68.698,W
10/16/2014,4:42:52,24.718,N,68.699,W
10/16/2014,4:44:52,24.721,N,68.7,W
10/16/2014,4:46:52,24.724,N,68.701,W
10/16/2014,4:48:52,24.728,N,68.702,W
10/16/2014,4:50:52,24.731,N,68.703,W
10/16/2014,4:52:52,24.734,N,68.704,W
10/16/2014,4:54:51,24.737,N,68.705,W
10/16/2014,4:56:51,24.74,N,68.706,W
10/16/2014,4:58:51,24.743,N,68.707,W
10/16/2014,5:00:51,24.746,N,68.708,W
10/16/2014,5:02:51,24.75,N,68.709,W
10/16/2014,5:04:51,24.753,N,68.71,W
10/16/2014,5:06:51,24.756,N,68.711,W
10/16/2014,5:08:52,24.759,N,68.712,W
10/16/2014,5:10:52,24.762,N,68.713,W
10/16/2014,5:12:52,24.765,N,68.714,W
10/16/2014,5:14:52,24.769,N,68.715,W
10/16/2014,5:16:52,24.772,N,68.716,W
10/16/2014,5:18:52,24.775,N,68.717,W
10/16/2014,5:20:52,24.778,N,68.718,W
10/16/2014,5:22:52,24.782,N,68.719,W
10/16/2014,5:24:51,24.785,N,68.72,W
10/16/2014,5:26:51,24.788,N,68.721,W
10/16/2014,5:28:51,24.792,N,68.722,W
10/16/2014,5:30:51,24.795,N,68.723,W
10/16/2014,5:32:51,24.798,N,68.723,W
10/16/2014,5:34:51,24.802,N,68.724,W
10/16/2014,5:36:51,24.805,N,68.725,W
10/16/2014,5:38:52,24.808,N,68.726,W
10/16/2014,5:40:52,24.812,N,68.727,W
10/16/2014,5:42:52,24.815,N,68.728,W
10/16/2014,5:44:52,24.818,N,68.729,W
10/16/2014,5:46:52,24.822,N,68.73,W
10/16/2014,5:48:52,24.825,N,68.731,W
10/16/2014,5:50:52,24.829,N,68.732,W
10/16/2014,5:52:52,24.832,N,68.733,W
10/16/2014,5:54:51,24.836,N,68.734,W
10/16/2014,5:56:51,24.839,N,68.735,W
10/16/2014,5:58:51,24.842,N,68.736,W
10/16/2014,6:00:51,24.846,N,68.737,W
10/16/2014,6:02:51,24.849,N,68.737,W
10/16/2014,6:04:51,24.853,N,68.738,W
10/16/2014,6:06:51,24.857,N,68.739,W
10/16/2014,6:08:52,24.86,N,68.74,W
10/16/2014,6:10:52,24.864,N,68.741,W
10/16/2014,6:12:52,24.867,N,68.742,W
10/16/2014,6:14:52,24.871,N,68.743,W
10/16/2014,6:16:52,24.874,N,68.744,W
10/16/2014,6:18:52,24.878,N,68.745,W
10/16/2014,6:20:52,24.882,N,68.745,W
10/16/2014,6:22:52,24.885,N,68.746,W
10/16/2014,6:24:51,24.889,N,68.747,W
10/16/2014,6:26:51,24.892,N,68.748,W
10/16/2014,6:28:51,24.896,N,68.749,W
10/16/2014,6:30:51,24.9,N,68.75,W
10/16/2014,6:32:51,24.903,N,68.75,W
10/16/2014,6:34:51,24.907,N,68.751,W
10/16/2014,6:36:51,24.911,N,68.752,W
10/16/2014,6:38:52,24.915,N,68.753,W
10/16/2014,6:40:52,24.918,N,68.754,W
10/16/2014,6:42:52,24.922,N,68.754,W
10/16/2014,6:44:52,24.926,N,68.755,W
10/16/2014,6:46:52,24.93,N,68.756,W
10/16/2014,6:48:52,24.933,N,68.757,W
10/16/2014,6:50:52,24.937,N,68.758,W
10/16/2014,6:52:52,24.941,N,68.758,W
10/16/2014,6:54:51,24.945,N,68.759,W
10/16/2014,6:56:51,24.949,N,68.76,W
10/16/2014,6:58:51,24.952,N,68.76,W
10/16/2014,7:00:51,24.956,N,68.761,W
10/16/2014,7:02:51,24.96,N,68.762,W
10/16/2014,7:04:51,24.964,N,68.763,W
10/16/2014,7:06:51,24.968,N,68.763,W
10/16/2014,7:08:52,24.972,N,68.764,W
10/16/2014,7:10:52,24.976,N,68.764,W
10/16/2014,7:12:52,24.979,N,68.765,W
10/16/2014,7:14:52,24.983,N,68.766,W
10/16/2014,7:16:52,24.987,N,68.766,W
10/16/2014,7:18:52,24.991,N,68.767,W
10/16/2014,7:20:52,24.995,N,68.768,W
10/16/2014,7:22:52,24.999,N,68.768,W
10/16/2014,7:24:51,25.003,N,68.769,W
10/16/2014,7:26:51,25.007,N,68.769,W
10/16/2014,7:28:51,25.011,N,68.77,W
10/16/2014,7:30:51,25.015,N,68.77,W
10/16/2014,7:32:51,25.019,N,68.771,W
10/16/2014,7:34:51,25.023,N,68.771,W
10/16/2014,7:36:51,25.027,N,68.772,W
10/16/2014,7:38:52,25.031,N,68.772,W
10/16/2014,7:40:52,25.035,N,68.773,W
10/16/2014,7:42:52,25.039,N,68.773,W
10/16/2014,7:44:52,25.043,N,68.774,W
10/16/2014,7:46:52,25.047,N,68.774,W
10/16/2014,7:48:52,25.052,N,68.774,W
10/16/2014,7:50:52,25.056,N,68.775,W
10/16/2014,7:52:52,25.06,N,68.775,W
10/16/2014,7:54:51,25.064,N,68.775,W
10/16/2014,7:56:51,25.068,N,68.776,W
10/16/2014,7:58:51,25.072,N,68.776,W
10/16/2014,8:00:51,25.076,N,68.776,W
10/16/2014,8:02:51,25.08,N,68.777,W
10/16/2014,8:04:51,25.085,N,68.777,W
10/16/2014,8:06:51,25.089,N,68.777,W
10/16/2014,8:08:52,25.093,N,68.777,W
10/16/2014,8:10:52,25.097,N,68.778,W
10/16/2014,8:12:52,25.101,N,68.778,W
10/16/2014,8:14:52,25.106,N,68.778,W
10/16/2014,8:16:52,25.11,N,68.778,W
10/16/2014,8:18:52,25.114,N,68.778,W
10/16/2014,8:20:52,25.118,N,68.778,W
10/16/2014,8:22:52,25.123,N,68.778,W
10/16/2014,8:24:51,25.127,N,68.778,W
10/16/2014,8:26:51,25.131,N,68.778,W
10/16/2014,8:28:51,25.135,N,68.778,W
10/16/2014,8:30:51,25.14,N,68.778,W
10/16/2014,8:32:51,25.144,N,68.778,W
10/16/2014,8:34:51,25.148,N,68.778,W
10/16/2014,8:36:51,25.153,N,68.778,W
10/16/2014,8:38:52,25.157,N,68.778,W
10/16/2014,8:40:52,25.161,N,68.778,W
10/16/2014,8:42:52,25.166,N,68.778,W
10/16/2014,8:44:52,25.17,N,68.778,W
10/16/2014,8:46:52,25.174,N,68.778,W
10/16/2014,8:48:52,25.179,N,68.778,W
10/16/2014,8:50:52,25.183,N,68.777,W
10/16/2014,8:52:52,25.188,N,68.777,W
10/16/2014,8:54:51,25.192,N,68.777,W
10/16/2014,8:56:51,25.196,N,68.777,W
10/16/2014,8:58:51,25.201,N,68.776,W
10/16/2014,9:00:51,25.205,N,68.776,W
10/16/2014,9:02:51,25.21,N,68.776,W
10/16/2014,9:04:51,25.214,N,68.775,W
10/16/2014,9:06:51,25.219,N,68.775,W
10/16/2014,9:08:52,25.223,N,68.775,W
10/16/2014,9:10:52,25.227,N,68.774,W
10/16/2014,9:12:52,25.232,N,68.774,W
10/16/2014,9:14:52,25.236,N,68.773,W
10/16/2014,9:16:52,25.241,N,68.773,W
10/16/2014,9:18:52,25.245,N,68.772,W
10/16/2014,9:20:52,25.25,N,68.772,W
10/16/2014,9:22:52,25.254,N,68.771,W
10/16/2014,9:24:51,25.259,N,68.771,W
10/16/2014,9:26:51,25.264,N,68.77,W
10/16/2014,9:28:51,25.268,N,68.769,W
10/16/2014,9:30:51,25.273,N,68.769,W
10/16/2014,9:32:51,25.277,N,68.768,W
10/16/2014,9:34:51,25.282,N,68.767,W
10/16/2014,9:36:51,25.286,N,68.767,W
10/16/2014,9:38:52,25.291,N,68.766,W
10/16/2014,9:40:52,25.295,N,68.765,W
10/16/2014,9:42:52,25.3,N,68.764,W
10/16/2014,9:44:52,25.305,N,68.763,W
10/16/2014,9:46:52,25.309,N,68.763,W
10/16/2014,9:48:52,25.314,N,68.762,W
10/16/2014,9:50:52,25.318,N,68.761,W
10/16/2014,9:52:52,25.323,N,68.76,W
10/16/2014,9:54:51,25.328,N,68.759,W
10/16/2014,9:56:51,25.332,N,68.758,W
10/16/2014,9:58:51,25.337,N,68.757,W
10/16/2014,10:00:51,25.342,N,68.756,W
10/16/2014,10:02:51,25.346,N,68.755,W
10/16/2014,10:04:51,25.351,N,68.754,W
10/16/2014,10:06:51,25.356,N,68.753,W
10/16/2014,10:08:52,25.36,N,68.752,W
10/16/2014,10:10:52,25.365,N,68.751,W
10/16/2014,10:12:52,25.37,N,68.75,W
10/16/2014,10:14:52,25.374,N,68.749,W
10/16/2014,10:16:52,25.379,N,68.748,W
10/16/2014,10:18:52,25.384,N,68.747,W
10/16/2014,10:20:52,25.388,N,68.746,W
10/16/2014,10:22:52,25.393,N,68.745,W
10/16/2014,10:24:51,25.398,N,68.744,W
10/16/2014,10:26:51,25.403,N,68.742,W
10/16/2014,10:28:51,25.407,N,68.741,W
10/16/2014,10:30:51,25.412,N,68.74,W
10/16/2014,10:32:51,25.417,N,68.739,W
10/16/2014,10:34:51,25.422,N,68.738,W
10/16/2014,10:36:51,25.426,N,68.736,W
10/16/2014,10:38:52,25.431,N,68.735,W
10/16/2014,10:40:52,25.436,N,68.734,W
10/16/2014,10:42:52,25.441,N,68.733,W
10/16/2014,10:44:52,25.445,N,68.731,W
10/16/2014,10:46:52,25.45,N,68.73,W
10/16/2014,10:48:52,25.455,N,68.729,W
10/16/2014,10:50:52,25.46,N,68.727,W
10/16/2014,10:52:52,25.464,N,68.726,W
10/16/2014,10:54:51,25.469,N,68.725,W
10/16/2014,10:56:51,25.474,N,68.723,W
10/16/2014,10:58:51,25.479,N,68.722,W
10/16/2014,11:00:51,25.484,N,68.721,W
10/16/2014,11:02:51,25.488,N,68.719,W
10/16/2014,11:04:51,25.493,N,68.718,W
10/16/2014,11:06:51,25.498,N,68.716,W
10/16/2014,11:08:52,25.503,N,68.715,W
10/16/2014,11:10:52,25.508,N,68.714,W
10/16/2014,11:12:52,25.512,N,68.712,W
10/16/2014,11:14:52,25.517,N,68.711,W
10/16/2014,11:16:52,25.522,N,68.709,W
10/16/2014,11:17:16,25.523,N,68.709,W
10/16/2014,11:19:16,25.528,N,68.707,W
10/16/2014,11:21:16,25.533,N,68.704,W
10/16/2014,11:23:16,25.537,N,68.702,W
10/16/2014,11:25:16,25.542,N,68.7,W
10/16/2014,11:27:16,25.547,N,68.698,W
10/16/2014,11:29:15,25.552,N,68.696,W
10/16/2014,11:31:15,25.557,N,68.694,W
10/16/2014,11:33:15,25.562,N,68.692,W
10/16/2014,11:35:15,25.566,N,68.69,W
10/16/2014,11:37:15,25.571,N,68.688,W
10/16/2014,11:39:15,25.576,N,68.686,W
10/16/2014,11:41:15,25.581,N,68.684,W
10/16/2014,11:43:15,25.586,N,68.683,W
10/16/2014,11:45:16,25.591,N,68.681,W
10/16/2014,11:47:16,25.595,N,68.679,W
10/16/2014,11:49:16,25.6,N,68.678,W
10/16/2014,11:51:16,25.605,N,68.676,W
10/16/2014,11:53:16,25.61,N,68.675,W
10/16/2014,11:55:16,25.615,N,68.673,W
10/16/2014,11:57:16,25.62,N,68.672,W
10/16/2014,11:59:15,25.625,N,68.671,W
10/16/2014,12:01:15,25.629,N,68.669,W
10/16/2014,12:03:15,25.634,N,68.668,W
10/16/2014,12:05:15,25.639,N,68.667,W
10/16/2014,12:07:15,25.644,N,68.665,W
10/16/2014,12:09:15,25.649,N,68.664,W
10/16/2014,12:11:15,25.654,N,68.663,W
10/16/2014,12:13:15,25.659,N,68.662,W
10/16/2014,12:15:16,25.664,N,68.661,W
10/16/2014,12:17:16,25.668,N,68.66,W
10/16/2014,12:19:16,25.673,N,68.659,W
10/16/2014,12:21:16,25.678,N,68.658,W
10/16/2014,12:23:16,25.683,N,68.657,W
10/16/2014,12:25:16,25.688,N,68.656,W
10/16/2014,12:25:38,25.689,N,68.656,W
10/16/2014,12:27:38,25.693,N,68.655,W
10/16/2014,12:29:37,25.696,N,68.654,W
10/16/2014,12:31:37,25.7,N,68.653,W
10/16/2014,12:33:37,25.703,N,68.653,W
10/16/2014,12:35:37,25.707,N,68.652,W
10/16/2014,12:37:37,25.71,N,68.651,W
10/16/2014,12:39:37,25.714,N,68.65,W
10/16/2014,12:41:37,25.717,N,68.65,W
10/16/2014,12:43:37,25.721,N,68.649,W
10/16/2014,12:45:38,25.724,N,68.648,W
10/16/2014,12:47:38,25.728,N,68.648,W
10/16/2014,12:49:38,25.731,N,68.647,W
10/16/2014,12:51:38,25.735,N,68.647,W
10/16/2014,12:53:38,25.739,N,68.646,W
10/16/2014,12:55:38,25.742,N,68.646,W
10/16/2014,12:57:38,25.746,N,68.646,W
10/16/2014,12:59:37,25.75,N,68.645,W
10/16/2014,13:01:37,25.754,N,68.645,W
10/16/2014,13:03:37,25.758,N,68.644,W
10/16/2014,13:05:37,25.762,N,68.644,W
10/16/2014,13:07:37,25.766,N,68.644,W
10/16/2014,13:09:37,25.771,N,68.643,W
10/16/2014,13:11:37,25.775,N,68.643,W
10/16/2014,13:13:37,25.78,N,68.643,W
10/16/2014,13:15:38,25.785,N,68.642,W
10/16/2014,13:17:38,25.79,N,68.642,W
10/16/2014,13:19:38,25.795,N,68.642,W
10/16/2014,13:21:38,25.8,N,68.642,W
10/16/2014,13:23:38,25.806,N,68.641,W
10/16/2014,13:25:38,25.812,N,68.641,W
10/16/2014,13:27:38,25.818,N,68.641,W
10/16/2014,13:29:37,25.824,N,68.641,W
10/16/2014,13:31:37,25.83,N,68.64,W
10/16/2014,13:33:37,25.836,N,68.64,W
10/16/2014,13:35:37,25.843,N,68.64,W
10/16/2014,13:37:37,25.849,N,68.64,W
10/16/2014,13:39:37,25.856,N,68.64,W
10/16/2014,13:41:37,25.863,N,68.639,W
10/16/2014,13:43:37,25.87,N,68.639,W
10/16/2014,13:45:38,25.877,N,68.639,W
10/16/2014,13:47:38,25.884,N,68.639,W
10/16/2014,13:49:38,25.892,N,68.638,W
10/16/2014,13:51:38,25.899,N,68.638,W
10/16/2014,13:53:11,25.905,N,68.638,W
10/16/2014,13:55:11,25.913,N,68.638,W
10/16/2014,13:57:11,25.921,N,68.638,W
10/16/2014,13:59:11,25.929,N,68.637,W
10/16/2014,14:01:10,25.937,N,68.637,W
10/16/2014,14:03:10,25.945,N,68.637,W
10/16/2014,14:05:10,25.953,N,68.637,W
10/16/2014,14:07:10,25.961,N,68.637,W
10/16/2014,14:09:10,25.969,N,68.636,W
10/16/2014,14:11:10,25.977,N,68.636,W
10/16/2014,14:13:10,25.985,N,68.636,W
10/16/2014,14:15:10,25.993,N,68.636,W
10/16/2014,14:17:11,26.001,N,68.636,W
