Track,for,Maria,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/10/2011,17:53:59,17.798,N,61.991,W
9/10/2011,17:55:59,17.799,N,61.994,W
9/10/2011,17:58:00,17.799,N,61.997,W
9/10/2011,18:00:00,17.8,N,62,W
9/10/2011,18:01:59,17.801,N,62.003,W
9/10/2011,18:04:00,17.801,N,62.006,W
9/10/2011,18:06:00,17.802,N,62.009,W
9/10/2011,18:07:59,17.802,N,62.011,W
9/10/2011,18:09:59,17.803,N,62.014,W
9/10/2011,18:12:00,17.804,N,62.017,W
9/10/2011,18:14:00,17.804,N,62.02,W
9/10/2011,18:15:59,17.805,N,62.023,W
9/10/2011,18:17:59,17.805,N,62.026,W
9/10/2011,18:20:00,17.806,N,62.028,W
9/10/2011,18:22:00,17.807,N,62.031,W
9/10/2011,18:23:59,17.807,N,62.034,W
9/10/2011,18:25:59,17.808,N,62.037,W
9/10/2011,18:28:00,17.809,N,62.04,W
9/10/2011,18:30:00,17.809,N,62.043,W
9/10/2011,18:31:59,17.81,N,62.046,W
9/10/2011,18:34:00,17.81,N,62.048,W
9/10/2011,18:36:00,17.811,N,62.051,W
9/10/2011,18:37:59,17.812,N,62.054,W
9/10/2011,18:39:59,17.812,N,62.057,W
9/10/2011,18:42:00,17.813,N,62.06,W
9/10/2011,18:44:00,17.814,N,62.063,W
9/10/2011,18:45:59,17.814,N,62.066,W
9/10/2011,18:47:59,17.815,N,62.068,W
9/10/2011,18:50:00,17.816,N,62.071,W
9/10/2011,18:52:00,17.816,N,62.074,W
9/10/2011,18:53:59,17.817,N,62.077,W
9/10/2011,18:55:59,17.818,N,62.08,W
9/10/2011,18:58:00,17.818,N,62.083,W
9/10/2011,19:00:00,17.819,N,62.085,W
9/10/2011,19:01:59,17.82,N,62.088,W
9/10/2011,19:04:00,17.82,N,62.091,W
9/10/2011,19:06:00,17.821,N,62.094,W
9/10/2011,19:07:59,17.822,N,62.097,W
9/10/2011,19:09:59,17.823,N,62.1,W
9/10/2011,19:12:00,17.823,N,62.103,W
9/10/2011,19:14:00,17.824,N,62.105,W
9/10/2011,19:15:59,17.825,N,62.108,W
9/10/2011,19:17:59,17.826,N,62.111,W
9/10/2011,19:20:00,17.826,N,62.114,W
9/10/2011,19:22:00,17.827,N,62.117,W
9/10/2011,19:23:59,17.828,N,62.12,W
9/10/2011,19:25:59,17.829,N,62.123,W
9/10/2011,19:28:00,17.83,N,62.126,W
9/10/2011,19:30:00,17.83,N,62.128,W
9/10/2011,19:31:59,17.831,N,62.131,W
9/10/2011,19:34:00,17.832,N,62.134,W
9/10/2011,19:36:00,17.833,N,62.137,W
9/10/2011,19:37:59,17.834,N,62.14,W
9/10/2011,19:39:59,17.834,N,62.143,W
9/10/2011,19:42:00,17.835,N,62.146,W
9/10/2011,19:44:00,17.836,N,62.149,W
9/10/2011,19:45:59,17.837,N,62.151,W
9/10/2011,19:47:59,17.838,N,62.154,W
9/10/2011,19:50:00,17.839,N,62.157,W
9/10/2011,19:52:00,17.84,N,62.16,W
9/10/2011,19:53:59,17.841,N,62.163,W
9/10/2011,19:55:59,17.842,N,62.166,W
9/10/2011,19:58:00,17.843,N,62.169,W
9/10/2011,20:00:00,17.844,N,62.172,W
9/10/2011,20:01:59,17.845,N,62.174,W
9/10/2011,20:04:00,17.846,N,62.177,W
9/10/2011,20:06:00,17.847,N,62.18,W
9/10/2011,20:07:59,17.848,N,62.183,W
9/10/2011,20:09:59,17.849,N,62.186,W
9/10/2011,20:12:00,17.85,N,62.189,W
9/10/2011,20:14:00,17.851,N,62.192,W
9/10/2011,20:15:59,17.852,N,62.195,W
9/10/2011,20:17:59,17.853,N,62.198,W
9/10/2011,20:20:00,17.854,N,62.201,W
9/10/2011,20:22:00,17.855,N,62.203,W
9/10/2011,20:23:59,17.856,N,62.206,W
9/10/2011,20:25:59,17.857,N,62.209,W
9/10/2011,20:28:00,17.859,N,62.212,W
9/10/2011,20:30:00,17.86,N,62.215,W
9/10/2011,20:31:59,17.861,N,62.218,W
9/10/2011,20:34:00,17.862,N,62.221,W
9/10/2011,20:36:00,17.863,N,62.224,W
9/10/2011,20:37:59,17.865,N,62.227,W
9/10/2011,20:39:59,17.866,N,62.23,W
9/10/2011,20:42:00,17.867,N,62.233,W
9/10/2011,20:44:00,17.868,N,62.235,W
9/10/2011,20:45:59,17.87,N,62.238,W
9/10/2011,20:47:59,17.871,N,62.241,W
9/10/2011,20:50:00,17.872,N,62.244,W
9/10/2011,20:52:00,17.874,N,62.247,W
9/10/2011,20:53:59,17.875,N,62.25,W
9/10/2011,20:55:59,17.876,N,62.253,W
9/10/2011,20:58:00,17.878,N,62.256,W
9/10/2011,21:00:00,17.879,N,62.259,W
9/10/2011,21:01:59,17.881,N,62.262,W
9/10/2011,21:04:00,17.882,N,62.265,W
9/10/2011,21:06:00,17.884,N,62.268,W
9/10/2011,21:07:59,17.885,N,62.271,W
9/10/2011,21:09:59,17.887,N,62.274,W
9/10/2011,21:12:00,17.888,N,62.277,W
9/10/2011,21:14:00,17.89,N,62.28,W
9/10/2011,21:15:59,17.891,N,62.283,W
9/10/2011,21:17:59,17.893,N,62.285,W
9/10/2011,21:20:00,17.895,N,62.288,W
9/10/2011,21:22:00,17.896,N,62.291,W
9/10/2011,21:23:59,17.898,N,62.294,W
9/10/2011,21:25:59,17.9,N,62.297,W
9/10/2011,21:28:00,17.901,N,62.3,W
9/10/2011,21:30:00,17.903,N,62.303,W
9/10/2011,21:31:59,17.905,N,62.306,W
9/10/2011,21:34:00,17.907,N,62.309,W
9/10/2011,21:36:00,17.908,N,62.312,W
9/10/2011,21:37:59,17.91,N,62.315,W
9/10/2011,21:39:59,17.912,N,62.318,W
9/10/2011,21:42:00,17.914,N,62.321,W
9/10/2011,21:44:00,17.916,N,62.324,W
9/10/2011,21:45:59,17.918,N,62.327,W
9/10/2011,21:47:59,17.92,N,62.33,W
9/10/2011,21:50:00,17.922,N,62.333,W
9/10/2011,21:52:00,17.924,N,62.336,W
9/10/2011,21:53:59,17.925,N,62.339,W
9/10/2011,21:55:59,17.928,N,62.342,W
9/10/2011,21:58:00,17.93,N,62.345,W
9/10/2011,22:00:00,17.932,N,62.348,W
9/10/2011,22:01:59,17.934,N,62.351,W
9/10/2011,22:04:00,17.936,N,62.354,W
9/10/2011,22:06:00,17.938,N,62.357,W
9/10/2011,22:07:59,17.94,N,62.36,W
9/10/2011,22:09:59,17.942,N,62.363,W
9/10/2011,22:12:00,17.945,N,62.366,W
9/10/2011,22:14:00,17.947,N,62.369,W
9/10/2011,22:15:59,17.949,N,62.372,W
9/10/2011,22:17:59,17.951,N,62.375,W
9/10/2011,22:20:00,17.954,N,62.378,W
9/10/2011,22:22:00,17.956,N,62.382,W
9/10/2011,22:23:59,17.958,N,62.385,W
9/10/2011,22:25:59,17.961,N,62.388,W
9/10/2011,22:28:00,17.963,N,62.391,W
9/10/2011,22:30:00,17.966,N,62.394,W
9/10/2011,22:31:59,17.968,N,62.397,W
9/10/2011,22:34:00,17.971,N,62.4,W
9/10/2011,22:36:00,17.973,N,62.403,W
9/10/2011,22:37:59,17.976,N,62.406,W
9/10/2011,22:39:59,17.978,N,62.409,W
9/10/2011,22:42:00,17.981,N,62.412,W
9/10/2011,22:44:00,17.984,N,62.415,W
9/10/2011,22:45:59,17.986,N,62.418,W
9/10/2011,22:47:59,17.989,N,62.421,W
9/10/2011,22:50:00,17.992,N,62.424,W
9/10/2011,22:52:00,17.995,N,62.428,W
9/10/2011,22:53:59,17.998,N,62.431,W
9/10/2011,22:55:59,18,N,62.434,W
9/10/2011,22:58:00,18.003,N,62.437,W
9/10/2011,23:00:00,18.006,N,62.44,W
9/10/2011,23:01:59,18.009,N,62.443,W
9/10/2011,23:04:00,18.012,N,62.446,W
9/10/2011,23:06:00,18.015,N,62.449,W
9/10/2011,23:07:59,18.018,N,62.452,W
9/10/2011,23:09:59,18.021,N,62.456,W
9/10/2011,23:12:00,18.024,N,62.459,W
9/10/2011,23:14:00,18.027,N,62.462,W
9/10/2011,23:15:59,18.03,N,62.465,W
9/10/2011,23:17:59,18.034,N,62.468,W
9/10/2011,23:20:00,18.037,N,62.471,W
9/10/2011,23:22:00,18.04,N,62.474,W
9/10/2011,23:23:59,18.043,N,62.477,W
9/10/2011,23:25:59,18.047,N,62.481,W
9/10/2011,23:28:00,18.05,N,62.484,W
9/10/2011,23:30:00,18.053,N,62.487,W
9/10/2011,23:31:59,18.057,N,62.49,W
9/10/2011,23:34:00,18.06,N,62.493,W
9/10/2011,23:36:00,18.064,N,62.496,W
9/10/2011,23:37:59,18.067,N,62.5,W
9/10/2011,23:39:59,18.071,N,62.503,W
9/10/2011,23:42:00,18.074,N,62.506,W
9/10/2011,23:44:00,18.078,N,62.509,W
9/10/2011,23:45:59,18.082,N,62.512,W
9/10/2011,23:47:59,18.085,N,62.516,W
9/10/2011,23:50:00,18.089,N,62.519,W
9/10/2011,23:52:00,18.093,N,62.522,W
9/10/2011,23:53:59,18.097,N,62.525,W
9/10/2011,23:55:59,18.1,N,62.528,W
9/10/2011,23:58:00,18.104,N,62.532,W
9/11/2011,0:00:00,18.108,N,62.535,W
9/11/2011,0:01:59,18.112,N,62.538,W
9/11/2011,0:04:00,18.116,N,62.541,W
9/11/2011,0:06:00,18.12,N,62.544,W
9/11/2011,0:07:59,18.124,N,62.548,W
9/11/2011,0:09:59,18.128,N,62.551,W
9/11/2011,0:12:00,18.132,N,62.554,W
9/11/2011,0:14:00,18.136,N,62.557,W
9/11/2011,0:15:59,18.14,N,62.561,W
9/11/2011,0:17:59,18.144,N,62.564,W
9/11/2011,0:20:00,18.149,N,62.567,W
9/11/2011,0:22:00,18.153,N,62.57,W
9/11/2011,0:23:59,18.157,N,62.574,W
9/11/2011,0:25:59,18.161,N,62.577,W
9/11/2011,0:28:00,18.166,N,62.58,W
9/11/2011,0:30:00,18.17,N,62.583,W
9/11/2011,0:31:59,18.174,N,62.587,W
9/11/2011,0:34:00,18.179,N,62.59,W
9/11/2011,0:36:00,18.183,N,62.593,W
9/11/2011,0:37:59,18.187,N,62.597,W
9/11/2011,0:39:59,18.192,N,62.6,W
9/11/2011,0:42:00,18.196,N,62.603,W
9/11/2011,0:44:00,18.201,N,62.606,W
9/11/2011,0:45:59,18.205,N,62.61,W
9/11/2011,0:47:59,18.21,N,62.613,W
9/11/2011,0:50:00,18.215,N,62.616,W
9/11/2011,0:52:00,18.219,N,62.62,W
9/11/2011,0:53:59,18.224,N,62.623,W
9/11/2011,0:55:59,18.229,N,62.626,W
9/11/2011,0:58:00,18.233,N,62.629,W
9/11/2011,1:00:00,18.238,N,62.633,W
9/11/2011,1:01:59,18.243,N,62.636,W
9/11/2011,1:04:00,18.247,N,62.639,W
9/11/2011,1:06:00,18.252,N,62.643,W
9/11/2011,1:07:59,18.257,N,62.646,W
9/11/2011,1:09:59,18.262,N,62.649,W
9/11/2011,1:12:00,18.267,N,62.653,W
9/11/2011,1:14:00,18.272,N,62.656,W
9/11/2011,1:15:59,18.277,N,62.659,W
9/11/2011,1:17:59,18.282,N,62.663,W
9/11/2011,1:20:00,18.287,N,62.666,W
9/11/2011,1:22:00,18.292,N,62.669,W
9/11/2011,1:23:59,18.297,N,62.673,W
9/11/2011,1:25:59,18.302,N,62.676,W
9/11/2011,1:28:00,18.307,N,62.679,W
9/11/2011,1:30:00,18.312,N,62.683,W
9/11/2011,1:31:59,18.317,N,62.686,W
9/11/2011,1:34:00,18.322,N,62.689,W
9/11/2011,1:36:00,18.327,N,62.693,W
9/11/2011,1:37:59,18.332,N,62.696,W
9/11/2011,1:39:59,18.337,N,62.7,W
9/11/2011,1:42:00,18.343,N,62.703,W
9/11/2011,1:44:00,18.348,N,62.706,W
9/11/2011,1:45:59,18.353,N,62.71,W
9/11/2011,1:47:59,18.358,N,62.713,W
9/11/2011,1:50:00,18.364,N,62.716,W
9/11/2011,1:52:00,18.369,N,62.72,W
9/11/2011,1:53:59,18.374,N,62.723,W
9/11/2011,1:55:59,18.38,N,62.727,W
9/11/2011,1:58:00,18.385,N,62.73,W
9/11/2011,2:00:00,18.39,N,62.733,W
9/11/2011,2:01:59,18.396,N,62.737,W
9/11/2011,2:04:00,18.401,N,62.74,W
9/11/2011,2:06:00,18.407,N,62.744,W
9/11/2011,2:07:59,18.412,N,62.747,W
9/11/2011,2:09:59,18.418,N,62.75,W
9/11/2011,2:12:00,18.423,N,62.754,W
9/11/2011,2:14:00,18.429,N,62.757,W
9/11/2011,2:15:59,18.434,N,62.761,W
9/11/2011,2:17:59,18.44,N,62.764,W
9/11/2011,2:20:00,18.445,N,62.767,W
9/11/2011,2:22:00,18.451,N,62.771,W
9/11/2011,2:23:59,18.456,N,62.774,W
9/11/2011,2:25:59,18.462,N,62.778,W
9/11/2011,2:28:00,18.468,N,62.781,W
9/11/2011,2:30:00,18.473,N,62.784,W
9/11/2011,2:31:59,18.479,N,62.788,W
9/11/2011,2:34:00,18.485,N,62.791,W
9/11/2011,2:36:00,18.49,N,62.795,W
9/11/2011,2:37:59,18.496,N,62.798,W
9/11/2011,2:39:59,18.502,N,62.801,W
9/11/2011,2:42:00,18.508,N,62.805,W
9/11/2011,2:44:00,18.513,N,62.808,W
9/11/2011,2:45:59,18.519,N,62.812,W
9/11/2011,2:47:59,18.525,N,62.815,W
9/11/2011,2:50:00,18.531,N,62.819,W
9/11/2011,2:52:00,18.536,N,62.822,W
9/11/2011,2:53:59,18.542,N,62.826,W
9/11/2011,2:55:59,18.548,N,62.829,W
9/11/2011,2:58:00,18.554,N,62.832,W
9/11/2011,3:00:00,18.56,N,62.836,W
9/11/2011,3:01:59,18.566,N,62.839,W
9/11/2011,3:04:00,18.572,N,62.843,W
9/11/2011,3:06:00,18.578,N,62.846,W
9/11/2011,3:07:59,18.583,N,62.85,W
9/11/2011,3:09:59,18.589,N,62.853,W
9/11/2011,3:12:00,18.595,N,62.856,W
9/11/2011,3:14:00,18.601,N,62.86,W
9/11/2011,3:15:59,18.607,N,62.863,W
9/11/2011,3:17:59,18.613,N,62.867,W
9/11/2011,3:20:00,18.619,N,62.87,W
9/11/2011,3:22:00,18.625,N,62.874,W
9/11/2011,3:23:59,18.631,N,62.877,W
9/11/2011,3:25:37,18.636,N,62.88,W
9/11/2011,3:27:36,18.637,N,62.886,W
9/11/2011,3:29:36,18.638,N,62.893,W
9/11/2011,3:31:37,18.639,N,62.899,W
9/11/2011,3:33:37,18.639,N,62.906,W
9/11/2011,3:35:36,18.64,N,62.913,W
9/11/2011,3:37:36,18.64,N,62.92,W
9/11/2011,3:39:37,18.64,N,62.927,W
9/11/2011,3:41:37,18.64,N,62.934,W
9/11/2011,3:43:36,18.64,N,62.941,W
9/11/2011,3:45:37,18.64,N,62.948,W
9/11/2011,3:47:37,18.639,N,62.955,W
9/11/2011,3:49:36,18.639,N,62.963,W
9/11/2011,3:51:36,18.638,N,62.97,W
9/11/2011,3:53:37,18.637,N,62.978,W
9/11/2011,3:55:37,18.636,N,62.986,W
9/11/2011,3:57:36,18.635,N,62.993,W
9/11/2011,3:59:36,18.634,N,63.001,W
9/11/2011,4:01:37,18.633,N,63.009,W
9/11/2011,4:03:37,18.632,N,63.017,W
9/11/2011,4:05:36,18.63,N,63.025,W
9/11/2011,4:07:36,18.628,N,63.033,W
9/11/2011,4:09:37,18.627,N,63.042,W
9/11/2011,4:11:37,18.625,N,63.05,W
9/11/2011,4:13:36,18.623,N,63.058,W
9/11/2011,4:15:37,18.621,N,63.067,W
9/11/2011,4:17:37,18.619,N,63.075,W
9/11/2011,4:19:36,18.616,N,63.084,W
9/11/2011,4:21:36,18.614,N,63.092,W
9/11/2011,4:23:37,18.612,N,63.101,W
9/11/2011,4:25:37,18.609,N,63.109,W
9/11/2011,4:27:36,18.606,N,63.118,W
9/11/2011,4:29:36,18.604,N,63.127,W
9/11/2011,4:31:37,18.601,N,63.136,W
9/11/2011,4:33:37,18.598,N,63.144,W
9/11/2011,4:35:36,18.595,N,63.153,W
9/11/2011,4:37:36,18.592,N,63.162,W
9/11/2011,4:39:37,18.589,N,63.171,W
9/11/2011,4:41:37,18.586,N,63.18,W
9/11/2011,4:43:36,18.583,N,63.189,W
9/11/2011,4:45:37,18.58,N,63.198,W
9/11/2011,4:47:37,18.576,N,63.207,W
9/11/2011,4:49:36,18.573,N,63.216,W
9/11/2011,4:51:36,18.57,N,63.225,W
9/11/2011,4:53:37,18.566,N,63.234,W
9/11/2011,4:55:37,18.563,N,63.243,W
9/11/2011,4:57:36,18.559,N,63.252,W
9/11/2011,4:59:36,18.556,N,63.262,W
9/11/2011,5:01:37,18.552,N,63.271,W
9/11/2011,5:03:37,18.548,N,63.28,W
9/11/2011,5:04:19,18.547,N,63.283,W
9/11/2011,5:06:19,18.545,N,63.291,W
9/11/2011,5:08:18,18.543,N,63.298,W
9/11/2011,5:10:18,18.542,N,63.306,W
9/11/2011,5:12:19,18.54,N,63.314,W
9/11/2011,5:14:19,18.538,N,63.322,W
9/11/2011,5:16:18,18.536,N,63.329,W
9/11/2011,5:18:18,18.535,N,63.337,W
9/11/2011,5:20:19,18.533,N,63.344,W
9/11/2011,5:22:18,18.531,N,63.352,W
9/11/2011,5:24:18,18.529,N,63.359,W
9/11/2011,5:26:19,18.528,N,63.367,W
9/11/2011,5:28:19,18.526,N,63.374,W
9/11/2011,5:30:18,18.524,N,63.382,W
9/11/2011,5:32:18,18.523,N,63.389,W
9/11/2011,5:34:19,18.521,N,63.397,W
9/11/2011,5:36:19,18.519,N,63.404,W
9/11/2011,5:38:18,18.517,N,63.411,W
9/11/2011,5:40:18,18.516,N,63.419,W
9/11/2011,5:42:19,18.514,N,63.426,W
9/11/2011,5:44:19,18.512,N,63.433,W
9/11/2011,5:46:18,18.511,N,63.44,W
9/11/2011,5:48:18,18.509,N,63.447,W
9/11/2011,5:50:19,18.507,N,63.454,W
9/11/2011,5:52:18,18.505,N,63.462,W
9/11/2011,5:54:18,18.504,N,63.469,W
9/11/2011,5:56:19,18.502,N,63.476,W
9/11/2011,5:58:19,18.5,N,63.483,W
9/11/2011,6:00:18,18.499,N,63.489,W
9/11/2011,6:02:18,18.497,N,63.496,W
9/11/2011,6:04:19,18.495,N,63.503,W
9/11/2011,6:06:19,18.494,N,63.51,W
9/11/2011,6:08:18,18.492,N,63.517,W
9/11/2011,6:10:18,18.49,N,63.524,W
9/11/2011,6:12:19,18.489,N,63.53,W
9/11/2011,6:14:19,18.487,N,63.537,W
9/11/2011,6:16:18,18.485,N,63.544,W
9/11/2011,6:18:18,18.484,N,63.55,W
9/11/2011,6:20:19,18.482,N,63.557,W
9/11/2011,6:22:18,18.48,N,63.563,W
9/11/2011,6:24:18,18.479,N,63.57,W
9/11/2011,6:26:19,18.477,N,63.576,W
9/11/2011,6:28:19,18.475,N,63.582,W
9/11/2011,6:30:18,18.474,N,63.589,W
9/11/2011,6:32:18,18.472,N,63.595,W
9/11/2011,6:34:19,18.471,N,63.601,W
9/11/2011,6:36:19,18.469,N,63.607,W
9/11/2011,6:38:18,18.467,N,63.614,W
9/11/2011,6:40:18,18.466,N,63.62,W
9/11/2011,6:42:19,18.464,N,63.626,W
9/11/2011,6:44:19,18.463,N,63.632,W
9/11/2011,6:46:18,18.461,N,63.638,W
9/11/2011,6:48:18,18.459,N,63.644,W
9/11/2011,6:50:19,18.458,N,63.649,W
9/11/2011,6:52:18,18.456,N,63.655,W
9/11/2011,6:54:18,18.455,N,63.661,W
9/11/2011,6:56:19,18.453,N,63.667,W
9/11/2011,6:58:19,18.452,N,63.672,W
9/11/2011,7:00:18,18.45,N,63.678,W
9/11/2011,7:02:18,18.448,N,63.683,W
9/11/2011,7:04:19,18.447,N,63.689,W
9/11/2011,7:06:19,18.445,N,63.694,W
9/11/2011,7:08:18,18.444,N,63.7,W
9/11/2011,7:10:18,18.442,N,63.705,W
9/11/2011,7:12:19,18.441,N,63.71,W
9/11/2011,7:14:19,18.439,N,63.716,W
9/11/2011,7:16:18,18.438,N,63.721,W
9/11/2011,7:18:18,18.436,N,63.726,W
9/11/2011,7:20:19,18.435,N,63.731,W
9/11/2011,7:22:18,18.433,N,63.736,W
9/11/2011,7:24:18,18.432,N,63.741,W
9/11/2011,7:26:19,18.43,N,63.746,W
9/11/2011,7:28:19,18.429,N,63.751,W
9/11/2011,7:30:18,18.428,N,63.756,W
9/11/2011,7:32:18,18.426,N,63.761,W
9/11/2011,7:34:19,18.425,N,63.766,W
9/11/2011,7:36:19,18.423,N,63.771,W
9/11/2011,7:38:18,18.422,N,63.776,W
9/11/2011,7:40:18,18.421,N,63.78,W
9/11/2011,7:42:19,18.419,N,63.785,W
9/11/2011,7:44:19,18.418,N,63.79,W
9/11/2011,7:46:18,18.417,N,63.794,W
9/11/2011,7:48:18,18.415,N,63.799,W
9/11/2011,7:50:19,18.414,N,63.803,W
9/11/2011,7:52:18,18.413,N,63.808,W
9/11/2011,7:54:18,18.412,N,63.812,W
9/11/2011,7:56:19,18.41,N,63.817,W
9/11/2011,7:58:19,18.409,N,63.821,W
9/11/2011,8:00:19,18.408,N,63.826,W
9/11/2011,8:02:19,18.407,N,63.83,W
9/11/2011,8:04:19,18.406,N,63.834,W
9/11/2011,8:06:19,18.405,N,63.838,W
9/11/2011,8:08:18,18.403,N,63.843,W
9/11/2011,8:10:18,18.402,N,63.847,W
9/11/2011,8:12:18,18.401,N,63.851,W
9/11/2011,8:14:18,18.4,N,63.855,W
9/11/2011,8:16:19,18.399,N,63.859,W
9/11/2011,8:18:19,18.398,N,63.864,W
9/11/2011,8:20:19,18.397,N,63.868,W
9/11/2011,8:22:18,18.396,N,63.872,W
9/11/2011,8:24:18,18.395,N,63.876,W
9/11/2011,8:26:18,18.394,N,63.88,W
9/11/2011,8:28:18,18.393,N,63.884,W
9/11/2011,8:30:19,18.393,N,63.888,W
9/11/2011,8:32:19,18.392,N,63.892,W
9/11/2011,8:34:19,18.391,N,63.896,W
9/11/2011,8:36:19,18.39,N,63.9,W
9/11/2011,8:38:18,18.389,N,63.904,W
9/11/2011,8:40:18,18.389,N,63.907,W
9/11/2011,8:42:18,18.388,N,63.911,W
9/11/2011,8:44:18,18.387,N,63.915,W
9/11/2011,8:46:19,18.386,N,63.919,W
9/11/2011,8:48:19,18.386,N,63.923,W
9/11/2011,8:50:19,18.385,N,63.927,W
9/11/2011,8:52:18,18.385,N,63.93,W
9/11/2011,8:54:18,18.384,N,63.934,W
9/11/2011,8:56:18,18.384,N,63.938,W
9/11/2011,8:58:18,18.383,N,63.942,W
9/11/2011,9:00:19,18.383,N,63.945,W
9/11/2011,9:02:19,18.382,N,63.949,W
9/11/2011,9:04:19,18.382,N,63.953,W
9/11/2011,9:06:19,18.382,N,63.957,W
9/11/2011,9:08:18,18.381,N,63.96,W
9/11/2011,9:10:18,18.381,N,63.964,W
9/11/2011,9:12:18,18.381,N,63.968,W
9/11/2011,9:14:18,18.38,N,63.971,W
9/11/2011,9:16:19,18.38,N,63.975,W
9/11/2011,9:18:19,18.38,N,63.979,W
9/11/2011,9:20:19,18.38,N,63.982,W
9/11/2011,9:22:18,18.38,N,63.986,W
9/11/2011,9:24:18,18.38,N,63.99,W
9/11/2011,9:26:18,18.38,N,63.993,W
9/11/2011,9:28:18,18.38,N,63.997,W
9/11/2011,9:30:00,18.38,N,64,W
9/11/2011,9:31:59,18.378,N,64.008,W
9/11/2011,9:33:59,18.376,N,64.016,W
9/11/2011,9:35:59,18.374,N,64.024,W
9/11/2011,9:38:00,18.372,N,64.032,W
9/11/2011,9:40:00,18.37,N,64.041,W
9/11/2011,9:42:00,18.368,N,64.049,W
9/11/2011,9:44:00,18.366,N,64.057,W
9/11/2011,9:45:59,18.365,N,64.065,W
9/11/2011,9:47:59,18.363,N,64.073,W
9/11/2011,9:49:59,18.361,N,64.081,W
9/11/2011,9:51:59,18.359,N,64.09,W
9/11/2011,9:54:00,18.358,N,64.098,W
9/11/2011,9:56:00,18.356,N,64.106,W
9/11/2011,9:58:00,18.354,N,64.114,W
9/11/2011,10:00:00,18.353,N,64.122,W
9/11/2011,10:01:59,18.351,N,64.13,W
9/11/2011,10:03:59,18.349,N,64.138,W
9/11/2011,10:05:59,18.348,N,64.146,W
9/11/2011,10:08:00,18.346,N,64.154,W
9/11/2011,10:10:00,18.345,N,64.162,W
9/11/2011,10:12:00,18.344,N,64.17,W
9/11/2011,10:14:00,18.342,N,64.178,W
9/11/2011,10:15:59,18.341,N,64.186,W
9/11/2011,10:17:59,18.34,N,64.194,W
9/11/2011,10:19:59,18.338,N,64.202,W
9/11/2011,10:21:59,18.337,N,64.21,W
9/11/2011,10:24:00,18.336,N,64.218,W
9/11/2011,10:26:00,18.335,N,64.226,W
9/11/2011,10:28:00,18.334,N,64.233,W
9/11/2011,10:30:00,18.333,N,64.241,W
9/11/2011,10:31:59,18.332,N,64.249,W
9/11/2011,10:33:59,18.331,N,64.257,W
9/11/2011,10:35:59,18.331,N,64.264,W
9/11/2011,10:38:00,18.33,N,64.272,W
9/11/2011,10:40:00,18.329,N,64.279,W
9/11/2011,10:42:00,18.329,N,64.287,W
9/11/2011,10:44:00,18.328,N,64.294,W
9/11/2011,10:45:59,18.328,N,64.301,W
9/11/2011,10:47:59,18.327,N,64.309,W
9/11/2011,10:49:59,18.327,N,64.316,W
9/11/2011,10:51:59,18.327,N,64.323,W
9/11/2011,10:54:00,18.326,N,64.33,W
9/11/2011,10:56:00,18.326,N,64.337,W
9/11/2011,10:58:00,18.326,N,64.344,W
9/11/2011,11:00:00,18.326,N,64.351,W
9/11/2011,11:01:59,18.327,N,64.358,W
9/11/2011,11:03:59,18.327,N,64.365,W
9/11/2011,11:05:59,18.327,N,64.372,W
9/11/2011,11:08:00,18.327,N,64.378,W
9/11/2011,11:10:00,18.328,N,64.385,W
9/11/2011,11:12:00,18.328,N,64.392,W
9/11/2011,11:14:00,18.329,N,64.398,W
9/11/2011,11:15:59,18.33,N,64.404,W
9/11/2011,11:17:59,18.33,N,64.411,W
9/11/2011,11:19:59,18.331,N,64.417,W
9/11/2011,11:21:59,18.332,N,64.423,W
9/11/2011,11:24:00,18.333,N,64.429,W
9/11/2011,11:26:00,18.334,N,64.435,W
9/11/2011,11:28:00,18.336,N,64.441,W
9/11/2011,11:30:00,18.337,N,64.446,W
9/11/2011,11:31:59,18.339,N,64.452,W
9/11/2011,11:33:59,18.34,N,64.458,W
9/11/2011,11:35:59,18.342,N,64.463,W
9/11/2011,11:38:00,18.343,N,64.468,W
9/11/2011,11:40:00,18.345,N,64.474,W
9/11/2011,11:42:00,18.347,N,64.479,W
9/11/2011,11:44:00,18.349,N,64.484,W
9/11/2011,11:45:59,18.352,N,64.489,W
9/11/2011,11:47:59,18.354,N,64.494,W
9/11/2011,11:49:59,18.356,N,64.498,W
9/11/2011,11:51:59,18.359,N,64.503,W
9/11/2011,11:54:00,18.361,N,64.508,W
9/11/2011,11:56:00,18.364,N,64.512,W
9/11/2011,11:58:00,18.367,N,64.516,W
9/11/2011,12:00:00,18.37,N,64.52,W
9/11/2011,12:01:59,18.373,N,64.524,W
9/11/2011,12:03:59,18.376,N,64.528,W
9/11/2011,12:05:59,18.379,N,64.532,W
9/11/2011,12:08:00,18.383,N,64.536,W
9/11/2011,12:10:00,18.386,N,64.539,W
9/11/2011,12:12:00,18.39,N,64.543,W
9/11/2011,12:14:00,18.394,N,64.546,W
9/11/2011,12:15:59,18.398,N,64.549,W
9/11/2011,12:17:59,18.402,N,64.552,W
9/11/2011,12:19:59,18.406,N,64.555,W
9/11/2011,12:21:59,18.41,N,64.558,W
9/11/2011,12:24:00,18.415,N,64.561,W
