Track,for,Lili,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/1/2002,15:48:56,21.99,N,83.837,W,4
10/1/2002,15:50:57,21.995,N,83.845,W,4
10/1/2002,15:52:57,22,N,83.852,W,4
10/1/2002,15:54:56,22.005,N,83.859,W,4
10/1/2002,15:56:57,22.011,N,83.867,W,4
10/1/2002,15:58:56,22.016,N,83.874,W,4
10/1/2002,16:00:57,22.021,N,83.882,W,4
10/1/2002,16:02:56,22.026,N,83.89,W,4
10/1/2002,16:04:57,22.032,N,83.897,W,4
10/1/2002,16:06:56,22.037,N,83.905,W,4
10/1/2002,16:08:57,22.043,N,83.913,W,4
10/1/2002,16:10:56,22.048,N,83.921,W,4
10/1/2002,16:12:57,22.054,N,83.929,W,4
10/1/2002,16:14:56,22.059,N,83.937,W,4
10/1/2002,16:16:57,22.065,N,83.945,W,4
10/1/2002,16:18:56,22.071,N,83.953,W,4
10/1/2002,16:20:57,22.076,N,83.961,W,4
10/1/2002,16:22:57,22.082,N,83.97,W,4
10/1/2002,16:24:56,22.088,N,83.978,W,4
10/1/2002,16:26:57,22.094,N,83.986,W,4
10/1/2002,16:28:56,22.1,N,83.995,W,4
10/1/2002,16:30:57,22.106,N,84.003,W,4
10/1/2002,16:32:56,22.112,N,84.012,W,4
10/1/2002,16:34:57,22.118,N,84.021,W,4
10/1/2002,16:36:56,22.124,N,84.029,W,4
10/1/2002,16:38:57,22.13,N,84.038,W,4
10/1/2002,16:40:56,22.137,N,84.047,W,4
10/1/2002,16:42:57,22.143,N,84.056,W,4
10/1/2002,16:44:56,22.149,N,84.065,W,4
10/1/2002,16:46:57,22.156,N,84.074,W,4
10/1/2002,16:48:56,22.162,N,84.083,W,4
10/1/2002,16:50:57,22.169,N,84.093,W,4
10/1/2002,16:52:57,22.175,N,84.102,W,4
10/1/2002,16:54:56,22.182,N,84.111,W,4
10/1/2002,16:56:57,22.189,N,84.121,W,4
10/1/2002,16:58:56,22.196,N,84.13,W,4
10/1/2002,17:00:57,22.203,N,84.14,W,4
10/1/2002,17:02:56,22.209,N,84.15,W,4
10/1/2002,17:04:57,22.216,N,84.159,W,4
10/1/2002,17:05:41,22.219,N,84.163,W,4
10/1/2002,17:07:40,22.224,N,84.171,W,4
10/1/2002,17:09:41,22.229,N,84.179,W,4
10/1/2002,17:11:40,22.234,N,84.186,W,4
10/1/2002,17:13:41,22.239,N,84.194,W,4
10/1/2002,17:15:40,22.244,N,84.202,W,4
10/1/2002,17:17:41,22.249,N,84.21,W,4
10/1/2002,17:19:40,22.254,N,84.218,W,4
10/1/2002,17:21:41,22.259,N,84.226,W,4
10/1/2002,17:23:41,22.264,N,84.233,W,4
10/1/2002,17:25:40,22.269,N,84.241,W,4
10/1/2002,17:27:41,22.274,N,84.249,W,4
10/1/2002,17:29:40,22.279,N,84.257,W,4
10/1/2002,17:31:41,22.284,N,84.265,W,4
10/1/2002,17:33:40,22.289,N,84.272,W,4
10/1/2002,17:35:41,22.294,N,84.28,W,4
10/1/2002,17:37:40,22.298,N,84.288,W,4
10/1/2002,17:39:41,22.303,N,84.296,W,4
10/1/2002,17:41:40,22.308,N,84.304,W,4
10/1/2002,17:43:41,22.313,N,84.312,W,4
10/1/2002,17:45:40,22.318,N,84.319,W,4
10/1/2002,17:47:41,22.322,N,84.327,W,4
10/1/2002,17:49:40,22.327,N,84.335,W,4
10/1/2002,17:51:41,22.332,N,84.343,W,4
10/1/2002,17:53:41,22.336,N,84.351,W,4
10/1/2002,17:55:40,22.341,N,84.358,W,4
10/1/2002,17:57:41,22.346,N,84.366,W,4
10/1/2002,17:59:40,22.35,N,84.374,W,4
