Track,for,Franklin,2017,,,,
Date,Time,(UTC),Latitude,Longitude,,,
MM/DD/Year,HH:MM:SS,(deg),(deg),,,,
8/8/2017,20:17:59,19.302,N,90.121,W,-4.63,5.23
8/8/2017,20:19:59,19.308,N,90.126,W,-4.64,5.26
8/8/2017,20:21:59,19.314,N,90.132,W,-4.66,5.28
8/8/2017,20:24:00,19.319,N,90.137,W,-4.67,5.3
8/8/2017,20:26:00,19.325,N,90.142,W,-4.69,5.32
8/8/2017,20:28:00,19.331,N,90.148,W,-4.7,5.34
8/8/2017,20:30:00,19.337,N,90.153,W,-4.72,5.36
8/8/2017,20:31:59,19.343,N,90.158,W,-4.73,5.39
8/8/2017,20:33:59,19.348,N,90.164,W,-4.75,5.41
8/8/2017,20:35:59,19.354,N,90.169,W,-4.76,5.43
8/8/2017,20:38:00,19.36,N,90.175,W,-4.78,5.45
8/8/2017,20:40:00,19.366,N,90.18,W,-4.79,5.47
8/8/2017,20:42:00,19.372,N,90.186,W,-4.81,5.49
8/8/2017,20:44:00,19.378,N,90.191,W,-4.82,5.51
8/8/2017,20:45:59,19.384,N,90.197,W,-4.83,5.53
8/8/2017,20:47:59,19.39,N,90.202,W,-4.85,5.55
8/8/2017,20:49:59,19.396,N,90.208,W,-4.86,5.57
8/8/2017,20:51:59,19.402,N,90.213,W,-4.87,5.59
8/8/2017,20:54:00,19.408,N,90.219,W,-4.89,5.61
8/8/2017,20:56:00,19.414,N,90.225,W,-4.9,5.63
8/8/2017,20:58:00,19.42,N,90.23,W,-4.92,5.64
8/8/2017,21:00:00,19.426,N,90.236,W,-4.93,5.66
8/8/2017,21:01:59,19.432,N,90.241,W,-4.94,5.68
8/8/2017,21:03:59,19.438,N,90.247,W,-4.95,5.7
8/8/2017,21:05:59,19.444,N,90.253,W,-4.97,5.72
8/8/2017,21:08:00,19.451,N,90.258,W,-4.98,5.74
8/8/2017,21:10:00,19.457,N,90.264,W,-4.99,5.75
8/8/2017,21:12:00,19.463,N,90.27,W,-5,5.77
8/8/2017,21:14:00,19.469,N,90.276,W,-5.02,5.79
8/8/2017,21:15:59,19.476,N,90.281,W,-5.03,5.81
8/8/2017,21:17:59,19.482,N,90.287,W,-5.04,5.82
8/8/2017,21:19:59,19.488,N,90.293,W,-5.05,5.84
8/8/2017,21:21:59,19.494,N,90.299,W,-5.06,5.86
8/8/2017,21:24:00,19.501,N,90.304,W,-5.08,5.87
8/8/2017,21:26:00,19.507,N,90.31,W,-5.09,5.89
8/8/2017,21:28:00,19.513,N,90.316,W,-5.1,5.9
8/8/2017,21:30:00,19.52,N,90.322,W,-5.11,5.92
8/8/2017,21:31:59,19.526,N,90.328,W,-5.12,5.94
8/8/2017,21:33:59,19.533,N,90.334,W,-5.13,5.95
8/8/2017,21:35:59,19.539,N,90.34,W,-5.14,5.97
8/8/2017,21:38:00,19.546,N,90.345,W,-5.15,5.98
8/8/2017,21:40:00,19.552,N,90.351,W,-5.16,6
8/8/2017,21:42:00,19.559,N,90.357,W,-5.17,6.01
8/8/2017,21:44:00,19.565,N,90.363,W,-5.18,6.03
8/8/2017,21:45:59,19.572,N,90.369,W,-5.19,6.04
8/8/2017,21:47:59,19.578,N,90.375,W,-5.2,6.06
8/8/2017,21:49:59,19.585,N,90.381,W,-5.21,6.07
8/8/2017,21:51:59,19.591,N,90.387,W,-5.22,6.08
8/8/2017,21:54:00,19.598,N,90.393,W,-5.23,6.1
8/8/2017,21:56:00,19.604,N,90.399,W,-5.24,6.11
8/8/2017,21:58:00,19.611,N,90.405,W,-5.25,6.13
8/8/2017,22:00:00,19.618,N,90.411,W,-5.26,6.14
8/8/2017,22:01:59,19.624,N,90.417,W,-5.27,6.15
8/8/2017,22:03:59,19.631,N,90.423,W,-5.28,6.16
8/8/2017,22:05:59,19.637,N,90.429,W,-5.29,6.18
8/8/2017,22:08:00,19.644,N,90.435,W,-5.3,6.19
8/8/2017,22:10:00,19.651,N,90.441,W,-5.31,6.2
8/8/2017,22:12:00,19.658,N,90.447,W,-5.31,6.21
8/8/2017,22:14:00,19.664,N,90.454,W,-5.32,6.23
8/8/2017,22:15:59,19.671,N,90.46,W,-5.33,6.24
8/8/2017,22:17:59,19.678,N,90.466,W,-5.34,6.25
8/8/2017,22:19:59,19.684,N,90.472,W,-5.35,6.26
8/8/2017,22:21:59,19.691,N,90.478,W,-5.36,6.27
8/8/2017,22:24:00,19.698,N,90.484,W,-5.36,6.28
8/8/2017,22:26:00,19.705,N,90.49,W,-5.37,6.29
8/8/2017,22:28:00,19.712,N,90.496,W,-5.38,6.31
8/8/2017,22:30:00,19.718,N,90.503,W,-5.39,6.32
8/8/2017,22:31:59,19.725,N,90.509,W,-5.39,6.33
8/8/2017,22:33:59,19.732,N,90.515,W,-5.4,6.34
8/8/2017,22:35:59,19.739,N,90.521,W,-5.41,6.35
8/8/2017,22:38:00,19.746,N,90.527,W,-5.41,6.36
8/8/2017,22:40:00,19.753,N,90.534,W,-5.42,6.37
8/8/2017,22:42:00,19.759,N,90.54,W,-5.43,6.38
8/8/2017,22:44:00,19.766,N,90.546,W,-5.43,6.39
8/8/2017,22:45:59,19.773,N,90.552,W,-5.44,6.39
8/8/2017,22:47:59,19.78,N,90.559,W,-5.45,6.4
8/8/2017,22:49:59,19.787,N,90.565,W,-5.45,6.41
8/8/2017,22:51:59,19.794,N,90.571,W,-5.46,6.42
8/8/2017,22:54:00,19.801,N,90.577,W,-5.46,6.43
8/8/2017,22:56:00,19.808,N,90.584,W,-5.47,6.44
8/8/2017,22:58:00,19.815,N,90.59,W,-5.47,6.45
8/8/2017,23:00:00,19.822,N,90.596,W,-5.48,6.45
8/8/2017,23:01:59,19.829,N,90.602,W,-5.49,6.46
8/8/2017,23:03:59,19.836,N,90.609,W,-5.49,6.47
8/8/2017,23:05:59,19.843,N,90.615,W,-5.5,6.48
8/8/2017,23:08:00,19.85,N,90.621,W,-5.5,6.48
8/8/2017,23:10:00,19.857,N,90.628,W,-5.51,6.49
8/8/2017,23:12:00,19.864,N,90.634,W,-5.51,6.5
8/8/2017,23:14:00,19.871,N,90.64,W,-5.51,6.5
8/8/2017,23:15:59,19.878,N,90.647,W,-5.52,6.51
8/8/2017,23:17:59,19.885,N,90.653,W,-5.52,6.52
8/8/2017,23:19:59,19.892,N,90.659,W,-5.53,6.52
8/8/2017,23:21:59,19.899,N,90.666,W,-5.53,6.53
8/8/2017,23:24:00,19.906,N,90.672,W,-5.54,6.54
8/8/2017,23:26:00,19.913,N,90.678,W,-5.54,6.54
8/8/2017,23:28:00,19.92,N,90.685,W,-5.54,6.55
8/8/2017,23:30:00,19.927,N,90.691,W,-5.55,6.55
8/8/2017,23:31:59,19.934,N,90.697,W,-5.55,6.56
8/8/2017,23:33:59,19.941,N,90.704,W,-5.55,6.56
8/8/2017,23:35:59,19.948,N,90.71,W,-5.56,6.57
8/8/2017,23:38:00,19.955,N,90.717,W,-5.56,6.57
8/8/2017,23:40:00,19.963,N,90.723,W,-5.56,6.58
8/8/2017,23:42:00,19.97,N,90.729,W,-5.56,6.58
8/8/2017,23:44:00,19.977,N,90.736,W,-5.57,6.58
8/8/2017,23:45:59,19.984,N,90.742,W,-5.57,6.59
8/8/2017,23:47:59,19.991,N,90.749,W,-5.57,6.59
8/8/2017,23:49:59,19.998,N,90.755,W,-5.57,6.59
8/8/2017,23:51:59,20.005,N,90.761,W,-5.58,6.6
8/8/2017,23:54:00,20.012,N,90.768,W,-5.58,6.6
8/8/2017,23:56:00,20.019,N,90.774,W,-5.58,6.6
8/8/2017,23:58:00,20.027,N,90.781,W,-5.58,6.61
8/9/2017,0:00:00,20.034,N,90.787,W,-5.58,6.61
8/9/2017,0:01:59,20.041,N,90.793,W,-5.59,6.61
8/9/2017,0:03:59,20.048,N,90.8,W,-5.59,6.61
8/9/2017,0:05:59,20.055,N,90.806,W,-5.59,6.62
8/9/2017,0:08:00,20.062,N,90.813,W,-5.59,6.62
8/9/2017,0:09:20,20.067,N,90.817,W,-5.61,6.62
8/9/2017,0:11:19,20.074,N,90.823,W,-5.61,6.62
8/9/2017,0:13:19,20.081,N,90.83,W,-5.61,6.62
8/9/2017,0:15:19,20.088,N,90.836,W,-5.61,6.62
8/9/2017,0:17:19,20.096,N,90.843,W,-5.61,6.62
8/9/2017,0:19:20,20.103,N,90.849,W,-5.61,6.62
8/9/2017,0:21:20,20.11,N,90.855,W,-5.61,6.62
8/9/2017,0:23:20,20.117,N,90.862,W,-5.61,6.62
8/9/2017,0:25:19,20.124,N,90.868,W,-5.61,6.62
8/9/2017,0:27:19,20.131,N,90.875,W,-5.61,6.62
8/9/2017,0:28:22,20.135,N,90.878,W,-4.31,5.26
8/9/2017,0:30:22,20.14,N,90.883,W,-3.88,4.81
8/9/2017,0:32:21,20.145,N,90.887,W,-3.42,4.31
8/9/2017,0:34:21,20.15,N,90.891,W,-2.92,3.78
8/9/2017,0:36:21,20.154,N,90.894,W,-2.51,3.31
8/9/2017,0:38:22,20.157,N,90.896,W,-2.2,2.94
8/9/2017,0:40:22,20.16,N,90.899,W,-2.01,2.67
8/9/2017,0:42:22,20.163,N,90.901,W,-1.93,2.5
8/9/2017,0:44:22,20.165,N,90.903,W,-1.97,2.43
8/9/2017,0:46:21,20.168,N,90.906,W,-2.12,2.46
8/9/2017,0:48:21,20.171,N,90.908,W,-2.38,2.59
8/9/2017,0:50:21,20.174,N,90.911,W,-2.76,2.81
8/9/2017,0:52:21,20.177,N,90.915,W,-3.24,3.13
8/9/2017,0:54:22,20.18,N,90.919,W,-3.84,3.56
8/9/2017,0:56:22,20.185,N,90.923,W,-4.56,4.08
8/9/2017,0:58:22,20.189,N,90.929,W,-5.38,4.69
8/9/2017,1:00:22,20.195,N,90.936,W,-6.19,5.31
8/9/2017,1:02:21,20.201,N,90.943,W,-6.94,5.87
8/9/2017,1:04:21,20.207,N,90.952,W,-7.61,6.37
8/9/2017,1:06:21,20.214,N,90.961,W,-8.21,6.83
8/9/2017,1:07:50,20.22,N,90.968,W,-8.72,7.98
8/9/2017,1:09:50,20.229,N,90.978,W,-9.14,8.18
8/9/2017,1:11:50,20.238,N,90.989,W,-9.51,8.29
8/9/2017,1:13:51,20.247,N,91,W,-9.81,8.31
8/9/2017,1:15:51,20.256,N,91.012,W,-10.06,8.23
8/9/2017,1:17:51,20.264,N,91.023,W,-10.24,8.05
8/9/2017,1:19:51,20.273,N,91.035,W,-10.37,7.78
8/9/2017,1:21:50,20.281,N,91.047,W,-10.44,7.42
8/9/2017,1:22:20,20.283,N,91.05,W,-9.74,7.27
8/9/2017,1:24:20,20.291,N,91.061,W,-9.69,6.91
8/9/2017,1:26:19,20.298,N,91.072,W,-9.64,6.51
8/9/2017,1:28:19,20.305,N,91.083,W,-9.58,6.07
8/9/2017,1:30:19,20.311,N,91.094,W,-9.51,5.58
8/9/2017,1:32:19,20.317,N,91.105,W,-9.44,5.05
8/9/2017,1:34:20,20.322,N,91.116,W,-9.36,4.47
8/9/2017,1:36:20,20.326,N,91.127,W,-9.28,3.84
8/9/2017,1:38:20,20.33,N,91.137,W,-9.19,3.17
8/9/2017,1:40:19,20.333,N,91.148,W,-9.1,2.45
8/9/2017,1:42:19,20.335,N,91.158,W,-9,1.69
8/9/2017,1:44:19,20.337,N,91.169,W,-8.89,0.88
8/9/2017,1:46:19,20.337,N,91.179,W,-8.78,0.02
8/9/2017,1:48:20,20.337,N,91.189,W,-8.66,-0.88
8/9/2017,1:50:20,20.335,N,91.199,W,-8.53,-1.82
8/9/2017,1:52:20,20.333,N,91.208,W,-8.4,-2.81
8/9/2017,1:54:20,20.329,N,91.218,W,-8.27,-3.76
8/9/2017,1:56:19,20.325,N,91.228,W,-8.14,-4.61
8/9/2017,1:58:19,20.319,N,91.237,W,-8.01,-5.36
8/9/2017,2:00:19,20.313,N,91.246,W,-7.87,-6.02
8/9/2017,2:02:19,20.306,N,91.255,W,-7.75,-6.59
8/9/2017,2:04:20,20.299,N,91.264,W,-7.62,-7.05
8/9/2017,2:04:37,20.298,N,91.265,W,-8.11,0.8
8/9/2017,2:06:37,20.299,N,91.274,W,-8.01,0.82
8/9/2017,2:08:37,20.3,N,91.283,W,-7.9,0.84
8/9/2017,2:10:37,20.301,N,91.292,W,-7.78,0.86
8/9/2017,2:12:36,20.302,N,91.301,W,-7.66,0.88
8/9/2017,2:14:36,20.303,N,91.31,W,-7.54,0.9
8/9/2017,2:16:36,20.304,N,91.319,W,-7.41,0.93
8/9/2017,2:18:36,20.305,N,91.327,W,-7.27,0.96
8/9/2017,2:20:37,20.306,N,91.335,W,-7.13,0.98
8/9/2017,2:22:37,20.307,N,91.344,W,-6.99,1.01
8/9/2017,2:24:37,20.308,N,91.352,W,-6.84,1.04
8/9/2017,2:26:37,20.309,N,91.359,W,-6.69,1.07
8/9/2017,2:28:36,20.31,N,91.367,W,-6.53,1.1
8/9/2017,2:30:36,20.311,N,91.374,W,-6.36,1.13
8/9/2017,2:32:36,20.313,N,91.382,W,-6.19,1.16
8/9/2017,2:34:37,20.314,N,91.389,W,-6.02,1.19
8/9/2017,2:36:37,20.315,N,91.395,W,-5.84,1.23
8/9/2017,2:38:37,20.316,N,91.402,W,-5.66,1.26
8/9/2017,2:40:37,20.318,N,91.408,W,-5.47,1.3
8/9/2017,2:42:36,20.319,N,91.415,W,-5.29,1.33
8/9/2017,2:44:36,20.321,N,91.421,W,-5.12,1.36
8/9/2017,2:46:36,20.322,N,91.426,W,-4.95,1.39
8/9/2017,2:48:36,20.324,N,91.432,W,-4.8,1.42
8/9/2017,2:50:37,20.325,N,91.437,W,-4.66,1.45
8/9/2017,2:52:37,20.327,N,91.443,W,-4.53,1.47
8/9/2017,2:54:37,20.328,N,91.448,W,-4.41,1.49
8/9/2017,2:56:37,20.33,N,91.453,W,-4.3,1.51
8/9/2017,2:58:36,20.332,N,91.458,W,-4.2,1.52
8/9/2017,3:00:36,20.333,N,91.463,W,-4.12,1.53
8/9/2017,3:02:36,20.335,N,91.467,W,-4.04,1.54
8/9/2017,3:04:37,20.337,N,91.472,W,-3.97,1.55
8/9/2017,3:06:37,20.338,N,91.476,W,-3.92,1.56
8/9/2017,3:08:37,20.34,N,91.481,W,-3.87,1.56
8/9/2017,3:10:37,20.342,N,91.485,W,-3.84,1.56
8/9/2017,3:12:36,20.343,N,91.49,W,-3.82,1.56
8/9/2017,3:14:36,20.345,N,91.494,W,-3.8,1.56
8/9/2017,3:16:36,20.347,N,91.498,W,-3.8,1.55
8/9/2017,3:18:36,20.348,N,91.503,W,-3.81,1.54
8/9/2017,3:20:30,20.35,N,91.507,W,-6.02,1.1
8/9/2017,3:22:30,20.351,N,91.514,W,-6.06,1.09
8/9/2017,3:24:29,20.352,N,91.521,W,-6.1,1.08
8/9/2017,3:26:29,20.354,N,91.528,W,-6.14,1.06
8/9/2017,3:28:29,20.355,N,91.535,W,-6.18,1.05
8/9/2017,3:30:30,20.356,N,91.542,W,-6.22,1.03
8/9/2017,3:32:30,20.357,N,91.549,W,-6.26,1.02
8/9/2017,3:34:30,20.358,N,91.557,W,-6.31,1
8/9/2017,3:36:30,20.359,N,91.564,W,-6.35,0.99
8/9/2017,3:38:29,20.36,N,91.571,W,-6.4,0.97
8/9/2017,3:40:29,20.361,N,91.579,W,-6.45,0.95
8/9/2017,3:42:29,20.362,N,91.586,W,-6.49,0.94
8/9/2017,3:44:29,20.363,N,91.594,W,-6.54,0.92
8/9/2017,3:46:30,20.364,N,91.601,W,-6.59,0.9
8/9/2017,3:48:30,20.365,N,91.609,W,-6.64,0.88
8/9/2017,3:50:30,20.366,N,91.616,W,-6.7,0.87
8/9/2017,3:52:30,20.367,N,91.624,W,-6.75,0.85
8/9/2017,3:54:29,20.368,N,91.632,W,-6.8,0.83
8/9/2017,3:56:29,20.369,N,91.64,W,-6.86,0.81
8/9/2017,3:58:29,20.37,N,91.648,W,-6.91,0.79
8/9/2017,4:00:30,20.37,N,91.656,W,-6.97,0.77
8/9/2017,4:02:30,20.371,N,91.664,W,-7.03,0.75
8/9/2017,4:04:30,20.372,N,91.672,W,-7.09,0.73
8/9/2017,4:06:30,20.373,N,91.68,W,-7.15,0.71
8/9/2017,4:08:29,20.374,N,91.688,W,-7.21,0.69
8/9/2017,4:10:29,20.374,N,91.697,W,-7.27,0.66
8/9/2017,4:12:29,20.375,N,91.705,W,-7.34,0.64
8/9/2017,4:14:29,20.376,N,91.714,W,-7.4,0.62
8/9/2017,4:16:30,20.376,N,91.722,W,-7.46,0.6
8/9/2017,4:18:30,20.377,N,91.731,W,-7.53,0.57
8/9/2017,4:20:30,20.378,N,91.74,W,-7.6,0.55
8/9/2017,4:22:30,20.378,N,91.748,W,-7.67,0.53
8/9/2017,4:24:29,20.379,N,91.757,W,-7.74,0.5
8/9/2017,4:26:29,20.379,N,91.766,W,-7.81,0.48
8/9/2017,4:28:29,20.38,N,91.775,W,-7.88,0.45
8/9/2017,4:30:30,20.38,N,91.784,W,-7.95,0.43
8/9/2017,4:32:30,20.381,N,91.793,W,-8.02,0.4
8/9/2017,4:34:30,20.381,N,91.803,W,-8.1,0.38
8/9/2017,4:36:30,20.382,N,91.812,W,-8.17,0.35
8/9/2017,4:38:29,20.382,N,91.822,W,-8.25,0.32
8/9/2017,4:40:29,20.382,N,91.831,W,-8.32,0.3
8/9/2017,4:42:29,20.383,N,91.841,W,-8.4,0.27
8/9/2017,4:44:29,20.383,N,91.85,W,-8.48,0.24
8/9/2017,4:46:30,20.383,N,91.86,W,-8.56,0.21
8/9/2017,4:48:30,20.383,N,91.87,W,-8.64,0.19
8/9/2017,4:50:30,20.383,N,91.88,W,-8.72,0.16
8/9/2017,4:52:30,20.384,N,91.89,W,-8.81,0.13
8/9/2017,4:54:29,20.384,N,91.9,W,-8.89,0.1
8/9/2017,4:56:29,20.384,N,91.911,W,-8.98,0.07
8/9/2017,4:58:29,20.384,N,91.921,W,-9.06,0.04
8/9/2017,5:00:30,20.384,N,91.932,W,-9.15,0.01
8/9/2017,5:02:30,20.384,N,91.942,W,-9.24,-0.02
8/9/2017,5:04:30,20.384,N,91.953,W,-9.32,-0.05
8/9/2017,5:06:30,20.384,N,91.964,W,-9.41,-0.08
8/9/2017,5:08:29,20.384,N,91.974,W,-9.49,-0.11
8/9/2017,5:10:29,20.384,N,91.985,W,-9.56,-0.14
8/9/2017,5:12:29,20.383,N,91.997,W,-9.64,-0.17
8/9/2017,5:14:29,20.383,N,92.008,W,-9.71,-0.2
8/9/2017,5:16:09,20.383,N,92.017,W,-7.63,0.24
8/9/2017,5:18:09,20.383,N,92.026,W,-7.63,0.22
8/9/2017,5:20:10,20.383,N,92.035,W,-7.63,0.21
8/9/2017,5:22:10,20.384,N,92.043,W,-7.63,0.19
8/9/2017,5:24:10,20.384,N,92.052,W,-7.63,0.17
8/9/2017,5:26:10,20.384,N,92.061,W,-7.63,0.16
8/9/2017,5:28:09,20.384,N,92.07,W,-7.63,0.14
8/9/2017,5:30:09,20.384,N,92.078,W,-7.62,0.13
8/9/2017,5:32:09,20.385,N,92.087,W,-7.62,0.11
8/9/2017,5:34:09,20.385,N,92.096,W,-7.62,0.09
8/9/2017,5:36:10,20.385,N,92.105,W,-7.62,0.07
8/9/2017,5:38:10,20.385,N,92.114,W,-7.62,0.06
8/9/2017,5:40:10,20.385,N,92.122,W,-7.62,0.04
8/9/2017,5:42:10,20.385,N,92.131,W,-7.61,0.02
8/9/2017,5:44:09,20.385,N,92.14,W,-7.61,0
8/9/2017,5:46:09,20.385,N,92.149,W,-7.61,-0.02
8/9/2017,5:48:09,20.385,N,92.157,W,-7.61,-0.04
8/9/2017,5:50:10,20.385,N,92.166,W,-7.61,-0.06
8/9/2017,5:52:10,20.385,N,92.175,W,-7.61,-0.08
8/9/2017,5:54:10,20.385,N,92.184,W,-7.6,-0.1
8/9/2017,5:56:10,20.384,N,92.192,W,-7.6,-0.12
8/9/2017,5:58:09,20.384,N,92.201,W,-7.6,-0.14
8/9/2017,6:00:09,20.384,N,92.21,W,-7.6,-0.16
8/9/2017,6:02:09,20.384,N,92.219,W,-7.6,-0.18
8/9/2017,6:04:09,20.384,N,92.227,W,-7.59,-0.2
8/9/2017,6:06:10,20.384,N,92.236,W,-7.59,-0.22
8/9/2017,6:08:10,20.383,N,92.245,W,-7.59,-0.24
8/9/2017,6:10:10,20.383,N,92.254,W,-7.58,-0.26
8/9/2017,6:12:10,20.383,N,92.262,W,-7.58,-0.28
8/9/2017,6:14:09,20.382,N,92.271,W,-7.57,-0.3
8/9/2017,6:16:09,20.382,N,92.28,W,-7.57,-0.32
8/9/2017,6:18:09,20.382,N,92.288,W,-7.56,-0.34
8/9/2017,6:20:10,20.381,N,92.297,W,-7.55,-0.36
8/9/2017,6:22:10,20.381,N,92.306,W,-7.55,-0.37
8/9/2017,6:24:10,20.381,N,92.315,W,-7.54,-0.39
8/9/2017,6:26:10,20.38,N,92.323,W,-7.53,-0.41
8/9/2017,6:28:09,20.38,N,92.332,W,-7.52,-0.43
8/9/2017,6:30:09,20.379,N,92.341,W,-7.51,-0.45
8/9/2017,6:32:09,20.379,N,92.349,W,-7.5,-0.46
8/9/2017,6:34:09,20.378,N,92.358,W,-7.49,-0.48
8/9/2017,6:36:10,20.378,N,92.366,W,-7.48,-0.5
